,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600104.SH,X600809.SH,X002371.SZ,X003816.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X600183.SH,X600066.SH,X002049.SZ,X002028.SZ,X600741.SH,X002236.SZ,X601877.SH,X600522.SH,X000066.SZ,X002156.SZ,X600839.SH,X600460.SH,X000988.SZ,X002085.SZ,X002281.SZ,X600487.SH,X000661.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,-0.0696488280666945,0,0.113922314617029,0,0,0,0,0,0,0.15522599148109,0,0,0,0,0,0,0,0,0,0,0,0.245370944080759,0.15140109386806,0,0,0,0,0,0,0.318763014752005,-0.00561838146418994,0,0,0,0,0.09497699465628,0,-0.0310280895006351,-0.151633414041561,0.0206723220498389,0,0,0,0,0,0,0,-0.0175825693361914,0,0,0,0,0,0
X000568.SZ,0,0.352942566422006,0,0,0,0,0,0,0.401878398858439,0,0,0,0,0,0,0,0,0.0931238933337556,0,-4.33680868994202e-19,0,0,0.125453422502345,0.0144176496794132,0,0,0.021808487502423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129328508995865,0,0,-0.0222183659627199,-0.0558122400080279,0,0,0,0,0,-0.00238830778362967,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165847938411536,0.104127627261231,0,0.0485904617391855,0.037171173092743,0.101883488014167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109958853963527,0,-0.00438674492713092,-0.0977626949307264,0.0578272348159728,0,0.075376597451281,0,0,0,0,0,0,-0.0271106724246892,0.0106936368970476,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.146327046679243,0,0.0188313434937525,0,0,0,0,0,0.0215974717048964,0.0401067833100559,0,0.419626704622264,0,0,3.46944695195361e-18,0,0.0295975379305455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311917559417622,0.0828251211167192,0.0752411847397767,0,0,0,0,0,-0.0109841274541778,0,0,0,0,-0.0703807871905595,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.183109768078673,0,0,0,0,0,0.139379730119558,0,0,0,0,0.010947287606851,0.148626676592706,0,0,0,0,0,0,0,0,0,0.0962257096631324,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236239583155376,0,0,-0.0233412601458097,0,0,0,0,0,0,0,0,0,-0.000643760327681969,0,0
X000625.SZ,0,0,0,0,0,0,0,0.00463928827820401,0.176604671823576,0,0,0,0,0,0.0023730265650072,0,0,0,0.234986141442778,0.11448034852001,0.060834084526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802408804258004,0,0,0.0505017123786982,0,0,0,0,0,-0.0430836075888731,0.0283915047749016,0,0,0,0,0,0
X002304.SZ,0,0.442687250491342,0,0,0,0,0,0,0,0,0,0,0.172239180379608,0,0,0,0.0755951305909062,0,0,0,0,0,0,-0.209916066278764,0,0,0,0,0,0,0,0,0,0.00828624264654087,0,0,0,0,-0.0737782732733307,0,0,-0.0138205712965934,0,0,0.146355249323165,0,0,0.00225430788284537,0,0,0,0,0.011660032778341,0,0,0,0,0,0
X000338.SZ,0,0.00294315350249642,0,0,0,0,0,0.0568238540630564,0,0,0,0,0.295086554247537,0,0,0,0.201660259309503,0,0,0.0213867913206951,0.00868904055689673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328842906398417,0,0.0251265735193993,0,0,0,0,0,0,0,0,-0.0324573709024539,0.0241656866424835,0,0,0,-0.0605721022309476,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0409176948424097,0,0,0,0,0.300245281134018,0,0.361532842558781,0,0.0589095219205039,0,0,0,0.0572738033372744,0,0,0,0,0,0.0284055087860587,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0425134229980101,0.222386985790964,0,0,0.13879435997013,0,0,0,0,0,0,-0.0157093761712536,0,0
X000100.SZ,0,0.0890512219960702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.226517172666995,0,0,0,0,0,0,0,0,0,0,0.100584389436535,0,0.158406827578095,0,0,0,0,0,0,0,0.0381114648562821,0,0.0844653395296141,-0.00902197051275781,0,0,0,0,0,0,0,-0.00122764928368009,0,0,0,0,-0.00541113688258224,0,0
X002241.SZ,0,0,0.251558019460279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545268850997382,0,0,0,0,0,0,0,0.00950410680741898,0,0.0838166209977596,0,0,0,0,0,0,0,0,0,0.361396831466956,0,0,0.00614145705744994,0,0.123406397949562,0,0.13222884801549,0,0,0,0,0,0,-0.0407115971699451,-0.0276974317326137,0,0,0,0.0446934528200603,0,0
X000596.SZ,0,0,0,0,0,0,0,0.0601940094528493,0.455512544985713,0,0,-0.0245960420127413,0.173726628175233,0,0.171826673258725,0,0,0,0,0.0149315855277069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715674093800465,0,0.0183261414364742,0,0,0.00458886324921563,-0.00572903267602793,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0.178492920116135,0,0,0,0.10658475723998,0,0,0,0,0.251534444431903,0,0,-0.179997602912101,0.313312789128627,-0.43105628052829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986244655979373,0,0,0.389943677585682,3.46944695195361e-18,-0.114375166825053,0.240412633546975,0,0,0,0,0,0.111465000013843,0,0,0,0.157341146821618,0,0
X002179.SZ,0,0,0.0851375759600095,0,0,0,0,0,0,0,0,0,0,0,0.263447866611111,0,0,0,0,0.032660952830518,0,0.0114313601621837,0,0.013844472974865,0,0,0.00712019560775756,0,0,0,0,0,0,0,0,0,0.0242502506806299,0,0,0,0.0423098752568297,0,0,0,0.159682017126874,0.0422073609563868,0,0.057500628239936,0,0,0,0,0.018583249318348,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.0401243155857147,0,0,-0.325611008839559,0,0.213240168162975,0,0,0,0,0.168332506296699,0,0,0,0,0,0,0,0,0,0,0,0,0.0777017629905465,0,0,0,0,0,0,0.0871862772283947,-0.0276587139631696,0,0,0.335483243201671,0,-0.0250892356033295,0.0167027646511796,0,0,0,0,-0.0149378988208713,0.0471644731216584,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.311057732124855,0,0,0,0,0,0,0,0.149439343710516,0,0,0,0.154714201711082,0,0,0,0,0,0,0,0,0.023323429092746,0,0,0,0,0,0,0,0,0,0,0.139889510055923,0,0.00807660888203861,0.239396627352673,0,0,0,0,-0.022514862247968,0.0231281119514861,0.22208466440836,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.029553099294377,0,-0.107900374817538,0,0,0,0,0,0,0.151244910729996,0,0,0,0,0.0895421874097123,0,0,0,0.00147250763943804,0,0,0.0604909567174202,0,0,0,0,0,0,0,0.279873414822603,0,-0.0479591506416446,0,0,0,0,0.163589936459247,0.0175978000665321,0,0.119907640449267,-0.0685795719323043,0,0,0,0,0,0,0.0241278984504818,0,0,0,0.0230335048532734,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.137400110697174,0,0,0,0,0,0,0,0,0,0,0.193162527508598,0,0,0,0,0,0,0,0,0,0,0.110649566398344,0,0,0,0,0,0,0,0,0.130953027337942,0,0,-0.00768023615470265,0,0,0,8.67361737988404e-19,0,0,0,0,-0.00687375317426453,0.0315620614074969,0,0,0,-0.0598132356820676,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0727931861962127,0,0,0,0,0.0378489542156242,0,0,0,0,0,0,0,0,0.0191208245391272,0,0.0525740238678195,0.083891364094478,0,0,0,0,0,0,0,0.159655676902931,0,0,0,0,0,0.0592280260548249,0,0.0145199445348073,0.0977713355499415,0.0390883585873375,0,0,0,0,0,0,0.00289087890705251,0,0,0,0,0,0,0
X000157.SZ,0,0.217718634906027,0,0,0,0,0,0,0,0,0,0,0,0,0.1121238937544,0,0,0,0,0.135912350287476,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326539848974901,0,0,-0.04744856013937,0,0,0,0,0,0,0,-0.0269292224134381,0,0,0,0,-0.09257848406741,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.129865065788306,0.0434401528848387,0,0,0,0.11348773853683,0,0,0.188669434224698,0,0.00834169062765688,0,0,0.0477776204587644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,4.33680868994202e-19,0,0,0.0775820327105423,0,0,0,0,0,0,0.00882010005619725,0,0,0,0,0,0
X600183.SH,0,0,0.198785655333055,0,0,0,0,0,0,0,0,0.039553377252477,0,0,0.0777180528471887,0,0,0,0,0.0859718122005034,0,0,0,0,0,0.0481902882467889,0.0543490364212166,0,0.151899469768974,0,0,0,0,0,0,0,0,0,0,0,0.0167323943933004,0,0.0606653189560812,0,0,0,0.0626985023898032,0,0,0,0,0,0,0,0,0,0.00208872884192386,0,0
X600066.SH,0,0.128267819970621,0.085904116586678,0,0,0,0.00836412378710461,0.181478246524845,0,0,0,0,0,0,0,0,0.202750077298508,0,0,0,0,0,0,0,0,0.278146119876959,-0.187524428571714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241837642401888,0,0,-0.03844813409201,0,6.93889390390723e-18,0,0,0,0,0.00774743716125411,0,0,0,0.00108773982453847,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.367464869008848,0,0,0,0,0.123093058136485,0,0,0,0,0,0,0,0,0,0,0.109457008681099,0.123186503455367,0.0503172217411279,0,0.106325038475553,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0217143609009673,0.0235269845920231,0,0,0,-0.0197059961642023,0,0
X002028.SZ,0,0,0,0,0,0.441697634230051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898973679107672,0,0,-0.0592998583860025,0,0,0,-0.0945659160479319,0,0,0,0,0,0,0,0,0,0,0,0.159656122932497,0,0.0646562286320029,0,0,0,-0.00990453094336125,0,-6.93889390390723e-18,0,0,0,0,0.0447652402753855,0.071039219348737,0,0,0.00825433768293182,0,0
X600741.SH,0,0,0.0231335388136297,0,0,0,0,0.0887010607795667,0,0,0,0,0,0,0,0,0,0,0,0.0140075645218255,0,0,0.23980779884805,0.0493947283729786,0,0,0.25397879342884,0,0,0,0,0,0,0.0557398414282234,0,0,0,0,0,0,0,-0.0319435489060759,-0.187092504962725,0,0,0,0,0.0512134162435284,0,0,0,2.16840434497101e-19,0.0223919323566248,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0151581850113184,0,0,0.0981013949239642,0,0,0.0703057891254645,0,0.211145518104019,0,0.188345149734262,0,0,0,0,0,0.00154193712633098,0,0,0,0,0,0,0.0898641456683383,0,0,0,0,0,0.07336631527613,0,0.00967719403689942,0,0,0,0,0,0,0,0,-0.0334312031975467,0.0163463219690678,0,0,0,1.73472347597681e-18,0,0
X601877.SH,0,0.0053545822098947,0,0,0,0,0,0.0211841964039781,0,0,0,0,0,0,0,0,0.0579139213982797,0,0,0.180754306547855,0,0.0684685963555112,0.0925266976881682,0,0,0,0,0,0.0691068825967473,0,0,0,0,0,0,0,0,0,0,0.0502033825913581,-0.0166238344913744,0.00174541453013559,0,0,0,0,0,0,0,0,0,0.0231650374819335,0.00273371726762992,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232208704379227,0,0,0,0,0.0674508718214151,0.154874842379765,0,0,0,0,0.08518149168888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000668761343660186,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0604982138983782,0,0,0,0,-0.466426299949763,0,0,0,0.718304482109268,0,0,0,0,0,0.0840540959493569,0,0,0.488659966966345,0,0,0,0,0,0,0,0,0,0,0,0.142125718332789,0,0,0,0.17858702175523,0,0,0,0,0,-0.129347375244748,0.106991810586184,0,0,0,0.145755452320253,0,0
X002156.SZ,0,0.154373618998844,0,0,0,0,0,-0.32783297296435,0,0.336181244774169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728108563781699,0,0,0,0,0,0,0,0,0,0,0.00973285120682172,0,0,0.451658405190211,-6.93889390390723e-18,0.219255873930298,0,0,0,0,0,-0.1326132101352,0.104210911874436,0,0.00378661299139713,0,0,0,0
X600839.SH,0,0,0,0,0,0.145612919360915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994985640136595,0,0,0,0.394280767588101,0.0638883044075556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060800268629244,0,0,0,0,-0.13895038915287,0.349052543749399,0,0,0,0,-0.0708282775142418,0,0,0,0,0.205623120695545,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205884189155484,0,0,0,0.324410698192279,0,0.0752655199731527,0.213451027343428,0.116491354025545,0,0,0,0,0,0,0.279539880558958,0,0,0,0,0,-0.0458980429176627,0,0.0609320896323229,0,0,-0.0211544038005436,0.127425781943685,0,0,0,0,0,0,0,0,0,-0.0217852089751549,0,0
X000988.SZ,0,0,0,0,0,0,0,-0.123466157171484,0,0,0,0.216329066624744,0,0.118111791349924,0.024602832480011,0,0,0,0,0.17566336862519,0,0,0,0,0.197895047561355,0,0,0,0,0,0,0,0,0,0.198482276996249,0,0,0,0,0,0,-0.0259571518293646,0,0,0,0,0,0,0,0,0,0,0.0320635621278108,0,0,0,0.0340348859058702,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-0.159725499333848,0,0,0,-0.109708190137278,0,0,0,0,0,0,0.373156689705342,0.196799141792757,0.167780152337848,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371777072881959,0,0,0,0,0,0,0,0,0,0,0.0174797031147892,0,0,0,0.0531917374650168,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241091721821138,0,0,0,0,3.46944695195361e-18,0,0.0399836701094887,0,0,0,0,0.245222036485038,0,0,0,0,0,0.0845802027464977,0,0,0,0,0,0,0,0,0,0.116449956564619,0.0276321471395404,0,0,0,0.266628283306518,0,0,0.0127153643073831,-0.0241807325592265,-0.0157390093506282,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.07410673959307,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.107945987667483,0,0,0,0,0,0,0,0.019874911682462,0.0307491346609217,0,0.177678510585782,0,0,0.186288076478434,0,0,-0.0261109087096094,0,0,0,0,0,0,0,0,-0.0932591921926509,-0.00153937253806409,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174272921249667,0,0,0.163184370808141,0,0,0,0,0,0,0,0,0,0,0,0.0265776792404023,0,0,0,0,0,0,2.16840434497101e-19,0,0.0359351121822833,0,0.020584530506163,0,0,0,0,0,0,0,0,0,0,-0.120423078841856,0,0
X002180.SZ,0,0,0.0744888470296965,0.0676276202079588,0,0,0,0,0,0,0,0,0,0,0.117750254600817,0,0,0,0,0.216293618427974,0,0,0.0155142086055386,0,0,0.0610793936599973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818550841071588,0.0272611804982412,0,0,0,0.0795064158333307,0,0,0,0,0,0,0,0,0,0,-0.0366354815990376,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139459236634711,-0.449007010539969,0,0,0,0,0,0
Slope,-0.717892693879745,0,0.269455330671421,0,0,0,0,-0.214358382169298,0,0,0,-0.795929732988343,0,0,0,0,0,0,0,0.296195000731338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217086194528724,0,0,0,0,0.168651783257622,-0.122116489966123,0,0,-0.158984085161563,0.68704013426662,0,0.790929551589601,0.0588199798905905,0,0,0.855517098900898,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405830197405301,0,0,-0.174868686051993,0,0,-0.14352425471606,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0716154237255758,0.0799176374517691,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.181447542663012,0,0,0,-0.143799811280281,0.408901945217048,0,-0.0632901777117198,0,0,-0.218110406958785,0,0
RealEstate_excess,0,0,-0.218153208483835,-4.33680868994202e-19,0,0,0,0.104319995791852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220760482118477,-0.176839847875748,0,0,0.157586817264871,-0.0184261370507172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107598281677339,0,0,0,0,0,0,0,0,0.195466717440789,0.00938729838826831,0.0108157341958895,0,0,0,-0.0865212413927302,0,0
MKreturn,0,0,0,0,0,0,0,-0.0215131744191088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169251157909618,0,0,0,0,0,0,0,0,0.0903516226255748,0,0,0,0,0,0.0318730615601106,0,0.0581928098378557,0,0,0,0,0,0.136993109224566,0,0,0,0.00828689368734452,0.0666616236192136,0,0,-0.118058810996138,0,0
MKvol,-0.0250749991145844,0,0,0,0,0,0,-0.00190651482883293,0,0,0,0,-0.00217391991862388,0,0,0,0,-0.000146734327084841,0,0,0,0,0,0,0,0,-0.00230967705484005,0,0,0,0,0,0,0.0051419556613514,0,0,0,0,0,0,0,0,0.000299808050121524,0,0.00149444019317215,0,0,-5.42101086242752e-20,0,0,0,0,0.000187967593168498,0,0,0,-0.0334940279112984,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.021711803864853,0,0,0,0,0,-0.00883725127661178,0,0,0,0,0,0,0,0,0.0126854512737751,0,0,-0.0090712185299557,0,0,0,0.00464849836203616,0,0,0,0,0,0,0,0,0,0.00344239317646251,-0.0145687425327294,0,0.00811910857126851,0,0,0,0.00493914177973928,0,0,0,0,0,0.010515231232646,0.00696312107804394,0,0,-0.00680810224435462,0.00195116711931601,-0.00434080782261002,0,0,0,-0.0065347250644406,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171661765309128,0,0.00153896094116424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0008121971338573,0,-0.00261799903770736,0,0,-0.000749605525783578,0,0,0,0,0,-0.0135843064583616,0.0268330762043316,0,0,0,-0.0510536825169146,0,0
