,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X000063.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002236.SZ,X002008.SZ,X600809.SH,X600867.SH,X601877.SH,X600271.SH,X002456.SZ,X000596.SZ,X300124.SZ,X600487.SH,X600566.SH,X000661.SZ,X600066.SH,X000100.SZ,X000625.SZ,X002294.SZ,X000977.SZ,X002179.SZ,X300136.SZ,X002180.SZ,X002007.SZ,X300142.SZ,X002241.SZ,X600498.SH,X000157.SZ,X000981.SZ,X000050.SZ,X000869.SZ,X002049.SZ,X600522.SH,X600779.SH,X002508.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0.0287371796572665,0,0,0,0,0,0,0,0,0,0,0.127174956988267,0.00249071740756838,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.267831192044647,0,0,0,0,0,0,0.121989575528431,0,0.110343924418899,0,0.0114501803668513,0.0287338522936293,0,0,0,0,0,0,0,0.00996006717503745,0,0,0,0,0,0,0
X600031.SH,0,0,0.220431700832227,0,0,0,0,0,0,0,0,0,0,0,0.239015759134777,0,0.0628808928586728,0.0685437156919377,0,0,0,0,-0.021757720167204,0,0,0,0.0705434848696875,0,0,0,0,0,0,0,0,0,0,-0.289598156797823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224839878982337,-0.00319269720918277,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.130386855635453,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.23382591774509,0,0,0,0.0126240455143336,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.249987062848012,-0.0708231092468926,0,0,0,0.141784906371896,0,0,0,0,0,0,0,0,-0.04097299410215,0,0,0,0,0,0
X002236.SZ,0,0,0.924859814952717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474095077481019,0,0,0,0,0.130324495618326,0,0,0,0,0,0,0,0,0,0.221150846362014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304958369033462,0.0231137256660963,0,0,0,-0.593136188453019,0,0
X002008.SZ,0,0,0,0,0.0835869208739707,0,0.0894289255666804,0,0,0,0,0,0,0,0,0,0,0.196430568776515,0,0,0,0,0,0.172869969461014,0,0,0,0,0,0,0,0,0,0.210473288805235,0,0.0613262529264816,0,0,0,0,0,0,0,0,0,0,0,0.127740224083258,0,0,0,0.0256161072381425,-0.00910833828384204,0,0,0,0,0,0
X600809.SH,0,0,0,0.135574274505336,0,0,0.310010114941802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956084186062858,0,0,0,0.135487957802728,0,0,0,0,0,0,0,0.0589800521399201,0,0.0517175200176809,0,0,0,0,0,0.12383363834167,0.0777407596437503,0,0.278948387011636,0,0,0.0938802717023208,0.00403037051393437,0.0340661242687126,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0367942412311972,0,0,0.241859103972757,0,0,0,0,0,-0.0700009895982217,0.202962463650829,0.0538052376341132,0,0,0,0.380827731238406,0,0,0,0.017849099477452,0,0,-0.0562250993300397,0,0,0.0555621067796937,0,0,0,0,0,0,0,0,0,0,0,0,0.00524528753470432,0,0,0,0,0,0,0
X601877.SH,-0.0395169969636502,0,0,0,0,0,0.149906508176145,0,0,0,0,0,0.241031533089337,0,0,0,0,0,-0.0776164840579999,0,1.73472347597681e-18,0,0.191981012798739,0.137007618239266,0.224107930416319,0,0,0,0,0,0,0,0,0,0,-0.0218251349405069,0,0,0.0573377997667231,0,0.0184109887955584,0,0,0,0,0.111979610214892,0,-0.527068588000003,0,0,-0.222855035693642,0.0393919333843747,-0.0450814457290656,0,0,0,0,0,0
X600271.SH,-0.41245148712711,0,-0.0563277092534395,0,0,0,0,0,0,0,0,0,0,0.0138294241119535,0,0,0,0,0,0,0,0.127202709538152,0,0,0,0,0,0.128117270538224,0,0,0,0,0,0.15528363828252,0,0,0.334820983487085,0,0,0.377258058856623,0,0,0.180321746682184,0,0,0,0,-0.0481006623753923,0,0,0,-0.0156823107414599,-0.0431871304846748,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.362735008922377,0,0.689242368334586,0,0,0,0,0,0.0780282730158298,0,0,0,0,0.0668692117946466,0,0,0,0,0,0,0,0,0,0.0148214334947082,0.026950858818796,0,0.0446081152513367,0,0,0,0,0,0,0,0.076808731249693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0.479776381888502,0,0,0,0,0,0,-0.0119171770982272,0,0,0,0,0,0.0530633401869237,0,0,0,0,0,0,0,0,0,0.033629500170107,0,0,0.092428924420123,0.00999254742018079,0,0,0,0,0.0481644539847091,0,0,0,0,0.118302755416315,0,0,0,0.0130590524743768,0.0150623843959688,0,0,0,0,0,0
X300124.SZ,0,0.244189592352059,0,0,0.153941520474031,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942001376856074,0,0,-0.0542541472008264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14701691906349,-6.93889390390723e-18,-0.0104414023174049,0,0,0.333126363490815,0,0,0,0,0,0,0,0,0,0,0,-0.0206838168655245,0.0200017484370517,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239023922384404,0,0,0,0,0.167705928615477,0.0293103566998059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102356159513769,0,0,0.195337966903395,0,0,0.459695311153021,0,0,0,0,0.00184338998504375,-0.0107879635812453,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.14599541734175,0,0,-0.0180993995841976,0,-0.106241008404177,0,-0.197977694039337,0,0,0,0,0.280882039621777,0,0,0,0,0,0.0492345421651922,0,0,0,0,0,0.436191419308735,0.124303464861935,0,0,0,0,0,0,0,0.0837222300978644,0,0,0.0732249905112042,0,0,0,0,0,0,0,0,0,0,0.00304995573371064,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0778514349831228,0,0,-0.0259060674746709,0,0,0,0,0,0,0,0,0,0,0,0.075393726916231,0.351318792004781,0,-0.0560619155561479,0,0,0,0,0.161057428841828,0,0,0,0,0.405485231730798,0,0,0,0,0,0,0,0,0,0,0,0,0.0576316695755641,0,0,0,0,0,-0.0153094737975222,0.00853818392956151,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0833111973290868,0,0,0,0.152926789351581,0.286314407460716,0,0,0,0,0,0,0.0740052723710342,0,-2.16840434497101e-19,0,0.058386633116638,0.0639732158702267,0.05865456823775,0,0,0,0,0,0,0,0.060856866524186,0,0,0,0,0,0,0,0.0558223562068119,0,0,0,0,0,0,0,0.0352136732506398,0.111542555230474,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.177831880238164,0,0,0,0,0,0.0308240305822445,0,0,0,0,0,0,0,0,0,0.114177831511374,0,0,0.147043391103366,0,0,0,0,0,0,0,0,0,0.0102911621281779,0,0,0,0,0,0,0.0357562917188744,0,0,0,0,0,0,0,0.000267431848629527,0.0166701643327333,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0151294312931067,0,0,0.129262355654506,0,0,0,0,-4.33680868994202e-19,-0.0243943733801986,0,0,0,0.157685797795871,0,0,0.00976492677183408,0,-0.0213625364525183,0,0,0,0,0,0.0264549224645369,0,0,0,0,0,0,0.256165720035457,0,-0.142092978871321,0,0,0,0,0.176037410954375,0,0,0,0,0,0,0,0,-0.00629554095135053,-4.33680868994202e-19,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.332502870327423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396800461902459,0.251842243476099,0,0,0,0,0,0,0,0.0272354480293443,0,0,0,0,0.17284671334148,0,0.0250235633452286,0,0.121236962289716,0,0,0.0958998748115549,0,0,0,0,0,0,0,0,0,0,0.0312274030204568,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.106174363698946,0,0,0,0,0,0.13673127705009,0,0,-0.0960246586995024,0.121933410135857,0,0,0,0,0.388172201529386,0,0,0,0,0,0.0378512045858495,0,0,0,0.149316691641131,0,0.175431670506179,0.0995652032779289,0.20152679982837,0,0,0,0.232037284713936,0,0,0,0,0.024467413933654,0,0,0.0572416752230055,0,0,-0.0404446892921608,-0.0479765972747032,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.167442073425188,0,0,0,0,0,0,0,-0.0392162680478054,0,0.094493211621246,0,0,0,0.126324090944071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057923993762728,0.0475963900021386,0,0.167239273484276,0.11942589558176,0,0,0,0,0,0,0,-0.177804834504791,0,0,-0.00921177669304015,0,0,0,0,0.00558059996535405,0,0
X300136.SZ,0,0,0.0808808818745833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12299840214311,0,0,0.705404244882063,0,0,0,0,0,0,0,0.0949407758472181,0,0,0,0.0163391683960483,-0.0485609096255333,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0040730822223676,0,0,-0.0910468196308029,0,-0.454435050647259,0.186045421761114,0,0,0,0,0,0.158607543882031,0.219799471336989,0,0,0,0.105144076706597,-0.133216150268114,0,0,0,0.0270024817926458,0,0.0238117989505996,0,0,0,0,0,0,0.262784857204093,0,0,0.273779933244801,0,0.0654324050540936,0,0,0,-0.00962943634058852,-0.0595465688789501,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.0683068536498442,0,0,0,0,0,0,0,0,0,0,0.276149131891184,0,0,-0.0266729232453677,0.0333413911124709,0,-0.0255795235399385,0,0,0,0.178002718213023,0,0,0,0.427822974664475,0.0590625274980708,0,0,0.0814261118094126,0,0,0,0,0,-0.0453552829054519,0,0,-0.0189037866922563,0,0.0370184950616485,-0.031326405425836,0,-0.0435664765787688,-0.0085207685574235,-0.0291298050162841,0,0,0,0,0,0
X300142.SZ,0.260923249492254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116208346956628,0,0,0,0.111895048386166,0,0.0567941097835526,0,0,0,0,0.0402839973899567,0,0,0,0,0.243152816818515,0,0,0.0986254429573548,0,0,0,0,0,0,0.181088006594061,0,0,0.0927375962828016,0,0,0,0,0,0.0148860935699711,0.00502047934599597,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0357761890756268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548981225960335,0,0,-0.00998324988715104,0.0585007848761903,0.0166928030187,0,0,0.0206874696743377,0,0,0,0,0,0,0.133323970157611,0.0774763103071628,0.385212148627797,0.0155585377430229,0,0,0,0.0257315415392299,0,0,0,0,0,0.177861794022046,0,0,0,0,-0.020284187647825,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.124673825112952,0,0,0,0,0,0,0,-0.0175833616046189,-3.46944695195361e-18,0,0,0,0,0,0,-0.0381196203253603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548494616097227,0.115420494165446,0.0723412704988034,0,0,0,0,0,0,0,0.0623160606253639,0.0620549555465029,0.313289013215953,0,0,0,0,-0.0260806468732633,-0.0570295438141672,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0489075804002772,0,0,0,0,-0.00678531900057515,0,0,0,0,0,0.0205340225072205,-0.0167949921018031,0,0,0,0,-0.0104560006364114,0,0,0.167541959873263,0,0,0,0,0.102304919479824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924752679324996,-0.00184737441070522,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.084029136886093,0.00859109941036712,0,0,0,-0.221941568631268,0,0,0,-0.0403039557750743,0,0,0.0941206732117059,0,0,0,0,-0.122298088852933,0,0,0,0.150727335110688,0,0.212119770720592,1.73472347597681e-18,0,0.321267430756628,0,0,0,0,0,0,0.106911930277987,0,0,0,0,0,0.0583902067088925,-0.00364759484897747,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.272618639506558,0,0,0,0,0,0,0.117234616715523,0,0,0,0,0,0,0,0,0.131527486175943,0,0,0.264236006921042,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0803988899068435,0,0,0,0.114377594905295,0,0,0,0,0,0,0,0,0,-0.0302881402985332,0,0,0,0,0,0
X000869.SZ,0.579580415478905,0,0,0.0436122158757873,0,0,0,0,0,0,0,0,0,-0.039463501428428,0,0,0,0,0,0,-0.0461071725856463,0.0949835758221675,0,0,0,0,0,0.0433119196366682,0.100927241585529,0,0,0,0,0,0,0.205731870443814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214950334885011,-0.0232834925592305,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.420087672331642,0,0,0,0,0,0,0,-0.0814531283488835,0.0134625053131977,0,0,0,0,0,0,0,0,0,0,0,0.339704578512188,0,0,0.355010293246361,0.0347909760516881,0,0,0,0,0,0,0.299291656741073,0,0,0,0,0,-0.0260815485297901,-0.0192781243444648,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.425292271308921,0,0.142842831984001,0,0,0,0,-0.287556289880731,0.0638514311373388,0,0,0,0,-0.0572474031501208,0,0,-0.0674874243099484,0,0.0700525558633878,0,0,0.424196783802621,0,0,0,0,0,0,0,0,0.177032102472468,0,-0.0372775706107571,0,0,0,0,0,0,0,0,0,0.0256565688126309,0,0,0,-0.0106025519679055,0,0,0,0,0,0,0
X600779.SH,0,0,0,0.0343619921989622,0,0,0,0,0,0.0755685008125819,0,0,0,-0.0770122396768322,0,0,0,0,0,0.37314746150554,0,0,0.0292646530028116,0.173174006657481,0,0,0,0,0,0.111308352167319,0,0,0,-0.0110613669174576,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0220860111574639,0.024752739907251,0,0,0,0,-0.00431720339680462,0.000719376277570393,0,0,0,0,0,0
X002508.SZ,0,0,0.117182657261695,0,0,0,0,0,0,0,0,0,0,-0.0366516703318771,0,0,0,0,0,0,0,0,0,0,0.141917542628784,0,0,0,0,0,0,0,0,0.150789933794511,0,0,0.00145307747169837,0,0,0.156984493952621,0,0,0,0,0,0,0,0,0,0,0,0.0192581721127328,0.0366635280164767,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0438573870506783,0,0.0825225176070551,0,0,0,0,0,0,0,0,-0.00132633987668256,0.0273639485638733,0,0,0,0.0680778521535099,0,0.0991113155409719,0,0,0,0,0,0.0366843083329806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566726761919732,0.0157991055122242,0.00465958192535296,0,0,0,-4.33680868994202e-19,0.0339982982024481,0,0,0,0,0,0
Change_TY3M,0,0,-0.0267409524883066,0,0,0,0,-0.220326252811245,0,0,0,0,0,-1.38777878078145e-17,0.249513348664053,0,0,0,0,0,0,0,0,-0.0397468021539456,0,0.00298739012325563,0,0,-0.154773258844221,0.12037116314483,0,0,0,-8.11447434618488e-05,0,0,-0.186353876425077,-0.317670778651048,0,0,0,0,0,0,0,-0.183971000839719,0,0.188559315109214,0,0,0,0.000659363553129097,0,0,0,0,-0.249809492680046,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.24217272549397,0.57782711322677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122403241824513,0,0,0,0,0.858860133788753,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.350859235060725,0,0,0,0,0,0,-0.294401749877378,0,-0.41628688700565,-0.224377681178262,-0.299567714756917,0,0,-0.335199784691554,0,0,0,0.132422305890008,0.350208382407996,0,0,0,0,0,0,0,-0.64364233299397,0,0,0,0,0,0,-0.117055168201362,0,0,0,0,0,0,0.799800043959536,0,0,0,-0.0188154814480162,0,0,0,0,-3.05254647665374,0,0
RealEstate_excess,-0.0634544120613966,0,0,0,-0.0384679253826693,0,0,0,0,0,0,0,0,0.0901169732203493,0,0,0,0.00448109285758081,0,0,0,-0.0904083522353064,-0.0219008143273949,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.00980612550205447,0,-0.0874554528794201,0,0,0,0,0,0,0,0,0,0,0,0,0.0132079642590487,0.0214984572134193,0,0.210496349877349,0,-0.0212183754189047,0,0
MKreturn,0,0.11430334007737,0,0,-0.0106391019305517,0,0,-0.145232572372245,0,0,0,0,0,0.0191553740643069,0,0,0,0,0,0,0,0,0,0,0.0190654146574836,0,0,-0.0120929261589611,0,0,0,0,0,0,0,0,0,0,-0.0181353428837842,0,0,0,0,0,0,0,0,0,0,0,0,0.0413403275807713,0,0.174372087590434,0,0,-0.00245540652137947,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00495305023521867,0,0,0,0,0,0,0,0,0,-0.000478431884523764,-0.000918526800180989,0,0,0,0,0,0,0,0,-0.00298534431842358,0,0,0,0.00347169825714908,0,0,0.00378623719339572,0,0,0,0,1.35525271560688e-20,0.00478354174720549,0,0,0,0,0.00277193010680693,-0.00569394638831674,0,0,0,-0.0188963254579444,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349333994580368,0,0,0,0,0,0,0.0166316825633642,0,-0.0239490964750492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126000585114197,0,-0.0577949413192438,0,0,0,0,0.0502316584715357,0,0,-0.0689812037268835,-0.087450621723949,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00813492712811387,0,0,0,0,0,0,0.000572942368711165,0,0.0114992557072703,0,0.00429411315107864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038728018907063,0.00201602163273513,0,0,0,-0.155910503820685,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00487686188216028,0,3.14460050385406e-05,0,0,0,0,0,0,0.00385963966723717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412370256206728,0,0,0.00147380642946537,0,0,0,0,0,0,0,0,0,0.000445960317139062,0.00775321874165071,0,0,0,0,-0.169751336530355,0,0
