,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X000100.SZ,X600703.SH,X002292.SZ,X600066.SH,X600741.SH,X600031.SH,X002506.SZ,X002241.SZ,X002475.SZ,X600118.SH,X002236.SZ,X002049.SZ,X000559.SZ,X000157.SZ,X600372.SH,X000338.SZ,X300003.SZ,X000568.SZ,X002074.SZ,X600089.SH,X002294.SZ,X600177.SH,X300124.SZ,X002085.SZ,X600867.SH,X600582.SH,X002465.SZ,X002180.SZ,X002007.SZ,X601877.SH,X600498.SH,X300001.SZ,X000869.SZ,X002426.SZ,X002456.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501596627525218,0,0,0,0.399893841025188,0,0,0,0,0,0,0,0,0,0,-0.0795941566496464,0,0,-0.120458771481018,-0.237658399747484,0,0,0,0,-0.403806290226886,0,0,-0.161037004145396,0,0,-0.0942138243420804,0,-0.164668190262431,-0.053891168015117,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.264964154193061,0,0,0,0,0.00840156751316307,0,0,0,0.111374348952653,0,0,0,0,0,0.0630227107461954,0,0,0,0,0,0,0,0,0,0,0,0,0.05003821223053,0,0,0,0.0398993057501787,0,0,0,0,0.170079779652248,0,0,0.0131476672810459,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830269696785629,0,0,0.0639671550430542,0,0,0,0,0,0,0,0,0,0,0.0917928116077168,0,0.111595461980907,0,0.0817320499400455,0,0.0401817809945661,0.0388071431925252,0.127761967169677,0,0,0.126048164699261,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120534551781157,0,0,0,0,0,0,-0.0814981346829672,0,0,0,0,0.226365447367749,0,0,0,0.0537939526913644,-0.378023450121155,0,0,0,0.0805644602272687,0,0.0382464296835736,-0.0142135164886522,0.586603371804043,0,0,0.137033929603061,0,-0.0472272698963774,-0.0113108665833408,-0.100629595121234,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.157739894656364,0,0,0,0,0,0,0,0,0,0,0,0.22015709335031,0.0320392652808979,0,0,0,0.0255293212077664,0,0,0,0,0.130706768283788,0,0,0,0.000509137874782337,0,0,0.0899239030967429,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.135934625271852,0.104518067043875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852284683950836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293883502403222,0,0,0,0,0,0,0,0.014534252489248,0.021677441062719,0,0,0,0.112928796017016,0.0253174009521882,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0180643691413706,0,0,0,0,0,0.226561855262384,0.038355095528871,0,0,0,0,0,0,0.0156307508674154,0,0,0,0,0,0,0.189824240437187,0,0.132606449126986,0,0,0.0308623269584388,0.104899893708852,0,0.15132633520834,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0173132330835987,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142555300926629,0,0,0,0,0,0,0.0759125798746657,0,0,0,0,0,0.0935600720258051,0,0,0,0.0241874319814444,0.158502107349196,0,0.24939566837225,0,0,0,0,0.0460303490140289,0,0,0,0.134947062973064,0,-0.0727626473262802,0.172585474096614,0,0,0.0893557765762561,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328416860140832,0.170334146567284,0,1.73472347597681e-18,0,0.0168817856570116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164398947967092,0.0439643797924581,0.0278504440170262,0.0383591263465376,0,0.0600205329886253,0.218110087075449,0,-0.0482394263984783,0.00600430731533894,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0367880320593539,0,0.324466087741931,0.0284680829457245,0,0,0,0,0,0,0,0,0,0,0,0.0962836760682486,0.0343898449484413,0,0,3.46944695195361e-18,-0.0900591747050838,0.0888949639064423,0,0.00859607713997975,0,0.0389064966899054,0,0,0.0218742870882137,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0887199538239293,0,0,0,0,0,0,0,0,0.0258923198177984,0,0,0,0.100354107323643,0,0,0,-0.0456177685082592,0,0,0,0.404563848061047,0.166725534027013,0,0,0,0,0,0,0,0,0,-0.0244070340835234,0,0.0692276646581957,0,0,0.06231580192269,0.159904505759651,0,0,-5.42101086242752e-20,0,0,0,0.0133513965871424,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275640411832895,0,0,0,0,0,0.0242906318027295,0,0,0,0,0,0,0,0,0,0,0.229698014052161,0,0,0,0.232904286739735,0,0,0,0,-0.0738668153801694,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0191242574599675,0,0,0,0,0,0.0252629311459606,0,0,0,0,0,0,0,0.068889126631609,0,0,0,0,0.0040011456967333,0,0,0,0,-0.111737837195547,0,0,0,0,0,0,0,0.00841965539948526,0,0,-1.73472347597681e-18,0,0,0,0.0979547268036034,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108751815875407,0.0851669391703885,0,0,0.103962772646918,0,0,0,0,0,0,0,0,0.0747838189770747,0,0,0.0186774946729979,0,0,0.13510657109144,0,0,0,-0.0513749145060759,0,0,0.0613069532066056,0.236816947117011,0,0.231417585197455,0,0,0,0,0,-0.0156335370440495,0,0,0.0370613485018205,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273686718490087,0,0.210794761986418,0.174617811506026,0,0,0,0,0,0.0234258171648276,0,0,0,0,0,0,0,0,0.277648520161589,-6.93889390390723e-18,0,0,0,0,0.00297108825649643,0,0,0.00978650222690778,0,0,0,0,0,0,0.0457558712385357,-5.42101086242752e-20,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130936271743887,0.0612279752272888,0,0.418543821131914,0,0,0,0,0,0,0,0,0,0,0,0.0533018209412949,0,0,0,-0.0335278064100801,0,0,0,0,0,0,0.0930407895941874,0,0.140445910201283,0,0,0,0.0205607897272763,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.154209578496887,0,0,0,0,0,0.044783805639615,0,0,0.270654888726205,0.0591216404242316,0,0,0.0453168336606485,0,0,0.0860080038854275,0,0,0,0,0,0,0.0746721496552585,0,0,-0.0363870467141973,0,0.122165620990321,0,0,0,0,0,0.0256684976213945,0,0,0,0.0786739129514578,0,0,0,-0.00650051886135555,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350752564102353,0,0,0,0,0.114308055015097,0,0,0.0629283264582466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138914470639339,0,0.0115392063419667,0.0944488101601691,0.196052593891009,0.209395926007801,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.228840067635504,0,0,0,0,0,0,0,0.0264940444188821,0,0,0,0,0,0,0,0,0,0,0,0,0.0460641924003517,0,0,0,0,0.0435052293597066,0,0,0,0.0665395706380966,0.0951534209766784,0,0.101853731163336,0.0943683792683052,0,0,0.0395640937056402,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161828799278537,0,0,0,0,0,0,0,0,0,0.0808213975707754,0,0,0,0,0,0,0,0,0,0.107509952309616,0,0,0,0,0,0,0,0,0.35916011162164,0,0.133033711158567,0,0,0,-0.00481427053208783,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.238084290361582,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0134020623939956,0,0,0,0,0,0.00243226728087233,0,0,0,0,0,0,0,0,0.326521556021315,0,0,0,0,0,0,0.0668593359528999,0,0.0289075658792034,0.000152191808520951,0,0,0.153504429259167,0.00216844619978399,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.0161380704953132,0,0,0,0,0,0,0,0,0,-0.00884639629074052,0,0,0,0,0,0,0.134837868818922,0.109960394923055,0,0.059203115461843,0,0,0,0,0,0,0,0,0,0,0.0315606422104192,0,0,0,0.018113532108136,0.214439427475728,0,0.0217299370285322,0.0308338005098087,0,0.0441740323960934,0.0606910095498016,0,0,0.00480207971537919,0.0230229255313809,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0263808720801998,0.0549854145863782,0,0,0.124184660510724,0,0,0,0,0.192430062115306,0.0112262866132042,0,0,0,0.0185443298723205,0,0.181640133116067,0,0.163099063892636,0,0,0,0,0,0,0,0,0.16972051911878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0357305724739374,0.0514050991800355,0.0898153575718792,0,0,0,0,0.215175042766559,0,0,0,0,0,0.137027570250908,0,0,0,0,0,0,0,0,0.0507846700149971,0.193954667810474,0,0.111224092713189,0,0,0,0.0579847540199806,0,0,-0.034482275338486,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536640837520898,0,0,0,0.144122844045897,0,0,0.0195063942779227,0,0,0.185456420395008,0,0.0869716466804142,0,0,0,0,0,0.082286335594984,0,0.0801763016134516,0,0,0,0,0.0566903913284937,0.0381930595720198,0,0,0,0,0.127405528396184,0.0155458818488064,0,0,0.00831395351996104,0,0,0,0,0,0,0
X600867.SH,0,0,0.123406782807523,0.175350972675546,0,0,0,0,0,0.0835468944557697,0,0,0,0,0,0,0,0.147763817962562,0.104506562550149,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.185836395081235,0,0,0,0.0132468665604701,0,0,0,0,0.0114167892225812,-3.46944695195361e-18,0,0,0,0,0,0,-0.041998119859086,0,0,0,0,0,0
X600582.SH,0,0,0.136438147372164,0,0,0,0,0,0,0,0,0.102980895430858,0,0,0,0,0,0.043118680923227,0,0,0,0.020481996660961,0,0.0740898463752989,0,0,0,0.0151467161320312,0,0.0590705997330398,0,0,0,0,0,0,0,0,0,0,0,0,0.162122717813913,0,0,0.185899381356866,0,0,0,0.0361620683950769,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217686169122882,0,0,0,0,0,0,0,0,0,0,-0.54582089109244,0,0,0,0,-0.0475896423913551,0,0,0,-0.00545861523724002,0,0.0586187812682898,0,0.27947349143525,0,0,0.0552044121739127,0,0,-0.204696164597525,0.0285063904575549,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0142572198792603,0,0,0,0,0,0,0.0483153071006357,0,0,0.214878423785578,0,0,0,0,0,0,-0.00207731430792755,0,0.106926014961825,0.0368483447869401,0,0,0,0.0116381851202105,0,0,-0.283108804498658,0,0,0,0,0.149834283113348,0,0.168186654919033,0.0982847738563913,0,0,0,0.0470939956991794,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158951504685821,0,0.0680607002357371,0,0,0,0.00741011765649296,0,0,0,0,0,0,0,0,0.404516821427143,0.264828630546538,0,0,0,0.00414159637849363,0,0,0,0,0,0,0,0,0.00596233896834249,0,0,-0.0279532893946294,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.147223119740984,0,0.160960613760328,0,0,0,0.161588515969378,0,0,0.0713877398660998,0,0,0.204128509495134,0,0,0,0,0,0,0,0,0,0,-0.0692719546353643,0,0,0,0.0521475904686711,0,0,0,0,0,0.191854280361977,2.77555756156289e-17,0,0,-0.119515679188214,0.194611655405131,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.142132819574554,0,0,0,0,0,0,0,0,0,0.145461242190861,0,0,0,0.000582160902386268,0,0.298297395153302,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.128594340019993,0,0,0,0,0.0177532782290053,0,0,0.103464773179767,0,0.128544933102852,0,0,0.0781518772365151,-0.0420112723633693,0,0.0538238911695069,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197155680719451,0,0,0,0.04921543509678,0,0,0.0912460310047012,0.102608327298709,0,0.132557412831709,0,0,0,0.0485695946334892,0,0.0154875735215436,0,0,0,0,0,0,0.202737626645481,0,0,0,0,0,0,0.10729118333022,0,0.0907901327661555,0,0,0.0415322980187014,0.00846285769428219,0,0,0,0,0,0
X000869.SZ,0,0,0.127917195826636,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0557686780781979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111986142241007,0,0,0,0,0,0,0,0.102291084564732,0,0.0117404745776166,0,0,0.0539859552904143,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498568441866248,0,0,0,0,0,0.0601579822066921,0,0.203097259379732,0,0,0,0,0,0.270823661296108,0,0,0,0,0,0,0,0,0,0,0,0,0.0679294483024776,0.0909342332791365,0,0,0,0.176105568202107,0,0.0264733180894712,-0.0330934183063899,0.0343319205630198,0,0.377723945206833,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286317992125255,0.344667971701049,0,0,0,0,0,0,0.123401675220274,0,0,0,0.0450948559983684,0,0,0,0.0241156493051908,0,0,0,0,0.0528208707256036,0,0,0.0722959886762357,0,0,0,0,0,0,0,-0.01768279789386,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0.393218149272856,0,0.107213181245635,0,0,0,0,0,0,0.0451415911116602,0,0.00822961341215813,0,0,0,0,0,0,0,0,0,0.13453184495072,0,0.100009188536325,0,0,0,0,0,0,0,0.0129272667657057,0,0,0,0,0.000299972173309359,0,0,-0.0826054263765831,2.16840434497101e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0672193660829752,0,0,-0.18071856919738,0,0,-0.0722656178782762,0,-8.67361737988404e-19,0.111772776138813,0,0.0986725782405439,0,0,0,0,-0.0604808393494624,0.070450032879825,0,-0.00438387271422287,0,0,0,0,0,0,0.0985549324600821,0,-0.108363242487567,0,-0.014256864107129,0,0.0856030433381333,0,0.114657934935785,0,-0.116754444539702,0,-0.0276068682880453,-0.0347741220673928,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181265125828394,0,0,0,0,0,0,-0.489852672905192,0,0,-0.173527933008048,0,0,0,0,0,-0.181436107587261,0.563162535335972,0,0,0,0.0977560486743799,0,0,0,0,-0.203720173745855,0,0.122560141468538,0,0,0,0,0,-0.138998365954414,0,0.309196194919512,0,0,0,0,0,0
TED,0,-0.129306651553962,0,0,0,0,0,0,0,0,0,0,0,-0.0290420609779164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360275559926858,0,0,0,0,0,0,0,0,-0.071176841664797,0,0,0,0.153127072301789,0,-0.42760785020346,-0.136143514681062,0,0,0,0,1.00233163458814,0,0,-0.117507405085435,0,0,0,0
RealEstate_excess,0,0,0,0.0995597642501185,0,0,0,0,0,0,0,0,-0.024881854412179,0,0,0,0,-0.019270834863462,0,-0.109259423664647,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286610126283257,0,0,-0.0247488743338249,0,0,0,0.0575359509042722,-0.0510278605911863,0,0,0,0,0,0,-0.0131268501782602,0.0820159792352344,0,0.202921623730072,0,0,0,0
MKreturn,0,0,-0.146421421972403,0,0,0,0,0,0,0,0,-0.106369926283961,-0.0407380292101528,0.0188931538111105,0,0,0,0.0716987340704407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269832519815641,0,0,0,0,0.028958632133841,-0.0766308524448035,0,0,0.0561023258520963,0,0.886064120115529,0,0,0,0,0
MKvol,0,0,0,-0.000727123054677691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175774096030538,0,0,0,0,0,0,0,0,0,0,0,0,0.00183916941414436,0,0,0.00803832909482861,0,0,0,-2.16840434497101e-19,0,0,0.0154698287502615,-0.00527574672269624,0,0,0,0,0.131890568213488,0
CarbonVol_Shenzhen,0,0,0,0,-0.0010095372117703,0,0,0,0,0,0,0,0,0.000404950121991925,0,0,0,-2.16840434497101e-19,0,0,-0.0100443788385002,0,0,-0.0185242288446524,0,0,0,0.00583613293904722,0,0.0295218103868481,0,0,0,0,0.0194517978144016,0,0,0,-0.00616217610519131,0,0,-0.0134636272770587,0,0,-0.013793010801119,-0.00518832082527349,0,0,0.00394379106610959,-0.0297962300451748,0,0,0,0,0.230472740556096,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640678576341814,0,0,0.00708150167868335,-0.00628682105648316,0,0,0,0,0,0.00275699502853758,0,0.00143881389743529,-0.00698694323680022,0.00891677229005244,-0.01135111334995,-0.000317077967107018,0,0,0,0,0
