,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002456.SZ,X002475.SZ,X600118.SH,X002085.SZ,X002292.SZ,X600177.SH,X000338.SZ,X002007.SZ,X002180.SZ,X000157.SZ,X600372.SH,X000559.SZ,X300003.SZ,X300124.SZ,X600867.SH,X002294.SZ,X600498.SH,X002506.SZ,X601877.SH,X002074.SZ,X600522.SH,X002426.SZ,X002508.SZ,X600089.SH,X002465.SZ,X000977.SZ,X600487.SH,X000050.SZ,X600566.SH,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0353055704394972,0,-0.0104375190036056,0,0,0.256562966877249,0,0,0,0.111465141640572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722489211208476,0,0.118948923430053,0,0,0,0,0,0,0,0,0,0,0,0.159167873343913,0.0453400778432157,-0.0453114058397221,0,0,0,0.0376008225418574,0,0,0,0.0297359058649378,0,0.105309912099995,0,0,0,0,0,0,0
X600104.SH,0.0503155199650596,0,0.040688250780876,0,0,0,0,0,0.358126496187254,0,0.0213874380867058,0.273805792013659,0,0,0.0591628027483561,0,0,0,0,0,-0.127976551812528,0,0,0,0,1.38777878078145e-17,0,0,0.0139054962960815,0,0,0,0,0,0,0,0.031641247327621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833906187433696,-0.110329228024845,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664155725332495,0,0.322257650546066,0,0.134319283708733,0.0952215906445564,0,-0.313392970509214,0,0,0,0,0,0,0,-0.035384556503579,-0.0173356241020217,0.00805384484780237,0,0.343941930491419,0,0,0,-0.00128667065179635,0,0.0150136591953287,0,0,0,-0.0534251074271714,0,0,0,0,0,0
X000651.SZ,0,0,-0.0193786658524861,0,0,0,0,-0.0134050896139361,0,0,0,0,0,0,0,0,0,0,0,-0.12951129840374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104612274599605,0.0189520955304724,0.0886143272549042,0,0,0,0,-0.0224830149715845,0,0,0,0,0,-0.109356327652867,0.114311070668606,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0330088217908022,0.0113237291038972,0,0,-0.0313412423819076,0,0.559795360428114,0,0,0,0,0,0,0,0,0,0,0.0599181565188743,0,0,0,0,0,0,0,0,0.0611338877983146,0,0,0.139033330281593,0,0,0.101093457606996,0,0,0,0,0,0.00170052631584225,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.0193870562626633,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142324998241967,0,-0.0381552217385361,0,0,0,0,0.217950576101425,0.0455115294026704,0,0.0697962989907231,0.0749108239082358,0,0,-0.00264669502375785,0,0,0,-0.0677429176047612,-0.122933112016023,0.180132284309724,0,0,-0.0739495419891315,-0.0357559246456693,0,0,0,0,0,0
X002304.SZ,0.0740180452160627,0,0,-0.0057254877335345,0.0770695171865208,0,0,0,0,0,0,0,0,0,0.0515435070781962,0.0105214390915381,0.29137104496756,0,0,0,0,0,0,0,0,0,0,-0.00928335718530088,0.0631406303481128,0,0.127903515367556,0,0,0,0,0,-0.154433270475173,0,0,0,0.12421435243835,0,0.0564673726026483,0,0,0,0,0,0,0.0697693425628301,0,0.0249530426468706,0.0270118019059246,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.181174114249603,0,0,0,0.122945433302483,0.0979788889031724,0,0,0,0,0,0,0,0,0.0145526196026669,0,0,0,0.0690202986917964,0,0,0,0,0,0,0,0,0,-0.0198780478225922,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00776563282298234,0,-0.0885858708357296,0,0,0,0,0,0,0
X000625.SZ,0,0.0219360407888281,0,0,0,0,0,0,0,0,0,0.118891929255907,-0.0848265889855094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196877368132063,0,0,0,0,0.0770969067053776,0,0,0,0,0.111984648799562,0.146098851156631,0,0,0.0318050762623035,0,0,0,-0.0258540365406495,0,0,-0.002037357979844,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.146525250288935,0,0,0,0,0,0,0,0.0404380402419946,0,0,0,0,0,0.0534554280684542,0,0,0.0691645041218297,0,0,0.0667612255414501,0,0,0,0,0.0480534977372452,0,0,0,0,0.162805007465578,0,0.0481542974485107,0,0.0064468427279711,0.0932615738353314,0,0,0,0,0,0.0419098210624093,0,0,0,0,0.0270714582842687,0,0,0,0,0,0
X600690.SH,0,0.113182821776995,0,-0.0184093108490489,0.0556599400592763,0,0,0,0,0,0,0,0,0.0693763185767398,0.106726180037663,0,0.256924867174396,0,0,0,0,0,0,0,0,0,0,0.0874535423266096,0,0,0,0,0,0,0,0.0945285151877731,0,0,0.015682958508765,0,0.0989542713331495,0,0,0,0,0,0.0271632039372084,0,0,0,0,0,0.0350094847499428,0,0,0,0,0,0
X600741.SH,0,0.133563745845787,0,0,0.0623310624736324,0,0,0,0.131251463055938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199912157162886,0,0.425058886092713,-0.0540082429913162,-0.0104210709345151,0.0478654541251833,0,0,0.0140413937651341,0,0,0,0,0.0666463020699204,0,0,0,0,0,0,0,0,0,0,0,0.16117958344404,0.0148715494653357,0,0,0.0665585482525795,0,0,0,0,0,0
X600703.SH,0,-0.0630448972397463,0,0,0,0,0,0,0,-0.0116932973342276,0,0,0,0,0,0,0,0.325526077645623,0,0,0,0,0,0,0,0,0,0,0.0729611702890531,0,0,0,0,0,0,0,0,0.154509171010651,0,0,0,-0.0779685700641014,0.0614099755722709,0,0,0,-0.0491657387030123,0,0.211245594634789,0,0,-0.0550871111202852,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.177171281930332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134947412473536,0,0.144965834603807,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0488178437516402,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.24029251214465,0,0,0,0,0.0836303870846338,0,0,0,0,0,0,0.0263760583577687,0,0,0,0,0,0,0,0,0,0,0,0.0889704900481162,0,0.28904939434793,0,0,0.270383348467876,0,-0.257706599467847,0,0,0,0,0,0,0,0,0.177841889887957,0,0.156009777735106,0,-0.0349756430764274,0.0620264162325711,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.020067636599333,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00131923027041982,0,0,0,0.0912425550950651,0,0,-8.67361737988404e-19,0.0674205803118321,0,0,0.0583754240523747,0,0,0,0,0.116107858952934,0,0,0,0,0,0,0,0,0,0.0539776175708033,0.173958073826258,0.0512862446554385,0.129250606630171,0,-0.0335575785767485,0,0.115635972245608,0,0,0,0,0
X000568.SZ,0,0,0.0974909856432641,0,0.35322302255186,0,0,0,0,0,0,0.0927987037581248,0,0,0.0536841559185963,0,0,0,0,0,0,0,0,0.0657334465088468,0,0,0,0,0,0,0,0,0,0,0.0565649415855157,0,0,0,-0.0476880170780402,0,0,0,0.0107832159159387,0,0,0,0,-0.150129552461839,0.08109501128486,0.0262009822447695,0,0,0,0,0,0,0,0,0
