,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600089.SH,X600372.SH,X600703.SH,X600741.SH,X002241.SZ,X600271.SH,X002129.SZ,X600066.SH,X600177.SH,X600582.SH,X002236.SZ,X600118.SH,X601877.SH,X000550.SZ,X000568.SZ,X000800.SZ,X000559.SZ,X000581.SZ,X000623.SZ,X600839.SH,X002294.SZ,X002475.SZ,X300146.SZ,X000050.SZ,X300124.SZ,X600060.SH,X000869.SZ,X000977.SZ,X002292.SZ,X000400.SZ,X002465.SZ,X600166.SH,X300003.SZ,X002007.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0541014111726177,0,0,0,0,0,0.162370071466242,0.198811291324959,0,0,0,0,0,0,0,0.0724714734753484,0.0633705329814715,0,0.0616246289758104,0,0,0.0103819878714481,0,0.0260777782917126,0,0,0,0,0,0,0,0.0354995355376369,-0.0165299985939257,0,0,0,0,0,0,0,-0.0525278750424418,0,0,0,0,0,0,0.000125577290012807,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0.0258336982384436,0,0,0.0950551874422144,0.177108775269222,0,0.016368601543938,1.73472347597681e-18,0,0,0,0.119975764287051,0,0,0,0,0,0,0,0,0,-0.0036264865754141,0,0,0,0,0,0,0,0,0,0.0338381688942878,0,0,0,-0.00107229355742579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492453691961985,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166255679005366,0.121190365665615,0,0,0.0583695012350014,0,0,0,0,0,0,0,0,0,0,0,0.0721363310599647,0,0,0,0.16148342670892,0.105071876331975,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0470561171878224,0,0.0644464214096832,0,0.180652317550579,0,0.299254326576323,0,-0.0376293910280957,0,0,0,0,0,0,0
X000651.SZ,0,0.188408236659369,0,0,0,0.0194195135801806,0,0,0.0457105613946536,0,0,0.108002645038555,0,0.227055046369916,0,0,0,0,0,0,0.027197514304431,0,0,0,0,0,0,0,0,0,0,0,0,0.0253496310494942,0,0,0,0,0,0,0,0,0,0.0247541998664189,0,0,0,0,0,0,0,0.00518995468768506,-0.0536252749491339,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0651901347187815,0,0,0,0,0,0,0,0,0,0,-0.0364945114784885,0,0.132859686763201,0,0,0.237174641166615,0,0.0510626873886703,0,0,0.0951614533277075,0,0,0,0,0,0.0609319405255395,0,0,0,0,0.111056934617558,0,0,0,0,0,0,0.0275068109761237,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.450001906848229,0,0.0762092026401869,0,0,0,0,0,0,0,0,-0.025811317925652,0,0,0,0,0,0.0320905218248232,0,0.00598226433894685,0,0.184852876857251,0.059438444921107,0,-0.132795071294466,0,0,0.0072793609193138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288381329656436,-0.0292658017828222,0,0,0,0,0,0
X000858.SZ,0,0,0.040445026851762,0,0,0.0900569418345474,0,0,0,0.0716848285674196,0,0,0,0.0509278253829333,0,0,0,0,0,0,0,0,0.0831308669186127,0.0390195195999699,0,0,0,0,0,0.164809651551802,0.0646676739736189,0,0,0.176183506281068,0.0721872233121754,0,0,0,0,0.0351474441853389,0,0,0,0,0,0,0,0,0,0,0,0.000326382488328939,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.152410228245304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212451957243056,0,0,0.0265800489578826,0.069812664300858,0,0,0,0,0,0,0,0,0,0,0.0247135583139779,0,0,0,0,0,0.0813148947624159,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0329020320693451,0,0,0,0,0,0
X000063.SZ,0,0.0425537780308832,0,0,0,0.0169596375582276,0,0,0,0.154451335798709,0,0.0378528187094992,0.098643753484154,0.130847044240681,0,0,0,0,0,0,0,0,0,0.0209966128171285,0,0,0,0,0,0,0,0,0,0.126081525078143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213584886715435,0,-0.00401535131969512,0,0,0,0,0,0,0
X600031.SH,0.151609321703089,0,0,0,0,0,0,0,0.00275735359085197,0,-0.00885538625832792,0,0,0,0.682401384442065,0.0730489861927662,0,0,0,0,0,0,0,0.0175695838747822,0,0,0,0,0,0,0.030792750425756,0,0,0.0248116659114572,0,0,0,0,0,0,0,0,-0.0493715759582018,0,0,0,0,0,0,0,0,0,0.0147179832932893,0,0.152013115063266,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.0182970865553214,0,0,0,0.021421765648304,0.10794208256281,0,0,0,0,0,0,0,0,0,0.121697602383973,0,0,0,0.0108889558974271,-0.0329735012551895,-0.0364020746507558,0,0,0,0,0,0,0,0,0,0,-0.0518056758638542,0,0.145922773998658,0.0302184647448513,0,-0.0628391718846811,-0.022597206830315,0,0,0,0,0,0.0281088260349493,0,0,0,0,0,0,0
X600690.SH,0.246193567107387,0,0,0,0.0266265442733108,0,0,0,0,0,0,0,0.0571138914274269,0.0191790884576593,0,0,0,0,0,0,0,0,0,0.187034047913463,0,0,0,0,0.0313761395655629,0,0.0052115204486651,0.11167661271118,0.0574788114346995,0,0,0,0,0,0,0,0.143170449198205,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.101113349437491,0.0461164539371808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386676671734646,0,0,0,0,0,0,0,0,0,0.0959686431961504,0,0,0,0,0,0,0.24588783419139,0,0,0,0,0,0,0,0,0.167713911085578,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0222528869982907,0,0,0,0,0.0436629740088645,0.0430356679187669,0,0.428818752480796,0,0,0,0,0,0.0492356543995917,0,0,0.00125290310418485,0,0,0,0,0,0.0697716991931542,0,0,0.0589191486318673,0.104356209993257,0,0,0,0,-0.0326069951438448,0,0,0,0,0,0,0.0927135178623124,0.159503259515598,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.00209463235813928,0,0,0,0,0,0,0.443939646590606,0,0,0,0.200558407809778,0,0.0421721375885528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596122724159534,0,0,0,0,0.0510070873152328,0,0,0,0.0589025120694888,0,0.0458757531261712,0,-0.0530246042902843,0,0,0,0.0731410802945947,0,0,0,0,-0.0128132213752409,0.0165687882078105,0,0,0,0,0,0
X600089.SH,0,0,0.0708243414827944,0,0,0,0,0,0,0.281471195543782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309326732602319,0,0,0.0693995605894326,0,0,0,0,0,0,0,0,0,0.00459771553807819,0,0,0,-0.0561652474895055,0,0,0,0.258506498677035,0,0,-0.123660034242947,0,0.0333621014199982,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.028061842130057,0,0,0,0.0164413008364106,0,0.0487326237491227,0,0,0.334218717820022,0.0553531278253266,0,0,0,0,0,0,0,0,0.0961710227020897,0,0,0,0.0220383385563824,0,0,0,0,0,0,0,0,0,0,-0.0200424850906532,0,0,0,0,0,0,0
X600703.SH,0,0,0.0195199705222892,0,0,0,0,0,0,0.234752971399026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021238779036444,0,0,0,0,0,0,0,0,0,0.124566893662973,0,0,0,0,0,0.109537358961467,0,0,0,0,0,0,0,0,0.0781647988037872,0,0.0176931658111075,0,0,0,0,0,0,0
X600741.SH,0.112409493583633,0,0,0,0.00902062361531822,0,0,0,0,0.0367143844903895,0,0,0,0,0,0,0,0.0451010024198344,0,0,0,0.0283030858607411,0,0,0,0.0549777783691528,0,0,0,0,0,0,0,0.316296579418858,0,0,0,0,-0.0368691121110682,0.107855470295677,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00446908483427297,0.00390651677202127,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0700437504250836,0,0,0,0,0,0,0,0,0,0,0,0.0605777997380408,0,0,0,0.096311845146226,0,0,0,0.196404578376684,0,0,0,0,0,0,0,0,0,0,0,0.0143718698426089,0,0,0.0404033434980999,0,0,0,0,0,0,0,0.0720641210883682,-0.018557635677359,0,-0.00980696692279437,-0.0365955070656851,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.118065827972398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113150476848199,0.217145310763045,0,0.155643392619242,0,0,0,0,0,0,0,0,0,0.0381254296661257,0,0,0.0425707897573509,0,0,-0.0166968000488039,0,0.194966313387045,0,0,0,0,0,-0.0275253131947269,0.00347366504689955,0,0,0,0,0,0
X002129.SZ,0.103096125170106,0,0,0,0,0,0,0,0.240994047850643,0,0,0,0,0,0,0,0,0.134451645454399,0.0126755394695901,0,-0.0863144157466981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693996449719195,0,0,0,0.309024066085465,0,0,0,0.0203707404271225,0,0,-0.0211467395310325,0.0988783004997998,0,0,0,0,0,0
X600066.SH,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0138869586545711,0,0,0,0,0,0,0,0,0,0,0.0202885485129797,0,0,0,0,0.155286505992647,0,0,0,0,0.318882223573735,0,0,0,0,0,0,0.00401236024573193,0,0,0,0,0,0.0754914942106841,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0.304854498859716,0,0,0,0,0,0,0,0.11539632456919,0.0730256483644506,0,0.152315622769448,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0702751109637789,0,0.0862165334286772,0,0,0,0.245626495166156,0,0,0,0,0,-0.0764212798219953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333532399489374,0,0.0194908062359307,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560708353611463,0,0.124312667924215,0,0,-0.143217476495174,0,0,0.158236969357114,0,0,0,0,0,0,0,0.0880776459688767,0,0.0556214706244513,0.0236205209742112,0,0,0,0.0441310539327441,0.204007906834888,0,-0.0638731537170735,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.178201689681936,0,0,0,0,0,0,0.0942954934019782,0,0,0,0,0,0,0,0,0.205206382308805,0,0,0,0,0,0,0,0,0,-0.123696831772392,0.178950929024201,0,0,0,0,0.340260819163942,0.14020120566967,0,0,-0.0202070030628319,0,0,0,0,0,0,0,0,0.0832624334078588,0,-0.0167490829318444,-0.0124843114581637,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0575066548380172,0,0,0,0,0,0,0.0546864802629523,0,0,0,0,0.276670618888165,0,0,0,0,0,0,0.0100519965646826,0.0627415343173002,0,0,0,0.0362501743352652,0,0,0,0,0,0,0,0.046694923260677,0,0.00672086462025903,0.0814634333246854,0.104908928137262,0,0,0,0,0,0,0,0,0,0,0.00067292131777492,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.208356713431781,0,0,0,0,0,0,0,0,0,0,-0.00916231302912895,0,0,0.00124089251670066,2.16840434497101e-19,0,0.0629743108181774,0,0,0,0,0.00869108121984692,0,0,0,0,0,0,0.102056568054336,0.185968297683311,0,0,0,0,0,0,0,0.0100828915383383,0,0,0,-0.0578518994041446,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.0899031222255006,0,0,0,0,0.069943074057105,0,0.187673054921425,0.103383539011328,0,0,0,0,0,0,0,0,0,0.0257339752757248,0,0,0,0,0,0,0,0.0210464584476252,0,0,0.0584584629286962,0,0,0,0,0,0,0.0537127511695784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0467876946147943,0,0,0.204162354816443,0.18340492641054,0,0,0,0,0,0,0.024104665979304,0,0,0,0,0,0,0,0,0,0.0434136431880518,0.0722976915598792,0,0,0.0166395858340942,0,0,0,0,0,0.000142039804055076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00340292284758644,0.0581390858278432,0,0,0,0,0,0
X000800.SZ,0.125653753581145,0,0,0,0,0,0,0,0,0.0552285897353132,0,0.0253832647396156,0,0.226521973600405,0,0,0,0,0.179221302048686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518692948941433,0,0,0,0,0,0,0,0,0.00658186024169876,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412932991314232,0,0,0.189750691071513,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.128948365502416,0,0,0.127657728801493,0.0959971179753296,0.203777177588025,0,0.0340654425746474,0,0,0,0,0.0833437388041751,0,0.1029675478486,0,-0.0193390811897886,-0.0370050864103317,0,0,0,0,0,0
X000581.SZ,0.0086260827949749,0,0,0,0,0,0,-0.0222297738954576,0,0,0,0.0993575541284121,0.0260828227140813,0,0,0,0,0,0,0.069120598466691,0,0,0,0.204438440820535,0.0258945386569204,0.00168952409244132,0,0,0,0,0,0.0524666776635599,0,0,0,0,0.0483228510501988,0.0831253439586653,0,0,0,0,0,0,0.0729911460681933,0,0,0.067414272280135,0,0.230880399805883,0,-0.0303070585955644,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0.43528138009867,0,0,0,0,0,0,0,0.396876157819165,0,0,0,0,0,0,0,0.0125343667418626,0,0,0,0,0,0,0,0.0570969987811443,0,0,0,0,0,0,0,-0.0907809576702445,0.00107329326244929,0,0.141522264564404,0,0,0,0,0,0,0,0,0,0,-0.00351870480093627,0.0365670762872613,0,0.0594493107773769,0,0,0,0
X600839.SH,0,0,0.0742182007312247,0,0,0,0,0,0.190488881708804,0,0,0,0.0388752635899749,0,0,0.203087089762472,0,0,0.0699166260231676,0,0,0,0,0,0,0,0,0,0,0,0.213621855224379,0,0,0,0,0,0,0.000805948441213273,0,0,0.1952345609101,0,0,0.0604047217125523,0,0,0,0,0,0,0,0.0281512774706494,0,0,0,0,0,0,0
X002294.SZ,0,0,-0.107480743142031,0,0.106962498314021,0,0,0,0,0,0,0.0359726398311614,0,0,0,0,0.172434623994568,0,0,0,0.144319348567129,0,0,0,0,0.00113157233318699,0,0,0,0,0,0,0,0,0,0,0.144619253821019,0,-0.0452978186592785,0,0.116591628194903,0,0.0668878096037926,0,0,0,0,0,0,0,0,0,-0.00839485940246268,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.293001215831671,0,0,0,0,0,0,0,0,0,0,0.0555076792260339,0,0,0,0,0,0,0,0.067610713522034,0.15402830888028,0.0246983184439172,0.0493423942509548,0.0752902013097535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204280170612999,0,0,0,0.000112894717886475,0,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.0298500450380359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182840096682389,0,-0.109703445948771,0.0495791422594821,0,0.0866931672133686,0.00608248774359654,0,0,0,0,0,0,-0.0632734285675637,0.166879812022025,0,0,0,0,0.028807077739209,0.110037772030018,0,0.162092658934454,0,0,0,0,0.148849068109941,0,0,0,-0.0458648849191072,0,0,0,0,0,0,0
X000050.SZ,0,0,0.145586322788363,0,-0.0523721928175376,0.184710445311821,0,0,0,0.0481298696824518,0,0,0,0,0,0,0,0,0,0,0,0.102701008300503,0,0.0206422240393891,0,0,0,0,0,0,0,0,0.0459764237922516,0,0.327326090176466,0,0,0,0,0.114030610081359,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.00567354545067128,0,0,0.136692434680099,0,0,0,0
X300124.SZ,0,0,0.0640730519043965,0,0.0242755925687606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00987055519360726,0,0.212895912352349,0.134666692014425,0.0847809538875808,0,0,0,0,0,0,0,0,0,0,0.156977549404969,0,4.33680868994202e-19,0,-0.0943046143722638,0,0,0,0,0.118891501362248,0,0,0,0,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0.185652377609196,0.386068667147194,0,0,0,0,0,0,0,0.0165431238951763,0,0,0,0,0,0,0,0,0,0,0.0116465595008246,0,0,0.0239188124277674,0,0,0.24296794051212,0.0900615687197738,0.0646021231321195,0,0,0,0,0,0,0,0,0,0.0229884136589451,0,0,-0.10414367823408,0,0,0,0,0,0
X000869.SZ,0,0,0.151858551766125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404607936536425,0,0.0369873598202815,0.00640081926613803,0.0324204637258345,0.0357066000624575,0,0,0,0,0,0.0526172251839196,0,0,0,0,0,0,0,0.0831163006255198,0.0491755250320821,0,0,0,0,0,0,0,0,0.0767887102563878,0,-0.0368279468086886,0,0,0,0,0,0,0
