,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000625.SZ,X002456.SZ,X002008.SZ,X600066.SH,X600809.SH,X601877.SH,X600487.SH,X300124.SZ,X002508.SZ,X000100.SZ,X300003.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600522.SH,X300136.SZ,X600271.SH,X000981.SZ,X000157.SZ,X000050.SZ,X600177.SH,X600089.SH,X600566.SH,X000596.SZ,X002085.SZ,X600707.SH,X600498.SH,X300142.SZ,X000661.SZ,X002179.SZ,X002180.SZ,X600699.SH,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.0680411329129302,0,0,0.618585342092597,0,0.0375820562826099,0,0,0,0,0,0,-0.0406128221973829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770374594919283,0.0827929941825878,0,0.0766614697116203,0.0459492586884127,3.46944695195361e-18,0,0,0,0,0,0,-0.00249861039978747,0.00619399889880603,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0130992573099447,0,-0.256346585286752,0,-0.189390174742565,0.348533847276111,0,0,0.0437025249009491,0,0.206615864787134,0,0,0,-0.0170101498210049,0,0,0,0.1246682620056,0,0,0,0,0,0,0,0.0103232657789191,0,-0.0116737696081821,0,0,0,0,0,0,0,0,0,0,0,0.0133237310387725,0.0923527899254787,0,0,0,0,0,-0.0155393404246216,0.00638407078232154,0.0194331054483716,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.201478582104594,0.137055122269091,0,0,0.126395412054099,0,0.118383728472946,0.0445604060235064,0,0,0.132521131487576,0,0,0.000808417346513417,0.248412011710964,0,0.0493939947881383,0,0.0367866991607569,0,0,0,0,0.0711017201454113,0,0,0,-0.152744202600339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352670100111946,0.026923706707502,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.51291249585822,0,0,0,0.0501946917477253,0.0479543723064149,0,0,0,0,0,0.100064396572975,0.0916849904254146,0,0,0,0,0,-0.0627697593832937,0,0,0,0,0,0,0,0.0127158198335171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14111949151841,0,0,0,0,0,0,0.010542552655191,0,0,0,0,0,0,0
X000858.SZ,0.224930566091041,0,0,0.415913740149026,0,0,0,0,0,0,0,0.35093720519079,0,0.0502987185587865,-0.0164760139434702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00691890448060293,0,0,0,0,0,0,0
X600276.SH,0,0,0.0791808404706291,0,0,0,0,0,0,0,0,0,0,0.0205873254969671,0,0,0,0,0,0,0,0.045269840676588,0,0.240720583347002,0,0.189172918226925,0,0,0,0,0.0317612906578992,0.0433563978159859,0.00704726020010603,0,0,0,0,0,0,0,0,0,0,0,0,0.020165598645202,0,0,0,0,0,0.0149796575667525,-0.0172879680160435,0,0,0,0,0,0
X002304.SZ,0.332232359202547,0,0,0,0.0722057324396279,0,0,0,0,0,0,0.324926308482935,0.0112822996846043,0.0145682773428596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00607669820736614,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.568811049987385,0.0242789830202395,0,0,0,0,0,0.172145162782361,0,0,0,0,0,0,0,0,0,0,0,0.145634761620713,0,0,0,0,0,0,0,0,0.113372792107577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691377936090148,0.0728758578799129,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.330817412905301,0,0,0,0,0,0,0,0,0,0,0,0.0295452497538073,0,0,0,0.149766070662092,0,0,0,0,0.125351493872551,0,0,0,0,0.414940952842793,0,0,0,0,0,0.0704107853189565,0.0497228130864622,0.102394000659249,0,0.298378672886569,0,0.0821370317736851,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.00999680774211363,0,0.469557053595701,0.0710736972222254,0,0.00543253747736421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526382976219557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141097226317081,0.0250086329153328,0,0,0,0,0,0,0.0136168531076864,0,0,0,0,0,0
X600703.SH,0,0,0.150838289383016,0,0,0,0,0,0,0,0,0,0,0.404192100779933,0.0373821964968111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190826914634022,0,0,0,0,0,0,0,0,0,0,0,0.434496272773473,0.0428285660992589,0,0.0342695691623901,0,0,0,0,-0.0161296042589163,-0.00962416823274377,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.494547875494936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767588969609207,0,0.0898347992992997,-0.0397005459881235,0,0,0,0,0,0.0542388875633578,0,0,-0.123687966629515,0.0847696377502298,0,0,0,0,0.00496082239194862,-0.0433408669125542,0,0.214752177774906,0,0,0,0,0,0.00580221950447303,0,0,0.0306003425511043,0,0,-0.00542372280767356,0,0,0,0,0,0
X600741.SH,0,0.327672449695454,0,0,0,0,0.170193679791868,0,0,0,0,0.197366116283603,0,0,0,0,-0.15226672522674,0,0,0,0,0,0,0,0,0,0,0.0636685697089775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807920764570384,0,0,0,-0.166532014609332,0,0,0,0.0407555434574327,-0.0484983357625291,-0.484408514574952,0,0,0,0,0
X002236.SZ,0,0,0,0.371854664798317,0.143311795555881,0,0,-0.0995517591735975,-0.0574310011489768,0,0.0943587616584203,0.188836148315289,0,0,0.0162030945370111,0.107058029390375,0.188001378089996,0,0.206164428502177,0,0,0,0,0,0,0,0,0,0,-0.105418239544311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578044970510381,0,0.0308513454850259,0,0,0,0.0231536439810764,-0.0388052978427144,0,0,0,0,0,0
X002475.SZ,0,0.0068100871129332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343496532510123,0,0,0,0.169967521033768,0,0,0,0.0969878157584997,0,0,0,0,0,0.0139755528345812,0,0,0,0,0,0,0,0,0,0,0,0.064621810180134,0.00499511667657546,0,0,0,0,0,0.00516719114181729,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0283669544813401,0,0,0,0,0,0.0583777923912233,0,0,0,0,0,0,0.408510258525136,0.0722976303687165,0,0,0,0,0,0,0.067047066433587,0,0,0.0768880724022963,0,0,0,0,0,0.0481491791162326,0,0,0,0,0,0.0785354052998026,0,0,0,0,0,0,0,0,0,0.606406404904516,0,-0.0157820346477663,0.0321804293869144,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163773738621382,0,0,0,0,0,0,0.145146323363506,0,0,0.230872181622767,0,0,0,0,0,0,0,0,0,0,0.0823660414406674,0,0,0,0,0,0,0,0.177493294354257,-0.0298490633396332,0,0,0,0,0,0.000121525794129215,-0.0155240886968309,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0569269219816712,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.219332030650664,0.0835582070425171,0,-0.125554896648158,0,0,-0.0734062300181132,0,0,-1.73472347597681e-18,0,0,0.0667622453213422,0.0837411088397994,0,0.0518532206818197,0,-0.030673169908209,0.138437103871722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401240733520414,0,0,0,0.00946104208006354,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746556167266938,0.80335605327499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249055993827736,-0.289163113869398,0,0,0.00609389711131971,0,0,0,-0.141908962572083,0,0,0,0,0,0,0,0,0,0,-0.0258428999272587,0.015399379104994,0,0,0,0,0,0
X002008.SZ,0,0,0.234053407814282,0,0.0966207222633085,0,0,0,0,0,0,0,0,0.14946690386042,0,0,0,0,0,0,0,0,0.0206757255543464,0.151272582160819,0,0,0.129202784120432,0,0,0,0,0,0,0.0032943774162314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326628060119887,0.124600959971054,0,0,0.0101280712929287,-0.398648992286636,0,0,0,0,0
X600066.SH,0,0,0.197865533869785,0,0,0,0,-0.0598620374431445,-0.0938022622437633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223379685471245,0.16969339889886,0.194953210404812,0,0,0,0,0,0,0.026513223611108,0,0,0,0,-0.00808882125661205,0,0,0,0,0,-0.198521424194335,0,0.0214596316736866,0,0,0,0,0,0,-0.0787795627444723,0.10700721641988,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.477527031552215,0,0,0,0,0,0.202311777126873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311531036791618,0,0,0,0,0,0,0,-0.077166668847815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336479106938204,0,0,0,0,-0.0637438033524212,0.190210042876888,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.0541098609190294,0,0,0,0,0,0,0,0,0,0.17644717394082,0,-0.185737418247747,-0.181075454534304,0,0,0,0.26545024644899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218962445085492,0,0,0,0.272028749691076,0,0,-0.0631548497958638,0.109371037147743,0,0,0,0,0,0
X600487.SH,0,0,0.160097604252503,0,0,0,0,0,0.207066062079713,0,0.156654559075402,0,0,0,0,0,0.0953179081207228,0,0,-6.93889390390723e-18,0.373435026500387,0.0964183106501721,0,0,0,0,0,0,0.305197449340091,0,0,0,0,0,0,0,0.271997141172811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00699272443958727,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32159930784181,0,0,0,0.19528425961391,0.0403945914589609,0,0.0164722378765123,0.114057970629987,0,0,0,0,0.0241070540444515,0.155701792833244,0,0,0,0,0,0,-0.0395141398036198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062306255260176,0.0870865575967452,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0.0273316005419967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320248372144804,0,0.00220636329557041,0,0,0,0,0,0,0,0,0,0,0,0,0.0330039831082765,0,0,0,0.112325170356313,0,0,0,0,0,0,0,0,0,0,-0.0115600462092947,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.190667729257682,0,0,0,0,-0.00978522502553413,0,0.183132915039637,0,0,0,0,0.0457715036725917,0,0,0.0484799409717368,0.052188243685968,0,0,0,-0.106893961498993,0,0,0,0,-0.0122674065197099,0,0,0,0,0,0,0,0.11103534537576,0,0,0.229872468866593,0.0851361355182952,0,0,0,0,0,0,-0.0200151347056769,0.0261406035584845,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858799942832613,0.135536093241002,-0.0727556742330151,0,0.106955631302137,0,0,0,0,0.105037560546135,0.338616251912025,0,-0.0849042256437471,0,0,0,0,0,0,0.246701666389495,0,0,0,0,0,0.0357527171794084,0,0,0,0,0,0.0558800190599938,-0.0720912626038945,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0913538680085162,0,0,0,0,-0.0499921070878614,0,0,-0.0257486633853887,0,0,0,0,0,0,0,0,0,0,0,0,0.26739898665057,0,-0.0575473009861831,0,0,0.181844293356829,0,0,0,0,0,0,0.0393846792248018,0.0358016026803247,0,0,0.180160535774529,0,0,0,0.0103927395577993,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.029245749166367,0,0.0241868189760778,0.167556795556518,0,0,0,0.0830492835265542,0,0,0,-0.148413717144313,0,0,0.0996031879066831,0,-0.0265783194670129,-0.0220483365329156,0.032131672528137,0,0,0,0,0,0,0,0,0.0780861699281573,0,0,0,0,0,0,0,-0.00605042534701497,0,0,0,-0.230105047455165,0,0,0,0,0,0,-0.0200064301273479,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.0268472485476031,0,0,0,0,0,0,0,0,0,0,0,0,-0.022455907372521,0,0.295596539367389,0,0.301002721098385,0,0,0,0,0,0,0,0.0336551955762481,0,0,0,0,0,0,0,0,0,0,0,0.183644764746015,0,0,0,-0.0795416169640529,0,0,-0.0059041015832617,0,0,0,0,0,0
X600522.SH,0.267450675827734,0,0.177447419663002,0,0,0,0,0,0,0,0.26968388277038,0,0,0,0,0,0,0,0,0,0,0,0.152160834203438,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0322103248575544,0,0,0,0.156065215279411,0,0,0,0.0784080929498742,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0.00961960430144033,0,0,0,0,0,0,0
X300136.SZ,0,0,0.507104468309367,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.184104765314455,0,0,0,0.430467740026191,0,0.0247519060851398,0,0.127654487727563,0,0,0,0,-0.212381532793921,0,0,0,0,0,0,0,0,-0.0904186546121409,0,0,0,0.201751683292688,0,0,0,0,0,0,0,0,0,0,0.0362446342986717,-0.11610334756277,0,0,0,0,0,0
X600271.SH,0,0,0,0.0106421685330686,0,0,0,0.156186711129713,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0960864046748551,0.308357594902971,-0.0173549579931264,0.242370802779622,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.18757800088364,0,0,0,0,0,0,0,0,0,0,0,0.0247711265849521,-0.018171799176754,-0.251808706944471,0,0,0,0,0
X000981.SZ,0,0,0,-0.0621286572267147,-0.0894012036498643,0,0,0.0722000178580781,0.0331258334270536,-0.0413980878386865,0,0,-0.0180231908407485,0,0,0.0621813306091579,0,0,0,0,0,0.12687352394571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898914569584677,0,0,0,0,0,0,0,0,0,0,-0.0193535992446558,0.00423767669425547,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.00912297233553373,0,0,0.0513154500223167,0,0,0,0,0,0,0.132386342955932,0,0,0,0,0,0.0417428420111641,0,0,0,0,0.0343524296368164,0,0,0,0,0,0,0.0516004346906242,0,0,0,0,0,0,0.06265112650879,0,0,0,0.0474161438979741,0,0,0.229760008619538,0,0,0,0,-0.00497627617350638,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.315768547953419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103141304996663,0,0,0,0,0,0,0.0247715593974962,0,0,0.107115759448459,0.0692804769258604,0,0,0,0,0.76858318697043,0,0,0,0,0,0,0.0788780613536801,0,0.468859927116759,0,0,0,0,0.0248557122275797,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.10598580874952,0,-0.00794856301313077,0,0,0,0,0,-0.0993031106057481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421350302297811,0,0,0,0,0,0,0,0.32082193260186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125309260637754,-0.00450243689102106,0,0,0,0,0,0
X600089.SH,0,0,0.0415852102845204,0,0,0,0,0.0219664636915341,0,0,0.0542585500421502,0,0,0,0,0.276137227859552,0,0,0,0,0,0.0974626837487607,0.037984625748108,0,0,0,0,0.0739363210468387,0.0583201453268933,0,0,0,0,0,0,0,0.0136660596884897,0,0,0.054544538238636,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118963035668336,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.126689439519392,-0.0188019439777937,0,0,0,0,0,0,0,0,0,0,-0.157957421454631,-0.0458833361183594,0,0,0,0,0,0.166374145749787,0,0,0,0,0,0.00845088870726718,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0276368298493322,0,0.114493939916154,0,0,0,0,-0.0263835736089225,0,0,0,0,0,0,0
X000596.SZ,0.562591881421037,0,0,0,0.0778850409986964,0,0,0,0,0,0,0.138073976465198,0,0,0,0,0,0,0,0,0,0,0,0.0124472515201253,0,0,0.134587047124931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117355439937272,0,0,0,-0.00797560795143905,-0.0139662539595231,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.197046267866466,0.294152326889382,0,0,0,0,0,0,0,-0.081226676935619,0,3.46944695195361e-18,-0.23519953762068,0,0,-0.0518684526160058,0,0,0,0,0,0,0,0,-0.0159903967178535,-0.0939333169875035,0,0,0,0,0,0,0.198054382673799,0,0,0,0,0.00869892541243302,0,0,0.0138495231063263,0,0.168273095148498,0,0.00396903705366347,-0.0337283830700161,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110449921972876,0,0,0,0,-0.0286468994518765,0,0.191092778385981,0,0,0,0,0,0,0,0,-0.149368811871192,0,0,0,0,0.0466073405252196,0,0,0,0,0,0,0.174690828866999,0,0,0,0,0,0,0,-0.0484077666827908,0.0678685089278949,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.240361894562343,0.0900206762478807,0,0,0,0,0,0,0.121619278168473,0,0,0,0.124919268148895,0,0,0.0648387094249438,0,0,0,0,0.215708568709906,0.112873678002073,0,0,0.0964545554329692,0,0.191038978261373,0,0,0.1008759017864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016404949813088,0,0,0,0,0,0
