,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X003816.SZ,X300014.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X000157.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600741.SH,X000625.SZ,X601877.SH,X002179.SZ,X002007.SZ,X002236.SZ,X300142.SZ,X002371.SZ,X002049.SZ,X002414.SZ,X600584.SH,X600183.SH,X601799.SH,X300003.SZ,X000799.SZ,X000800.SZ,X002074.SZ,X002008.SZ,X000066.SZ,X300146.SZ,X600089.SH,X002294.SZ,X000977.SZ,X600707.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.201605261259416,0,0,0,0.119970943987227,0,0.0214977746761744,0.0690684666135044,-2.16840434497101e-19,0,0,0,0.00179645306208266,0,0,0,0,0,0,0,0.07662820809865,0,0,0,0,0,0,0,0,0,0,-0.164809556808162,0,0,0,0,0.0323034473830698,0,0.0958163468512405,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223559849107806,0,0,0,-0.0270501805573746,0,0
X000858.SZ,0,0,0,0,0,0.330472750544524,0,0.159716027642162,0,0.112088206070481,0,0,0,0,0,0,0,0,0,0,0,0.0181029705681226,0,0,0,0,0,0,0.00550796315462983,0,0,0,0,0,0,0,0,0,0,0.111470164626772,0,0.0130568267084807,0,0,0,0,0,0,0,0,0,-0.00494005509696359,-0.0191874470148865,0,0,0,-0.0221974440620437,0,0
X002415.SZ,0,0,0,0,0,0.0124036648606672,0,0,0,0.150246675539775,0.154847082801559,0,0,0,0,0,0,0.0218714934366017,0,0,0,0,0,0,0,0,0,0,0.0605881096520522,0.125263450794761,0.404443516069539,0,0,0,0,0,0,0,0,0.0346590223757468,0,0,0,0,0,0,0,-0.0156080305569179,-0.0135703857551718,-0.114698819415716,0,0.0160654062693347,0,0,0,0,-4.33680868994202e-19,0,0
X600276.SH,0,0,0,0,0,0.0185827123296037,0,0,0,0,0,0,0,0,0,0.0357114652057908,0,0,0,0,0,0.0378134003229057,0,0,0,0,0,0,0.187043349278243,0,0,0,-0.0339584043571654,0,0,0,0,0.10690564796303,0,0,0,0,0,0,-0.159732295665707,0,0.130447755108917,0,0,0,0,0,0.0149258090711884,0,0,0,-0.0130701658773434,0,0
X000651.SZ,0,0.0488175620277363,0,0,0,0,-0.109298088938905,0,0.148182470629157,0.158907094836312,0,0,0,0,0,0.0992547551541176,0,0,0,0.0893089675118536,0,0.0144697787887946,0,0.0361050860927035,0.0272776572993708,0,0,0,0,0,0,0,0,0,0,0,-0.0112429796992585,-0.107059589786923,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405164430185482,-0.0369752735338885,0.0231645112640689,0,0,0,0,0,0
X000568.SZ,0.110826483390906,0.325536307524495,0.00449289809887483,0,0,0,0,0.0475798260445566,0,0,0,0.0538484516819368,0.0467504252479844,0,0,0.013580779889774,0,0.0765219558654041,0,0,0,0,-0.144676908137815,0,0,0,0,0,0,0.0631922137958304,0,0,0,0,0,0,0,0,0,0.28471576143433,0,0,0,0,-0.0398352427066399,0,0,0,0,0,0,0,-0.0371567653601737,0,0,0,0.0444328201169327,0,0
X600031.SH,0,0,0,0,0,0,0,0.0595642806477312,0,0,0.126309584083325,0,0.0438987376494949,0,0,0.0732323769809071,0,0,0,0.0408264329309096,0,0.0133576753529084,0.0972550882028682,0,0,0,0.0463525832717785,0,0,0,0,0,1.0842021724855e-19,0.206109017849502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440644551563788,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.175375230481246,0,0,0,0.0761282874809087,0,0,0,0,0.041825399937416,0,0.0813281333246189,0,0,0.0959023928026618,0,0,0,0,0,0,0,0.0636271156807864,0,0,0,6.93889390390723e-18,0,0,0,0,0.273750366691887,0,0.113600826786801,0,0,0,0,0,0,0,0,-0.0030020820481837,0,0,8.67361737988404e-19,-0.0765858035898105,0,0,0,-0.0748225333645286,0,0
X600690.SH,0,0,0.216280651240101,0,0,0.0972849069338053,0,0.284874557135947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342578481592168,0.183890070118894,0,0,0.0838605881825915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037062448078021,0,0,0,0,0,0,0.00859282295372751,0,0,0,-0.0551803861350746,0,0
X002304.SZ,0,0.343554448076366,0,0,0,0,0,0,0.0131637236274246,0,0,0,0,0,0,0.0653566659249565,0,0,0,0,0,0,0.0238946642794425,0,0,0,0,0,0,0,0.00427102936988795,0,0,0,0,0,0,0,0,0.0986935405378149,0,0.188432627210732,0,0,0,0,0,0,0,0,0,-0.0264479978976314,0,0,0,0,-0.108641006405481,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072986860373758,0,0,0,0,0,0.0909354959472549,0,0.458288867619823,0,0,0,0,0,0.0561869274206517,0,0,0,0,0,0,0,0,0,0.000780413572111881,0,0,0,0,0,0,0,0,0.0052029715493449,0,0,0,0.00521009547821362,0,0,0,0.0105922145015978,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0673285223308919,0,0,0,0,0,-0.0782139819736577,0,0,0,0,0,0,0.0391573020004401,0,0,0,0,0,0,-0.0388859354323965,0,0,0,0.0092028918057522,-0.0113730603040011,0,-0.0933302894162525,0.168894450087434,0.203642348319824,0,-0.0358363271653072,0,0.0327050358123677,0,0,0,0,0,0.00460984057377671,0,0,0,0,-0.0943894923718862,0,0
X000725.SZ,0,0,0.141711775756255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146997041717004,0,0,0.0529958674549114,0.103224574299092,0.089303593523584,0,0,0,0,0,0.00163821896019147,0,0,0,-5.42101086242752e-20,0,0,0,0.0607245094649951,0.0673341482005044,0,0,0,0,0,0.0455374327592467,0,0,0,0,0,0,0.0328847198725195,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0253000916266339,0,0,0,0,0.0399491287209251,0,0,0.0923290712892654,0,0,0.10105943614887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121688975223239,0,0.0611914254347059,0,0,0,0,0,0.150242835931548,0,0,0,0,0,-0.0342914316520467,0,0,0,0,0.00371195627934147,0,0
X000338.SZ,0,0,0,-0.0200403662805872,0,0.0622906493638082,0,0,0,0,0,0,0,0,0,0,0,0.0998675773199969,0,0,0,0.200591090993165,0,0.0736999201024906,0,0,0,0,0,0,0.0166387773736736,0,0.0711302452587872,0,0,-0.0204780002852833,0,0,0,0,0,0,0,-0.0116656593320584,0,0,0,0.103570797062708,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0.148567496122261,0,0,0,0.397299935894515,0.0534631843763965,0,0,0,0.000523109139260529,0,0,0,0,0,0,0,0,0,0,0,0,0.054637008276828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110305414523804,0,0.0325120903007151,0,0,0,0,-0.0187836124999599,0,0,0,-0.0546429150066718,0,0,0,-0.0710770618516153,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140365087594062,0,-0.00181552033015635,0,0,0,0,0,0,0.0122930191672867,0,-0.0610257756258309,0,0.014087655358675,0,0,-0.0338966516058653,0,0,0,0,0,0,0,0,0,0.0229916163785892,0.010594780768676,0,0,-0.00797333457633187,0,0,0,0,0.0565727148765896,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.0386291734564247,0,0,0,0,0.0474904334465267,0,0,0,0,0,0,0,0,0.147639379006739,0,0,0,0.591002978516889,0,0,0,0,0,0,-0.237909971883539,0,0,0,0,0,0.0469458279679563,0,0,0,0.330977089252382,0,0,0,0,0,0,0.017800870401606,0,0,0,0.14845332054937,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.165187575846274,0,0,0.133027124003679,0,0,0,0,0,0,0,0,0,0,-0.173534423345322,-0.0655012867342365,0,0,0,0,0,0,0.094238767560038,0,0,0.302445488133158,0.069343471849097,0,0,0.0356685236588254,0,0,0,0.115958945533112,0,0,0,0,-0.0268807328047109,0,0,0.00821368061582385,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0965254864101841,0,0,0,0,0.0569618586732595,0.430568229753464,0,0,-0.100673915250051,0,0,0,0,0,0,0.302886221130757,0,0.118817627501156,0,0,0,0,0,0,0,0,0,0,0,0.0616696502398055,0,0,0,0,0,0,0,0,0.158923057053644,0,0.0964225704020269,0.204707061573347,0,0,0,0.00150299436509205,0,0,0,-0.0382323601245005,0,0
X000596.SZ,0,0,0,0,0,0.255216129620355,-0.104492874393613,0.015695769555856,0,0.0411370972849568,-0.00873628812879295,0,0,0,-0.00904013633335733,0,0,0.0527703893642801,0,0,0,0,0,0,0.0710291013609065,0,0,0,0.0540811531593812,0,0,0,0,0,0.221259158459101,0,0,0,0,0,0,0.0406842308317517,0,0,-0.0272766691064924,0,0.203194292856653,-0.0506819853051054,0,0,0,0,-0.0120504027770668,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.268032562054002,0,0,0,0,0,0,0.179188644223363,0.0765930806480087,0,0,0,0,0,0,0,0.05423928604271,0,0,0,0,0,0,0,0,0,0,0.145406047928368,0,0,0,0,0,0.122618974255685,0,0.180999066658814,0,0,-0.0185833057332841,0,0,0,0.151421403478944,0,0,0,-0.0223069743332013,0,0,0,0,0,0
X600703.SH,0,0,0.16448120231419,0,0,0,0,0,0,-0.16976548192627,0,0,0,0,0,0,0,0,0,0.225164763903867,0,0.00998304510902148,0,0,0,0,0,0,0,0,0,0,0.281234032163165,0,0,0,0,0,0,0,0,0.197804542110431,0,0,0,-0.0958469177059378,0,0,0,0,0,-0.04802450731317,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.241062168387053,0,0.23959531552316,-8.67361737988404e-19,0,0.0537510745877436,0,0.00239628205017201,0,0,0,0,0,0,0,0,0,0,0,0,0.15519139771123,0,0.147758829187751,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0310983123170526,0,0,0,-0.0189657058727055,0,0
X002129.SZ,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0262385618179756,0,0,0,0,0,0.0490126914243982,0,0.103863200288129,0,0,0,0,0,0,0.160338341678296,0,0,0,0,-0.111811585658415,0,0.301539046050483,0,0,0,-0.116659788929488,0,0,0,0.147046871588529,0,0,0.0331011778571518,0.394736729134196,0,0,0,0,0,0,0.0237787721256441,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.162718371085228,0,0,0.174788524106962,0,0,0,0,0,0.170560682458284,-0.0984696505691642,0,0,0,0,0,0,0,0.0179194475170017,0,0,0,0,-0.0544111206558232,0,0,0,0,0,0,0,0.216064419103528,0,0,0,0,0,0,0,0,0,0,0,0.138974618836961,-0.160763653208332,0,0,0,-0.0382641972444382,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0771252915391004,-0.32336679557357,0,0,0,0,0,0,0,0,-0.0405509200249976,0,0.251284014121609,0,0.21342615163426,0,0,0,0.281469017434613,0,0,0,0,0,0,0,0.0290877564139264,0,0,-0.0975397902303139,0.232203446397548,0,0.000796822779247748,0.280040572388175,0,0,0,0.0716373678094378,0,0,0,0,0,0,-0.0373155176016495,0,0,0,0,-0.130720100799047,0,0
X601877.SH,0,0,0.067152677465569,0,0,0,0,0,0,0,0,0,0.0623693385193457,0.0272166739512771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116912346897631,-0.0163703654095472,0,0.208532715712348,0,0,0,0,0,0,0,0.0359787155612183,0,0,0,0.208747978690158,0,0,0,0,0,0,0.00916361930359334,0,0,0,-0.0563775918358644,0,0
X002179.SZ,0,-1.73472347597681e-18,0.052057584676525,-8.67361737988404e-19,0,0,0,0.106324701768369,0.0459711166131489,0,0,0,0,0,0,0,0,0.0878980744947652,0,0,0,0.108474025527469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278243632965302,0,0,0,0.396278293037008,0,0,0.0173510643340306,0,-0.105497362873315,0,0,0,-0.00753914305243306,0,0,0,-0.122786081088419,0,0
X002007.SZ,0,0,0.152605567823552,0,0,0,0,0,0,0,0.135662642969038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377995004667924,0.115326315283019,0,0,0,-0.243486836552114,0,0,0,-0.00972703040779568,-0.0416338630402104,0,0,-0.00661672774756472,0,0,0,0,-0.0455036506384377,0,0
X002236.SZ,0,0,0.133112531298599,0,0,0,0,0,0,0.15578781054735,0,0,0,0,0,0.0626783733401239,0,0,0,0,0.0251435897578053,0.0986157745311816,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.293962428032677,0,0,0,0,0,0.272803061345014,0,0,0,0,0,0,0,0,0.0631344065226468,0,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.132772174868601,0,0,0,0,0,0,-0.039511136708447,0,0,0,0,0.244887651749681,0,0.116594593019533,0,0,0.0751552946552319,-0.0433061337425969,0,0,0,0,0,-0.0622854902138416,0,0.0340525614111111,0,0,0,0,0,0,0.0229033328193881,0,0,0,0,0.0883914976380294,0,0,0,0,0,0,0.0932457786333165,0,0,0.00694866275390487,0,0,0,0,0,0,0
X002371.SZ,0,0,0.130076024694394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697523337718163,0,0,0,0,0,0.071876939831323,0,0,0,0.00391300815181213,0,0,0,0,0,0.511879851576937,0,0,0,0,0,-0.141412384212547,0,0,0,0,-0.0707066634674294,0,0,0,-0.028127898482876,0,-0.145396895753307,-1.73472347597681e-18,-0.0282951467150858,0,0,0,0,0,0
X002049.SZ,0,0,0.0506545157946266,0,0,0,0.0345874470655805,0,0,0,0,-0.196782281134859,0,0,0,0,0,0,0,0,0,0.10158208624894,0,0,0,0,0.149936559369011,0,0.144580864558533,0,0,0,0.0938330226509871,0,0.12504861510753,0,-0.0350527891808795,0,0,0.192345296521496,0,0,0,0,0,0,0,-0.0185313249649578,0,0,0,-0.0309477649814205,0,0,0,0,-0.0877789129770904,0,0
X002414.SZ,0,0,0,0,0,0,0,0.0304540830244319,0,0,0,0,0.0141349976966838,0,0,0.0690837758546567,0,0.0948506930135043,0,0,0.214498570856761,0.013308396559375,0,0,0.201751583346831,0,0,0,0.0705616077080149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10484302520907,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0254792952773019,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208600639587752,0,-0.175624402948758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338173497666809,0.0583325319561322,0,0,0.108870547923842,0,0,0.0925906755593815,0,-0.0754769290487367,0,0,0,-0.0832169137772385,0,0.101127896220281,0.0396387630484591,0,0,0,0.0251358059421807,0,0,0,-0.000660043670605348,0,0
X600183.SH,0,0,0,0,0,0.114697924018356,0,0.00979439456600466,0,0,0.163739605294086,0,0.0893546997036294,0,0,0,0,0.12679410815701,0,0,0.299412198621876,-0.0857707354529531,0.00143086223057663,0,0,0,0,0,0,0,0,0,0,0.0631372876340526,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.105374050170701,0,0,0,0,0,0.0629524323011083,0,0,0,-0.0785741511641533,0,0
X601799.SH,0,0.00557929888178573,0,0,0,0,0,0.104407711906984,0,0,0,0,0,0,0,0.403867888689619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200424384285079,0,0,0,0,0,0,0,0,0.129603780816588,0,0,-0.103435620420299,0,0.123756833671824,0,-0.066290603674534,0,0,0,0.0175631764181274,0,0,0,0.0480044237311546,0,0
X300003.SZ,0,0,0,0,0,0.079770355061645,0,0,0,0,0.0580763719126352,0,0,0,0,0,0,0,0.121854860249359,0,0,0.0354041686149292,0,0,0,0,0,0,0,0,0,0,0.0653314637781792,0,0,0,0,0,0,0,0,0,0,0.0158917352243554,0,0,0,0,0,0,0,-0.00283857483462088,-0.00197577310762298,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0.680675823260022,0,0.156895047954522,0,0,0.0138696297264714,0,0,0,0,-0.275588479773765,0,0,0,0,0,0,0,0,0.20251917287666,0.0144186864388811,0,0,0,0,0,0,0,0.0977949334234463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286800108075201,0,0,0,0,-0.195934348856086,0,0
