,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X600271.SH,X600031.SH,X000559.SZ,X000100.SZ,X600066.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X002475.SZ,X600089.SH,X002241.SZ,X002292.SZ,X000338.SZ,X300124.SZ,X002465.SZ,X000568.SZ,X300003.SZ,X600177.SH,X600839.SH,X002294.SZ,X000977.SZ,X002129.SZ,X002506.SZ,X600867.SH,X000547.SZ,X002074.SZ,X002008.SZ,X000550.SZ,X000800.SZ,X600582.SH,X002180.SZ,X002085.SZ,X600498.SH,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.177182536509207,0.209393332183716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03408034759517,0,0,0,0.00797642398555512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728626576387875,0.119991045719951,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0457614878888981,0,0,0.295351392804796,0.183538686914292,0.12462739423659,0,0,0,0,0,0,0.052599716695038,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0142669529233525,0.0768754383600242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144466492542021,0,0,0,0,0,0,0,0.0656225882284812,0,0.114861820010082,0.0527883505017128,0,0.16581832042047,0.00449098989781814,0,0,0,0,0,0.106591263879789,0,0.071234925251733,0,0.0108752395460981,0,0,0,0,0,0,-0.103569802952215,0,0,0,0.0133479008344347,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134464051387593,0,0.0326722983452403,0.106901660103344,0,0,0,0,0.0126882385509576,0,0,0,0,0,0,0,0,0.0622074658518475,0,0,0,0,0,0,0.187552662831242,0.0165194293015878,0.0586587219189093,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147729585604439,0.138470617417484,0,0,0,0,0,0.0234152975214388,0,0,0,0,0,0.0113273583522742,0,0.0438745722553487,0,0,0.0426445861348699,0,0.089207678011993,0.0141399753442844,0,0,0,0.0402210412880169,0,0.0353246999871039,0.0237196105495084,0,0.0410266963596078,0,0,0,-0.0225227814788427,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0641231323333135,0,0,0,0,0.161851426820558,1.73472347597681e-18,0,0,0,0.0814178462800661,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0550186406505508,0,0,0,0.129917652797461,0,0,0,0.182409463556497,0,0,0,0,0,0,0,-0.0119008209818066,0.0119475445693663,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.0700562679876674,0,0,0,0,0,0,0.0263019169341757,0.12075319153117,0.246541724430977,0,0.241574831281097,0,0,0,0,0,0,0,0.0912146619817612,0.0387809857573328,0,0,0,0,0,0.00146271616466315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928726851262114,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0981761196588279,0.172046404940693,0,0,0.149171381084157,0,0,0,0,0,0.0294062747321893,0,0.199601404675268,0.0634308395146319,0,0.01993261845146,0,0,0,0,0,0,0,0.0784682977513775,0,0.016597772530624,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000625.SZ,0,0.168542753532802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562972655582019,0,0,0.0849310890313055,0.187194501846555,0,0,0,0,0,0,0,0,0,0,0,0,0.0918850854912561,0.0258212063370917,0,0,0,0,0,0.142680485077508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.256647068853124,0,0,0,0,0.140111092436663,0,0,0,0,0.373909468300057,0.0101739359730633,0,0,0,0,0.00326162387868724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518806272013948,0,0,0,-0.00699862309821256,0,0,0,0,0,0,0
X600703.SH,0,0.0808778091025721,0,0,0,0,0,0,0,0,0.179402899252903,0,0,0,0,0,0.0204788341825029,0,0,0.0370488553189117,0,0.0390839180370306,0,0.190796059395985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276757334561295,0,0.103758346038731,0,0,0,0,0,0,-0.000964178066358265,0,0,0,0,0,0,0
