,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600703.SH,X000100.SZ,X600741.SH,X002241.SZ,X600066.SH,X002292.SZ,X002506.SZ,X600031.SH,X002049.SZ,X600118.SH,X002465.SZ,X002475.SZ,X002236.SZ,X000157.SZ,X600372.SH,X000559.SZ,X000568.SZ,X000338.SZ,X300124.SZ,X600089.SH,X300003.SZ,X600867.SH,X600177.SH,X002007.SZ,X002294.SZ,X000869.SZ,X600584.SH,X002456.SZ,X601877.SH,X600582.SH,X300146.SZ,X000550.SZ,X002512.SZ,X002008.SZ,X002129.SZ,X600498.SH,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154851340112447,0,0.0218867822814404,0,0,0,0,0,0,0,0,0,0.168420418736948,0,0,0,0,0,0,0,0,0,0,0,0.136192369093871,0.0147459084359994,0,0,0,0,0.0612877801470599,0.0161789818212553,0.107789184334717,0,0,0,-0.0239339816778526,0,0,0,0,0,0
X000100.SZ,0,0,0.0690054343063096,0,0,0,0,0,0.133522023238317,0,0,0,0,0,0,0,0.0171775022159124,0,0,0,0,0,0,0,0,0,0,0,0.0145057428426479,0,0,0,0,0,0,0,0,0.227592498279106,0,0.0227850591548505,0,0,0,0,0.0843599843768229,0,0,0,0,-0.0643122483891186,0,0,0,0,0,0
X600741.SH,0,0.142115709936112,0,0.222809416216585,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0165924071964259,0,0,0,0,0,0,0,0,0.0667052189467749,0,0,0,0,0,0,0.254256721323421,0,0,-2.16840434497101e-19,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0149921598475424,0,0,0,0,0,0,0,0.132140452237003,0,0,0,0,1.38777878078145e-17,0,0,0.00861122246040149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636363019697076,0.0468874168376143,0,-3.46944695195361e-18,0,0,0.0703564067313385,0.200689613943736,0.189423572076533,0.106667863467452,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.177859280543392,0,0,0,0,0,0,0,0,0,-0.0408538534090033,0,0,0,0,0.0261600356235924,0,0,0,0,0,0,0,0,0,0,0,0.127575749909756,0,-3.46944695195361e-18,0.188171545789549,0,0.174637665879925,0,0,0,0,0,0,0,0,0.00183533352359505,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264805773089938,0,0,0.0835411893121603,0,0,0,0,0,0.155680771243887,0,0.216886915571453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306209908766309,0,0,0,0,0.0629148006709888,-0.0786412739007286,0,0.414335045827349,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180964459319123,0,0,0,0,0.152425989637931,0,0,0,0,0,0,0,0,0,0.0429816624097325,0.0617719293000894,0,0,0.2168635588907,0,0.119121907830127,0.24837897685939,0,0.11894578135851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.118621829541028,0,0,0,0,0.078066350854408,0.00875467293784066,0,0,0,0,0,0.017588431775663,0,0,0,0,0,0,0,0,0,0,0,0.044144730110692,0,0,0,0,0.209412034822017,0,0,0,0.050413706724672,0.056978304700442,0,0,0,0,0,0,0.193170076916764,0,0,0,0,-0.0117553414678651,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902704095478062,0,0,0,0.138821391198113,0,0,0,0,0.0924713484689815,0,0,0,0,0,0,-0.293412673834688,0,0,0,0.466501257696862,0,0,0,0,0,0.140418029803369,0,0,0,0,0,-0.0535251611987425,0.184138940627149,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0562996640055039,0.111660174768312,0,0,0.055255474275501,0,0,0,0,0,0.134486278978032,0,0,-0.050610431916719,0,0,0,-0.0746933702001164,0,0.17371463959547,0.0111994836951185,0,0,0,0,0,0,0.102346921815026,0,0,0,0,0.235944718739378,0.00456135960665952,0,0.0652410995665414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,-0.0259331308147361,0,0,0,0,0.0187020691701702,-0.15562801018822,0,0.126045769023049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935415989764739,0,0,0,0,0,0.0586156723468107,0,-0.0524981445362323,0.0484799098445074,4.33680868994202e-19,0,0,0,0,0,0,0,8.67361737988404e-19,0.0420680336689029,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029531196854308,0,0,0,0,0,0,0,0,0,0.118923758061635,0,0,0,0,0,0,0,0,0,0,0,0,0.111115287834232,0,0,0,0,0,0,0.0940749142290794,0,0,0,-0.0873040797231237,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199773045039799,0.0357980656571332,0,0,0,0,0,0,0,0,0.0179254641291499,0,0,0.0160929025137637,0,0,0,0.0750500005400731,0,0,0,0,3.46944695195361e-18,0.276474631189611,0,0,0,0,0,0,0.247255236929888,0,0,-0.0394255374916777,-0.0543463801910314,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217125254447777,0.00481398025756879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05549039655761,0.222892427329254,0,0.110415636833253,0,0,0,0,0,0,0,0,0.378093847356064,0,0,0,0.0208160114980451,-0.00227740279186418,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123060437862767,0.026531560534553,0,0,0.574718397900666,0,0,0.0757746012277941,0,0,0.182632608335286,0,0,0,0,0,0,0,0,0,0.0519049479533574,0,0,0,0,0,0,0.00260222199543154,0,0,0.0208493669936919,0,0,0.022950362087368,0.0218479099240504,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282107264629483,0.163791482180283,0.124265090604964,0,-0.0395022147727151,0,0,0,0,0,0,0,0,0,0.00238747531829357,0,0,0,0,0.147186473166952,0,0,0,0,6.93889390390723e-18,0,0.222818061447873,0,0,0.145169499236014,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.19944301968466,0,0,0,0,0,0,0.0726142636018078,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.13264075012712,0,0,0,0,0,0.032250580790737,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0056786367120784,0,0.0461909155759028,0,1.38777878078145e-17,0.0888297677110488,0,0,2.16840434497101e-19,0.0618020104170328,0,0,0,0,-0.0402389540078704,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0820684359374343,0,0,0,0,0,0.00984620861826454,0,0.0208559388396919,0,0.293258264645961,0,0,0,0,0,0,0,0,0,0.1728585093888,0,0,0.0336349585131937,0,0,0,0,0.0709758083475508,0,0,0,0,0,0,0.0109208622132501,0,0,0,0,-0.059452940378864,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.19307349317097,0,0,0,0,0,0,0.0952771604981112,0,-0.0661845929013171,0,0,0,0,0,0,0.202086429440134,0,0,0,0,0,0,0,0,0,0,0,0.0492603608177211,0,0,0.00788066624938134,0,0,0.327457212202335,0,0.0619069234276188,0,0,0,0.0303784110848026,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.118618377555949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596041577446811,0,0,0.146857526200742,0,0,0,0.125338014215021,0.00331709940238523,0,0,0,0.121495657359552,0,0,0.0220624922731367,0,0,0.00422568623550462,0.158543203762197,0.0163474682826097,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0398201831418225,0,0,0,0,0.0851329656456722,0,0,0,0,0,0.00455274070911839,0,0,0,0.0574930596182634,0,0,-1.38777878078145e-17,0,0,0.130301687166459,0,0,0,0,0,0.243402427439914,0,0,0,0,0.114274631993121,0,0,0,0,0,0.0242587194109408,0,0,0,0,0,0,0
X600867.SH,0,0,0.154580408116077,0.22914020607858,0,0,0,0,0,0,0,0,0,0.0363989355051772,0,0.0503538129483851,0.107978484219666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403588504500525,0.0315544188376954,0,0,0,4.33680868994202e-19,0,0,0.135578056177637,0,0.0159693100125778,0,0,0,0,0,-0.0256348978547811,-0.0181038427086127,0,0,0,0,0,0
X600177.SH,0,0,0.00517290946480201,0,0,0,0,0,0.0682850565898867,0.117083695893258,0,0,0,0,0,0,0,0.19379883317022,0,0,0,0,0.0179982980170611,0,0,0,0,0,0,0,0,0,0,0.00872900108630795,0,0,0,0,0.0524499585799616,0,0.12072538356533,0,0,0,0.277665433965508,0,0,0,0.0104305934555428,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0811515718877375,0,0,0,0,0,0,0,0.0893950962004555,0,0.0225796969221359,0,0,0.0865905125741416,0,0,0,0.425983791106797,0,0,0,0,0.0574188457824006,0,0,0,0,0,0,0,0,0,0,0.00895866578523536,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358958114943699,0,0,0,0,0,0.0159277811392699,0,0,0,0,0,0,0,0,0,0.0244150022900612,0.225434689496506,0,0,0,0.133487795277443,0,0,0.14521070574057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.201008711691947,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.232568108205695,0.226275187496407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153315010972398,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0178664310863263,0.0151709113577792,0,0,0,0,0,0
X600584.SH,0,0,0,0.107644860607905,0,0,0,0,0,0,0,0,0,0.128384322700401,0,0.0342622055239573,0,0.115873565411815,0.0146202649618995,0,0,0,0,0,0,0,0,0,0,0.202648675860381,0,0,0,0,0,0,0,0.00207168140676964,-0.189845925422078,0,0,0,0,0.0164653687377608,0.0428461778906799,0,0,0,0,0.078617999055857,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442053944888209,0,0,0.266754327150185,0,0,0,0,0,0,0,0.121232283622072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108257407333231,0,0,-1.73472347597681e-18,0.00979291116986583,0.0513934996170383,0,0,0,-0.0105546521067895,0,0,0,0,0,0
X601877.SH,0,0,0.064762616952045,0,0,0,0,0.0955044790255519,0,0.0469978344392618,0,0,0,0,0,0.401599497454698,0.151330018872169,0,0.189767427398323,0,0,0,0,0,0.030562318987857,0,0,0,0,0,0,0,0,0,-0.131616166570893,0,0,0,0,0,0.191657144811688,0,0,0,0,0,0,0,-0.0305155781771708,0.140207735742732,0,0.0842502200476974,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0.0852397615973742,0,0,0.254908455200457,0,0,0,0,0,0.180656099266442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066097464908513,0,0.0853313537175963,0,0,0,0,0.124598376134282,0.0972578936801718,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528354474482296,0.0170718111596845,0,0,0,0,0,0,0,0,0,0,0,0.157697666325272,0,0,0,0.311391568070337,0.165589184946336,0,0,0,0.0204414611049613,0.064307144689982,0,0,0,0,0.0541486215197003,0.0126295417091854,0,0,0,-0.0705969317885287,-0.0337534523328406,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.538417192508589,0.0497372964398752,0,0,0,0.118107724385654,0,0,0,0,0,0,0,0,0.156215719421186,0,0,0,0,0,0,0,0.0264130920541687,0,0,0,0,0,0,0,0,0,0,0,-0.0999992262459978,0,0,0,0,0,-0.0933997588314322,0,0,0,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,0.146053824425921,0,0,0,0,0.281744207391547,0,0,0,0,0.0599474191270377,0,0,0,0.0158831503712557,0,0,0,0,0,0,0,0,0,0,0.0898918920602143,0,0,-0.28320194830244,-0.159154543288744,-0.0297531739644848,0,0,0,0,0.454431485405706,0,0,0,0,0.164118254239435,-0.0192199425675342,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.109449615752441,0,0.226185801158338,0,0,0,0,0.121322540634062,0.0315753302695325,0,0,0,0,0,0,0,0.0313638986289001,0.0253049629481232,0,0,0.0974358343749822,0,0,0,0,0,0,0,0,0.140766962624478,0,0,0,0,0,0,0.047304165217561,0.0690462917468795,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.125942293527082,0,0,0,0,0.0281306768168219,0,0,0.0755591619400564,0,0,0,0,0,0,0,0,0.129400210358598,0,0,0.0721798289636255,0,0,0,0,0,0,0,0,0.221183836283525,0.00595104259498356,0,0,0,0,0.0946569630137556,0,0,0,0,0,0.00380637503884279,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.210985578406793,0,0,0,0,0,0,0.0502645989694012,0,0,0.0635281450343801,0,0,0,0,0,0,0,0.229546146666575,0,0,0,0.0754647446564325,0,0,0.0462513523165785,0,0,0,0,0,0,0,0,0,0,0,0,0.0894092810080795,0,0,0,0.0473179477336551,-0.121182827585711,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,-0.00175199680142305,0,-0.00117529797531726,0,0,0.000957352493586871,0,-1.31102559711684e-05,0.000821724699405862,0,0,0,0,0,0,-7.08363866825506e-05,0,0,0,0,0,0,0,0,0,0,0,-0.000269602612536023,0,0.002829063088888,0,0,0,0,0,0,0,0,-0.000208366033627603,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253969942166607,0,-0.0888396799630246,0,0,-0.0168896080457687,0,0,0.147591148741152,0,0,-0.170603990948653,0,0,0,0.174851758371954,0,0,0,0,0.0424646343658144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112518747209641,0,0,0,0,0,0,0
Slope,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0.20053906535434,0,0,0.00605736327886286,0,0,-3.46944695195361e-18,0,0.773272678957641,0,0,0,0,0,0,-0.169654319107112,0,0,0,0.771933137386617,0.147045241340171,0,0,-0.57752637645333,0,0,0,0.0869166433345735,0,0,-0.709658167819479,0,0.12928137207046,0,0,0.279655776932475,0,0,0,0.0464496723677893,0,0.406148486824247,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14948165665874,0,0,-0.13419880475258,0,0.111716681962285,-0.0330941743133908,0,0,0,0,0,0,8.67361737988404e-19,0,0.109667554574956,0,0,0,0,-0.843142350474596,0,6.93889390390723e-18,-0.054353627946955,0,0,0,0,0,0,0,0,0,0.182012245681593,0,-0.00893518892379038,0,0,0,0,0
RealEstate_excess,0,0,0.0385065116529235,0,0,0.0636951098105757,0,0,0,0,0,0,0,0,0,0,-0.0557685028413714,0,0,0,0,0,0,0,0,0,0,0.0156521419233189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118453055879806,0,0,-0.0285121774959667,0,0,0.0108642972527004,-0.0125244259217453,0,0.210716162298819,0,0,0,0
MKreturn,0,0,0,-0.278390190281436,0,0,0,0,0,0,0,-0.0892349844170851,0,0,0,0.0521983887683795,0.00991691157022961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931899663358536,-0.123511126086087,0.0914981832867688,0,0,0,0,0,0.0468900223075028,0.0607155439718185,0,0,0.112142097343699,-0.019606169864133,0.747747364848525,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900081494318464,-0.0138227229424604,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080400118761286,0,-0.00727506433422709,0,0,0.0134728905974787,-0.0162325423179688,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174969665189373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268533263833515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016568307895556,-0.0143077029684659,0,0,0,0,0,0
