,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X002508.SZ,X000100.SZ,X601877.SH,X300124.SZ,X300003.SZ,X600177.SH,X600089.SH,X300136.SZ,X600271.SH,X600522.SH,X002294.SZ,X002085.SZ,X002008.SZ,X002007.SZ,X000157.SZ,X600118.SH,X600487.SH,X600809.SH,X600566.SH,X600699.SH,X600867.SH,X000559.SZ,X600372.SH,X000623.SZ,X002074.SZ,X000596.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,-0.0165334671999168,0,0,0,0.140701880929204,0,0,0,0,0.0104208732720041,0,-0.0524814609614303,0,0,0,0,0,0,-0.0373110453393941,0,0,0.126964680787934,0,0,0,0,0.185661839484179,0,0,0,0,0.0200467850756209,0.149115119677499,0,0,0,0,0,0,0,0.319252587187537,0.0803678419794737,0,0.0155690723636167,-0.0217813477173035,0,0,0,0,0,0
X600104.SH,0,0,0,0.255350268731634,0,0,0,0,0,0,0,0.417049017980071,0,0.0614540501347168,0,0,-0.151555189726961,0,0,0,0,0,0,0,0,0,0,0,-0.0239651573721769,0,0,0,0,0,0,0,0,0,0,0.129078697263233,0,0,0,0,0,0,0,0,-0.135693200715024,0.0162514330582853,-0.018589012022097,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.196191070064777,0,0.0675990651206191,0,0,0.143681845933684,0,0,0.0850425457817662,0,0.326802354655489,0.0889677426198561,0,0,0,0,0,0.0579719053117366,0,0,0,0.181884737812229,0,-0.00845225718649811,0,0,0,0,0,0,0,0,0,0,0,0.0103626097034834,-0.200833643117069,0,-0.270515712532063,0,0,0,0,0,0,-0.0188433872187458,0.00863410410956605,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0897511973906081,0,0.225122435267103,0.147894452060917,0,0,0.083222667136858,0,0.0475808137401445,0,0,0,0.0338017117405175,0,0,0.142856249691122,0,0,0,0,0,0,0.00833048413158581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617712297989865,0,0,0,0,0,-0.0150666834091014,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0343182236040147,0,0,0.0157928856318405,0,0,0,0,0,0.615409691904521,0,0.0505764403054393,0,0,0,0,0,0,0,0,0.0946634514567495,0,0,0,0,0.00958312709453024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.119992377335519,0.0648801172948208,0,0.0817665502879665,0,0,0,0,0,0,0.157422312559324,0,0,0,0,0,-0.150652722084305,0,0,0,0,0,-0.0360361478134086,0,0,0,0,0,-0.175106805925673,0,0,0,0,0,0,-4.43567126266926e-06,0,0,0,0,0,-0.107775743344708,0,0,0,0.0232827703043548,-0.000471191814601563,0,0,0.00502069266103002,0,0,0,0,0,0
X000725.SZ,0,0,0.0964765240965762,0,0,0,0,0,0,0,0,0,0.133797444918914,0,0,-0.149366622166372,0,0,0,0.188893311009484,0,0,0,0,0,0,0,0.262781762821625,0,0.395621556454364,0,0,0.347658672308294,0,0,0,0,0,0.019431916504824,0,0,0,0,0.272218468591721,0,0,0,0,0,0.014437103314692,0.0245906908455353,0,0,0,0,0,0
X002304.SZ,0,0,0,0,1.38777878078145e-17,0,0,0,0.50644802312007,0,-0.0952008861380803,0.134229901034278,0,0,0,0,0,0,0,0,0,0,0,0.137590601561841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531926090276216,0,0,0,0,0,-0.0765657346494793,0,0,0.757807306237165,-0.274445848817033,0,0.00432039521762401,0.0130843020487762,0,0,0,0,0,0
X600690.SH,0,0.160357013776928,0,0.106713492717235,0,0,0,0.0980774251399788,0,0,0,0.258667163181287,0,0,0.136126900040762,0,0,0,0.0124613199389373,0,-0.0398392649425454,0,0,0,0,-0.148088096600913,0,0,0,0,0,0,0,-0.00502678697473364,0,0,-0.0379162692462048,0,0,0,0,0,0,0,0,0.0605891956675782,0,0,0,0.0162952905370529,0.000323549879665812,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.000197497470029515,-0.146941392284392,0,0.168181154177174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126269357287549,0.119248413926844,0,0,0,0,0,-0.0322067150143376,0,0.0698609410954665,0,0,0,0.0810708409244123,0,0,0,0,0,0.107741542672233,0,0,0,0.168105069918012,0,-8.75867325715943e-06,-0.0171560132346243,0,0,0,0,0,0
X600703.SH,0,0,0.0964569014915241,0,0,0,0.0526455536130664,0,0,0.0530429323047555,0,0,0,0,0,0,0,0,0,0,0.0434857805841251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205636764528971,0,0,0,0,0,0,0,0,0,0,0,0.022317712454398,0,0,0,0,0,0,0
X600741.SH,0,0.396143221129956,0,3.46944695195361e-18,0.0400545992178887,0.146635371612065,0,0.0706348718647025,0.0793093155915563,0.0898393232510924,0,0,0,0,0.00873222110551507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153026396352749,0,0,0,0,0.0418312283899291,0.0259868531194233,0.0179963945405373,0,0,0,0,0,0,0,0,0,-0.0211002051266693,0.00938951495765931,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.75085157598709,0,0,0,0,0,-0.0139923784983872,0,0,0,0,0.0151964022267995,0,0,0,0,0,0.0365680768691777,0,0,0,0,0,0,0,0,0.0211690796518779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567952563253956,0.0837741519096493,0,0,0.012260078937491,-0.00635885905104053,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0635302842006547,0,0,0,0,0,0,0,0.145582487469086,0,0,0,0,0,0,0.324513564773607,0,-0.214040583008349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183085237328584,-0.0195684672753343,0,0,-0.00945071845109165,0.0230428340058569,0,0,0,0,0,0
X002236.SZ,0,0,0.384066169047027,0,0,0,-0.292516596835697,0,0,0,0,0,0,0,0,0.224144824629513,0,0,0.253417044216925,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0087258731070976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216507500352008,0.563881657388987,0,0.0454577670021117,0.00809561977410183,0,0,0,0,0,0
X002475.SZ,0,0,0.0486295518242626,0,0,0,0,0,0,0,0,0,0,0,0.169331123380774,0,0.0169247718412715,0,-0.0154241551749593,0,0,0.0178116590578163,0,0,0,0,0,0,0.146166655227234,0,0,0,0,0,0,0,0,0,0,0.0894733769078206,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0129723622714312,0.0214807597669609,0,0,0,0,0,0
X002241.SZ,0,-0.186679339634574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889855666570485,0,0,0,0,0.309610985865984,0,0,0,0,0,0,-0.228808565105372,0,0.0660630856769082,-0.0848490664281446,0,0.0805923750618844,0.220177818536888,0,0,0,0,0,0.033971688968828,0,0,0.115264465462577,0,0,0,-0.019929784808143,0.392779377722211,0,-0.0124570135968204,0.0223953857030166,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.134223339340747,0,0,-0.0249026258244894,0.328856882935532,0,0,0.0530304671508225,0,0,0,0,0,0,0,0,-0.023935471665313,0.0750553006845298,0,0,0,0,0,0.0203079517231722,0,0,0,0,0,0.254763854174647,0,0,0,0.120513956987212,0.228653029927704,0,0,0,0,0,-0.0629073857107479,0,0,-0.0060371029075473,-0.0111061767433503,-0.0101560597503238,0,0,0,0,0
X600066.SH,-0.0601604640455404,0,0,0.0657742114120239,0,0,0,0,0,0,0,0,-0.0247444818810258,0.0214679844226949,0.119287891622843,-0.472359633220969,0,0,0,-0.0563804019098277,0,0.114399196828907,0,0,0,0,0,0,0,0,0,0,-0.0851506247751197,0,0,0,0,0,-0.0456733079387752,0,0,0,0,0,0,0.101845725288023,0,0,0,-0.0176865483943566,-8.67361737988404e-19,0,0,0,0,0,0
X000338.SZ,0,-0.0955144016122598,0,-0.216683916515799,0,0,0.258735540576209,0.040137393109559,0,0,0,0,0,0,0,0,0,0.118508645530917,0,0,-0.0146130163961924,0,0,0.174495724869709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518727267781521,0,0,0,0,0,0,0,0.201293889344189,0,0,0,0.00425772731953445,0,0,0,0,0,0,0
X002456.SZ,-0.0483316368921156,0,0,0,0,0,-0.057072894180216,0.0836778701917392,0,0,0.109661806979942,0,0,0,0.205720551752967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287862497890783,0,0.264119699782362,0,0,0,0.0431308319739073,0.043137907995429,0,0,0,0,0,0,0,0,0.2043669196835,0,0.0134948591222943,0.0299300045461876,-0.26719950864309,0,0,0,0,0
X002508.SZ,0,0,0.0141968669710963,0.278686786594595,0,0,-0.144015361609238,0,0,0,0,0,0.296006990539094,0,0.0868485466188597,0.0103855528411276,0.164671293844342,0,0.17842267318258,0,0,0,0,0,0,0,0,0,0,0,0.0545514752045172,0,-0.0544253404612993,0.216335380515367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270209107618908,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397974984040329,0,0,0,0,0.230342670646568,0,0,0,0,0,0,0,0,0,0,0.112657622188874,0,0.17709390583873,0,0,0,0,0,0,0,0,0.0139635400643328,0,0.0433344034206992,0,0,0,8.67361737988404e-19,0,0,0,0.0274855787129944,-0.0306392788825011,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0892846942980475,0,0,0,0,0,0,0,0.12528971417768,0,0,0,0.402784453250699,0,0,0,0,0,0,0,0.172273909001147,0.00518206446275956,0.106446328850576,0,0,0,0,0,0,0,0.118540877231296,0,0.0281578714294973,0,0,0,0,0,0.121050643036882,0,0,0,0,0.00480403568012335,0,0,0,0,0,0
X300124.SZ,0,0,0,0.476019406246528,0,0,0,0,0,0.0485804220181018,0,0,0,0.143931780642818,-0.0357224650863971,0,0,0,0,0.0902872427971774,0,-0.241859659453742,0,0,0,0,0,0.126779374403891,0,0.084193001278724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954671911736181,0,0,-0.0392320444914643,0.0271887188709674,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0271598945015478,0,0,0,0,0.0882253113854763,0,0.282931791245443,0,0,-0.0131330916610942,0,0,0,0,0,0,-0.055921960666456,0,0,0,0,0,0.0241469210876713,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.117013330138451,0,-0.00343756316946286,0.0172624700337819,0.0299880593609111,0,0,0,0,0,0
X600177.SH,0,0,-0.0975614783174755,0,0,0,0.151363783428433,0,0,0,0,0,0,0.0734961184796027,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694109919621829,-0.0187543550066965,0,0.0870512930308759,0,-0.055669469988189,0,0,0,0,0.050103811764257,-0.0788041786051585,0,0,0,0,0,0,0,0,0,0,0.0217727752443555,-0.00787154467399152,0,0,0,0,0,0
X600089.SH,0.660148234014594,0,0,0,0,0,0,0,0,0,0.221244222528614,0,0,0,0,-0.116076881041725,0,0,-0.00567029558975133,0,0,0,0,0,0,-0.292210244816782,0,0,0,0.286937101641806,0,0,0,0,0,0,0,0.189312299060482,0,0,0.10395185566656,0,0,0.171767235655493,0,0,0,0,0,-0.0114099749222846,-0.000268804868684662,0.237288182287703,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,-0.0661915511312632,0.0658304346065624,0,0,0,0.0371591000691468,0.043415686649812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176828800255229,0,0,0,0.139186906691456,0,0.116544607020698,0,0,0,0,0,0,0.132053689983107,0.193648842916537,0,-0.00551664449519746,-0.00831276353065988,0,0,0,0,0,0
X600271.SH,0,0,0.083499153442,0,0,0,0.204191140600916,0,0,0,0,-0.00363895404064319,0,0,0,0,0,0,0,0,0,0,0,0,0.200760146467883,0,0,0.316499876518414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772119895067428,0.104393525144776,0,0,0,-0.108509131327994,0,-0.0101011644227374,0.0116545047392031,0,0,0,0,0,0
