,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002475.SZ,X002456.SZ,X600118.SH,X002292.SZ,X002085.SZ,X600177.SH,X000338.SZ,X000157.SZ,X002007.SZ,X002180.SZ,X600372.SH,X000559.SZ,X300003.SZ,X300124.SZ,X600867.SH,X002294.SZ,X600498.SH,X002506.SZ,X601877.SH,X002074.SZ,X600522.SH,X002426.SZ,X600089.SH,X002508.SZ,X002465.SZ,X600487.SH,X000050.SZ,X000977.SZ,X000550.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.159605452896146,0,0,0,0,0.186038638718459,0,0,0,0.103707456286267,0,0,0,0.0195901577799368,0,0,0,0,0,0,0,0,-0.0167407177765374,0,0,0,0,0.122009182106518,0,0,0,0,0,0,0,0,0,0,0.155969501872429,0.0439733592868517,-0.0461484266461339,0,0,0,0,0,0.0318938260152099,0,0.0471482714201709,0,0.0959225655681311,0,0,0,0,0,0,0
X600104.SH,0.00820171702187996,0,0.0735943896028487,0,0,0,0,0,0.328175313378079,0,0.00840747866246321,0.239912959881898,0,0,0.0433916549646058,0,0,0,0,0,0,-0.135800555092764,0,0,0,0.0960859918741861,0,0,0,0.0302219660687517,0,0,0,0,0,0,0.0148793015866666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925695320159838,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0559582928526332,0.241317825328373,0,0,0.100496295320477,0.110341289719016,-0.333225758122587,0,0,0,0,0,0,0,-0.0143705180199175,0,0.064546590130889,0,0,0.344101719368338,0,-0.0343218321903005,0,0,0.0552079674491908,0,0,0,-0.00194402801757658,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.0117117287580143,0,0,0,0,0,0,0,0,0,0,0,0,-0.123138077991705,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155898268179225,0,0,0,0,0.106504073033453,0.0383827948793166,0.101624484605165,0,0,0,0,0,0,-0.0423882393768389,0,0,0,-0.107555762402172,0.112283731813091,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0239545875463709,0.0093043182270379,0,0,-0.0411032278182087,0,0.597921112646668,0,0,0,0,0,0,0,0,0,0,0,0.0318517637701519,0,0,0,0,0,0,0,0.0470401062654052,0,0,0.157279031566008,0,0,0,0.134468393559391,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600276.SH,0.146148529764822,0,0,0,0,0,0,0,0,0,0,0.0194532635299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671802113404135,-0.146047262840866,0,0,0,0,0.113475221385708,0.00594052044254884,0,0.0888575418123845,0.0611080542792434,0,0,0,0,0,0,-0.0554433127315753,0,0.0369657363516299,0,0,-0.0724274657217481,0,0,0,0,0,0,0
X002304.SZ,0.17564401915018,0,0,0,0.11725925438224,0,0,0,0,0,0,0,0,0,0.0245313423271356,0,0.174306583622045,0,0,0,0,0,0,0,0,0,0,0,-0.0361758329109921,0.0515309998037426,0.193647449604786,0,0,0,0,0,-0.0841430456010313,0,0,0,0.0606366072533315,0,0,0.0470180770556385,0,0,0,0,8.67361737988404e-19,0.0460286500279318,0,0.0204822636861609,0.0297551693523285,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.164814997988893,0,-1.73472347597681e-18,0,0.123171118063452,0.126954107958134,0,0,0,0,0,0,0,0,0.0139228730975066,0,0,0,0.0482268300983563,0,0,0,0,0,0,0,0,0,-0.0231449775528723,0,0,0,0,0,0,0,0,0.0172514018632685,0,-0.086000173857338,0,0,0,0,0,0,0
X000625.SZ,0,0.0702608320441115,0,0,0,0,0,0,0,0,0,0.113441246864178,-0.0830069573104218,0.0318749668075439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378867494155513,0,0,0,0,0.0276484455280399,0,0.127956289452085,0,0.0888149695420293,0,0.0233029875569861,0.131110594392008,0.0521085803935118,0,0.0122375142254703,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0595326694890016,0,0,0,0,0,0,0,0,0,0.0198458409198112,0,0,0,0,0,0,0.0466251131190111,0,0,0.0561251375596468,0,0,0,0.00784049339114322,0,0,0,0,0,0,0,0.0600812947427302,0,0.0261214851115592,0,0.0197342067276614,0.100505587239686,0,0,0,0,0.104465044866445,0,0.120886646181832,0,0,0,0.0209143713438502,0,0,0,0,0,0
