,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X600066.SH,X000338.SZ,X002236.SZ,X000100.SZ,X601877.SH,X600118.SH,X600271.SH,X002456.SZ,X300124.SZ,X000157.SZ,X600177.SH,X600372.SH,X002085.SZ,X600522.SH,X600089.SH,X002007.SZ,X002508.SZ,X000066.SZ,X300136.SZ,X000981.SZ,X300003.SZ,X600867.SH,X600699.SH,X002294.SZ,X002074.SZ,X000559.SZ,X002292.SZ,X002180.SZ,X600487.SH,X600498.SH,X000596.SZ,X002008.SZ,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017791751126971,0,0,0,0,0,0,0,0,0,-0.00611974005492954,3.46944695195361e-18,0.0759207267809522,0,0,0,0,0,0.0758445723555055,0,0,0.099766902979608,0,0,0,0.150002596743251,0,-0.0133147858043716,0.00685369404311145,0,0,0,0,0,0
X600104.SH,0,0,-0.163735315964638,-0.0446839665335746,0,0,0,0,0,0,0,0,0,0,0.574511020898754,0,0,0,0.0263684108504859,0,0,0,0,0,0.0527167060345674,0,0,0,0,0,-0.0434920068250578,0,0,0.125724740632268,-0.130370789036495,0.0598828570313971,0,0,0,0,0,0,0,-5.55804712675939e-05,0,0,0,0,-0.239389658535635,0.0752175429014953,0,-0.0245370770841022,0.0124191571652857,0,0,0,0,0,0
X002415.SZ,0,0,0,0.219700308706689,0,0,0,0,0,0,0,0.0486332923395723,0,-0.033546170404142,0,0,0.135856997517032,0,0.188095326841349,0.181598286142105,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299017858641572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211064467275811,0,-0.0644292868110097,0.0734013621497533,0,-0.000780555834701774,0.00300973079223753,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.00275225953683228,0,0,0,0,0.0264230051691993,0.0403976581298386,0,0,0,0,0.0474980680140033,0,0,0,0,0,0,0,0.190974514815517,0,0,0,0,0,0,0,-0.0802171508108517,0,0,0,0,0,0,0,0.403263527476149,0,0,0,0,0,0,0.1098074305168,-0.0948921659267365,2.16840434497101e-19,0.00507769767291432,0,0,0,0,0,0
X000858.SZ,0,0,0,0.224121160580214,0,0,0,0,0.0673630544772299,0,0,0,0,0.332364811812207,0,0,0,0.108159850221933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448343662480152,0,0,0,0,0,0,0,0,0,0.0324319295062502,0,0,0,0,0,0.0050120489720551,-2.16840434497101e-19,0,0,0,0,0,0
X002304.SZ,0,0.0861403516742643,0,0.164584517302977,0,0,0,0,0,0,0,0,0.0126684437197674,0.0790698852446088,0.257622498078213,0,0,0,0,0,0.0887105728843146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429073015410162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112407258238023,-0.0703290913742852,-0.00400092186360895,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.00847118497446771,0,0,0,0.205884691041204,0,0,-0.0281167199661849,0,0,-0.0885792027745914,0,0,0,0,0,0,0.00720220295129154,0,0,0,0,0,0,0,0,0,0.0471275319860939,0,0,0,0,0,0,0,0,0,0.00177719644878405,0,0,0,0,0,-0.114153551436614,0.0157781431123408,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.124523701366514,0,0,0,0,0,0,0.212460330627846,0,0,0,0,-0.531625013273492,0,0,0,0,0.0550933184219161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097855539288717,0,0,0,0,0,0,0,0,0.213393252677172,0,0,0,0,0,0,0.06231163455488,-0.0217529620701385,0.00668651973022364,0,0,0,0,0,0
X000625.SZ,0,0.100993009248842,0,0,0.0497973537265297,0,0,0.0845290429661607,0,0,0,0,0,0,0.24435224264329,0,0,0,0,0.39095705105428,0,0,0,0,0.00987280367025144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117318932652056,-0.00724729655051142,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189831771438135,0.0940568973657149,0,0,0,0.0990178361966935,0.0252208231311303,0.0448931495939861,0,0,0,0,-0.0613769248837521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282750194832054,-0.0562911564546853,0.0171105485776679,-0.00964917903181154,0,0,0,0,0,0
