,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600271.SH,X600118.SH,X000157.SZ,X000559.SZ,X600066.SH,X002236.SZ,X600372.SH,X000338.SZ,X002241.SZ,X600741.SH,X600089.SH,X002475.SZ,X002292.SZ,X000016.SZ,X600839.SH,X300124.SZ,X000568.SZ,X600177.SH,X000066.SZ,X002465.SZ,X002294.SZ,X002074.SZ,X002129.SZ,X000800.SZ,X300003.SZ,X600867.SH,X600312.SH,X000869.SZ,X600498.SH,X000581.SZ,X600582.SH,X000977.SZ,X600525.SH,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0.22167083592319,0,0,0,0,0,0,0,0.0321801238857631,0,0,0,0.125178720466826,0,0.143196936434086,0,0,0,0,0,0.115312703731741,0.0377774384958638,0,0,0,0,0,0,0.0648634288080474,0,0,0,0,0,0,0,0,0,0,0,0,0.0162864471188106,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.00661744797674506,0.206546434818975,0,0,0.252783593292843,0,0.243431264759301,0,0,0,0,0,0,0,0,0,0,0,0.0227570177634271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560798258981447,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158741427147618,0,0,0.0799696792201901,0,0,0,0,0,0,0.233606895536479,0,0,0,0,0,0.06432805342427,0,0.0576930403951569,0,0,0,0.0922228752766557,0,0.184231293129845,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0298948515830994,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256977060625744,0.280049013655454,0.0928960739117493,0,0.0814392510750751,0,0,0,0,0,0,0,0,0.0164608278712108,0,0,0,0,0,0,0,0,0.0878536980508694,4.33680868994202e-19,0,0,0,0,0,0.00365716436903786,0.0159528502724859,0,0,0,0,-0.0276322794591765,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.103619473051257,0,0,0,0,0,0,0.024571718370463,0,0.0164588048123133,0,0,0.20241890685322,0.117735190593821,0,0,0.203415949664063,-0.0288310366098351,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0561080352346382,0,0,0,0,0,0,0,0,0.210788068316273,0,0,0,-0.00608717847380465,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194371307062392,0,0,0,0,0,0,0,0,0.035581990144915,0,0,0,0,0.26241536482519,0,0,0,0,0.223352017451905,0,0,0,0.138100323064852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.133474905946955,0,0,0,0.0967817853955265,0,0,0.0265044610476146,0.277850256579685,0,0,0,0,0,0,0,0,0,0.108916760592429,0,0,0,0,0,0,0,0,0,0,0,0.0784713439283168,0,0.200195553755065,0,0,0,0,0,0,0,0,0,0,0,0,0.0312859640137387,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120090018289921,0,0,0,0,0.0135383973431627,0,0,0,0,0,0,0,0.0164713094023392,0,0,0,0,0,0,0.0080612293175716,0,0.0704451751808817,0.0152638102796392,0,0,0,0,0,0.0185211919667868,0,0,0,0,-0.00707920284577347,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0479867567718661,0.0618288283624284,0.100877445715582,0.250820294491372,0,0,0.0547798535032301,0,0,0,0,0,0,0,0,0,0,0,0.00170064607884868,0,0,0,0,0,0,0,0,0,0,0,0,0.108247728048443,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257839716373707,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0524214076812193,0,0,0,0,0,0,0,0.0723125637551125,0.183719704152352,0,0,0,0,0,0,0,0,0,0,0,0,0.238627414671444,0,0,0,0.0221280060154108,0,0,0,0,0,0,0,0,0,0,0,0,0.110933810793446,0,0,0,0,0,0,0,-0.0322990313057331,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0189196162138528,0,0,0,0,0,0,0,0,0.298906006742216,0,0.241998978587876,0,0,0,0,0,0,0,0,0.234166361505849,0,0,0.0891932745071695,0,0,0,0,0,0,0,0.0890458736471479,0,0,0,0,0,0,0,0,0,0,0,0.0141401935507272,0.0118065820728561,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.10586934006803,0,0,0,0.0827969586827041,0,0,0,0,0.044040034032082,0.00704925804328426,0.341173199303702,0.0201903687357211,0,0,0.197074663673218,0,0,0.0292445548804978,0,0,0,0,0.0642388656974917,0.00041885610245702,0,0,0,0.0557958353389453,0,0.026415680909202,0,0,0,0,0,0.0126879905539261,0,0,0,0,0,0,0,0,0.0393825628111153,0,0,0,0,0,0
X002241.SZ,0,0,0.0251010564943543,0,0,0,0,0,0.127682598470132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269800126389694,0,0,0,0.193629498462287,0,0,0.117984733452737,0,0.0962206368058563,0,0,0,0,0,0,0.0786236633746067,0,0,0,0.056143083288803,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.336454790550179,0,0,0.032051857433551,0,0,0.0353274838908269,0.288855763172792,0,0.0387323111868917,0,0.0836774808490272,0,0,0,0,0.121409060349666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107941127683176,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.435239786386116,0,0,0,0,0.0766819395702362,0.165205841391297,0.0261773427151512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853384295519091,0,0,0,0,0,0,0,0.0169943528820961,0,0,0,0.00749212154525162,0,0,0,-0.0104008871341196,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0273164773736663,0,0,0,0,0,0,0,0,0,0,0,0,0.0990743639871478,0,-0.0295082202795359,0.0685854126694091,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.629227928234569,0,0,0,0.0588983235788914,-0.244185519941264,0,0,0,0,0,0,0,0,0,0,-0.00348467120372409,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0883956650171311,0.134629461361467,0,0,0.086549195788848,0.16527303793844,0,-0.0381269049502601,-0.212937818168058,0,0,0,0,0,-0.0177003216986462,0,0,0,0,-0.0384674304062914,0,0,0,0,-0.015093930119376,0,0,0,0,0,0,0,0,0,0,0.111634447985317,0.0095231952943775,0,-0.109987613710451,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,-0.0152689327946893,0,0,0,0,0,0,0.209719514288874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200323293752177,0,0,0.0151969770233754,0,0,0.0644234190766765,0,0,0,0,0,0,0,0.0402486488618823,0,0.0280439211446867,0,0,0,-0.0214816713138231,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.019534514724044,0,0.00540092460906487,0,0,0,0,0,0.0130929470620396,0.150795995725091,0,0,0.0639294017043355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502128624032465,-5.42101086242752e-20,0,0,0,0,0,0
X000568.SZ,0,0,0,0,1.38777878078145e-17,0,0,0.28383468970518,0,0.0456021309167222,0,0,0.202417478785821,0,0,0,0.053816851382238,0.193908727670718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0391836497953447,0,0,-0.00868885991038492,-0.102625313852488,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.146483343575141,0.183936458653719,0,0,0.0732411283603281,0,0,0,0,0,0,0,0.0916873341243004,0,0,0,0,0,0.0793970679720477,0,0,0,0,0,0,0,0.0376352021004029,0,0,0.0711031883322636,0,0,0,0,0,0,0,-0.00624704531540793,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.110347990313143,0,0,0,0.0445926094020859,0,0,0,0.0323849110984574,0.00586803481601628,0,0,0.0382005458664939,0,0,0.00194845566133255,0,0,0,0,0,0,0,0,-0.00585318819483996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450075483625994,0.00779128065975053,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.11000726277798,0,0,-0.098179718078728,0.011563896308329,0,0,0.315132626672659,0,0,0,0,0,0,0.0932565472558754,0,0,0,0,0,0,0.0510111767719242,0,0,0,0,0,0.0570778690984334,0,0,0,0,0,0.0186164243882367,0,0,0,0.15703922761209,0,0,0,0.0198611829605443,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.249886650162045,0,0,0.140789757856095,0.145985945792484,0,0,0.133988388141031,0,0,0,0,0,0,0.0189508667213032,0,0.0215000375140036,0,0,0,0,0,0,0,0,0,0,0,0.0760903330598119,0,0.00759868362879667,0,0,0,0,0,0,0,0,0,-0.0140323855200267,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0445524749302476,0,0,0,0,0,0.288350198754222,0.0334786543736895,0,0,-0.0855489362793595,0,0,0,0,0,0,0.18425914691634,0,0,0,0,0,0,0,0,0.0547416213700913,0,0,0,0,0,0,0,0,0,0,0,-0.0221653546872586,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.225907544877355,0,0,0,0,0,0,0,0,0,0.0156008326442533,0,0,0.0628017834634847,0,0,0,0,0,0,0.138227459245903,0,0,0,0.109935525956517,0.0321456544236484,0,0,0,0,0,0.0544711700388452,0,0.393638975248161,0,0,0,0,0,0,0.0538253040104213,0,0,0,0,0,-0.0103444859936533,0,0.14660937783928,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684369830994408,0.209050727788239,0.0216290289328155,0,0,0.16321022781828,0,0,0,0,0.0546959818310761,0,0,0.0317151415826109,0,0,0,0,0,0,0.12108336510558,0,0,0,0,0,0,0,0,0,0.000988644657231814,0,0,0,0.0189537170395954,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0944829815770377,0,0,0,0.341906244315171,0,0,0,0,0,0,0,0,0,0,0.0398817998361552,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-2.16840434497101e-19,0,0,0.122507303337007,0,0,0,0,0,0,0,0,0,0,0,-0.0256695434251379,0,0,0,0,0,0,0
X600867.SH,0,0.13896634244275,0,0,0,0,0,0,0,0,0,0.127739210179012,0,0,0,0,0,0,0,0,-0.0917195138592598,0,0,0,0,0,0,0,0.0429687696696411,0,0,0.182780249377951,0,0,0,0.231523787051653,0,0.0544251328804463,0,0,0,0,0,0,0,0.0906441628237199,0,0,0,-0.0147314841533391,0.0145178608975234,0,0,0,0,0,0
X600312.SH,0,0,0.0922753818211797,-0.0420939663124073,0,0.0934882149023759,0,0.00877964517459562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537278855925804,0,-8.67361737988404e-19,0,0,-0.0553814848994635,0,0,0,0,0.0289565126018825,0,0,0,0,0.0623264324038617,0,0,0,0,0,0,0,0,0,-0.038998674467818,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0.0800287434218203,0,0,0.133870756581731,0,0,0,0,0,0,0.0427021883986287,0,0.181500661241342,0,0,0,0.0267047265591349,0,0,0,0.0125358229203522,0.242240737749939,0,0,0,0.0867406653608443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00828407638571558,-0.0226280692478394,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386862690740658,0,0,0.217692194418041,0,0,0,0,0,0,0,0,0,0,0,0.0695040601853407,0,0,0,0.0499581493549957,0,0,0,0.0501904607859074,0,0,0,0,0,0,0.246195258448456,0.19934352894312,0,0,0,-0.0305000322981924,-0.00871214082952891,0,0,0,0,0,0
X000581.SZ,0,0.0945015635003165,0,0.012753536318461,0,0,0,0,0.327783704440733,0,0,0,0,0,0,0,0,0.130242494534193,0,0,0,0,0.110768471022443,0,0,0,0,0,0,0,0.0249664973652604,0,0,0,0,0.0395783238982383,0,0,0,0,0,0,0.113845532038448,0,0,0,0,0,0,0,-0.00516781474388229,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,-0.0847908093900284,0,0,0,0,0,0,0,0.0538902919526709,0,0,0,0,0,0,0,0,0,0,0.0432884738115896,0,0,0,0,0,0,0.00687493478013992,0,0,0,0,0,0,0.22282585184321,0,0,0.410148850199765,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182371341173762,0.27187271102601,0,0.109109846596785,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.00454456496670385,0.0352057970523706,0,0,0,0.0220022767570403,0,0,0,0.0852680555445113,0,0,0,0,0,0,0.21527246742259,0,0,0,0,0.0085105738521783,0,0,0,0,0,0,0
X600525.SH,0,-0.140907300130738,0,0,0,0,0.153862282867066,0,-0.0290922601408869,0,0,0,0.30534839966834,0,0,0,0,0.0729983882247144,0,0.0590800734895363,0,0,0,0,0,0,0.00831991869661645,0,0,0.138251186014002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14001066784803,0,0,0,-0.071347271178352,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.00123539235183934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207389274443178,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001137781701181,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12043871859467,0,0.0720471152860845,0,0,0,-0.0807794382973991,0,0.0144259494076893,0,0,-0.139700244551219,0,0,0,0,-0.0987414213971936,0,-0.041322229259618,-0.0641534444496995,0,0,0.166593105590893,0,0,0,0,0,0,-0.0186479931594357,0,0,0.0124255250623934,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.0174117998661109,0,0,0,0,0,0,0,0,0.134044765208514,0,-0.0668573199897551,0,0,0,0,0,0,0.401860362869652,0,0.224911605561839,0,0,-0.208397900111431,0,0,0,0,-0.353680125424402,0,0,0,0.17996033619062,-0.238913740269311,0,0,0,0,0,-0.0383965604878066,0,0,0,0,1.13515968044879,0,0,0,0,0,0
TED,0,0,0,0,0,-0.0576695646337953,0,0,0,0.0847361615975206,0.152197498946624,0,0.177748089220765,0,0.225285330564713,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.195480812454565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.300908188228002,0,0,-0.0773415445887685,0,0,0,0.516335681446507,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0806475636400187,0,0,0,0,0,0,0,0,0,0,0,0,0.00134459930628752,0,0,0,0,0,0,0,0,0,0,-0.0815772037198871,0,0,0.17972443462632,0,0,0,0,0,0,0,0,0.195932089210929,0,0,0,0,-0.038881366499374,0,-0.324858661674005,0,0.0848692028920011,0,0,0.00873306964974598,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.35466809873305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577394887881385,0,0,0,0,0.0983377034342655,0,0,0.308359253671595,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.00848277664622865,0.0995156920084898,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000204837831718438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00613760348682497,0.00168777884849212,0.000769628749661045,0,0,0,0.00419364821671671,0.00834214238956684,0,0,0,0,-0.00264056359251064,0,0,0,-0.0240497929273818,0.00991886573169618,-0.00824322999729446,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0684887992358186,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336064392631289,0,0,0,0,-0.0121511804693958,0,-0.0127522355834764,-0.049457925545059,0,0,-0.132194055721026,-0.078891333592324,-0.00120827541235423,-0.0111870654890871,-0.0433424803465532,0,0,0,0
CarbonVol_Guangdong,-0.0018676401450888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175867837296786,0.0114812546609477,0,0,0,0,0,0,0,-0.00557698671953806,0.0057024704512402,0,0.00721011936675704,0,0,0,0,0,0,0,0,0,0,0.0184668672306735,0.0190695069362591,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214820375038608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493507372500683,0,0,-0.00346437773849301,0,0,0,0,0,0,0,0,0,-0.0016197858549138,-0.00466848108952719,-0.00240516585149686,0,0,0,0,0,0
