,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X002371.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002049.SZ,X600372.SH,X002241.SZ,X600741.SH,X000977.SZ,X002129.SZ,X000661.SZ,X002463.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X000921.SZ,X600066.SH,X000800.SZ,X600183.SH,X601799.SH,X002007.SZ,X002223.SZ,X002074.SZ,X600460.SH,X600566.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.232772354643273,0,0.250375802563433,0.0575779222111364,0,0,0,0.127453239029624,0,0,0,0.0534416562668468,0,0,0,0,0,0,0,0,0.029859986569322,0.0168588622736863,0,0,0,0,0,0,0,0,-0.0775339180954943,0,0,0,0,0,0,0,0,0,0,0,0.0951198992631678,0,0,0,0,0,0,-0.066931831185559,0.00339902688389393,0.000229627723519322,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0930024794628313,0,0.388804462981052,0,0,0,0,0,0,0.0533589547650368,0,0,-0.0399112139255182,0,0.0894614128540594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108283579307171,0,0,0,0,0,0,0,-0.0212419953627694,0,-0.0254583166132947,0,0,0,0,0,0,0,0,-0.0205473067105,0.0171158583255009,0,0,0,0,0,0
X002415.SZ,0,0,0,0.077961026044715,0,0.155530435847424,0,0,0,0,0,0.109177182545324,0,0,0,0,0,0,0,0,0,0.0544430799528929,0,0.192606771305153,0,0,0,3.46944695195361e-18,0,0.110453180842267,0,0.0863162552744577,0,0,0,0,0,0,0,0,-0.087918856238553,0,0,0.0786163088440801,0,0,0,0,0,0,0,-0.00398277642500413,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.455816221647077,0,0,0,0.105260749224634,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.357288228320663,0,0.123516128208582,0,0,-0.0163536920287239,0,0,0,0,0,0,-0.0288375526456737,0,0,0,0,0,0,0,0,0,0,-0.200265172358965,0.0498119761323871,0.0903247179340762,0,0,0,0,0,0,-0.0344613297510579,0.0271326118984899,0.113323848758928,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172830119498208,0,0,0,0,0,0,0,0.026118744051952,0,0,0,0,0.0529398327509945,0,0,0,0,0.266849037010503,0.0278881720646857,0,0.0109355232348607,0,0,0,0.0265964058996435,0,0.0516265630802169,0.0320262292612468,0.0290222190484721,0,0,0,0,0,0,0,0.0103001327629568,0,0,0,0,0,0
X000568.SZ,0,0.648760005825564,0,0.307531701453631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117536398398494,0,0,-0.0672831808990516,0,0,0,0,0,0,0,0,0.0346002093883804,0,0,0.0537735300951017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962506538829261,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0980817338354116,0,0.0297661911440356,0,0,0.0837021476236822,0,0,0,0,0,0,0,0.0432973166967535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140647750185658,0,-0.00873938384933988,0,0,0,0,0,0,0,-0.0792666758074738,0,0,0,0,0,0,0,0.0549565383446229,0,0.0310568335081643,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0115735261354233,0,0,0,0,0,0,0,0,0,0,0,0,0.0628839192094978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460573262017806,0,0,0,-0.102602056629544,0,0,0,0,0.212515216772419,0,0,0.0225186169926853,0.0965416079543504,0,0,0,0,0,0,0,0,-0.0100092331701443,0,0,0,0,0,0
X002475.SZ,0.0428766280334801,0,0,0,0.142281205285316,0.15345005794665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179997078280768,0,0,0,0,0,0.508691199291643,0,-0.17966747382641,0,0,-0.0322697305595637,0.124809931031476,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,-0.0347559792367299,0,-0.175723430997322,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384463339207518,0,0,0,0,0,0,0.219366857340575,0,0.0943289141203296,0,-0.14447535559373,0,0.230417108170543,0,0,0,-0.175358941632588,0,0,0,0.0480091344445436,0,0,3.46944695195361e-18,0,0,0,-0.0948182060221123,0,0,0,0,0.210502987952349,0,0.0610544860200159,-0.0423267989212746,0.00907373012966984,0,0,0,0,0,0
X600104.SH,0,0,0,-2.16840434497101e-19,0,0.0573294320730271,0,0,4.33680868994202e-19,0,0,0.167404740362371,0,0.0390770111787704,0,0.00990371792961549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413926671707223,0.0227062270051105,0,0,0.0082298897285162,-0.01612426630124,0,0,0,0,0,0,0,0,0.0699022971130825,0.0511847846760322,-0.0300663370426949,0.0520823574840463,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085247631755338,0,0.0483590699237007,0,0,0,0,0,-0.116422914930608,0,0.106069316463754,0,0,0,0,0,0.223784016809065,0,0,0,0,0.136348303016366,0,0,0,0,-0.0400856224310756,0,0,0,0.227567232419408,0,0,-0.261144700276946,0,0.0130740254428574,0,0,0,0.0125441787679016,0,0,0,0,0,0
X002304.SZ,0.0419176341800373,0.0140168751118794,0.121058648785768,0,0,0.364047784069397,0,0,0,0,0,0.00933999640986678,0,0,0,0,0,0,0,0,0,0.096333881502489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863407771555735,0,0,0.0213335866266529,0,0,0,0,0,0,0,-0.0157421267074385,0.00829706828941996,0,0,0,0,0,0
X002371.SZ,0,0.101178157902323,0,0,0,0,0,0,0,0,0,0.0517873420038774,0,0,0,0,0,0.326873770044224,0,0,0,0,0,0,0,0,0,0,-0.0195125378475392,0,0,0,0.174565992290936,0,-0.0704961742438306,0,0,0,0,0,0.00934052137769269,0,0.130379557384964,0,0,0,0,0,0.0408339365414439,0,0,0.00103445436076882,0.0164875485578229,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0761565392341203,0,0,0,0,0,0,0,0,0,0,0,-0.0447143651203584,0,0,0,0,0.334660374054087,0,0,0.0171179429467247,0,0.21021672633234,0.237443050912137,0,0,0,0,0,-0.101154179995692,0,-0.0625813978403533,0,0,0,0,-0.0564564970058257,0,0,0,-0.106579898070637,0,0,0,0,0,0,0,0,0.0072158184068757,0.056617302094557,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0233303588533131,0,0,0,0,0,0,0,0.273043479774446,0,0,0,0,0.170648469417994,0,0.000138719217584575,0,0,0,0,0,0.0537379437083848,0,-0.113351311872081,0,0,0.124518382359218,0,0.248690720332144,0,0,0,0,0.272751984922499,-6.93889390390723e-18,0,0,0,0,0,0,0,0.136847670270883,0,0,0,0,0,0,0,0
X000338.SZ,0,0,-0.202820232998345,0,0,0,0.0948872830291203,0,0,0,0,0,-0.0110563339765873,0,0,0.307768543459362,0,0,0,0,0,0,0,0,0.118747000846586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402668100336687,0,0,0,0,0,0,0,0,0,0.0958152532019859,-0.124547560634761,0.13451112093623,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561796496713281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630699198048723,0,0,0,0.16368404587718,0,0,0.0610572875991714,0,0,0,0,0,-0.0761607241541171,0,0,0,0,0,0,0,0,0,0,-0.000350143976504637,-0.0143932518426602,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0519177929899935,0.0450437208943418,0,0,0,0,0,0.151841282126544,-8.67361737988404e-19,0,0,0.0349342600230962,0.00459226294816143,0,0,0,0,0,0.0129480113262835,0.0212804969481917,0,0,0,0,0.0375744519091143,0,0.0132427795130827,0.0175154591326225,0,0.0126088380956739,0,0.0269130685648123,0.0303963094834796,0,0,0.0321634587775208,0,0,0,0,0,0,0,0,0,0,-0.0295243779539028,0.035722431937102,0,0,0,0,0,0
X000596.SZ,0,0,0,0.587131962170737,0,0.108424482481835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346120543587589,0,0,0,-0.0169494797419142,0,0,0.205459665431767,0,0,0,0,0,0,0,0,0,0,0,0,0.052953525033826,0,0,-0.00641361451648686,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.149734384661243,0,0,0,0,0,0,0,0,0.276651044442363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.160126211804151,-0.0450223862884429,0,0,0.0932539943970118,0,0,0,0.103774680635703,0,0,0,0.0721342631089573,0,0,0.00836658262551647,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813658698145122,0,0,0,0,0,0,0,0,0,0,0,0,0.136851697187693,0.132033126400511,0,0,0.265780581163325,0,0,0,0.00228266686928273,0,0,0,0,0,0,0,0,0,0.525725659305392,0,0,0,0,0,0.0106352404633961,0,0,0,0,0,0
X600089.SH,0,0,0,0.154641891633473,0,0,0,0,-0.1099564244517,0.12392566981106,0,0,0,0.0375594027454892,0,0,0,0,0,0,0,0,0,0.341389951663838,0,0,0,0,0,0,0,0,0.0374748597367395,0,0,0,0.0481649243435266,0,0.0309830781032433,0,0,0,-0.0197756929755254,0,0,0,0.0244626498076338,0,0,0,0,0,0.0155021684738914,0,0,0,0,0,0
X002179.SZ,0,0,0.320052522832676,-0.00446177659702988,0,-0.0909988189124974,0,-0.263318134156515,0,0,0,0,0,0,0,0.308275050163335,0,0,0.149331353088449,0,0,0,0,0,0.31379539045021,0,0.0554510532822197,0,0,0,-0.208859492375667,0,0,0,-0.246478512334087,0,0,0,0,0,0,0,0,0.20367620771397,0,0,0,0,0.154838634148257,0,0,0,0.0252015982637685,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0803634385036352,0.11352228092109,0,0,-0.0620262543370142,0.291147987660347,0,0.0120389577236568,0,0,0,0,0.0832476473875554,0,0,0,0,0,0,0,0.0764505238839062,0,0,0,0,0,0,0,0.168059207472582,0,0,-0.0243886976736007,0,0,0,0,0,0,0,0,-0.0236854237357025,0.0145612120200811,-0.053801365442891,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.242029453451617,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.160788786354118,0,0,0,0.116916303035149,0,0,0,0,0,0,0,0.119285193197709,0,0.0978141440029301,0,0,0,0,0,0.129258651920978,0,0.141697487356997,0,0,0.171628131274967,0,0,0,0,0,0,0,-0.0553336918679544,-0.0229815356175317,-0.000107000724725541,0.120258749042321,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0150140633904026,0,0,0,0,0,0,0.0985065237734695,0.0649521054038261,0,0,0,0.0580596370404428,0,0,0,0,0,0.0878931721912031,0,0,0,0,0,0.51513616580135,0,0,0,0,0.0573596542347724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285805221475508,0.0209860342865389,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0313088504827854,0,0,0,0.0659316383931729,0,0.213422915294597,0,0,0,0,0,0.0577796515056747,0,0,0,0,0,0,0,0.0951389965476557,0.255991852117535,0,0,0.129145851654336,0,0,0,-0.00123346892906347,0,0,0.0133632019574557,0,0,0,0,0.100266914572437,0,0,-0.0607462630521829,0,0.00223421604156182,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122481393060559,0,0,0,0,0,0,0,0,0,0,0,0.056844631488625,0,0.135674549243228,0.0955989058684183,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0375694724120362,0,0,0,0,0,0.00046941195119584,0,0,0,-0.00140788572416517,-0.0437467434162376,0.0206321184126398,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.305097279012852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987974572315424,0.124389089924227,0.154951734964216,0,0,0,0,0,0,0.166548445806141,0,0,0,0,0,0,0,0,-0.0188868927904326,-0.00983846166994404,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.134102631307548,0,0.065753898370377,0,0,0,0,0,0.0569026535898463,0.00634176572567432,0.0722078987355822,0,0,0,0,0,0.0863979146136655,0,0,0,0,0,-3.46944695195361e-18,0,0.131494922791332,0,0,-0.0380578678917126,-0.0283589542489005,0,0,0,0,0.106663131830245,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0150629777198104,0.0115928974976173,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.140639852490756,0,0,0,0,-0.103387475303264,0,0.0450600253124198,0,0,0,0,0,0,0,0.345264347399368,0.524474419436208,0.205495107916305,0,0,0,0,0.0212370822092598,0,0.0960175344494191,0,0,-0.111479175863699,0,0.310646043632827,-0.0505398354234297,0,0,0,0,0,0,0.110723889325497,0,0,0,0,0.00045415037222562,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.058743474524954,0,0,0,0,0,0.275350702836836,0,0,0,0,0,0,0,0.743375247571935,0,0.0573064703661156,0,0,0,0,0,0,0,0.0358681340100419,0,0,0.122623788481985,0,0,0,0,0,0,0,0,0.0903772966954567,0,0,0,0.284252737187242,0,0,0,-0.024653490907085,-0.0283803225769695,0,0,0,0,0,0
X000661.SZ,0,0,0,0.133761115725548,0.166089593691265,0,0,0,0,0,0,0,0,0,0,0,0,0.00317437976498559,0,0,0,0,0,0,0,0,0,0,0,0.165152755992775,0,0,0.0970648780152204,0,0,0,0,0,0,0,0.0656190413216406,0,6.93889390390723e-18,-0.445038704177236,0.257773487324756,0,0,0,0,0,-0.128670383176174,-0.0135463724667976,0,0,0,0,0,0,0
