,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002475.SZ,X002456.SZ,X600118.SH,X600177.SH,X002292.SZ,X000338.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X600372.SH,X000559.SZ,X300003.SZ,X600867.SH,X002085.SZ,X002506.SZ,X600498.SH,X300124.SZ,X601877.SH,X002074.SZ,X002294.SZ,X002426.SZ,X600089.SH,X002508.SZ,X600522.SH,X000977.SZ,X000050.SZ,X600418.SH,X000869.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000559.SZ,0,0,0,-0.0348592473826093,0,0,0,0,0.156400474356099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00739085959538602,0.112892390241833,0.213319325942519,0,0,0,0,0,0,0,0,0,0,0.166258215355582,0,0,0,0.00821661544667617,0.130805687728584,0,0,0.0359472939334527,0,-0.0344364508340258,-0.00568920771155979,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.129523816753257,0.0745012400916405,0,0,0,0,0.00609767062012149,0.0610431169178839,0,0,0,0,0.0476636945697851,0,0,-0.150182122161191,0.172437100496333,0,0,0,0.0766770649666627,0,0,0,0,0,0,0.0521641601432095,0,0.0213188277847179,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0412075444155706,0,0,0,0,0,0
X600867.SH,0,0.070652903663747,0.0660601203986687,0,0,0,0,0,0,0,0,0,0,0,0.119407334495455,0.0826612952356605,0.131885900486909,0,0,0,-0.028216143913084,0.0379372479708688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249149536071544,0,0,0,0,0,-0.0785760049966759,0,0,0,0,0,0,-0.0434364210570921,-0.054945866874704,0,0,0,0,0,0
X002085.SZ,0,-0.0825724652435528,0,0,0,0,0.13802977749181,0,0,-0.0901661892983984,0,0,0,0,0,0,0,0,0,0,0,0.00935701196045302,0,0,0.0434409066748324,0,0,0,0,0,0.0410672106379822,0,0,0,0,0,0.166276922330629,0,0,0,0.0293912328906268,0,0,0.0611551227021308,0,0.0030837177329814,0.020210536552491,0.162531154424489,0,0,0,-0.02497399238563,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0518967641281726,0,0,0,0,0,0,0,0,0,0.0639992720912977,0,0,0,0,0,0,0,0,0.0725799582623354,0,0,0,0,0,0,-0.0887300086233972,0,0,0,0,0,0.0241609340016948,0.0140539616449416,0.306858598946451,0.202793462048136,0,0,0,0.0306448673142751,0,0,0,0,0,0,0
X600498.SH,0,0.1312144448897,0.0196422379117935,0,0,0,0,0,0,0,0,0.112199737692535,0,0,0.00308898003614609,0,0,0,0,0,-0.0688821417956593,0.0161064178177762,0,0,0,0,0,0,0,0.0663165757087639,0.20062224209336,0,0,0,0,0,0,-0.0316776447830176,0,0,0.0337460950074366,0.0987933561283235,0,0,0.319916459295406,0,0,0,0,0,-0.00994807445179366,0.0696873787285627,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109384889627021,0,0,0,0,0,0,0,0.157817886850855,0,0.0303193195989743,0,0,0.0271747760153952,0,0,0,0,0,0,0,0.0219253342899083,0,0,0.103102959783748,0,0.151639805170011,0,0,0,0,0.129322578678706,0,0,0,0,-0.0120579770879637,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126806831132662,0,0,0,0,0,0,0,0.348880700353281,0.0100509603181768,0,0,-0.0400350251261322,0,0,0,0,0.256127547208587,0,0.0443359444863735,0,0,0.284552611623193,-0.233515634613695,0,0,0,0,0,-0.0903876598123249,0.0971525467400367,0,0,0,0,0,0
X002074.SZ,0,0,0,0.00155663081478525,0,0.136902781876957,0,0,0.210688353314819,0,0,0,0.106746989158069,0,0,0,0,0,-0.26097888843782,0,0,0,0,0,0,0,0,-0.144044361619464,0,0,0,0,0,0,-0.0549100549633708,0.380632700886386,0,0.0173879781021394,0,0,0,0,0,0,0,-0.0294023375974603,0.428823603748922,0,0,0,0,0,0,0,0,0.0960950811873993,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0485820402124405,0,0,0.13576478084442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886438769477193,0,0,0,0,0,0,0.0566839055595396,0,0.0582336540745072,0,0,0.0143681910245478,0,0.0297347983403005,0,0.038136365093764,0.00487852282867939,0,0,-0.0268196320554221,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0.108116805428498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925896571043308,0,0,0.011217145041878,0,0.168129315762814,0.160551787841979,0,0,0,0,0,0,-0.0487892538710811,0.0928386382666796,0,0,0,0,0.142499239630582,0,0,0.082806924247785,0,0,0,-0.0335402608290729,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.170954481950635,0,0,0.167776354629858,0,0,0,0.0216530167148149,0,0,0,0,0,0,0.149764715509311,0,0,0,0.00292751683304283,0,0,0,0,0,0,0,0.0791989759979384,0,0,0,0,0,0,0,0,0.0609953923039446,0,0,0,0,0,0.0255498235249606,0,0,0,0,0,0,0
X002508.SZ,0,0.12515182527131,0,0,0.378206504173754,0,0,0,0,0,0,0,0,0,0,0.132613911892238,0,0,0,0,-0.0134330451819726,0,0,0,0,0,0,0,0,0,0,0,0.0303953265931583,0,0,0,0,0.0618087630565705,0,0,0,0,0,0,0,0,0,0.0407629687439479,0,0,0.0426239597392256,-0.053358601371619,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.113849942095805,0.317427397666337,0,0,0,0.0880066650306677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743902569614125,0,0,0.0434506130251157,0.0946972242174215,0,0,0,0,0,0.279606702660926,0,0,0.0880704655214875,0,0,0,0,0.0959859483133772,0,0,0,0,0,-0.11327576099091,0,0,-0.0297796250439326,-0.106253712592189,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079085125492894,0,0,0,0,0,0,0,0.200767067296468,0,0,0,0,0,0.0647736280629961,0.0489260041939615,0,0,0,0.0609968012085506,0.0174078664811725,0.226651066727425,0.00238820873800653,0,0,0,0,0,0,0.0144613311298963,0,0,0,0.135285833198837,0.12971249213171,0,0.037546250646924,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.114454516272889,0,0,0,0,0,0.0964681791310802,0,0,0,0,0,0,0,0.115616353602176,0,0,0,0,0,0,0,0.206488442307975,0,0,0,0.584055009082033,0,0.213378445977897,0.104223589299078,0,0,0,0,0,0,0,0,0.0815860456692714,0,0.0203135266016559,0,0,0,0.0252535289418656,0,0,0,0,0
X600418.SH,0,0,-0.165756388368566,0,0,0,0,0,0,-0.0852067496621643,0,0,0,0,0,0.0288001390517634,0,0,0,0,-0.0784391173546707,0,0,0,0.0967342639231177,0,0,0,0,0,0.146662524906534,0.130592532987971,0,0,0,0,0.348251951717583,0,0,0,0.0921815884313883,0,0,0,0,0,0,0,0,0,0,-0.0140417212042997,0,0,0,0,0,0
X000869.SZ,0,0,0.15083011633983,0,0.170999634376904,0,0.341878647092894,0,0,0,0,0,0,0,0.114991384713119,0,0,0,0,0,-0.191066620488798,0,0,0,0,0,0,0.124595458951988,0,0,0,0,0,0.0630051190908684,0,0,0,-0.0339282818304017,0,0,0,0,0.123721807415988,-0.0603581381748606,0.185590153072502,0,0,0,0,0,0,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,-0.556182241584439,-0.179242021889949,0,0,0,0,0,-0.299501099304779,0,0,0,0,0,0,0,0,0.204765057065688,0,0,0,0,0,0,0,0,-0.0664165289135536,0,0.182233307164538,0,0.0428839266781785,0,-0.224313089536024,0,0,0,0,0.47583962199397,0.1902912636187,0,0,0,0,0,0.0309497466420175,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.00530936876612652,0,0,0.0727423471770482,0,0,0.0417292966258938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015756886553991,0.025941269773988,0,0,0,0,0,0,0.0640580693614509,0,0,0,0,0,0,0,0,0,0,0.074928562796478,0,-0.00347404822799572,0,-0.247488632543855,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765613539281015,-0.177447373726099,0,0,0,0,0,0,0,0,0,0,0,0,0.235460739831413,-0.296971428161063,0,-0.455005854441072,0,0,0,0,0,0,0,0,0,0,-0.189881393117545,-0.0922636576562037,0,0,0,0,-0.457532448235726,0,0,0.310794852528662,0,0,0,0,0,0.225835702331183
TED,0.0925752600014917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303249060501479,0,0,0,0,0,0,0.0450651487126259,0,0,0,0,0,-0.0378429718564397,0,0,0,0,0,0,0,0,0,0,0,0,-0.203253447010935,0,0,0,0,0,0,0,0,0,0.463518916610695,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.00709326929873354,0,0,0,0,-0.139100088018816,0,0,0,0,0,0,0.123784173183273,0,0,0,0,0,-0.0128018032268652,0,0,0,0.0339729223833224,0,-0.0505480519732571,0.139708718381969,0,0,0,-0.163774487420433,0,0,0,0,0,0,-0.162270662802617,0.0906845578656103,0,0.231206390083781,0,0,0,0,-0.0389317484500013,0.150087824975376,0,0.013941089544361,0,0,0.269944839932744,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567543292180748,0,0,0,0,0.0685146213206322,-0.0438494772251373,-0.0469077748778864,0,0,0,0,-0.117425261206175,0,0,0,0,-0.0372309858435494,0,0,0.0851152624178893,0,-0.0974494656248562,0,0,0,0,-0.00212425456792373,0,0,0.0147165451263908,0.0665787777612803,0,0.0650811156483833,0,-0.0416684775745964,0,0.0507460922375745,0,0,0,0,0
MKvol,0,0,0.000313547849361472,0.00324698837490693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353024158286903,0,0,0,0,-0.00209312397651183,0,0,0,-0.00175988953438333,0,0,0,0,0,0.00947068017491386,-0.00828938631491608,0,0,0,0,0,-0.0126257112280265,0.0191862069688258,0,0,0,-0.031262303331737,0,0
CarbonVol_Shenzhen,0,-0.00531539419651507,0,0,0,0,0,0,0,0,0,0,0,0,0.00561051741911527,0,0,0,0,0,0,0,0,0,-0.000668413286331723,0,0,0,0,0,0,0,0,0,0,0,0,0.00627251599833457,0,0,-0.019203928135786,0,0,-0.0100138497544499,0,0.00296683341227705,0,0,0,0,0.086491024323513,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00835237586520408,0,0,-0.00409119699661378,0,0,0,0,0,0,0.00299530866550631,0,0,0,0,0,0,-0.00809579170039679,0,0,0,0,0,0,0,0,-0.00371165638760706,0,0,0.00652078789055509,0,0,0,0,0,0,0,-0.00283968221476241,0,0.00352818039569367,0.0107774309479294,0,0,0,0,0,0
CarbonVol_Hubei,-0.0388125538556713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00778598102945144,0,0,0,0,-0.00607304699410773,-0.00591041737872421,0,0,0,0.0548383846440414,-0.0739962335218028,0,0,0,0.390809422139764,0,0
