,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X600741.SH,X002475.SZ,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X300124.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X000625.SZ,X600487.SH,X600498.SH,X000661.SZ,X600809.SH,X002008.SZ,X000596.SZ,X002007.SZ,X300142.SZ,X000157.SZ,X002179.SZ,X600566.SH,X600089.SH,X600177.SH,X600066.SH,X300146.SZ,X600522.SH,X002456.SZ,X002180.SZ,X002506.SZ,X600867.SH,X600372.SH,X002508.SZ,X002241.SZ,X002294.SZ,X600118.SH,X002223.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.0416909969560352,0,0,0,0,0.0650938771999913,0,0,0.146329638705662,0,0,0,0,0,0.0356138793296101,0,0,0,-0.0139182226645407,0,0,0.0461509579601406,0.062084326844922,0,0,0,0.0807779536094786,0,0,0.0600964050120046,0,0,0.0813342238752203,0,0,0,0,0.0137506353908993,0,0,0,0,0,0,0.0118245553835082,0.0214851332866713,0,0,0,0,0,0
X000338.SZ,0,0.0207913222086809,0.0143012987826473,0,0,-0.00783239902513481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108547794024685,0.101024553888892,0,0,0.00194301389820045,0,0,0.00142621240543688,0,0,0,0,0,0,0,0,-0.0942000710609224,0,0.106479520699509,0,0,-0.0102109295009792,0,0,0,-0.00241421128201036,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042014714580537,0,0,0,0,0,0,0.0983686949171732,-0.0419628887681013,0,0,0.471198348739157,-0.132586335718881,0,0,0,0,0,0,0,0,0,0,-0.0834650627590953,0,0.146823414430625,0,0.176972786783099,0,0,0,0,0,0.0389508877137208,0.00989964448490328,0,0,0,0,0.0227219538322892,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.281549061457552,0,0,0,0.163390607315187,0,-0.126226543245112,0,0,0,-0.117268902120243,0,0,0,0,0.238387329869953,-0.0308703239015896,0.298080789264233,0,0,0,0,0,0,0,0,0,0.0941401310060128,0,0.248108380310103,0,0,-0.00885493172912748,0,0.135068604010237,0,0,0,0,0,0,-0.0673823385601508,0,0,0,0,-0.20610489768235,0,0
X000568.SZ,0,0,0,0,0.262895988132716,0.113961110957159,0.0358431255153789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446998835399383,0,0,0,0.0622094193756499,0.141406194780021,0.0278305127230286,0.0391049607111303,0,0,0,0,0,0,0,0,0.0748792088327618,0,0,0,0,0.0784583593599667,0,0,0,0,0,0,0,0,-0.0145387250514116,0.0270710470958594,0,0,0,-0.0417350981664393,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0841627006971006,0,0,0,0,0,0,0,0,0,0.0231884480535208,0,0,0.0539544808462378,0,0,0,0,0.0371688892587575,0,0,0.0737259756389316,0,0,0.0469223905384007,0,0,0,0,0,0.10839048319295,0,0,0.0982596390461298,0,0.030955835862195,0,0,0,0.0780979975711044,0,0,0.0089949073839221,-1.73472347597681e-18,0,0,0,0,0,0
X600271.SH,0,0.659633370465518,0.206963732108773,0,0,0,0,0,0,0.0568733999255754,0,0,0,0,0,0,0,-0.0229232904725159,0,0,0,0,0,0.00255395759272927,0,0,0,0,0,0,0.151699258910856,0,0.361680600398866,-0.175018916557357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015749198984992,0,-0.00940651393232073,0,0.0049964042840668,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.12208155873062,0,0,0,0,0,0,0.0921418079145921,0,0.121084318857453,0,0,-0.344297560758296,0,0,0.0811365054400977,0,0,0,0.268669309283461,0,0,0,0,-0.015182509938366,0,0,0,0,0,0.417973014792702,0.110908282115429,0,0,0.160035369495454,0,0,0,0,0,0,0,0.0385500111703191,0.0436269340133789,0,0,0,-0.236817260838178,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0773186946340201,0,0,0,0,0,0,0.08199806843061,0,0,0,0.0499222512074263,0,0.0431503673818749,0,0,0,0,0,0.0181426448945643,0,0.177898595563294,0,0,-0.0286152607641539,0,0,0,0,0,0.170404482627145,0,0,0,0,0,0,-0.0689603116287806,0,0,0,-0.147831509063241,0.0224409860578593,0.0270343102714548,0,0,0,0.229842614827681,0,0
X000100.SZ,0,0,0,0,0,-0.0750755634283316,0,0,0,0.0845978192131647,0,0,0,-0.176798521981336,0,0,0,0.0117134784931057,0,0,0,0.213316724330422,0.257733605355638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593108123745479,0,0,0,0.246297899761091,0.142647851121737,0,0,0,0,0,-0.00876180222206009,0.0154085003963387,-0.0453103990083186,0,0,0,0,0,0
X002236.SZ,0,0,0.616596127315381,0,0,0.206315561564756,0,0,0,0,0,0,0,0,0,0,0.230555986161683,0.0118769966890027,0,0,0,0,0,-6.93889390390723e-18,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130359933142423,0,0,0,0,0,0,0,0,0,0,0,0.188906216433461,0,0.0315112476458783,0,0,0,0,0.0576770525327135,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-0.0559964870768989,0,0,0,0,0,0,0,-0.114246002380915,0.426601217305317,0.461105963514577,0,0,0,0,0,0,0,0,0,0.0372054987936197,0,0,0,0.470724364143487,0,0,0,0,0,0,0,0,0,0,0,0,0.491786067564978,0,0,0,0,-0.00894321491269658,-0.0594387375874667,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147942367482991,0.14001232447735,0,0,0.128094083075366,0,0,0.0218637996964434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449438384363376,0.0616728066724216,0,0.0260356360874768,0,0.0495373018871284,0,0,0,-0.00701942898633868,0.0176199358785334,0,0,0,0,0,0
X600487.SH,0.0587518754036524,0,0,0,0,0,0,0,0,0.504617338086778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26730054548136,0,0,0,0,0,0,0,0.022717154946957,-0.131607391918795,0,0,-0.127492874694019,0,0,0,0,0,0,0,0,0,0,-0.0196077094033053,0.00534061058730917,0,0,0,0,0,0
X600498.SH,-0.337084537205066,0,0,0,0,0,0,0,0,0.745585121299692,0,0,0,0.0481025414698147,0,0,0,0,0,0,0,0.168034474945338,0,0,0,0,0,0,0,0,0,0,0.041018577129668,0,0,0,0,0,0,-0.100180658187485,-0.0897046254185407,0,-0.00256382070400668,0,0.148608320148396,0.256378297808,0,0,0,0,8.67361737988404e-19,-0.0345364489391232,0.000703902732930311,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.211418924395438,0,0,0,0.021699212321491,0,0,0,0.12248394286665,0,0,0,0,0,0,0,0,0,0,0,0,0.089933540747676,0.0353999550924081,0,0,0,0,0,0,0,0,0,0.00918512407329663,0,0,0,0,0.337272781189892,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136125670630534,0,0
X600809.SH,0,0,0,0,0.501335652141747,0,0.234700040045193,0,0,0,0,0,0.0432971063950969,0,0,0,0,0.00719997987888406,0,0,0,0,0,0,0,0,0,0,0.105195868772345,0,0,0,0,3.46944695195361e-18,0,0,0,8.67361737988404e-19,0,0,0,0,0.0535112253052927,0,0,0,0,0,0,0,0,0,0.00783390066234574,0,0,0,-0.00672204119672464,0,0
X002008.SZ,0,0,0,0,0,0,0,0.259510441336533,0,0,0,0,0,0.0831669228954742,0,-0.12332615442596,0,0,0,0,0,0,0,0,0,0.122861973651351,0.0973454981444671,0,0,0,0,0,0.107069146883569,0,0,0,0,0,0,0.126358321552487,0,0,0.22947372629756,0,0,0,0,0,0,0,0,0.0108321518410406,-0.0739051204979801,0,0,0,0,0,0
X000596.SZ,0.126001482605717,0,0,0,0.239513726729754,0,0.0671269090249519,0,0,0,0,0,0,0,0.0461675190157545,0,0,-0.0399635704761074,0,0,0,0,0,0.210271679850019,0,0,0.316045558246725,0,0,0,0,0,0,0,0,0,0.0214200952027024,0,0,0,-0.0429845496180086,0,0,0,0,0,0,0,0,0,0,0.00188232244108493,0.0156764862295728,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0661945302103498,0,0,0,0,0,0,0,0,0,0,0,0.311643697548657,0,0.407180480217482,0,0.0501118636273831,-0.114543387427994,0,0.14985645803071,0,0,0,-0.265266837987421,0.407366786902489,0,0,0.216759120489275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175670655730756,0,0,0,-0.0703416568926486,0,0
X300142.SZ,0,0,0,0,0,0,-0.0825939167411425,0,0,-0.18027792268335,0,0,0,0.0732235674373353,0,0,0.337805834037755,0,0,0,0,0,0,-0.0179650980481279,0,0,0,0,0,0,0,0,0,0.195117192131706,0,0,0,0,0,0,0,0,0,-0.0792242789316288,0,0,0,0,0,0.056636930776572,0,-0.0218259655497422,0,0.283338585588202,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.140980830088345,0,0,0,0,0,0,0,0,0,0,0.00851105049367033,0.10754380641147,0.0204941181785816,0.0263648176823116,0.0812098764395949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118668369715925,0,0.156838583434278,0,0,0,0,0.0187121127396181,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.110607806470281,0,0,0,0,0,0,0,0,0,0,0.197711427436073,0.194270960310795,0,0,0,0,0.366900054773522,0,0,0.104359518273336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239441539767541,0.122190524808344,0,0,0,0,0,0
X600566.SH,0,0.380389896445419,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0144495955389558,0,0,0,0,0.449085547378968,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00484075604380064,0,0,0.139810815399672,0,0.144287484313812,0,0.416814004406547,0,0,0,0,-0.00561779871655135,-0.0345334357170549,0,0,0,0.0263796566280081,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789306003427301,0.055598657253054,0,0.143696589585918,0.00208978865884454,0,0,0.0401463871145751,0,0,0,0,0,0,0,0.0221711181991117,0,0,0,0,0,0,0,0.0170846329781222,0,0,0,0,0,0,0.129565850102665,0,0,0,-0.00286252389049112,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.242021560661189,0.0236398289911144,0,0,0,0,0,0,0,0,0,0,0,0.0845653668044563,0,0,0,0,0,0.0440707904713775,0,0,0,0,0.0632787631138629,0,0.223244628418861,0,-0.0186817658148314,0,0,0,0,0,0,0,0.0948484227554874,-0.0145634894734378,0,0,0,0,0.0442477377631447,0,0,0,0,0.0341883382037039,0,0,0,0.00570469024257057,0,0
X600066.SH,0,0,0,0,0,0,0.488350464581679,0,0,0,0,0,0.0109105813473208,0,0,0,0,0,0,0,0,0,0,0,0,-0.130541149180168,0,-0.127534610061809,0.159187338193829,0.0250016809825177,0.0826019040980896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557365785395449,0,0,0.115397480611581,0,-0.00874953920562199,0.0192127988697038,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714964346283598,0.215163162774066,0,0,0,0,0,0,0,0.124696171687681,-0.203848008219471,0,0.826335375760847,0,0,0,0,0,0,0,-0.0188286279844092,0,0,0,0,0,-0.200427514600428,0.0391023172944038,0,-0.0510864858892867,0,0,0,0,0,0.0922411098739964,0,0,-0.00487566850917915,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689085965224131,0,0.171922577154663,0.0940565329589371,0,0,0,0.0893659820335553,0,0,0.308441869032391,0,0,0,-5.42101086242752e-20,0,0.0213602377766233,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0245434757987217,0,0,0,-0.0256809068314947,0,0,0,0.004975267620233,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654415642070596,0,0,0.0649076335486585,0.206928566546765,0.231387845972054,0,0,0.0934470784433579,0,0,0,0,0,0.294949353988974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059949901087704,0.0375305846273812,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0630234413471044,0,0,0,0,0,0.0424122234259617,0,0,0,0,0,-0.0553699118880849,0,0,0.142042529820177,0,0,0,0,0,0,0,0,0,0,0,0,0.140102181575836,0,0,0,0,0.0581439128031066,0.055728316373893,0.129388500108311,0.0525725967668319,0,0,0,0,0,0.00799562738944741,-0.0233539315156564,0,0,0,0.0158887848088489,0,0
X002506.SZ,0,0,0.00210916382570507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108425494698823,-0.00254016000637004,0,0,0,0,-0.0671959468153409,0.0831606707717279,0,0,0,0,0,0,0,0.0411111861610719,0.0522263591024223,0,0,0,0.0421688590390315,0,-0.0671452446646432,0,0,0.107989931169193,0,-0.140728996091894,0,0,0,-0.014578119355342,-0.00102353234786087,0,0,0,0.00697218605039154,0,0
X600867.SH,0,0,-0.120032839917547,0,0,0,0,0,0,0,0,0,0,0.0629718148478367,0.361366317566379,0,0,0,0,0,0,0.0453594993809452,-0.0113259397935287,0,0,0,0,0.654298208475269,0.196743003563632,0,0,0,0,0.41509755501199,0,-0.439613433007311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516889159995666,0.0598543910419468,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489128398999237,0,0,0,0,0,0.0145686534178105,0,0,0,0.160480786770881,0,0,0,0,0,0,0,-0.0703029219112448,0,0.167235755438634,0.0421945207481238,0,0,0,0,0,0,0,0,0.000373078531811786,0,0,0.294922402363598,0.0720220156412931,0,0,0,0,0.0189867634006409,0.00509225026022353,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219170472449971,0,6.93889390390723e-18,0,0,0.0862266722707473,0.164799347567801,0,0,0,0,0,0,0,0,0,0,0,-0.0032364381446708,0,0,0,0,0,0.11763751383737,0.112695111107078,0,0,-0.0453070603612935,0,0,0,0,0,0,0,0,0.014122660023154,0.0535708812714447,0,0,0,0.0909656043494847,0,0
X002241.SZ,0,0,0.0992352109666988,0,0,0,0,0,0,0,0,0,0,0.12992211670708,0,0,0,0,0.0799354197075264,0,0.0795547982295323,0,0.068946321498313,0,0,0,0,0,0,0,0.0912778746504884,0,0,0,0,0,0,0,0,0,0.0174751138801722,0,0,0.200167884828789,0,0,0.04221770626521,0,0,0,0,-0.00493501080860834,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.112261071366787,0,0,0,-0.0648121116164965,0,0,0,0,0,0,0,0.0478559710299883,-0.000766367099570502,0,0,0.257738825087655,0,0,0,0,0.190416276215045,0,0,0,0,0,0,0.164785852374102,0,0,0.0386478533207555,0,0,0,0,0,0.210201198604665,0,0,0,0,0,0,0,0,0,-0.0529301573365243,0,0,0,-0.0520720096605058,0,0
X600118.SH,0,0,0,0,0,0,0,0.103865126108186,0,0.0636648431613199,0,0,0,0,0,0,0,0,0,0,0.0269553717984534,0,0.0718913237471677,0,0.0669819321308618,0,0,0,0,0.0239857040946238,0,0,0,0,0.427833142278946,0,0,0,0,0,0.00132149374883793,0,0,0,0,0,0,0,0,0,0,0.02490297139973,-0.0626588147398047,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.0144163780693613,0,0,0,0.12594540009937,0,0,0,0.187362116711786,0,0,0,0,0,0.00550456046525043,0,0.0306018376885866,0.0326270852894743,0,0.160758462241565,0.0817061165377607,0,0,0,0.129597903695466,0,0,0,0,0,0,0,0.0892509351491652,0,0,0.00963938272495718,0,0.0173182552134292,0,0,0,0,0,0,0,-0.0443215886835631,0.00198961710519227,0,0,0,0,0,0,0
X600183.SH,0.0652459451014413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775417832144176,0,0,0.0136343284339251,0,0,0.0444676917872461,0,0.0775665002720278,0,0,0,0,0,0,0,0.132384438754931,0,0,0,0,0,0.00268684401610429,0,0,0,0,0,0,0,0,-0.00320473895237446,-0.0147799448898113,0,0,0,0,0,0
Change_TY3M,0,0.0760876744125283,-0.0607326509753109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299507440628086,0,-0.0597891438983801,0,0,0.11007228010015,0,0,0,0,0,-0.0404016076796645,0.108078597897596,0,0,0,0.0957359967606621,0,0,0,0,-0.0787568226235272,0,0,0,0,0,0,-0.00775629880628018,0,0.0122813868778677,-0.130925618705193,0,0,0,-0.0501560184292423,0,0
Slope,-0.707846961301313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742102284567074,0,0.0544111951052741,0,0,0,0,0,1.07599859372479,0,0,-0.922218538562359,0,0,0,0.293769814530239,0,0,0.444493449884232,-0.426168590954605,0,-0.218392367086217,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.275512932493102,0,0,0.370905334788092,0,0.785684614554739,0,0,0,-2.45204968899529,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.09800885614673,0,0,0,-0.127597913885767,0,0,0,0,0,0,-0.0311963070185245,0,-0.443728160117685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309531584754868,0,0,0.449342616095195,0,0.320421222795342,-0.119525695808436,-0.168622530720714,0,0,-0.25708234223193,-0.690468757695923,0.368639337045889,0,0,0,0,0.576152911633039,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0578444478974398,0,0,0,0.0627220350064137,0,0,0.0589740431202188,0.0198287474062757,0,0,-0.0876098524688072,0,0,0,0,0,-0.0576031637456175,0.0391903386102226,0,-0.0844529896750134,0.0616991632216099,0,0,0,0,0,0.120992174942598,0.0181941465247711,0,0,-0.00467750871948261,0,0.0168262064705572,0,0,0,0,0,0,0,0,0.0248957853398734,-0.00916328232533253,0,0.00784924291288191,0,0.0980069728271041,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0304921834271166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228431063321068,0,0,0,0,0,0.0111511656235544,0,0,0,0.00943649501544098,0,0,0,0,-0.0168105295766018,-0.000537742070570982,0.223035237482453,0,0,0.00383401578442383,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000229247400981218,0,0,0,-0.00264297403782682,0,0,0,0,0,0.00118789984012468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123606136072443,0,0,0.00131769080663935,0,0,0,0,0,-0.000606295326288933,-0.00132011835028082,0,0,0,-0.00121651353615647,0.0914690909264777,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592717900072657,0.0748295803194745,0,0,-0.516865566752806,0,0,0,0.0371399543130762,0,0,0,0,0,0,0,0,0,0,0,-0.123766187145521,0,0.0531544061122714,0,0,0.223223717477981,0,0,-0.181108454261825,-0.196988272390241,0.0119392755450775,0,0.0421502076519754,0,0,-1.62926727922198,0
CarbonVol_Guangdong,0,0,0.0519143676516961,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689085579232647,0,-0.00297410027562253,0,0,0,0,0.0702074881364803,0,0,0,0,0,-0.0736987970567518,0,-0.00599508032685317,0,0,0,0,0,0.0192062629240313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418405686891089,0,0,0,-0.249753300165226,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729681182096004,0,0,0,0,0,0,0,0.000648459026188018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319124187257792,0,0,0,0,0,0,0,0,-0.00413667575088079,0.00577175053995159,0,0,0,0.042029992981416,0,0
