,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000625.SZ,X300014.SZ,X000651.SZ,X300124.SZ,X002129.SZ,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X601877.SH,X600741.SH,X600522.SH,X002074.SZ,X002180.SZ,X300142.SZ,X600460.SH,X000733.SZ,X600884.SH,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X002176.SZ,X002056.SZ,X600563.SH,X002414.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171744332059114,0,0,0,0,0,0,0,0,0.175133996868768,0.063706156884083,0,0,0,0,0,0,0,0.204068254343051,0,0,0,0.0234716001034549,0,0,0,0,0,0,0,0.309233193201211,0,-0.137724053361691,0,0,0.126603576003488,0,0,0,0,0,0,-0.0847573905536342,0,0
X300014.SZ,0,0,0,0,0,0,0.101316671169306,0,0,0,0.0524330994441089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108281160308173,0,0,0,0.146353313517599,0,0.192404929385001,0.160782561201337,0,0,0,0,0,0,0.0531350906085251,0,0,0.029640192055516,0.114631030168914,0,0,0,0,0.0241550159012896,0.223805504030639,0,0,-0.0273452484606366,-0.141745977208257,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0293820510843864,0,0,0,0.175229462613962,0,0,0,0.0189680231725937,0,0,0.0377429986801854,0,0,0,0.0492983148616727,0,0,0,0,0,0,-0.015494238730676,0,0,0,0,0,0.0488843864159627,0,0,0,0,0,0,0,0.00744950046176043,0,0,0,-0.0272683232721139,0.0257630571773075,0.175413599247313,0,0,0.0274997055123214,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.118322047689082,0,0,0,0,0,0,0,0,0,0,0,0,0.0155914230362815,0,0.22488926371694,0,0,0,0.105541815378893,0,0,0,0,0,0,0,0,0.18578080718569,0,0,0,0,0,0,0.122974330704416,0.00353850377315063,0,0,0,0,-0.0276897765735033,0,0,0,0.0397834654151613,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839692889530871,0,0,0,0,0,0,0,0,0,0,0,0.0360171718929871,0,0.0105723968532405,0,-0.0604220981480618,-2.71050543121376e-20,0.0412506703520897,0,-0.19055404327937,0,0.0338251852485895,0.469880497174754,0,0,0,0,0,0,0,0,0.0691566019630206,0,0,0.0316549708615528,0,0,0.00969370698095029,-0.0925219005240978,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.172140513831918,0,0.0942666434848295,0,0,0,0,0,0,0,0,0,0,0,0.0474097872797324,0,0,0,0,0,0,0,0,0.142569930091068,0,0,0,0,0,0,0,0.230941423236679,0,0,0,0,0,0,0,0,0.0157968597855961,0.0535643501437049,0,0.0095583409427966,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0604812416262758,0,0,0,0,0,0,0.0764104726874123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369807409451461,0,0,0,0.0369312699994827,-0.00559752984741563,0,0,0,0,0,0.0922578831586103,0.37617874450987,-3.46944695195361e-18,0,0,0.0523890689252226,0,0,0,0,0,0,0,0,0,-0.0114846333805215,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0637764770765783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980857066539782,0,0,-0.104499261087889,0.279342319978189,0,0.137401710672503,0,0.268475376200588,0,0,0,0,0,-0.0336351014511326,0,0,0.265248045269013,0,0,0,-0.0622920807788995,0.0215364275632275,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0645130228175042,0,0,0,-0.0474564127734695,0.0259160347599336,0,0,0,0.118419451230418,0,0,0,0,0,0,0,0,0,0.0302895363782835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152844575878918,0,0,0.0345463482726856,0,0,0,0,0.0113603990193786,0.0224268756916781,0,0,0,-0.029581741950558,0,0
X000596.SZ,0,0.187207676529546,0,0.356200433710421,0,0,0,0.174455761547319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397239132756197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790599721491892,0,0,0,0,0,0,0.0587998944505592,0,-0.0166906271027584,0.0853606526177402,0,0,0,0.0590371287155473,0,0
X000063.SZ,0,0,0.0269499911691679,0,0,0,0,0.0751411357287828,0,0,0,0.1172993799331,0,0,0,0.09969826945493,0,0,0,0.0565447335479238,0,0.103555054956484,0,0,0,0,0.0338432759122093,0,0.0517550327404393,0,0.0383500379639307,0,0,0,0,0,0,0,0,0.0734355224821406,0,0,0,0,0,0,0,0.0100163385647088,0,0,0,0.0170098866357147,0.0634069294956376,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0945701402180648,0,0,0,0,0,0.112638454747183,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0306548280276511,0,0,0.342020150208255,0,0,0,0,0,0,0,0,0.0979824127357979,0.280032354934586,0,0,0,0,0,0,-0.0676241354225533,0,0,0,0.0932203464362879,0,0
X002241.SZ,0,0,0,0,0,0,0,0.149850847148695,0,0,0,0,0,0,0,0.242511309695607,0,0.0690962441166107,0,0.058987082426492,0,-0.0223089122037929,0,0,0,0,0,0.100062688129434,0,0,0,0,0,0,0.482976030450581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531410404716063,0,0,0,0,0.319420441155035,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0608412112686318,0,0,0,0,0.367163649976527,0,0.0189235626048412,0,0,0,0,0,0,0,0,0,0.106624534150881,0,0,0,0.0451523392765114,0,0,0,0,0,0,0.0323755470723482,0,0,0,0,0,0.159479559067906,0.0143396918079011,0,0,0,0,0,0.0124763404785195,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0207965038549111,0,0,0,-3.46944695195361e-18,0,0,0.093183899281854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216593055502419,-0.00295863491811537,0,0.419241381923176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815757251075985,0,0,0,-0.0164505311800414,0,0,0,0,-0.0411412717851148,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198399690985692,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.104039321769671,0,0,0,0,0,0.194917663931044,0,0.141298407771089,0,0,0,0,0,0.0226740158223105,0,0,0,0,0.0269174354480357,0,0,0,0,0.0198728101361717,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0602595639953199,0,0,0,0,0,0,0,0,0,0,0,0,0.0653147951511798,0,0,0,0,0,0,0,0,0.027948615479485,0,0,0,0,0.149038209477671,0,0,0,0,0,0,0.00409090996920604,0,0.300904230678823,0,0,0,0,-0.0448320546701235,0,0.0355012643091062,0,0.0342858325249078,0,0,0.155966652093963,0,0
X000661.SZ,0,0,0,0,0.024712083825323,0.215044224100659,0,0,0.287765558260163,0,0,0,0,0,0,0.0520956043303259,0,0,0,0.0411375554786301,0,0,0.042630196009369,0,0,0,0,0,0,0,0,0.0611001591262728,0,0,0,0,0.016482144826163,0,0,0.0424426535423415,0,0,0,0,0,0,0,0,0,0,0,0.00978455939557092,0,0,0,0,0,0,0
X601877.SH,0,-0.030973183932648,0,0,-0.0495576738774401,0,0,0,0,0,0,0,0,0,0.0348658189177545,0,0,0,0,0,0.101447214625983,0.0520204840913207,0.154353631976603,0,0,0,0,0,0,0,0.154665643234135,0.125615436947544,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0725555871696586,0,0.0245639090915648,0.260301506295786,0,0,0,0,0.0284339427807733,0,0,0,0,0,0
X600741.SH,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0672951847977188,0,0,0,0,0,0,0.0821699790465443,0,0,0,0,0,0,0,0,0.0553080346568296,0,0,0,0.0343728359108434,0,0,-0.043256867591911,0.117673974488033,0,0,0,0,0,0,0,0.233839690197697,0,0.143987085350749,0,-0.107615257409907,0,0,0,0,-0.0206274095746085,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.211316011482097,0,0,0,0.0424381510105145,0,0,0,0.0456998652827428,0,0,0,0,0,0.010201091351478,0,0,0,0,0,0,0,0,0.122115067552148,0,0,0,0,0,0,0,0.242127507517176,0,0.0518622183035893,0,0,0,0,0,0,0,0,0.0276585073325065,0,0,0,0,0,0,-0.00995576794689999,0,0,0,-0.00891004649905862,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.188368206505197,0,8.67361737988404e-19,0.155740781665234,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.285078086855024,0.0101024080205998,0,0.0145432559222905,0,0,0,0,0,0,0,0,0,0,0,0.0382825821571878,0,0.0289338812119775,0,0,0,0.0231089762780714,0,0,0.0240569700010384,0.183325955700623,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0360321657130058,0.0276498763975655,0,0.0638620501339425,0,0,0,0,0,0,0,0.0228401042337348,0.00657119942040081,0,0,0.171836389620501,0,0,0,0,0.0819779761706499,0.0930939822190306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163055002394328,0,0.0986315249128675,0,0,0,0.00744806628883268,0,0,0,0,0.00202773196047015,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,-0.175873045597461,0,0,0,-0.397167086368205,0,0,0.0566776225121161,0,0,-0.229677218343886,0,0.246187610413935,0,0,0,0,0,0,0,0,0,0,0,0,0.324579303700826,0,0,0,0.0641723589527445,0,0,0,0,-0.00469767756429897,0,0,0,0,0.229538328086654,0,0.106664053320016,-0.0755446796888974,0,0,0,-0.129001570526208,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722849028782241,0,0,0.369726397735478,0,0,0,0,0.0200362512279516,0,0.0236593789207762,0,0,0,0.0531268508023041,0,0,0,0.205139914153175,-0.0960822190349578,0,0,0,0,0,0,0,0,0,0,0,0,0.0836526878439601,0.0638625333478115,0,0,0,0.0664276077003171,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408872754108674,0,0,0,0,0.0781759956570258,0,0,0,0,0,0,0.0373631101953003,0,0,0,0,-0.00748830714021581,0,0,0,0.0755509485504369,0,0,0,0,0,0,0,-0.224026112620907,0,-0.0380334141860383,0,0,0,0.0422334248839682,0,0
X600884.SH,0,0,0,0,0,0,0,0,0.0113378097668536,0,3.46944695195361e-18,0.2761015995482,0,0,0.169937593020519,0.0281952560572078,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0955373926532658,0.0453013182389474,0,0,0,0,0,0.0652635310137489,0,0,0,0,0,0,0,0,0,0,0.0748041230702221,0.0995950657019808,0,0,0,0.0589581011462975,0,0,0,0.0116610394494091,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0112662013321041,0,0,0,0,0,0.767530936100608,0,0,0,0,0,-0.0691446741677789,0,0,0,0.0309067817539581,0,0,0,0,0,0,0,0,0,0.0206870502715913,0,0,0,0.214057459024726,0.116814427010706,0,0,0.0155164880497511,0,0,0,0,0.0311113584202781,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.0897978236535879,0,0,0,0,0.00139841811528871,0,0.0757903231067399,0,0,0,0,0,0,0.0226674325897509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333352613687251,0,0.0927470489933714,0,0,0,0,0,0.740916945473979,0,0,0,0,0,0.00762335352728335,0,0,0,0,0,0.0153063546864975,0,0,0,0,-0.00342627118676175,0,0
X000799.SZ,0,0,0,0,0,-0.0664711381872699,0,0,0,0,-0.0426870522833048,0.110218922348398,0,0,0,0,0,0.0666818454951883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450860834150516,0,0,0,0,0.592300802665926,0,0,0,0.00275890015034735,0,0,0,0,0,0,0,0,0.00497194733726043,0.0354972349871819,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146062258632261,0,0,0,0,0,0,0,0,0.0384231846530048,0,0,0,0,0,0,0.110352020892436,0,0,0,0,0.0135759084976483,0.178104342627248,0,0,0,0,-0.0141971821888445,0,0.0241263426886088,0,0.0464237935045337,0,0,0.0571037289337547,0,0.0178303128465906,0,0,0,0,-0.018699972244021,0,0
X002236.SZ,0,0,0,-0.067102941758631,0.50039238452934,0,0,0,0,0,0,0.133031899886838,0,0,0,0.0327572254793072,0,0.0599520085238051,0,0,0,-0.000525242204443298,0,0,0.0796934430488841,0,0,0,0,0,0,0,0,0,0,0,0.0165622532364966,0,0,0,0,0,0.0376324615839046,0,0,0,0,0.143686783603316,0,0,0,0,0.107136978718022,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.180321154113704,0,0,0,0.0570821658846011,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.342066248030501,-0.191639146041747,0,0,0.220462303931384,0.0902539041365531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754223016964417,0.00906219860433752,-0.126528464292383,0,0,0,0.0949258612883296,0.0132453592731997,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0997533337104951,0,0.0524171614681954,0,0,0,0,0.0481743612525176,0,0.0379605384585142,0,0,0,0,0.0240000550740405,0,0.174650571173488,0,0.0479885729638422,0,0,0,0,0,0,0,0.0617398078117571,0,0.123042795759326,0,0,0,0,0,0,0,0.0141828646269611,0,0.103346176861393,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.057821613560046,0,0,0,0,0,0.169269628011758,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0393113146863154,0,0,0,0,0,0.116951953977939,0,0,0,0,0,0,0.0403081425435904,0.160378912122619,0,0,0,0,0,0,0,0.123502197025331,0.00332433693261887,0,0,0,0,-0.0281537099203654,0.0326805375605204,0,0,0,0.104866933546242,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0.214108128559285,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0644729322260432,0,0,0,0,0,0,0,0.0248434008723799,0,0,0,0,0,0.105566426922998,0,0,0,0,0,0.155431422818736,0,0,0,0.189128663012974,0,0,0,0,0.0593246205836097,-0.149969507052676,-0.0136341686699564,0,0,0.000161177555023855,0,0
X002056.SZ,0,0,0,0,-0.108303606168226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292462605580769,0,0,0,0,0,0.0562398403596818,0,0.108673958571299,0.0482678314744751,0,0.164963215721155,0.317820412141147,0.00981647762599318,0,-0.0790172545373513,0.159985005132538,0,0,0,0.193770641246758,0,0
X600563.SH,0,0,0,-0.120039234704577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459403731936535,0,0,0.0434904068427229,0.0600987936473276,0,0.3033951070592,-0.0723619433812589,0.262577588121845,-8.67361737988404e-19,0.141991238797478,0,0,0,0,0,0.0116681177116404,0,0,0,0.0866324205663634,0,0,0,0,-0.00482334728573662,-0.0453065044501667,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.120025767652181,0,0,0.192451060246373,0,0,0.0419406145307065,0.0908592553506413,0,0,0,0,0,0.0827852968671891,0,0,0,0.00668821479515842,0,0,0,0,0,0,0,0,0,0,0.0201991530073764,0,0,0,0,0,0,0.0691624809557017,0,0.046759619038292,0.172787310455657,0,0,0,0,0.00788434261968543,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.113865419266224,0,0,0,0,0,0,0,-0.183068535772127,0,0,0,0,-0.0425496155697904,0,0,0,0.0293441717463042,0,0,0,0,0.412799603896016,0,0,0.0694734301566314,0.151295009848175,0.0634372845694817,0,0,0,0,0,0,0,0,0,0,0.0805645791622018,0.115321806166369,0,0,0,0,0.0470856970998116,0.23693426765272,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170150054298735,0,0,0,0,0,0,0,-0.0663489215712378,0,0,0,-0.118724333084704,0,0.097867761513615,0,0,-0.0788890325082212,0,0,0,0,0,0,0,0.110034641269838,0,0,0,0,0,-0.0345592608120312,0,0.197092098392734,0,0,0,0,-0.0469762997677832,-0.0407983997999819,-0.140711708505014,0,0,-0.117362575625809,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832464015628088,0,0,0,0.16989873477385,0,0,0.735547345584147,0,0,0,-1.93971431231248,0,0
TED,0,0.0949370185126387,0,0,0,-0.114714101302441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136433439332923,0,0,0,0,0,0,0.0598185006213679,0,0,0,0,-0.0453728183007155,0.0582536057380528,0,0,0,0,0,0,0,0,0,-0.0189234318771341,0,0,0,0.11401974041111,0,0,-0.137385335439412,-0.105008804489052,0.23278258204576,0,0,0,0,0.11889406818121,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.10653063564188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626413206890396,0,0,0.0207956930313609,0.020784730838225,0,0,0,0,0,0,0,0,0,-0.139838226423282,0.0720016172299269,0,0,0,0,0,0,0,0,-0.0453224513515787,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0829659027812723,0,0,0,0,0,0,0,0,0,0,0,0,-0.328696999583887,0,0,0,0.0944771333740837,0,0,0,0,-0.0792454354115419,0,0,0,0.057784046632156,0,0.0691177293821907,0,0,0,0,0,0.0303761415889542,0,-0.0374088897747399,-0.0339824288674845,0,0.098452338401697,0,-0.0444183112723274,0,0,0.00887927804550162,0,0,0,-0.035487661255038,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00281378107939697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101913453863499,0,0,0,0,0,0,0,0,0,0,0,0.00189517095430391,-0.000826653192233944,0,0,0,0,0.0103696315711733,-0.00633631849232419,0,0,0,0.0189825546240356,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219201646448955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.490725704546644,0.339154023768198,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330811491928303,0,0,0,0,0,0,0,0,0,0,0.000216618938427788,0,-0.0561424589169388,0.0225178848646924,0,0,0,0.0166204818977431,0,0
CarbonVol_Hubei,0,0,-0.00197507324350648,0,0,0,0,0,0,0,0,-0.0030871357125452,0,0,0,0,0,0,0,-0.00545683572481762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439155893600589,0.0263398325505736,0,0,0,0,0,0
