,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600183.SH,X002236.SZ,X600703.SH,X000157.SZ,X000100.SZ,X300003.SZ,X002007.SZ,X300124.SZ,X300142.SZ,X002179.SZ,X600271.SH,X000625.SZ,X600498.SH,X002241.SZ,X002129.SZ,X002506.SZ,X600177.SH,X002463.SZ,X600867.SH,X300014.SZ,X002049.SZ,X300146.SZ,X600487.SH,X300136.SZ,X600066.SH,X000050.SZ,X002371.SZ,X002008.SZ,X000066.SZ,X000977.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.0755610610625982,0,0,0,0,0,0,0.123494090754961,0,0,0,0.138250095307228,0,0,0,0,0,-0.0539441877779242,0,0,0,0,0,0,0,0.106079557399093,0,0,0,0,0,0,-0.0103931399999271,0,0,0,0.0846290081798232,-0.00676641825950968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870329467420917,0,0
X002475.SZ,0.219211086520081,0.140571769645936,0.0482010327078041,0,0,0.248894268140647,0,0,0.454296629617681,0,0,0,0,0,0.168221609421718,0,0,0,0,0,0,0.083659051062943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224166538851106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320828316567473,-0.0566883754111162,0,0,0,0.0229083817459158,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0527854834389835,0,0,0.0792846281651512,0,0,0,0,0,0.0535631189808211,0,0,0,0.0360695641863497,0.0320691622891916,0,0,0,0,0,0,0.0512007415596841,0,0,0,0,0,0.0178897875040726,0,0,0,0,0,0,0,0.1130895617819,0,0,0.058842117952205,-0.0323605022047289,-0.0199452281086434,0.0335993651148595,0,0,0,0.101396841894585,0,0
X000338.SZ,0,0.0948633670369151,0.147674437366455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131400286825001,1.73472347597681e-18,0,0,0,0.0384234121956608,0,0,0,0,0.0465784805807887,0,0,0,0,0,0,0,0.0905165589060469,0,0,0,0,0,0.345571617265493,0,0,0.00637478154939946,0,0,0,-0.0113356076575813,0.00558718375763749,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.339434692478572,0,0,0,0,0,0.227370784206606,0.385211764361839,0.0821678572535576,0,0,0,-0.0964598942020827,0,0,0,0,0,0,0,0,0,0,0.0693415851332445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093716193542793,1.73472347597681e-18,0,0,0,0,0,-0.08801653370474,0,0.151292891545797,0.00572725267475984,0.0353762791400976,0,0,0,0,0,0
X000596.SZ,0,-1.73472347597681e-18,0,0,0,0.103905228728477,0.0487664310168304,0,0,0.245792802791298,0,0,0,0,0,0,0.338714065679226,0.0855256631308993,0,0,0,0,0,0,0,0,0,0.0395816751354235,0,0,0,0,0.0188591373517248,0,0,0,0,0.0389608478086305,0,0,0,0,0.089715069788875,0,0,0,0,0,0,0,0,0,-0.0187596233642196,0,0,0,0.195489008527412,0,0
X600809.SH,0,0.367049217200866,0,0,0,-0.016413670234738,0,0,0,0.0539226046950808,0,0,0,0,0,0.163394751733175,0,0.000730982278503404,0,0,0,0.0519171346558832,0,0,0,0,0,0.0602617645256605,0,0,0,0,0,0,0,0,0,0.0470981039556142,0.00380289541675097,0,0,0,0,0,0,-0.012314855654846,0,-4.33680868994202e-19,0,0.13089456713479,0,0,-2.71050543121376e-20,0,0,0,-1.73472347597681e-18,0,0
X000661.SZ,0.19267332393744,0.046511683942407,0,0.233703762323306,0,0,0,0,0,0,0,0,0,0,0,0.0892168329148127,0.114354416004579,0,0,0,0,0,0,0,0,0.178132753881817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119501006796825,-0.0170527899716507,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643389245205944,0,0,0,0,0,0,0,0.0334051608217936,0,0,0,0,0.0409025091395614,0,0.0206815580533458,0,0,0,0,0.0240476698510968,0,0,0,0,0,0,0.0188275525057844,-0.0323702782538799,0.0296440611731492,0,0,0.0171552448555336,-0.0179586565363268,0,0,0,0.0247840693627936,0,0
X600183.SH,0,0,-0.118590417835976,0,0,0,0,0,0.178069456707044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11473598092105,0,0,0.0101723805731318,0,0.184573282389719,0.279231850252884,0.0498137536883092,0,0,0,0,0,0,0.129353952985063,0.123219923333776,0,0,0,-0.0168803439849439,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.709638488783562,0,0,0.0784694775723039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640569631223317,0,0,0,0,0,0,0,0,0,0.0346550072399003,0,0,0,0,0,0.0335648248566246,-0.117339067634368,0,0,0.0443910919333416,0,0.0290061692697626,-0.10749133326145,0,0,0,0.248284647748025,0,-0.00948062431305184,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,-0.0356906375228816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498729243298489,0.0844985252837954,0,0,0,0.310903818094019,0,0.10304783402663,0,0,0.127363452492354,0,0,0.173893463151182,0,0,0,0,-0.276958017647892,0,0,0,0.0435006618429704,-0.0309484077190839,0,0,0,0.288215309551733,0,0
X000157.SZ,0,0,0,0,0,0,0,-0.0806007901068459,0.0771613750171539,0,0.38196807513846,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026185457918608,0,0,0,-0.0361590276594101,0.0155228657755662,0.235280113601141,-0.0852265789463494,0,0,0,0,0,0,-0.221575348942655,0,0,0,0,-0.0959326991614521,0.115828350644037,0,0,0,0.036221587035256,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706032997950307,0,0,0,0,0,0,0.161136443980939,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101115586411396,-0.0647293589219617,0,0.0230856819512855,0,0,0,0,0.142554187104987,0.0262869867771816,0,0.0247476566990932,0.0673479505666187,0,0,0,0.0410464795800568,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0599332526121711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286181802036176,0,0.0364136519400767,0,0,0.0981686243588953,0,0.143703459940673,0,0,0,0.103220229985804,0.111674354226629,0,-0.0434536069887429,0,0,0,0,0,0,0,0,0.0907460352711987,0,0,0.0489090806107578,0.0556211191227142,0,0,0,0,0,0
X002007.SZ,0,0,0,0.00802087005942017,0,0,0,0,0,0,0,0,0,0.0179408759837449,0,0,0,0.276703791230634,0,0,0,0,-0.0594993856932633,0,0.141022149586739,0,0,0.243021766963885,0,0,0,0,-0.0380158552516156,0.0584107897120998,0,0,0,0,0.00979695717371194,0,0.0503527652918176,0,0.0288619418776349,0,0,0,0,0.150992689078481,0,0,0,0.00255688767383264,0.0233045159367728,0,0,0,-0.0553937967119269,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0876030248024371,0,0.116704870383395,0,0.100543600221568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098997418263262,0,0,0,0.0269997026729771,0,0,-0.0382812914836301,-0.0174213025828112,0,0,0,0.0324524495900052,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.0513470534324355,0,0,0,0,0.0842987338115137,0,0,0,0.156390752051494,0,0,0,0,0,0,0,0.322852797634423,0,0,0,0,0.157128342281015,0,0,0,0,0,0.150277944225003,0.152807318435694,0,0.049476838719548,0,0,0,0,0,0,-0.0491759985543345,0,0,0,0,0.0414703105865053,0,0,0,0,-0.00791498682532106,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404700918088086,0.171667336159714,-0.159638969217246,0.134750281693394,0,0,0.0501188127122038,0,0.00597480922921388,0,0.0715224969989852,0.181785418921685,0,0,-0.00380803330431958,0,0,0,0,0.0177790661158703,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0163253849682756,0,0,0,0,0.0393062756135673,0,0,0,0,0,0,0,0.125414127401034,0.0110107668038472,0,0,0,0,0,0,0,0.013792008867794,0,0,0,0,0,0,0,0,0,0,0.026440137278892,0,0,0.116709366959968,0,0,0.0621793245460202,0.0780033333468942,0.285228079724238,0,0.00896065154000004,0.0195642576021548,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.234607964383408,0,0,0,0,0,0,0.207118847505792,0,0,0,0,0,0.00792008668240311,0,0,0,0.0503746297329835,0,0,0,0,0,0.230896230818246,0,0,0,0,0,0,0,0,0.121614031076813,0,0.0102321936335052,0,0,0,0,0.0522336072367266,0,0,0,-0.0235101368754858,0,0,0,0.0534273127295866,-0.0611089985660093,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.286724823379354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110414910913548,0,0,0,0,0,0,0,0,0.0238733650464108,0.0452314976844853,0,0.0602942648349627,0.0319032151188913,0,0.0616594806537161,0,0.0224556896698089,0,0.0484382753435022,0.0975576983265805,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0.038101785932635,0,0,0,0.357002020174514,0,0,0.180883716671189,0,0,0,0,0,0,0.0201760640624285,0,0,0,0.226521611527366,0,0.0458331160328853,0,0,0,0,0.0938617813351285,0,0,0,0,0,0,-0.0160055550646666,0,0,0.0403664138376382,0.254700716827102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170318945909528,0.0306951741873746,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22916054080131,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0772011768426797,0,0,0,-0.0576588384696583,0,0,-0.0984630096758277,0,0.0821052670285311,0,0,0.0507016917885519,0.0126151023226639,0,0.110502148450907,0,0.358420221968448,0,0,0,0,0,0,0.0121610406708738,0,0
X002506.SZ,0,0,0,0,0,-0.177182554641501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723129820660456,0,0,0,0,0,0,0,0,0.412901146691328,0,0,0,0,0,0,0,0,0,0,0.0499945131910269,0,0,0,0,0.00125944068203638,-0.0180826909778815,0,0,0,-0.0337292970053674,0.0876127385773634,0,0,0,0.059256968312171,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769849911259373,0,0,0,0,0,0,0.0272124214212076,0,0,0,0,0,0,0,0,0,0.017472766176875,0,0,0,0,0,0.119830652510355,0.071669822941713,0,0,0,0,0,0,0,0.0768397075024356,0,0,0,0.0360127508297847,-0.00314719938511486,0,0,0,0.0142554976434211,0,0
X002463.SZ,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.36991805357662,0,0,-0.187953894576213,0,0,0.120888915387304,0,0.184598515183082,0,0.34321352509634,0,0,0,0,0,0.00430788746441744,0,0,0.0811102448517691,0,0,0,0,0,0,-0.566689510948739,0,0,0,0,0,0,0,0.12942574163903,0,0,0,0,0,-0.0278453261862592,-0.0347916558700073,0,0,0,-0.025390238182063,0,0
X600867.SH,0,0,0,0.64831534398066,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457570259092924,0,0,0,0,0.106382874918635,0.0364120692374384,0,0,0,0,0.0223623293069695,0,0,0.0592394153644166,0,0.0725373994365656,0,0,0,-0.110705799349784,0,0,-0.045874460893456,0.22940695457016,0,0,0,0,0,0,0,0,0,0,0.0140396612065501,0.00529582323568058,0,0,0,-0.0691172760443257,0,0
X300014.SZ,0,0.175411995374707,0,0,0,0,0,0,0.0515240935682442,0.0520234050418487,0,0,0,0.00929793463661501,0,0,0.132537824135574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868782714890641,0,0,0,0,0,0.0729028064708465,0,0,0,0,0,0.0608994159855215,0,0,0,0,0.092972168546791,0,0,0,0.0223584471620566,-0.012063775902898,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,-0.00972145253142274,0,0,0,0,0,0,0,0,0,0,0.241243193424619,0,0,0,0,0,0,0,0,0.22502094918375,0,0,0,0,0,0.67416810395679,0,0,-0.0165544835224825,0,0,0,-0.0896044671523186,0,0.0941825802157231,0,0.0961092175605223,0,0,0,0,0,0,0,0,0.0910548093573252,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419528860375695,0,0.0339668146571192,0.00731297233822397,0,0.0837234957976948,0,0,0,0,0,0,0,0,0,0,0.0872965374653164,0.113380552986407,0,0,0.200539985130056,0,0.154172837612798,0,0,0,0,0,0,0,0,0.0328958187292191,0,0,0.00871326339355125,-0.0265899555007123,0,0,0,0,0,0
X600487.SH,0,-0.166759617803414,0,0,0.124117742146054,0.0923626411199355,0,0,0,0,0,0.00635497126408901,0.30743152183616,0,0.198509783020217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192456299668357,0,0,0,0,0.131958308313578,0.0275628529917159,0,0,0,0,0,0,0,0.239612651132279,0,0
X300136.SZ,0,-0.0353501639556068,0,0,0,0.0101192149475117,0,0,0.150030954835096,0,0,0,0,0,0,0,0,-0.0150487114570113,0,6.93889390390723e-18,0.0864473301901227,0.272552313227901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359928033337293,0,0,0.0367291375722676,0,0,0,0,0,0,0.403571897612349,0,0,0,0,-0.00339227811622007,-0.011081963738151,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0793099507843365,0,0,0,0,0,0,0.00681559013118878,0,0,0,0,0,0.0740796985941602,0,0,0,0,0,0,0,0,0.115393094567006,0,0.292332781667299,0,0,0,0,0,0.0714303990893683,0,0.0752267960107539,-0.0582710453229216,0,0,-0.0503697289784126,0,0,-0.0166268095950612,0,0,0,0,0,0,0.0422461953983466,0,-0.0920491571365107,0,-0.0363307902140511,0,0
X000050.SZ,0,0,0,0,0,0,0,0.421730197040599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147996193269267,0.0921125924701241,0.193985914892967,0,0,0,0,0.0802574566413758,0.0808960772075254,0,0,0.017034864007993,0,0,0,-0.0286928411200353,0,0.048152900825411,-0.0293793370389789,0,0,0,0,0,0,0.0342227213521412,0.0775294608597318,0,0,0,-0.00558821967450602,0,0,0,0,0,0,0
X002371.SZ,0,0.233827600539959,0,0,0,-0.0723819851602358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155598595367512,0,-0.179325137362825,0,0,0,0,0,-0.0594309764386605,0,0,0.316256842833218,0,0,0,0.0133023154903971,0,0.0456341521363979,0,0,0.0829725920465902,0,0,0,0,0,0,0,0.152362946603566,0.211678205660973,0.327485648876091,0,-0.0162088458245956,0.0716408911771761,0,0,0,0.0745473072665197,0,0
X002008.SZ,0,0.13403945080715,0,0,0,0,0.0167632038181522,0,0,0,0,0,0,0,0,0,0.0817546049536298,0,0,0.0274211958746578,0,0,-0.319845992463892,0,0,0,0,0,0,0,-0.0603304959517105,0,0,-0.211479542317932,0,0,0.050177933955176,0,0.0519328403995206,-0.222661114450119,0,0,0.771021884296426,0,0,0.107672562551999,0,-0.0944536640206105,0.266492675415641,0,0,-0.0835018333537758,0.161712541059633,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.1950852661104,0,0,0,0,0.0146598706963368,0,0.358039821033133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0879181782328937,0.191985352176423,0,0,0.265033368760818,0,0,-0.0249418662873186,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0346964670650657,0,0,0,0,0.0729350077980275,0,-0.118764561655956,0,0,0,0,0,0,0.143094667546674,0,0.00357943032036441,0,0,0,0.441829048631069,0,0,0,0,0,0,0,0,0,-0.375369181035972,0,0,0,0,0,0,0.41803975501779,0.418990230315584,0.0869117452668336,0,0,0,0,0.0154680414356116,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,-0.00562847530795371,0,0,0,0,0,-0.0626987554183133,0,0,0,0,0,0,0,0,0,0.230493651401458,0,0,0,0.0234166602336959,0,0,0,0.214941251250363,0,0,0,0.178458627767752,0,0,0,0.0179728804434249,0.214919837740273,-2.16840434497101e-19,0,0,-0.0143748424872716,0,0,0.0873461366656127,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,-0.19045069209694,0,0.0593279342643332,0,0,0,0,0,0,0,0,0,0,0.13677888405199,0,0,0,0,0.0124925365205458,0,0,0.0200471572762979,0,0,0,0,0.228242680155809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267131900304132,0,0,0,-0.00779168129355054,0,-0.279137516443022,0,-0.0471059712791503,-0.0585181764767225,0,0,0,-0.117326609841146,0,0
Slope,0,0,0,-0.277009184049546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61461104375514,-0.0747724186409725,0,0,0,0,0,0,-0.511041072278459,0,0,0.431790131418972,0,0,0.000112523330876645,0,0,0,0,0,0.124743332772554,0,-0.478246749213183,0,0,0,0,-0.898980532851584,0,0,0,0,0,0.78127407556719,0,0,0,-0.139308529083809,0,0
TED,0,0,0,0,0,0,0,0.184646491746099,0,0,0,0,0,0,-0.106922764069292,0,0.549763759182716,0,0,-0.188773988685484,0,0,0,0,0,0.140790703705367,0,0,0,0,0,0,0,0,-0.00168955639517934,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.580673291758762,0.786350075821206,0,0,0,0,-0.435929511515191,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0308939311309422,0,0,0,0,0,0,0,0,0,-0.00735560951275546,0.0116443503324492,0,0,0,0,0,0,0,0,0.0285470892157822,0,0,0,0.0294857233772021,0,0.0638992879894539,0,0,0,0,0,-0.0550701751574368,0,0,0,0,-0.0302691738532969,0,0.0342530288401147,0,0.00725454183757804,0.0123727202381833,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.090855880916427,0,0,0,0,0,0,0,0.00768822334172342,0,0,0,0.134671526007724,0,0,0,0,0,0,0,0,0,-0.120568365424791,0.0179084645382278,0,0,0,0,0,-0.0213955570361915,0,0,0,-0.058657575442019,-0.190061721437818,0,0,0,0,-0.0162622561331025,0,0,-0.028985810780614,0.01377782777746,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00698782987937561,0,0,0,0,0,0,0,0,0.0061683081763702,0,0,0,0,0,0,0.000675663473043117,0,0,0,-0.00160912323282466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813807608329773,0,0,0,0,-0.0008837798009912,0.0138337949560647,0,0,0,-0.00961867298890205,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.106565171482024,0,0,0,-0.675537899494483,0,0,0,0,0,0.781499421645459,0,0,0,0,0,0.101099602554105,-0.445562115996756,0,0,0,0,0,0,0,0,0,0.569046041762858,-0.814733073176934,0.824023632103225,0,0,0,-0.235325491940552,0,0,0.60698210966837,0,0,0,-0.271771761664673,0,0,-0.620635693766407,-0.288132999148531,0,0,-0.27631077171228,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224588895361816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00566750049026462,0,-0.00282881511290433,0,0.000185444213608899,0,0,0,0,0,0,0,0,0,0,-0.00554223857473259,0,0,0.00554223652569768,0.0116580014030444,1.35525271560688e-20,0,0,0,-0.0451335738534179,0,0
CarbonVol_Hubei,0,0,0,0,-0.0126517071399369,0,0,0,0,0,0,-0.00221354886180434,0,0,0,0,0,0,0,0.000189079125832075,0,-0.0148279043913619,0,0,0,0.00799829568163279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187509374779028,0,0,-0.059530186539666,0.0193692741001168,-0.0503102589311878,0,0,0,0.0221171207131967,0,0
