,X600519.SH,X600104.SH,X000651.SZ,X600276.SH,X002415.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600703.SH,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002456.SZ,X000100.SZ,X002008.SZ,X002236.SZ,X600566.SH,X002007.SZ,X600487.SH,X000625.SZ,X002179.SZ,X000661.SZ,X600498.SH,X600809.SH,X000596.SZ,X600867.SH,X300146.SZ,X002180.SZ,X600177.SH,X002506.SZ,X000157.SZ,X600089.SH,X002294.SZ,X300136.SZ,X300142.SZ,X600372.SH,X600066.SH,X002241.SZ,X000977.SZ,X000981.SZ,X600522.SH,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.782309023644809,0,0,0,-0.0120106214131856,0.0384108608099734,0,0,0,0,0,0.0272258140611936,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0863411639605288,0,0,0,0,0,0,0,0,-0.0242811000548317,0,0,0,0,0,0,0,0,0.0382920653416211,0,0,0,0,0,0,0.0113146932355858,0.0099473382428259,0,0,0,-0.0150623760111117,0,0
X600104.SH,0,0,0,0,0.184153173832035,0,0,0,0.141634854867475,0,0.0129466635501384,0,0,0,0,0,0,0,0,0,0,0,0,0.00212780309388128,0,0,0,0,0,0.0403407637193579,0.204607815368446,0.289571935235884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793839255236395,0,0,0,-0.140236398638018,0.02873299570827,-0.0145481041919139,0,0,0,0,0,0
X000651.SZ,0.0472666811788182,0,0,0,0,0,0,0,0,0,0,0,0.134200889463528,0,0.247295538852164,0.156476626941457,0,0,0,0.0930528801510795,0,0,0,0,0,0,0,0,0,0,0,0.046261152291273,-3.46944695195361e-18,0.114348535889027,0,0,0,0,0,0,0,0,0.105303391262682,0,0.0145242830328407,0,0,0,0,0,0,0.00339745029060471,0.0329466263927896,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322432037020865,0,0,0,0,0,0,0.206465593964997,0,0.0448941976134292,0,0,0,0,0,0,0,0,0.27620735837112,0,0,0,0,0,0.138994122848333,0,0,0,0,0,0,0,0,0,-0.0402748697155682,0.0259315404193773,0.00405335760149554,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0797579966299418,0,0,0,0,0,0.0211213519629658,-0.117966390889309,0,0.0418036438514173,0,0,0,0,0,0,0,0.10573164903144,0.608701939799348,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.1074510036112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190704644439326,0.00041928019610069,0.0942347829590216,0,0,0,0,0,0
X000858.SZ,0.0749249684263718,0,0,0,0,0,0.225464820608602,0,0,0,0,0,0,0,0.032996109416645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280521329324874,0.238162122899999,0,0,0,0,0,0,0,0,0,0,0,0.018144329692054,0,0,0,0,0,0,0.0182535433213763,0.0187972025763678,0,0,0,0,0,0
X002304.SZ,0,0,0.0411335189820451,0,0.0346159182672085,0.0635463413931819,0,0,0,0.0481244302245002,0,0,0,0,0.578352635559717,0,0.0131809019526291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233916731163516,0,0,0,-0.0374837546039091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397193410800797,0.00550187560108579,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112375563176695,0,0,0,0,0.344789211428806,0,0,0,0,0.0932684406166991,0,0,0.0603924077168678,0.209180153832238,0,0,0,0,0,0,0,0,0,0,0,0,0.137477175973799,0,0,0,0,0.127486837333669,0,0,0.0115164860523876,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0733843341268536,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.244045847987149,0,0,0,0,0,0,0,0.0862413225679073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841854303958662,0,0.262935067171264,0,0.26794426898188,0,0,0,0,0.00774021478136416,-0.0357830673026211,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0148632360801947,0,0,0,0,0,0.223190538210185,0,0,0,0,0,-0.0145400812746643,0,0,0,0.208060436428023,0,0.015790336367939,0,0,0,0.247437237970116,0,0,0,0,0,0,0,0,0.21236437795558,0,0,0,0,0,0,0,0,0,0,0,0,0.175364499709618,0,0,0.0453869322768422,-0.0258022874252249,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15527871934559,0,0,0,0.541889230042872,0,0,0,0,0,0,0,0,0.212953261864471,0,-0.068633775413261,0,0,0,0,0,0,0,0,0,0.129345944115093,0,0,0,0,0.172314188219664,0,0,0,0,0,0.0720956691606548,0,0,0,0,0,0
X600031.SH,0,0,0,0.0477589783248918,0.0761269434704547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138412464137115,0,0,0,0,0,0,0,0,0,0,0.0391479084057676,0.117435647750195,0.117642474117446,0,0,0,0,0,0,0,0.303220475321086,0.146619862695104,0,0,0,0.0347374519490592,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.120435325783096,0.232226718839858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266020174892011,0,0,0,0,0,0,0,0.0187853357355489,0,0,0.0161065928230822,0.0925897799975661,0,-0.0710224379582351,0,0,0,0,0,0.0251179998618728,0,0,0,0.0418053491986704,0,0,0,0,0.164222915079525,0,-0.0289805673235651,0.0429022329796634,-0.0439013509350523,0,0,0,0,0,0
X600703.SH,0,-0.156501164451801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184004547366483,0,0,0.222453792990152,0,0,0,0,0.352569018014455,-0.0182668674062492,0,0,0,0,0.338582161610536,0,0,0,0,0,0,-0.14991592053112,0,0,0,0,-0.185248870829105,0.233798122519491,0,0,0,-0.017931427239577,-0.0523053328319005,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.263077016142182,0.230026632384755,0,0.0728578295141149,0,0,0,0,0,0,0,0.12864929107862,0,0.0804502681652147,0,0,0,0,0,0,0,0,0,0,0,0,0.184527432297809,0,0,0,0.175777044059138,0,0,0,0,0,0,0,0,0,0,0.0104787863521181,0,0,0,0.0692941395814824,-0.0133802648568879,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0120352621272348,0.0603607258905092,0,0,0.143815008787022,0,0.0502204464016798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477605279359827,0,0.0999322914813274,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.144492135571492,0.0995613287770133,0,0.151207614334582,0,0,0,0,0,0,0.0447206710851187,-0.00548969613081166,0,0,0,0,0,0
