,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X002241.SZ,X000100.SZ,X600118.SH,X600703.SH,X600066.SH,X601877.SH,X000623.SZ,X600271.SH,X000568.SZ,X000581.SZ,X000550.SZ,X000800.SZ,X002236.SZ,X600177.SH,X300124.SZ,X000869.SZ,X002475.SZ,X000559.SZ,X002294.SZ,X002129.SZ,X600839.SH,X000050.SZ,X000400.SZ,X002456.SZ,X002465.SZ,X600809.SH,X002007.SZ,X000977.SZ,X300003.SZ,X600252.SH,X002292.SZ,X600435.SH,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.208776275571739,0.121718673384093,0,0,0,0,0,0,0,0.399841734803115,0,0,0,0,0,0.00981521066002755,0.0566929303455878,-0.161492432128202,0,0,0,0,0,0.00940991002578296,0,0.0286974483586544,0,0,0,0,0.00128897200861025,-0.105589705298957,0,0,0,0,0,0,0,0,0,0,0.0840867191094484,0,-0.0474238276913016,-0.00929744403235863,0,0,0,0,0,0
X600519.SH,0,0,0.129696100451474,0.0512909463807769,0.0640151878738974,0.338623838751449,0.0363934963561397,0,0,0,0.195985170822306,0,0,0,0,0,0.150762910021468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0777523621762478,0,0,0,0,0,-0.0560846992692585,0,0,-0.117045626093727,0,0,0,0,0,0,-0.00107363950236836,0,0,0,0,0
X000725.SZ,0,0.0663535853805506,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.458657379311669,0.095023660786177,0,0,0,0.0795784345683349,0.139910634260642,0.0151159272074693,0,0,0,0,0.222447136143144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497359720494945,-0.00715868355548389,0,0,0,0,0,0
X000651.SZ,0.0965251999044993,0,0.165455060888772,0,0,0,0,0,-0.0836836858142196,0,0.222394295864858,0,0,0,0,0,0,0.314482048854217,0,0,0,0,0.213398392229377,0,0,0,0,0,0,0,0.0850459315738992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180597712756189,0,0,0,0,0,0,-0.0477086953420495,-0.00038987628313254,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0833593714429672,0,0,0,0,0,0,0,0,0,0,0,0.00727572231617583,0,0.145947478508883,0,-0.0294939039791535,0,0,0,0,0,0.190356773343017,0,0,0.123362601768166,0,0,0,0,0,0.203099816983812,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371367496071735,4.33680868994202e-19,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337060276651418,0,0,0,0.301047174810269,0,0,0,0,-0.0780429595901808,0,0,0,0,-8.67361737988404e-19,-0.115038631688697,0,0,0,0,0,0,0,0,0,0,0,0,0.431225327414512,0,0,0,0,0,0,0,0,-0.000112534093115238,0.0138277830349229,0,0,0,0,0,0
X000858.SZ,0,0.0533194453437307,0,0.130548334479539,0,0.00175365973477862,0,0,0,0,0,0,0,0,0,0,0.1766656055337,0,0.0731112318806901,0,0,0,0,0,0,0.0651843693242401,0,0,0,0,0,0,0.00677640749862831,0,0,0,0,0,0,0,0,0,0.0424930862997093,0,0,0,0,0,-0.0543030174997979,0,0,0.00701304626696594,-0.00330508376040343,0,0,0,0,0,0
X000625.SZ,0.31654781955209,0,0,0,0.00335041393486468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131087148830815,0.0150512635143481,0,0,0.0113956223374787,0,0.144297364345315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720807974360024,0,0,0,0,0,0,0,-0.0299203781245414,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.238380295059942,0,0,0.91938027762105,0,0,0,0,0.00101926017787541,0,0,0,0.010877806875083,0.0434944314418888,0,0,0.0873760357658586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785840709115537,0,0,0,0,0,0,-0.0187974375952603,0.0111529489650333,0,0,0,0,0,0
X000063.SZ,0.179361356738993,0,0,0,0,0,0,0,0.0419160581619966,0,0,0,0,0,0,0,0,0,0,0,0.155345919219384,0,0,0,0,0,0,0,0,0,0.106552930547962,0,0,0,0.0487420012423689,0,0,0,0,0,0,0,0,0.0161706896179146,0,0.0469515491397781,0,0,0,0,0,0,-0.00277478450741111,0,-0.0188854981847025,0,0,0,0
X600690.SH,0,0.164993547107783,0,0.336057606397987,0,0,0,0,0,0,0,0,0.180976801807889,0,0,0,0,0,0.100876488314316,0.057509966820895,-0.109845670919279,0,0,0,-0.0120491837280915,0,0,0,0,0,0,0,0,-0.139796186127731,0.0511759517038711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559798533138924,0,0.00462563326132835,0.0163086719436373,0,0,0,0,0,0
X600276.SH,0,0,0.0331142764089941,0,0,0.104844314434026,0,0,0.0443323539759109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120087001189696,0,0,0,0,0,0,0,0,0,0,0.132745300246533,0.0488097729980371,0,0,0,0,0,0,0,0.154651819712947,0,0,0,0.0542624515369106,0.0102322333763079,0,0,-0.0409136435769513,0.00387874011064869,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333918442268729,-0.0215323788646011,0,0,0,0,0,0,0,0,0,0,0,0,-0.00643588012582514,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0854736368323125,0,0,0.0291311466947444,0,0,0.4154918616493,-0.0881381662184363,0.166200194842981,0,-0.025622510274372,0,0,0,-0.0103784849859201,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.202810336377959,0,0,0,0.283012454058824,0,0.00903926618900707,0.115157100029907,0,0,0,0,0,0,0,0.0042103701310774,0.0335363869952592,0,0,0,0,0,0.145593526371812,0.0988855371391725,0,0,-2.16840434497101e-19,0,0,0.0659763292463966,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852983712141893,-0.0394626818894647,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376244280755665,0,0,0,0,0.292932242023554,0,0,0,0,0,0,0,-0.036360394834148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301430810476282,0,0,-0.0237982029129524,0.0210294400417899,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.00756888867857047,0,0,0,0,0.0389818152185944,0.0654178357808777,0,-1.0842021724855e-19,0.0566818768142191,0,0,0.166228534339962,0,0,0.00456911181658644,0,0,0,0,0,0,0,0,0,0.182965917488444,0,0,0,0,0,0,0,0,0,0,0,0,0.0865455615526764,0,0,0,0,0,0,0.235413249671715,0,0,-0.0215551882535639,0,0,0,0,0,0
X600741.SH,0.166453880429323,0,0,0.0134468302093895,0,0,0,0,0,0,0.0423242030476589,0,0,0.0501180919380594,-0.0498950713939485,0.143282964376217,0,0,0,0,0,0,0,0.147175802203013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291759373961485,0,0,0,0,0,0,0.09833784749114,0,0,0,0,0,0,-0.0250309648478835,-0.0227637379927933,0,0,0,0,0,0
X002241.SZ,0,0,0,0.111229223465495,0,0,0,0,0,0,-0.00845428537721233,0,0,0,0,0,0,0,0,-0.0273808412599237,0,0,0,0.00961822480972371,0.0937419368086208,0,0,-0.0810886953547358,0,0,0,0,0,0,0,0,0.0253855956254634,0.0576205759751017,0.0848971690633962,0,0,0,-0.0183909748681743,0,0.241706589294457,0,0,0.0622070940234318,0.0527466261974724,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.198248545397308,0,0,0,0,0,0,0,0.158252226675739,0,0,0.0370781741769017,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0684517619852248,0,0,0,0.0474646964084382,0,0,0.0852543274236566,0,0,0.00513774446211982,0,0,0,0,0,0.0427433709036781,0,0,0,0.0431264851294276,0,0,0,0.0720545974311419,-0.00300059105863753,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251893201959716,0.132728892390607,0.269302604812055,0,0,0,0,0,0,0,0,0.167029649393352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878516762234874,0,0,0,0.0271764881332633,0,0.114922498423439,0.20288048936159,0,0,0.0124424437807218,-0.0425885172676347,0,0,0,0,0,0
X600703.SH,0,0,0,0.0227573577832824,0,0,0,0,0,0,0,0,0,0,0,0,0.111439163648377,0,0,0,0,0,0,0,0,0,0,0.0979904737755189,0,0,0,0,0,0,0.0251236760685435,0.10252436118104,0.0540462066434851,0.0634613936845155,0.000899692253783448,0,0,0,0,0.0961573114852908,0.0195946941221961,0,0,0.0321326843081425,0,0,0,-0.0100634167975387,0.00530940688477896,0,0,0,0,0,0
X600066.SH,0.21961227320991,0,0,0,0,0,0,0,0.0405488204252519,0,0,0,0,0,0,0,0,0,0.0468932084564813,0.0539166542041301,0.0915816128575908,0,0,0.048232301457962,0,0,0,0,0,0.0172284030902104,0,0,0,0,0,0,-0.0823008630210821,0,0.0257343904115435,0,0,0.0702934666119882,-0.0235935143673253,0,0,0,0,0,0.0875001889113565,0,0.0555669787560165,0,0.00037749229847014,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.0178562921287369,0,-0.192408752380184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288601237377883,0,0,0.100548970867169,-0.128760065183419,0,0.209789157583872,0,0,0,0,0.00606730984980678,0,0,0,0,0,0,0,0,0.0895710359338547,0.0424021162144582,0,0,0,0,0,-0.0212035437316971,-0.0227660368305637,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100331599871045,0,-0.100503869954235,-0.240559495152296,0,0,0,0.0742448747396538,0,0,0,0,0,0.730611763753159,0,0,0.240649490759175,-0.130909757521173,0.103271361089552,0,0,0,0,0,0,0,0.199747385888339,0,0,0.120427168835685,0,0,0,0,0.0522410647352482,-0.0410221635287191,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349595982585077,0,0.0897466626361928,0,0,0.0905993415147158,0,0,0.267514461413586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472583908848767,0.0952167225257061,0,0,0.0481389248878826,0.264587888956111,0,0,0.1460235236463,0,0,-0.0580211712041962,0.000465645217856244,0,0,0,0,0,0
X000568.SZ,0,0,0.135680669537057,0,0,0,0.488875909555528,0,0,0,0,0,0,0.0356007888538875,0,0,0,0,0,6.24956560501295e-05,0,0,0,0,0.145806456563159,0,0,0.0455825501426525,0,0,0.0357965229354904,0.0726037740935281,0,0,0,0,0,0,0,0,0,0,0,0,0.0449890545171069,0,0,0,0,0,0,0,-0.00498905796828678,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.0350747418104719,0,0,0,0.090137934674774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242243754748388,0,0,0,0,0,0,0,0,0,0,0.0939809546854049,0,0,-0.0660587165469516,0.0841159568152862,0,0,0,0.146698389144261,0,0,0.0502313106383523,0.0972522677754046,0.118521623950806,0,0.0551657084270712,0,-0.0406212065846588,-0.00147029201367363,0,0,0,0,0,0
X000550.SZ,0.128928477989213,0,0,0,0,0,0,0.0483799510428552,0,0,0,0,0,0,0,0,0,0,0,0,0.112807285223783,0,0.0130327112668181,-0.00740119116677077,0,0,0.321390573613456,0,0,0,0,0,0,0,0,0,0,0,0.0514439633658457,0,0,0,0,0,0,0,0,0.103981084885141,0,0.0568423532293732,0,-0.0192604758945051,-0.0127492677073828,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625562626106573,0.11421039540279,0,0,0.0588945483751083,0,0,0.0799474661585098,0.0439991768087859,0,0,0,0,0,0,0.174956217229519,0,0,0.132377231801304,0,0,0,0,0,0,0.0277140258193366,0,0,0,-0.0232585069538778,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.131012582405618,0,0,0,0,0,0,0,0,0,0,0,0.0127735742471189,0,-0.00115576748028109,0,0,0,0,0,0,0,0,0,0,0,0,0.228296895037129,0,0,0,0,0,0,0,0,0.287845784324757,0,0.15114716582729,0.0348543923226708,0,0.104796225865415,0,0.060015211897728,0,0,0,-0.0128188439238945,-0.025218399471024,0,0,0,0,0,0
X600177.SH,0.0952097690892074,0,0,0,0,0,0,0,0,0,0,0,0,0.102175282347225,0,0,0,0,-0.00436539041954943,0.0816992336339992,0,0,0,0.374638581734388,0.0143738271267571,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413092136618023,0,0,0,0.173365623628836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,2.16840434497101e-19,0,-0.110355686037013,0,0,0,0,0,0.0175716428342471,0,0,0,0.162682546675762,0,0,0,0,0.0832561092071296,0,0,0,0,0,0.640197424177489,0,0,0,0,0.0542624243071975,-0.249668178785374,0,0,0,0,0,0,0,0,0,0,0,0.117348195173326,0,0,0,0,0.0487532016384201,0,0,0,0,0,0
X000869.SZ,0.0441264854335188,0,0.0369992398383104,0,0,0.320936843454933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327841681150618,0,0,0,0,0,0,0,0,0,0,0.0448361022701169,0,0,0,0,0,0,0,0,0.050486903860097,0,0,0,0.0172250301246062,0,0,0,8.67361737988404e-19,0,0,0.0198333247010314,0.00314456039642831,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0651881654381956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134174831603724,0,0,0,0,0,0,0.0487428815698709,0,0,0.0917529746177862,0,0,0.0512675902328846,0.142077667428208,0,0,0,0,0.0316438805803525,0.0311820574495684,0,0,0,0,0,0,-0.0155531931235494,-0.0036425803674486,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383685850375705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11734254374339,0,0.0486554737061907,0,0,0,0,0,0.108960073809001,0,0,0,0.0711985628962064,0.0612551553414718,0.270729622146672,0,0,0.267583575593096,0,0,0,0,0.0634859908160779,-0.0491432987442827,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118356793793426,0,0,0,0.00631444623855964,0,0.112303849550953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00633888627327311,0,0.137862982598808,0,0,0,0,0,0,0,0,0,0,0.307253264501395,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.101919372444648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317073077393421,0,0,0,0.171498205625248,0,0,0,0,0,0,0.0275850890017864,0,0,0.0276770644811858,0,0.142462375283599,0,0,0,0,0.038093386955902,0,0,-0.0130427559530328,0,0,0,0,0,0,0
X600839.SH,0.0928908042801,0,0,0,0,0,0,0,0.114034822837626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617827178584123,0,0,0,0,0,0,0,0.140932440384404,0.351684691233768,0,0,0,0,0,0,0,0,0.00717247505009946,0.0311868164503151,0,0,0,0,0.287492180426273,0.165670915765465,0,0,-0.0317856916074708,-0.0519630575428812,-0.114580893426951,0,0,-0.0301427148035266,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.18239470312851,0.0297515089991147,0,0,0,0,0,0,0,0,-0.0329239789696747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186474701439564,0.244606130346274,0,0,0,0,0,0.194890684371777,0.158155499278769,-0.0359296788888418,0.0500100378860179,0,0,0,0,0.0712833344771354,0,0,0.0199229643668261,-0.0141904700102485,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0.0373192448309587,0,0.0974271306038813,0,0,0.0274551048347915,0,0,0,0.0549451464939375,0.176630791168241,0,0.00484297673737392,0,0,0,0,0,0,0,0,0,0,0,0.0282409741044261,0.120622876916932,0,0,0,0,0,0,0,-0.0815004651155231,0,0,0,0,0,0,0,0.0122423097605895,-0.00502252799758826,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.0938650450350808,0,0,0,0.134345434587859,0,0,0,0,0,0,0,0,0,0.0351855854884795,0,0.0592710394740677,0,0,0,0,0.386890062710702,0,0.0219624500528878,0,0.0304849121873565,0.0149783343880899,0,0,0.0276962290211613,0.0827145590377017,-0.112354299320481,0,0,0.0682462900904158,0.00696426631098456,0.100589890262645,0,0,0,0,0,0,0,-0.00310500774700664,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111835987165151,0,0,0,0.0172131211012842,0.239860144987417,0,0,0,0.0210010099722066,0,0,0,0,0,0.0901963550582506,0,0,0.213834577524923,0.0666660544211475,0,0,0,0,0.128733463789766,0,0.144925458016914,0,0,0.186331890629783,0,0,0.0279811255398614,0.0159189463149951,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.270585036509179,0.0589436046829174,0,0,0,0,0.146704836206179,0.198671657067586,0,0,0,0,0,-0.0663248266710194,0,0,0,0,-0.135799861271544,0,0.0294267710996246,0,0,0,0,0,0,0.00977653854545238,0,0,0,0,0.143425111836085,0,0,0,0,0,0,0.424010411122133,0,0,0,0,0,0,0.0403986269490877,0.00305824524492245,0,0.0981659564619541,0,0,0,0
X002007.SZ,0,0,0.170409333297473,0,0,0,0,0,0,0.0034160513231523,0,0,0,0,0,0,0,0,0.0638100096466735,0,0.158405298785757,0,0,0,0.116801541681066,0,0,0,0,0,0,0.232100178912413,0.0228696839142151,0,0.077117269849112,0,0,0,0,0,0.3489997712658,0,0,0,0,0,0,0,0,0,0,-0.0353651429971965,0.0176577480931148,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.129917085895214,0,0,0,0.341594451859281,0.118666489010669,0,0,0,0,0,0.0537118044064785,0.0616617663484475,0,0,0,0,0,0,0,0.0349451058891179,0,0,0.193724307521732,0,0.220158573677962,0,0,0,0,0,0,0,0,0.0168520256029874,0,0,-0.0681515660327289,0,-0.109117079901857,-0.0183055116850551,0,0,0,0,0,0
X300003.SZ,0,-0.22809331590037,0,0,0,0,0,0,0,0,0,0.0666034240206374,0,0.0431378589844285,0,0,0,0,0,0,0,0,0,0,0.277934204518549,0,0,0.00717373032763746,0,0,0,0,0,0,0.0865046500705522,0,0,0.0435711218021873,0.200329738253749,0,0,0,0,0,0,0,0,0,0.187220772480204,0,0,-0.0314223143623036,-0.0267820251529584,0,0,0,0,0,0
