,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X300014.SZ,X000338.SZ,X002129.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X000157.SZ,X002241.SZ,X601877.SH,X000661.SZ,X600584.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000733.SZ,X300142.SZ,X002463.SZ,X002007.SZ,X000800.SZ,X601799.SH,X600460.SH,X002028.SZ,X000066.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.408790439601257,0,0,0,0.0488274345277374,0,0,0,0.0340972335556742,0.028647289735869,-0.0362356337020262,0,0,0,0,0,0,0,0.0760170540783154,0,0,0,0,0,0,0,0,0,-0.0246916982920841,0,0,0,0,0,0,0,0,0,0.0851964459049487,0,0,-0.0159290023453876,0,0,0,0,0,0,0,-0.00201578292184742,-0.00769628855609235,0,0,0,0,0,0,0
X000858.SZ,0.101413306419752,0,0.620920497991116,0,0,0,0,0.00506530750535991,-6.93889390390723e-18,0.15481451229822,0,0,0,0,0,0,0,0,0.0142330709396459,0,0,0,0,0,0,0,0,0,0,-0.00520653756139172,0,0,0,0,0,0,0,0,0,0,0,0.022923183018171,0,0,0,0,0.0210375471053703,0.0949500456237985,0,0,0,-0.000560183295811422,0,0,0,0,0,0,0
X000568.SZ,0.580269113228191,0.237285653174401,0,0,0,0,0,0,0,0,-0.0624501502406861,0,0,0,0,0.048707500563088,0.00448361128952201,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.0326312520051598,-0.0137342608444059,0,0,0,0,0,0,0,0,0,0.266610117958202,0,0,0,-0.0224652144831864,0,-0.0267132357179946,0,-0.0943015431696608,-0.0119760542509904,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.264739410047255,0,0.0557203340300515,0,0,0,0,-0.104379333713239,0,0,0,0,0,0.074972786416803,-0.0223895791790057,0.0417917313171215,0,0,0,0.112205806979578,0,0,0,0,0.385012396700567,-0.0268075128483606,0,0,0,0,0.0123463151385262,0,-0.315976519013369,0.305357164654871,0,0,0,0,-0.104847888968093,0,0,-0.0958287794527933,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.199610146621071,0,0,-0.0430228435333778,0,0,0,0,0,0.230546407853395,0.0104903293748001,0,0,0,0,0,0,0,0,0,0,0.0380541643458969,0,0,0,0,0,0,0,-0.0667715976278653,0,0.198317413129607,0,0,0,0,0,0,0.0324521824138794,0,0,0,0,0.111533820911349,0.106230547305486,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0254157857471091,0,0,0,0,-0.111034471531753,0,-0.268456460642242,0,0,0,0,-0.463993422954856,0,0,0,0,-0.166587081345972,0.241550813884973,0,0,0,0,0.437510673997669,0.145781584006975,0,0,-0.0914003130081587,0,0,0,-0.0615655972808033,0,0,0,0,0,0,0,0,-0.0960769964273376,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.140660211406039,0,0,0,0,0,0,0,0,0,0,0,0,0.0831243068237328,0,0,0.0238174895064672,0,0.0131039087576187,3.46944695195361e-18,0,0,0.55084463201032,0,0,0.359880225048348,0,0,0,0.0368013694367827,0,0,-0.0465763908906132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.199083327639998,0,0,0,0,0,0,0,0.0393519189311236,0,0,0,0,0.0281475282957031,0,0,0.197233787238424,0,0,0,0,0,0,0,0,0.0261619151948934,0,0.0366242309159944,0,0,0,0,0,0,0,-0.071170590117028,0,0,0,0,0,-0.0444981077885737,0,0,0,0,0,0,0,0.113028811245747,0,-0.024383250641864,0,0,0,0,0,0
X002304.SZ,0,0.497873533860217,0.117878159925075,0,0.035487185568266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169091894724203,0.00296006078334293,0.0146068609771693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155645835320418,0,0,0,0,0,0,0
X000651.SZ,0,0.0944466388393429,0,-0.0529474277567793,0,0,0,0.372678104299347,0,0,0,0,0,0,0,0,0,0,0.0475740970745275,0,0,0,0,-0.0115046980592257,0,0,0,0,0,-0.0625609083641194,0,0,0,0,0,0,0,0,0,0,0.0458626245279526,0,0,0,0,0,0,0,0,0.00992773999298666,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.032658848564135,0.00677304986407298,0,0,0,0,0,0,0,0,0.0766002319292554,0.053000241310683,0.164782657121755,0.0664131022620107,0,0,0,0,0,0,0,0,0,0,0,0,0.154029628130503,0,-0.0661246780742438,0,0,-0.00606688997153997,0.0656155309553232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765564594572384,-0.149775768070537,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.164684685523749,0,0,0,0,0,0.0829373343179582,0,-0.042252965759881,0,0.056394144842742,0,0,0.217536573453758,0,0,0,0,0,0,1.25669976599896,0,-0.0777667739436748,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0612751882215359,0,0.0134188610750748,0,0,0,0,0,0.0309449111047262,0,0,0.220954322427719,0.101733050989759,0,0.0614791682642761,0,0,-0.090821549910879,0,0,0,0,0,-0.0127540942532748,0.111691437846874,0,0,0,0,0,0,0,0,0,0,0.0977885307465843,0,0,0,0.0394978411161347,0,0,0,0,0,-0.0133637723362727,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0105866702900503,0,0,0.13530716466422,0,-0.0545516764403636,0,0.0189532609383589,0,0,0,0,0,0,0,0,0.120579998449778,0,0.0361552996781536,0,0,0,0.132241781554357,0,0,0,-0.0594818760994933,0,0,0,0,0.0095709966855518,0,0,-0.0530375113077961,0,0,0,0,0.0780068788059261,0.0193618585947817,0,0,0,0,0,0,0
