,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300124.SZ,X300014.SZ,X003816.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X002129.SZ,X002371.SZ,X000596.SZ,X600703.SH,X002049.SZ,X000625.SZ,X002179.SZ,X601877.SH,X600741.SH,X000100.SZ,X300142.SZ,X600089.SH,X600460.SH,X002180.SZ,X000661.SZ,X000157.SZ,X002074.SZ,X600702.SH,X002236.SZ,X000733.SZ,X600884.SH,X600522.SH,X000799.SZ,X002414.SZ,X600584.SH,X002008.SZ,X600779.SH,X002007.SZ,X000977.SZ,X600183.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0.0552197016034257,0.269296970782815,0,0,0,0,0,0,0.0418180301183472,0,0.0677638259258758,0,0.0552968258096505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429657793797299,0.0867929635532773,0,-3.46944695195361e-18,0,0,0,0,0,6.93889390390723e-18,0.0965260458814315,0,0,0,0,0,0,0.347485080041942,0,0,0,0,0.0235052000115439,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166872629394358,0,-0.0223722213958612,0,0,0.173622868714398,0,0,0,0,0,0,0,0,0,0,0,0.14103226880964,0,0,0,0,0,-2.16840434497101e-19,0.0333996130277191,0,0,0,0,0,0,0,0,0,0.0221472399407919,-0.010159389755513,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133499716538164,0,0,0,0,0.00566509520223246,0,0,0,0.113613595620741,0.150608426939202,0,0,0,-0.191390644752314,0.362165512379811,-0.0196845766743965,0,0.0772699668726789,0,0,0,0,0,0,0,-0.041224713728924,0,0,0,0,0.0367058953686585,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0.0364734080969001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112752185872273,0,0.23058881067669,-0.156244933738582,0,0,0,0,0,0.15172895125629,0.480442170056928,0,0,0,0,0,0,0.08252405109713,0,0,0,0,0,0.333380838791305,-0.101685130572719,0,0,0,0,0.144438660720741,-3.46944695195361e-18,-0.0764133778719256,0,0,0,-0.136274039809471,0,0
X000596.SZ,0,0.234300364143912,0,0,0.316748384614786,0,0,0.176049524105212,0,0,0,0,0,0,0,0,0,0,-0.0314602613092052,0.201829050377049,0.0958554441492435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610535319131248,0,0,0,0,0,0,0,0,0,0.0461691066663014,0,0,0,0,0.0563849050450651,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.083530732784579,0,0,0,0,0.284202068993048,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.170882560561065,0,0,0.253068257888287,0,0,0,-0.239955006094276,0,0.00466732954313261,0,0,0,0.0697501634676252,0.326512756400248,0,0,0.00395699308703557,0,0,0,0,0,-0.0115866827411805,0,0,0,0,0,0
X002049.SZ,0,0,0,0.246618215631051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125463960894899,0.110090243535073,0,0,0,0.0678614975850599,-0.0908391469499256,0,0,0,0,0,0,-0.0715682256882126,-0.0626390038164764,0.207277701293494,0,0,0.15308213618418,0,0,0,0,0,0,0,0,-0.0186388943293692,0,0,0.0946602409777902,-0.0309337091139237,0,0,0,0,-0.0144324571652117,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349111049548848,0,0,0,0,0,0,-0.110623627801062,0,0,0,0,0.262852708953783,0.00104416474342719,0,-0.130088493437505,0.237411708023672,0.27466738415861,0.108354430924294,0,0,0.0692189446070343,0,0,0.184413764046102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137171613217504,0,0,0,0,0,0
X002179.SZ,0,-0.127791611635418,0,-0.0210402843394246,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184081006690603,0.166824914263485,0,0,0.0128691009382919,0,0,0.0542924940317016,-0.0314685493999314,0,0,0,0,0,0,0,0.123087858033797,0.0610302944547703,0,0.0699517467284053,0,0,0,0.107089565488193,0,0,0,0,0,0,0,0,0,-0.00476109570298196,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15604215719672,0.447966534367529,0,0.000235667618842889,0,0,0,0,0,-0.0271343495322757,0,0,0,0,0,-0.100157568496843,0.00336346573211369,0,0.0882980322400519,0,0,0,0,0,0,0,0.205114474796517,0,0,0,0.0579387038570932,0,-0.279615853763806,0,0,0,0.269617413753547,0,-0.0311071497945654,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.270055762027296,0,0,0,0,0,0,0,-0.128757586491082,0,0,0,0,0,0,0,0,-0.113230249460314,0,0,0,0,0,0,0,0.0363646271011541,0,0,-0.0250262283568565,0,0.0400696679175539,0.00919388287631129,0,0,0,0.0345317013395024,0.0965890926771653,-0.0739196260119687,0,0,0,0,0,0,0.121531407833736,0,0,0.0160218608559307,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.079876414081407,0,0,0,0,0,0.561209443058169,0.0121198619057019,0.0137052486637339,0,0,0,0,0,0,0,0,0.0360423344397061,0,0,-0.0348115786844193,0,0.0187149056461234,0,0,0,0,0,0,0.120123803521028,0,0.0367321370857255,0,0,0,0,0,0.0624098147180646,0,0,0,0,0,0,0,0,0,-0.0164816095916458,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0633900040707424,0,0,0,0,-0.484514520303657,0,0,0,0,0,0,0,0,0,0.131886850963215,-0.21656883812189,0,0.0667793260290338,0,0,0,0,-0.0698136695020822,0,0,0,-0.116883553796602,0,0,0,0.0602397269695897,0,0.268008383341365,0.0319901813085661,-0.0949327058099272,0.0672055425375198,0.0782093198547719,0,0,0,0,0.262794378647999,0,0,0,0,0.00532932851577794,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0712520158026552,-0.049187411388892,0,0,0,0,0,0,0,0,0.107228421000478,0,0,0,0,0.020825612189187,0.0949934699261125,0,0,0,0,0.175997974350812,0.0914660514596598,0,0,0,0,0,0.037138011173292,0,0,0,0,0,0,0.18336474733274,0,0,0,0,0,0,0,0,0,0,-0.00204358322767592,0,0,0,0,-0.040446524672108,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984287624060328,0,0,0.130498091581296,0,0.0707937939182808,0.0744391796882975,0.190713610677089,0,0,0,0,0,0,0,0.0461634377071696,-0.000169093527639014,0,0,-1.73472347597681e-18,0,0.209912570128368,0,0,0,0.043786730460645,0,0,0.0866581008687596,0,0,0,0,0,-0.0401284800456772,0,0,0,0,-0.0850044332722824,0,0
X002180.SZ,0.0223546342006311,0,0,-0.0569370295609355,0,0,0,0,0,-0.0277649813638906,0,0,0,0,0,0,0,0,0,0,0.0381741411624985,0,0.243553423479367,0,0.0455910160748719,0,0.0175503313096252,0,0,-0.0239980773413996,0,0,0,0,0,0.0280498905688657,0,0,0.0847564403768547,0,-0.0572279605653734,0,0,0,0,0,0,0,0,0,0,0,0.0045729854614521,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0297252783778898,0,0,0,-0.487352359468095,0,0,0,0.161567290968123,0,0,0,0,0,0,0.36200625420886,0,0,0.0975827731709793,0,0,0,0,0,0,0.0231102942199972,0.109817176032835,0,0.00338973679062871,0,0,0,0,0.164383520402362,0,0,-0.0343346573898937,0,0,0,0,0,0.389634826259527,0,0,0,0,0,-0.148340461541328,0,0,0,0.0242335780484562,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0593668401970898,0,0.541891240547815,0,0.0110587253148869,0,0,0,0.0299324735540066,0,0,0,0,0,0,0,0,0,0,0.0635528799446771,0,0,0,0,0,-8.67361737988404e-19,0,0.0839925171917722,0,0.000245503396767211,0,0.0702087279567122,0,0,0,0,0,0.0307624056327759,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0141652665414343,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219192518716506,0,0,0,0,0,0.163162708661023,0,0,0,0.36357450432866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20506403952347,0,0,0,0.0254873978041156,0,0,0,0,0,0,0,0,0,0,0,-0.0574382424457156,0,0
X600702.SH,0,0,0,0.0213315757874548,0,0.223519203163318,0,0,0,-0.167350711360046,0,0,0,0,0,0,0,0,-0.216013078403035,0,0,0.026543207795877,0,0.226258185873591,0,0,0,0,0,0,0,0,0,0,0,0.074572913928728,0,0,0,0,0,0.626551386441984,0,0,0,0.0883036789773189,0,0,0,0,0,0.0269121290949572,0,0,0,0,0.0626757429804343,0,0
X002236.SZ,0,-4.33680868994202e-19,0,0.00597818857461072,0,0,0,0.249370496677768,0,0,0,0,0.0558517298924676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579495443994806,0.254287596726075,0,0.162658179908185,0,0,0,0,0,0,0,0,0.0721362574459811,0,0,0,0,0,0,0,0,0,-0.00971960622070712,0,0,0,0.0164088366566783,0,0
X000733.SZ,0,0,0,0,0,-0.0777124815089782,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941616569513276,0.164935269050992,0.307610850473383,-0.29673079462895,0.101689734843838,0,0,0.103618274241552,-0.0611913370563241,0,0,0,0,0,0,-0.0655004883630232,0,0.0687516577977555,0,0,0,0,0,0,0,0,0,0,0,-0.172380348270293,0,0,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486945880650722,0,0,0,0.0982630300379639,0,0,0,0.0448871639599604,0.0166228140364154,0.0809860594153979,0,-0.186519658732027,0,0,0.100640004873731,0,0,0.127089380816414,0,0,0,0,0,0.0326735270346452,0.0800021099151852,0,0.107840067237403,0,0,0,0,0,0,-0.0034669392622988,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.243187197487751,0,0,0,0,0,0,0,0,0,0.0307479611389888,0.359037794962165,-0.118167279514801,0,0,0,0,0,0,0,0.340581875380749,-0.12042961526488,0,0,0.136341165108309,0,-0.291250929484112,0,0,0.231107751078452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357121980728228,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.0157854887624349,0,0,0,0,0,0,0,0,0,0,0.0729694330161541,0,0,0,0.135458763277895,0,0.18837497432995,0,-0.108164992146333,0,0,0,-0.0331825646700194,0,0,0,0,0,0,0,0,0.613387467432177,0,-0.0884436472003656,0,0,0,0,0,0,0.0747972752640875,0,0.117986818899584,0,0,0,0,-0.0243021856760682,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.0829724188804383,0,0,0,0.16376833486406,0,0,0,0,-0.141694067206564,0,0,0,0.0289318174183424,0,0,0,0,-0.00627661995440363,0.0529228426426676,0,0,0,0,0,0,0,0,0.311120390202728,0.0799569939425511,0,0,0,0,0.0659114591690954,-0.0369292257987319,0,0,0,0.280065022507866,0,0,0.00164384545056916,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.154803160894697,0,0,0,0,0,0,0.110842526090413,0,0.165907474358962,0.0337341685327974,0,0,0,0,0,0,0,0,-0.153948492463614,-0.014692842969233,0,0,0,0,0,0,0,0,-0.0620172620351805,0,0,-0.0938060725684255,0,0,0,0,0,0,-0.0121008025506461,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379363817999745,0,0.110248830971258,0,0.0621221842478065,0,0.0838146279634865,0,0,0,0,0,0.0644978503891635,0,0.148695828391082,0,0,0.0661430655068991,0.103082740865959,0,0.0181019786291962,0,0.0764239062760635,0,0,0,0,0,0,0,0,0,0,-0.0294766976088098,0,0,0,0,-0.00308736679743345,0,0
X600779.SH,0.130904282773195,0,0,0.0890255676235627,0,0,0,0,0.019727971134046,0,0,0,0,0,0,0,0,0,0.0312224881670427,0,0,0.151556515979007,0,0,0,0,0,0,0,0,0,0.0812266121659731,0,-0.0687717705842457,0,0,0,0,0,0,0,0.156472392904906,0,0,0,0,0,0,0,0,0,-0.0170140168872436,3.46944695195361e-18,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0696929259313645,0,0,0,0,0,0,0.091926167749793,0,0,0,0,-0.147021362860905,0,0,0,0.154586398932408,0,0,0,0,0.104283100793907,0,0,-0.142873541499694,0,-0.0247777877142067,0.302449850371475,0,0,0,0,-0.160062148401977,0,0,0,-0.046616668130313,0,0,0,0,-0.0416143923293019,0,0,0,-0.0990686162822218,0.0271895121289416,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0103426418864619,0,0,0,0,0,0,0,0,0,0,0,0,0.130076779792457,0,0,0,0,0.00924193596045354,0,0,0,0,0,0,-0.117503532736687,0,0,0,0.130944747474233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465245896334837,-0.0877862003609878,0,0,0,0,0,0
X600183.SH,0,0,0,-0.0371317771974914,0,0,0,0,0.105220943327803,0,0,0,0,0.119420194262091,0,0,0,0,0,0,0,0,0.120865903121622,0,0,0,0,-0.12790770750803,0,0,-0.0119153446511494,0.0497577600663274,0,0,0,0.178041042414466,0,0.0843567028369116,0,0,-0.0794102248136865,-0.163672390202659,0,0,0,0,0,0.0317653210493377,0,0,0,0,-0.0190990777352902,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.243705071532077,0,0,0,0,0,0,0,0,0,0.118998413727064,0,0,0,0,0.0614536497873697,0.0420172657063773,0.0252557033639903,0,0,0,0,0.00689322581436422,0,0,0,0,0.0889829863195187,0,0,0,0.0170350181570128,0,0,0,0,0,0,0,0,-0.0042559300953539,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.242146755891771,0.133915591162379,0,0.112156244025988,0.235254256106043,4.33680868994202e-19,0,-0.0310911353397708,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.311632652536395,0,0,0,0,0,0,0,0,0,0,0,0,0.0636451929515324,-0.130852216906207,0,0,0,-0.0741825949099317,0,0
Slope,0,0,0,0,0,0,0,0,-0.0875676138765922,0,0,0,0,0,0,0,0,0,0.113477893646543,-0.244835907773494,0,0,0,0,0,0,-0.114547673227427,0,0,0.236603641998443,0,0,0,0.0459035756859732,0,0.0566166672824652,0.13874325467297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426785682225484,0,0.967784303952117,0,0,0,0.242249447080574,0,0
TED,0,0,0,0,-0.145477981860024,0,0,0,0,0,0,0,0,0,-0.0445749930852956,0,0,-0.0374313581054027,0,0,0,0,0,0,0,-0.0433983073894073,0,0,0,0,0,0,0,0,0,-0.0505952122534586,0,0,0,0,0.103058070758917,0,-0.309676897668694,0,-0.0294429314398672,0,0,0,0,0,-0.447259320514621,0.518646517442916,0,0,0,0,-0.910955253189964,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053969372908368,0,0,0.0949907768236686,0,0,0,0,0,0,0,-0.0100210411760026,0.0475517892253523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233031002633211,-0.0271275823236513,0,0,0,0.0154902304322583,0,0
MKreturn,0,0,0,-0.027821251905148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038243497750892,-0.0401727398498974,0,-0.0495977834434462,0,0,0,0,0,0,0,0,0.0218617583726909,0,0,0,-0.0295794732549286,0,0.0263109137223497,0,0,0.0973795029653868,-0.0729477948414743,-0.0245095859689038,0,0,0,0,0,0,0.00648901081465661,0.0273471057423613,0,0,0.0168950819710529,0,0,0,0,0.0538289479480902,0,0
MKvol,0,0,0,0,0,0.000241146986578277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00109839070966573,0,0.0012112673029129,0,0,0,6.96835519311214e-05,0,0,0,-0.000786076419037332,-5.81736905111337e-06,0,0,0,0,0,0.00138191370688455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295783426812344,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124408621237042,0.0302085855754317,0,-0.144426607729886,0,0,0,0,0,0.338830202738711,0,0,0,0,0,0,0,0,-0.279376496180114,0,0,0,0,0,-0.334546091959788,0,0,0,0,0,0,0.167804607690035,-0.723108488133373,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341747429719979,0,0,0,0,0,0.00579674775912766,0,0,0,0,0,-0.00903225763586522,0,0,0.0105785192303873,0,0,0,-0.0141553686528338,0,0,-0.00799461072787432,0,0,0.00408776683395195,-0.0048279262925673,0,0,0.0104011445609266,0,0,0,0,0,0,0,0.0230349661878951,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0115127867580611,0,0,0,0,0,0,0,-0.00350529003529427,-0.00239135643852607,0,0,0,0,0,0.00431016117708734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164739594907434,0.0128009669671813,0,0,0,-0.0535815335520618,0.0332714916624782,0,0,0,-0.0338254498315545,0,0
