,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X002241.SZ,X000100.SZ,X000568.SZ,X600118.SH,X002292.SZ,X002236.SZ,X600031.SH,X002074.SZ,X002475.SZ,X000559.SZ,X600177.SH,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002456.SZ,X000050.SZ,X002085.SZ,X002180.SZ,X002249.SZ,X002007.SZ,X002294.SZ,X002426.SZ,X600867.SH,X600089.SH,X000869.SZ,X002465.SZ,X600699.SH,X002508.SZ,X002049.SZ,X002179.SZ,X600498.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.252874564751571,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.139923807605689,0,-0.086424640548303,0.0358706943688389,0,0,0,0,0,0,0,0,0,0,0.0230156751299912,0.0428333495348588,0.0814663077142373,0,0,0,-0.0482244787234071,0,0,0,0,0,0,-0.148211759872477,0,0.0614690317094262,0,0,-0.00980181023928292,0,0,0,0,0,0,0
X600104.SH,0.00301279727833759,0,0,0.00919623175785973,0.0596579067358603,0,0,0.137605495768513,0,0,0,0,0,0,0.0219996480390324,0,0,0,0,1.73472347597681e-18,0,0,0.0765680959247224,0,0,-0.00399355234090077,0,0,0,0,0,0,0.0593202034685846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156163845420375,-0.00450926214705734,-0.0171777957638931,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.113150082029451,0,0,0,0,0.0808563332922835,0,0,0,0.0117124111836581,0,0,0.0387255430794777,0,0,0,0,0,0,0,0.0770030876677718,0,0.0112154669738675,0,-0.0260053607716885,0,0.203461065572854,0.0114272666894173,0,0,0,0,0,0,0,0,0.0406335100073418,0,0,0,0,-0.00383975022764551,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.277328395373493,0,0,0,0,0.135068833215355,0,0.0410980623945521,0,0,0,0,0,0,0,0,0,-0.00891550058154458,0,0,0,0.0483548897175914,0,0,0,0,0,0,-8.67361737988404e-19,-8.67361737988404e-19,-0.0479135192404565,0,0.0259669484103993,0,0.0577750968722164,0,0,0.0750291541139349,0,0,0,-0.0117190252976446,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.529089548228439,0,0,0,0,0,0,0.00106549530731203,-0.0278410663961688,0,0,0,0,0.386831300143808,0.0584258240848097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103721215427171,0,0,0,0,0,0,0,-0.00392740633859152,0,0,0,0.1338185423584,0,0.0481006872046837,-0.0352230203814335,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,-0.0297862628440883,0.0145900467099703,0,0.126661708366818,0,0,0,0,0,0,0,0.0749368978147338,0,0,0,0,0.135401414378449,0,0,0,-0.0795192279864211,0.0146619790059214,0,0,-0.0332923225919118,0,0,0,0,0,0,0,0,0,0,0.0244424760700982,0.0200875816122904,0,0,0,0,0,0.164265998235471,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0074013499041608,0,0,0,0,0,0,0,0.130745770505531,0,0,0,0,0.0984886949640173,0,-5.42101086242752e-20,0,0,0,0,0,0.121503152647793,0,0,0,0,0,0,0,0,0,0,0.0630800632291294,0.0385966281471589,0.0312471152131667,0.000145537260699097,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0827580180986365,0,0,0,0,0.134975421729207,0,0,0,0,0,0.0995466817898201,0,0,0,0,0,0,0,0.165170267204785,-0.105767763158984,0,0.11199965678528,-0.0436092176046437,0,0,0,0,-0.0792930157148087,0.145132839239187,0,0,0,0,0,0,0,0,0,0,0,0,0.077989977002289,0,0,0,0,0.0565498445920429,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.3167783609391,0,0,0,0.100352238421444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157517920733722,0,0.0268509559842573,0,0,0,0,0,0,0,0.0343270994065716,0,0,0,0,0,0,0,0,0,0,0,0,0.157865146159072,0,0,0,0,-0.0108359351932734,0,0,0,0,0,0,0
X600690.SH,0,0,0.0387043916763221,0,0,0,0,0,0.0138435519294635,0,0,0,0,0,0,0,-0.0984886069380615,0,0,0,0,0,0,0,0,0,0,0,0.169533482464403,0,0,0,0.0737255636462353,0,0,0,0.0427793245492791,0,0.0392723276710026,0,0,0.0996351223958517,0,0,0.0795582724749725,0,0.0883359344107627,0,0.03380573300673,0,1.73472347597681e-18,0,0,0,0,0,0,0
