,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X000625.SZ,X600031.SH,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X600089.SH,X600177.SH,X300003.SZ,X000157.SZ,X002085.SZ,X002508.SZ,X002008.SZ,X600271.SH,X600487.SH,X300136.SZ,X600809.SH,X600522.SH,X002294.SZ,X600118.SH,X000050.SZ,X600372.SH,X000981.SZ,X600867.SH,X002074.SZ,X600699.SH,X000559.SZ,X300115.SZ,X600566.SH,X002179.SZ,X000066.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0385268991781869,0,0.148655037032015,0,0.00724231735188099,0,0,0,0,0.159244863772366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323039061279863,0.0186763306286987,0,0,0,0,0.187598482366204,0,0,0,0,0,0,0,-0.137750234651783,0,0,0,0,0,0.0170804478157524,0,0,0,-0.00785248060493773,0,0,0,0,0,0
X600104.SH,0,0,0,0.0865710892109267,0,0,0,0,0,0.23620834985423,0,0,0,0,0,0.465260022694173,0,0,0,0,0.072342516293534,0,0,0,0,0,0,0,0,0,0,-0.0748096760136615,0,-0.0493554818440303,0,0,0,0,0,0,0,0,0,0,-0.0653816073883615,-0.0191924919119865,8.67361737988404e-19,0,-0.0170234145731997,0,-0.027482552218326,0.0315085873009936,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,1.38777878078145e-17,0,0.0116077700751134,0,0,0.157223764744013,0,0.310683143264568,0,0,0.118439063222465,0.126233936264567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133408190184203,0.0955032251143861,0,0,0,0,0,0,0,0,0,0,0,0,-0.104111574338539,0,0,0,0,-0.0718551571458331,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.206521301664423,0,0,0.258362714257849,0,0.0194498470866491,0,0.0914140195078593,0.0390667372416728,0,0,0,4.33680868994202e-19,0.0976437092280753,0,0,0,0,0,0,0,0,0,0,0,-0.152693053527487,0,0,0.0691913195758123,-0.0166809640078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561429652635038,0,0,0,0,-0.0100336634255314,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.215710437539456,0,0,0,0.116971498067342,0,0,0,0.481940751780013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111319988651798,0,0,0,0,0,0,0,0.004457311584211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291578245025418,0.0106931608458809,0,0,0,0,0,0
X600276.SH,0,0.0800911769066471,0.0619993487781271,0,0.363830733684234,0,0,0.0561436137344148,0,0,0,0,0,0,0.0234509140757843,0,0,0,-0.088804931972275,0,0,0,-0.0996933570574483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324606286381921,-0.0696987355563969,-0.0121735202687181,0,0.0825060430281484,0,0,0,0,0,0,0,-0.168224020503994,0.0151985369750579,0.0151327502796801,0,0,0,0,0,0
X000725.SZ,0,0,0.0242882178200528,0,0,0,0,0,0.128097949766398,0,0,0,0,0,0,0,0,0,0,0.0517182719757461,0,0,0,0,0.311795792598514,0,0,0,0.316142863104344,0,0,0.507152775223322,0,0,0,0,0,0,0.176968434048699,0,0,0,-0.050460910432485,0,0,0,0,0.0445931224908347,0,0,0,-0.000179580311069368,0,0,0,0,0,0,0
X002304.SZ,0,0.00209372492111358,0,0,0.395841497286893,0,0,0,0,0,0.0954563617351521,0.14645789747282,0,0,0,0.05979200513501,0,-0.056230155744413,0,-0.171818460307109,0.163099300116237,0,0,0,0,0,0,0,-0.0205469546413018,0,-0.0229488055851499,0,0,0,0,0,0,0,0.00911930430104981,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102215623560309,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.213994955137739,0,0,0,0.125979096787634,0.0754975157400731,0,0.104156168966851,0,0,0,0,0,0,0,0,0.0750325502213637,0,0,0,0.0847432579377952,0,0.105528630803976,0,0,0,0,0,0,0.120445736932001,0,-0.0633273235916686,0,0,0.0859300037161881,0,0,0,-0.0146193957909306,0,0,-0.032426389881886,0,0,0,0,-0.185843020289605,0,0
X600690.SH,0,0.111559814912811,0,0.335005288674606,0,0,0,0,0,0,0.0280802101009653,0,0.0476589486426991,0,0.0791513217169837,0.215876163279865,0,0,-0.0435981953431596,0,0,0,0,0,0,0,0,0,0.0403322045616622,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.213590644722464,0,-0.0303571605657572,0,0,0.0179781913143496,-0.00307558377587287,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.349609274636653,0.174269530853917,-6.93889390390723e-18,0,0,0,0.0889398084367808,0,0.0598919056792872,0,0.45524086223658,0,0,0,0,0,0,0,0,-0.177601408882881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.340559387611307,0,0,0.00174278990087278,0.0785269240004079,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.498774424037773,0,0.022716932021822,0,0,0,0,0,0,0,0,0,0.0344010002932464,0.0246953376637579,0,0,0,0,0,0,0,0,0,0,0,0.109778825655178,0,0,0.0312366974909393,0.0773643384305294,0,0,0,0,0,0.0100791168947874,0,0,0,-0.0324782340922246,0,0,0,0,0,0,0,0.00234566959425149,-0.0105681133756686,0,0,0,0,0,0
X000625.SZ,0,0.288063430739028,0,0,0,0,0,0,0,0.173553078516495,0,0,0,0.113273884150608,0,0,-0.0283806012012965,-0.154207912749843,0,0,0.120645511460892,0,0,-0.0567873108673891,0,0,0,0,-0.0504345223464552,0,-1.73472347597681e-18,0,0,-0.0265829524871355,0,0,0,0,0,0,0,0,0.0428935881705029,0,0,0,0,0,0,0,0,-0.0202142163827251,-0.0272948021192347,0,0,0,0.0388298162750885,0,0
X600031.SH,0,0,-0.199941605231062,0,0.150180121124853,0,0,0,0,0,0,0,0.0576444498719607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161416523017608,0,0,0.0635480224793662,0,0,0,0,0,0,0.118254480961512,0,0,0.108205529861224,0,0,0,0,0.10836094582743,0,0,0,0.0598831644165394,-0.0222914670463147,0,0,0,0,-0.229402739914864,0,0
X002236.SZ,0,0,0.132911458075038,0,-0.101869848306264,0,-0.145772212138668,0,0,0.220529840310304,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159015280314061,0,0,0,0.0317723135335317,0,0.147914966296444,0.190667737222287,0,0,0,0,0,0.0429104038338272,0.0963671606212815,0,0,0,0,-0.0142110638477243,0,0,0.42429560404559,0.0622389570718649,0,0,0,0,0.00710435794912897,0,0,0,0,0,0,0
X600741.SH,0,0.640384955965672,0,0,0,0,0,0,0.0728175806081373,0,0.127938951232979,0,0,-0.112022635288969,0,0,0,0,0,0,0,-0.180887856033978,-0.16268877771977,0.0384049942962419,0,0,0,0,-0.0147157339266023,0.0717347519984819,0,0,0,0.0323690433471683,0.0898082529606103,0,0,0,0,0,0,0,0,0.0886049652170561,0,0,0,0,0,0,0,0.00150557487953435,0.0451557580152552,0,0,0,0,0,0
X002475.SZ,0,0,0.0587200137864206,0,0,0,0,0,0,0,0.00624169082068289,0,0,0,0.15354067191616,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.0981734317068257,0,0,0.10903577451224,0.326820722164466,0,0,0.15224077560611,0,0,0,0,0.00807447098592062,0,0,0,0.0556140987003424,0,0,0,0,0,0.0224493121451114,0,0,0.0166488452512375,-0.0470387605014243,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.220813193779132,0,0.341723131531341,0,0,0,0,0,0,0,0,0.177209835441285,0,0,0,0,0,0,0.02874510103645,0,0,0,0.040986089166271,0,0,0,0.0411255519653639,0,0,0,0,0,0,0,0,0,-0.0550315104265204,0,0,0,0,0,0,0.00937585988943983,0,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.187616607382778,0,0,0.108190444928841,0,0,0,0,0,0,0.500643477877373,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252633778303959,0,0,0,0,0,0,0,0,0,0.140296921119447,0,0,0,0,0,0,0,0,0,0.00201404154762786,0,0,0,-0.278585222462415,0,0
X002456.SZ,-0.177463906334882,0,0,0,0,0,0,0,0,0,0.0633138656736781,0,0,0,0.196955733621371,0,0,0.0919842657562473,0,0,0,0,0,0,-0.0178315479771828,0,0,0,0,-0.039827339094793,0.0303030832047518,0,0.217769615099573,0.0227147728130155,0.0342056136413891,0,0,0,0.120389610672287,0,0,0.0561320964224211,-0.00397617289660505,0,0,0.138524701860327,0.024161931027786,0,0,0,0,-0.00404349726908568,0.0376397708506681,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.315350177784588,0.189517518744933,0,0,0.262934256695349,0,0,0,0,0,0,0,0,0,0,0.0620553190855102,0,0,0,0,0,-0.0047033291656963,0,0,0,0,0.0329339326476765,0,0,0,0.0303814371556116,-0.00935988553780518,0.17773094323238,0,0,0,0,0,0.10742386536097,-0.0428513285957538,-0.00974919241464137,0,0,0,0.0211287632544384,0,0,0,0,0,0
