,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600703.SH,X600066.SH,X600118.SH,X600271.SH,X000581.SZ,X601877.SH,X000550.SZ,X000568.SZ,X000623.SZ,X002236.SZ,X000800.SZ,X002475.SZ,X600177.SH,X000869.SZ,X600582.SH,X002294.SZ,X300124.SZ,X002129.SZ,X000559.SZ,X600839.SH,X000400.SZ,X000050.SZ,X600809.SH,X002456.SZ,X002465.SZ,X002007.SZ,X000977.SZ,X002292.SZ,X600252.SH,X300003.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.186205801552696,0.0728251761385847,0,0,0,0,0,0,0.572730026401599,0,0,0,0,0,0,-0.0707769092440382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313264881062807,0,0,0,-0.0643195755205722,0,0,0,0,0,0,0,0,0.205968819183396,0,-0.0210022022826981,-0.0027160211617647,-0.183022829330958,0,0,0,0,0
X600519.SH,0,0,0,0.0229369682809384,0,0,0.23501199277444,0,0,0,0.281503804269283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329855606981486,0,0,0,0,0,0,0,0,0,-0.0560698750323721,0,-0.0270120357305428,0,0,0,0,0,0,-0.0934994234153747,0,0,0,0,-0.00945073046250229,-0.172563882120737,0,0,0,0,0
X000651.SZ,0.184719793853076,0,0,0.0674922621100379,0.0388289844891319,0,0,0,-0.0902928142377798,0,0.0781169982386246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332168934937791,0,0.0430280851640743,0,0,0,0,0,0,0.0793896939044417,0,0.0228920010511556,0,0,0.0937255049009759,0,0,0,0,0,0,0.0230567221255036,0,0,0,0,0,-0.0757631772601133,-0.0141762720905441,0,0,0,0,0,0
X000725.SZ,0,0.0983225515612719,0,0,0,0,0,0.0379199018113708,0,0,0,0,0,0.0607514012916937,0,0,0.132703350357033,0,0.333619249122764,0,0,0.0224017780122933,0.179352546977035,0,0,0,0,0.203381588165601,0,0,0,0.0531754463858403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453693086817375,1.64202979403876e-05,-0.0579791705560523,0,0,0,0,0
X002415.SZ,0,0,0.0232473838666289,0,0,0,0,0.0882484891218726,0,0,0,0,0,0,-0.0406889001809084,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.173881020716142,0,0,0,0.115069503949775,0.149913418568008,0,0,0,-0.0183806313938051,0,0.0983064802617573,0.145940504175301,0,0,0,0,0,0,0,0,0,0,-0.0329808466940629,0.00504343846317083,0,0,0,0,0,0
X000858.SZ,0,0,0.262472960444963,0,0,0,0,0,0,0,0.0741494831422223,0,0,0,0,0.154651762360905,0,0,0.030472383365724,0,0,0,-0.0048983696818152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00627434075718104,0,0,0.00761462331708049,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0461476500431301,0,0,0,0.0739533793981846,0,0,0,0,0,0,0,0,-0.0364171776914298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408587283213929,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.015191531769577,0.0326527791434092,0,0,0,0,0
X000625.SZ,0.302798609866006,0,0,0.0559803463312628,0,0,0.0106663586702657,0,0.00551828274444026,0.2020673889036,0,0,0,0,0,0,0.164333872346513,0,0,0,0,0,0,0,0,0,0,0.0648441934252622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908910652092766,0,0,0,0,0,0,-0.0268001000976981,-0.0263575031260668,0,0,0,0,0,0
X600031.SH,0.0115297044457798,0.00780874287072809,0,0,0,0,0.0943702919949129,-0.061801515173014,0,0,0,0,0,1.04860632373606,-0.0249321061439281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125635675105617,0.00261023267610367,0,0,0,0,0,0
X000063.SZ,0.0657558368589666,0,0,0,0,0,0,0,0.105901809892275,0,0,0,0,0,0,0.0549278658399172,0,0,0,0,0,0.00704611286655814,0,0.0341545262794581,0,0,0,0,0,0,0,0.124856579548399,0,0,0,0,0,0.0789177764293548,0.0544432399341849,0,0,0,0,0,0.0171537850993175,0,0,0,0,0,0,0,-0.000904941232527418,0,0,0,0,0,0
X600690.SH,0,0.170607179200614,0.0628019296617075,0,0,0.203253034362025,0,0,0,0,0,0,0.106784896970976,0,0,0.0556177723744964,0,0,0.0871550434489518,0,0,0,0,0,0,0.0672882446401766,0,0,0,0,0,0,0,0,0,-0.109719020653217,0,0,0,0.151747108494379,0,0,0,0,0,0,0,0,0,0,0,-0.00342966788795529,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0163055053810873,0,0,0,0,0,0,0,0,0,0,0,0,0.0103212719386685,0,0,0,0,0.0807333588402525,0,0,-0.0649074253389592,0,-0.0319832071495159,0,0,0,0,0,0,0,0.130107267758414,0,0,0,0,0,0,0.0931852385860972,0,0.148594198474759,0,0,0,0,-0.0449423615718283,0.01689539680098,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408118765110803,-0.0905170637220505,0,0,0,0,0,0,0,0,-0.0154483342989096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395640365457938,0,0,0.0858765757303688,0.0489577467546932,0.0334041996639144,0,0,0.358786328796134,0,0.110503836304795,-0.0950800396455393,0,0,0,-0.0043704595221156,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.430064148573398,0,0,0,0.307687064227093,0,0,0,0.0149408486503314,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.136458876456821,0,0.0499454053332822,0,0,0,0,0,0,0,0,0.0208957772284349,0,0,0,0,0,0,-0.0475201793325021,-0.022317483928828,0.0398842775027555,0,0,0,0,0
X600372.SH,0,0,0.0061174207431053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263417465283202,0,0,0,0,0.216052897465968,0,0,0,0,0,0,0,0,0.161131323168832,-0.045027873602469,0,0,0.0190407273268749,0.17195070786572,0,0.054483546159149,0,0,0,0,0.105816161231418,0,0,0,0,0,0,0,-0.0463282197963285,0.0191354313776852,0,0,0,0,0,0
X600741.SH,0.197357216903261,0,0.0733014772408887,0,0,0,0,0,0,0,0.029901316771781,0,0.016118225881286,0,0,0,0.16996371909776,0,0,0,0,-0.0481296405853428,0,0,0,0.114717212951716,0,0.15901706237148,0,0,0,0,0,0,0,0,0,0,0.0340466832809582,0,0,0,0,0,0,0.0790306641970752,0,0,0,0,0,-0.0459602505379054,-0.019961206244207,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.226748401035196,0.0138707045425479,0,0,0.181599932893365,0,0,0,0.352448146421933,0,0.0819483289988613,0,0,0,0,0,0.00501503990870843,0,0,0,0,0,0,0.0597671549830194,0,0,0,0,0,0,0,0,-0.0721651242519429,0,0,0,0.00982864595784605,0,0,0,0,0,0,0,0.273218855649781,0,-0.0159279437825878,-0.00321516171364948,0,0,0,0,0,0
X002241.SZ,0,0,0.0125075773070629,0,0.0360169025647061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853440397868785,0,0,0,0,0,0,0,0,0,0,0.0483149822237111,0,0,0,0,0.129694109176232,0,0,0,-1.73472347597681e-18,0,0,0.0830903862843308,0.164407209831373,0,0,0.0388513183763433,0,0,-0.00502464081613757,0,0,0,0,0,0
X000100.SZ,0,0,0,0.12445344810346,0,0,0,0,0.0343192053609627,0,0,0,0,0,0,0.0990277122501622,0,0,0,0,0,0,0,0,0,0.0681580211210538,0,0.0495646794467321,0,0,0,0,0,0,0,0.0376660866461341,0,0.100094587113781,0.0205667253310424,0,0,0,0,0,0,0,0,0,0,0,0,0.0590173842606157,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160608769892295,0,0,0,0,0.0107412514972707,0,0,0,0.0541069331547502,0.0822872383999012,0,0.137469976894769,0.0335967990570142,0,0,0,0,0,0.028299556705204,0,0.0531700306195225,0,0,0,0,-0.0276913288793343,0.00505921468670497,0,0,0,0,0,0
X600066.SH,0.189811731934231,0,0,0,0,0,0,0,0.12967715892401,0.0147439718713195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188482461015898,0,0,0.0467213296058913,0,0,0,0,0,0,0,0,0,0,-0.063582692888274,0,0.101629930939059,-0.0684594571931482,0,0.0388416001746193,0,0,0,0,0,-0.0295356973371043,0,0,0.00254071949792344,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,-0.160922788852099,0,0,0,0,0,0,0.468111222368816,0.423691245437667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319091017597212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971343496471288,0,0,0.48864111701292,0,0,0,0,0.0114914445248128,-0.0165328456718408,0,0,0,0,0,0
X600271.SH,0,0,0,0.0719351501735735,0,0,0,0.0978388962313667,0,0,0,0,0,0,0.101612768908861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396921378930226,0,0,0,0.152665186716883,0,0.0957954660347716,0,0,0,0,0,0,0.23965296884663,0.119753380106664,0,0.108810738613472,0,0,0.138667932299769,0,0,-0.0702927561010253,-0.018439738611311,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065656945180109,0,0,0,0,-0.00261062133690261,0,0,0,0,0,0,0,0,0,0,-0.0269154648909849,0,0.060013645169615,0.220204061463156,0,0,0,0,0.0463020398596305,0.0841843208871981,0,0.0497341070150942,0,-0.0292452235876021,-0.0163317595466585,0,0,0,0,0,0
X601877.SH,0,0,0.107679647678372,0,0,0,-0.0021168704527117,-0.147151982953442,-0.0962449271978633,0,0,0,0,0,-0.0957296533430299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986454465139905,0.04556994745066,0.226359502753976,0,0,0.10681811531126,0,0,0,0,-0.0678053209328933,0.0191093640163838,0,0,0,0,0,0,0,0,0.0044354729646389,-0.023595787825474,0,0,0,0,0,0
X000550.SZ,0.175092896905668,0,0,0,0,0,0,0,0,0,0.0604236384692236,0,0,0,0,0.0093304672664303,0,0,0,0.12809626074084,0,0,0,0.276459917577404,0,0,0,0,0,0,0,0,0,0.0569765638265443,0,0,0,0,0,0,0.0381055580911291,0,0,0,0,0,0,0,0,0.00276586598779631,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X000568.SZ,0,0,0.0296939693691129,0.0815577205666493,0,0.329477098528957,0,0,0,0,0,0,0,0,0.0147804896503864,0,0,0,0,0,0,0.0517590990677918,0.0518354097825562,0,0,0,0,0,0,0,0,0.0464691037906105,0,0.207225397869017,0,0.0540845678754815,0,0,0,-0.0165615692088729,0,0,0,0,0,0,0,0,-0.0548073846714922,0,0,0,-0.00886942122262388,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-9.65718858849252e-05,0,0,0,-0.190828268694517,0,0,0,0,0,0,0,0.0354677230032805,0.0456868578270107,0.747285702259838,0,0.349890860114211,0.287456867792289,0,0,-0.271646648917411,0,0,0,0,0,0,0.0505730553725053,0,0,0,0,0,0,0.0330630925380275,-0.0222407169416258,0,-0.0702581913050126,0,0,0,0
X002236.SZ,0,3.46944695195361e-18,0,0,0.227701139931753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686585316619707,0,0,0,0,0.0479287235359793,0.0757821441205788,0.0498611974748651,0,0,0,0.0461510583180917,0.452086187761381,0,0,0,0.121181408637051,0,0.0373180615049843,-0.0916477803001906,0,-0.0151285268544148,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0738395147758652,0,0,0.00642708527169367,0,0.0758173207188733,0.0115162866534135,0,0,0.0443293495646848,0,0,0,0,0.107760972889705,0,0,0,0.112678712467249,0,0,0.159387609260045,0,0,0,0.077728753441714,0.026529581091376,0,0,0,-0.0237212359482966,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168403316382694,0,0,0,0,0,0,0,0,0.0170154984149724,0,0,0,0,0,0,0,0,0,0,0.134794337788686,0,0.142449379727143,0.0729660427726901,0.0447480891608932,0.0555490861892879,0,0.0967807479718613,0,0,0,0,0.0316256972569551,0,0,0,0,0,-0.0148940546478741,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.121227781423953,0,0,0,0,0,0.117386784887376,0,0,0,0,0,0,0,0,0,0,0,0.112056695098443,0,0,0,0,0,0.346306125655918,0,0,0,0,0,0,0,0,0,0,-0.0223743112965678,0,0,0,0,0.137488616515756,0,0,0,0,0,0,0,-0.0127397257804108,-0.00374454022927181,0.0713247255588491,0,0,0,0,0
X000869.SZ,0,0.342612439226637,0,0,0,0.139849387604876,0.0924955517055235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384264156507461,0,0.199351972100613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430506262731188,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00547242468949665,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.0684964011330621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31293997783933,0,0.0790948801360264,0,0,0,0,0,0.195457324444461,0.220016388957754,0,0,0,0,0.00627171568137178,0,0,0,0.00166062451347187,0,0,0.0359237530471868,0,0,0,0,0,0,0,-0.0112913030191755,-0.0232630581656904,-0.0693764556295525,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117333245087267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041103255037759,0,0,0,0,0,0.101782748579818,0.073896030571058,0,0,0,0,0,0,0,0,0.314206841708418,0,0,0,0,0,0.00129563013312468,0,0,0,0,0,0
X300124.SZ,0,0,0.0176505015260211,0,0,0.176325247027962,0,0,0,0,0,0,0,0,0,0,0,0,0.0209565541184451,0,0,0,0.0758505022236529,0,0,0.00519485654984575,0,0,0.463292892764598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041172036008947,0,0,0,0,0,0,0.00883920859098748,0,0,-0.00808132159628368,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.104844165678078,0,0,0,0,-0.00100703272015077,0,0,0,0,0,0,0,0,0,0,0,0.00476826471508931,0,0,0,0,0.0274820478359636,0,0,0,0,0.150849573299759,0,0,0,0,0.0894849868627138,0,0,0.0510024388353384,0.0985101263201138,0,0.0612048849415076,0,0.082418088076746,0,0,-0.027590251090476,-1.0842021724855e-19,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.226714706243158,0.0108391339362357,0.0289425402053061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459456568856982,0.0164508133293163,0,0,0,0,0,0.00435722412972594,0,0,0,0,-3.46944695195361e-18,0,0,0.188239938768924,0,0,0,0.082017585676793,0,0,0,0.048893910633278,-0.00659692174281941,0.178173320321566,0,0,0,0,0
X600839.SH,0.129973987270514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251673116804347,0,0,0,0,0.0750048858170748,0,0,0,0,0,0,0.0667772888720812,0,0,0.285333250861958,0,0,0.0628894192350512,0,0.0729144531681029,0,0,0,0,0,0.00231945562983913,0.0435006640344532,0,0.0874715697848047,0,0,0,0,0,-0.0100079345039601,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0.040591582766213,0,0.110611580075314,0,0,0,0,0,0,0.0863835365251533,0,0.0917568461975252,0,0,0,0,0,0,0,0,0,0,0,0,0.145086338899786,0.0634740533961251,0,0,0,0,0,0,0,0,-0.0626059269361143,0,0,0,0,0.0310342389871594,0,0.00462386677388052,-0.0052277223979684,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.0952641342279792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946418815497389,0,0,0.115566166837617,0,0,0,0,-0.053330358461843,0,0.336989908476154,0,0,0,-0.0790561299405887,0.0980664946419936,0.137648764001257,0.22600733231059,0,0,0,0.0301035497097986,0,0,0.0654182193789089,0.00764707449230249,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0175742601147242,0.25274892781975,0,0,0,0,0.083306103855033,0.170894019668064,0,0,0,0.0434583117414905,0,0,0,0,0,0,0,0,0,0,-0.108738227916041,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.136647042574176,0,0,0,0,0,0,0.425770956207227,0,0,0,0,0,0.0394494654169075,0.0106918008274739,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0534472501521752,0,0,0,0,0,0,0,0,0,0.195206577277304,0,0,0,0,0,0.305956431392436,0,0.0688087475056962,0,0,0,0,0.143648345768789,0,0,0,0,0.0867453717011546,0,0,0,0,0.0260491967406947,0,0,0,0.0793624917034087,0,0,-0.0131216091880491,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203994112252588,0.205569840990289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747983460166877,0.189584830459567,0,0,0,0,0,0.239816353134127,0,0,0,0.276482557282292,0,0,0.0265126737528628,0.00055406149806487,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0263333156372323,0,0,0,0,0,0,0,0,0,0.0994440348351507,0,0,0,0,0.0409433346745855,0,0,0,0,0,0,0,0,0.0832524059329504,0,0,0,0,0,0,0,0,0.459670864688531,0,0,0,0,0,0.0810711443487049,0,0,0.116624158890435,0,0,0,0.116355343113391,0,0,0.0115147704077827,0,0,0,0,0,0
X000977.SZ,0,-0.200412945940275,0,0,0,0,0,0,0.1362804818422,0,0,0,0,0,0.00800966057908108,0,0,0.552707526067728,0,0,0,0,0,0,0,0,0,0.12017391646649,0,0,0,0,0,0,0.197100194515366,0,0,0,0.0382716982165293,0,0,0,0.0662835894030899,0,-0.146757550766058,0,0,0,0,-0.140613195344715,0,-0.0872542227135857,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.0740637359058292,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.212439486052152,0.050945686846418,0,0,0,0,0,0.397517761949325,0,0,0,0,0,0,0.169196655102452,0,0,0.0367146056158659,0,0,-0.16915398239581,0,0,0.00769292870446473,0,0,0,0.0245077348871521,0,0,0.0138646847384855,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.101940077103236,0,-0.00110164382348949,0,0,0,0,0,0,0,0.038084761929193,0,0,0.0510321794821645,0,0.0557292829168477,0,0,0,0,0,0,0,0.0168744970560582,0.0675025155981371,-8.67361737988404e-19,0,0,0,0,0.0369702152300705,0.0452160200587531,0.0822147155952702,0,0,0,0.0378197111134247,0,0,0.00622663801526987,-0.00673607579080437,0.0146745737959753,0,0,0,0,0
X300003.SZ,0,0,0,0,0,-0.261390135145773,0,0,0,0,0,0,0,0,0.139470068432825,0,0,0,0,0,0,0.0701497080753061,0.392166190585904,0,0,0,0,0.0131721379945214,0,0.0678165517376528,0,0,0,0,0,0,0,0,0.094624188278479,0,0.111977140684422,-0.00625644292800908,0,0,0,0,0,0,0,0,0,0,-0.012374550693667,0,0,0,0,0,0
X600312.SH,0.123470352188709,0,0,0,0,0,-0.0673613951016229,0,0,0,0,0,0,0,0,0,0.389868294542223,0,0,0,0,0,0,0.166856570007973,0,0.0443034745837574,0,0.0279175774857805,0,0,0,0.112122344287271,0,0,0,0,0,0,0.0829774906689753,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0213928911771317,0,0,0,0,0,0
Change_TY3M,-0.0199795750029884,0,0,-0.0442957686639372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802397591948789,-0.00506209432350992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175673383472769,0,0,0,0,-0.0629208953711001,0,0,0.00876372044766146,-0.0313305684662043,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.409594117811763,0,0,-0.487330396038477,0,-0.0404209501067056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355621014173423,0,0,0,0,0,0,0,0,0,0.509063802671137,0,0,2.77555756156289e-17,-0.055313332743298,0,0,0.188218851037239,0,0,0,0,0,0,0,-0.138580400334731,0.0865117121472669,0,0,1.49338891166494,0,0
TED,0,0,0,0,0,0,0.252588778145131,-0.62188230557993,0,0.03056938808508,0,0.153740235142394,0,0,0,-0.238313692332743,0,0,0,1.02957133589133,0,0,0.479149130471979,0,0,0,0,-0.690054147065523,0,-0.348756124342915,0,0,0,0,0,0,0,0,-0.0848952471167365,0,-1.18983512959079,-1.20928471635712,0,0,0,0,0,0,0,0,-0.232137052799103,-0.49419032057166,0,-2.62449849835919,0,0,3.7022928919836,0,0
RealEstate_excess,0,0,-0.346103303542939,-0.0592291398329729,0,0,0,-0.100456526690717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165975061560013,-0.00386984069050451,0,0,0,0,0,0,0,0,0,0.0850072366287536,0,0,0,0,0,-0.0434227658368384,0,0,0,0,0,0.00761530048179409,0,0,-0.0699261218706001,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.131188808343927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00707891196457825,-0.0367949985395635,0,0,0,0,0,0,0,-0.0618901241284279,0,0,0,0,0,0,-0.187089257965477,0,-0.00357784487360724,0,0,0,0,0,-0.151460919969246,0,0,0,-0.0462971225529855,0,0,0,0.0507239611295428,0,-0.137071866365769,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000636236001816365,0,0.000716036116933039,0,0,0,0,0,0,-0.00334149124626055,0,0.00303854487661061,0,0,0,0,0.00114922324514794,0,0,0,0,0,0,0.0074044649084764,0,0,0.00122951695345019,0,-0.0102676899277839,0,0,0,0,0,0,0,0,0,0,0,0.000718563480343555,0,0,0,0.00713772492429301,0,0.00980607486033706,0,0,0,-0.0214777720030152,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564682135410447,0.00291287950147542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126783180002999,0.0387845356788178,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00246079087920534,0,0,0,0.00493936435418453,0,0,0,0,0,0,0,0,0,0,0,0,0.00319496639139823,0,0,0,0.00695878943404674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00406493270453281,0,-0.00861044410428206,0,0.000970922389805565,0,0,0,0,0,-0.000324502559551358,0.00565886058215857,0,0,0,-0.0217749047475885,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00097198046762827,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0062266234844599,0,0,0,0,-0.00328560722020224,0,0,0,0,0,-0.000823316701910758,0,0,0,0,0.0101679969225535,0,0.00467771622997409,0,0,0,0,-0.00935699977868277,0,0,0,0,0,-0.00408611445900458,-6.7762635780344e-21,0.010050185610983,0,0,-0.0490067354399726,0,0
