,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X003816.SZ,X002415.SZ,X000651.SZ,X600690.SH,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X600089.SH,X002463.SZ,X600372.SH,X000157.SZ,X600584.SH,X600703.SH,X002028.SZ,X000977.SZ,X600066.SH,X600522.SH,X002236.SZ,X600183.SH,X600418.SH,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X600177.SH,X002223.SZ,X601799.SH,X002180.SZ,X000661.SZ,X000921.SZ,X600487.SH,X600460.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741846360101599,0,0,0,0,0,0.0143918451660945,0,0,-0.101072946582802,0,0,0,0,0,0.413537396525554,0,0,0,0.196091919690015,0.0351626849355505,0,0,0.00652244546354381,0,0,0,0,0,0,0,0.184359411879714,0,-0.07238139189206,0,0.00686323036897868,0,0,0,0,0.044257937240992,0,0,-4.33680868994202e-19,0,0
X600104.SH,0,0,-0.0097705583444945,0,0,0,0,0.0375549212829803,0,0,0,0,0,0.263960382683459,0,0,0,0,0,0,0,0,-0.0505694588953113,0,0,-0.0106727758974853,0,0,0,0,0,0,0,0,0,0,0.0643546765398518,0,0,0,0,0,0,0.0490152795844007,0.0198319276279687,0,0,-3.46944695195361e-18,0.118528624117376,0.0354390253254683,-0.0316458618959377,-0.00711564394278684,0,0,0,0,-0.0323068875147424,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0471944946774952,0,0,0,0,0,0,0,0.09351150591471,0,-0.0513135002392832,0,0,0,0.734831398658257,0,0,0,0.11073373655259,0,0,-0.115250668103867,0,0,0,0,0,0,-0.014184759693366,0,0,0,0,0,0,-0.0409136545890549,0,0.251620547771743,0,0,0,0,0,0,-0.02826936291838,0.0116979114588871,0,0,0,0,0,0
X600031.SH,0,0,0,0,-0.110867566882547,0,0,0,0,0,0,0,0.0113759229497484,0,0,0,0,0.252789255021082,0.0151259728363539,0,0,0.237829190249362,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.119302672498876,0,0,0,0,0,0,0,0,0,0,0,-0.0272886949113985,0.00547380473325718,-0.126425741286871,-0.208669922376342,0,-0.0275524351615068,0,0,0.0217600356682474,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26784571239935,0,0,0,0,0,0.0268404399064455,0,0.0834884637552609,0.0074948159205386,0,0,0,0.347647460905059,0,0.0153085014143375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695437776373124,0,0,0,-0.0157934891409211,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0485298871128317,0,0,0,0,0.0507953052254096,0,0,0,0,0,0.087421068331188,0,0,0,0.0371075254248266,0,0.0879307648136226,0,0.18773986559881,0,0,0.150437765543976,0,0,0,0,0,0,0,0,0.0739739923539085,0,0,0,0,0,0,0,0,0.040261377940216,0,0,0,0.0111655382249025,0,0
X002304.SZ,0,0,0.0759988880569678,0,0,0.131170591572455,0,0,0.190463709542525,0.118293664253404,0,0,0,0,0,0,0,0,0.0411072011866421,0.0126574705926145,0,0.0220780176796098,0,0,0,0,0,0,0,0,0,0.0866475553235286,-0.0492315331540952,-0.0338624163886857,0.0827532553261532,0,-0.0124744868766922,0,0,0,0,0,0,0,0,0.0535569650829417,0.0364324838640283,0,0,0,0.0246480508001912,1.73472347597681e-18,0,0,0,0,0.01507506172045,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,-0.00505474972180432,0,0,0.25652820899333,0,0,0,0,-0.071295480418245,0,0,0,0,0,0,0,0,0.193214213021744,0,0,0.0684735378992801,0,0,0.264165720642625,0,0,-0.241405380678134,0,-0.0306644388346946,0,0.0718275303297457,0,0,0,0,0,0.308929772090719,0,0,0,0,0,-0.0743252729720058,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.427960217777177,0,0,0,0,0,0,0.0186797218392174,0,0,0.30034993822218,0,0,0,0.0696647841275182,0,0,0,0,0,0,0,0,0,0.0147381541816275,0.223307252555535,0,0,0,0,0,0,0,0,0.409830900882493,0,0,0.0392437308068444,0.00158524503632114,0,0,-0.0310099980639103,-0.00994999893804593,0,0,0,-0.042966479628874,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.419701879193986,0.310810283739934,0.201630257498523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13383866257846,0,0,0.146417985332951,-0.0193845248992907,-0.023434029813595,0,0,0,0,0,0,0,0.00408604671037179,0,0
X002179.SZ,0,0,-0.0631287683701224,0,0,0,0,0,0,0,-0.0585679679986609,0,0,0,0,0,0,0.0676095923137053,0.199131641808261,0,0,0,0,0,0,0,0.488162970318068,0.138716352545649,-0.00858189626604548,0,0.212326822498137,0,0,0,0,0,0,0,0.0848190293140506,0,0,0,0,0.0012243962356342,0,0,0,0,-0.0707675976857016,0,0,0,0,0,0,0,-0.0161448856328406,0,0
X000100.SZ,0,0,0,0,-0.0159366227416372,0.0942864023016836,0,0,0,-0.0728628867926833,0,0,0.324605063731771,0.263766786276925,0,0,0,0,0,0,0,0,0.0394147175096892,0,0,0,0,0,0,0,-0.0479731626097988,0,-0.0691774330738695,0,0.141816845005317,0,0,0,0,0,0,0,0,0,0.10821773871829,0,0,-0.0443463609143475,0,0,0,-0.0306182291146887,0,0,0,0,-0.0181093949974769,0,0
X300014.SZ,0,0,0.423622263270395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00632678438785283,0.292100278422823,0.139643119478039,0.0615206364468487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264407842933121,0,0,0,0,-0.121938457041288,0,0,0,0.033820549947062,0,0,0,0,-0.015311239476103,0,0,0,0,0,0
X002241.SZ,0,0,0,0.463674873991909,0,0,0,0,0,0,0,0,0,0,0,0.0519207239574957,0,0.0180200301978327,0,0,0,0,0,0,0,0,0,0,0.0401187135341609,0,0,0.11639031397049,-2.71050543121376e-20,0,0,0,0,0,0.0632191889461777,0,0,0,0,0,0,0,0,0,0.0335499451643691,0,0,0,0.0596778513529705,0,0,0,-0.0113589389176227,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.00194172814664935,0,0,0,0,0,0,0,0,0,0,0,0.00857327598740913,0,0,0,0,0,0.0984071656330733,0,0.0671149409196162,0,0,0,0,-0.169450047252237,0.0287731741457969,0,0,0.735537514081018,0,0,0,0.00191036460648829,0,0,0,0,0.045847798306759,0,0,-0.0276655466146336,0.0405421439562258,0,0,0,0.00282094521358648,0,0
X002463.SZ,0,0,0,0.230258472341556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124957925087928,0,0,0.221767782819986,0.0890637156385519,0,0,0.479462004918615,0,0,0,0,0,0,0,0,0,0,0.158877222861907,0.246311046960565,0,0,0,-0.0781220634734234,0,0,0,0,-0.0401669455490848,0,0
X600372.SH,0,0,0,-0.0172316124516664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654079301369122,0.255517813595213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449432916456977,0,0.156887025904366,0,0.232505138600116,0,0,0,0,0.0909904661131806,0,0,0.0643283872836286,0,-0.0151194332687394,0.0224628768884202,0.00643029713484789,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372240033787428,0,0,0,0.209001753685251,0.0366874113372537,0,0.00563009914465212,0,0,0,0,0.0826858348642474,0,0,0,0,0,0.224602294953292,0.0359068052267633,0,0,0,0,0,0,0,0,0,0,0,-0.0115046574307937,0,0.110625268110631,0,-0.167873029411508,0,0,-0.0136534009882205,0,0,0,0,0.0264154376232983,0,0
X600584.SH,0,0,0,0.130745278986656,0,0,0,0,0,0,0.417762692824279,0,0,0,0,0,0,0,0,0,0,0,0,0.0840636433044975,0,0.227435771651879,0,0,0,0,0,0,0,-0.17716562303221,0,0.0342518606274876,0,0,0.0949013139803414,0,0,0,0,0,0,0,0,0,0.248370512568739,0,0,0.0393656225671185,0,0,0,0,-0.0420081291668971,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077905279301341,0,0,0,0,0,0,0,-0.0401631831274345,0.0581285671901972,0,0,0,0,0,0,0,0.0401313843029621,0,0,0,0,0,0,0.412819547107959,0,0,0,0,0.00983234100787773,0,0,0,0.026921067070961,0.16756929200507,0,0,0,0.0180656797687654,0,0,0,-0.0156817287660782,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0.0781761152116412,0,0,0,-0.165107127516144,0,0,0,0,0.399053023330431,0.0531260637062185,0,0,0,0,0,0.324687982365176,0.0845408593742144,0,0,0,0,0,0,0,0.0268752804173146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218602473248264,0.0574724921002268,0,0,0,0.0795040521971462,0,0
X000977.SZ,0,0,0,0,-0.0275437689996419,0,0,0,0,0,0,0,0.122181431632055,0,0,0,0,0,0,-0.0672094801836478,0,0,-0.103230911395201,0.396137569878858,0,0.104308841597673,0,0,0,0,0,0,0.0534605260640631,0,0.270701183504353,0,-0.0615282792138909,0,0,0,0,0,0,0,0,0,0,0,0,0.0034400536199747,0,0,0,0,0,0,0.0525408029578284,0,0
X600066.SH,0,0,0,0.193552809144954,0.0740676740510803,0,0,0,-0.0316759128069213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151170157983386,0,0,0.0273420369519118,0,0.203172125065076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892253232329543,0.228639988992802,0,0,0,0,-0.0923490416682579,-0.011338636797959,-0.180142225377563,0,0,0,0,0
X600522.SH,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.142092472721741,0,0,0,0,0,0,0,-0.0310805355740008,-0.137751269441955,0,-0.00303596410380111,0,0,0.201495576464037,0,0,0,0,0,0,0,0.0856248545221861,0,0,-0.0221015395030583,0,0,0,0,0,0,0.176423192876978,0,-0.119373593573213,0,0,0.591364446964638,0.0592631376941201,0,0,0,0,0,0,0,-0.0055862967415464,0,0
X002236.SZ,0,0,0,0,-0.10727879140951,0.115816982867171,0,0,0,0,0,0,0,0,0,0,0,0,0.169971967244461,0,0.110611305100643,0.222025697996905,0,0,0,0.0057350202418652,0.05432472668308,0,0,0,0,0.137797000172127,0,0,0,0,0,0,0,0,0,0,0,0,0.0811737992587278,0,0,0,0,0,0,0,0,0,0,0,0.00557508402446907,0,0
X600183.SH,0,0,0,0.308510618732022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13348566047883,0,0,0,0,0,0,0,0.263753664936841,0,0,0,0,0.0103150738813495,-0.188138844155987,-0.109453770824368,-0.0485476319476484,0,0,0.00317797787789897,0,0,0,0,0,0,0.109104514431477,0,0,0,-0.00463282384729345,0.0970021987102664,0,0,0.383427863385003,-0.327900715490109,0,0,0,0,0,0
X600418.SH,0,0,0,0.237603488979421,0,0,0,-0.137607035318256,0,-0.031607224782696,0.151108545993418,0,0,0,0.358771574084843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11199302771649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203769897451515,0,0,0,0,-0.318933272237739,0,0.123447734458404,0,0,0,0,0,-0.00664163650053659,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.0623334229426612,0,0.00823918126382875,0.0835860892454181,0,0,0,0,0,0,0,0,0,0,-0.208138073674249,0,0.116504604824659,0,0,0.0377079178263146,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,-0.0184627281139446,0,0,0.0910540913367997,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.138760434025491,0,0,0,0,0,0,0,0,0,0.114557204543925,0,0.162168295035156,0,0,0,0,0,0,0.387257201876452,0,0.217940845975722,0,0,0,0,0,0,0,0,0,0,0,0,0.0237458760364327,0,0,0,0,0,0,0.0484714694985289,0,0,0,0,0.0446066588026343,0,0
X601877.SH,0,0,0,0,0,0,0,0.0450772430785653,0,0,0,0,0.020681069637359,0.14543111547886,0,0,0,0,0.0804554840680211,0,0.113081064343851,0,0.057065862072207,0,0,0,0,0.0255124028917376,-0.0162116922660769,0,-8.67361737988404e-19,0,0,0.153198394719626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021169074653357,0,0,0,0,0.0101803586783239,0,0,0,0.0254876113498521,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842928383333718,0,0,0,0,0.103005528729476,0,0,0.103458354895269,0,0,0.109276014211384,0,0,0.0717550129330136,0,0.154821371546155,0,0.069535024693241,0,0,0,0,0,0,0.18655815875241,0.0168083049847961,0,0.049612948612039,0,0.0237687436194614,0,0,0,-0.00508684775659722,0,0,0,0.00763438638525551,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.216823713442394,0,0.0217607418751798,0,0,0,0,0,0,0,0,0,0,0,-0.00655977541279103,0,0,0,0,0,0,0,-0.049109791715215,0.0274350924722176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248046108077321,0,0,-0.0195244862607712,-0.0362582114870829,-0.0242891149703113,0,0,-0.00182657673827056,0,0
X002223.SZ,0,0,0,-0.0642709856208366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122611865333821,0,0.442532021597951,0,0,0.155099392200408,0,0,0,0,0,0,0,0,0.2214614772542,0,0.123432333732919,0,0,0,0,-0.168260970269258,0,0,0,0,0,0,0,0,0,-0.0816673073485283,0,0,-0.00215834363366934,0,-0.368101553069912,0,0,0.0405892188118434,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120644076704822,0.0398309919312698,0.221329979948812,0,0,0,0,0,0,0,-0.166424031383727,0,0.0804477446006605,0,0,0,0,0,0.0625706505299577,0,0,0.186737517237915,0.0452496643328779,0,0,0,0,0,0.0198886953972563,0,0,0,0,0,0,0,0,0,0.0701496865418877,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.470659799720228,0,-0.0885377174454489,0,0,0,0.0220948861737433,0,0.0599352827749966,0.0209856964243191,0,0,0,0,0,0,0,0,0,0.0818414479565344,-0.113271842537872,0,0,0,0.0901857051946504,0,0,0,0,0,0,-0.0289646796050841,0,0.035154813965621,0,0.027821657953386,0.137592449348197,0,0,0,0,0,0,0,-0.0070464389940817,0,0
X000661.SZ,0,0,0,-0.0426477896020162,0,0,0,0,0,0.526616044998552,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392232327071348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671216778571825,0,0,0,0,0,0.404476672542165,0,0.066478978708637,0.0890803744833983,-0.108406676032344,0,0,0.0486603566343308,0,0
X000921.SZ,0,0,0,0,0,0,0,0.722018908979821,0,0,0,0,-0.139487969135905,0,0,0,0,0,0,0.238474882980161,0,0,0,0,0,0.124119821239266,0,0.0739518628904719,0,0,0,0,0.000272031458885855,0,0,0,1.73472347597681e-18,0,0,0,0.149510952572058,0,0,0.0288692243824663,0,0,0,0,0,0,0,0,0.0159165662852016,0,0,0,0.0953372725549571,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120290917796605,0.152490820956259,0,0,0,0.0321609983594843,0,0,0,0,0,0,0,0,0,0,0.357531372770206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15904241504115,0,0,0,-0.0567786127479164,0,0,0,-0.051423367235004,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033141545071576,0.0866710860276807,0,-0.191862130392733,0,0,0.0423607574308212,0,0,0,0,0,0,0.032670372872147,0,0,0.00503224489928209,0,0,0,0,-0.00329285998439807,0.198677030168958,0,0,0.535830652631878,0,0,0,0,0,0,0,0,0.0179209362022865,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0847610260829659,0.224482711910623,0,0,0,0,0,0.129843485654537,0,0,0.0274005637330106,0.11480109213596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064745103648408,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.0130490516865165,0,0,0,0.0174364621358426,0,0,0,0.0750705848646544,0,0
Change_TY3M,0,0,0,0.00345255942641138,0,0,0,0,0,0,0,0,0,-0.0151112853415162,0,0,0,0,0,0.115361301953271,0,-0.0392979452298762,-0.0405916920343803,0,0,0,0,0,0,0,0,-0.0888587979107645,0.00854085735294958,0,0,0,0.0471341889321037,0,0,0,0,0,0,0,0.0595244443248672,0,-0.0405564437565987,0,0.072911740435884,0,0,0,-0.0946232452714877,0,0,0,0.0412061605875408,0,0
Slope,0,0,0,-0.0632728562334963,0.272892247591676,0,0,0,0,0,0,0,0,0,0,0.0768253739894808,0,0.0957830739650773,0,0,0,0,0,0,0,0.145147963820739,0,0,0.0476470146546447,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132993917962585,0,-0.0218480253687205,8.67361737988404e-19,0,0,0.500190790090655,0,0,0,-0.0175227699571037,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0372863385781295,0,0,0,0,0,0,0,0,0,0,0,0,0.0914435606049144,0,0,0,0,0,0,0,0,-0.0834155850769358,0,0,0,0,0,0,0,0,0,0,0,0.0182097119551048,0.190158892397913,0,0,0,0,-0.467634386385352,0.678487597268195,0,0.389490537658032,0,0,-0.133751638959691,0,0
RealEstate_excess,0,0,0,0,-0.0524089611221838,0,0,0,0,0,0.0535870302151014,0,0,-0.0822766020462736,0,0,0,-0.131067210303266,-0.0436093603848885,0.0945177932668739,0,0,0.0254112971718189,0,0,0.0854703146703242,0,0,0,0,0,0,-0.0490471549812318,0,0,0,0,-0.00221982189537986,0,0,0,0,-0.274769741072662,-0.0627272919568708,0,0,0.167879010730027,0,-0.0844932852647079,-0.14193210791978,0,0,0,0,0,0,0.00858701347001276,0,0
MKreturn,0,0,0,0,-0.143167226472034,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154127072132552,0,0,-0.0418663500162889,0,0.0230259399308686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520106970894648,0,0,0,0,0,-0.0430764202285004,-0.01228528838166,0,0.0835434775390031,0,0,0,0,0.0638363866695639,0,0,-0.00810264050744152,0,0
MKvol,0,0,0,0,0.00330825263102039,0,0,0,0.00160019824024929,0.000427062165057822,0.00183711021535803,0,0,0,0.0012760860202798,0,0,0,0,0,0,0,0,0.000530211547584765,0,0,0,0.000896144370995724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022427317838784,0,0,0,-0.00248123103530511,-0.00228392722845372,-0.000724545800382084,0,0,0,-0.000310349195864497,0,0,0,-0.00278001046740722,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.000913817270200664,0.0126437208506477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115048356344896,0,0,0,-0.00140894142399489,0,0,0,0,0,0,0,-0.00551033743187513,0,0,0,0,-0.0069530545885058,0,0,0,0,0,0,0,0,-0.00142370799956794,0,0,0,0,0,0,-0.0388472522864033,0.0153567556886795,0,0,0,0.0173112409605065,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103777959820609,0,0,-0.000193784800670183,0,0,0,0,0,-0.00167532012212976,0.00107806191790042,0,0,0,0,0,-0.00860706082332848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109193247305449,0,0,0,0,0.0111745514980322,0,0
