,X600519.SH,X600104.SH,X000725.SZ,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600372.SH,X600703.SH,X600031.SH,X600271.SH,X000559.SZ,X000157.SZ,X000338.SZ,X600839.SH,X002236.SZ,X002241.SZ,X600066.SH,X600089.SH,X002129.SZ,X600741.SH,X300124.SZ,X002475.SZ,X002506.SZ,X000800.SZ,X000547.SZ,X600435.SH,X002465.SZ,X000568.SZ,X000016.SZ,X600582.SH,X600177.SH,X300003.SZ,X000977.SZ,X002294.SZ,X600867.SH,X600006.SH,X002038.SZ,X002007.SZ,X002456.SZ,X000066.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0555121226306319,0.124325984534455,0,0.0132589516272618,0,0,0,0,0.199005438097496,0,0,0,0,0,0,0,0,0,0.0178005108094323,0.322320263359379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19202352035399,0,0.0353231211429526,-0.0193657202116365,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0844849155434626,0.0643964407303184,0,0,0,0,0,0,0.169113217230001,0,0,0.39836150763506,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.233463723141153,0,0,0,0,0,0,0,-0.0556120269485161,0,0,0,0,0,-0.0635528440434588,0,0,0,0,-0.025118713143218,0.0455878675897644,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0889539495082214,0,0,0,0,0,0.13962353193033,0,0.0248036955667808,0,0.084470450802869,0,-5.42101086242752e-20,0.268052243461154,0,0,0,0,0,0,0,0,0,0,0,0.0712789406887385,0,0,0,0,0,0,0,0,0,0,0,0.0913353555063288,0,0,0,0,0,0,0.0107318289786837,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,-0.149962661027142,0,0,0.243024874634703,0,0,0,0,0,0.00637564134026173,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0369401349517246,0,0,0,0,0.291145415201426,0.0678197250114173,0,0,0,0,0.129317179219746,0,0.015213824672041,0,0,0,0,0.0618982071914052,-0.108475225360224,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303242789654507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121481301669772,0,0,0,0,0,0.0343634702280398,0,0.0178715390750487,0,0.0714466410656307,0,0.0587781534675684,0,0.29508784217093,0,0,0,0,0.0271039766212458,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0423811798940009,0,0.334637988180292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116517107628478,0,0,0,0.0291365632222782,0.0337105878757881,0.0528764465958469,0,0,0,0,0.0307737018484804,0,0,0,0.109691574383256,0,0,0,0,0,0,0.00766685752750995,0,0,0,0,0,0,0
X600066.SH,0,0.063387238091314,0,0,0,0,0.23570158720409,0.139497252753106,0,0.225939452440274,0,0,0.013641636334424,0,0,0,0,0,0,0,0,0,0,0,0.0826455677724596,0,0,0,0,0,0,0,0,0,0,0,0,0.00759103382874101,0,0,0,0,0,0,0,0,0,0,0,0.0156520153120487,-0.0535334356228083,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.424737013684913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510689392872913,0,0,0,0,0,0,0,0,0,0,0,0.0986569075876111,0,0,0,0,0.150043871063541,0,-0.00381992600053583,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.232168188864189,0,0,0,0,0,0,0,0,0.087441177199472,0,0,0,0,0,0,0.0220563761823288,0,0,0,0,0,0,0,0,0,0.295008630366143,0.237122155549632,0,0.0744186516267821,0,0,0,0,0,0,0,0,0,0,0,0.104572094358632,0,0,0,0.0273292275256358,-0.0349686724518092,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.224676004597837,0,0,0,0,0,0.0609928683766409,0,0,0,0,3.46944695195361e-18,0.203093381370959,0,0,0,0,0,0,0,0,0.0236582860757467,0,0,0.224332682391008,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-2.16840434497101e-19,0,0,0,-0.00146918458484852,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.198112484740381,0,0.0556867030114211,0,0,0,0.110626008813553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125849313658142,0,0.10804605552759,0,0,0,-0.0287962669339816,0.00473096980688755,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0894682289823165,0,0,0,0,0,0,0,0,0,0,0,0,0.13025293423401,0,0,0,0,0,0,-0.0988086483028879,0,0,0.155161408320478,0,-0.263262902515194,0.00834600374647528,0,0,0,0,0,0,0,0.0511600227881192,0,0.289594903934257,0,0,-6.93889390390723e-18,0,0,0,0,0.0695484591668797,0.038507108145659,-0.053604619404069,-0.120359875896344,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0359885625834125,0,0.206442528908679,0.00184777725391802,0,0,0,0.0523392463000112,0,0.0274840470570242,0,-0.122636773807526,0,0,0,0.0302010786506843,0,0.0292179062457871,0,0,0,0.0623764321620416,0,0,0,0,0,0,0,0,0,0,0.537029739309974,0,0,0,0,0,0,0,-0.0158642664641175,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0498496232452308,0,0.0424059710529775,0,0,0,0.12863954067161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959845949436835,0,0,0.115905176261479,0,0,0.111238285619494,0,0,0,0,0,0,0,-0.0174692195014754,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.0807258429652036,0,0,0.532882796172414,0,0.0606537170579345,0,0.00504450286722233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153683645543679,0,0,0,0,0,0,0.00833072727093116,0,0,0,0,0,0,0,0,0,0,-0.00120082512947052,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.142277543565087,0,0,0.286475493511682,0.00215547528399981,0,-0.0406044047556373,0,0,0,0,0,0.0272111427073553,0,0,0,0,0.0665070722706575,0,0.0459753228486396,0,0,0,0,0,0,0,0,0,0,0,0.0702793892885542,0,0,0.0292617931037911,0,0,0,0,0.0479617730002382,0,0.0113368592985033,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,4.33680868994202e-19,0.273941324369814,0,0,0,0,0,0,0,0,0,0,0,0.127233903125253,0,0,0,0,0,0,0,0,0,0,0,0.235256601011325,0,0,0,0,0,0,0,0.00342504936168576,0,0,0,-0.0473107321311664,0.0861720113512516,0,0,0,0,0.0646862065658661,0,0.0334714780107139,-0.0873237811451009,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111903701326551,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.226337553512375,0,-0.0223079703014832,0,0,0,0,0.0415611526127563,0.269320090212545,0,0,0.0434662391417461,0,0.0472594512762888,0,0,0.0360448577777862,0,0.00883248424544504,-0.00185060013915682,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.00015731610529988,0,0.0885470907369978,0,0,0,0,0,0,0,0,0,0,0,0,0.0153349037100142,0,0,0,0,0,0,0,0,0.419424310319572,0,0,0,0,0,0,0,0,0,0,0,0.0338050499591102,0,0,0,0,0,0,-0.00315705348676779,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133579855801494,0,-4.33680868994202e-19,0.149961431636726,0,0,0,0,0,0,0,0,0.0269687083291732,0,0,0.0823247720127778,0,0,0.116695520605192,0,0,0,0,0,0,0,0,0,0,0,0.0596826381336785,0,0.0856837184921812,0,-0.0208055278828112,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0983121937386003,0,0,0.113186217576691,0,0.10993908977307,0,0,0,0.193321737944488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197062409174541,0,0,0,0,0,0,0,0,0.0145413880521921,0,0,0,0,0,0,-0.0108766488147621,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0121319759794908,0,0,0,0.149706081284892,0,0,0.0715266496089881,0,0,0.0845062582757657,0,0,0.0197087465483425,0,0,0,0,0,0,0.00978338450410135,0.121469996919648,0,0.00130693243571997,0,0.0623572772097788,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.172210892587129,0,0,0,0,0,0,-0.0160826980070016,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.0316894721557699,0,0,0,0.111166667924485,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0860705123735412,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.170947679703346,0,0.062473770052957,0,0,0.078536309812442,0,0,0,0,0,0,-0.0514346526615924,0.00734691088559809,0,0,0,0,0,0
X600006.SH,0,0,0,0,0,0,0,0,0,0,0,0.170147806979535,0,0.0976570880269844,-0.00741275501112107,0,0,0,0,0,0.0475872532041335,0,0,0,0,0,0,0,0,0,0.296469697165746,0.0477736487886437,0,0,0,0,0,0,0,0.0435019047984552,0,0,0,0,0,0,0,0,0,0.0312926229260063,0,0,0,0,0,0,0
X002038.SZ,0,0,0.0963833905435459,0,0.0158021558422068,0,0,0,0,0,0,0,0,0,0.0859292122675855,0,0,0,0,0,0,0.156024342471942,0,0,0,0,0.02886722820082,0.0604849174213896,0.033947107050612,0,0.0844011529543284,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.00858633686585945,0,0.0066980450185048,0,0.249809885672695,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0586627138270572,0.0350245781365173,0,0,0.120920823970148,0.495464326999845,0,0,0,0.00213199933755385,0,0.00113220494237996,0.0568203986232865,0,0,0,0,0,0,0,0,0,0.0223900885279432,0,0,0,0,0,0,0.14573100868729,0,0,0,-0.0203753872718648,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,-0.200900646152943,0,0,0,0,0.0844705053386606,0,0,-0.0885262904166804,0.112707719428516,0,0.37575254939793,0,0,0,0,0,0,0,0,0,0,0.361448582263592,0,0,0.251994833797226,-0.089484966870742,0,0,0,0,0,0,0,0,0,0,0,0,0.0217139549098658,0,0,0,0,0.00327453731705398,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147155704838977,0,0,0,0,0,-5.74377954901317e-05,0.121726844935274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368132131187952,0,0,0,0,0,0.0298401014353321,0,0,0,-0.11075685286152,0.109296775925501,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.136011712640831,0,0.0767635463257736,0,0.0569395390202,0,0.247702989093697,0,0,0,0.0518060773483584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104010615555217,0,0,0,0,0,0.114218549351062,0,0,0,0,0,0,0,-0.0122668484405233,0,0,0,0,0,0
Change_TY3M,0,0,-0.023146783922857,0,0,0,0,0,0,0,0,-0.116226655012319,0,0,0,-0.0150545958762377,0,0,0,0,-0.0298513226892653,0.0820257746153725,0,0,0,-0.0166972160032689,0,0,0,0,0,0,0,0,0,-0.160537795376669,0,0,0,0,0,0,0.0800129547384881,0,0,0,0,0,0,0,0.0378567436865392,-0.0542416613556582,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159917438147252,0,0,0,-0.0766341684841793,0,0,0.281852035366433,0,0,0,0,0,0,0,-0.0642939487616399,0,0,0,0,0,-0.00067407863726332,0,0,-0.196460745929598,0,0,0,0,0,0,0,0,0,0,0,0,0.766679481440164,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.0813864981058606,0,0,0,0,0.193847891674311,0,-0.209107467199444,0,0.252408059784426,0.0151538978982756,0,-0.0676249819012224,0,-0.14364971332083,0,0,0,0,0,0,-0.147948606791676,0,0,0,0,0,-0.392626833940457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295960240041273,0,0,0,0,0.68600063476096,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.00162856143031107,0,0,0,0,0,0,0,0,0,-0.0547895053594014,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0600331069405911,0,-0.318713991326123,0.507534781523206,0,0,-0.166472425543531,0,0,0,0,0,0,0,0.0688360193444619,0,-0.0413889412950995,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0145570855281535,0,-0.260423982592545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179379399312195,0,0,0.242005732720503,0,0,0,0,0,0.12879371031847,-0.030083629693368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232784195448383,0,-0.0137242131049241,0,0.138885808684504,0,0,0,0,0
MKvol,0,0,-0.0070380415626506,-0.00545999271385058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362130964165551,0,0,0,-0.00109391719146678,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.00978435223395641,0,-0.00570698099937318,0.00776199274063684,0,0,0,0.185278550797035,0,0
CarbonVol_Shenzhen,0,0,-0.0410365164252295,-0.118407046292336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769130139830483,0,0,0,0.0254436385661258,0,0.0296778964901848,0,0,0,0,0,0,0,-0.0428132276374119,0,0,0,0,0,0.0143672562005652,0.0203175889070876,0,0,0,0,0,0,-0.0480019468253343,0.0796931509778574,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.004798583120244,0,0,0,0,0.00854914980298506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191114163959113,0,0.00138030942746862,0,0,0,0,0,0,0,0.0156291114656902,0,0,0,0,-0.0147637016721896,-0.013425245258659,0.00483504866039286,0,0,0,0,0.00872756209745225,0.0107377047417635,0,0,0,-0.0433570003039248,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188836921390835,0,0,0,0,0,0,0,0,0,0,0,0.00257144693038166,0,0,0,0,-0.00350036450769339,0,0,0,0,0,0,0,0,0,-0.00970866045456526,-0.0064609678467388,-0.00101224323895311,0,0,0,0,0,0
