,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X600031.SH,X300124.SZ,X300014.SZ,X002129.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X000063.SZ,X600703.SH,X000596.SZ,X002179.SZ,X300142.SZ,X601877.SH,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X000661.SZ,X600741.SH,X002180.SZ,X002074.SZ,X600884.SH,X000157.SZ,X000733.SZ,X600522.SH,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600563.SH,X000977.SZ,X002414.SZ,X002008.SZ,X002007.SZ,X600779.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.374965261329425,0,0,0,0,0,0.123286168109694,0.0760738892715088,0,0,0,0,0,0,-0.0389327377789364,0,0,0,0.00211545570604114,0,0,0,0.097760526575879,0,0,0,0,0,0,0,-0.038298130382205,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0043456754555742,0,0,0,0.0898385864366946,-0.00873036370363222,0,0,-0.00757718324652735,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.194841279824373,0,0,0.217815214678349,0.109232805571358,0,0,0,0,0,0,0,0,0,0,0,0,0.035879561238983,0,0.030684335168148,0,0,0,0,0,0,0,0,0,0,0.0694296707589051,0,0,0,0,0.0665863317279614,0,0,0,0,0.0434343235535781,0,0,0,0,0,0,-0.00543653934020053,0.0108107535808346,0,0,0,0.00695210221691925,0,0
X002415.SZ,0,0,0,0.0439047671024442,0,0.0192123577867759,0,0,0.12101968103547,0,0,0,0,0,0.0106837749928026,0.0771839929325093,0,0,0,0,0,0,0,0,0,-0.0540753736193331,0,0,0,0,0,0,0,0.0354488909793682,0,0,0,0,0,0.0421216563997092,0,0,0,0,0.199887738824497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.154703533433138,0.0781823763653829,0,0.505289711157519,0,0,0,0,0,0,0,0.146650540410169,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0497874547115789,0,0.0032408769696633,0,0,0,0,0,0,0,0.0851526145089098,0,0.0881817661019201,0,-0.134701949596056,0,0,0,-0.0669077346734123,0,0,0,0.0103876950102163,0,0,0,0,0,0,0
X000568.SZ,0.242867692228931,0.205909372496488,0,0.0352733782284817,0,0,0,0,0,0,0,0,0.0568317374644794,0,0,0,0,0,0.0436564109326296,0,0,0.0166103888496054,0,0.177179036089178,0,0.00737149793870611,0,0,0,0,0,0,0,0.0512604346398995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188256698522508,0.0403337111060674,0,0,0,0.0235095303711452,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.30516132695794,0,0,0.0766293865849314,0,0,0.302249880782212,0,0,0,0,0,0,0,0,0.0173829000442786,0,0,0,0,0,0,0,0,-0.052397692763925,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476370151664394,0,-0.0404027557951643,-0.000704238167898262,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.101749392340738,0,0,0.348788352392445,0,0,0,0,0,0,0,0,0,0,0,0,0.0630161194221157,0.185044664359573,-0.00516301489483791,0,0,0.0421386621209723,0,0,0,0,0,0.0144585707465919,0,0,0,0.00473958051546106,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559192650672965,0,0.0184358194411961,-0.0401897391077308,0,0,0,-0.0265613278079582,0,0
X600690.SH,-2.16840434497101e-19,0.108665221407315,0,0,0,0,0.115279670100967,0,0,0,0,0,0,0,0,0,0,0,0.0295975401070431,0,0,0,0,0.235529012950302,0,0,0,0,0,0,0,0,0,0,0.0374859898106694,0.0766025277138769,0,0,0.0566163379421861,0.024290777662069,0,0,0,0,0,0,0.108819071924747,0,0.0326366218497913,0,0,0,-0.0120047030420326,0,0,0,0,0,0
X002304.SZ,0.103342067287679,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.281805561489949,0,0,0,0,0,0,0,0,0.299384633091476,0,0,0,0,0,0,0,0,0.20026597652192,0,0,0,0,0,0,0.076160916614702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320974394518495,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.159720801340486,0,0,0.0434104464426208,0,0,0,0,0,0.0991237260847324,0,0,0.133575913802514,0,0,0,0,0,0,0.0351269108201554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548739508945307,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0
