,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X600276.SH,X002304.SZ,X002475.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X003816.SZ,X002371.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000596.SZ,X600703.SH,X300142.SZ,X000625.SZ,X002179.SZ,X600089.SH,X601877.SH,X000100.SZ,X000661.SZ,X600460.SH,X600741.SH,X002180.SZ,X000157.SZ,X600884.SH,X000733.SZ,X002236.SZ,X600702.SH,X000799.SZ,X600522.SH,X002074.SZ,X600584.SH,X600779.SH,X002414.SZ,X000800.SZ,X000977.SZ,X600183.SH,X600563.SH,X002432.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151357209653127,0,0,0,0.100350965811142,0,0,0,0.254821710130855,0,0,0,0,0.289361241653702,0,0,-0.0149844320828891,0,0,0,0,0.0919116237058339,0,0,0,0,-0.020280697800012,0,0.00538352641525052,0.0134347722302301,0,0.0681276731958127,-0.0281522074591763,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.0370945232611434,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132519785833214,0,0,0,0,0.326794743102874,0.206094101088558,0,0.204808326266014,0.0530169689997305,0,0,0,0,0,0,0,0,0.0638026843294942,-0.510557153532676,0.0149781911264998,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0743217630936734,0,0.0680005387801108,0,0,0,0,0.339755561366195,0,0,0.0893344426634951,0,0,0.12165150664503,0,0,0,0,0,0.0644872170828961,0,0,0.083102764505245,0,0,0,0,0,0,0,0.00503261384320371,0,0,0.0849928625601103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0229668539011743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256580384694606,0,0,0,0,0,0,0.318021840504021,0,0.0475212123742804,0,-0.140671648653382,0,0,0,0.00840605446174217,0,0,0,0,0,0,0,0,0,0,0,0,0.0454364221910796,-0.0445030375668798,0.0178988764979753,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.00364834199679782,0,0,0,0,0,0,0.100069277764668,0,0,0,0.0293221643567543,0,0,0,0.0264830138512229,0,0,0,0,0,0,0,0.049044020128235,0,0,0,0,0.035068891292057,0,0,0,0,0.0879051966175658,0.0570072968133571,0,0.165593237507724,0,0.114036301831634,0,0,0,0.0104316784851145,0,0.00333906923427933,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303073970805435,0,0.140735815652723,0.169114404862739,0,0,-0.0798158848841962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220019257952985,0,0,0,0,0,0,0,0.0982660042742923,-0.0497307363299148,0,0.062638854882382,-0.0543079861734594,0,0,0,0,0,0
X000100.SZ,0,0.070882538878707,0,0,0,0,0,0,0,0,0,0,0.164831803923772,0.0184780719180193,0.224687916056079,0,0,0,0,0,0.0967729171285814,0,6.93889390390723e-18,0,0,0.161474449222949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421129376268601,0,0,0.00201088140737396,0.132299911739907,0,0,0,0,0,-0.00900589023393661,-0.00177992267146801,0,0,0,0,0,0
X000661.SZ,0,0,0.299166410477554,0,-0.0380932554917219,0,0,0,0,0,0,0,0,0,0,0,0,0.11693862854553,0.329658962518398,0,0,0,0,0,-0.0125103027352338,0,0,0,0,0,0,-0.111798582828891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00489224925573063,0,0,0.108870769216874,6.93889390390723e-18,0.0201571578389742,0,0,0,0,-0.784696403262115,0,0
X600460.SH,0,-0.0751256549032745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21382337946805,0,0,0,0.242671003558701,0,0,0,0,-0.0699171172952786,0,0,0,0,0,0,0,0.293620820623763,0,0,0,0,0,0,0,0.0577170985856064,0,0,0,0,0,0,0,0,0.0174035800883891,0,-0.00633390011334406,0,0,0,0,0.2219399471495,0,0
X600741.SH,0,0,0,0,0,0,0,0.189475107180087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184726682446778,0,0,0,0.135338880430897,0.0139731287240827,0,0,0.100813589873093,0,0.0199383346068438,-0.0313728855399273,0,0,0,0,0,0,0
X002180.SZ,0,0.244465415300612,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.548809101016231,0,0,0.0734182352006745,-0.0863303693264409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503288785337662,0,0,0,0,0,0,0,0.130573434813641,-0.024698626672995,0,-0.0628212850788643,0.0615640306617067,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.533493027115521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340236359633238,0,0.0481665021166359,0,0.0177555489866968,0,0,0,0,0.0419456683269939,0,0,0,0,0.0379148619198587,0,0,-0.0049624710405144,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123167950092165,0,0.0568691001040093,0,0.0933910990317974,0,0,0.0601842255217002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163793955044787,0.360860302051319,0,0,0,0,0.0535136134225809,0,0,0,0,-0.0175064152344006,-0.00197356618560799,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109877691415578,0,0.152734631075805,0,0,0.12789777398126,0,0.0406312459982424,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.000966969115610604,-0.0251094892295562,0,0,0,0.221218953878503,0,0,0,0.103988411482004,0.0026816101638871,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0.0388009610275879,0,0,0,0.0349270249132565,0,0,0,0,0,0,0,0,0,0,0,0,0.0127315463680296,0,0.0625017909068721,0,0,0,0.00722544867076457,0.187238284501476,0,0,0,0.0442734111392186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181975013729543,0,0.136959921525938,0,0,0,0,0.0288378594173695,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028294977033306,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.141984117329435,0,0,0.107985549119983,0,0,0.519339969632613,-0.0546690562136601,0,0,0.456718936462732,0,0,0,0,0,-0.00451992317366181,0,0.0205715569119022,0.0190893150780619,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0.112166945859124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822606501489989,0,0,0,0.15938941859247,0,0,0,0,0,0.026809203106521,0,0,0,0,0.663990978518543,0,0.0688052658243392,0,0,0,0,0,0.0198037752080547,0,0,0,0.0251836983053868,0.0101939922882368,-0.0185073243006204,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188756797441455,0,0.179364677061287,0,0,0,0,0,0,0,0,0,0,-0.0193530550986643,0,0,0.195597419787155,0,0,0,0,0,0,0,0,0,0.332125476186438,0,0,0,0,0.0821585093725877,0,-0.245814211487403,0,0.00859244535966378,0,0,0,0,0,0
X002074.SZ,0,0,0.0247000753138035,0.0815420119904248,0,0,0,0,0,0,0,0,0,0,0,-0.100808126113904,0,0.328623344218415,0,0.123910913655126,0,0,0,0.0456682920634327,0,0.0750241851765137,0,0.244255111421231,0.0924299629954915,0,0,0,0,0,0,0,0,0,0.0274063783907002,0,0,0,0,0,0,0,0,0,0.113776918102465,0.0136384385772614,0,-0.0177263642396206,0.03422183489103,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211043131392704,0,0,0,0.015013125556885,0,0,0.127198180048096,0,0,0,0,0,0.0120251727400333,0.0551797727238545,0,0,0.0289482190917595,0,0,0,0,0.0172575096894491,0,0,0,0.13166601289346,0,0,0.325699906085723,0,0,0,0,0,0,0,0,0,0,0
X600779.SH,-5.42101086242752e-20,0,0,0,0.239405336533135,0,0,0.348310121553877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555668051513758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181072964947632,0,0,0,0,0,0,0,0,-0.00962966795889838,0.00360614746288516,0,0.00359160683702828,-0.0365133305389442,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210857115093278,0,0,0,0,0,0,0,0,0,0,0,0.528936377175775,0,0,0,0,0,0,0,0,0,0,0.207069231861769,0.0889982492026587,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0747762554522173,0,-0.0238999122559035,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0470475219283571,0,0.0227359860352908,0.00576175498796842,0,0,0,0,0.185352590832937,0,0.0517383741786442,0,0.0970348506024373,0,0,0.0596275103649439,0,0.0323340168389399,0,0.16182606856119,0,0,0,0,0,0.0403862029302854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233088597278072,0,0,0,0,0,0,0
X000977.SZ,0,0.142747835989933,0.201919860213914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714369932192726,0,0.0527468911346752,0.0325106250727431,0.0993901966860393,0,0,0,0,0,0,0,0,0.153658585569197,0,0,0,0,0,0,0,0,0,0.084144374732076,0,0,0,0,0,0,0,0,0.0326211080067414,0,0,-0.0261946876005108,0,0,0,0,0,0
X600183.SH,0,0.200574171200063,0,0,0,0,0,0.0967962851816914,0,0,0,0,0,0,0,0,0,0,0,0.0551282784992769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254218595527287,0.0903770172416126,0,0,0,0,0,0.036769701941288,0,-1.73472347597681e-18,0,0.255307007307702,0,0,0,0.0407066251700255,0,-0.0450887016252575,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.139914885649571,0,0,0,0,0,0,0.139327627688049,0,0,0,0,0,0,0,0,0.139904515824559,0,0,0.177911327409564,0,0.339685492339266,0,0,0,0,0,0,0.247117546354165,0,0,0,0,0,-0.10680451722982,0,0,0,0,0,0,0,0,0,0,0,0
X002432.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,-0.13064301151442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543796799058549,0.0387439884237677,0,0.0408796555030592,0,0,0,0.290744079179141,0,-0.0697130190938604,0,-0.0540992095079734,0,-0.0432044532278918,0,0,0,0,0,0,0,0.321390279427963,0,0,0,-0.013567429773781,0,0,0,0,0,0,0,0,0,0,0.0325794103089714,-0.0776407210606745,0,0,0,0,0,0
Slope,0,0,0,0.173818640063259,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25639843278074,0,0,0,0,0,0,0.05605094955891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560740803015583,0,0,0,0,0,0,0.245500588040097,0,0,0.0498840565599127,0.0187600268305998,0,0.648768090618261,0,0,0,-1.39455319420691,0,0
TED,0,0,0,0,0,0,0,0,0.233908388871096,0,0,0,0,0,0,0,0,0.0310914700712042,0,0,-0.212115541836488,0,0,0,0,-0.229256738641622,0,0,0.365910013555546,0,-0.130565731462164,0,0,0,0,0,0,0,0,0,0.0543339130069139,0,0,0,0,0,0,0,0,0,0,0.865037613108339,0,0,0,0,1.54789016145143,0,0
RealEstate_excess,0,0,0,-0.0483981334574401,0,0,0,0,0,0,0,0,0,0,0,0.0466700939069316,0,-0.0301625833109347,0,0,0,0.0553254480306061,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0777787636470625,0,0,-0.0260154069906015,0,0,0,0,0,0,0,0,-0.0210911537680487,0,-0.120378115302207,0,0,0,0,0,-0.0807177830835998,0.010041515220947,1.35525271560688e-20,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422095957343933,0,-0.139607529399678,0,-0.098694237021905,0,0,0,0,0.0683009973459816,0,0,0,0,0,0,0,0,-0.0412395770768563,0,0.121418660868425,0,0,0.0951121335458923,0,0,-0.0685885301695243,-0.0598845980063897,0,0,0,0,0,0,0,0,-0.0172196194198988,0,-0.00948926071204101,-4.33680868994202e-19,0.189591771326061,0,0,0.0768823524019815,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4989244846432e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385688466933441,-0.00169570011088531,0,0,0,-0.0162199342133556,0,0
CarbonVol_Shenzhen,0,0,0,-0.0359858562445111,0,0,0,0,0.0417722166609279,0,0,0,0,0,0,0,0,0,0,0,-0.0068278777508031,0,0,0,0,0,0,0,-0.000990021591478792,0,-0.0101334291419988,0,0,0,0,0,0,0,0,0,0.0103467105590391,0,0,0,0,0,0,0,0,0,0,-0.0807066922353602,0.066678851937203,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0025037830262118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00671526797009413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127008213650989,0,-0.0171974895624207,-0.00270136238496449,0,0.00781410220221793,-0.0248431226444833,0,0,0,-0.129122570860438,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,-0.00705878684070349,0,0,0,0.00535191889477735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485880433636793,0,0,-0.00554981626696228,0,0,0,0.00468078151315172,0.000864245693996389,0.00138912900771853,-0.00125756034787886,0.00715148680936005,0,0,0,0.0401157911973274,0,0
