,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X300014.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X002371.SZ,X000725.SZ,X600031.SH,X002241.SZ,X300124.SZ,X600703.SH,X003816.SZ,X000063.SZ,X000338.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X600460.SH,X000100.SZ,X600089.SH,X002074.SZ,X600741.SH,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X600884.SH,X601799.SH,X000157.SZ,X600584.SH,X000733.SZ,X600563.SH,X002414.SZ,X002180.SZ,X600522.SH,X600183.SH,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460508531210194,0,0.0920478088522098,0.114073217414472,0,0,0,0,0,-0.0229202289039502,0,0,0.0503535661909335,0,0,0,-0.0229678945038184,0.0586156318837195,0,0,0.061350115934064,0,0,0,0,0.0693312552738611,0,0,0,0,0,-0.0659820763520208,0,0,0,0,0,0,0,0.0230637873372706,0.00948099951916761,0,0,0,-0.0273556118640117,0,0
X000651.SZ,0,0,0,0,0,0,0.01905526761221,0,0,0,0,0,0,0,0,0.0879458262233258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364560209520028,0,-0.112079316027126,0,0,0.20549738399659,0,0,0,0,0,0.0351111745289815,0,-0.171466812287364,0,0,0,0,0,0,0,0,0,0.0437547407320441,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.135483101368874,-0.0931856562349704,0,0,0,0,0,0,0,0,0,0,0,0,0.0392957954989141,-0.0486014167785798,0,0,0,-0.042593366055839,0,-0.14049280118635,0.153974943279244,0,0,0,0,0,0,0,0,0.18762469973172,0,0,0,0,0,0,0,-0.0406845669699173,0,0,0.526243131016746,0,-0.00661090480100999,-1.73472347597681e-18,0,0,0,0.416104496538956,0,0
X000725.SZ,-0.0401176408855909,0,0,0,0,-0.0898703311982086,0,0.0152234977249736,0,0,0,0,0,0,0,0,0,0,0,0,0.0326738800587593,0,0,0,0.149222699885384,0,-0.0195549752233039,0,0.0929919706943273,0,0.326812096648456,0,0,0,-0.00950858514850129,0,0,0,0,0,0.072008677722361,0.055913553348147,-0.00054742317927095,-0.0254503678181799,0,0,0.00567156901752538,0,0,0,0,0,-0.012513928202529,0,0,0,0,0,0
X600031.SH,0,0,0,0.0123163872957872,0,0,0.0632350583364557,0,0,0,0,0,0.0180117389417719,0,0,0,0,0,0,0,0.132581029574465,0,0,0,0,0,-0.0725841315085686,0,0,0,0,0,0,0,0.0737992942509848,0,0,0,0,0,0.548229182867796,0,0,0,0.0797240034014094,0,0,0,0.0574695805428642,0,0,0,0.0217617252932075,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.00344578668389941,0,0.237847676509025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403124545845134,0,0,0,0,0,0,0,0.167685580916631,0.179556005454568,0,0.215258141324156,-0.0798279001849869,0,0,0,0,0,0,0.0304014124123507,0,0,0,0,0,0,0.129617374097772,0,0,0,0,-0.00463564830459079,0,0,0,0,1.73472347597681e-18,0,0
X300124.SZ,0,0,0,0,0.0416617843855305,0,0.0650218017699384,0.130466738167845,0,0,0.166387654655467,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.137184349606962,0,0,0,0,0.162513684819284,0,0.0116070404281935,0,0.0234116978548768,0,0,0,0,0,0,0.271939034658969,0,0,0,0.0465423969691742,0,0,0,0,0,0,0,-0.0907041056674114,0,0,0,0,0,0
X600703.SH,0,0,0,-3.46944695195361e-18,0,0.0626062077244924,0.00397966273738357,0,0,0,0,0,0.133128264375686,0,0,0,0,0,0,0,0,0,0.0248646605101894,0,0,0,0,0,0,0.0226997475874465,0,0,0.100454466268084,0,0,0,0,0,0,0.190329647436731,-0.0955191457102267,0.0638471900775384,0.176519996815019,0,0,0,0,0.26728617972352,0,0,0,0.0343952892845674,-0.0765827576074442,0,0,0,0.0293896965378773,0,0
X003816.SZ,0,0,0,-0.0775950573142912,0,0,0,0,0,0,-0.0887383815335934,0,-0.0115107395557822,0,0,0,0.0392407781570213,0,0,0.181888724120639,0.0583075583270766,0,0,0,0,0,0,0.017089400455538,0,0,0,0.312210073435779,0,0,0,0,0,0,-0.0174135110346843,0,0.0825593363393508,0,0,0,0,0,0.0650234647175696,0,0,0,0,-0.0530268047479573,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,-0.0126709654081773,0,0,0.0498944973475733,0,0.109267967786785,0,0,0,0.130880302944786,0,0,0.0137073734580284,0,0,0,0.0591669985732458,0,0,0.0275164869592954,0.21525306227042,0,0,0,0,0,0,0,0,0.0115224408783595,0,0.0514006215752045,0,-0.124318650539963,0,0,0,0,0,0.0275583985001246,0.295905103877271,0,-0.0117746971710974,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0633614621392605,0,-0.0629538796285749,0,0,0,0,0.210968242905395,0.0455884339082043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774890109652898,0.39954090545727,0,0,0,0,0,0,0,0.0298691914526403,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0548413931586326,0,0.182223081876006,0,0,0,0,0.372882136203459,0,0,-0.248633836849273,0,0,0,0,0,0,0,0,0,0,0,0,0.0980061337793306,0,0,0.0951676218915023,0,0,0,0,0,0,0,0,0,0,0.378115698662409,0,0,0,0,0,0,0,0,-0.09864722841667,0.069212776157711,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.148617844829539,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255443439180926,0,0,0,0,0.207603266105312,0.0273536440762608,0.230506544178707,0,0,0.274204756362344,0.122396222601997,0,0,0,0,-0.107003220442014,0,0,0,0,0.132217577040845,0,0,0,0,0,0,0,-0.0660057938980234,0,0.0347164373897371,0,0,0,0,0,0
X000596.SZ,0,0,0.154490075775811,0,0.406979321101507,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156200593533251,0,0,0,0,0,0.135593366490653,0.00969213140528124,0,0,0,0,0,0,0,0,0.100282894574705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834846257407346,0,0,-0.0177047955506321,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.130844895199298,0,0,0,0.219172333592607,0,0,0,0,0,0,0,0,0.0984160150908761,0,0,0,0,0,0,0,0,0,0,0,-0.0354808520180871,0.033560731928196,0,0,0.238974278035111,0,0,0,0,0,0,0,0,0,0.14752448829973,0.0282650672006362,0,0,0,0,0,0,0,0,0.0334008324232031,0,0,0,-0.0854924776790813,0,0
X000661.SZ,0,0.470649865676424,0,0,0,0,0,0.0307774091343776,0,0,0,0,0,0,0,-0.0552947720627675,0,0,0,0,0,0,0,0,0,0,-0.0262256007992432,0,0.235135070607128,-0.133855916485089,0,-0.144279732975035,-0.116025328555935,0,0.00652213525560321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318096674220086,0,0,0,0,-3.46944695195361e-18,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538981309634761,0,0,-0.259816488783963,-0.00631047030284883,0,0,0,0.557748632292807,0,0,0,0,0,0,0,0,0.0351258987459453,0.133259484312944,0.29291771995851,0.0556660056260677,0,0,0,0.33942916672787,0,0,0,6.93889390390723e-18,0.0134807596554379,0,0,0,0,0,0,0,0,-0.0696898021250568,0,0,0,0.0768121514006648,0,0
X002179.SZ,-0.150901059325683,0,0,0,0,0,0,0.0449952305208105,0,-0.106907322080373,0,0,-0.0158798436645388,0,0,0,0,0,0,0,0,0.228660185217386,0,0,0,0,0.0920647896787116,0,0.0211342972396422,0,0,-0.0874961768382072,0,0,0,0,0.0569902389950698,0,0,0,0,0,0.138160881675001,0,0,0,0,0,0,0,0,-0.0374088119688421,0,0,0,0,0.00712754456610291,0,0
X300142.SZ,0,0,0,0,0.119992588870688,0,0,0.0346513562451089,0,-0.0898835263758628,0,-0.346617259863581,0,0,0,0.103581960108598,0,-0.352025185986229,0,0,0,0.110736103425111,0,0,0,0,-0.241305875042711,0.0233829247779318,0,0,0,0,0.0393663484130343,0,0,0.535405968469857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10762046489454,-0.0838510483515394,0,0,0,0.121995525288808,0,0
X600460.SH,0,0,0,0,0,0,0,0.245080786577434,0,0,0,0,0,0,0,0.0274481120411899,0.062402260239102,0,0,0,0,0,0.192847461797144,-0.162140269331613,0.078742763116556,0,0,0,0.039055431146615,0,0,0,0.065599037962179,0,0,0,0,0,0,0,0,0,0,0.068343151495105,0,0,0,0,0,0,0,0,0.0298103257365242,0,0,0,0,0,0
X000100.SZ,0,0,0,-0.0645022850211464,0,0,0,0,0,0,0,0,0,0.312217137959123,0.0451169248957261,0,0,0,0,0.0685568347324827,0,0,0.182403206282412,0,0,0,0,0,0,0,0,0,0.0232360993740966,0,0,0,0,-0.00297955775891574,0,0,0.0184314116705255,0,0,0,0.0161378045886905,0,0,0,0,0,0,0,0,0,0,0,-0.0550071578626518,0,0
X600089.SH,0,0,0,0,0,-0.27105528933721,0,0,0,0,0,0,0.0889346062266569,0,0,0,0,-0.136627878760109,0,0,0,0.0394240063009987,0,0,0,0,0.113731608914841,0,0.290485807315991,0,0,0,0,0,0,0,0,0,0.0958285634395413,0,0.0306135206259159,0,0,0,0,0,0,0,0,0,0,0.0129127281799147,0,0,0,0,-0.131731328259973,0,0
X002074.SZ,0,0,0,0,0,0,0,0.197900661578246,-0.111205625948292,0,0,0,0.243982299883216,0,0,0,0,0,-0.0552772972397263,0,0,0,0,0,0.053801371407809,-0.122938934968278,0,0,0.0757409660326559,0,0,0,0,0,0,0,0,0,0.14738517960178,0,0,0,0,0.128579106513223,0,0.0954017262835069,0.372538390598372,0,0,0,0,0.0385245780954209,0.0507892590750066,0,0,0,0.00464091216066765,0,0
X600741.SH,0,0,0.209997360207987,0,0,0,0.138569442802063,0,0,0.184872698127971,0,0,-0.164750422793574,0,0,0,0,0,0,0,0,0,0,0,-0.0436602328433099,0,0.0841951853340303,0,0,0,0,-0.0164904291539579,0,0,0.0289550320872739,0,0,0,0,0.153148402194428,0,0,0,0,0,0,0,0,0,0.0436498414814933,0,0.0291663725586824,0.0154612592726,0,0,0,0,0,0
X600702.SH,0,0.108193292002731,0,0,0,0,0,0.18204260757598,0,0,0,0.00968300999051692,0,0,0,0,0,0,0,0,0,0,0,0.13304915379359,0,0,0,0,0,0,0,0,0.0521233943295492,0,0,0.224076583026975,0,0.35386213139263,0,0,0,0,0,0.0204327336046959,0,0,0,0,0,0.0379140306988317,0,-0.0362218523374451,0,0,0,0,0,0,0
X000799.SZ,0.269322169987292,0,0,0.51797120443298,0,0,0,0,0,0,0,0,0,0,0,0.155814331076461,0,0,0,0,0,-0.0191109273262033,0,0.00615674628294117,0,0,0,0,0,0,0,0,0,0,0.107000387285203,0,0,0,0,0,0,0,0,0,0.0327942904270165,0,0,0,0,0,0,0.0465081545899424,-0.0809093173578125,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887314701031233,0,0.0524184911388625,0.0584388407098473,0,0,0,0.165084551886163,0.128715874119053,0,0,0,-0.0264919115883382,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600779.SH,0,0.464533214417633,0,0,0,0,0.0773191429652589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154313010188669,0,0,0,0,0,0,0,-0.041960162047278,0,0,0.166128823550543,0.0931009452998865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292736253915903,0,0,0,0,0,0
X600884.SH,-0.463421173843921,0,0,0.152463524201504,-0.12008016703462,-0.233257600662362,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923317222454361,0,0,0,0,0,0,0,0.215803213617443,0.0327281009553325,0,0,-0.180205555709833,0,0.0788874890901626,6.93889390390723e-18,0,0,0,0,0,0,0.103744169845802,0,0,0,0,0,0,-0.335658790562668,0,0,0,0,0.0120489249383313,0,0,0,0,0,0
X601799.SH,0,0.0702347164639187,0,0.000610969993686033,0,0,0,0,0.0318953526726388,0.149701865491271,0,0,0,0,0,0,0,0.0187749047792363,0,0,-0.0366753739337553,0.00898780349759796,0.127028388695927,0,0,0.0173247553784278,0,0,0.0307549297803531,0.105204252465004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00882518963120314,0,0,0,-0.0792354290012939,0,0
X000157.SZ,0,0,0,0,-0.0271448903849369,-0.0358353428663139,0,0,0,0.027065250265203,0,0,-0.0146164347316845,0,0.667717887280365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505901487388481,0,0,0,0,0.116157627491836,0,0,0,0,-0.0420450311532826,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432838611972557,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,-0.0348808849079884,0,0,0,0.00185164335071441,0,0,0,0.104751855446233,0,0.180153067244417,0,0,0,0,0,0,0,0.0511254731254239,-0.055629628314961,0,0.0255055122760356,0,0,0,0,0,0.0318099051774864,0,0.104936766925192,0,-0.00556589397781191,0,0,0,0,0,0.084468638657073,0,0,0,0,0,0,0,0.0346156866218951,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,-0.2524706879023,0,0,0,0,0,-0.00316430708918731,0,0.159595540432214,0,0,0,0.035828553573937,0.12492997095605,0,0.0122129708559526,0,0.0535363331520593,0.60386426079315,0,0,0,0,0,0,0,0.0814246852985958,0.130335545395333,0,0,0,0,0,0,0,0.0504128834283448,0,0,0,0,-0.38281929636314,0,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.210541751204178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277024167619301,0,-0.193939634861212,0,0,0,0.0132637321592951,0,0.0245527760662702,0.325070703174285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030814039680722,0,0.0202720949999619,0,0,0,0,0.252459263405838,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105212349976178,0,0,0,0,0,0.0346373382827699,0,0,0,0.0725250375123934,0,0,0,0,0.0954658173325467,0.127590152254156,0,0,0,0,0,0,0,0,0,0,0.323759288153712,0.0366346842899884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0737797979680489,0,0,0,0,-0.0152141120545442,0,0,-0.0510430706789288,0,0,0,0,0,0,0,-0.103667265026462,0.162912819663055,-0.0201718041285281,-0.15868192311923,0,0,0,0,0,0,0,0,0.0415631917751802,0,0,0.0488749404473978,0.140867082379469,0,0,0,0.189089685796188,0,0,0,0,0,-0.139402634338344,0,-0.0352532199760763,-0.0116852019375751,0,0,0,0.0447893654263012,0,0
X600522.SH,0,0,0,-0.153797952589954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250623300493141,0,0,-6.7762635780344e-21,0,0,0,0,0,0,-0.117956532633493,0,0,0,0.195434578823448,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0704133227885983,0,0,0.278870275053605,0,0,-0.000687067617008144,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0298461022386295,0,0,0,0,0.148423424346149,0,0,0,0.118506704495089,0,0,0,0,0,0,0,0,0,0.0475577408021293,0,0,0,0,-0.0471444748328968,0,0,-0.0440889688269652,0,0.0931004071179104,0,-0.131931217363261,0,0.094247789566953,0,0,0,0,0,0,0,0,0,0,0.0334916563889721,-0.0313115465546144,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.167502104876274,0,-0.0768709210990532,0,0,0,0,0,0,0,-0.0792794965613796,0,0,0,0,0,0,0,0,0,0,-0.115361538716282,0,0.0179280661566881,0,0,-0.130433362245841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242897822597635,0,0,0,0.412121479855819,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0257720971010417,0,0,0,0,0.0204194718747019,0.0226158993983922,0.417326419291225,0,0,0,0.00949608063774496,0,0,0,0,4.33680868994202e-19,0,0,0,0.124595662487112,0,0.0907951904789602,0,0,0,0,0,0,0,0,0.076203840268997,0.0776418443388229,0,0,0,0,0,0,0.0138110235484921,0,0,0,0,0.0474414306363235,0,0
Change_TY3M,0,0,0,0,0,0,-0.0252798460224159,-0.0652257680976399,0,0,0,0,0,0,0,0,0,0,0,-0.206026869527009,0,0,0,0,0,-0.0575605551591428,0.0264106381190182,-0.0219384674964544,0,0,0,0,0,0,0,0,-0.0388929035302058,0,0.0369376651746501,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0121807776858186,-0.157387519791094,0,0,0,-0.0302577834360094,0,0
Slope,0,0,0,0.783934971655263,0,0,0,0,0,0,0,0,0.0048904409521707,0,0,0,0,0.157785201130766,0,0,-0.0161177662114947,-0.835279957558724,0,0.0867402483948961,0,0,0,0,0.0992088799653199,0,0,0.299727568844056,0,0,-1.22898004267844,0,0,0,0,0,0,0,0,0,0,0,0.214202501703622,0,0,0,0.270418272627573,0,1.24135255840007,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717758928433186,-0.125500495649092,0,0,0,0,0,0,0,0,0,-0.00817366245041598,0,0,0,0,0,-0.059148951915443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584641865317036,0,0,0,0,-0.216425830616897,0,0
RealEstate_excess,0,0,0,0,0,0.0605091950506795,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951025246062807,0,0,0.0122394101936259,0,0,0.0188547451255867,0,0.00584868459150854,-0.0584084294128188,-0.00663806329996346,0.0421947047447162,0,0,0,0,0,0,0,0,0,0,0,0,-0.02499008822252,0,0,0,-0.0323835600376186,0,0,0,0,-0.0196186277814362,0,0,0,0,-0.1092903942647,0,0
MKreturn,0,0,0,0,-0.0641768974917732,0,0,0,0,-0.028589267676092,0,0,0,0,0,-0.0219747910694946,0,0,0,-0.0442915925434522,0,0,-0.0418662810353328,0,0,0,-0.0037245013642468,0,0,0,0,0,0,0,0,0,0,0,-0.0319028602341048,0,-0.0130027073309516,0,0,0.0752649950268201,0,0,-0.045068851431598,0,0,0,0,-0.01352638257411,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00250954306076536,0,0,0,0,0,0.00141879065930967,0,0,-0.00041675932741258,-0.000231045793228188,0,-0.000535806224838946,0,0,-0.00349716243596846,0,-0.00167913653573971,0,0,0,0,0,-0.000544256173257925,0,0,0,0,0,0,0,0,0,0,0,0.000902572658371598,0,0,0,0,0.00629602037018889,-0.00410983976330862,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0144494524252407,0,-0.223829138825387,-0.179947486908771,0,0,0,0,0,0,0,-0.0758219225615486,0,0,0.267672613677304,0,0,0,0,-0.592338183543292,0,0,0,0,0,0,-0.0885674107290488,-0.124435630541722,-0.240617781959491,0,0,0.43282625623244,0,0,0,0,0.181567452100963,0,0,0,0.0327295703713657,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00171046618217093,0,0,0,0,0.00232994636743416,0,0,0,0,0,0,0,0,-0.00311526506611546,0,0,0,0,-0.00262007488741349,0,-0.00198273970422281,0,0,0,0,0,0,-0.000286677825143704,0,0,0,0,0,0,0,0,0,-0.00198863646436414,0,0,0,0,0,0.00903078201205367,-0.00579642489237474,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218931119140571,-1.0842021724855e-19,-0.00520408813259972,0,-0.00628143378507323,-0.00197999325769093,0,0,0,0,0.00398611130125829,0,0,0,0,0,0,0,0,0,0,-0.00104776050824199,0,0,0,0,0,0,0.0053608899853464,5.42101086242752e-20,0,0,0,-0.0152901986853838,0,0
