,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600271.SH,X600703.SH,X600741.SH,X600066.SH,X002292.SZ,X002241.SZ,X000100.SZ,X600031.SH,X002236.SZ,X600118.SH,X600177.SH,X002506.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X300124.SZ,X002085.SZ,X600867.SH,X600089.SH,X002294.SZ,X002007.SZ,X002456.SZ,X000050.SZ,X002426.SZ,X000869.SZ,X002465.SZ,X600498.SH,X002508.SZ,X002180.SZ,X601877.SH,X600699.SH,X000981.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0817814624681456,0,0.122234071927652,0,0,-0.121974036029961,0,0,0,0.0719309385249656,0.201585497937554,3.46944695195361e-18,0.0478462672611051,0,0,0,0,0,0,-0.140263443354185,0.12544050733742,0,0,0,0,0,0,0,0,-0.0253040390262158,0,0,0.0764553166213332,0,0.0140707157284793,-0.0143722489226026,0.031035270945454,0,0,0,0,0.00891836144850576,-0.0443343381217376,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165589654993509,0,0,0,0,0,0,0.143466843308817,0,0,0,0,0,0,0.0368597553159473,0,-0.0799778946086719,0,0,0,0.0243749839018629,0,0.131884172890433,0,0,0.59736705272846,0,0,0,0.0279545609036545,0,0,0,0.221315988672446,0,0.0260018984771317,-0.0362086576659441,0,0,0,0,0,0
X002241.SZ,0,0,-0.0831347855138457,0,0,0,0,0,0,0,0,0,0,0,0,0.19533376748446,0,0,-0.101153534460105,0,0.108368923465781,0,0.184808813625722,0,0,0,0,0,0,0.0704008099316838,0.117544670840673,0.101335186228012,0,0,0,0,0,0,0.111813029774058,0.0889010808635362,0,0.134071608912881,0.0464272435122194,0,0,0.0981379144738378,0,0,0,0,0,0.0035652654410904,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151002568924515,0,0.0901565378424459,0.0494347943529322,0,0,0,0,0,0,0,0,0,0,0,0,0.0541209746266003,0.252287479037193,0,0,0,0,0.104334439133305,0,0,0,0,0,0.0167122220517014,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.204650585359032,0.0900775133637258,0,0,0,0,0,0,0,0,0,0.0175252993465144,0,0.0347900089275391,0,0,0.13211160311976,0.23444241372196,0,0.0651047353367923,0,0,0,0,0,0,0,0,0,0.110884873797892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235269302633738,0,0,0,0.23515833503135,0,0.195621447675058,0.073952952134042,0,0,0,0,0,0,0,0,0.0205228511543912,0,0,0,0,0.0519088866436537,-6.93889390390723e-18,0.193466977792389,0,0,0,0,0,0,0,0,0,0.0902001192869105,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0505089866936815,0,0,0,0,0.0758808679625628,0,0,0,0,0,0.0183267232843869,0,0,0,0,0,0.0941150755762081,0.231766577268883,0,0.137345597219902,0,0,0,0,0,0.111653543434928,0,0,0,0,0,0.151872477859647,0.0332718585496724,0,0,0,0,0,0,0,0,0,0,0.0262182205794923,0,0.0214434259113158,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0134646745946139,0,0,0,0,0,0,0.022233263462382,0,0,0,0.11595408454788,0,0,0.127552081902603,0,0.0559287977994821,0,0,0,0,0,0.0319293104351789,0,0,0.382642133948551,0,0.0126144218134417,0,0.0234355390235807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0.0207408988942996,0.0893220109810898,0.0586054342335249,0,0,0,0,0.0912584098713871,0,0,0.18220843911358,0,0,0,0,0.244461631839669,0,0,0,0,0,0,0.0852302928006304,0,0,0,0,0,0,0,0,0,0,0.174572669421757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649630576031643,0,0.0320426469847811,0.358917867825767,0.0164654597742324,0,0.0830216180830431,0,0.0761985977991426,0,0,0,0,0,0.0627770679416041,0,0,0.166785350056373,0,0.18173051116022,0,0.044218729892518,0,0,0,0,0,0,0,0.0868294282809752,0,0,0,0,0,-0.00227683932057834,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0342146507977972,0,0,0,0.0336184058076591,0,0,0,0,0,0.0343217527558271,0.0782668369159832,0,0,0,0,0,0.0597685517178758,0.265306902081954,0,0,0,0,0,0,0,0,0,0,0,0,0.10100981047595,0,0,0,0,0,0,0,0,0.0824866690681535,0,0.034460454524724,0,0,0,-0.0345346482504374,-0.0229899036748406,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.0663947968199648,0,0,0,0,-0.0432250699817541,0,0,0.111030616203904,0,0.408609291096046,0,0,0,0,0,0,0.0133620801807201,0,0,0,0,0,0.1134430429078,0,0,0,0.139947073090107,0,0,0,0,0,-0.149940779881211,0,0,0,0,-0.0475758268822496,0.250019845394287,0,-0.045096274615053,0.133570230633414,0,0.106146057112851,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.142605436207526,0,0,0,0,0.0538880092676251,0,0,0,0,0,0.00470325203841081,0.125485333523082,0.0378605464125871,0,0,0,0,0.051858803933212,0,0,0,0,0,0.106626992658675,0,0,0.126935714630078,0.035098466327363,0,0,0,0,0,0,0,0,0,0,0,0,0.00397641833049823,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.0424147583405712,0,0,0,0,0,0,0,0,0,0.0461123009780624,0,0,0,0,0,0.0392781570549516,0,0,0,0.0869593391914089,0,0,0.109833671965909,0,0,1.73472347597681e-18,0,0,0,0,0,0.261144969665914,0.0497673537543836,0,0,0,0,-0.0602597284079929,0,0,-0.0230894945389031,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.00146345692029246,0,0,0,0,0,0.109641046255443,0,0.168706485445948,0,0,0.0142780496566987,0.145822827267078,0.0347393246278476,0,0,0,0,0,0,0,0.0154153375610352,0,0,0,0,0.105716801743475,0.0738299110012104,0,0,0,0,0.0434127618076287,0,0,0,0,0,0,0.0957760180136792,0,0,0,0,0,0,0,0,0
X300003.SZ,-0.137358292825066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234984650620396,0.156961327255929,0,0,0,0,0,0.0227490256336802,0.275010792813642,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0521061468995739,0.260994357105595,0,0,0,0.17491972666917,0,0.0268015454916925,0,0,0,0,0,0.0209537743675322,-0.0298657238428227,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.00319346212195091,0,0,0,0,0.162569314767933,0.254391407534479,0,0,0,0,0.110593247705345,0,0,0,0,0,0,-0.0239896940931222,0.217986574942617,0,0,0,0,0,0,0,0,0.0737203537195754,0.207862624720199,0,0,0.0606191740084885,0,0,0,-0.0124903441025458,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229064937556462,0,0,0,0,0,0.141460221864524,0.148313942981446,0,0,0,0,0,0,0,0,0,0,0,0,0.186262387382507,0,0.0747358184583542,0,0,0,0,0,0,0,0,0,0,0.0234409380814389,0,0.00260224803053853,0,0,0,0,0,0,0
X002085.SZ,0,0,0.0458605194851424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163787686764814,0,0.0791519540912949,0.151795334766361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160989196592274,-0.0178619836279256,-0.0416126500590079,0,0,-0.0719385757090355,-0.0382041603698165,0,-0.0910155091209104,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794613997506942,0,0,0,0.0458127441906843,0,0,0,0,0.0392620132900659,0,0,0,0,0,0.193865620635458,0,0,0,0,0.0117425482304079,0.0427673111090519,0.0205711163409683,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0957506266644148,0.0171445403288361,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0189898439526174,0,0,0,0,0,0,0,0.0662843396298819,0,0.0654724199467946,0.203971220240218,0.12499355010118,0,0,0,0,0,0.141329590441302,0,0,0,0,0,0,0,0.114090277429411,0,0.00778837996491396,0,0,0,0.116359512887188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.0709590336765074,0,0,0,0,0,0,0,0.0328839955231679,0,0.0736286328203742,0,0,0,0,0,0.0726572177866331,-0.0129570393432869,0,0,0,0.0623082055058093,0.00743175311408941,0,0.0493535902137461,0,0,0,0,0,0,0,0,0,0.14857134304647,0,0,0.259980259064437,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0729458303443246,0,0,0,0,0,0,0,0,0.05050984399617,0,0,0.223793697735979,0,0.166547442730551,0.052180711186044,0.0227493387774333,0,0,0,0,0,0.266017397978506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169804086406316,0,0,0.384967595014625,0,0,0,0,0.0810697436008256,0,0,0,0,0,0.13024643483978,0,0,0,0,0,0,0.0971456202408448,0.16421289457754,0,0,0.124538356100832,0,0,0,0,0,0.0933155836392493,0.102607169990178,0.0498100941340665,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420828099398975,0,0,0,0,0,0,0.12741314361978,0.0276105787623962,0.0268073292138478,0.0331179109566164,0,0,0,0,0,0.248110911926608,0,0,0,0,0.084581514206154,0.0596050372441691,0,0,0,0,0,0,0,0,0,0,0,0.186928920053002,0,0.0345561774858604,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0.154868320781418,0,0,0,0,0,0,0,0,0,0,0.0880356185780005,0,0,0.00540414924803428,0,0,0,0,0.0162155494292226,0,0,0,0,0,0,0.01685667850953,0.0729074345286711,0,0.110829850092064,-1.73472347597681e-18,0,0,0,0.0821664823965132,0,0,0.0481206198874302,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.101116780173927,0.0290084431999469,0,0,0,0,0,0,0,0,0,0.00634397374985145,0,0,0,0,0,0,0,0.273009819912496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099346074850148,0,0.0433776714947146,0,0,0,0,0,0,0,0,0.107450024993791,0,0,0.00265294913669068,0.000425035032940742,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0219011927434134,0,0,0,0,0,0,0,0.0753473027155032,0,0,0,0,0,0.0590602834972962,0,0,0,0,0,0,0,-0.110812222731722,0.375336652676772,0,0,0,0,0,0.186235422080125,0.0336281966910452,0,0,0,0,0,0,0.108215725514944,0.178653342431387,0,0,0,0,0.13917233723755,-0.17948994311695,0,0.473146174720925,0,0,0,0
X600498.SH,0,0,0.1031366646983,0,0,0,0,0.1458631523652,0,0,0,0,0,0,0,0,0,0.218831418465053,0,0,0,0,0,0.0600389455281973,0,0,0,0,0,0,0.1473740013616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.249792857774286,0,-0.0131903048160293,0,0,0,0,0,0,0
X002508.SZ,0.0668031692388673,0,0,0,0,0,0,-0.0516809767476844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014157782397656,0.053063039413105,0,0,0,0,0,0,0,0.0589151403830607,0,0,0,0,0,-0.0658366052863855,0,0,0,0,0.390995651269018,0,0,0.0750996458973511,-0.0415981285787003,-0.219790062761749,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0797893473589931,0,0,0,0,0,0,0,0,0.00702443547906196,0,0,0.0466558564090147,0,0,0,0,0,0,0,0.0117146251770135,0,0,0,0,0,0,0,0,0,0,0,0.0399603862075428,0,0,-0.100789267934015,0,0,0,0,0,0.0473931891800945,-0.0634343644160566,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282336666079163,0.118206113483178,0,0,0,0,0,0.0807947020797829,0.178611949882149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211640079239551,0.102693870033312,0.0722872714162777,0.100099744221208,0,0.0296445320430981,0,0,0,0,0,0.1400147432076,0,0,-0.00899584857056021,-0.0157008674180583,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0269138529462825,0,0,0,0.0860237778327524,0.0235431431149105,0,0,0.644376236482342,0,0,0,-0.589858545351979,0,0,0,0,0,0,0,0,0,0,0.0969919989536581,0.118221446820488,0,0.04148036779987,0,0,-0.0362846756604107,0,0,0,0,0,0,-0.06167695415384,-0.131102498572338,0,0,0,0,0,0
X000981.SZ,0,-0.0239254075639585,0,0,0,0,-0.00400627600346262,-0.0514247468155585,0,0,0,0,0,0,0,0,0,0,0.156735135370492,0,0.189820391103248,0,0,3.46944695195361e-18,0.156259407370598,0,0,0,0,0,-0.0752375372764406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753739677474963,0.117219705939243,0,-0.0223468619139948,0,0,-0.0557324404680745,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0426579149488542,0,0,0,0,0,0.0915869688484548,0,0,0,0,0.119726364313105,0.0587514948676045,0.137739217416308,0.241267857693059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183006810046395,0.0149770097248839,0,0,0,0,0,0,0.0653273118666353,-0.0261579893723333,0,0,0.0397892657448343,0,0,0.0164688121111209,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109660975774957,0,0,0,0.0796465057504492,0,0,0.0555909615298538,0.210699848053468,0,0.102961293620403,0,0,0,0,0,0,0,0,0,0,0,0.142100308692625,0.204097091085841,0,0,0,0,0,0,0.126700111025358,0,0,0.0398780761570523,0,0,0,0.156772775595221,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0430650644064372,0,0,0,-0.105344570671497,0,0,0,0,0,0,0,0,0,0.0806179233531265,0,0,0,0,-0.0722172934079475,0.0636352648604754,0,0,0,0,0,0.068451539580875,0.0412606831282041,0.0598851968463013,-0.0720720417412206,0,0,0,0,0,0,0.0529161707710222,0,0,0,0.0149728468778688,-0.164410927442093,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.641607772038375,0,0,0.860661975142721,0,0,0,0,0,0,-0.598993795914927,0,0,0,1.36709064815,0,0,0,-0.524107205945921,0.267476359763898,0,0,0.464271981999058,-0.398051821237497,0,-0.620799657982798,0,0,0,0,0,0,-0.698248943977438,0,0,0,0,-0.737566988747132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0.219105054426591,0,0,0,0,0,0,0,0,-0.246783972162262,0,0,0,0,-0.0638221504825765,0,0,0.226685446479065,0,0,0,0,0,0.36699237624389,0,0,0,0.192260416247277,0,0,0.368640425673617,0,0,0,-0.170894947242016,0.160388744392265,0,0,0,-0.545523221087768,0,0,0,0,0,0,0.222244191962595,0,-0.514945185633341,0.398478456631202,0,0,0,0,-0.895152277473265,0,0
RealEstate_excess,0.372867576513402,0,0,0,0,0,0,0,0,0,0,0.156916340127813,0,0,0,0,0.00267604195025954,0,0,0,0,0,0,0,-0.193513567028519,0,0,-0.047815136656329,0,0,-0.0085654826979534,0,-0.100391898329238,0,0,0,0.140564158198861,0,-0.0876688172070705,0,0,0,0,0,0,0,0,0,0,-0.105763880452759,0.104965784817017,-0.0881859143587736,0,0,0.320530373423747,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0469871409397534,0,0,0,0,0,0,0,-0.20692137521778,0,-0.119034061431082,0,0,0,0,1.38777878078145e-17,0.0482429770391605,0,0,0,-0.0580917774103996,0,0,-0.242499525028924,0,0,0,0,0,0,0.0724385238345938,0,0.0975854082169608,0,-0.0148437245523874,0,0,0,0,0,0,0,-0.00555988131709159,0,0.438812197295837,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.0349175651243517,0,0,0.00672820693533411,0,0,0,-0.00175435308237516,-0.00452164118462747,0.0141665051712657,0.0100564357920975,0,0,0.00275928110211544,0.00227363847247473,0,0,0,0,0,0,-0.00424877832518528,0,0,0,0,0,0,0,0,-0.0171821086480089,0,0,0,0,-0.0124599530264113,0,8.67361737988404e-19,0,0,0,0,0.00224473896855735,0.00584423620077089,0.0360164336639289,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0450461900252587,0,0,0,0,0,0,0,0,0,0,-0.0662117119421885,0,0,0,0,0,0,0,0,0,0,0,-0.00348921023851536,0,-0.0468634919861987,0,0,-0.002041587792482,0,0,0,0,0,0,-0.00166783105159416,0,0,0,0,0,0,0,0,0,-0.00404449007273845,0,0,0,-0.0223031535846016,-0.0586215312730171,0,0.0353760587563288,0,0,0,0
CarbonVol_Guangdong,0,0,0.00776193308554904,0,0,0,0,0,0,0,0,0,0,0,0,0.00206785542691756,0,0,0,0,0,0,0.002749286497878,0,0.00314067511871739,0,0,0,0,0,0,0,-0.00385856016564434,0,0,0,0,-0.00880493433289288,-0.00801453633967015,-0.00440351358947787,0,0,0,0,0,0,0,0.00596132571894266,0,0,-0.00594683408256159,-0.00973675155615591,-0.00812073114769367,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0231967759316671,0.0126825323449974,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0317686762825372,0,-0.00776646270833557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194617292285545,0,0.0100715613057534,0.00292430409621364,0,0,0,0,0,0,0,0,0,0.0626377989661702,0,0,0,0,0,0
