,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X000338.SZ,X600703.SH,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X000100.SZ,X000661.SZ,X600809.SH,X600867.SH,X600487.SH,X600498.SH,X002179.SZ,X600566.SH,X300142.SZ,X000625.SZ,X300146.SZ,X000596.SZ,X002456.SZ,X000157.SZ,X600177.SH,X002294.SZ,X600066.SH,X600089.SH,X002180.SZ,X600372.SH,X002506.SZ,X300136.SZ,X600522.SH,X002241.SZ,X000977.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.577950417489314,0.21422470781175,0,0,0.0765321516350385,0,0,-0.00462828345461727,0,0,0,0,0,0,-0.0768183047166623,0,0,0,0,0,0,0,0.0751056709390849,0,0,0,-0.0175770203262403,0,0,0.0983690331955064,0,0,0,0,0,0,0,-0.00626968364127327,0,-0.0477704611710137,0,0,0,0,0,0,0.00649155740058487,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0316746743410427,0,0,0,0,0,0,0,0,0.0178079666663184,0,0,0.255134457899095,0.145041156292755,0,0,0.145661089429987,0,0,0,0,0,0.0624593592583287,0,0,0.0640871931900522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153346611222511,0,0,0,-0.00438182422131262,0.00686527664127821,0,0,0,0,0,0
X002415.SZ,0,0.0811642437098626,0,0,0,0,0,0,0,0.0604142105572019,0,0,0,0,0,0,-0.0749543168036128,0,0,0.693692671171785,0,0,0.213724286551619,0,0,0,0,0,0,0,0,-0.025591216477647,0.186154188640006,0,0,0,0,0,0,0,0,-0.0351926061039757,0,0,0,0,0,0,0,-0.112095602745207,0.0451371287906434,0,0,0,0.0966093642545385,0,0.101883567398246,0,0
X600276.SH,0.0167180658013015,0.148925797164706,0.0585234375448273,0,0,0,0,0,0,0,0,0.0200230609271901,0.0270155408112767,0,0,0,0.366659462210242,0,0,0.0590921954259884,0,0,0.0397593971247243,0,0,0,0.0452440093963067,0,6.93889390390723e-18,0,0.0752908718918194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121094907635555,0.00593328099657299,0,0,0,0,0,0
X000651.SZ,0.0249939442429436,0.0496426707064287,0,0,0,0,0.0487009546230515,0,0,0,0,0.243220006690657,0,0,0,0.118245199567711,0,0,-0.00376315019150454,0,0,0,0,0,0,0,0,0,0,0,0,0.0897933235941191,0,0.11687734816909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101213473760262,0,0.0139041663856345,0,0,0,0,0,0,0
X000858.SZ,0.146907866973037,0,0,0,0,0,0.190370815176408,0,0,0,0,0,0,0,0,0.138945812188431,0,0,0,0,0,0,0,0,-0.0314681657756968,0.205838982660077,-0.00960152729437995,0,0,0,0,0,0,0,0.244610409083632,0,0,0,0,0.0206077551132052,0,0,0,0,0,0,0,0,0,0,0,0.00205843988319998,0.030946163249181,0,0,0,-0.025454439634113,0,0
X002304.SZ,0,0,0,0,0,0.293851007610143,0,0,0,0,0,0.356561380364159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1039849496122,0,0,0,0,0,0,0,0.147553876451129,0.258037506003447,0,0,0,0,-0.0902149796601553,0,-0.0511678832552614,0,0,0,0,0,-0.0900857294313707,0,0,0.0742020019571527,-0.00357449348038243,0.0491917861224543,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0583593592675998,0,0,0.0304377019101118,0,0,0.0177636008442051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243708111467582,0,0,0,0,0.099596914208101,0,0,0.265080811788145,0,0,0,0,0,0.146823737613487,0,0,0,0,0,0,0,0,0,-0.0143072341360534,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.11464646777302,0.11508374342998,0,0,0,0,0.0154634268782383,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128723801440849,0,0,0,0,0,0,0,0.443374301641949,0,0,0,-0.0114743386061897,-0.0398586348009671,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.415248471011715,0,0,0,0,0,0,0,0,0.069175812156967,0,0,0,0,0,0.328436329002939,0.0473921664351274,0,0,0,0,0,0,0.0906919050035724,0,0,0,0,0,0.13096183096468,0,0,0,0,0,0,0,0,0,0.0272796359005191,-0.0821111261405224,0,0,0,0.0794388553628349,0,0
X600031.SH,0,0,0.0496907978296721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115362090614665,0,0,0,0,0,0,0.150106987025231,0,0,0,0,0,0,0,0.0366945557143308,0,0,0.179787481404936,0,0,0,0,0,0,0,0.15846859922072,0,-0.0362038876027196,0,0,0.044145610649971,0,0,-0.0235902295783443,-0.0233060604403705,-0.0601339737808017,0,0,0,0,0,0
X000568.SZ,0,0,-0.0471049299044731,0,0,0,0.121046103495383,0,0.128571768196934,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0.264655185375802,0,0,0,0,0.563306908934883,0.0199612146518337,0,0,0,0,0.00506753382283324,0,0,0.0196769501922508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00598074649579468,0.0500920727999406,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0897460222507427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0109155500069897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59445497583248,0,0,0,0,0,0,0,0,0.159865241032946,0,0,0,0.179708922689144,0,0,-0.000801137070431305,0.135602745392661,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0244647325408892,0,0.0290374058571165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141344922682968,0,0.0530152636690198,0,0,0,0.0621063120248716,0.133613319925305,0,0,0,0,0,0,0,0,0,0,0.0294616934187099,0,0,0,0,0,0,-0.0222721253642975,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329949354684424,0,0,0,0,0,0,0,0.0118223112507486,0,0.349362415365224,0,0.0596554370038532,0,0.00310399113401941,0,0.2219695805496,0,-3.46944695195361e-18,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.209869563639044,0,0,-0.00867701909319703,-0.054861875883813,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.113626070095848,0,0.015023950544239,0,0,0,0,0,0.11074854421364,0,0,0,0,0,0.0213119669141801,0,0,0,0,0,0,0.172691911351342,0,0,0,0.074371414257377,0,0,0.145373583377836,0,0,0,0,0,0,0.124365055505596,0,0,0,0,0.00841387325603547,0,0,0.00911294387085012,0,0.0586032971327443,0,0.0012011507873966,0,0,0,0,0,0,0
X300003.SZ,0,0,-0.0996363262179792,0.717157548202023,0,0,0,0,0,-0.0375271811493508,0,0,0,0,0,0,0,-0.196542308445428,0,0,0.250399018978403,0.0769805791257502,-0.0848023365577186,0,0,0,0,0,0,0,0.181285311075055,0.00516589931347642,0,0,0,0,0,0,0,0.076147372417582,0,0,0,0,0.0706782127025255,0,0,0,0,0,0,0.0299792666224009,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.105379536244571,0,0,0,0,0.0547169131643914,0,0,0,0,0,0,0,0,0,0,0,0.0889661998011535,0,0,0,0.00196866316595635,0.0432944184432893,0.182403326491852,0.0133148414230401,0,0.0384208438100179,0,0,0,0,0,0,0,0,0.0314646217435193,0,0,0.0215462562859021,0,0,0,-0.00414850644094995,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.132289067806057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153675322088418,0,0,0.0740183238543045,0,0.577733155115869,0,-3.46944695195361e-18,0,-0.171038488416565,0,0.0648054529470413,0,0,0,0,0,0,0.182801275961573,0,0,0,0,0.546796256556465,0,0,0.0907625496250586,0.0154327941453471,-0.0532544974029374,0,0,0,0,0,0
X002236.SZ,0,0,0.698743530757854,0.328230054201642,0,0,0.00332096505331306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224106452466731,0,0,0.0344509041478746,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0390592725700866,0,-0.010350794469712,0,0,0.0938873399161704,0,0,0,0.0151284779818364,0,0,0,0,0,0,0
X002007.SZ,0.0526347472447875,0,0,0,0,0,0,0,0,0,0,0,-0.0704595869959075,0,0,0,0.0628926388656989,0,0,0,0,-0.10545444408197,-0.105502888394502,0,0,0,0,0.393100502793224,0,-0.122799467185427,0.436670054880923,0,0,0,0.0405901452258905,0,0,0,0,0,0,-0.0299134829484833,0,0,0,0,0,0,0,0,0,0,-0.0601683602166772,0,0,0,0.0637092316566882,0,0
X300124.SZ,0,0,0,-0.109357677652399,0,0,0,0,0.470674393125098,0.0994130830005857,0,0,0,0,0,0,0.150685039208057,0,0.0158571372781727,0,0,0,0,0,0,0,0,0,0,0,0,0.021271235115118,0.331660674811462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437587143838688,-0.0542429377924156,0,0,0,0,0,0
X002008.SZ,0,0,0.126157918594159,0,0,0.207334127008472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172232312795256,0,0,0,0,0,0.192990264635766,0,0,0,0,0,0,0.16394971333492,0,0,0,0,0,0,0,0.160510048771133,0,0,0,0,0,0,0,0,-0.00897641559561371,-0.00918380583988929,0.0599270780592907,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0858713571937356,0,0,0,0,0,0,0.012565447520794,0,0,0.0312110695852427,0,0,0,0,0,0,0,0,0,0,0,0.104613516379023,0.169669201901352,0,0,0,0,0,0,0,0,0,0.0542167339275637,0,0,0,0,0.0283512872910721,0,0.316280759650603,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333274248408051,0,0,0,0,0.263501134712786,0,0,0,0,0,0,0,0.246790768775278,0.0358001840574702,0,0,0,0,0,0,0,0,0.03389282267957,0,0,0,0,0,0,-0.0450422799182567,-0.0892987312635294,0,0.672128868041649,0,-0.00170679899698556,0,0
X600809.SH,0.415195906327905,0.00693524208558224,0.0161174928632192,0,0,0,0.267940919848481,0,0,0.0313354165727009,0,0.0793890353632458,0,0,0,0.0815611665565276,0,0,0,0.00586304139147998,0,0,0,0,0,0,0,0,0.016598686311201,0,0,0,0,0,0,0,0,0,0.138204214583972,0,0,0,0,0,0,0,0,0,0,0.0136472664056233,0,-0.0266072320506795,0.0024821359315447,0,0,0,0,0,0
X600867.SH,0,0,-0.0482173924347379,0,0,0,0.333777867934856,0,0,-0.0418614454217765,0,0,-0.0778081794815085,0,0,0,0,0,-0.0909292812311848,0,0,0,0.525224162971761,0,0.277433476476453,0,0,0,0,0,0,0,-0.287704575771418,0.262090360572152,0,0,0,0,0,0,0,0.366156198827633,-0.0643705977166113,-0.340573080668998,-0.00572205114518369,0,0,0,0,0,0,-0.0474383505649206,0.266124910913823,0,0,0,-0.151965709919398,0,0
X600487.SH,0.232441087069729,0,0,0,0,0,0,0,0,0.557832188569916,0,0,0,0,0,0,-0.119681045908341,0,3.46944695195361e-18,0,0.378833318359745,0,0,0,0,0,0,0,0,0,0,0,0,-0.161563378552335,0,0,0,0,0,0.139434435543865,0,0,0,0,0,0,0,0,0,0,0,-0.000325603821749148,-0.0258614784723542,0,0,0,0,0,0
X600498.SH,-0.374517520513337,0.180990279289656,0.0565772574189389,0,0,0,0,0,0,0.647730748761884,0,0,0,0.0427932302859154,0,0,0.0938284831289336,0,0,0,0,0,0,0,0,0,-0.0343072036821381,0,0,0.154391048929252,0,0,0,0.0927183546388134,0,0,0,0,0,0,0,-0.17597723275726,0,0,0.119007208008952,0.0363975177878478,0,0,0,0,0.0901343110133455,0,4.33680868994202e-19,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666930048174853,0,-0.0633943568105213,0,0.0982778841816318,0,0,0,0,0,0,0,0,0.45261386333339,0,0,0.0919446287204384,0,0,0.148167164508731,0,0,0,0,0,-0.0734488258505866,0,0,0.161473985603965,0,0,0,0,0,0.142452323276405,0,0,0,0,0,0,0,0,0,0
X600566.SH,0,0,0.120215327499292,0.195419852499824,0,0,0,0,0,-0.00529523513222671,0,0,0,0,0,0,0,0,0,0,0.233959377241794,0.0839534732148946,0,0,0,0,0.109976444593504,0,0,0,0,0,0.106977218043235,-0.126231120263842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013917899485339,0.0761282696249591,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.103203330328183,0,0,-0.288858787151372,0.531732891706166,0,0,0,0,0,0.360407446140825,0,0.0801688321866209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724393575849431,0,0,-0.0155697186813195,-0.143608047643248,0,0,0,0,-0.278804833040495,0
