,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600741.SH,X600809.SH,X000661.SZ,X002241.SZ,X000596.SZ,X300003.SZ,X000100.SZ,X600183.SH,X002236.SZ,X601877.SH,X000066.SZ,X300014.SZ,X300124.SZ,X000157.SZ,X300142.SZ,X002007.SZ,X002371.SZ,X300136.SZ,X002179.SZ,X000977.SZ,X600271.SH,X002463.SZ,X002008.SZ,X002456.SZ,X000625.SZ,X600584.SH,X002180.SZ,X600177.SH,X002506.SZ,X000050.SZ,X600066.SH,X600498.SH,X002049.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.273895500248345,0,0,0,0,0.131117482355973,0.404985127408816,0,0,0,0,0.0136943370524036,0,0,0.178732377833074,0,0,0,0,0,0,-0.115139167821464,0,0,0,0,0,0,0,0,0,-0.0638647971437661,0,0,0,0,0.0393443943095716,0,0,0,0,0,0,0,0,-0.0184489846802618,-0.00707978074733235,0,0,0,0.020825669105523,0,0
X000858.SZ,0,0,0,0,0,0,0.0394666176892193,0,0,0,0.0290827945425089,0,0.632949660048411,0,0,0,0,0.0651468585979704,0,0,0,0.0285685759029288,0,0.00996188216613323,0,0,0,0,0,0,0,0,0.0308964985224818,0,0,0,0,0,0,0.0233727298382606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165292268070737,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169690101522688,-0.0268750448642189,0,0,0.173658796768865,-0.045500778866418,0.0608944684059347,0,0.119277919307141,0,0,0,0.041748635234927,0,0,0,0,0,0,0,0,0,0,-0.167165861669721,0,0,-0.161397540721217,0,0.103855220629662,0,0,0,0,0,0,0.196690231876907,0,0,0.0115547567919042,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,-0.0259302259199994,0,0,0,0,0,0,0.0477000954238338,0.352250871037135,0.0390955666200701,0.0428344672002813,0.0344654230981285,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173649747231894,0,0,0.190308491783327,0,0,0,0,0,0,0,0,0,0,0,0,0.0196262128333451,-0.0104112795918963,0,0,0,0,0,0
X002415.SZ,0,0.0138998707680648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450501869130202,0,0,0.028454097380571,-0.023775468415298,0,0.604927325513151,0,0,0,0.0215538906902429,0,0.0825706659065605,0,0,0,0,0.0466299593092965,0,0,0,-0.05670603931142,0,0,0,0,0,0,0,0,0,0,0,0.0373463789892886,-0.0670498000106721,0,0,0,-0.0177087705141918,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101703920276798,0.0449511822872187,0,0,0,0,0,0,0,0,0,-0.00892482564303484,0.00610842976626666,0.012457451817802,0,0,0,-0.0312378296286834,0,0,0.0190102383037768,0,0.140566457608094,0,0,0,-2.16840434497101e-19,0,0,0,8.67361737988404e-19,0,0,0,0.0309596824943038,0,0,0,0,0,0,0,0,0
X002475.SZ,0.0534113851695374,0,0,0,0,0,0,0,0,0,0,0,0,0.0483884920029237,-0.0265338060687754,-0.125326152460853,0,0.1804545673988,0,0.00716716478744971,0,0,0,0,0,0,0.234263626657039,0,0,0,0,0,0,0.240261087563965,0,0,0,0,0.447414623136777,0,0,-0.00655273783553696,-0.0109559215286781,0,0,0,0,0,0,0,0,0,0.0121947703542838,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0304808643995196,0,0,0,0.104272078342933,0.0477969342695634,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-8.67361737988404e-19,0,0,-0.108679814961502,0.060297519480228,0,0.0378410018863605,0,0.0876455561934859,0,0,0,0,0.0207809962015511,0,0,0.219548945314826,0,0,0,0,0,0.0781875688072136,-0.0175389155347937,0,0,0,0,0,0
X002304.SZ,0,0.165328871506616,0.0306799617827456,0,0,0,0,0.0612136269767922,0,0,0,0,0,0,0,0.0303851679410152,0,0,0,-0.0134548473433828,0.209870664983392,0,0,0.0353362964892856,0,0,0,-0.0225670132046282,0,0,0,0.0443916662012852,-0.0225204467405232,0,0,0.0302888991792599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614954109153555,0,0,0,0.0317846982970034,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0312755123045213,0,0,0,0,0,0.0631700178525404,0,0.0246948717800184,0,0,0,0,0,0,0,0,0,0,0.0236875883283415,0,0,0,0,0,0,0.0237298601929775,0,0,0,0.0222178934495252,0,0,0,0.0649373832094185,0,0,0,0.0881748792564115,0,0,0.104620905914442,0,0,0.00318019537253724,0.00422824596904289,0,0,0,0,0,0
