,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000568.SZ,X002292.SZ,X000100.SZ,X002241.SZ,X600118.SH,X002236.SZ,X600031.SH,X600372.SH,X600177.SH,X000559.SZ,X002074.SZ,X002506.SZ,X002475.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X002456.SZ,X300124.SZ,X000050.SZ,X002426.SZ,X002007.SZ,X002085.SZ,X002294.SZ,X002508.SZ,X000869.SZ,X002180.SZ,X600867.SH,X600089.SH,X002249.SZ,X000981.SZ,X002179.SZ,X601877.SH,X600498.SH,X600435.SH,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171839797800695,0,0,0,0,0,0,0,0.030503279031178,0,0.0263053099755906,0,0,0,0,0.23146333420519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977376302357283,0.0782243666611473,0,0.125922825392862,0,0.105650325276786,0.0799581889480289,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600372.SH,0,0,0.169057590920355,0,0,0,0,0,0,0,0,0,0,0.230581780834794,0.0756842807669728,0,0,0,0.39648079934708,0,0,0,0,0,0,0,-0.269842440244449,0,0,0,0,0,-0.0158098743316675,0,0.0285742371606666,0.26514583639843,0,-0.100089068370656,0,0,0,0,0,0,0,0,0,-0.0648413980634689,0,0,0,0.139297030289098,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942983732938191,0.115249913576135,0,0,0,0,0.0707018105386563,0.0361547695067086,0,0.17847118909314,0,-0.0154169213588143,0,0,0,0,0,0,-0.0113324806171731,-1.73472347597681e-18,0.115363610349009,0,0,0,0,0.0349736671326254,0,0,0,0,0,0,0,0,-0.135262036578623,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948919086744757,0,0.0881184276088635,0,0,0,0,0,0,0.108560559468347,0.0152630449215936,0,0,0,0.023946599598517,0.0403352029418637,0.120678568153343,0.102134935402746,0.0289477159642044,0,0,0,0,0,0.0481361957423915,0,0,0,0.0140224230398651,0,0.307703589412487,0,0.0469933269444471,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002074.SZ,0,0,0.0963658150654569,0,0,0,0,0,0,0,0,0,0,0,0,0.0125883730589827,0,0,0,0,0,0,0,0,0,0.181892247665994,0,0,0,0,-0.0595880416637703,0.700880777831896,0,0.061228304373171,0.0319749905136287,0,0,0,-4.33680868994202e-19,0,0,0,0.0383942996385676,0,0.194609542152571,0,0,0,0,0,0.0478888404849153,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,-0.00350681097311065,0,0,0,0,0,0,0,0,-0.126631890791955,0,1.38777878078145e-17,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.242369270536617,0.0842549914028707,0,0,0,0,0,0,0.0123072721683279,0,0,0.394217129013511,0,0,0.0645272420871715,0,0.243010670126038,0,0,-0.0361778372802273,-0.114736890446817,0,0,0,0,0,0
X002475.SZ,0,0,0.0609084482803603,0,0,-0.0108946501467137,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237095653141713,0,0,0,0,0,0,0,0,0,0.0925154295257396,0,0,0,0.0827237031165693,0,0,0,0,0,0,0.0611844606141249,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148309881575834,0,0,0.105237545802756,0.0423438073111891,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00629765934307735,0.0915332439663711,0,0,0,0,0.0907619975484772,0,0,0,0,0,0,0,0.0692656554899316,0.0158880099258648,0,0,0,0.0253782932365683,0,0,-0.0304038997416884,0.00447042605382358,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545807543776819,0,0.0834430309821704,0,0,0.0311599492946999,0,0.135031432294853,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0498817869438789,0,0,0,0,0,0,0.100821766734854,0,0,0,0,0,0.0923160074573971,0,0,0,0.0430853056808655,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.204144451195515,0,0,0,0,0.110224327898764,0,0,0,0,0,0.0392272254427665,0,0,0,-0.0287139162615683,0,0.241233126528955,0,0.0857885923604657,0,0,0,0,0,0.162161980927937,-0.013610604884195,0,0,-0.0326163199183657,0,0.0749065754778247,0,0.10417561385024,0,0,0.0255512384482258,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0518578402213382,0,0,0,0,0.102464776772282,0.0198615341613809,0,0.112820129343517,0,0,0,0.0949370734225488,0,0.0589161122012242,0,0,0,0,0,0,0,0,0.216185301587879,0,0,0,0,0,0,0.128435080235356,0,0,0,0,0,0,0,0.076484983515045,0,0,0,0.0233239702197717,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0486713096028882,0,0,0,0,0,0,0,0,0.132510444769754,-1.73472347597681e-18,0.0298387667404986,0,0.0385678368892673,0,0,0,0,0,0,0.0874016092876676,0.108376791196709,0,0,0,0.178110338683457,0,0,0.145574959043254,0,0,0,0,0,0,0.120849400890468,0,0,0,0.00490891125492214,0,0.164038076397238,0,0.017443653633724,0,0,0,-0.00528756505887694,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221920568303749,0,0.122705699425536,0,0,0,0,0,0.387507076378482,0,0,0,0,0,0,0.224898285348798,0,0,-5.42101086242752e-20,0,0.150683212869691,0,0,0,0.048595123745409,0,0,0,0,0,0.0400017837021306,0,0,0,0,-0.00303422284133144,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.102863300378109,0,0,0,0,0,0,0,0,0,0.117685899900286,0,0,0,0,0,0,0.22607837019999,0,0.112482348527462,0,0,0,0,0.0377904637312554,0,0,0.133003223840292,0,0,0,0,-0.0906632156632025,0,0,0,0,0,0,0,0.186560070853827,0,0,-0.136894399650643,-0.316801269192079,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.117871376850719,0,0,0,0.526654253979349,0,-0.0857677023169372,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11077523374472,0.462913199848626,0,0,0.0107104183883526,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-0.0757148618965704,0,0.110820064054006,0,0,0.151579649845207,0,0.120294990241827,0,0,0,0,0,0,0,0,0.0485478752979778,-0.0160772571289644,0.010325838129178,0,0,0,0,0,0.043440272233073,0,0,0,0,-0.212105789487164,0,-0.0627656500043237,0,0,0,0,0,0,0,0,0,0,0,0.057057994335551,0,0,0,0,0,0
X002294.SZ,0.0954882011106719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044273397265865,0,0.175284241576448,0,0,0,0,0,0,0.0578934617897289,0.0471237806226808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864911718595992,0,0,0,-0.0322599795557576,0,0,0,0,0.112316209366887,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0.249723019294235,0,0,0,0,0,0,0,0,0,0,0.220549606894742,0,0,0,0,0.12428145163519,0,0.0807608853680838,0,0,0,-0.125000487641652,-0.139637640037704,0,0,0,0,0,0,0,0,0,0,0,-0.0455418794537132,0.255304540194264,0,0,-0.117555200821895,0,-0.171005390761392,0,0.0838370234144772,0,0,0,0,0,0
X000869.SZ,0,0,0,0.370586521851861,0,0,0,0,0,0,0,0,0,0,0,0.0413682659621391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381811863395006,0,0,0,0,0,0,0.0755845319425191,0,0,0,0,0.172399830979469,0.121522404790292,0,0.0681146336077031,0,0,0,0.041661278059365,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.700808766652,0,0,0,0,0.0784508769483186,0,0,-0.225421921556233,0,0,0,0,0.199023392340634,0,0,0,0,0,0,0,0,0.210060798126864,0.470794368216393,0.14528552217196,0,-0.194659625059817,0,0,0.0598682255845032,0,0,0,0,0,0,0,-0.43933307599146,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090448906342046,0,0,0,0,0,0,0,0,0,0.0187339260195888,0,0,0,0,0,0,0,0,0.175278529937892,0,0,0.0121140778002943,0.0134940510132389,0,0,0,0,0.0547874314866762,0,0,0,0,0,0,0.0452094028338687,0.00565033820298385,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396469606228895,0,0.0113798164014458,0,0,0,0,0,0.0671782877948807,0,0,0,0,0,0,0,0,0,0,0,-0.00810852084581349,0,0,0,0,0,0,0,0.134791180976074,0,0,0.0069886460753132,0.127675814835034,0,0,-0.00982175652300145,0.0211527730315214,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,-0.0409933427197273,0,0,0.0222550642231814,0,0.0836389131279523,0,0,0,0,0.0326401334497539,0,0,0,0.0888328769854537,0.12157638228306,0,0,0,0,0,0,0,0,0.0232436695286737,-0.0333257167367361,0,0,0,0.0418869889462794,0,0,0,0,0,0,0,0,0.217943858327605,0,-0.0310746967419573,0.0343925074729956,0,0,0,0,0,0
X000981.SZ,-0.12380652475468,0,0,0,0,0,0,0,0,0,0,0,0,0.237626673865793,0,0.348811766310083,0,0,0,0,0,0.134561737856124,0,0.126370081590143,0,0,0,0,0,0,0.0440032335957988,0,0.00863824765970063,0,0.0515882653319347,0,0,0,0,0.106598794467899,0,0,0,0,0,0,0,0,0,0,-0.0238316802280655,-0.131624659260767,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141986247997047,-0.0228618976096151,0,0,0.0106950419336039,0,0,0,0,0,0,0.113345709653572,0,0,0,0,0,0.131392759151789,0,0.111322723792638,0.0564274845701196,0,0,0.0827006486815413,0,0.201760879188459,0,0,0,0,0,0,0,0,-0.0538526143269405,0,0,-6.54344635920684e-05,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0963148603031293,0,0,0,0,0,0,0,-1.73472347597681e-18,0.121849460934441,0,0,0.204666578844155,0,0.128070328132181,0,0,0,0,0,0,0,0.00488422733757739,0.154404129354991,0,0,0,0.0729022722912155,0,0,0,0,0,0,0,0,0.0373052822566024,0,0,-0.010956356944814,0,0,0,0,0,0,0
X600498.SH,0,0,0,0.0539676215505617,0,0,0,0,0,0,0,0,0,0.0692025856159854,0,0.0708532831623532,0,0.0707149522361693,0.134134081248192,0,0,0.111973554935373,0,0,0,0.00710002699689389,0,0,0,0,3.46944695195361e-18,0,0,0.0400982526928435,0,0,0,0,0,0,0,0,0,0,0,0.0291555607893447,0,0.0398796410277295,0,0,0,0,0,0,0,0,0,0
X600435.SH,0.078790301147342,0,0,0.114378547011984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285638626593164,0.198202628968275,0,0,0,0.087837759451038,0.101407975131835,0.0263216456715408,0,0,0,0,0,0,0.194449560810577,0,0,0,0,0,0,-0.0739319876568529,0,0,0,0.0414646972175165,0,0,0,0,0,0,0.0566958423817001,0.0728999681196884,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0.143178045121639,0,0,0,0,0,0,0,0,0.114622154116612,0,0,0.0365977278285153,0,0,0,0,0.0382728516796302,0.0251937491393208,0.130647376319957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200779195203769,0,-0.0442095409338943,0,0,0.0188596172903236,0,0,-0.00137340314585997,0.0618173359053919,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0597225910397363,0,0,0,0.0695762276886663,0,0,-0.0266423620576086,0,0,0,0.0739388842036908,0,0,0,-0.0226601017672429,0,0.00825231058440476,0,0,0,0,0,0,0,0.0349765212017956,0,0,-0.14779912565588,0,-0.0239632324732083,0,0,0,0,0,0,0,0,0,0,0,-0.0271753829146753,0,0,0,0,0,0
Slope,0,0,0,0,0.000965489384584368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0760809902072847,0,0,0.220671483733779,0,0,0,0,0,0,0,-0.122135132244355,0,0,0,0,0,0,0,0,0,0,-0.0316273465306855,0,0,0,-0.264895647801017,0,0,0,1.10066468627361,0,0,0,-3.71839764313693,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396595389392434,0,0,0,0,0,0,0.529340093669975,0,0,0,0,0,0,0,0,0.0951410747784372,0,0,-0.080266170669649,0,-0.0151590270760371,0,0,0,-0.0440500961776308,0,0,0.183268990888049,0,-0.0573806351912955,0,0,0,0,-0.121387048508566,0.292640264643381,0,0,0.0942158838186743,0,1.77545092942899,0,0
RealEstate_excess,-0.118579418532667,0,0,0,0,0,0,0,0,0,0,0,0,0.222727362894374,0,0,0,0,0,0,0,0,0,0,0.0572467243122047,0,0,-0.0518019887877512,0,0,0,0,-0.0864008296409372,0.0201290312463833,0,0,0,0,1.73472347597681e-18,-0.141096995487244,0,0,0,-0.00868983671667897,0,0,0,-0.0110611274767159,0,0,-0.0272210407259333,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0667809814890567,0,0,0,0,0,0,0,0,0.131931191911941,-0.232264959447413,0,0,0,0,0,0,0,0,0,0.00415134639332259,0,0.064116750539076,0,0,0,0.0355877676849702,0,-0.0086985663510572,0.00597578826968961,0,0,0.122021775543448,-0.0398620509782424,0,-0.0873476596794764,0,0,0.00227214055102148,0.0243093534501109,0,0,0,0,0,0,0,0.106995077410224,0.334475374590972,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132734753429072,-0.00021080679602028,0,0,0,0,0,0.000314609713633585,0,0,0.000289589369492026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418001183148677,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0258685729683153,0,0,-0.00410871135938192,0.0123576604930111,0,0,0,0,0,0,0,0,0,0.0105047328313287,0,0,0,0,0,0,0,0,0,-0.00319938008820574,0,0,0,0,0,0,0,0,-0.0156354392158071,0,0,0,0,0,0,-0.0730042662880109,0.0744178807533412,0,0,0,0,-0.135498420117614,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618607065392146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738647542545859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745820138352656,0,0,0,0,-0.261025038882482,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00463170083782385,0,0,0.0170887468309887,0,0,0,0,-4.33680868994202e-19,0,-0.011509875305988,0,0,0,-0.00914650716633019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144778569417467,0,0,0,0,-0.0622660999185243,0.0331245825015172,0,0,0,0,0,0
