,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600276.SH,X300124.SZ,X300014.SZ,X000725.SZ,X003816.SZ,X002129.SZ,X600031.SH,X002371.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X601877.SH,X300142.SZ,X600460.SH,X000661.SZ,X600741.SH,X002180.SZ,X000100.SZ,X000733.SZ,X600522.SH,X002074.SZ,X000157.SZ,X600702.SH,X600884.SH,X002236.SZ,X000799.SZ,X600584.SH,X600183.SH,X002414.SZ,X000800.SZ,X601799.SH,X600563.SH,X002176.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.228181873720751,0,0,0.021419563992115,0.0988385814353764,0.0653474839837867,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.197685816613762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240200699958102,0,0,0,0,-0.00427974317480427,-0.0486025672381497,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.468618812449502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155936250338109,0,0.176836117276627,0,0,0,0,0,0,0,0,0,0.0507596926029385,0,0,0,0,3.46944695195361e-18,0,0,0.0275789069351017,0,0,0,0,0,0,0,0,0,-0.025846265318398,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0810147593231757,0.437735521206773,0,0,0,0,0,0,0,0,0,0,0,0,0.0340166176756346,-0.116200318981423,0,0,0.137217047404855,0,0,0.140720139640389,0,0,0,-0.0683246081598195,0,0,0,0,0,0.0783143559052601,0,0.0570831695739456,0,0.116304293154878,0,0.131488865118695,0,0,0,0,0,0.0423424147529597,0,0.0609947248188481,0,0,0.0192294666128277,0.00886854470283334,0,0,0,0,0,0
X002415.SZ,0,0,0.131520374374674,0,0,0,0.058109803837137,0,0,0,0,0.197715995737506,0,0,0.0843886186300088,0,0,0,0.0241444200568142,0,0,0,-0.449472476016281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111132528251922,0.105720506624316,0.296760761727324,0,0,0,0,0,0,0,0.146046169883184,0,0,-0.105916851193211,0.123937531236379,0,0,0,0,0,0
X000568.SZ,0,0.572862761930156,0.0458926947878386,0,0,0,0.224602231383854,0,0,0,0,0,0,0,0,0,0,0.0571837482371624,0,0,0.0209440218797748,0.191414024856648,0,0,0,0,0,0,0,0,-0.119877990197674,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227937210678173,-0.0233817009369271,0,0.00427809380249956,0.0527673814399446,0,0,0,0,0,0
X600690.SH,0,0.00184141013743868,0,-6.93889390390723e-18,0,0,0.233068603117696,0,0.0245716971207933,0,0,0,0,0,0,0,0.0376170506631116,0,0,0,0.110634071418166,0,0,0,0,0,0,0,0,0,0,0,0.15079023339535,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0557199139813525,-0.00495934110682435,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.187311550774584,0,0,0,0,0,0,0.169508401417831,0,0,0.338458728939142,0,0,-0.0261930122120507,0,0,0.0700976607189964,0.0884550326811218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162380923706504,0,0,0.0612852518281411,0,0,0,0,0,0,-0.0331552914320122,0,0,0,-0.0584541004251679,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0346424403009893,0,0,0,0,0,0,0.145356523228985,0.416586759196334,-0.111719202137036,0,0.0429082728891284,0,0,0,0,0,0,0,0,0,0,0.00784480822418571,0,0,0.0855799250189948,0,-0.0179731784668481,0,0,0.106164501541344,0,0,0,0,0,0,0,-0.026635227293533,0,0,0,-0.0259562706491381,0,0,0,0,0,0
X000651.SZ,0.0495405972005929,0,0,0,0,0.0533952507470363,0.0907695178018836,0,0,0,0,0,0,0,0.120185874840601,0,0.134975847145038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450819114578781,0,0,0,0,0,0,0,0,0.0856144699928851,0,0,0.105913055581009,0,0,0,0,0,-0.00193587978784024,-0.00335307244389935,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125107298152848,0,0,0,0,0,0,0,0.205595181273005,0,0,0,0,0,0,0,0,0.0992383278271812,0.0069014130750253,0,0,0.0341345293659901,0,0,0,0,0,0,0,0,0,0,0,0.0269878375489186,0,0,0.0796700344542789,-0.0117786617607581,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0343686543117352,0,0,0,-0.0219933329454941,0,0,0,0,0,0,0,0,0,0,0.193738653715264,0,0.170459615805957,0,0,0,0,0,0,0,0,0,-0.0902429069500995,0,0,0,0.200222050195681,0.108235709271019,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0126984783768969,0.212000717298851,0,0,0.0175705749991872,0,0.179235726330322,0,0,0,0
X300124.SZ,0,0,0,0.00947888869717142,0,0,0.17051929227948,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.102760469242085,0,0,0.1425012882854,0,0,0.0158131936864083,-0.0163862329490137,0,0,0,0.105566425109405,0,0,0.208578850725121,0,0,0,0,0,0.0626997510127424,0,0,0,0,-0.0271290872352654,0,0,0,0,0,-0.00712830550960408,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225432981127035,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.317464564249014,0,0.0828615003320657,0,0.0387740269275464,0,0,0,0.0202418978435727,0.258246333304943,0,0,0,0,0.100786887539563,0,0,0.0703764433724784,0,0,0,0.0496691563907051,0,0,0.0262728872993521,-0.106692304759908,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103035843849719,0,0.0623307132948797,0,0,0,0,0.024196593504969,0.0183426942718532,0.173609083243223,0,0,0,0,0.0436783800554959,0,0.0508287301008576,0,0,0.106686199226098,0,0,0,0,0,0,0,0,0,0,0.0446592548222942,0.119078424672375,0,0,0,0,0,0,-0.0135276945055048,0,0,0,0,0,0
X003816.SZ,0,0,0,2.16840434497101e-19,0,0.151477003651383,0.0567762799193317,0,0,0.123693966024616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836515083733407,0,0,0,0,0,0,0,0,-0.0309513315806987,0.0594391746252605,0,0,0,0,0,0,0.047376518699188,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0706960246877525,0,0,0,0,0,0,0.15293125121917,0,0,0.0936732928808793,0,-1.73472347597681e-18,0.0996493926814993,0,0,-0.147705837968613,0,0.0320791055704425,-0.0281129482973702,0,0,0,0.165175413812871,0,0,0,0.34725027050476,0,0,0,0,0,0,0,0,0,0,0,0.0817414386503895,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.145685376549609,0,0,0,0,0,0,0,0.0469346935023676,-0.00797916894591353,0,0,0.0608762377172768,0.16626033471296,0,0,0,0,0,0,0.0110824878421733,0,0,0,0,0,0,0.437962310901033,0,0,0,0,0,0,0,0,0.0569289691533591,0,0,0.0231719547338288,0,0.018782149807395,0.0142825378294485,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.251088942239838,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.0340016189748971,0.355240893825397,0,0,0,0,0,0,0,0,0.0826280538606505,0.174937999865448,0,0,0,0,0,0,0,0.176036562420735,0,-0.0332685065412352,-0.0670145981578989,-0.00715143041675391,0.0999338317251542,0,0,0,0,0,0
