,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600741.SH,X000338.SZ,X600703.SH,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X002008.SZ,X002236.SZ,X600487.SH,X300124.SZ,X002456.SZ,X600809.SH,X000596.SZ,X000661.SZ,X000100.SZ,X000977.SZ,X600867.SH,X300142.SZ,X000625.SZ,X002179.SZ,X600066.SH,X600498.SH,X002007.SZ,X300136.SZ,X600566.SH,X002294.SZ,X000157.SZ,X002241.SZ,X300146.SZ,X600522.SH,X002180.SZ,X002049.SZ,X600089.SH,X000869.SZ,X600177.SH,X002506.SZ,X002371.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.38731610895854,0.00217760201058205,0,0,0,0,0,0,0,0,0,0,0.0695152773183563,0,0,0.0290158160251874,0,0,0.0494985051062419,0,0,0,0,0,0,0.0371406075050306,0.107585621609616,0,0,0.0481698280004003,0,0,8.67361737988404e-19,0,0,0,0.024159382369208,0,0,0,0,0,0,0,0,0,0,0.000164975060474908,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.107881761836716,0,0.26049888014199,0,0,0.0639428582753884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237504110328141,-0.00965366455221815,0,0,0.0800156817495856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557510411524889,0.0257825033062604,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0781370697724238,0,0,0.142539113626298,0.046543054695264,0,-0.0108865468458015,0,0.00497021973521272,0,0,0,0,0.0247420027627186,0.14580425239078,0,0.0659011375845891,0.302638122463499,0,0,0,0.0212594559132002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513768046043694,0.0230892725219371,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0560356676414155,0,0,0,0,0,0,0.147510148018067,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0980537952062298,0,0,0,0,0,0,0,0,0.0752061074166196,0,0.136411284451993,0.455604772092245,0,0,0.150430442054559,0,0,0,0,0,0,0,0,0.0590084803229492,0.0282765938490947,0.0285785026713336,0,0,0,0,0,0
X000858.SZ,0.0286129720018592,0,0,0,0,0.00428626075652986,0.305654788532121,0,0.17772116510641,0,0,0,0,0,0,0.171485737812764,0,0,0,0,0.0127169781977247,0,0,0,0,0.0368693264540704,0,0,0,0,0.0945416494261855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635066242433402,0,0,0,0,0,0,0
X000651.SZ,0.232122839890515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556689311114537,0.239080466196908,0,0,0,0.154193690553081,-1.38777878078145e-17,0,0.150873239703587,0,-4.33680868994202e-19,0,0,0,0,0.0246960659778247,0,0,0,0,0,-0.0210289312781969,0,0,0,0,0,-0.0313661469279029,0,0,0,0,0,0,0,0,0,0.00670619888624881,0.00940516978469234,0,0,0,0,0,0
X002304.SZ,0,0,0,0.192067781526023,0.683489692931883,0,0,0,0,-0.0201668888761464,0,0,0,0,0,0.245358187400428,0,0,0,0,-0.0748086906410536,0,0.1124419622161,0,0.149524041769502,0.00226332570631988,-0.0289916366655855,0,0,0,-0.149415794238561,0,0,0,0,0,0,0,0,0,0,-0.0867848521620867,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0149421380369,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0101173610867369,0,0,0,0,0,0,0.010208734940271,0,0,0,0.0789964701736644,0.0639778938297936,0,0,0,0,0.00302147894168395,0.466483461407734,0.00327228300680179,0,0,0,0,0,0,0.00836309489994595,0,0,0,0,0,0.0431827894767906,0.488111594796651,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0252026441574632,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.302259544209476,0.292334203847924,0,0,0,-0.124175079230749,0.152408847865853,0,0,0,0,0,0,0,5.99399692098237e-05,0,0.0817315980050363,0,0,0.0818509806033865,0,0,0,0,0,0.135897299381345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024054356892039,0,0.0139607344296198,0.00328460816250321,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227430002533688,0,-0.0874701637188633,0,0,0,0,0,0,0.34304170024753,0,0,0,0,0,0.133900268517775,0,0,0,0,0,0,0.220040419022146,0,0,0,0,0,0,0.0763913659994642,0,0,0,0,0,0.214365364946497,0,0.0831335611403096,-0.027197622725205,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0741804498666502,0,0,0,0,0,0,0.143707971482828,0,0,0,0,0,0,0.289892143062655,0,-0.108670343388222,0.305237292004936,0,0,0,0,0,0,0.0474899679670921,0,0,0,0,0,0,0,0,0,0,0.183654352327371,0,0,0,0,0,0,0.0150874204852539,0.0369550190955986,0,0,0,0,0,0
X600031.SH,0,0,0.194460420657326,0,0,0,-0.143749015141837,0.0541525373923638,0,0,0,0,0,0.1985332264848,3.46944695195361e-18,0,0,0.0585835153627192,0,0,0.0275940280284728,0.16140959388379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237176134284099,0,0,0,0,0,0,0,0.0230248108329871,0,0,0,0,0,0,0,0.00768387615518066,0.0100121285234343,0,0,0,0,0,0
X600741.SH,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.0299559089692061,0,0.241023442663421,0,0,0,0,0,0,0,0.174807283932415,0,0,0,0,0,0.0841155648956867,0,0,0,0,0,0,0,0.0754757699427368,0,0,0,0,0,0,0,-0.0668831482752246,0,0,0,0,0.0445903055040796,0,0,0,0,0.0181397578816067,0.0192882240384541,0,0,0,0,0,0
X000338.SZ,0,0.0454963577849201,0,-0.140273322770838,0,0.592848791595746,0,0,0,0.0163735823732375,0,0,0,0,0,0,0,0.0148194003427601,0,0,0,-8.470329472543e-22,0,0,0.183010523889701,0,0,0,0.0879616587570901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201463029452012,-0.00260325946496748,0,0,0,0,0,0
X600703.SH,0,0,-0.153499734968011,0,-0.00541699920838074,0,0,0,0,0.129731172491898,-0.00813289847604673,0,0,0,0,0,-0.0310031454242988,0,0,0,0.19423795441858,0.0751188170721889,0,0,0,0,0,0,0,0,0.0873574375962105,0,0,0,0.332530094539862,0,0,0.0514884868441554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114867081650083,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.248058447343336,0,0.229731406670277,0,0,0,0,0.0243511594337295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203754877754225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426343970418694,0,0.201848695447376,0,0,0,0,0,0,0,0.013171051419297,0.0142011314011083,0,0,0,0,0,0
X300003.SZ,0.0245438404507196,0,0,0.463058381480179,0,0,0,0,0,0,0,0,0,0.0443257932131666,0,0,0,0,0,0,0,0,0,0,0,0,0.124937073980058,0,0,0.150718266558278,0,0.26326945711471,0,0,0,0.0251235393572338,0,0,0,0,0,-0.0711024619411253,0.129969908062967,0,0.0261361013342559,0,0,0,0,0,0,-0.0172342252694588,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442191276082535,0.365964040199991,0,0,0,0,0,0,0.071455076011369,0,0.174639167609853,0,0,0,0,0,0,0.110233886062611,0,0,0.0996857318071723,0,0,0,0,0,0,0,0,0,0,-0.0275016003263083,-0.0397289289162875,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.123615485569931,0.0566977259472638,0.0393093127226328,0,0,0,0,0,0,0,0,0,0,0.203536702361711,0.00781777655502575,0,0,0.0149650589715761,0,0,0,0,0,0,0,0,0,0,0,0,0.106030830770884,0,0,0,0,0,0,0,0.170585810143434,0,0,0,0,-0.119771743524405,0,-0.00220337852176805,0,0,0,0,0,0,0
X002008.SZ,0,0,0.349727035703468,0,0,0,0.0176890619809391,0,0,0.103387721574314,0.0962423542454364,0,0,0,0,0,0.191247996597707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142937260581682,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0.0190805798820972,0,0,0.0064219085147341,0,0,0,0,0,0
X002236.SZ,0,0,0.15483556413102,-0.454667511917208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563486125625368,0,-0.179962642943809,-3.46944695195361e-18,0,0,0,0,0.0282104843121401,0,0,0,0,0,0.084140745788318,0,0,0,0,0,0,0,0.365331061054833,0,0,0,0,0,0.0570776160829286,-0.0286378496288995,0.0460367565650683,0.0474142174505776,0,0,0,0,0,0
