,X600519.SH,X600104.SH,X000858.SZ,X000651.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X000338.SZ,X600031.SH,X000568.SZ,X002475.SZ,X600741.SH,X600703.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X600487.SH,X002008.SZ,X002236.SZ,X000596.SZ,X000100.SZ,X002007.SZ,X600809.SH,X002179.SZ,X600867.SH,X000625.SZ,X000661.SZ,X002456.SZ,X300142.SZ,X600566.SH,X600066.SH,X300146.SZ,X600498.SH,X000977.SZ,X002294.SZ,X000157.SZ,X600177.SH,X002506.SZ,X600089.SH,X002180.SZ,X002241.SZ,X600372.SH,X000981.SZ,X600522.SH,X600699.SH,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0.176513023108809,0,0.275803636463047,0,0,0,0,0,0,0,0,0,-0.0680484708000432,0,0,0,0,0,0.0194135023131304,0,0,0,0.0075700499720749,0,0,0.239330304584464,0,0,0,0,0,-0.0225894197653143,0,0,0,0,0,0,0,0,0,0,-0.0489503688086936,0.0454727851609291,0.0712366136050043,0,0.0452827656966596,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0589448967069298,0,0.0564645315126403,0,-0.0726938294810515,0,0,0,0,0,0,0,0,0.116116624574501,0,0.142737820984263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913440599795729,0.0137917331081904,0,0.0219286939828974,0,0,0,0,0,0,0,0.0649410165005437,0,0,0,0,0,0.00647624473827389,0.0410942377877492,0,0,0,0,0,0
X000568.SZ,0,0,0.392608903107819,0,0,0,0.182088801672674,0,0,0,0,0,0,0.00322324230810889,0,0,0.146534463808077,0,0,0,0,0,0,0,0,0,0.139357534014536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161752477570912,-0.000147198794477814,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0810792401840821,0,0,0,0,0,0,0.146243907649107,0,0,0,0,0,0,0,0,0,-0.0753799104864226,0,0,0,0.259074595322601,0.612159681355855,-0.00629595671700494,-0.163551945790626,0,0,0,0.0932316920282178,0,0,0,0,0,0,0,0.178290448874512,0,0,0.0442012041885865,0,0,0.0198511030363212,0.074793260151405,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158502376362195,0,0,0.143405511663282,0,0,0,0,0.282806569868902,0.0859207093377755,0,0,0,0,0,0,0,0.102293986557852,0,0,0,0.120288430141213,-0.0101296563541269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027229979296875,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0264153723037246,0,0,0.0626492762819626,0,0,0,0,0,0,0,0,0,0,0,0.0885697050716923,0.288009150624194,0,0,0,0,0,0,0,0,0.134500624968473,0,0,0,0,0.109850205464594,0,0,0,0,0,0,0.0208470042601652,0,0,0.2383327253894,0,0,0,0,-0.000467837412230218,-0.0116580908464091,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.656509687760558,0,0,0,-0.0757884198832277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222014326641889,0,0,0.0821772620540325,0,0.0620335629180764,0,0,0.0951143423465785,0,-0.00741030207271883,0,0,0,0,0,0,0,0,0,0.0979674830762606,0,0,0,0,-0.0258533722290593,0,0.0362435794439097,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.119521162581077,0,0,0,0,0.0579035202144035,0,0,0,0,0,0,0.169848972312269,0.0736186474866763,0,0,0,0,0,0,0,0,0.0593883524428459,0,-0.00464461368477478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058046124359531,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.0126343498198762,0,0,0.0350776972819282,0,0,0,0,0,0,0.0508798147814705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931049492380671,0,0,0,0,0,0,0.38696139952913,0,0,0,0,0,0,0,0.563377239921009,0,0,-0.109267343636293,0,0.366806452470418,0.0505944985416541,0.0994466023239956,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0323129395666684,0,0,0,0,1.38777878078145e-17,0,0.134646085190883,0,-0.00839656353042225,0,0,0,0,0,0,0,0.134584382199971,0,0.00991558220559356,0,-1.73472347597681e-18,0.193232616377513,0.138750447244367,0,0,-0.0765117336925835,0.132922475516162,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0229672314376607,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.117728868604589,0,0.056907728193665,0,0,0,0,0,0,-0.0385922993313288,0,0,0,0,0,0,-0.0728092898832444,0,0,0,0,0.0157503433435402,0,0,0,0,0,0,0.101623305478866,0.2947810532264,0,0,0,0,0,0,0.0723079184566332,0,0,0,0.459017222354595,0,0,0,0.0203966951453407,0.0273957380578365,0,0,0,0,0,0
X002008.SZ,0,0.125952712015355,0,0,0.124661371356161,0,0,0,0,0.150503117571004,0,0.0956733477866123,0,0.0395193581421418,0.140528893521091,0,0,0,0,0,0,0,0,0.179284551088118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902431855857068,0,0.147099974206564,0,0,0,0,0.0870208732083224,0.0274034938641428,0.0157588945896488,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.486451511455339,0.0651973605270079,0,0.0652856844385743,0,0,0,0,0,0,0,0.688421815045693,0,0,0,0,0,0,0,0,0,0,0,0.0785388030525235,0,0,-0.0520469677686686,0,0,0,0,0,0.135300669776353,0,0,0,0,0,0,0,0,-0.225610525038323,0,0,0.0301498028921592,0,-0.052290393758039,0.0464885060006914,0.0489041155752463,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.0206881927871853,0,0.221449679355208,0,0,0,0,0,0.28465206803562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198169564352835,0,0.0522261965749976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186685058513478,0.0261161775404772,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.400259432172768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597768807717215,0,0,0,0.0337144706498764,0,0,0,0,0.124407109623281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893508409635327,0,0,0,0,0,-0.0123621745416745,-0.0247930947299728,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.400595222746875,0,0,0,0,0,0,0,0,0,0,0.120443272255908,0,0,-0.19907178982193,0,0,0,0,0,0,0.239958403760706,0,0.00693026136892472,0,0.10333977838968,0,0.0164319052727228,0,0,0,0,0,0,0,0,0,0,0,0,-0.237669070459643,0,-0.161464088733692,0,0,0,0.0201983724984784,-0.0136889546272254,0,0,0,0,0,0
X600809.SH,0,0.0171976743733388,0,0,0,0,0,0,0,0.0739918393459268,0.262593800755047,0,0.121178008701294,0,0.312656990320153,0,0,0,0,0,0,0,0,0.499384155494852,0,0.0478810336520233,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0362124317758746,0,0,0,0,0,0,0,0.00239266772102917,0,0,0,0,0.0486479140254319,-0.0118945320150517,0.00826719874853755,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0817006258705798,0,0,0,0,0,0,0,0,0.0221085538800703,0,0,0,0.0137459141801394,-0.0111848037170649,0,-0.0556749252222593,0,0,-0.0133657515084003,0,0,0,0,0,0.208032772145901,0.021437914523986,0,0.20657961750726,0,0,0,0,-0.0498067497737834,0.1516528974767,0,-8.67361737988404e-19,-0.0651063058528679,0,0,0,0,0.0470669547511863,0.0206381023556134,0,0,0,0,0,0
X600867.SH,0,0,0,0.498383383093468,0,0.195116824539426,0,0,0,0.0970220112830669,0,0,0,0,0,0.143252226064935,0,0,-0.104354429822757,0,0,0,0,0,0,0.282077763089293,0,0,0,0,0.204502159554949,0,-0.488599374482143,-1.73472347597681e-18,0.673963008542445,-0.272926787300963,0,0,0,0,0,0,0,0.096770728597369,0,-0.0706173666705741,0,0,0,0,0.0966822308169803,0,-0.0149804446120735,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.00359784184317537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.345414012016977,0,0,0,0,0,0,0.0385719314484133,0.0658206630603368,0,0,0,0,0.0693715101534693,0,0,0,0,0,0,0,0,0,0.0265040480383403,0,0.12503737238738,0,-0.00482907424041234,-0.0525583799557168,0,0,0,0,0,0
X000661.SZ,0,0.203495070540855,0,0,0,0,0,0,0,-0.028322364207769,0,0,-0.738974114655286,0,0,0,0.273258749451358,0.12434933423343,0,0,0,0,0,0,0,0.37550814977416,0,0,0,0,0,0,0.302867556546508,0.169127550657899,0,0.123050472273955,0,0,0,0,0,0,0,0,0,0,-0.161541117435472,0,0,0,-0.241373394758631,-0.057359887138221,-0.138837056199225,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0312039989225862,0,0,0,0.573568545236399,0,0,0,0.182983046514667,0,0,0,0,0,-0.0987762181801474,0.468384198805115,0,0,0,0,0,0,0,0,0,0,0.122040235745121,0,-0.00886750478022887,0,0,0,0,0,0.166546672685243,0,0,0,0,0,0,0,-0.0141147042445834,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.10483796436864,0,0,0,-0.126717574556141,0,0,0,0.0161959777807614,-0.0777851910515871,0,0,0,0,0,0,0.173125743080805,0.0476926334265562,0,0,0,0.429909280055763,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109307438049198,-0.0540390644975468,0,0,0,0,0,0.00109312992554204,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146674922026602,0,0.297170611203846,0,0,0,0,0,0,0.168329227717948,0,-3.46944695195361e-18,0,0,0.296613102598618,0,0.0677300592693617,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249557131745012,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0406753139423417,0,0,0,0,0,0,0,0,0.0714559088933852,0,0,0,0,0.0250203847915434,0,0.0244376128779846,0.0716342216561908,0,0.126070804083265,0,0.0425687166141001,0,0,0,0,0.0228002632538819,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.206037930757707,0,0,0,0,0,0.0082285410116684,0.0132705375128027,0,0,0,0,0,0
X300146.SZ,0,-0.0756700076010963,0,0,0,0.90683123959842,0.0953586282333946,0,0,0,0,0,0,0,0,0,0,0.0605441542016409,0,0,0,-0.246851163629628,0.109065760041666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826904080290421,-0.00425300212488015,0.0418231873664568,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.126022554483735,0,0,0,0,0.228591587869238,0,0,-0.113965187940427,0,0,0,0,0.115982087688256,0,0,0.362455971975616,0.138293836282981,0.0510160776889899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088864244968301,0.122396567396455,0.102710674191395,0.029577734431182,0.0555948017392599,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0905711493340033,0,0,0,0.262483258960038,0,0,0,0,0.61528740718773,0,0,0,0,0,0,0.0017942741686865,0,0,0,0,0.0953968208201708,0,0.135527585521069,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00663736974494137,-0.00645968304331983,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0972204996103179,0,0,0,0.0710699059737996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116131800263381,0,0.098750958603851,0,0.193828834948491,0.084733390470361,0,0,0,0,0,0,0,0,0,0,0,0.0951639030633207,0,0,0,0,0,0,0,-0.000755551873937538,-0.00186338125996127,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168884389616812,0,0,0.0286289061481684,0.0481336968722813,0.0681972743355296,0,0,0,0,0.0487919221375411,0.0393021032382733,0,0,0,0,0,0.00587525982784531,0,0,0,0.200431716880678,0,0.0924392026953328,0,-0.0311641973085312,-0.0453734740318464,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.00869982989457254,0,0,0,0,0,0,0,0,0.057683621933811,0.160653507096419,0,0,0,0,0,0.0817778982573383,0,0,0.153882773688107,0.0179378387551291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080858327984534,0,0.0235280621319607,0,0,0,-0.000557167719019387,-0.0109477991095877,0,0,0,0,0,0
X002506.SZ,0,0,0,0,-0.17852223303936,0,0,0.109731123801051,0,-0.0605066448783045,0,0,0.0925857703484271,-0.0954676316512462,0,0,0,0,0,0.163454422035387,0,0,0,0,0,0.000834853339402229,0,0,0,0,0,0,0,0,0,0,0.0655535986530988,0.0785910745195837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140207676751261,0.0234329741635178,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0616953624423134,0,0.223023098122679,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307422569334234,0,0,0.0128854300232885,0,0.0371207265195879,0,0,0,0,0,0,0.0374486596349549,0,0,0,0,0,0,0,0,0,0.133931010249261,0,0,0,-0.0219384113918559,-0.0231364949823145,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0349506873464176,0,0,0,0.234471518507391,0,0,0,0.234901257392562,0.230769889312295,0,0,0,0,0,0,0.011811950398764,0,0,0,0,0,0,0,0.125307949332673,0,0,0,0,0,0,0,0,0,0,0,0,0.0137975238035224,0,-0.0470959884093821,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.137316702701585,0.0233243670216241,0,0,0,0,0,0,0,0,0,0.157119877583433,0,0.00046295113100431,0,0,0,0,0,0,0,0,0.111710014014071,0,0,0,0.0476773985483784,0,0,0,0,0,0,0,0,0,0.255424100817819,0,0.00943026747020344,0,0,0,0,0.0135400340750672,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.084874196178186,0,0,0,0,0,0,0.085855117055592,0,0,0.13087647679851,0,0.0411587485130482,0,0,0.0113387616721511,0.221464578614698,0,0,0,0,0,0,0,-0.110434225477138,0,0.147195337576736,0,0,0,0,0,-0.216398291768588,0.151503997653279,0,0,0.222510911779452,0,0,0,0.0600929782010917,0.047200714355767,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0.10413241045804,0,0,0,0.808466113395961,-0.348080779880308,0,0,0,0,0,0,0,0,0,0,-0.224474112285329,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.135154347830805,-0.304412037984713,0,0,0,-0.139137271515885,-0.0510082452181825,-0.136913435465352,0.0672690417768147,0.0775551472411109,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.299290528655492,0,0.0115119349956422,0.218977133094329,0,0,-0.0640803305378845,0,0,0,0,0,0,0.348287483514482,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00985579857971561,0,0,0,0,0.00461621098363724,0,0,0,0.0406743358967627,0,0,0,0,0,0.0686123873353102,0.0163170252149716,0,0,0,0,-0.0133051682070411,-0.0138900081054941,0,0,0,0,0,0
X600699.SH,0,0.105023405336333,0,0,0,0.563835617483489,-0.055568948444597,0,-0.396104651811948,0.117465792887975,0,-0.092294122602886,0,0,0,0,0.0559796306197355,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16949362067789,-0.177053552191874,0,0,0,0,0,0,0,0,0,0.38675760249147,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0678013529844312,-0.0794669133117376,0.283768808536661,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284836634485669,0,0.0822275553456121,0,0.00245523582676304,0,3.46944695195361e-18,0.248257316315681,0,0,0,0,0.184548879993192,0,0,0.0187158352862361,0.0700783539456894,0,0,0,0,0,0.0901330490029943,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0379640461743976,-0.034899775441862,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.129940583370435,0,0,0.19511525228909,-0.00376010694404882,0,0,0,0,0,-0.0180255280122085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10815391189908,0,0,-0.103583515233209,0,0,0,0.147662679907136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118005159797594,-0.17612583176545,0,0.737898490415511,0,0,0,0
Slope,0,0.476365761128797,0,0,0,0,0,0,0,0.214915461963661,0,0,0,0.387022978257715,0,0,0,0,0,0.272703550407244,0,0,0,0,0,0.308993957586895,0.655070387478321,0,0,0,0,0,0,0,0,0,0,-1.12827645186071,0,0,0,0,0,0,0,0,0.281166186058489,0,-0.600684203089048,0,-0.641590540334274,0,-1.17697753038593,0,0,0,0,0,0
TED,0,0.197337610378241,0,0,0.363236168575701,0,0,0,0,-0.831692728363313,0,0,0,0.54241413341948,0,0,0,0,0,0,0,0,0,0,0,-0.447384628189379,0.641734152146652,0,-0.089890673104098,0,-0.286644266497316,0,0,0,0,0,0.643501048759869,0,0,0,0,0,0,0,0,0,0.462602308128317,0,-0.475603324578108,0,-0.913982846925933,-0.487660174361177,0,0,0,0,0,0,0
RealEstate_excess,0,0.03037658978165,0,0,0.00770472289912229,0,0,0,0,0,0,-0.137178888616201,0,-0.0235739216062856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939847270366096,-0.0725618392639739,0,0,0,-0.0642002450177577,0,0,0,0,0,0,0,0,0,-0.0201992837479259,0,0,0.0307987303564392,0,0,0,0.0106679350037162,0,0.0358810802950794,0,0,0,0
MKreturn,0,0.0802253690740577,0,0,0,0,0,0,0,0.020320479008933,0,0,0,-0.236792026669114,0,0,-0.00200040806147269,0,0.0355304699625954,0,0,4.33680868994202e-19,0,0,0,0,0.0696030390759142,0,0.063164700060375,0,0.172869905122507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349802766768377,-0.0143310004115823,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00180854672288512,0,0,0,0,0.000660011204796532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000463729554340579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128653610247626,-3.3881317890172e-21,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191588948746717,-0.0154151880762459,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459905021112214,-0.0015461436251386,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00232390979553629,-0.00121609539792693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687300790101601,-0.00417497148388649,0,0,0,0,0,0
