,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600089.SH,X600703.SH,X000100.SZ,X002236.SZ,X601877.SH,X000581.SZ,X000559.SZ,X000623.SZ,X600118.SH,X000550.SZ,X600271.SH,X000568.SZ,X000050.SZ,X002475.SZ,X600066.SH,X300124.SZ,X002294.SZ,X600839.SH,X002456.SZ,X600177.SH,X002129.SZ,X002007.SZ,X000869.SZ,X000800.SZ,X000400.SZ,X300003.SZ,X300146.SZ,X002292.SZ,X002038.SZ,X600867.SH,X600435.SH,X000970.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0.0354290943706418,0,0,0,0,0,0,0,0,0.0237891186672074,0.068773933811224,0.0550687498788151,0,0,0,0.465903382233484,0,0,0,0,0,0,0,0,0,0.062644440437141,-0.0720473169947186,0,0,0,0,0,0,0,0.0947386025108699,0,0,0,0.182945206718462,0,0,0,0,0,0,0,0,0,0,0,-0.0154672445324922,0.0337070095256672,0,0,0,-0.103865450946833,0,0
X600519.SH,0,0,0,0.0886705303025205,0,0.155541217388698,0,0.277205923250446,0,0,0.15697886483143,0.0135845477499546,0,0,0,0,0.13671485737636,0,0,0,0,0,0,0,0,0,0.107738915890403,0.0316514710111366,0,0,0,0,0,0,-0.0267475808744101,0,0,0,0,0,0,0.00590284235791496,0,0,0,0,0,0,0,0,0,0.0165134660585044,-0.0515903751616609,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,-0.0798285182850216,0,0,0.162617853893199,0,0,0.135801353586816,0,0,0,0,0,0.0664830829240127,0,0.178149467895827,0,0,0,0,0.0452254537462979,0,0,0,0,0.0631870630104161,0,0,0,0,0,0,-0.00451190262285017,0,0,0,0,0,0,0,-0.0613484696869292,0,0,0.0150946450853624,0,0.00592004725325804,0,0,0,0,0,0,0
X000725.SZ,0,0.0718730641250834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338404411149766,0.169192627598499,0,0,0,0,0,0,0,0,-0.0107536854056191,0,0,0,0,0,0,0,0,0.0944309563110079,0,0,0,-0.173357643451722,0,0,0,3.23042579823774e-05,6.93889390390723e-18,-0.0335938840321078,0,0,0.016308334920213,-0.0359050166544311,0,0,0,0,0,0
X002415.SZ,0,0,0.11305265389918,0,0,0,0,0,0,0,0,0,0.193839050682285,0,0,0,0,0,0,0,0.340257348111736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117160312302294,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128831227648323,0.0271818947578008,0,0,0,0,0,0
X000858.SZ,0,0.0183700427080226,0,0,0,0,0,0.075812888678387,0,0,0,0.0750490451460732,0.00862435042372928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433837572833043,0,0,0,0,0,0,0,0,0,0,0.0666806441332726,0,0,0,0,0,0,0,0,0,0,0,0.00327308392606275,-6.7762635780344e-21,0,0,0,0,0,0
X000625.SZ,0.0394939691021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122372216587889,0.0758786204700534,0,0,0.0988471156586866,0,0,0,0,0.121387520049279,0.0788393863040747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207644174127682,0.0683426293523914,0,0,-0.00882456420617995,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.112435685630663,0.588487655578656,0.0174252624461145,0,0,0,0,0,0,0,0,0,0,0,-0.251702510722687,0,0,0,0,0,-0.0100850496976091,0,-0.0638538631495757,0,0,-0.0809127617732202,0,0,0,0,0,0,0,0.0411020697297426,0,0.12902482862214,0,0,0,0,0,0.302770179315917,-0.0592829190773396,0,0.0708484031629812,0,0,0.0073317257751979,0.0385323973962029,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0890717636176172,0,0,0,-0.103470232326892,0,0,0,0,0,0,0,-0.103533721217619,0,0,0,0,0,0,0,0,0,-0.00830376797876321,0,0,0,0.230596034924591,0,0,0,0.0345767798780148,0,0.0347099878740917,0,0,0,0,0,0,0,0.0183523437477945,0,0,0,-0.0174931043680786,0,0
X000063.SZ,0.1786767040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678765210755106,0,0.0502624038065913,0,0,0,0,0.0107954347120797,0,0.017529114365551,0,0,0,0,0.0458592696388566,0,0,0,0,0.0272142042687521,0.0873612259282892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.0172253728760144,0.192813844167614,0.157015145394833,0.0104142088364787,0,0,0,0.178281056970869,0,0,0,0,0,0.0162578652049399,0,0,0.0579789531109609,0.217926263304984,0,0.235075158958809,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198965549418968,0,0,0,0,0,0,0,0,0,0,-0.081267331348233,0,0,0,0,0,0,0,-0.0159629552454921,0.0867615962098049,0,0,0,0,0,0
X600031.SH,0,0,0,0.065220960010375,0,0,0,0,0,0,0.084021352753853,0,0,0,0,0.466351227416813,0,0,0,-6.93889390390723e-18,0.0466974439219217,0,0,0,0,0,0.0246481458051111,-6.93889390390723e-18,0,0,0,0,0.00242640796909139,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0997740491719769,0,0,0.00694515900444307,-0.0142710856081604,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17316819563451,0,0,0,0,0,0,0,0,0.255336276307901,0,0.0715397361401846,0,0,0,0,0.215330440360999,0,0,0,0,0.0824685739794992,0,-0.0399303028323157,0,0.0629196519101825,3.46944695195361e-18,0,0,0.0235084692522526,0,0.0501745320827367,0,0,0,0,0.045531096860027,0,0,0,0,0,0
X000338.SZ,0,-3.46944695195361e-18,0.151306232105238,0,0,0,0,0,0,0,0.0680199448690579,0,-0.0039984956936035,0,0,0,0,0,0,0.0241057171750278,0,0,0,0,0,0,0,0,0.0351307377671956,0,0,0,-0.00790922573503934,0,0,0,0,0,0,0,-0.0152454593259739,0,-0.136109008355289,-0.0387532847746094,0,0,0.0486888934168069,0,0,0.217117781714567,0,-0.00365219873203929,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0784318685232647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602449661825064,0.0185360729077482,0,0,0,0,-0.101837763053519,0,-0.0465109603466494,0.0595574067218608,0,0.0107146795882583,0,0,0.192453612229726,0,0,0,0,0,0,0,0,0,0.062545519705989,0,0,0.00903067617506165,0,0.245354656080057,0,-0.0182004123336143,-0.00213909937117939,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.430590941356493,0.0152063951069152,0,0,0,0.0350025017315711,0,0,0,0,0,0,0,0,0,0,0.0432315018421153,0,0,0,0,0.0308291767225622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134280339701923,0,0.00389178116384378,-0.0199413972191659,0,0,0,0,0,0
X600741.SH,0.118948069086277,0,0,0,0,0,0,0,0,0,0,0.130192973223812,0.000821394414548657,0,0,0,0,0.0517080976097046,0,0,0,0,0,0,0.082315889664026,0,0,0.00435641087081072,0,0,0,0,0,0,0,0,0.147494222678779,0,0,0,0,0,0,0,0,0,0.00210699600390416,0,0.101757356078526,0.0577118579150185,0,-0.0111405034067124,0,0,0,0,-0.021199780437892,0,0
X600089.SH,0,0,0,0,0.0561564338222027,0,0.0342617627040827,0.00486821365305378,0,0,0,0.0247446567863153,0.146992563504615,0,0.0785013474579779,0,0.104628017006496,0,0,-0.0867882926851227,0.106978420614783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.159538697578296,0,0.00506661443250348,0,0,0,0,0,0,0
X600703.SH,0.0219344280650968,0,0,0,0,0,0,0,0,0,0,0,0.111190606229804,0,0,0,0,0,0,0,0.0232122622609764,0.0781067221278137,0,0.060303252171403,0,0,0.0248420456736151,0.00783031479438749,0,0,0,0,0.0835032588389211,0,0,0,0,0,0.0897793884709441,0,0,0,0,0,0,0,0,0,0,0.086587829127558,0,0.000190292825043346,0.000870120820514036,0,0,0,0,0,0
X000100.SZ,0,0,0,0.362616849515797,0,0,0,0,0,0,0,0,0.0103216055706133,0,0,0,0,0,0,0,0,0,0,0.0878786529029646,0.0218356252253911,0,0,0,0,0,0,0.180730431521488,0.0636723731009615,0,0,0,0,0,0,0,0,0,0,0,0.0710955626797884,0,0.0498218593953801,0,0.0535086286795421,0,0,0.0163454198383825,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.23763736629765,0,0.159801211627008,0.0340375427614972,0,0,0,0,0,0,0,0,0.0306555866491492,0.105686671730278,0,0,0,0,0,0,0,0.0227729767003617,0,0,0,0,0,0,0.0471055875966283,0,0,0.176157040380807,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0942445780732916,0,0,0,0,0,0,-0.00112092092737142,-0.0211570376955452,0,0,0,0,0,0
X601877.SH,0.193738544171485,0,0.0749936974164683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534601780968628,0,0,0,0,0.19649853966307,0,0.00973526276994978,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.288221321511343,0,0.0772145855806221,0,0,0,0,0,0.00884482288576235,0.112301197358268,0,0.00976221667438126,0.0184036310984212,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0.013845292541172,0,0,0,0,0.0297480043891559,0.11539140034884,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.220426984292067,0,0.112896532963857,0,0.0141791422574383,0,0.0344741060863824,0,0,0,0.0483794595242463,-0.12187984152371,0,0,0,0,0,0,0,0,0,0.0600382044764259,0,0,0,0,0,0,-0.000565079473211923,-0.0132253123759972,0,0,0,0,0,0
