,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X000625.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X600031.SH,X000338.SZ,X600066.SH,X000100.SZ,X002456.SZ,X002508.SZ,X601877.SH,X300124.SZ,X002085.SZ,X300003.SZ,X600177.SH,X300136.SZ,X002008.SZ,X600522.SH,X600271.SH,X000157.SZ,X002007.SZ,X002294.SZ,X600118.SH,X600089.SH,X600487.SH,X600867.SH,X600566.SH,X600809.SH,X600699.SH,X000559.SZ,X600372.SH,X300115.SZ,X000623.SZ,X000066.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0580018041979458,0,0.0927485247654243,0,0,0,0.0545097930406631,0,0,0,0,0,0,0,0,0,0.049313733837777,0,0,0,0,0,0,0.0771434182966708,0,0,0,0,0,0,0,0.202860893315409,0.0877795124372661,0,0,0.223463627640583,0,0,-0.0380560890732506,0,0,0,0,0,4.33680868994202e-19,-0.00233303626287418,0,0,0,0,0,0
X600104.SH,0,0,0,0.189790084887751,0,0,0,0.00922244537034174,0,0.187590693684608,0.0322096691252535,0,0.0985753231837046,0.311830837130085,0,0,0,0,0,0.0571965391368335,0,0,0.0344117843062551,0,-0.125083020300364,-0.0764002164777013,0,0,-0.0859283031034312,0,0,0,0,0,0,0,0,0,0,0.0795658882817664,0,0,0,0,-0.0158363956883694,0,0,0,0,0,-0.0192614600084058,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0702858151387374,0.147194888758798,0,0,0,-0.0655814922484716,0,0.0465015814861866,0,0,0.148158664320673,0.295616634259098,0,0,0,0,0,0,0.140945801313543,0,0,0,0,0,0.00549117095976313,0,0.09501700419055,0,0,0,0,0,0,0,0,0,0,-0.278454992615007,-0.142258584687809,0,0,0,0,-0.0546430585523029,0,0,0.0087603434990923,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0739585152191471,0,0,0.0490458919818508,0.0899134801021868,0.195983214840823,-2.16840434497101e-19,0.00106156900558774,0,0,0,0,0,0,0.090763387374844,0,0,0.0307850243361214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133702854875425,0.166000375279986,0,0,0,0,0,-0.0301669883303899,0,0,0.0141338706064528,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0457195546956065,0,0.00618291290766163,0,0.0111096220794599,0,0,0,0.618928870958966,0,0,0,0.0727905867658873,0,0,-1.0842021724855e-19,0,0,0,0,0.0788623980129411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00777202956121039,-0.000109211389259142,0,0,0,0,0,0
X000725.SZ,0,-0.0781730584751243,0.417795350716697,0,0,0,0,0,0,0,0.0216515188473014,0,0,0,-0.128353623651469,0,0,0,0.174573838552743,-0.0425689998316844,0,0,0,0,0,0,0,0,0,0,0,0.319442637890613,0,0,0,0,0.331654267743516,0.125895388660982,0.0274412754377524,0,0,0,0,0.0568271985209621,0,0.103772126960697,0,0,0,-0.0457973092030216,0.0320619005480963,0,0,0,0,0,0
X600276.SH,0,0,0.121536754299379,0,0.0279338854944688,0,0,0.0819334353850552,0,0,0,0,0,0,0,0,0,-0.092172725457197,-0.0820107563987561,0,0,0.0272048738434318,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087685284741105,0,0,0,0,0,0,-0.159138024590654,-0.0437219531864294,0,0,0,0,0,0.00803270750022048,-0.000489522717373219,0,0,0,0,0,0
X002304.SZ,0.0194019953392789,0,0,0,0.578167754612799,0,0,0,0,0.146969293362854,0,0,0,0.351701762270759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659919285845375,0,0,0,0,0,0,0,0,0,0,0.110823355695797,0,0,0,-0.0636369986533342,0,0,0,0,0,0.0388040502464691,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0595963340894724,0,0.139860183598819,0,-0.0525524182396243,0,-0.0988743910728914,0,-0.15119545263028,0,0.169017256681961,0,0,0,0,0,0,-0.123128571011333,0,0,0,0.0825235198604349,0,0,0,0,0,0,0,0,0.0907365964425331,0,0,0,0,0,0,0.142993182950655,0,0,0.157366337940342,0.0424836979605369,0,-0.00432625345841815,0,0,0.027020489410219,-0.0341253588142439,-0.00804683088299808,0,0,0,0,0
X600690.SH,0,0.583589803227412,0,0.0679063184381223,0,0,0,0.062852892156845,0,0,0,0,0,0.00505453400246423,0,0.00453053447792341,0,0,0,0,0.0764263437183834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217349259866531,0,0,0,0,0.156881291557444,0,-0.0838322274194345,0,0,0.00423880012730889,-0.00237584485012212,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0736041765859666,0,0,0.10378482830835,0,0,0,0,0,0,0,0,0.0257623437471094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.197039360013734,0,0.00404445388217622,0,0,0,0,0,0,0,0,0,0.0084043514083861,-0.00519390316564535,0,0,0,0,0,0
X000568.SZ,0,0,0.153302488545442,0.0331680446167047,0.603844998304447,-0.0343731036197382,0,0,0,0,0,0,0,0,0,0.0157124923928705,0,0,0,0,0,0,0.00598240647538576,0,0,-0.0219572068758405,0,0,0.00938864419882557,0,0.0230671201249229,0,0,0,0,0,0,0,0,0,0.179760815531662,0,0,0,0,0,0,0,0,0,-0.000429207436379724,0,0,0,0,0,0
X000625.SZ,0,0.330364678489479,0,0,0,0,0,0,0,0.0935014815090951,0,0,0,0.073999433875644,0,0,0,0,0,0.49266714640245,0,-0.170406495495976,-0.0811880365876673,0,0.0448487686421817,0,0.19340597085331,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0279850126571443,0.00658777705978843,0,0,0,0,0,-0.0661448454257585,0.0434867580189663,0.034109482902763,0,0,0,0,0
X600741.SH,0,0.514583504861127,0,0,0,0,0.202463647774952,0.036877399306434,0.115992658030742,0.014987616638172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543356635810902,0.0613906364157071,0,0,0,0.0199632176953538,0,0,0,-0.057883301171128,0,0,0,0.0325087733233581,0,0.00960164293291729,0,0,0,0,0,0,-0.0411678179581196,0,0,-0.0264571049018501,0.0113391830238816,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0152668527955395,0,0.0999403858880622,0,0,0,0,0,0,0.0681959178994454,0.168340452906626,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.255884080365467,0.002709898209464,0,0,0,0,0,0,0,0,0,0.131740867224401,0,-0.0170197600658202,0,0,0,0,0,0,0,0.00825890929204803,0.0202949696326883,0,0,0,0,0,0
X002236.SZ,0,0,-1.38777878078145e-17,0.24451102183376,0,-0.157874366595763,0,0,-0.044503989021952,0,0,0,0,0,0.312960911061866,0,0,0,0,0.0642278416139645,0,0,0,0,0,0,0,0,-0.195524836723736,0,0,0,0,0,0,0,0,0,0,0,0.344304536903333,0,0,-0.0765318680359477,0.306577698230312,0,0.271529409008278,-0.498439171279873,0,0.0356756778281258,-0.00330157602965091,0,0,0,0,0,0
