,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000063.SZ,X000596.SZ,X601877.SH,X002179.SZ,X300142.SZ,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X002074.SZ,X600884.SH,X002180.SZ,X000157.SZ,X600702.SH,X000733.SZ,X000799.SZ,X002236.SZ,X600584.SH,X601799.SH,X600563.SH,X002008.SZ,X600779.SH,X002414.SZ,X000977.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.387806903000625,0,0,0.00707403754040146,0,0,0.033871851506156,0.0893311034993222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141344310816549,0,0,0,0,0,0,-0.0291370608017454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569258704217077,0,0,0,0,-0.00957216673557387,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.194956945346236,0,0,0.0361965553031502,0.239164261566858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321370944748523,-8.67361737988404e-19,0,0,0.022997073300546,0,0,0,0,0.0399693997456619,0,0,0.0150222631564788,0,-3.46944695195361e-18,0,0,0,0,0,0,0.126101717151234,0,0,0,0,0.0393488719945816,0,0,-0.0072154169862168,0.01932285228799,0,0,0,2.16840434497101e-19,0,0
X002415.SZ,0,0,0,0,0,0.0619891088658455,0,0.0343573432392427,0,0,0,0,0,0.0175135322160997,0.180519480635855,0,0,0,0,0,0,0,0,0,0,0,-0.071243635500451,0,0,0,0,0,0,0,0,0,0.0663826009275887,0,0,0,0.0392858055399666,0,0,0,0,0,0,0,0.170343732305042,0,0,-0.00559969290707208,0,0,0,0,-8.67361737988404e-19,0,0
X600809.SH,0,0,0,0,0.39869530082134,0,0,0.217729372518785,0,0,0,0,0,0,0,0,0,0,0,0.0594790663969356,-0.235021668356675,0,0,0,-3.46944695195361e-18,-0.0504307279204098,-0.109947382764953,0,0,0,0,0,0,0,0,0,0,0,0.116081434656987,0,0.0615479762148546,0,0,0,0,0,0,0,0.052672525012348,-0.0760994192152318,0.0294665567728751,0,1.73472347597681e-18,0,0,0,-0.0402512929053864,0,0
X000568.SZ,0.157143104807409,0.257672624976584,0,0.0703701106767198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191073058048207,0,0,0,0,0,0,0,0,0,0,0,0,0.0931228063073078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460377511689434,0,0,0,0.0110139057143385,0,0
X002475.SZ,0,0,0,-0.0128868208794672,0.0990026224538707,0,0,0,0,0,0,0,0.246148064373394,0,0,0,0,0,0.337614022325985,0,0,0,0,0,0,0,0,0,0,0,-0.0229873541255351,0,0,0,0,0,0,-0.146310363231541,0,0,0,0,0,0.0534924162368042,-6.93889390390723e-18,0,0,0,0,0,0,-0.0412426613332443,0,0,0,0,0,0,0
X600276.SH,0.0782451537034192,0,0,0,0,0,0,0,0.206413851621018,0,0,0,0,-0.030839603613683,0,0,0,0,0,0,0,0,0.262245139397559,0,0,0,0.0103080785841593,0,0,0,0.0314009868561314,0,0,0,0,0,0,0,0,0,0.120532244747752,0,0,0,0,0,0,0,0,0,0,0.00326788351462911,-0.0427340432987059,0,0,0,-0.0500612303104296,0,0
X002304.SZ,0.184455833336635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229638302783803,0,0,0,0,0,0.0535212396905443,0,0,0.211728974292881,0,-0.0569231632639966,0,0,0,0,0,0,0.218212771513397,0,0,0,0,0,0.119832960594529,0,0,0,0,0,0,0,0,0,0.0306383339112676,0,0,-0.0435927493575759,0.0455974091007131,0,0,0,0,0,0
X600690.SH,0,0.0814111815494942,0,0,0,0,0.165754764911136,0.122202281311648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156504043790263,0,0,0,0,0,0,0,0,0,0.132297870495717,0.0222750249298094,0.00477583558234115,0.0478075055463377,0,0.0688916990521267,0,0,0,0.00203815572389901,0,0,0.0466024770073265,0,0,0,0,0,0,-0.0131662496991879,0,0,0,0,0,0
X600104.SH,0.00604278771858311,0,0.0644514557396826,0,0,0,0,0.0639303340837009,0,0,0.0778740460989556,0.116768348428973,0,0,0,0,0,0.103002342313324,0,0,0.0779663508356024,0,0,0,0,0,0,0.064615136761787,0,0,0,0,0,0,0,0,0.00134195990941018,0,0,0,0,0,0,0,0.0390619230891579,0,0,0,0,0,0,0,0.00201754156331481,0,0,0,0.00715820783106386,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111365539455255,0.117604906231712,0,0.212718423199056,0,0,0,0,0,0.0375692287758236,0,0,0,0,0,0,0,0.184721356684236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782706419431233,0,0,0,0,-0.0148067554487745,0,0,0,-0.00345051157580221,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316117924297699,0,0,0,0,0.0525814375000356,0,0,0.106744087475243,0,0,0,0,0,0,0.172691561618934,0,0,0,0.296711103540325,0,0,0,0,0,0.0328279644360066,0,0,0,0,0,0,0,0,0,0.0478977366551916,0,0,0.0242306433816741,0,0.0102290959760539,0,0,0,0.0303904258385449,0,0
X002371.SZ,0,0,0,0.108148044074801,0,0,0,0,0,0,0,0,0,0,0,0,0.412174409270864,0,0,0.0588775763496101,0,0,0,0,0.280902184811102,0.0321916227084148,0,0,0.493600815553843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12496293982477,0,0,0,0,0,0.00326367890924221,-0.00653233439277746,-0.0260195356209552,0,-0.324325576191981,0,-1.73472347597681e-18,0,0
X300014.SZ,0,0,0,0,0,0.0640835886498997,0,0,0,0,0,0,0.0265093065794956,0,0.00716455070406588,0,0,0,0,0,0,0,0,0,0.211475991051295,0,0.0562075768783414,0,0,0,0.188317651741758,0,0,0,0.408233796520874,0.0669269532213509,0,0,0,0,0.146907016408435,0,0,0,0,0,0.0556103648589221,0,-0.18220394404011,0,0,0,-0.015461685518509,0,0,0,-8.67361737988404e-19,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.102412965733125,0,0,0.53023057770321,0,0,0,0.217590603287449,0,0,0,0,0,0,0,0,0,0,-0.0782847185609001,0,0,0,0,0,0,0,0,0,0.13166498255268,0,0.0425497463990866,0,0,0,0,0.342565455105294,0,0,0,0,-0.0189814759847315,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0416137021397864,0,0.0612265017401384,0,0,0,0.161721484532887,0,0,0,0,0,0.0324564981126055,0,0,0,0,0,0,0.00383875699667614,0,0,0.10530010371451,0,0.0975695344548301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535849305655541,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0177875923286908,0,0,0,0,0,0,0.232887591271956,0,0,0,0.0619238020459986,0,0,0,0,0.190433517762074,0,0,0,0,0,0,0,0,0,0,0,0.0289211549976919,0,0,0,0,0,0,0,0.151710310757218,0,0.146239545244755,0,0.00484136201017732,0,0,0,-0.0265877140254894,0,0
X003816.SZ,0.162800028844147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825243325824631,0,0.294461681088996,0.0310797889406105,0,0,0,0,0,0,0,0,0.140367859081654,0,0,0,0,0,0,0,0,0,0,0,0.00362194860196008,0,0,0,0,0,0,0,0,0,0,0,-0.00446252801784231,0,0
X002241.SZ,0,0,0,0,0,0.628966860043319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117038893094186,0,0,-0.00442211005059961,0,0,0.272950225807081,0,0,0,0,0,0,-0.185158695822862,0,0,0,0,0,0,0,0.0538759300999757,0,0,0,0.0268713385762003,0,0,0,-0.052997289408862,0,0
X002049.SZ,0,0,0,0.168376184198786,0,0,0,0,0,0,0,0,0.244240053702298,0,0,0,0,-0.0361202516894496,0,0,0,0,0,0,-0.184666270660213,0.0275648144834699,-0.0827322357346326,0,0.349073906117291,0,-0.013316349922085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124156898515258,0,1.0842021724855e-19,0,0,0,0.0425739156747908,0,0
X000338.SZ,0,0,0,0,0,0,0.174996583772361,-3.46944695195361e-18,0,0,0,0,0,0,0,0.119187866376395,0,0.234663548385256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900493966061588,0,0.0722686649346856,0.186443148352959,-0.00802595255927927,0,0,0,0,-0.0473277836103521,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741894229543467,0,0.15364701886223,0,0.0445141676589042,0,0,0,0,0,0.0316415396802695,0,0,0.0967534862109264,0.0975150001573068,0,0.122547945122572,0,0,0,0,0,0,0,0.134836632298731,0,0,0,0,0.128263004354721,0,0.0141557420480731,-0.0246590203175115,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.496874657047821,0,0,0,0.0277957418874965,0,0,0,0,0,0,0,0,0.143494010446664,0,0,0,0,0,0,0,0,0.0297918569155247,0,0,0,0,0,0.242629780366207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0174766909580611,0,0,0,0.0113828326824952,0,0
X000596.SZ,0,0.28285816906583,0,0,0.23372634122846,0,0,0.229269019161419,0,0,0,0,-0.0147829876817159,0,0,0,0.199922924813863,0,-0.0207546345761988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082504970226357,0,0,0.0530273237728119,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,-0.0171419695666365,0,0,0,0,-0.0374327408281589,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171103639589683,0,0,0,0,0,0,0,0,0,0,0.211051155258845,0,0,0,0.0869243403865969,0,0,0.00835488476021466,0,0.161431406249434,0,0,0,0,-0.00197543582485705,0.324315672353584,0,0,0,0,-0.363009078672787,0,0,-0.0323479657622661,0,0,0,-0.0420601400214539,0,0
X002179.SZ,0,0,0,-0.0436504202027851,-0.116913470208537,0,0,0,0,0,0,0,0,-0.0505550979727676,0,0,0,0,0,0,0,0,0,0,0.0191271816226538,0,-0.125266031422531,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443852199786117,0,0,0,0,0,0,-0.0208898018070867,0.035942191773251,0,0,0,0.0393129033711934,0,0
X300142.SZ,0,0,0,0,0,0,0.14055422816749,0,0,0,0,0,0,0.212380193564201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215200444891013,0,0.0588960251459941,0,0,0,-0.495241225158313,0,0,0.0407250112409282,0,0.0149123432121838,0,0,0,0,0,0.29405863949616,0,0,0.368451742742088,0,0.0158986179167729,-0.00180086833793371,0,0,0,0.0146707616829739,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.627287705509517,-0.0720341621942215,0,0,0,0,0,0.159807785113096,0,0,0,0,0,0.00705125493029422,0,0,0,0,0.0226135491700916,0,0,0.230466402510947,0.108820978306435,0,0,0,0,-0.0592496580428602,0,0,0,0,0,0,0,0,0.0934769426637291,0,0,0,-0.0209520250499828,0,0,0,0,-0.0891138186058931,0,0
X600460.SH,0,0,0,-0.0413174340546002,0,0,0,0,0,0,0,0,0.171732858118449,0,0,0,0,0,0,0.161647664023985,0,0.181473767898256,0,0,0,0,0,0.0565745948263641,0,0.123341641423484,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098263530743666,-0.0123656442793477,0,0,0,-0.0572265346663549,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114791339082647,0,0.0652425110112969,0,0,0,0.0302458926213876,0,0,0,0.210484444966085,0.0423181647672898,0,0,0,0,0.117017837351641,0.117552292760678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109037614050167,-0.00385572164080997,0,0,0,-0.0181433845603654,0,0
X000661.SZ,0,0,0,0,0,-0.102930386147015,0,0,-0.43491401887096,0,0,0,0,6.93889390390723e-18,0,0.133472143429317,0,0,0,0,0.406661863597311,0,0,0,0,0,0,0,-0.0655645252360018,0,0,0,0,0,0,-0.00234465930988875,0.246608289947286,0,0,0.0437176764252548,0,0,0,0,0,0,0,0.0918040339537166,0,0.449068582956102,0,0.390274013505033,-0.294074462542394,0,0,0,0.148052780661793,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0597498297363123,0,0,0,0,0,0,0,0.172113275735703,0,0.0970999437443454,0,0,0.0803673001073687,0,0.0432108834024848,0,0,0,0,0.129673283498732,0,0.0371107498808823,0,0,0,0,0,0,0,0.0825208400801542,0,0,0,0,0,0,0,0,0,0.073074456633653,0,0,0,0,0,0,0,0,0.0159014694800918,0,0
X600741.SH,0,0,0,0,0,0,0,0.170435496664157,0,0,0,0,0,0,0.0353140540495289,0,0,0.0463160342565271,0,0,0,0,0,0,0,0,0,0.023005322143598,0,0,0,0,0,0.0493876500194386,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.22753994419705,0,0,0,0,0,0.0941122809081738,0,-0.00424342682995887,0,0,0,0,3.46944695195361e-18,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.141670588304597,0,0,0,0,0.388485089835963,0,0,0,0,0.358038387036679,0.134568608958936,0,0,0,0.0185325441506892,0.132317382304457,0,0,0,0,0,-0.0310597983817666,0,0,0,0.0877127282950733,0,0,0,0,0,0,0,0,-0.224976434660362,0,0,0,0,0,0,0,0,0.0883440887820501,0,0,0,0.0478222265124365,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153832264908709,0,0,0,0,0,0,0,0,0,0,0.0507982709637943,0,0,0.15618845860701,0,0.0758412178483779,0,0,0,0.123481769162482,0,0,0,0,0,0,0,0,0,0,0.0445402132236927,0,0,0,0,0,0.108500154130975,0,0.0219641800370022,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269220287028724,0,0.0730673644149249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219262358743375,0,0,0,0,0,0,0,0,0,0,0.072332236421249,0,0.0639813919869017,0.0518088861552838,0,0,-0.00443358312113252,0,0,0,0,0,0,0
X002180.SZ,0,0.226004455225367,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.396161694080439,0,0,0,0,0,0,0,0,0,0,0.0554857022668511,0,0,0,0,0.160873220913678,0,0,0,0,0,0.0698469929611769,0,0,0,0,0,0,-0.121818210787363,0.123719376521811,0,0,0,0.0228719884115808,0,0
X000157.SZ,0,0,0,0,0,-0.0722666723734508,0,0,0,0,0,0,0,0,0,0.38376994386636,0,0,0,0,0.134971026690189,0,0,0,0,0,0.0295752638474397,0,-0.0205135648737056,0,0,0.191865206871899,0,0.0843732401940011,0,0,0,0,0,0,0.0379924221507323,0,0,0,0,0,0,0.0140877185419811,0,0,0,-0.00903324348745209,0,-0.0657002247488543,0,0,-0.007479060819006,0,0
X600702.SH,0,0,0,0,0,0.175148760020722,0,0,0,0,0,0,0,0,0.113755740577585,0,0,0,0,0.0739958173794833,-0.082163711110656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548749547607084,0,0,0,0,0,0.267688127469622,0,0,0,-0.156887398285589,0.0429430558047336,0.00182962426528469,0,0,0,-0.00367947151469481,0,0
X000733.SZ,0,0,0,0,0,-0.0425563195407057,0,0,0,0,0,0,0.0802887190997343,0.0185958500036889,0,0,0,0,0,0,0,0,0,0,0,0.256853693289552,0.0464094637848767,0,0,0,0,0,0,-0.0267260936729224,0.0223406706591478,0,0,0,0,0,0,0,0,0,0,0.122916570708668,0,0.15452563685509,0,0,0.0604108734765955,0,-0.0391864099729007,0,0,0,-0.0189309543698667,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0321188999841151,0,0,0,0.0193191604247986,0,0,0,0,0.104127744339539,0,0.156471815431346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558428349125073,0,0,0,0,0,0,0,0.0481454293044092,0,0.289907730867904,0,0,0.0259522210395734,-0.00864796770319556,0,0,0,0,0,0
X002236.SZ,0,0.05807588761639,0,0,0,0,0,0.173132675519964,0,0,0,0,0.0354507858462042,0,0,0.326663031597271,0,0,0,0,0.0851654847926522,0,6.93889390390723e-18,0,0,0,0.010936904729741,0,0,0,0.024341216793948,0,0,0,0,0,0.0763433266670794,0,0,0,0,0,0.0168089429604339,0.0596844289023481,0,0,0,0,0,0,0,0,0.0103501557732483,0,0,0,-0.0418485334135903,0,0
