,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600703.SH,X300003.SZ,X600741.SH,X600271.SH,X601877.SH,X002236.SZ,X300124.SZ,X002007.SZ,X002008.SZ,X000100.SZ,X600487.SH,X600498.SH,X002456.SZ,X000661.SZ,X000625.SZ,X002179.SZ,X600566.SH,X300142.SZ,X600867.SH,X600809.SH,X000157.SZ,X300146.SZ,X000596.SZ,X600177.SH,X002180.SZ,X600372.SH,X002294.SZ,X600089.SH,X600066.SH,X300136.SZ,X002506.SZ,X000977.SZ,X600522.SH,X002241.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.0122862199058887,0,0,0,0,0,0,0,0.0866572349137766,0,0,0,0,0,0,0,0,0.834814279554319,0.0484201948041696,0,0,0,0,-0.0906734192812671,0,0,0,0,0,0,0,0,0,0,0.0253773859851682,0,0,0,0,0,0.0833161645031328,0,0.00149882239017272,0.106968954279356,0,0,0,0,0,0
X600031.SH,-1.73472347597681e-18,0,0.0789884477945093,0.0912523379944721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124634630098462,0,0,0,0,0,0,0,0.230119292807408,0,0,0,0,0.0235821091821645,0,0.0475832102281724,0.197012084391591,0,0,0,0,0,0,0,0,0,0,0,-0.00120414739088478,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.513251363081846,0,0,0.0198334448829124,0,0,0,0,0,0,0.0490030750029335,0,0,0,0,0,0.206919553327493,0,0,0,0,0,0,0,0,0,0.02619702791482,0,0.281926912247182,0,0,0,0,0.0257869923365375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383601548488204,0,-0.083899717241786,0,0,0,0
X000338.SZ,0,0.159617269266353,0,0,0,0.0130119292826911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390289450970406,0.0415209521023739,0,0,0,0,0,-0.016814327641451,0.0347076883377309,0,0.0961059482073293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123365634265954,-0.0351184062496532,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305789213430045,0,0,0,0.320729576059657,-0.122348222741998,0,0,0,0,0,0.0128578833801042,-0.076345661127099,0,0.0659202470089736,0,0.0464417707990584,-0.0148693255192178,0,0,0.223003531466095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549143596637377,-0.00573584321487929,0,0,0,0,0,0
X300003.SZ,0,0,-0.033548189699224,0.852761339514928,0,0,0,0,0,-0.137651438110568,0,0,0,0,0,0,0.0585891404217491,0,-0.268708218621376,0,0,0.217767413069194,-0.0294988016196061,0,0,0,0,0,0,0.0655397549718075,0,0,0.0370641898254389,0,0,0,0,0,0,0,0,0,0,0.113341367756174,0,0,0,0,0,0,0,0.0383520288075203,-0.0407787172263549,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0788464111845743,0,0.0524897655266556,0,0,0,0.0671368547153716,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0891569813662826,0,0,0.0641962201890233,0.0288795879928995,0.155416881209418,0,0,0,0,0,0,0,0,0.160396850291446,0.0916651499370056,0,0.0472707561053836,0,0,0.0128067506986641,0,0,0.0185580732543855,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,-0.217164667420769,-0.0173667094532725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257259556391454,0,0,0.119168398064691,0,0.0530916222977592,0,0.0591977062909658,0,0,0,0,0,0,0,0.430238420939863,0,0,0,0.040735630838397,0,0.498990848518374,0,0,0,0,0,-0.000446463640312001,-0.0652876292268782,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.147208391924292,0,0,0,0,0,0,0,0,0,0,0.0070979258678036,0.0295721710945647,0,0,0,0,0,0.248935030430897,0,0,0,0.0501629871804828,0.0132086284715433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188715231557866,0,0,0,0,-0.0797062955827915,-0.016944933925151,-0.00604818361846072,0,0,0,0,0,0
X002236.SZ,0,0,0.491588718917596,0,0,0,0,0,0,0,0,0,0,0,0.780050851421828,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18603878342739,0.0882861182391804,0,0,-0.121032415257234,0,0.120143317508828,0,0,0.013617718856715,0,-0.0742704511507434,-0.0186312565947029,0.0536466858276016,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.1610375855988,0,0,0.0273514776923073,0,0.439140411300908,0,0,0,0,0,0,0.158212978398851,0,0,0,0.119561312308014,0,0,0,0,0,0.0317571619576087,0,0.0274839648867784,0.244939724844548,0,0,0.0302490117257153,0,0,0,0.0243904276641038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00524844906366327,-0.0695762979197172,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438050655478171,0,0,0,0,0,0,-0.390167287697408,0,0.0693078127730762,0,0,0,0,0,0.0692077306412024,0.0262487653859376,0,0,0,-0.0982565994535036,0.521948084805212,0,0,0,0,0,0,-0.0182992136789089,0,-0.0558072665312652,0,0,0.0996353044713216,0,0,-0.0209984039059674,0,0,0,0,0,0,0
X002008.SZ,0,0,0.12221907971558,0,0,0.208239120514145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197280574908132,0,0,0,0,0,0,0,0,0,0,0.186001016590569,0,0,0.180325837232427,0,0,0.160189389841067,0,0,0,0,0,0,0,0,0,0,0,0,-0.00914092421237949,0.0577706824753071,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,8.67361737988404e-19,0.0308086530785747,0,0.110343298033053,0,0.0209681742962656,0,0,0,0,0,0,0,0.0825889333702681,0,0,0,0,0.0642732870030692,0,0,8.67361737988404e-19,0,0,0,0.0529838213943078,0,0,0,0,0,0,0.0273710053364812,0,0,0,0,0,0,0,0,0,0.095804698620431,0,0,-0.0121795199080068,-0.0753298773223446,0,0,0,0,0,0
X600487.SH,0.0272961604688478,0,0,0,0,0,0,-1.73472347597681e-18,0,0.442415978955237,0,0,0,0,0,-0.139439357365888,0,0,0,0,0,0.430895093814378,0,0,0,0.203712306241621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250434849821409,0,0,0,0,0,0,0,0,0.017038367872329,0,0,0,0,0,0,0
X600498.SH,0,0.109376310614861,0,0,0,0,0,0.0435084132729412,0,0.458338370957705,0,0,0,0,0,0,0,0,-0.0663655231347645,0,0,0,0,0,0,0,0,-0.0465586184140755,0,0,0,0,-0.111000806655566,0,0,0,0,0,0,0,0,0,0,0.26196833448826,0,0,0,0,0,0,0.111554894781173,0.0116559494163188,0,0,0,0,0,0.127481100391971,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.285104415472736,0.318649481721697,0,0,0,0,0,0,-0.0221347123483197,0.131374319917079,0,0,0,0,0,0,0,0,0.0152100379383907,0,0,0.170666149149744,0,0,0,0,0,0,0,0,0,0,0,0,0.27945008686574,0,0,0,0,0,0,0,-0.000394076637448472,-0.0493400252674972,0,0,0,0,0,0
X000661.SZ,0,0,-0.137463380097587,0,-0.0999334220427548,0,0,0,0,0,0,0,0,0,0,0,0,0.0179306836484353,0,0,0.0925542702634805,0,0,0,0,0,0.452983412584184,0,0,-0.29037432319053,0,0,0.0841825443996895,0,0,0.0918682794352096,0.264108537163588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088671920258726,0,0,0.684102422076994,0,0,-0.616551887833197,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0723636316892187,0,0,0,0,0,0,0,0.0245264348188751,0,0.0305983255268482,0,0.0673557440038223,0,0,0,0,-0.0674129819510373,0,0,0,0,0.0589390637812206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202701429823009,0,0.126496304768163,0,0.0989911517805811,0,0,-0.119817614624358,0,0,0,-0.0388795441659889,0,0
X002179.SZ,0,-0.19696323673043,0,0,0,0,0,0,0,0,0,0,0,0,0.142475910555737,-0.0230403695685689,0,0,0.160171408426372,0,0,0,0,0,0.0145152580719238,0,0,0,0,0,0,0,0,0,0,0.0974250625255237,0,0,0,0.307880700530843,0,0,0,-0.00779753442118493,0,0.258788655807914,0,0,0,0.293156363679561,0,0.0103119285825397,0,0,0,0,0,0,0
X600566.SH,0,0,0,0.435887927325611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478433360359827,0.0459582059740603,0.158169406782579,0.223666975265249,0,0,0,-0.00366370836301901,0.0282024247395237,0,0,0,0,0,0.0602967878399104,0,0,-0.151730520453705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372983247820787,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.0883857726680964,0,0,0,0,0,0,0,0,0.0625327883151241,0,0,0,0,0,0.0769056505104682,0,0,0,0,0,0.513651139141573,0,0,0,0,0,0,0,0,0,0,0.130460742966904,0.238969553102627,0,0,0,0,0,0,0,0,0.125994343912354,0,-0.434704004793208,-0.0617646828865819,-0.0772996914804376,0,0,0,-0.229551270952422,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262971291308175,0,0,0,0,0,0,0.674399956054689,0,0,0,0,0.165217453726337,0,0,0,0,0,0,0,0,0,0,0.520398026384003,-0.120216501199923,0,0,0,0,0,-0.0159971493272137,0,0,0,0,0,0.121850577038729,0,0,0.0876546017879766,0,0,0,0
X600809.SH,0.295152159307901,0.0934877753656521,0,0,0,0,0.262376963507368,0,0,0,0.0227524043010087,0,0.00933001407288926,0,0,0,0,0,0,0.00812247594014812,0,0,0,0,0,0,0,0,0,0,0,0.0158935550497808,0,0,0,0,0.205607486641292,0,0,0,0,0,0,0,0,0,0,0,0.180927494342178,0,0,-0.0315583757002303,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.113299410450712,0,0.0633913337424705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656634457247667,0,0,0,0,0,0,0.102630460008106,0,0,0,0,0,0,0,0,0,0,0,0.0767865218106607,0,0,0,0,0,-0.0149055483646701,-0.108967834500737,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.404421377625516,0,0.134869130242701,0,0,0,0.121385036595023,0,0,0,0,0,0.230113703999617,0.104372223914793,0,0,0,0,0,0,0.0955689242871113,0,0,0,0,0,0,0.144886140326207,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00226959501822068,0,0,0,0,0,0
X000596.SZ,1.73472347597681e-18,0,0,0,0,0.292667075394041,0.394076983106896,0,0,0,-0.0150582522537896,0,0,0,0,0,0,0.162619754113039,0,0,0,0.0503993104892942,0,0,0,0,0,0,0,0,0,0,0,0.024314584708735,0,0,0,0,0,0,0,0,0.0526350787012978,0,0,0,0,0,0.0712615849628199,0,0,-0.00489653638538223,0.0744732911536511,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.149887663575611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723325496914008,0,0,0,0,0.0764437490753974,0,0,0,0,0,0,0,0,0,0,0,0,0.0609268894169514,0,0.198588103278512,0,0,0.00229652082076846,-0.00342925187726431,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,-0.0155779437693456,0,0,0,0,0,0.0642894460830722,0,0.0781509498957822,0,0,0,0,-0.0837177997363137,0,0,0,0,0,0.377784536125578,0,-0.0209499274178133,0,0,0,0,0.191198521314687,0,0,0,0,0,0,0,0,0,0,0.251439934945352,0,0,0,0,0,0,0,-0.0262439175043803,0,-0.147151905041307,0,0,0,0,0
X600372.SH,0,0,0.157762295290263,0,0,0,0,0,0,0,0,0.288498437177158,-0.167102420247525,0,0.0964175892540978,0,0,0.18002781919155,0,0,0,0,0,0,0,0,0,0,0,0.0512356532834056,0.100807524611865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115926292777089,0,0,0,0,0,0.00418677049110482,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0197760824603228,0,0,0,0,0,0,0,0,0,0,0.0309164835556909,0,0,0,0.03988345766346,0,0,0,0,0.0236730910017884,0,0,0.0181280938798264,0.039187079575419,0,0,0,0.105842747920095,0.365544496460984,0,0,0,0,0,0,0,0,0,0,0,0.1130659131323,0,0,0.0332278448719131,0,0,-0.00104114775802352,-0.0442981511248381,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11412078132441,0.0571357794175415,0.0279778938440859,0,0.023104158653802,0,0,0,0,0,0,0,0.0565199181380578,0,0,0,0,0.0820726352346066,0,0.0389623420906745,0.056412659832166,0,0,0,0,0,-0.0557577800473714,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.249123997887844,0,0,0,0,0,0,0,0,0,0,0.386622628830762,0,0,0,0,0,0,0,0.205349827523963,0,-0.142292073691628,-0.0185532331615184,0,0.0125365580301539,0,0.15181397075596,0.0535681659685258,0,0,0,0.135448849389202,0,0,0,0.0754025212642078,0,0,0,0,0,0,0,0.0221214226935786,0,0,-0.0212130686079633,0,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.0296690427179383,0,0,0.0512906607953737,0,0,0.00569219985048472,0.117429588600612,0,0,0,0,0.119191757030183,0,0,0,0,0,-0.233388580074342,0,0,0,0,0.540007117601562,0,0,0.201816831217204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328714556554229,0,-0.151508146082162,0,-0.0274659859324158,-0.130480873773543,0,1.73472347597681e-18,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.239709880843636,0,0,-0.0285409090375293,0,0,0.102568418898889,0,0,0,0,0,0,0,0.0311889679052193,0,0,-0.0134768647720373,0,0,0,0,0,0,0.0967745103994125,0,0,0,0,0,0,0,-0.0817569248345598,0,0,0,0,0,0,0,0,0,0,0,0.0555763131906756,-0.0617651691305596,0,0,0,0,0.302362983006638,0
X000977.SZ,0,0.0605061024451599,0,0,0,0,-0.0677246865953029,0,0.437786441151476,0,0,0,0,0,0,0,0,0.613082302973604,0,0.039396338044455,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165700104489561,0,0,0,0,0,0,0,0.281303275571576,-0.144207511619913,0,-0.00317852234015592,-0.00337462745564824,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.0581952238703148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310859489812854,0,0.056454582640063,0,0,0,0,0,0,0,0,0.0120568968830524,0,0,0.108081833404226,0,0,0.120818977745967,0,0.119850218858563,0,0,0,0,0,0,0,-0.00962828593512373,-0.0541781821775392,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.00581843463621422,0,0,0,0,0,0,0,0,0,0.0400051828443707,0,0.0907292120110804,0.0682478317426981,0,0,0,0,0,0.15661512163444,0,0.134848912670724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506420271387768,0,0.0134157882538563,0,0,0,0,0,-0.0291449219577359,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.0434270469496756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0624352932134426,0,0,0,0,0,0.106055099657293,0,0,0,0,0.118264786481639,0,0,0,0.25252828586979,0,0,0,0,0,0,0.459377623628894,-0.0367658002182856,-0.0213155384063411,-0.0302196957361021,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0.0217656063095408,0,0.0208562451922873,0,0,0,0,3.46944695195361e-18,0,0.0527844913870467,0,0,0,0,0,0,0,0,0,0.00825358734229441,0,0,0.0797183949784042,0,0.032452703912076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132723648486325,0,0,-0.0584987062324495,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.077709144622963,0,0,0,-0.0628299931900152,0,0,0,0,0,0,0.115230284850067,-0.390104254259363,-0.0531280185429525,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0440252204064707,0,0,0,0.0400084169121038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412738452707485,-0.239958008239511,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.365190737629939,0,0,0,0,0,0,0,0,0.631039681070308,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.271132195814773,0,-0.231890555148683,-0.0207692790999126,0,0,-0.0757233266913682,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.565165378308313,0.182970137512922,0,0,0,0,0,-0.541588988765387,0,0,0.731078400849724,0,0,0,-7.01880028369586,-0.302361323878202,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833828536272159,0,0,0.0126734696026105,0,0.0956551749745096,0,0,0.251197040657283,0,0,0,0,0,0,-0.103989962056968,0,-0.249085439637702,0,0,0,0,0.117782833548518,0,0,0,0,0,0,0,0,0,0,0,-0.139831113352996,0,-0.85296482104303,0.181842626863245,0,0,0,0,0,0,0
RealEstate_excess,0,0.066363031073915,0,0,0,0,0,0,0,0,0,0,0,0,0.0786318029372575,0,0,-0.0109945968646833,0,0,0,-0.074395135992412,0,0,0,-0.123470749999932,0,0,0,0.113350935419661,0,0,0,0,0,0,0,0,-0.0347960058459073,0.0834100464730593,0,0,0,-0.039915941148555,0,0,0,0,0,0,-0.0994107901740458,-0.0204074178471804,-0.0165093323221381,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0408674735140707,0,0,0,0,0,-0.0786090608990501,0,0,0,0,-0.160842615575587,0,0,0,0,0,0,0,0,0,-0.00278457738133643,0,0.178367545246607,0,0,0,-0.163755496182643,0.206024788671317,0,0,0,0,0,2.16840434497101e-19,0.022999406002564,0,0,0.0789190936479765,0,0,-0.0809362799590145,0,0,0,-0.0134259076602972,0,-0.0146526946206103,-0.0332415890392974,0,0,0,0,0,0
MKvol,0,0.00134821079912498,0,0.000940892982015322,0,0,0,0,0,0.00173969899246135,-1.0842021724855e-19,0,0,0,0,0,0,-0.000863987947582601,0,0,0,0,0,0,0,0.000704270189772316,0,0,0,0,0,0,0,0,0,-0.00080339864578705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209623418786188,0.00307312922857214,0,0,0,0.027496583408148,0.0103909887793527,0
CarbonVol_Shenzhen,-0.0567228416274762,0,0,0,0,-0.00579501069267123,0,0,0,0,0,0,0,0,0,0.0313023671775698,0,0,0,0,0,0,0,0,0,0.0200447034689679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123277031348819,0.148302811894545,0,0,0,0,0.0985258039273124,0
CarbonVol_Guangdong,0,0,-0.0109113577988193,0,0,0,0,0.0373460023331576,0,-0.0107608337735651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152656136582424,0.00829420054677643,0,0,0,-0.013226910932204,0,0.039858569586937,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159639862059173,0,0,0,0,0.713166036299374,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162600164856425,0,0,-0.000780459800522381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00823744496804639,0.00335045141126954,0,0,0,0,0.0671851013678581,0
