,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000063.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X600276.SH,X600690.SH,X600271.SH,X600118.SH,X000100.SZ,X600372.SH,X600703.SH,X000157.SZ,X002129.SZ,X002241.SZ,X000338.SZ,X600741.SH,X600089.SH,X300124.SZ,X600066.SH,X600177.SH,X002236.SZ,X002456.SZ,X000559.SZ,X002292.SZ,X600582.SH,X600198.SH,X000977.SZ,X002465.SZ,X600060.SH,X600435.SH,X002475.SZ,X600839.SH,X300003.SZ,X601877.SH,X000800.SZ,X002294.SZ,X002007.SZ,X000568.SZ,X000623.SZ,X000581.SZ,X000869.SZ,X002008.SZ,X002049.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0735441271189057,-2.16840434497101e-19,0,0.0440030632239218,0,0,0,0,0,0,0,0,0,0.119942354526063,0,0,0,0,0,0,0,0,0,0.0267706190958297,0,0,0,-0.0202085290440822,0,0,0.0153250748908726,0,0,0,0,0,0,0,0,0,0,0.258034114217481,0,0,0,0,0,0,0,0.00554789233851624,0.0111145566117684,0,0,0,0,0,0
X600104.SH,0,0,0.138602715757887,0,0.0646217981630046,0.0487107317308405,0,0,0,0,0,0,0.0184256461669259,0.0198861031883788,0,0.0906148243164384,0,0,0,0,0,0,0,0,0,0,0.0827443783756202,-0.00374299441815567,0,0,0,0,0,0,0,0,0.00752145312361246,0.00779269481038157,0,0,0,0,0,0.129477915023759,0.107252341523235,0,0,0,0,0,0,-0.00326170858165675,0,0,0,0,0,0,0
X000651.SZ,0,0.147603272426852,0,0.0632152499157822,0,0.065184964432461,0,0,0.027341917214877,0,0,0.141027256571303,0.0123363118486499,0,0.10342544491116,0.0661747958421752,0,0,0,0,0.150737128489692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285565981184597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0809447102450685,0,0,0.0930043295989525,0,0,0,0,0,0,0,0,0,0.0749396449878444,0,0,1.38777878078145e-17,0.061029201174097,0,0,0,0,0,0,0,0,0,0,0.085549879445854,0,0,0,0,0,0,0,0,0,0,0.269215746946684,0,0,0,0.224354858685405,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139407917336117,0,0,0.101748912240505,0,-0.00830307418515099,0,0,0,0,0,0,0,0,0,0,0,0.197222592503935,0,0,0,0,0,0,0.12572066374636,0.0541628446562929,0.026006453419499,0,0,0,0,0,0,0,0,0,0.169329629041518,0,0,0,0,0,0,0,0,0
X000063.SZ,0.000522974736851159,0,0.170991598867181,0.00678396946108663,0,0,0,0,0,0,0,0,0,0,0.0422385054320584,0,0,0,0,0,0,0,0.143456248932808,0,0,0,0,0,0,0,0,0,0,0,0.0701394449519229,0,0,0.103734160162692,0,0,0,0.0383319565969854,0,0.0835652522513317,0,0,0,0,0,0.191513984639721,0,-0.00124177866983012,0.0121950737887538,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0855233664856671,0,0,0,0,0,0.0154618554512458,0,0,0,0,0,0,0,0.00187089254676466,0,0,0,0,0.0461188622555013,0,0.0233407074343776,0,0.0586755555196389,0,3.46944695195361e-18,0,0,0,0,0.00723576404716667,0,0.0900041847131879,0,0.225772074733447,0,0,0,0,0,0.113542578030722,0,0,-0.0103782178162468,0,0,0,0,0,0
X000858.SZ,0,0.0433892655147902,0,0.0559790500201634,0,0,0,0,0,0,0,0.0925552070518043,0.0324182958093063,0,0,0,0,0.0626910565919714,-0.025022953576438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316873798799508,0.351934951596752,0,0,0.0763688275005113,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.269570103435755,0,0,0,0,0,0.132065466135788,0,0,0,0,0.0548121079026112,0.0349130519952333,0,0,0,0,0,0.144062005663543,0.0518827799356414,0,0,-0.0123946663350814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0037277573912442,0.0331944499578092,0,0,0,0,0,0
X600031.SH,0,0,-0.149466100217793,0,0,0,0.0263331539209186,0,0,0,0,0,0,-0.0260988549764097,0,0.112338394281171,0.0686091897608312,0.540505921086631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063269183223132,0,0,0,0,0,0,0,0,0.0490808726581654,0,0,0.0139892556115543,0.0254662471926795,0,0,0,0,0,0
X600276.SH,0,0,0,0.0809677055906121,0,0,0,0,0,0,0,0,0,0.0385859848819148,0,0.16995569828704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230468532508487,0,0,0,0.126535871986394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659612472852875,0,0,-0.0142884756802573,0.0219909593008519,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108228059960076,0,0,0,0,0,0,0,0.0833801764607048,0,0,0.0669256627312708,0.00100227759989886,0,0,0.0899236451844439,0,0,0.0975211446699017,0,0,0,0,0.025250339312389,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0.195273993153273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282715834246237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128420586852853,0,0,0,0,0,0,0,-0.012015391133481,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.212586191345981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260893919712525,0,0,0,-0.0619624311555959,0,-0.0420258296856982,0.0640303174835199,0,0,0.262596393607122,0,0.25113032160628,0,0,0.108294732192519,0,0,-0.0877162852652415,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0034956368407643,0,0,0,0,0,0
X000100.SZ,0,0,0.0689871865989104,0,0.184619404458907,0.105092909775266,0,0,0,0,0,0,0,0,0,0,0,0.0886428307967585,0,0,0,0.0152095144565306,0,0,0,0,-0.0128729433050956,0,0,0,0,0,0,0,0.268092137169553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211550279575787,0,0,0,0,0,0
X600372.SH,0,0.0462416895293961,0,0,0,1.73472347597681e-18,6.93889390390723e-18,0,0,0.0434444162722633,0,0,0.0257957725300111,0,0,0,0,0,0,0,0,0,0.174832169723468,0,0,0,0.0399748700958674,0,0,0,0,0,0,0,0,0.0653196138397493,0,0.0169781633752974,0,0.0638761803543805,0,0,0.18195377645202,0.207864078289348,0,0,0,0,0,0,0,-0.0209153949819523,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0610422852224132,0,0,0,0,0.0680626307712933,0,0,0,0.103960283927675,0.00679749660968653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132077039418423,0,0.172353290940391,0.17982682930347,0,0.0201645249364275,0,0.0232654959970265,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858466796575826,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.031616122572224,0,0,0,0,0.574548675796724,0,0,0,0,0,0,0,0,0,-0.00571272886320149,0,0,0.158910293265569,0,0,0,0,0.0413143409824821,0,0.0259335954210787,0,0.0390704173762142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292270018056928,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.235939040160921,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0636207958870252,0,0.1108100924382,0,0,0,0.127906890449568,0,0.0416725475885755,0.0325898037690528,0,0.0545315086454122,0,0,0.119633335429453,0,0,0,0,-0.0562898719143682,0,0,0,0,0,0,0,0,0,0,0.31933231838672,0,0,0,-0.064538426421158,-0.0603643064428442,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753411319534252,0,0,0.103895480522097,0,0,0.0861079875767598,0.0346437475486966,0,0,0.0272572769745917,0.260376824965713,0,0,0,0,0,0,0,0.0421374790781442,0,0,0,0,0,0.0177692149872625,0,0,0,0,0,0,0,0.0709461797546082,0,0,-0.0257530214609227,-0.0326797442710021,0,0,0,0,0,0
X000338.SZ,0,0,0.0119467358947894,0.0144972030109273,0,0,0,0,0,0.0927648707547361,0,0,0,0,0,0,0,0.0588359324386506,0,0,0,0,0.0964973280157443,0,0,0,0,0,0,0,0.0123773630639832,0,0,0,0,0,0,0,0,0,0,0.22624984142025,0,0.0642140525196896,0.0510488730091511,0.0528411817859163,0,0,0,0,0,0.00593002464988044,0,0,0,0,0,0,0
X600741.SH,0.0281024595256005,0,0,0.138086733325333,0,0,0,0,0,0,0,0,0,-0.158026659832696,0,0,0,0,0.170488990863379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500598141496284,0,0,0,0,0.274536400939834,0,0,0,0,0,0,0,0,0,0,-0.00337195971303451,0.0302518706057919,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0345174949986385,0,0,0,0.18235003235236,0,0,0,0,0,0.159004891190366,0,0.13787985291219,0,0,0,0,0,0,0,0.0171938945499117,0,0,0,0,0.0486576949040332,0,0,0.0289946698774105,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0208461284125181,0,0,0,0,0,0,-0.0306809367264622,8.67361737988404e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147922694360088,0,0,0.141099767435684,0,0.0866465274105656,0,0,0,0,0,0,-0.0400992417765249,0,0,0,0,0.00967416858339521,0.0900235085915682,0,0,0,0.146550976222998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102600476550907,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595261393498967,0,0,0,0,0,0,0,0,0.159040421677703,0,0,0,0,0,0,0,0,0,0.172065333502365,-0.129424090978228,0,0,0,0,0,-8.67361737988404e-19,0.00482491336813805,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0419577823500137,0,0,0,0,0.0471723551304917,0,0,0,0,0.156834855135195,0,0,0,0,0,0,0,0,0,0,0,0,0.091057942335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857732016102986,0,0,0,0,0,0,0.0915982572586949,0,-0.0218273923343836,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0887317630784915,0.249276638332287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174783780337066,0.0984381184847872,0,0,0.071454671507389,0,0,0,0,0,0,0,-0.0309846132690573,0.0435759891040893,0.0391192466622678,0,0.0728751558415041,0,0,0,0,0.103438162103695,0,0,0.00478553861986233,0,0,0,0,0,0
