,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X600584.SH,X000157.SZ,X000977.SZ,X600741.SH,X601877.SH,X600522.SH,X000800.SZ,X002180.SZ,X002007.SZ,X002074.SZ,X601799.SH,X600183.SH,X600418.SH,X002463.SZ,X000733.SZ,X300142.SZ,X002028.SZ,X000066.SZ,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0185731876138595,0,0.284363825554667,0,0.0847071029203469,0,0,0,0,0.0739231454380416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000770941586006544,0,0,0,0,0,0,0,0,0,0,0,0,0.0875898495702273,0,0,0,0,0,0.173263187012278,0,0,0,-0.0109019892140954,0,0,0,0,0,0,0
X000858.SZ,0.109550407535454,0,0,0.118345272648564,0,0,0,0,0,0,0,0,0.0570441042666085,0,0,0,0,0,0,0,0,0,0.0187098674962655,0,0,0,0,0,-0.164805316724992,0.0509487213169248,0,0,0,0,0,0,0,0,0,0,0,-0.14512320332776,1.73472347597681e-18,0,0,0,0.10005212067567,0,0,0.237684552949368,0,0,-0.0182898997832822,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185598460972262,0,0,0,0,0,0,0,0.100732025248706,0,0,0,0,0,0,0.118134057665173,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0171884240787469,0,0,0.045605695010787,0,0,0.105942082858514,0.00873830257997142,-0.0180445673197677,0,0,0,-0.0334216255567141,0,0
X000568.SZ,0.497612157450253,0,0,0,0,0.319689247159897,0,0,0,0,0,0.165811241096693,0,0,0,0.175087000525617,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00913659984712853,0,0,0,0,0,0,0,0.00338128948746974,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,-1.73472347597681e-18,0.0520832896565493,0,0.267474781808704,0,0,0,0,0,0,0,-0.00736876381120347,0,0,-0.045872205334201,0,0,0,0,0,0,0,0,0,0.206156247554244,0,0,0,-0.0562695719680533,0,0,0,0,0.116268410463097,0,0,0,0,0,-0.0514230436799814,0,0,0,0,0,0,-0.00129080839117324,0,0,0,0,0,0,0
X600809.SH,0.256530654977541,0,0,0.314395891493653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00482183590403098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181640663945437,0,0,0,-0.0518080754989414,0.0453398872953624,0,0,0.0591123375827814,0.158051746078415,0,0,0,0,0,0.0262500360596731,-0.0479732710629296,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632478721976954,0,0.00951389347840606,0,0.12650707753419,0,0,-0.0277498389493486,0,0,0,0.115689393537443,0,0,0,0,0,0.010308325109875,0.292504335653831,0,0,0,0.182454645020748,0.112023459774575,0,-0.062678543087787,0.0696809640092053,0,0,0,-0.258082023887541,0,0
X600690.SH,0.0113469380593107,0,0,0.0519917518127993,0,0.0549448062729557,0,0,0.181223247527862,0,0,0,0,0,0,0,0,0.157876253825797,0,0,0,0,0,0,0,0,0,0,0,0.0191729231692604,0,0,0,0,0,0,0,0,0,0,0,0,0.077114588968087,0,0.036881189392091,0,0,0,0,0,0,4.33680868994202e-19,0.00388851712062714,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.106226657695965,0,0,0,0,0,0,0.107200403975439,0,0,0,0,0,0.141979847271923,0,0,0,0,0,0,-0.111427612862406,0,-0.00022283341597307,0,-0.0218920354162541,0.14941992260567,0,0,0,0,0,0,0.104569529001383,0,0,0,0,0.0973970439950761,0,0,0,0,0.039694028859472,0,-0.147979584216519,0,0,0.0298099157924757,-0.0744762369987371,0,0,0,0,0,0
X002304.SZ,0,0,0,-3.46944695195361e-18,0,0.109997352865514,0,0,0,0,0,0,0.108752744221172,0,0,0,0.0866219190113024,0,0,0,0.164281702839895,0,0,0,0,0,0,0,0,0,0,-0.0674448070737847,0,0,0,0,0,0,0,0,0,0,0,-0.0400910306943058,0,0,0,0,0,0.174075414257446,0,0,-0.0266085076607154,0,0,0,0,0,0
