,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000338.SZ,X000100.SZ,X002236.SZ,X600271.SH,X600118.SH,X601877.SH,X002456.SZ,X002085.SZ,X600372.SH,X600177.SH,X000157.SZ,X300124.SZ,X002007.SZ,X600089.SH,X002294.SZ,X300003.SZ,X600522.SH,X600867.SH,X000066.SZ,X600699.SH,X002180.SZ,X000559.SZ,X002508.SZ,X002292.SZ,X600498.SH,X002074.SZ,X002426.SZ,X000550.SZ,X000623.SZ,X300136.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0947069421007129,0.1522825158094,0.0327351870379156,0,0,0,0,0,0,0,0,0.0688862371674626,0,0,0,0,0,0.15868411502404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353663656242095,0,0,0,0,-9.75774756093117e-05,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0373135999397009,0,0.650032014588276,0,0,0,0,0,0,0,0,0,0,0.0429051350312396,-0.0836652350630605,0,0,0,0,0,0,0,0,-0.02542960391917,0,0,0,0,0,0,0,0,0,0,0.138442158359427,0,-0.189672187970333,0,-0.0417181527336827,-0.0354550472738933,0.0323101291710453,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0334431238882782,0.00799604748242501,0.146176758924708,0,-0.0170534610823119,0,0,0.100520179737124,0,0,0,0.00982364061459136,0,3.46944695195361e-18,0,0,0.110874146392933,0,0,0,0,0.0615603464398378,0,0.068988719868575,0,0,-0.0664361869100869,0,0,0,0,0.160038141076485,0,-0.0174115266297154,-0.0268549338907369,0,0,0,0,0,-0.0312767504904803,0.0214230447045827,0,0,0,0,0,0
X000651.SZ,0,0.21471478325592,0,0,0,0,0,0,0,0.663345647024728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333183671126602,0,0,0,0.00880254336919468,0,0,0,0.343071552643256,-0.256375897530475,0,-0.052750061687327,-0.00129484953960537,0.0396843182851496,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.140030636560431,0,0,0.0549562949225746,0.0393426460146948,0.0380017601095233,0.331852519120408,0,0,0,0,0,0,0,0,0.115776731955878,0,0.0118456008081752,0,0,0,0,0,0,0,0,0,0,0.0675889448871497,0,0,0,0,0,0,0,0,0,0,0.00752944463118009,0,0,0,0.00823310359769039,0,0,0,0,0,0
X000725.SZ,0.0587808052560846,0,0,0.0580997260197245,0,0,0,0,0,0.242842995522492,0,0,0,0,0,0,0,0.254476385597722,0,0,0,0,-0.0473403726539872,0,0,0.0596438821537211,0,0,0,0,0,0,0,0,0,0,0,-0.0186769539369494,-0.0553366413229071,0,0,0,0,0,0,0,0.0192929434363993,-0.169686564207594,0.0316096719202919,0,0.0235273963964499,-0.0354313119021505,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0807730758986654,0,0,0,0,0,0,0.163071276945177,0,0,0.0625239268081434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489062682544856,-0.0816641276953726,0.0197390631969277,0,0,0,-0.00742148961565796,0.0154132431600167,0,0,0,0,0,0
X002304.SZ,0.0633856982165048,0.015619045356198,0,-2.16840434497101e-19,0,0.0856285727007685,0,0,0,0,0,0,0,0.411428686805755,0.0415308778236116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175839353711793,0,0,0,0,0,0,0,0,0.0512399327149679,0,0,0,-0.0204771906221704,0.00652309606331708,-0.00211020035083869,0,0,0,0,0,0
X000625.SZ,0,0.184187339317215,0,0.123599481650009,0.0959930406600638,0,0,0,0,0,0,0,0.121455520694898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595951181442838,0,0,0,0,0,0,0,0,0,0,0,0,-0.00656078832440492,-0.00790622432203631,0,0,0,0,0,0
X000063.SZ,0.113582900505279,0,0,0.167779382984053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282587914879151,0,0,0,0,0.051255288971076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699449963462553,0.0368238261108237,-0.0877172081549254,0,0,0.0329695479535363,-0.0293747352148212,0,0,0,0,0,0
X600690.SH,0,0,0,0.150144360865962,0,0,0,0,0,0,0,0,0.0105720363574531,0,0,0,0,0,0,0,0,0,0,0.0403559866159182,-0.13489008037625,0,0,0.148162677677084,0,0,0,0,-0.0721033495425965,0,0.180576321477432,0,-0.0513006489737582,-0.0104280121989697,0,0,0,0,0,0,0,-0.0674563876369831,-0.0571193605012742,-0.0495703532128238,0.047084279724705,0,4.33680868994202e-19,0.00261641886147836,0,0,0,0,0,0
X600703.SH,0,0,0.00308110565585366,0,0,0,0,0,0,0,0,0,0.122933378353567,0,0,0,0,0,0,0,0,0,0,0.0326912326502376,0,0,0,0,0.1514401748822,0,0,0.484631776784719,0,0,-0.0123830032209248,0.0963007205355443,0,-0.111005438052043,0,0,0,0,0,0,0,0.010904140902133,0,0,0,0.326716221208902,0.0323478673556771,-0.0223096764075632,0,0,0,0,0,0
X600031.SH,0,0,0.102380628693685,0,0.105712117467448,0,0,0,0,0,6.93889390390723e-18,0.197718775118329,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523946833256803,-2.16840434497101e-19,0,0,0.202566421618415,0,0,0.0606864284475921,0,0,0,0,0.0204918453085865,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171548393115719,0.0142022400317721,0,0,0,0,0,0
X600741.SH,0,0.458564032635132,0,0,0.142200249258191,0,0,0.043537884094418,0.032499796376163,0,0,0,0,0,0,0.0190023630569551,0,0,0,-0.0617228162330122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492369956916161,0,0,0,0,0,0,0,0,0,0,0,0.0956595704250423,0.0332583989759293,0.0108539723221227,0,0,0,-0.00705829066095109,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.472873868196586,0,0,0.103154406909306,0,0,0,0,-0.0424112628170221,0,0,0,0,0,0.0131158487390413,0,0,0,0,0,0.104422532864342,0.061525002243761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940884257494148,0,0.0376067102441445,0.0564106818721291,0,0,0,0.0183902140528144,-0.022040365988778,0,0,0,0,0,0
X600066.SH,0,0,0.00507316010688869,0,0,-0.123717706142876,0,0.019469200960587,0,0,0,0.257470830457795,-0.0812951663214842,0.289338636875654,0,0,0,0,0.056103188081895,0,0,0,0,0,0,0.0229936384675544,0,0,0,0,0,0,0,0,0.162457879050648,0,0,0.100150317490123,0,0,0,0,0,0,0.0449316349949267,0.0752101136593251,0.0586389680296511,0.0591038926119773,0,0.117218258984908,-0.035164638009954,0.0196508060644261,0,0,0,0,0,0
X002475.SZ,0.0609923541105187,0,0,-0.0593423143815859,0,-0.228673380647791,0,0,0,0,0,0,0,0,0,0,0,0,-0.101331020140409,0,0,0,0,0,0.230451576648798,0.170588577190807,-0.177874907011194,0,0,0,0,0,0,0,0,0,-0.00565544366379663,0,0.0997563224163411,0,0,0,0,0,0,0,0.167953820494886,0.172135893689464,0,0,-0.0395112973024381,0.0135543657516791,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0442706653753384,0.00389088050139972,0.0311196914069025,0,0,0,0,0,0,0,0,0.0694694240168404,0.196964591680057,0,0,-3.46944695195361e-18,0,-0.147957639247315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215161532868067,0,0,0,0,0,0,0.303224523512206,-0.144415242369425,0.181894124051916,0,0,-0.0267658245617403,0.0129954810537443,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196352765460634,0,0,0,0,0.318786690845964,0,0,0,0,0,0,0,0,0,0,0,0.336415326149433,0.0354258661578695,-0.0207777196112153,0,0.0284037529046534,-0.0228647199617816,0.00494520534080144,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0172432148552141,0,0,0,0,0,0,0.0215899391501978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345810979761331,0,0,0.06326112461541,0,0,0,0.0116521484934212,0,0,0,0,0,0,0.056085035600402,-0.0169686769724862,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0377547582807183,0,0,0,0,0,0,0,0,0.0865526352260673,0,-0.013688875847538,0,0,0,0,0.0738377358196981,0,0.0535589134271187,0,0,0,0,0,0,0,0,0,0,0,0.0474467846528123,0,0,0,0,0,0,0,-0.0137061920584161,0.077537885383223,0.0852350047344008,0.24374871497844,0.0333765846669405,-0.0523383690827402,0.0449753526020797,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.102877816920393,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.100477491060193,0,0,-0.0444058905926214,0,0,0,0,0,0,0,0.00704510235840048,0,0,0.0478309476367569,-0.180990401657344,0.0122570558907445,0.0100010889812234,0,0.120314584083421,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.127954928361687,0.0623132598313775,0,0,0,0,0,0.128338262711181,0,0,0,0,0,0,0.0255540414933355,0.375925393254968,0,0,0,0,0.125986225635226,0,0.0137471048562868,0,0,0.0185621164491739,0,0,0,0,0.0859630454906477,0,0.0411025533518877,0,0.0284746952308559,0,0,0,0,-0.00261161567434102,0,0,0,0,0,0,0
X601877.SH,0,0.125918677519359,0,0,0,0,0,0,0.319155454718928,0.0375844614543739,0,0,0,0,0,0,0,0,0,0,0.0551951064262391,0,0,0,0,0,0,0.193415422213992,0,0,0,0,0,0,0,0,0,0,-0.0898240893280405,0,0,0,0,0,3.46944695195361e-18,0,0.0556970581731223,0,0.139798469833,0,0.0117964878159388,0.00448236897650327,0,0,0,0.121712964884289,0,0
X002456.SZ,0,0.106169624628577,0,0,0,-4.33680868994202e-19,0,0,0.0175988599699992,0,0,0,0,0,0.0997283694246199,0,0.390330523544953,0,0.0153167557281509,0,0,0,0,0,0,0,0.154000645004866,0,0,0,0,0,0,0,0.117831423512426,0,-0.0021966975321497,0,0,0,0,0,0,0.153944790635724,0,0,0,0.0955385014738917,0,0.210130366708515,0.0481515998497264,0,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0129704413460126,0,0,0,0,0,0,0,0,0.131590821488229,0,0,0,0,0,0,0,0.10298765010674,0,0,0,0.0612737404441048,0,0,0,0,0,0,0,0,0.0402292663019112,0,0,-0.0624087638816724,0,0,0,0,0,0.000816695146227521,0,0,0,0,0,0,0,-0.0357313567656088,0.0122288310018791,0,0,0,0,0,0
X600372.SH,0,0.0549080341219817,0,0,0,0,0,0,0.0697714776328138,0,0,0,0.011816689555962,0,0,0,0,0,0,0,0,0,0.357204880263472,0,0,0,0,0,0,0,0,0,0,0,0.126515445351193,0.0879061274545858,0,0,0,0,0,0,0,0,0,0.0253059727410289,0,0,0,-0.0601895497552269,0.0253892434783072,-0.00555911785721166,0,0,0,0,0,0
X600177.SH,0,0.0795951798005436,0,0.000510879267473343,0,0,0,0.0130477972099859,0,0.0806232484998257,0.243560430003131,0,0.0966969141316494,0,0,0,0,0,0,0,0,0,0,0.0463916010435092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267146012530704,0,0,0,0,0,-0.00223771912809393,0.000785852334693069,0,0,0,0,0,0
