,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002241.SZ,X600271.SH,X600741.SH,X600066.SH,X000568.SZ,X600118.SH,X000100.SZ,X002292.SZ,X600031.SH,X002236.SZ,X002475.SZ,X002074.SZ,X000559.SZ,X600177.SH,X002506.SZ,X600372.SH,X300003.SZ,X300124.SZ,X000157.SZ,X000338.SZ,X002456.SZ,X002085.SZ,X000050.SZ,X002180.SZ,X002007.SZ,X002249.SZ,X002426.SZ,X600867.SH,X002294.SZ,X600089.SH,X000869.SZ,X002049.SZ,X002508.SZ,X600699.SH,X002465.SZ,X002179.SZ,X600522.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0207645278891536,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0655961619114255,-0.0320396405576255,0,0,0,0.120721475193784,0,0,0,0,0,0.0550387107278561,0,0,0,0,0.160607759748729,0,-0.127144979996446,0,0,0,0,0,-0.0392538586394144,-0.0251699575820012,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04152891568196,0,0,0.0891642235033671,0,0,0.0789682959341701,0,0.0458531175457699,0,0,0,0,0.055267223056074,0,0,0.118345326387671,0,-1.35525271560688e-20,0.0656724503921275,0,0,0.226282518806114,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114032511220772,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467618572451258,0,0,0,0.100776262784804,0,0.0193367363903237,0,0,0,0,0,0,0,0.079517651064594,0,0,0,0,0,0,0,0,0.0958691717404979,0,0,0,0,0,0.146375967201721,0,-0.0568920416208014,0,0.081594252842372,0,0,0,0,0
X600741.SH,0,0,0,0,0.0869276812494865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11796387501222,0,0,0,0,0,0,0,0.0610750655228257,0,0.111918085083711,0.0319999035110327,0,0,0.125586275548748,0,0,0,0,0.0667729074588402,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257233758559731,0,0
X600066.SH,0,0,0,0,0,0.292041582310407,0,0,0,0,-0.0497662270744047,0.0178946172874216,0,0,0,0,0.0345828492022262,0,0,0,0.109290268610443,0,0,0,0,0,0,0,0,0,0,0.0672020095218609,0,0,-0.00621101992841975,-0.0699434895807189,0,-0.0958271323451723,0,0,0,0,0.134789230154935,0,-0.00100230106685176,0,0,-0.208468831257753,0,0,0.0310372266453212,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.203542551146048,0,0,0,0,0,0,0.0402924675273944,0,0,0,0,0,-0.207045480198457,0,0,0,0,0,0,0,0.0753323412877292,0,0,0,0,0,0.113035711207655,0,0,0.0168056420752353,0,0.063048860781163,0,0,0,0,0,0.138904365791968,0,-0.138827330208809,-0.08402436228317,0.146098346341976,0.147102881243811,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.135342008022223,-1.73472347597681e-18,0,0,0,0,0,0.0810114672079048,0,0,0,0,0.0588339331532739,0,0.0756117476877123,0.0642506313148908,0,0.0150568058568263,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.112928092778841,0,0,0.0321297380237875,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.172955262874343,0.03662946394297,0,0.00660602035471963,0,0.0115299266858153,0,0,0,0,0,0,0.0520137865965464,0,0,0,0,0,0,0,0.0529689373209175,0,0,0,0,0.0284323006265873,0,0,0,0.0732354944655249,0,0,0,0,0,0,0,0,0.0567676151154799,0.0842085060812942,0.0706847123032509,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0.275889576582657,0.192330705426325,0,0,0,0,0,0,0,0,0,0.00306252405136007,0,0.14767835752996,0,0.16031497647189,0,0.0926818550377677,0,0,0,0,0.0894692452873374,0.134773396587943,0,0,0.204374573699949,0,0,0,0,0,0.111056936221056,0,0.0211519060201391,0,0,0,0,0,0,0.0299687414709462,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0990887225067328,0,0,0,0.192626222154097,0,0,0,1.0842021724855e-19,0,0.0253717392703981,0,0,0,0,0,0,0.0322308112341194,0.0883147416818501,0,0,0.304372534485076,0.19579187321572,0,0,-0.0343599868524641,0,0,0,0,0,0,0,0,0.09930571392194,0,0,0.0656624014204961,0,0,0,0,0.023875984221453,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.275619830131256,0,0,0,0.0116535402559735,0,0,0,0,0,0,0,0,0,0.0162637372922869,0.111255473809544,0,-0.0569775215327981,0,0,0,0,0,0.210328169054895,0,0.0972088560879286,0,0,0.0259156448901088,0.0366166818432641,0,0,0,0,0.0427656927400814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0.16444656085577,0,0,0,0.153094913622122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21466272477321,0,0,0,0,0,0,0.0672562279538913,0,0,0,0,0,0,0,0,0.00597988311455311,0,0,0,0,0,0,0,0,0.110283200784871,0,0,0,0,0,0,0,-0.0707522264111702,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331176131016617,0,0,0.292444813250822,0,0,-0.0113487798670078,0,0,0,0,0,0.0669019251516105,0,0,0,0,0.0200364370710115,0,0,0.0808067034042007,0.105776697045905,0.510605689354844,0,0,0.0192847200987998,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00439976124977206,0,0,0,0,0,0,0.133627796567467,0,0.107939972015028,0,0.0423498952660081,0,0,0,0,0,0.0674437650755329,0,0,0.168835943550117,-0.0882032694788835,0,0,0,0,0.118440934543864,0,0,0,0,0.0836929098284014,0,0.186543667976518,0,0.0566350407101761,0,0,0,-0.0428365296486213,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0344493646920468,0,0,0,0,0,0,0.160912827226739,0,0,-0.0287092863087471,0,0.154861057033353,0,0,0,0,0,0,0,0.0727749961070872,0,0,0,0.0518554687723123,0,0.0199473433276404,0.0930434208842508,0,0.0629161361735267,0,0,0,0,0.0668977246165321,0,0,0,0,0,0,0,-0.00742240821895881,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,-0.0989792889865409,0,0,0.055522458059101,0,0,0,0,0,0,0,0,0,0,0.193314591837156,0,0,0,0.0684492854724721,0,0,0,-0.143463690002383,0,0.220651103787068,0,0,-0.0972094775147732,0,0,0.135572710634997,0,0.24217660591405,0,0,0,0,0,0,0,0.0882908027843129,0.0610867621123889,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.254464643187592,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.28777102819322,0,0,0.0817278173649014,0.41199235564781,0,0,0,0,-0.0323448283988844,0,0,0,-0.168525676279443,0,0,0,0,0,0.0307458808748003,0,0,0,0,0.189675120582971,0,0,0,0,0,0.0107740065638267,-0.144093899815124,0,0,0.00249874761222419,0,0,0,0,0.102342516814971,0,0,0,0.327789156448594,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108163995437069,0,0,-0.0682288572155812,0,0,0,0,0,0,0,0.0184616687421554,0,0.202552838600816,0,0,0,0,0,0.114780312106372,0,0.158016872860315,0,0,0,0,0,0,-0.045340892258787,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.142650075547127,0,0,0,-2.16840434497101e-19,0,0,0.100223935616828,0,0,0,0.0298039108962251,0,0,0.144633580527735,0,0,0,0,0,0,0,0.187955484681848,0.124626117100256,0.0193366630725167,0.0279013388888596,0,0,0,0,0,0.00033642218499306,0,0,0,0,0.0436282953902555,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0785828413364206,0,0,0,0,0,0.137409895560157,0,0,0,0,0,0.0633742453706327,0,0.119114537148659,0.0208418631049581,0,0,0,0,0,0,0.00414631815985383,0.0876197650550097,0,0,0,0,0,0,0,0.0982607536822336,0.109275145828751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262633672072927,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0647972625738434,0.336746658719894,0.0584399738890919,0,0,0,0,0,0.00735146272740511,0,0,0,0,0.0336466121904691,0,0,0,0,0,0,0,0,0,0,0,0.0139073661614221,0.0189253767205578,0,0,0,0,0,0,0.0268202415235009,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0275209981094075,0,0,0,0.206602701458897,0.31234697409593,0,0,0,0,0,0,0,0,0,0.0376279104290255,0,0,0,0,0,0,0.166835537086619,0.177195011172124,0.0288181988040428,0,0.0239435713312959,0,0,0,0,0,0,0.164343646243728,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.118237328093628,0,0,0,0,0.203791763159808,0,0,0,0,0,0.0188729081936449,0,0,0,0.186403557223038,0,0,-0.016557212915605,0,0.175423208855039,0,0,0,0,0,1.38777878078145e-17,-0.0560645786898395,-0.160545636006096,0,0,0,0,0,0,0.0688080343366191,-0.154951467190022,0,0,0,0,0,0,0,-0.0175773377255199,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0886568246316867,0,0,0,0,0,0.391369591801085,0,0,0,0,0.27474669186296,0,0,0,0,0,0,0,0.213314849026893,0.0410134013535257,0,0.0264646717360398,0,0,0.0291146704789175,0,0,0,0,0,0,0.0946130988359885,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.541518302913975,0,0,0.356937876461894,0,1.73472347597681e-18,0,0,-0.216314508861085,0,0,0,0,0,0,0,-0.0171483861896872,0,0,0.238768077573214,0,0,0,0,0.186360358039881,0,0,0,0,0,0,0,0,0.00308729270968114,0,0.21047400881488,0,-0.254208150445661,0,0,0,0.189501798135961,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.206277342114631,8.67361737988404e-19,0,0,0,0,0,0,0,0.0479149937363882,0,0,0,0,0,0.0211828641883733,0,0,0,0,0,0,0,0.0371598064058868,0.220037793368089,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0022695409654693,0,0,0,0.0693305033041381,-0.203437494154708,0,0,0,0.340104596245298,0,0,0,0.010217207612439,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408302528341142,0,0,0,0.023087676493704,0,0,0.080403904627128,0,0.0209997178400346,0.153964590129299,0,0,0,-0.00894307605282194,0.0801594013213129,0,0,0,0,0,0,0,0,0,0,0,0.219630190295527,0,0,0,0,0,-0.0179082741761693,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0386163221244183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122137903435584,0,0.406200780094823,0,0,0,0.397361700067301,0,0,0,0,0,0,-2.16840434497101e-19,-0.0305483376396164,0.190128883973595,0,0,0,0,0,0,0,0,0,0,0,0.16854711981054,0,0,0,-0.205612078655896,0,0.346798312499239,0,0,0,0
X600867.SH,0,0,0,0,0.0811589200769136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0596642817044424,0.056212619515292,-0.0336332954302848,0.027081218984945,0,0,0,0,0,0,0.0891542293158062,0,0.037910323262098,0,0,0,0,0,0.0285703573169788,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0886726221631973,0,0,0,0,0,0,0,0.181946676136097,0,0,0,0,0,0,0.0190400323836701,0.0145350891420507,0,0,0.038583937624315,0,0,0,0,0.123680508004032,0,0,0,0,0,0,-0.0620005128280771,0,0,0.109927881817363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108259326041498,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.122995422838269,0,0,0,0.00265678443972256,0,0,0,0.0468078551877603,0,0.0446020640040661,0,0,0.0385722084932037,0,0.0528658681932506,0,0,0,0,0.0723601093651286,0,0,0.0537597183006028,0,0,0,0,0,0,0,0,0,0,0,0,0.0327876470866878,0,0,0,0,0,0,0.0339952721041352,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10506964694182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088480915694898,6.93889390390723e-18,0,0,0.184512529504041,0,0,0,0,0.018127922687995,0,0,0,0.106961878337957,0,0,0,0,0.0584705135621571,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0234780115975135,0,0,0,0,0.0934509869637297,0,0.0416667174579184,0.554844717646802,0,0,0,0.265044634075044,0,0,0.164029221612137,0,0,0,0,0,0,0,0.0166800682249496,0,0,0,0,0,0,0,0,0,0.139889640331224,0,0,0.0587581880162241,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438309676735412,0,0.0401561669039225,0,0,-0.0219579031985354,-0.104965112264569,0,-0.249799386507127,0,0,0,-0.0437258817565749,0,0,0,0,0,-0.127586854907141,0,0,0,0,0,0,0,0.353877937446792,0,0,-0.0422928701443763,0,0.0599054537604741,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244652827255957,0,0,0,0.135033477902446,0,0,0.136234546815661,0,0.149865519732486,0,0,0,0.135462250076585,0,0.0913505313543193,0.0103169152147701,0,0,0.238013092475365,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155665012278885,-0.0677835172368343,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0.171815421835369,0,0,0,0,0.0239906909645316,0,0,0,0,0.0666928044039788,0,0.194022779193402,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0630287353461313,0.0300513087970644,-0.0148168847821077,0,0.211655718861785,0,0,0,0,0,0.0395545908247012,0,0,0,0,0,0,0,-0.0225029161846786,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0.0995577102336356,0.0594552591871742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127366439298571,0,0,0,0.134484715806224,0,0,0,0,0,0.0482867592500469,0,0,0.145535515917861,0,0.123486369812574,0,0,0,0.0462185077708212,0,0,0,0.10240963092578,0,0,0,0,0,0,0,0,-0.0390810588853994,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.0211658767053529,0,0,0,0,0.0377286851195571,0,0.0890836141404077,0,0,0,0.0180387197041297,0.0131698249277838,0,0,0.0718410928414503,0,0,0,0,0,0,0,0.0326240012266066,0,0,0,0,0,0,0.0372338958935629,0.0691335651079159,0,0.130812331904158,0,0.185175248079643,0,0,0,0.012012397166687,0,0,0,0,0,0,0
X600498.SH,0.0753583046516718,0,0,0.0797101544263226,0,0,0,0,0,0,0,0,0.119289197050645,0,0,0,0,0,0.0473964548113948,0,0,0,0,0,0,0.0244794251754682,0.131539619589696,-0.0538072559883893,0,0,0,0.16495496491086,0,0,0.0160045046809498,0,0,-0.0183281053383638,0,0,0,0,0,0,0,0,0,0.0545408846739966,0,0,0.0259586884529606,0.000201971165859378,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0319952187608804,0.0535734223690143,0.13076348225954,0,0,0,0,0.064212665243554,0,0,0.096537157209467,-0.0842149369624534,0,0,0,0,0,0,0,0,0.0418780832047612,0,0,0,0,0,0,0,0,0,-0.110906773473218,-0.0269645588861962,0,0,0,0,0,0,0,-0.00382077811214831,-0.081836093426843,0,0,0,0,0,0
Slope,0,0,0,0,0.0744343702435091,-0.313234390750138,0,0,-0.0693256421283198,0,0,0,0,0,0,-0.229341877760202,0,0,0,0,0,0,0,0,0,0,0,0,-0.060117724496647,0,0,-0.175957801159735,-0.0578634168591496,-0.0485692973616256,-0.0721726307619371,0,0.0701319994395848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04191601422925,0,0,0,-1.21722884542071,0,0
TED,0,0,0,0,0,-0.227601987859518,0,0,0,0,0,-0.0825381909424536,-0.117002834572056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145500695813852,0.356046359504609,0,0,0,0,0,0,0,-0.170037012842299,0,0,0,0,0,0,0,0.305271822904363,0,0,0,-0.145911499415105,0,-0.363213405172794,0.435693612286844,0,0,0,0,0.105355148833558,0,0
RealEstate_excess,0,0,0,0,-0.106579924832211,0.0668021708236038,0,0,0,0,0,-0.0134159948011853,0.0350004940871093,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0608707378851441,0,0,0,0.145238624294412,0,0,0,-0.224483493205332,0,0,0,-0.0110228029383078,0,0,0,0,-0.0223974961764605,0.0157753411524158,0,0.459610830614694,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.134715063186424,0,0,0,0.138286425454034,0,0,-0.0567391943540383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170641538598282,-0.0177581750247564,-0.0987323964374825,0,0,-3.46944695195361e-18,0,0,0,0,0.0304026269596601,-0.13792832767656,0.00114685257952041,0.0652431644552804,0,0,0,0,0.0210735259451364,0.0453162164225136,0.370871804339233,0,0,0,0,0
MKvol,5.42101086242752e-20,0,0,0,0,0,-0.0035997846365808,0,0,0,0,0,0.00211008843806793,0,0,-0.000382666092420081,0,0,0,0,0,0,0,-0.00211345197519672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190356910577302,0,0,0,0,-0.128909301769828,0,0
CarbonVol_Shenzhen,0,0,0,-0.0100582457886372,0,0,-0.0802937044843719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644115602340377,0,0,0,0,-0.0170072000273312,0,0,0,0,-0.00641988728765211,-0.0334582807390077,-0.00608759819313443,0,0,0,-0.0641802435981141,0,0,0,0,0,0,0.0982491807864115,0,0,0,0,0,-0.0597200688946876,-0.0256513728914394,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.0148404900968578,0,0,-0.0201531982816426,0,0,0.0291053241567946,0,0,0,-0.0167863325652891,0,0,0,0,0,0,-0.0171243973550582,0,0.008206384382609,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154961214485944,0,0,0,0,-0.429744270659649,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00463002732667985,-0.0074898262680676,-0.0310414642362227,0,-0.0305271720295136,0,0.0332885935076164,0,0.00429765665556071,0,0,0,0,0,0,0,0,0,0,-0.0285712627425665,0.0268820779354294,0,0,0,0,-0.00255461275698162,0,0,0,0.00341638305317914,0.0418235032588254,0,0,0,0,-0.0285010631172833,-0.0118177092319785,0,0,0,0,0,0,-0.0890614613644476,0.106259231099654,0,0,0,0,0,0
