,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X002236.SZ,X600089.SH,X002049.SZ,X600372.SH,X002241.SZ,X000157.SZ,X600741.SH,X000661.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X601799.SH,X002463.SZ,X002074.SZ,X002007.SZ,X600702.SH,X000800.SZ,X300142.SZ,X000066.SZ,X002180.SZ,X000733.SZ,X600183.SH,X002028.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0,0,0.426439371110143,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.01157573155779,0,0,0,0,0,0,0,0,0,0.027293634426504,0,0,-0.114981652079906,0,0,0,0,0,0,0,0,0.0514214090030792,0.0317718539280757,-0.0212449307137037,0,0,0,0,0.0148441656377972,0,0,-0.0403114470928884,0,0.0232100981346418,0.132206462478432,0,0,-0.0082709765240867,0,0,0,0,0,0
X000625.SZ,0,0.0962632244860314,0,0,0,0,0,0,0,0,0,0,0,-0.19539457573656,0,-0.251622829891615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121219566562914,0,0,0,0.677355206058284,0,0.12393150989483,0,0,0,0,0,0,0,0,0,0.152159208463939,0,0,0,-0.0632288798308103,0.041824908941391,-0.204916535919183,0,0,0,0,0
X002371.SZ,0,0,0.0714649114229764,0.144238289962839,0,0,0.011585349890976,0,0,0,0,0,0,0,0,0,0.224853404693887,0,-0.203301691497089,0,0,0,0,0,0,0,0,0.407016886812393,0,0,0,0,0,0,0.0561211189849332,0,0,0,0,0,0,0,0,0,0,0.0833374641746526,0,0,0,0.279803678481216,0,-0.0363916946556755,0.0125950470303326,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.206158907807961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172257965996504,0,0,0,0,0.257763330730691,0,0,0,0,0,0,0.00889993259108872,0.024413796321545,0,0,0.0500350056800817,0,-0.0184826011428235,0,-0.0532324634954209,0,0,0,0,-0.0387702320185678,0.0278079745460465,-0.0978148318116199,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15985231719256,0,0,0,0,0,0,0.0521986927136217,0,0,0,0,0.0604675813367208,0,0,0.0209645210767066,0,0,0,0,0,0,0,0.142170268554767,0.301420301016057,0,0,0,-0.0978801711122668,0,0,0,-0.0279049382523243,-0.016590797546337,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0545615999426639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888840553325898,0,0,0,0,0.200936549840584,0,0.0386335297384236,0,0,0,0.0835963902458556,0,0.165607543442957,0,0,0,0,0,0,0,0,-0.0368093153946973,0.327077187351723,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00684853516572418,0.00728526835682107,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0115954357134391,0,0,0,0,0,0,0,0,0,0,0,0.119860240681675,0,0,0,0,0,0.0651621754212356,0,0,0.0608470977755636,0,0,0,0.121140516516994,0,0,0,0,0.00769151967740301,0.310771008981766,0,0,0,0,0,0,0,0,0,0,0,-0.0296065322148131,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0484321614937586,0,0,0,0,0,0,0,0,0,-0.0364067519069935,-0.110842937387552,-0.0331141664100428,0.0516769861464058,-0.14474466758954,0,-0.018619664872191,0,-0.0818466226260519,0,0,0,0,0,0,0,0,-0.0194773316831342,-0.0243135402686394,0,0,0,0,0,0,0,0.0664381952571682,0,0,0,0,0.35208485455598,0,0,0,0,0.00393609584972763,-8.67361737988404e-19,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625096914272341,0,-0.2151036555354,0,0,0.0513875057405382,0,0,0,0.0473853490131043,0,0,0,0.0817026936957355,0.0618053947665777,0,0,0,0.0468805520734801,0,0,0.0754416217722868,0,0,0.346133399798255,0,0,0,0,0,0,0,-0.0155730272354981,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0136517220838039,0,0.0387782317771233,0,0,0,0,0,1.73472347597681e-18,0,0.320707264051385,0,0,-0.0362402429559242,0.0792822896162829,0.0319860994330423,0,0.10588091032769,0,0,0,0,0,0,0,0,0,0,0,0.0910822462199479,0,0,0,0,0.102695359166415,0,0,0,0,0.0893554589330272,0,0,0,0,0,0,0.0992640839591247,-0.0295473343764104,0,0,0,0,0,0,0
X002236.SZ,0,0,0.797603375978125,0,0,0,0.162857163400685,0,0,0,0,0,0.0266409958020184,0,0,0,0,-0.160146401666826,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.147870648415334,0,0,0,0,0,0,0,0,0.0441536699005966,0.140603721030512,0,0,0,0,0,0,0.0983607630727406,0,0,0,0,0,0.0228760211545668,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,-0.0705211552805168,0,0,0,0,0,0.181344113421221,0,0,0,0,0.223598898700903,0,0,0,0.0687014142341926,0,0,0,-0.00579960530850563,0,0,0,0.0446853000201804,0,0,0,0,-0.0299249823330208,0,0,0,0,0,0,0.101163806729136,-0.0239412820843922,0,0,0,0,-0.0158889285705924,-0.00969627919606944,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0251954598000391,0,0,0,0,0,0,0,0,0,0.074150158967135,0,0,0,0,0.173048391586275,0,6.93889390390723e-18,0.0710395587769803,0,0,0,0,0,0.126565661593627,0,0.0319108094822192,0,0,0,0,0.244234582926237,0,0.342686503104531,0,0,0,-0.269385554977941,0,0.216024265215939,0,0,0,0,0.0863473868966839,-0.169404233433978,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.12275073407884,0,0,0,0,0,0.0485341681739255,0,0,0,0.0845666706113344,0,0,0,0,0.0596161572644738,0,0.00402351688540042,0,0,0,0,0,0,0,0,0,0,0.0446401640103281,0,0.0209645088598286,0,0,0,0,-8.67361737988404e-19,0.0486045717860289,0.0798102051976879,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0869539666295359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314998645258162,0,0.0324004676954014,0,0.270804654078604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104169763952065,0,0.134887288777376,0,0,0,0,0,0,0.00527057313553131,0,0.133456432124288,0,-0.0250114046359813,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.00942924593493841,0.0662541637172655,0.0251102631005084,0,0.0924014248054714,0,0,0,0,0,-0.0342427938754888,0,0.331494361796257,0.187536829578439,0,0,0,0,0,0,0,-0.0171644448859562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465210615031804,0,0,0,0,0,0,-0.0507274235661174,0,-0.0447948260704556,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.00334559359229225,0.098322775734274,0,0,0,0,0,0,0,0,0,0.0513768370423675,0.273631466439766,0.0649469937407062,0.0298559185831814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108110944290325,0,0,0,0,0,0.0556729861674578,0,0,0,0.0128329506084693,0,-0.0925449571192278,0,0,0,0,0,-0.0177715537562332,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.19261149257692,-0.0934961583608149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217681351377969,0,-0.118851432105805,0.0107933636233893,0,0,0,0,0,0,0,0,0,-0.060219171611329,0.0375826436722736,0,0,0,0,0,0,0.159529965622389,0,0.287960246648418,0.0714044055708788,-0.171973933322524,0,0,0,0,0,-0.0261563957074507,0,0,0,0,0,0,0
X000977.SZ,0,4.33680868994202e-19,0,0,0,-0.0756820619581651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100869634707028,0,0,0,-0.0179073663261382,0,-0.00340051182591092,0,0,0,0,0,0,0,0,0,-0.196603785141024,0.599036393035193,0,0,0,0,0,0.508842136654691,0,-0.0391347816333587,0,0,0,0,0,0.00613232399655092,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0553698557511353,0.0733721934579912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782641234960479,0,0,0,0.0854292781544387,0,0,0,0,0,0,0,0.000512355660973495,0,0,0.309626083172017,0,0.0536622576648127,0,0,0,0,0,0.276284893579166,0,0,0,0,0,0,0,0.0328588932866322,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0424495184558223,0,0,-0.0766302863962996,0,0,0,0,0,0,-0.0950460685471898,0.31031614181068,-0.0707457789353457,0,0,0,0.116612615903635,0,0,0,0,0,0.0244734096441007,0,0,0,0,0,0.0270631249340136,0,0,0,0,0.0554798401933688,0,0,0.0295285213048039,0,0.113232426356766,0,0,0,0,0,0,0,0,0.00759742684293082,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806109338558765,0,0,0,0,0,0,0,0.0148050987901135,0,0,0,0,0.0838234728518347,0,0,0,0,0,0,0,0,0,0,0,0,0.00184914282012522,-0.0729167714521345,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117743199700735,0,0,-0.0562661580391381,0,0,0,0,0.125257010839464,-0.24720547476652,0,0,0,0,0,0,-0.219694569037272,0,0,0.373808384807172,0,0,0,0,-0.139868434607796,0,-0.106098105289408,0,0.596253761574824,-0.357431358183621,0,0,0,0,0.110551356699509,-0.156141095283778,-0.0561721164344201,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.00416616829149732,0,0,0,0,0,0.343575649472976,0,0,0,0,0,0,0,0,0,0,0.0675095299729881,0,0.279254569145629,0,0,0,0,0,0,0,0.191877065796492,0.306243376313349,0,0,0,0,0,0,0,0,0,0,-0.213597902343562,0,0,0,0,0.0044848173023528,-0.0309192781383081,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0243721710304421,0,0,0,0,0,0,0,0,0,0,0.00236805424712573,0,0,0,0.44834316442517,0.121956137227106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835268372005921,0,0,0,0,0,0,0,0,0,0,0.0810579441055039,0.0832113634216607,0,0,-0.0150613559990306,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0331038903712722,0.369940281205048,0,0,0.033433724994259,0,0,0,0.111876141601001,0,0,0,0,0.0154338932135359,0,-0.0480544934894152,0.101281082175352,0.121348612522724,0,0,0,0,0,0,0,0,-0.0136568242620156,0,0,0,0,0.154506200555952,0,0,0,0.0758321846407869,0.121538832846336,0.0123884385848298,0,0,-0.0206985047337868,0,0,0,0,0,0
X600702.SH,0,0.206864778526895,0,0,0.634552280977405,0.150191890724631,0,0.0367499524954921,0,0,0,0,0.143081135381909,0,0,0,0,0,0,0,0,0,0,0,0.016365923061549,0,0,0.151122609807513,0,-0.0211030058597369,0.00376226625818093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097111545569854,0,0,0.428745947695186,0,-0.00494095978002622,0,0,0,0,0,0,0,0,0,0,0,0.0119952710120456,0,0,0,0,0,0,0,0,0,-0.0135106442722506,0,0,0,0,0,0,0,-0.00428141087295534,0,0,0,0,0,0,0
X300142.SZ,0,0.0985936254828321,0,0,0,0,0,0,0.0980681751492628,0,0,0,0,0,-0.000388364354936596,0,0,0,0,0,0.290410477490867,0,-0.17627384119925,0,0,0,0,-0.119340363183787,0,0.0195520393459355,0,0,0.408712894879353,0,0,0,0,0,-0.0500380888653672,0,0,0,0,0,-0.121414127951531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,-0.0765490447305179,0,0,0,0,0,0,0,0,0.0356191122781721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424848856680868,0,0,0.320179848085683,0.181331821039604,0,0,0,0,0,0,0,0.197643856512805,0,0,-0.446836574999876,0,0.0305357925096228,0,-0.0132578134651889,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0195488042036984,0.107012906022818,0,0,0,0,0,0,0,0,-0.0885067527171468,0.135887724120489,0,-0.182477018711125,0,0.163681427519609,0,0,0,0,0,0,0,0,0,0,-0.253090259419597,0,0,0,0,0,0,0,0,0,0,0,0.139485198454696,0.136533506696685,0,-0.12214290942251,0,0,0,0,-0.0343102160088155,0,0,0,0,0,0,0
X000733.SZ,-0.107901771122319,0,0,0,0.200711863024308,-0.0962335213093478,0.0847675805486865,0,0,0,0,0,0,0,0,0,0,0.118742914481555,0,0,-0.260573586395395,0,0.470829756737009,0,0,0.095443386518036,0,0.00034775889081863,0,0,0.0575120037913783,0,0,0,0,0,0,0,0,0,-0.114114352859728,0,0,0,0,0,0,0,0,0,0.0450491558398915,0.133262194558725,-0.122063945703875,0.147051566752823,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0.194162103000916,0,0,0,0,0.0333026442804387,0,0,0,0,0,0,0,0,0,0,0,0,0.017607679646432,0,0,0,0.191417432331584,0.047518039950769,0,0,0,0.0362448985902951,0.138749608274705,0,0,0,0,0.0272152302475311,0,0,0,0,0,-0.174547641143884,0.00363681543052882,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25864195350167,0,0,0,0.0351839692309739,0,0.0571721002946041,0,-0.102476309336276,0,0,0,0,0,0,0,-0.111389674722753,0,0,0,-0.0996545170227618,0,0,-0.116407317970682,0.00670927848068609,0,0,0,0.0587824900995023,0.105279009280984,0.0133585572931423,0,0,0,0,0,0,0
X600460.SH,0,0.51272524336037,0,0,0,-0.0150822133206496,0,0,0,0,0,0,0,-0.310063152956312,0,0,0.000341154707283653,0.154565584386486,0,0,0,0,0,0,0,0,0,0,0,0.0886150275329436,0,0,0,0.0360130579857552,0.0812152532046259,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0528807082716983,0.0347407759802848,0.00347956250792994,0,0,-0.0322145935208518,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0557205453384182,0,0,0,0,0,0,0,0,0,0,-0.095007643756155,0.0119949608886557,0,0,0,0,0,0,0,0,0,0,0,-0.410840597534338,0,0,-0.014619789363221,0.0665822408778699,0,0,0,0,0.0292389084268614,0,0,-0.0192359371970708,0,0,0,0,0.0471215480840119,0,0.148767961121153,3.46944695195361e-18,0,-0.0483742362772001,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.292501749710907,0,0,0,0,0,0,-0.308415304833914,0,0.967901996592109,0,0,0,0,0,0,-0.110944453940852,0,0,0,-0.0910595458643853,0.548141291366978,0,0,0,0,0,0,0.0736574392101924,-0.473575792849358,0,0,0,0,0,-0.390922505989204,0,0.977219840195713,0,0,0,-0.00166410213172604,0,1.33069225070542,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.255226289215215,0,0,0,0,0,0,0,0,0,0,-0.0410380772565529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174624904419764,0,0,0,0,0,0,0.0751959902071616,0,0,0,0,0,0,0,0,-0.143555888100545,0.679925484907824,0,-0.120904557260598,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.154318114936436,0,0,0,0,0,-0.0972087894473551,0,0,0,0.0807377436373187,0,0,0,0,-0.0581763696182372,0,0,0,0,-0.233209785527707,0,0,0.114985365483736,-8.67361737988404e-19,0.49654046569928,0.0785185922843846,0,0.0194800078705283,0,0,-0.14714677761763,0,0,0,0.0639914569789172,0.057113783730379,0,0,0,0,0.00864605158021475,0.00248443958914669,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0816248887205828,0,0,0,0,0,0,0,0,0,0,0.0735897823587947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00631683004942477,0,0,0,0,-0.0266468706218387,0,0,0,0,0.0198874923404795,0,0,0,0,0,0,0,-0.0177543333373926,0,0,0,0,0,0,0
MKvol,0.00302051098886653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186252407832783,0.00071120201208221,0,-0.000271076950527836,0,0,0,0,0,0,0,-0.00170195299379163,0,0,0,0,0,0,0,0,0,0,0,3.80519171378845e-05,0,0,0,0,0,0,0,0,0,-0.000913648800725635,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00630559298982418,-0.00538051810117992,-0.00361646971345054,0,0,0,0,0,0,0,0,-0.00600675779698728,-0.00234221418257827,0,0,0,0,0.00379206858289173,0.00186088775336637,0,-0.000561467220844491,0,0,0,0,0,0,0,0.000742963576271943,0,0,0,-0.00136236051397961,0.00261978988930637,0,0,0,0,0,0,0,0,0,0,0,0,-0.00890757615345532,0.00736986460467024,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0153591594917914,0,0,0,0,0,0.00826724169728471,0,0,0,0,0,0,0,-0.0279376165531364,0,0,0,0,-0.0120508522446684,0,0,0,-0.0071709133963544,0,0,0,0,0.00187005383021572,0,0,0,0,-0.00316540473005186,0,0,0,0,-0.0283405709042606,0,0,0,-0.0187310903247111,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451715070723354,-0.00150186458252328,0,0,0,0,0,0,-0.0126257341802308,0,0,0,0,0,0,0,0,0.00426278127529683,-0.00809879776006173,0,0,0.0021210521990422,0.000159700011906198,0,0,0,-0.00204927645547489,0,0,0,0,0,-0.00181759910237338,0,0,0,-0.0153581995252078,0,0,0,0,0,0
