,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X002371.SZ,X000625.SZ,X300124.SZ,X000725.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X000157.SZ,X600089.SH,X300014.SZ,X002179.SZ,X002236.SZ,X002463.SZ,X600703.SH,X600741.SH,X000977.SZ,X600066.SH,X600372.SH,X002028.SZ,X002241.SZ,X002049.SZ,X000661.SZ,X000921.SZ,X600522.SH,X600584.SH,X002129.SZ,X601877.SH,X000800.SZ,X600566.SH,X601799.SH,X600183.SH,X002223.SZ,X600060.SH,X002007.SZ,X600177.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644143810511342,0,0,0,0,0,0,0,0,0,0,0.0835912177435527,0,0,0.0925128638130068,0,0,0,0,0,0,0.295097596968203,0,0,0,0,0.0539709006886402,0,0,0,0,-0.143896027620865,0,0,0.00461353308527037,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.150186914190691,0,0,0,0.0748106620455482,0,0.0463968971569021,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.354050851311733,0,0.222348600054631,0.133557898377513,0,0,0,0,0.354418300646065,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.053329192952573,0,0.000237145981999272,0.213968007256642,0,0,0,0,-0.0194855708661175,0,0,0,0,0,0,0,0.0879479163790028,0,0,0,0,0,0.107874875652069,0,0,0,0,0,-0.0115162169733016,0.0992022545101308,0.00193130247789522,0,0,0,0,0,0,0,0,0.0913921304549554,0.00854403342875539,0,0,0.293617210609965,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00162488727628289,0,0,0,0,0,0.0470946323877658,0,0,0.153269210682106,0,0,0,0,0.124014386215964,0,0.133408350948144,0,0,0,0,0.00128390708476964,0,0.021905779809319,0,-0.0638695240129757,0,0,0,0,0,0,-0.0292570321917653,0,0,0,0,0,0,0,0,-0.0118609896876003,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0780588681592278,0,0,0,0.131178949241424,0,0,0,0,0,0,0,0,0.326270686053325,0,0,0,0,0,-0.0133554768585454,0,-0.0722667149438092,0.253894958693321,0,0,0,-0.016463859104104,0,0,0,0,0,0,0,0,-0.0159598011132345,0,0,0,0,0,0,0,-0.0117904052473903,0,0,-0.0638057481395126,0,0,0,0
X002304.SZ,0,0,0.0306965610370787,0,0,0.040629213966144,0.109053261691135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1792175905307,0,0,0,0,0,0,0,0,0,0,0.0306519616684876,0.0355855191016416,0,0.0419739325978814,0.0452924628834243,0.0592317591036006,0,0,0,-0.0534664828914497,0,0,0,0,0,0,0,-0.0080807458588023,0,0,0,0,0,0,0
X000596.SZ,0,0.113476805117804,0.194237828403111,0,0,0,0.386473565719865,0,0,0,0,0,0.0573934977500312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128915419002118,0,0,0,0,0,0,0,0,0.00610168334336657,0,0,0,0,0,0,0,0,0.069640224966228,0,0,0,0,0,0,0.00326134510163723,0.00848143926623865,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,-0.0316586260918119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805194860059266,0,0,0.183226078839067,0,0,0,0,0.209649114171695,0,0.0971782685910592,0.217191569491701,0,0.139037178182644,0,0,0,0,0,0,0,0,0,0,0,-0.0405215596380491,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0512319818470865,0,0,0,0,0.0530130156292328,0.120312385481342,0,0,0,0,0.0332162119144329,0,0,0,0,0,0,0,0.0164598174361256,0,0,0,0,0.101037869726018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0861911029634714,0.078768132368523,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0179951399987319,0,0,0,0,0,0,0,0.134996246958096,0,0,0,0.0973499346550116,0,0,0,0,0,0,0,0,0,0,0,0.0452545932916701,0,0,0,0,0,0,0.145967844431636,0,0,0,0.0320185020358534,0,0,0,0,0.0591800514043734,0,0,0,0,0,0.0261254447565237,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329755322555872,0,0,0,0.036166622124462,0,0,0,0,0,0,-0.0413335413620547,0,0,0.137668595484819,0.0422090727721211,0,0,0,0,0,0.165464640459677,0,-0.0287807464797326,0,0,0,0,0,-0.0294709808736408,0,0.0320004283992978,0,0,0,0,-0.0380183682575789,0,-0.0307067997637215,0,0,0,0,0
X600089.SH,0,0.0170327587541436,0,0,0,0,0.159616191604946,0.11848183873093,0.0853295996583842,0,0,0.116134726133896,0,0.126076910113175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106738412819079,0,0,0.151938727835706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157244786032974,0,-0.0469971662838905,0,0.0445639334442937,0,0,0,0,0
X300014.SZ,0,0,0.0907088784529293,0,0,0,0.121913032193719,0,0.147309003471826,0.0460613352405785,0,0.0551615544601896,0.0226022699393179,0,0,0,0,0.0523667607184396,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0209832338676135,0,0,0,0.0468218850773383,0,0,0,0,-0.0504524993473263,0.188111383932311,0,0,0,0,-0.00701784429554962,0,0,0,0,0.5644376040842,0,0.00855043867667413,0,0,0,0,0,0,0
X002179.SZ,0,0,0.129201119578454,0,0,0,0,0,0,0,0,0,0,0,0.102119400085129,0,0,0,0,0,0,0,0,0.0896800814130864,0,0.12465375746489,-0.0816693295866168,0,0,0,0.0450676174450976,0.0612858664443232,0,0.22584384858162,0,0,0,0,0,0,0,0,0,0,0,0.198809356808956,0.0169943816999004,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.00204494187914106,0,0,0,0,0,0,0,0,0.218538642972484,0,0,0,0,0,0.0538375684213949,0,0,0,0,0,0.0898322916508357,0,0,0,0,0,0,0,0,0,0.35296022111287,0,0,0,0.185576919623474,0,0,0,0,0,0,0,0,0,0,-0.0475382967300856,0,-0.0589632450897331,0,0,0,0,0,0,0
X002463.SZ,0,0,-0.0611955946463939,0,0,0,-0.464079416201304,-0.496576234556638,0,0.0360613402724856,0,8.67361737988404e-19,0,0,0,0,0,0,0.0738118231495103,0,0,0,0,0,0,0,0,0,0,0.360215625115682,0,0,0.315102250961591,0.42659884642789,0,0,0,0,0.137051200561066,0,0,0,0,0,0.330845024906903,0,0,0,0,0,0,0,-0.0604239987072777,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0540943740292407,0,0,0,0,0,0.0318110181053108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129231791986222,0,0,0,0.000235726288320379,0.195336188617996,0,0,0,0,0,0,0,0,0,0.361546362252078,0,0,0,0,0,0,0.0107881256485913,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0544343922502388,0,0,0,0,0,0,0,0,0,0,0,0.0917314472613841,0,0,0,0,0,0.149363110525282,0,0,0.0180125760076245,0,0,0,0.146196355666143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133480551415419,0.0115031362387316,0.0807862897646927,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.0615971062087073,0,0,0,0,0,0,0,0,0,0.150743634538389,0,0,0,0.0110676861260345,0,0,0,0.485327882987888,0,0,0,0,0.349894481988753,0,0,0.113816561717635,0,0,0,0.118216360114599,0,0,0,0,0.0504469453634646,0,0,0,0,0,-0.0918220567054377,0.224895414191971,0,-0.0542341255794685,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.198865910429918,0.210134889038832,0,0,0.233015967844907,0,0,0,0,0,0.200977600901649,0,0,-0.0613090467275118,0,0,-0.0124161312240026,0,0,0,0,0,0,0,0,0.132433968892754,0,0,1.73472347597681e-18,0,0,0.0450219943586677,-0.0170830421399955,0,0,0,0,0,0,0,0,-0.0424957776552054,-0.220142105583792,0,0,0,0,0
X600372.SH,0,0,0.190496118877588,0,0,0,0.0253416696741784,0,0,0.0173603320007797,0,0,0.0811837709448342,0,0,0,0,0,0.0916345333901652,0,0,0,0,0.103191535829643,0,0,0,0,0,0.0875707396365917,0,0,0,0,0,0,0,0,0.0294083529627259,0.105577254870809,0,0,0,0.0969814824764225,0,0,0,0,0,0,0,0.167457407515079,-0.158222189869822,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0.128003255961165,0.0478937206888011,0,0,0,0,0,0,0,0,0,0.0773852229157266,-0.0190903434703844,0,0,0,0,0,-0.0668913265425189,0.359460233409194,0,0,0,0,0,0,0,-0.065279864864446,-0.158268182027258,0,0,0,-0.266514593571167,0,0,0,0,0,-0.0410265973962758,0,0.051453913524869,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.309673531331485,0,0,0.0265891385894694,0,0,0,0,0,0.00276014940696746,0,0,0,0,0.00827122280559921,0,0,0.084422929179476,0,0,0,0,0,0,0,0,0.134937363878956,0,0.212399535993914,0.0685115692146626,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0216983427893889,-1.73472347597681e-18,0,0,0,0,0,0
X002049.SZ,0,0.16518359250805,0,0.035630497516477,0,0,0,0,0,0.0250648624872619,0,0,0,0,0,0,0,0,0.127856967942659,0,0,0,0,1.73472347597681e-18,0,0.0422683840974741,0,0.00147413114448161,0,0.0682010027131494,0,0,0,0,0,0,0,0,0,0.238660414265698,0,0.0673990640663445,-0.103837967082431,0,0.179864639643548,0,0,0,0,0,0,-0.0125354983642137,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0898521456741572,0,0,0,0,0,0,0,0,0,0,0,0.491028970217659,0,0.0691431213346397,0,0,0,0,0,0,-0.0126157750499252,0,0,0,0,0.226751729134822,0,-0.0317763790226778,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.376031891642324,-0.00318267911412119,0,0,0,0,0,0,0.207167170798523,-0.119188416563641,0,0,0,0,0,0
X000921.SZ,0,0,-0.061155280738807,0,0,0,-0.0272210102711092,0.321144972253774,0.0202187667517085,0,0,0,0,0,0,0,0,0,0,0,0,0.0948813275381814,0,0,0,-0.12481058439961,0.16900023290848,0,0,0,0.121785520428985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120179133905909,0,0,0,0,0.0129679698473808,-0.0245120332453197,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.0487068686001463,0,0,0.11945974911528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102390375276638,0,0,0,0,0.291112887402549,0,0.0758512435562775,0,0,0.174689996852157,0,0,0,-0.133092401505854,0,0,0,0,0,0.0411628139338835,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.442175617850098,0,0,0.0608455588892672,0,0,0,0,0,0,0,0,-0.0664167606792395,0,0,0,0,0,-0.266109390559705,0,0,0,0.439905726827575,0,0,0,0.039285719582641,0,0,0,0,0,0,0,0,0,0.0277010140437074,0,0.0687277894387168,0,0,0.211288883013785,0,-0.00503772271490254,0,0,0,0,0.10897350435267,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.111445711115192,0.18686185599112,0,0,0,0,0,0.00127137649134443,0,0,0,0,0.266016846919366,0,0,0.171178731975356,0,0,0,0,0,0,0,0.167148139826453,0,0,0,0,0,0.579698558532156,0,0,0,0,0,0,0,0,0,0.242878438676335,0.216512017244636,-0.19131116795303,0,0,0,0,0,0
X601877.SH,0,0.0448437672166368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732512609732412,0,0,0,0.0220538744059509,0,0,0.152429317610454,0,0,0,0.0422218116456683,0.0714705090201627,0,0,0,0,0.0116639692827294,0,0,0.0861546147261012,0,0,0,0.0240266048027811,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.164947790463752,0,0,-0.146291683039984,0.206388238020385,0,0,0,0,0,0,0,0,0,-0.202669885590812,0,0,0.292166144417337,-0.0282322073465379,0,0,0,0.118307214118286,0,0,0,0.151395407496222,0,0,0,0.0917482321593291,-0.0114645593921527,0,0,0,-0.0480109011194783,0,0,0,0,0,0,0,0,-0.0195850437294493,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.0475327505457586,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0746900121666965,0,0.0967194332003683,0,0,0,0,0,0,0,0,0,0.0168341989828883,0,0,0,0,0,0,0,0.0646691575620264,0,0,0,0,0,8.67361737988404e-19,0.0426243024910091,0.283585231363238,0.0864448210732497,0,0,0,0.0142044890653473,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.229702683331175,0,0,0,0,0,0,0,0,0,0,-0.0717835132520492,0,0,0,0,0,-0.0150504617666484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422988457203506,0.00581379367049465,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.137586475396811,0,0,0,0.0981396330552945,0,0,0,0,0,0,0,0,0,-4.65251726570024e-05,0,0,0.131172608682433,0,0,0,0,0,0.0468994107078047,0,0.12201911957685,0,0,0,0.212763990207674,0.251220065274853,0,0,0,0,0,0,0.0551983839935007,0,0,0,0,0.0153207175053879,0.0636014286223054,0,0,0,0,0,0
X002223.SZ,0,0,0.0191745472663484,0,0,0,0,0,0,0.0338776544531466,0,0,0,0,0,0,0,0.00690041278642272,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0851885433024705,0,0,0,0,0,0.0519447089745087,0,0,0,0,0,0.0409402156618554,0,0.0246923309964622,0,0.0969246642746318,0.258937336662729,0,0,0,0,-0.00894128555640629,0,0,0,0,0,0
X600060.SH,0,0,-0.00972736851704066,0,0,0,0,0,0.152437422109223,0,0,0,0,-0.0890980873106794,0,0,0,0,0,0,0.088655375587359,0,0,0,0,0,-0.0813071859234532,0,0,0,-0.127790812287569,0,0,0,0,0,0.184342989290615,0,-0.0560538891825025,0,0,0,0.271238372340093,-0.112900272667239,0,0,0,0,0,0,0,0.11923579888393,-0.0590358674245803,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.159148473131932,0,0,0.02215431637319,0,0,0,0,0,0,0,0,0.0775672827423212,0,-0.00176387188789685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705679654353217,0,0,0,0,0,0,0.264937915666897,0.0417509537343724,0,0,0,0,0.0595114728004273,0.0344820358157801,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.104586204573041,0,0,0,0.0390255161246666,0,0,0,0,0.105703933903034,0,0,0,0,0,0,0.0712961034882983,0,-0.0286455153631545,0,0,-0.0793056582775156,0,0,0,0,0,0,0,0,0,0,0,0,0.0480362028086013,0,0,0.224386390002232,0.145020821666196,0,0,0,0,0,-0.0227857758054576,-0.0977038018978822,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0757477345156932,0.168919628140317,0,0,0,0,0,0,0,0,0,0,0.561725517136223,-0.0208885241272918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185590101571201,0,0,-0.0164759682045772,0,0.0914386846588601,0,0,0,0,0,0,0,0.0198299321594588,0.0377548584975004,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.021910457404372,0.0369189537785422,0,0,0,0,0.156803936856783,0,0,0.0487235883527289,0,0,0,0,0,0.0950972968591011,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0439211578432831,-0.0768982184036455,0,0,0,0,0,0,0.0383039153420326,-0.159125490207977,0,0,0,0,0,0
Slope,0,0,-0.113124141255119,0,0,0,0,0,0,0,0,0,0,-0.273150822420827,0,0,0,0,0,0,0,0,0,0.0697354782459014,0,-0.112535016473433,0,0,0,4.33680868994202e-19,0,0,0,0.0518670769448246,0,0,0.0688028027521769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110934245944029,0,0.822109870453571,0.290253109326235,0,0,0,0,0
TED,0,-0.0663100361275579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151218589683576,0,0,0,0,-0.0370644087000408,0.195930918502315,-0.139376688244331,0,0,0,-0.124207203286686,-0.0246600971043962,0.0691313177879824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316640282333309,0,0.655185835411695,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.017190600640235,0,0,0,0,0,0,0,0,0.164530727753821,0,0,0,0,0,0,-0.0572241367961882,0,-0.168209928018241,0,0,-0.0656337597598757,0.013485064533966,0,0,-0.0185606608933362,0,0,0,0,0,0,0,0,0,0.239588042647464,0,-0.112764531241584,-0.143067015279393,0,0,0,0.168855650873433,0,-0.0120965977070814,0,0.246962058398863,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126748015130205,0,0,0,0.0285363587275551,-0.105722132569075,0,0,0,0.00637650629668386,0,0.0475317076617177,0,-0.018905698465964,0,0,0.0347388065285763,0,0.0422131036679608,0,0,0,0.039864862538846,0,-0.0275812801240104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063128363569232,0,0.0483753747862344,0,0,0,0,0
MKvol,0,0,0.03714675321285,0,0,0,0,0,0,0,0,-0.0081091861450343,0,0.0122244733278322,0,0,0,0,0,0,0,0,0,0,0.00119355220562416,-0.000459336344959914,0,0,0,0,0,0,0,0,0,0,-0.00656416718442246,0,0,-0.011649058482725,0,0,-5.42101086242752e-20,-0.00948042632211348,0,0,0,0.00308359425474192,0,0,0,0.0274603093556362,-0.0216447633517048,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078421529323919,0.00015680904107392,0.00720970121848503,0,0,0,0,-0.00295774735305859,0,0,0,0.00813384863416837,0,0,0,0,0,0,0,0,0,0,0,0,-0.00879038378075068,0,0,0,0,-0.00131115318265486,0.0327484382683889,0.0129337661117862,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00133824174607137,0,0,0,0,0,-0.00248120521466177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607879422531476,0,0,0,0,0,0,0,-0.00239863995834477,0,0,-0.00388694806433127,0,0,0,0,0.00190663028138106,0,0,0,0,0,0,0
