,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600031.SH,X002475.SZ,X000568.SZ,X002304.SZ,X600809.SH,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000100.SZ,X000157.SZ,X002241.SZ,X000596.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X600741.SH,X601877.SH,X002007.SZ,X002179.SZ,X002236.SZ,X002049.SZ,X300142.SZ,X600584.SH,X600183.SH,X002414.SZ,X300003.SZ,X000800.SZ,X601799.SH,X000066.SZ,X000977.SZ,X002008.SZ,X000799.SZ,X002074.SZ,X600089.SH,X000050.SZ,X600118.SH,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.040889153019756,0,0,0,0,0,0,0,0,0,0,0,0,0.0962941144803576,0,0,0,0.0627660990895452,0,0,0,0.126185132291498,0,0,0.167020530005959,0,-0.0213623598095988,-0.187261077607242,0,0,0,0,0.00430235644344028,0,0,0.25753798938037,0,0,0,0,-0.0866197546191485,0.165881588072512,0,0,0,0,0,0.0256839026698802,-0.0475809747728927,0.0579355735760738,0,0,0,0,0,0
X000725.SZ,0,0,0.010522511256018,0,0,0.146712088728699,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0572202182977364,0.0688514076005821,0,0.0905595595528912,0,0,0.0820452780425851,0.0885775464365803,0,0,0,0,0.207368123830454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568821195087039,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364996275155979,0,0,0,0,0,0.046332021384468,0,0,0,0,0,0,0,0,0.0759888239427539,0.0839708979339235,0,0,0,0,0,0,0,0,0,0,0,0.0284138652166887,0.0444695603194892,0.122667312603815,0,0,0,0.0666506987867445,0,-0.0349073722740562,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0580583607500429,0,0,0,0,0,0,0,0.0963251775368673,0,0,0,0,0.0222630879420936,0.184933689562164,0.0253318597155003,0,0.0109965976643522,0.0893941050732408,0,0,0,0,0,0.0143491648632966,0,0.045920142099543,0,0,0,0,0,0,0,0.0810502402942061,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.217298060287703,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0534318641315023,-0.06270549074427,0,0,0,0,0,0,0,0,0.478552238984426,0,0,0.0326604534010337,-0.069522862397065,0,0,0,0,0,0,0,0,0,0.141091027526487,0.34572078119932,0,0,0,0,0,0,0,0,0,0,0.064734738001184,0,0
X300124.SZ,0,0,0,0,0,0.105631048716573,0,0,0,0,0,0.0870868736841337,0,0,0,0.258487596519224,0,0,0,0,0,0,0,0,0.0143197239717284,0,0.194421688442831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126094440334214,0.0206267873376875,0.124325484215574,0,0,0,0,0,0,0,0,-0.0635968321863322,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0160060427322904,0,0,0,0,0.0182598540717774,0,0,0.0122126786676119,0,0,0,0,0,0,0,0,0.0311819647542035,0,0,0,0,0,0,0,0,0.194417485445788,0,0.017305355517601,0.0989353524460794,0,0,0,0,0,0.27669587108827,0.0161916760519721,0,0,-0.0921498013503362,0,0,0,0,0,0,0,0.00679319872523701,0,0,0,-0.00809275298495591,0,0
X003816.SZ,0,0,0,0,0,-0.0293811279392977,0,0,0,0,0,0,0,0,0,0.00848827288375581,0.0864243447402311,0,0,0,0,0,-0.0419838030031216,0,0,0,0,0,0,0,0.00582112292160087,0,0,0,0,0,0,0.011361404204689,0,0,0,0,0,0,0,0,0,0,0,0,0.00782454214806595,0.00511208851207354,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0784967244536042,0,0.0054642210824082,0,0,0,0,0,0.251661286517056,0.12920215343769,0,-0.0715544509713253,0,0,0,0,0,0.195348747074093,0,0,0,0,0,0,0,0.00346294427461948,0,0.0240778175223314,0.0672519868245843,0,0.269398454345965,0,0,-0.0684001349172754,0,0,0,0,0,-0.0127504559511438,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.099370699834804,0,0,0.460988607923876,0,0,0,-0.205999071004525,0,0,0.394599006560654,0,0,0,0,0,0,0,0,0,-0.040305779719622,0,0,0,0,0,0,0,0,0,0,0,0.237477154275758,0.141722513595861,-0.0817606589589207,0,0.242395876117705,0,0,0,-0.0512637429062569,-0.0671482009701002,-0.0204616564554015,3.46944695195361e-18,0,0,0,0.049137699271484,0,0
X000157.SZ,0,0,0,0,0,0.358613396684942,0.0103555828369342,0,0,0,0,0,0,0.381495227511795,0,0.0204711448180312,0,0,0,0,0,0,0,0,0,0,0.175914515109977,0,0,0,0,0,0.174397766723063,0,0,0,0,0,0.0588260797375312,0,0,0,0,0,0,0,0,0,0,0,0,0.0139226633952806,0,0,0,0,0.20212875019636,0,0
X002241.SZ,0,0,0.0136777888593304,0,0,0,0.235617067690761,0.0609501308685068,0,0,0,0,0.274822851656578,0,0,0,0.0026089758710141,0,0,0,0,0,0,0,0,0.153295980128274,0,0,0,0,0,0.111043914029804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400897145481631,0.0686928958614058,0,0,0,-0.0167455329804025,0,0
X000596.SZ,0,0,0,0,0,0,0,0.0208978279190349,0.157634930686269,0.0977378175169786,0,0,0,0,-0.0830139078123572,0.0766466186947204,0,0,0,0,0,0,0,0,0,-0.03497891420247,0.0866917758224998,0,0,0,0.0561770766534068,0,0,0,0,0,0,0,0,0,0,-0.00837720327841518,0,0.0489459449470678,0.0931385466325223,0,0,0,0,0.0372407483394092,0,-0.0271511891515745,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.256823809441332,0,0,0,0,0,0,0,0,0,0.135532394565772,0.311071670771286,0,0,0,0,0,0.0363001281014615,0,0,0,0,0.0948023119011112,0,0,-0.0685612035836542,0,0,0,0,0.121624526094386,0,0.0417502004106899,0.00469851141622671,0,0,0,0,8.67361737988404e-19,0,0,-0.00324965362705533,0,0,0,0,0.1246780041145,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184792997638803,0.0769007415119582,0.147874101124524,0,0,0.0127946669593833,0,0,0,0,0,0,0.0482494200807107,0,0.0703737871864865,0,0,0.0434788355620722,0.356125269943111,0,0,0,0,0,0,0,0,0,0,-0.189421660854538,0,0,0,0,0,0,-0.099883008477276,-0.0172939112032711,0,0,0,0,0.0486056022353061,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000753933291900301,0,0,0,0.0745833155373409,0,0,0.0479112047295717,0.054107960378898,0,0,0.0478122088297074,0.109982107441174,0,0.104482703700421,0,0,0,0,0,0,0,0,0,0,0.398971174564279,0,0.297885166303777,0,0,-0.0129563063558551,0,0.00173699966038507,0,0,0,-0.0919692822427266,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.13147424783128,0,0.0778855724968256,0,0,0,0.0478558988993476,0,-0.303373694829554,0,0,0.226363022635943,0,-0.0327580449426383,0,0,0,0,0,0,0,0.0680535077646365,0,0,-0.054276921898794,0,0,0,0,0,0,0,0,0,0.248457996836668,0,0,0,0,0,0,0,0,-0.00792294987639484,0,0,0,0,0,0
X601877.SH,0,0,-8.67361737988404e-19,0.036327620053162,0,0,0,0,0,0,0,0,0,0.0331019388219138,0,0,0.01798512590884,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667929177328867,0.0113642546112029,-4.33680868994202e-19,0.137438632444283,0,0.105572468401431,0,0,0,0,0,0,0,0,0,0.246155857056851,0.135650426735019,0,0,0,0,0,0,0.0248966665815585,0,0,0,-0.0672127444354632,0,0
X002007.SZ,0,0,0.062683121797545,0,0,0,0.295067005862176,0,0,0,0,0,0,0,0,0.00832603272291491,0,0,0,0,0,0.0820849686916452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289467849882533,0,0,-0.152170136104993,0,0,0.120715163302352,0,0,0,0,0,0,0,-0.0127633713613663,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0664843099535926,0,0,0,0,0.121309129802595,0,0,0,0,0,0.211371744156268,0,0,0.0303415013808069,0,0,0,0,-0.0978659091361816,0,0,0,-0.143521966909748,-0.0620650043488751,0,0,0,0,0,0.263870168116413,0,0.25466347066342,0.1058978908546,0,0,0,0,0,0,0,-0.026056869044169,0,0,0,0,0,0,0
X002236.SZ,0,0,0.200248265893044,0,0,0,0,0,0.157831344456553,0,0,0,0,0,0,0.19138596174585,0,0,0,0,0.0990303928706007,0.0245705311176394,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.332220870972426,0,0.124818535629913,-0.0579320927465581,0,0,0,0,0,0,0,0.121849210152333,0,0,0,0,0,0.0500547821282962,0,0,0,-0.15196773578815,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.268812437189167,0,0,0,0.00473573278676289,0,0,0,0,0,0.147443920637493,0,0,0.0505484884618177,0.325453401905202,0.0902545004891424,0,0,0,0.0555806752957393,0,0,0,0,0,0,0,0,0,0,0,0,0.085322539004823,0,0,0,0.249127176449019,0,0,0,-0.00616835865616641,-0.0351534805772197,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.16546875955333,0,0,0,0.143151192282011,0,0.146495556342224,0,0,0,0,0,-0.473049649555789,0,0,0.0995404198302204,-0.133302576732248,0,0,0,0,0,0,0,0,0,0,0.172351404100148,0,0,0,0,0,0,0.0365332790007013,0,0.0442994334809087,0,0,0,0,0,0.0429124003474574,0,0,0,0,0.718904467250705,0,0
X600584.SH,0,0,0,0,0,0,-0.0607545499537518,0,0,0,0,0,0,0,0,-0.147572422420256,0.206926744986485,0,0,0,0.0362021279325811,0,0,0,0,0.366352736489516,0,0,0,0,0,0,0,-0.060266816426859,0,0.0657350080864102,0,0,0,0,0,0.212580589676328,0,0.0329569971115919,0,-0.0586773288393673,0,0,0,-0.0446717082023078,0,0,0.0326252687779877,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0994706549821782,0.131795833966887,0,0,0,0,0.0236381382091947,0,0,0.20458650247113,0,0,0,0,0,0,0,0.169364255470681,-0.195466720549875,0,0,0,0,0.00471813134756414,0,0,0,-0.0806339424427283,0,0,0,0,0.0817779495706758,0.134986843684088,0,0,0,0,0,0,0,0,0,-0.0242330784693154,0.0774760322535453,0.0308713829570277,0,0,0,0,-0.203404753976441,0,0
X002414.SZ,0,0,0,0,0.156532412393583,0,0,0,0.0473401239728825,0.00930986242196592,0,-0.0721587011740958,0.0861251355234147,0,0,0.120875889212657,0,0,0,0,0,0.0175525394689879,0,0.0731751310869083,0,0,0,0,0,0,0,0.0363278018523655,0,0,0,0,0,0,0,0,0,0,0,0,0.133206296732712,0,0,0.111526848467918,0,0,0.0591120581672238,-0.0175610606329715,-8.67361737988404e-19,0,0,0,0,0,0
X300003.SZ,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.0465921692718648,0.0116716881637058,0,0,0,0,0,0,0,0,0.0423823945737995,0,-0.0266587631359828,0,0,0,0,0,1.73472347597681e-18,0.0973867828158561,0,0,0,0,0,0,0,0,0.0779710925288423,0,0,0,0,0,0,0,0,0.116677288613723,0,0,-0.00690450501598158,0,0,0,0,0,0
X000800.SZ,-0.21032131330289,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0330413701916623,0,0,0,0.0246466040775047,0,0,0,0,0,0.0404991551270451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729988997828541,0.0358989001577019,-0.0502098983793029,0,0,0,0.00901842021262515,0.00165738035471784,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.160410095510834,0,0,0,0,0,0,-8.67361737988404e-19,0.381525263603141,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0955733148092438,0,0,0,0.0198983776136985,0,0,0,0,0,0,-0.0895719851643427,0,0,0,0,0,0,0,0.0409669292699699,0,0,0,0,0.0294324858033479,0,0.00267344561476422,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.187297565155059,0,0,0.151670591853603,0.087520644177452,0,0,0,0,0,0,0,0.00199917884290231,0,-0.195549192221456,0,0,0,0.108896529113802,0,0,0,0,0,0,0,0,0,0,0.0708650825189711,0,0,0,0,0,0.27839804143623,0,0,0,-0.0012435341658698,0,0,0,0,-0.158582823419926,0,0
X000977.SZ,0,0,-0.0163355128809061,0,0,0,0,0.0921029126632229,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0423348260626179,0,0,0,0,0,0,0,0,0,0,0,0.0070596481707735,0,0.105984558046289,0.038237694891715,0,0,0,0,0.120237465647336,0,0,0,0,0,0.233112183931821,0,0,0,0,-0.037006160749359,0.0391630920549283,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0227137941050302,0,0.0966395638293158,0,0,0,0,-3.46944695195361e-18,0.0177605736272101,0.0537455959520237,0,0.185250387386026,0,0,0.137231310278111,0.209206079605727,0,0,0,0.0368269294712341,0,0,0,0,0,0.128841596471231,0,0,0.0455594228721039,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0149791071147237,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0.575208567574575,0,0.235283004680852,0,-0.169192065313708,0,0,-0.0139345553130039,-0.00615029539467475,-0.235619096764338,0,0,0,0,0,0,0,0,0,0,0.21083740949594,0,0,0,0,0.157244851433253,-0.00974932382165629,0,0,0,0,0,0,0,0,0,0,-0.0215364517061134,0,0,0,0,0,0,-0.0538509441982916,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237667300518889,0.307634647916452,-0.213410051791099,0,0,0,0,0,0,0,0,0.18271603100363,0,0,0.0877895097260174,0,0,0,0.128163728178598,0,0,0,0,0,0,-0.0142953480117267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118574833416053,0.16582027063331,0,0,0,0,0.219591184332169,0,0,4.33680868994202e-19,0,0.357647902716454,0,0,-0.0545605371256389,0,0,0,0,0,0,0,0,0,0,0,-0.0599667118567445,0,0.0280051126544014,0.0193025527980709,0,0.0442937935432888,0,0,0,0.00781443204659935,-0.00469008951396234,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.101695039388288,0,0,0,0,0,0,0.0970514268256663,0.143936053024279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353901596893268,0,0,0,0.119435754784766,0,0,0,0,0,0.00596837258143738,0.0142905450112858,0,0,0,0,0,0
X600118.SH,0,0,0.160233441162641,0,0,0.087624599241267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154026971821646,0,0,0,0.215604674404821,0,0.189175260015496,0,0,0,0.191847219567705,0,0,0,0.169337628513998,0,0,0,0,0,0,0,0,0,0,-0.00420164162772704,0,0,0,0,-0.019251226291016,0,0
X600177.SH,0,0,0,0,0,0,0,0.0631913105549004,-0.0358708941962195,0,0,0,0,0,0.0453460967427856,0,0.0306396937956172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752589577712279,0,0.0094953689321319,0.021289611255486,-0.0650045975140811,0.0571723756478391,0,0,0,0,0,0,-0.00443032151107185,0,0,0,-0.0199694714685772,0,0
X002294.SZ,0,0.0248641319506955,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0298267522678444,0,0,0,0,0,0,0,0.106633286567924,0,0.105046251588542,0,0.0216519941262954,0,0.168289205864677,0,0,0.0351538900370696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614703776531242,-0.0590245616973927,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0414220565903754,0,-0.00208050953444605,0,-0.0289280596475881,0,0,0,0,0,0,0,0,0,0,-0.352037453846967,0,0,0,-0.0377716594987202,0,0,0,0,0,0,0,0,0,0,-0.0223008385789155,0,0,0,-0.200008190348526,0,0,0,0,0,0,0,0,0,0,-0.0130733605300773,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906359819104963,0,0,0.244629603657006,0,0,0,0.125532990040426,0,0,1.30713019669865,0,0,0,0.655635567936293,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132831561703716,0,0,0,0,0,0,0,-0.0368898556435406,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829949408031635,0,0,-0.509664620197558,0.766122264465942,0,0,0,0,-0.895373419535886,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0493864868920322,0,0,0,0,0,0,0,0,0,0.0132605157692992,0,0,-0.0716295485171666,0.0227094647234561,0.0580845781296093,0,-0.0225857532225011,0,-0.0838080515729711,0,0,-0.0187094125257232,0,0,0,0.0184301479876173,-0.0788052991982083,0,0,0,0,0,0.0894870869004787,0,0,0,0.0314235773857098,0.083409965865543,0,0,0,0,0,-0.0322384469671224,0.0401897071915716,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0610758511529138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150342816531193,0,-0.0843078633674089,0,0,0.00164442212957613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982058839526023,-0.00140792124810204,-0.00705281058593327,0,0,0,0.0174192053481553,0,0
MKvol,0,0,0,0,0,-0.00383883546186055,0,0,0,0,0,0,0,0,0,0.00074588708158607,0,0,0,0,0,0.00162358737318077,0,0,0,-0.00189551448045722,0,0,0,0,0.000150103948047815,0,0,0,0,0,0.000691467963354759,0,0,0,0,0,0,-0.000126181233157273,0,0,0,0,0,0,0,-0.00020399616174691,-9.81582207955339e-05,0,0,0,-0.0028314326437764,0,0
CarbonVol_Shenzhen,0,0.0477210750150094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257538786054228,0,0,0,0,0.124317455614389,0,0,-0.116434150545353,0.133162189132002,0,0,0,0,0,0,0,0,0.175047624072128,-0.115143057513596,0,0,0,0,0,0,0,0,0.205503013982088,0,0,0,0,-0.0529695450767299,-0.25491880788694,0.742647315573743,-0.902987085195203,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148457896650505,0,-0.00123016422620244,0,0,0,0.00686704125543729,0,-0.00117227315443382,0,0,0,0,0,0,0,0,0,-0.000423526627312725,0,0,0,0,0,0,0,-0.00415551975358267,0,0,0,0,0,0,0,-0.00147694483016765,0,0,0,0,-0.005092610221188,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170442414932282,0,0,0,0,0,0,0
