,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X000100.SZ,X600703.SH,X600118.SH,X000157.SZ,X600372.SH,X600271.SH,X002236.SZ,X600066.SH,X000338.SZ,X600741.SH,X600089.SH,X000016.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X002292.SZ,X000568.SZ,X600839.SH,X600177.SH,X000066.SZ,X300124.SZ,X002129.SZ,X002465.SZ,X300003.SZ,X002294.SZ,X000800.SZ,X600312.SH,X000869.SZ,X600006.SH,X600867.SH,X000581.SZ,X600525.SH,X300142.SZ,X000547.SZ,X600435.SH,X600582.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0699694062253014,0,0,0.0858411889280538,0,0,0.0437763095759745,0.381000503310415,0,0.145314456757688,0,0,0,0.101527373184822,0,0,0,0,0,0,0,0.0217776924420455,0,0,0,0,0,0,0,0.0519916908348606,0,0,0,0,0,0,0,0,-0.0334846403348155,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0781316593663789,0,0,0,0,0.225249093242826,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.11487021247593,0,0,0,0,0.0217028279040091,0,0,0,0,0,0.053544486147701,0,0,0,0,0,0.493413453860486,0,0,0,0.033313389162528,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0935828288804279,0,0,0,0.0492707756344307,0,0.228460283407898,0.15065683040694,0,0,0,0,0,0,0,0.0670774537833879,0.182017090978498,0,0,0,0,0,0,0.186562579898824,0,0,0,0,0.00442483733004292,0,0,0,0.0227373125567133,0,0,0,0,0,0,0,0,0,0,0,-0.00340841236236932,0.00367407571132084,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308531842192851,0,0,0.0334192077333573,0,0,0,-0.0280240504232459,0,0,0,0.256604377930898,0,0,0,0,0,0,0.132409951313326,0.0239419832074587,0,0,0,0.118552241485507,0,0,0,0,0,0,0,0,0,0,0,0,0.0108324723319145,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.128073998045188,0,0,0,0,0,0,0,0.127725946882103,0,0,0,0,0,0.0751300627811966,0,0,0.153949476984498,-0.0491256458666273,0,0,0,0,0,0,0,0.234917268267721,0,0,0,0,0,0,0,0,0,0,0,0.146357375977995,0,0,-0.00998429759562729,0.0065021691081604,0,0,0,0,0,0
X002236.SZ,0,0,0,0.103705088598895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178406682424034,0,0,0,0.162330480769454,0,0,0,0,0,0,0,0,0.298195667987328,0,0,0,0,0,0,0,0,0,0,0,0.0377152594500892,0,0,-0.0138830518245277,0,0,0,0,0,0
X600066.SH,0,0.19829650725369,0,0,0,0,0,0.337925737062038,0,0.0283280328963126,0,0,0.0665842432786482,0,0,0,0,0,0,0,0,0,0.0785211084120015,0,0,0,0,0,0,0.0122585549033221,0.0182596763953283,0,0,0,0,0,0,0.0204446943071329,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0346437036141363,-0.0722775186421945,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0624141012908778,0,0,0,0,0,0,0,0,0.00385402899893597,0.316469442556285,0.16493622871877,0.0273319916350208,0,0,0,0,0,0,0,0.0531966128978838,0,0,0.0854865827790529,0.0429461531541444,0,0,0.0236753819374541,0,0.0312883469642573,0,0,0.0697130466369779,0,0,0,0,0,0,0,0,0,0,0,0,0.0236514288942265,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.205594529708098,0,0.0594758348674542,0.0557686294207059,0.0484018701733411,0.108913229130884,0,0,0.124558781169674,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.13583162885714,0.200184781752034,0,0,0,0,0,0,0,0,0,0,0,-0.00729005657611333,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.321164171504068,0,0,0.0423982422959902,0.00456446664952088,0,0.0406427334149429,0,0,0.0948444075294938,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.00928268225471376,0,0,0,0,0,0,0,0,0.150913405057609,0,0.0186504392744472,0,0,0,0,0,0,0,0,0,-0.00290319175213439,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0851446705434744,0,0,0,0,0,0,0,0,0,0,-0.0576066846373282,0,0,0.117853484421482,0,0,0,0,0,0,0,0,0,0.263248276215948,0.0996839083985492,0.237558018425984,0.0999749430916023,0,0.0326193347020245,0,0,0,0,0,0,0,0,0,0,0,0.0392655725083683,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0716454200727558,0,0.0486725737573252,0,0.0365783708144694,0,0,0,0,0,0,0,0,0,0,0,0,0.139836240488717,0,0,0,0.0137795073943426,0,0,0,0.2126319536605,0,0,0,0,0,0,0,0.165639428111538,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.02777970636959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00556128032334208,0,0,0.162862511330896,0,0,0,0,0,0,0,0,0,0,0.46850801926671,0,0,0,0,-0.042032983433362,0,0,0,0,0,0,0,0.000495908616041308,0.000191956953732544,-0.0795116975796721,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0562934933540441,0,0,0,0,0,-0.00524237761055011,0,0,0,0,0.0250479464918378,0.129043216028199,-0.198603398941592,0,0,0,-0.244275577327066,0,0,0,0,0,0,0,0,-0.0861882552177566,0,-0.0489411978302673,0,0,0,0,0.0551241642389521,0,0,0.153373079134667,0,0,0.122035247483112,0,0,0.0990778061083821,0,0,-0.117230227112412,0,0,0,0
X000568.SZ,0.020013979449204,0,-0.0770996621983731,0,0,0,0.0994922561781883,0,0,1.73472347597681e-18,0,0,0.0777262532974555,0,0,0,0,0,0,0,0,0,0,0,0,0.135129760601764,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.173384223981528,0.207361958483457,0,0,-0.137295019722389,0,0,0,0,0,0,-0.0776859099545729,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138118361433109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020153565238105,0,0,0,0,0,0,0.0566264787743045,0,0,0,0,0.0680320265799367,0,0,0,0,-0.00187644419664704,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0237830882009552,0,0,0.303650269690038,0,0,0,0,0,0,0.1302262992619,0,0,0,0,0,0.107661629649223,0,0,0,0,0,0,0.0736872701178273,0,0,0,0.076640927126417,0,0,0,0,0,0,0,0,0,0,-0.0127022952859868,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137231003843551,0,0,0,0.00556102026126057,0.04605552596831,0,0,0,0,0,0,-0.0360056115450042,0,0,0,-0.0222704912414748,0,0,0,0,0.0315965144666477,0,0,0,0,0,0.0765233416766224,0,0.058048888776924,0,0,-0.0279969971986995,0,0.0332004758620566,0,-0.0968311423727792,0.0790092683771487,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118971852300092,0,0.0410222550689889,0.0642984506074104,0,0,0,0.0191279590575012,0,0,0,0.146430427273891,0,0,0,0,0,0,0,0,0,0.01159640120833,0,0,0,0,0,0,0,0,0,0,0.045503411625948,0,0,-0.0585335826392865,0.0666261647580704,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.285984040493893,0,0,0,0,0,0,0,0.0193286976352675,0.0793704090730531,0,0,0.16312271388293,0,0,0,0,0,0.0806216480919231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309579113692811,0,0,0,0,0,0,0,0.218797654739687,0,0,0,0,0,0,0.00335061300709555,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.100134633314496,0,0,0,0,-0.0471417707890794,0.378027341644602,0,0,0.0288524229184052,0,-0.0542255455047205,0,0,0,0,0.0553172575561177,0,0,0,0,0,0,0,0.0738346430860274,0.0864239707178749,0,0,0,0,0,0,0.0631473899881228,0,0,0,0,0.0126221580137248,0,0,-0.0790158674176137,0.0209922576833054,-0.0166934958386832,-0.0354788665702134,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.440582392662294,0,0,0,0,0,0,0,0,0,0,0,0,0.333936791010989,0,0,0,0,0,0,0,0.0191812358948062,0,0,0,0,0,0,0,0,0,0.0638216835559307,0,0,0,0,0,0,-0.00245485964772131,-0.016625735211119,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0103136111088713,0,0,0.284370941127318,0,0.124906464360662,0.150805259175157,0,0,0.127065359972486,0,0,0.00911817926239603,0,0.00986581185611749,0.0548194795786214,0,0,0,0,0.031647574221571,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0359521765749144,0,0.0414725023973166,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0200540052384177,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0589587469470965,0,0,0,0,0,0,0.215525228943833,0,0,0,0.195348572229118,0.0824704896952544,0,0,0.0262001403781774,0,0,0,0,0,0,0,0,0,0,0.207760837148106,0,0,0,0,0,0,0,0,0.0143882712205517,0,0,0,0,0,0,0
X600312.SH,0,0,0.440823376864937,-0.0134878579700579,0,0,0,0,0,0,0,0,0,-0.140360784371763,0,0,0,-0.0236356170604079,0,0,0,0,0,0,0,0.0778054893623713,0,0,0,0,0,0,-0.049625118217666,0,0,0.0295211431746331,0,0,0,0,0,0.0790503608356615,0,0.0817607082860882,0,0,0,0,0,-0.0617374472828896,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.172160581628354,0,0,0.0604406619411368,0,0,0.0153756379253846,0,0,0,0,0,0,0.0638389299506279,0,0,0.135643306302102,0,0.0134893812955271,0,0,0,0,0,0.0592913148780619,0,0,0,0.161057398680607,0,0,0,0,0,0,0,0,0,-0.0107081657309473,0,0,0,0,0,0
X600006.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023857196297857,0,0.127651313373575,0,0,0,0,0,0,0,0,0.221689347548481,0,0,0,0.0161716158751354,0,0,0,0,0.106310391178366,0,0,0.240899873857629,0,0,0,0,0,0,0,0,0,0,0,0.0211606473036135,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.0198984775880345,0,0.152435995617368,0,0,0,0,0,0,0.137341478049964,0,0,0,0,0.18233819467504,0,0,0,0,0,0,0,0,0.0347050590576242,0,0,0,0,0,0,0,0,0,0.0823122176218561,0,0,0,0,0.112152684406451,0,0,0,0,0.0559295526353206,0,-0.0102908904031663,0,-0.172055635610117,0,0,0,0,0
X000581.SZ,0,0.0188833862803533,0,0,0,0,0,0,0.235113217015661,0,0,0,0,0.153151242861952,0,0.103501344882776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068517858924632,0.0191808293901513,0,0,0.0913126814559201,0,0,0.00448902463462155,0,0,0,0,0,0,0,0,-0.00303766783458054,0,0,0,0,0,0,0
X600525.SH,0,-0.0848071564467803,0,0,0,0,0,0.224369407279242,0,0,0,0,0.301422426065004,0,0,0,0,0,0,0,0,0,0,0,-0.0164856981960481,0,0,0,0,0,0,0,0.211149126854654,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536333138809626,0,0,0,-0.0539372321656226,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106829033970508,0,0.043090671479407,0,0,0,0,0,0,0,0,0.251308621389532,0,0,0,0.0980880448602333,0,0,0,0.0932418442428868,0,0,0,0,0,0,0,0,0,0,0,0,0.0518906571538776,0,0,0,-0.000386266327022653,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43809073416668,0,0,0.0525862909353284,0,0,0,0,0,0,0,0.0121317562125929,0,0,0,0.07741094556519,0,0,0.0608910352271632,0,0,0,0,0.0692244533124943,0,0,0.0184008772394333,0,0,0,0,0.0140591490666606,0,0.148326583993303,0,0.0122615979127553,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.242081030655567,0,0,0,0,0,0.0281624800716118,0,0,0,0,0,0,0.0586273913538345,0,0.154953791422677,0,0.107443956068899,0,0,0,0,0,0,0,0.0184364804162941,0,0,0,0.116156675137703,0,0,0,0.153849688876609,0.0190696742725338,0,0,0.00963331383795778,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691900156712876,0,0,0,0.089532138218498,0,0,0,0,-0.184013923578917,0,0,0,0,0,-0.133298410166249,0,0,0,-0.101548852165804,0,0,0,0.105913285749124,0,0,0,0,0,0,0,0,0,0,0,0.0176161128917824,0.0031750188691051,-0.0338252524389503,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.16825233459544,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.132899477929583,0,0,0,0,0,0,0,0,0,0,0.694172370562424,0,0.12716979650825,-0.159084427428878,0,0,0,0.0920825277435729,0,0,0,0,0,0.120284878282614,0,0,0,0,0,0,0,0,0,0.78648739457766,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0222338652091638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150120253454636,0,0,0,0,0,0,-0.330230064698204,0,0,0.152615339788303,0,0.0639815487393796,0.334677867414474,0,-0.126039579004793,0,0,0,0,0,0,-0.225170758215389,0,0,0,0,0.493361417247693,0,0,0,0,0.652338399116842,0,0
RealEstate_excess,0,-0.208755076896557,0,0,0.106333178742853,0,-0.0439341239984338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620738325534773,0,0,0.0740397739428457,0.0953365988326643,0,-0.0197246088306444,0,0,0,-0.205975038874445,0.159936187276443,0,0,0,0,0,0.0808975146405614,0,0,0,-0.100425976478766,0.392528874595823,0.018792385060477,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.347840464755742,0,0,0,0,0,0,0,0,0.0935447548583066,0.0123264869948456,0,0,0,0,0,0,0,0,0,0,0,0.00615182061116204,0,0,0,0.213018653000806,0.0738129614048787,0,0,0,0,0,-0.11550279046377,0,0,0,0,0.0748183224109899,0,0,0,0.0107732737501392,0,0.198054317055412,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180126492440586,-0.000377932622604098,0,0.00453626946536445,0,0,0,0,0,0,-0.00229048918857179,0,0,0,0,0,0,0,-0.0012290508501241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307894551132798,0.0176858128960355,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00244006113108161,0,0,0,0,0,-0.0193340848508816,0,-0.0160245057667349,0,0,0,0,0,0,0,0,0,-0.0454531057183376,0,-0.095994927181823,0.059949672285852,0,0,0,0,0,0
CarbonVol_Guangdong,-0.000455226962743346,0,0,0,-0.0175858935024822,0,0,0,0,0,0,0,0,0,0,0,0.00353895175140683,0,0,0,0,0,0,0,0,0,0,0.00907251853575381,0,0.00943229677150005,0,0,0,0,0,0,0,0,0,0,0,0.00603951506450065,0,0,0,0,0,0,0,0.0130124560073242,0.0236755403818471,0.00954778378495845,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510955658662238,0,0,0,0,0,0,0,0,0,0,0,-0.000102502426209308,-0.0111565701590347,-0.00721490584501693,-0.000638889502127453,0,0,0,0,0,0
