,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X000100.SZ,X002292.SZ,X600703.SH,X002241.SZ,X600741.SH,X600066.SH,X002506.SZ,X600031.SH,X600118.SH,X002236.SZ,X002475.SZ,X000559.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002465.SZ,X000338.SZ,X300124.SZ,X000568.SZ,X600089.SH,X002294.SZ,X600867.SH,X002074.SZ,X601877.SH,X600177.SH,X002007.SZ,X002456.SZ,X300003.SZ,X600498.SH,X002180.SZ,X002085.SZ,X000050.SZ,X000869.SZ,X000550.SZ,X600582.SH,X002129.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398310835669726,0.337350000147754,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0961450457025694,0,0,0,0,0,-0.178851105071479,0,-0.237386085355761,0,0,0,0.144099188245616,0,-0.0443451242156218,-0.105891726982423,-0.150088594910222,0,0,0,0,0,-0.123109144631261,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.034551110153655,0,0,0,0.0670037619390573,0,0.0457994820217508,0,0,0.0337078980976073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800637283167964,0,0,0,0,0,0,0,0,0,0,0,0,0.118890551854618,0.240551510964642,0,0,0,-0.021038851465766,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123292847755123,0,0,0,0,0.214393996350005,0.125253770668344,0,0,0,0,0,0,0,0,0,0.0359878971891918,0.0770848398820652,0,0,0,0,0,0,0,0.396688007459487,0,0,0,0,0,-0.170454172196688,0,-0.114780321152216,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0185720307296367,0,0,0,0,0.0077173196673799,0,0.0870584576425688,0,0,0.159619602693413,0,0,0,0,0,0,0,0,0,0,0.0335447004642989,0.0233721217959548,0.134967886591844,0,0.0685224265726882,0,0.0566900377385935,0,0.0896462874680417,0.0727017833750962,0.0545261529916066,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169411212113456,0,0,0,0.01487791540237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12159165968678,0,0,0,0,0,0.078487152328935,0,0,0.10984097072701,0,0,0,0.0223415409763308,0.321307325501846,0,-0.00963373315437534,0.0541879578068657,0,0,0,0,0,0
X600741.SH,0,0.127555587288054,0,0.338195973809444,0,0,0,0,0,0,0,0,0,0,0.0363177138978637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162754913724011,0,0,0,0,0.0249080405855251,0.0405025178295409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0971147157124774,0,0,0.102210147101304,0,0,0,0,0,0,0,0,0,0.158131523212597,0,0.186808565710526,0,0,0,0,0,0,0,0.0852758944219659,0,0,0,0,0,0.0529708412393041,0,0.0676796260380669,0.035316335213026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.12465437541403,0,0,0,0,0,0,0.00540351013279027,0,0,0,0,0,0,0,0,0,0,0.183064617322578,0,0,0,0,0,0,0.13634609638408,0,0.0618441446160813,0.165209811569464,0,0,0,0,0.198843391307271,0.00939211968173754,0,0,0.0416043085258854,0,0,0,0,0,0,0
X600031.SH,0,0,0.065066305483211,0,0,0,0,0,0,0,0.0114135860151895,0,0,0,0,0,0,0,0,0.0538654949234462,0,0,0,0,0,0.210575844112053,0,0.132508904797127,0,0,0.338075124995863,0,0,0.00274261551706537,0,0.123773462987998,0,0,0,0,0.0121444279721026,0,0,0,0,0,0,0,0,0,-0.0147674069913573,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.133610147506182,0,0.0862997752018629,0,0,0.00377951532031852,0,0,0,0,0,0.266209234272858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120290951574209,0,0.0985845517066158,0.138552717096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113776400485407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141211613152794,0.202666759425462,0.131205181657816,0,0,0,0,0.161900826951646,0.0203159764151621,0,0,0,0,0,0,0,0,-0.0623542746176496,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189050693953247,0.142024684671398,0,0.0828974230784335,1.73472347597681e-18,0,0.0476264572996098,0,0.172744469010419,0,0.186771688981935,0,0,0,0,0,0.017942559751727,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.133115753040456,0,0.00366100722231497,0,0,0.133592635404617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193541638678958,0.176125073614121,0,0,0,0,0.0161156751456155,0.138548000804172,0.0663678399880119,0,0,0,0,0.0866491370805398,0.0252560745205562,0,0,0.0294115886700039,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125136245794082,0,0.549716641510796,0,0,0.0722891941303518,0,0,0,0,0,0,0,0,0,0,0.0525007426160454,0,0.0189520896797682,0,0.00645394936152721,0,0.00533781197132856,0,0.0476343959397835,3.46944695195361e-18,0,0,0,0,0,0,0.0187177445406995,0.0174156198476546,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653720902152218,0,0,0,0,0,-0.0354827741964584,0,0,0,0,0,0,0,0,0,0,0,0,0.0520397436332375,-0.181317748718442,-0.183765494037908,0,1.73472347597681e-18,0,0,0,-0.0470990769965517,0,0,0,0,0.30761435604377,0,0,-0.107844695681655,0.221687291645815,0,0,0,0,0,0
X000157.SZ,0,0,0.0115010615770716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145100433255647,0.0801589329838078,0.428960998163827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159359862562364,0,0,0,0,0,0,0,0,0,0.0728384190931359,0,0,0,-0.0125093117542272,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0214300562160043,0,0,0,0.0944289445623827,0,0,0,0,0,0,0,0.106326374865392,0,0,0,0.148234429038305,0,0,0,0,0,0,-0.0244694861529905,0,-0.405245461230257,0.0112258755667549,0,0,0.0634554714831889,0,0,0,0,0.155292356860618,0,0,0,-0.0709283982363653,0,-0.0515883837109519,-0.128632590657283,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,-0.0417818712579735,0,0,0,0.0704022812266868,0,0,0,0,0.0278125952611051,0.261639053480021,0.0607232866756882,0,0,0.0900371606679016,0,0,0,0,0,0,0,0,0,0.213411593636474,0,0,0,0,0.03573146780104,0,0.0357917569444405,0,0,0,0,0,0,0.0899980551722838,0,0,0,-0.0104508054940596,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00142811926131163,0,0,0,0,0.0448327098976437,0,0,0,0,0.0854972994504039,0,0,0,0,0,0,0,0,0,0,0.129490351054609,0,0,0.23398043568192,0.0197874402861259,0,0.134364156798297,0.0816033303405247,0,0.0270041595284504,0,0,0,0.0574558193956298,0.12677771399801,0,0,-0.0142136437954322,0,0,0,0,0,0
X000568.SZ,0,0,0.0678124707344612,0,0,0,0,0,0,0.0563216986582879,0,0,0.00612801796685173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156677824658456,0.0434783145557784,0.0276447910339664,0,0,0,0,0,0.060344132430735,0,0.142318122289342,0,0,0.150163608508202,0.0819692428286045,0,0,0,-0.00320008738821485,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0588534814035132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141630260363874,0,0,0,0,0,0.148223338607554,0,0,0,0,0.0859276419227802,0,0.0414849495538264,0,0.152260354027262,0,0,0.0723881183698975,0,0,0,0,0,0.120712569333524,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511012408382532,0,0,0.0728784026788198,0,0,0,-0.0616877097678978,0,0,0,0,0,0,0,0,0.0441904561164295,0,0.0695554565415708,0.105162584872713,0.0759984564352522,0,0.0162607211979155,0.060310694940883,0.0558028943382067,0.0459994335186849,0,0,0,0,0,0,0,0.00876479549359123,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262277973963449,0,0,0,0,0,0,0,0.140445101649218,0,0,0,0,0,0,0,0,0,0,0,0.0239608869534595,0.281125433991893,0,0.0813939597126361,0,0.0622978173573673,0.0117667042123015,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0326060722192341,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0764149960024829,0,-0.0936443486588759,0,0,0,0,0,0,0,0.406166887371822,0,0.1942701514416,0,0,0,0,0,0,0,0,0,0.0257760713495771,0,-0.0306588567100426,0.0843484907955444,0,0,-0.115704421334538,0,0.362347307497566,0.0270983133790646,0,0,0,0.0206876752590724,0,0.0527270684658151,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.364160681861143,0,0,0,0,0,0,0.0719264799054971,0,0,0,0,0.110850597306266,0,0,0,0,0,0,0.464764536174869,0,0,0,0.177432262002615,0,0,0,0,0.0376531668070276,0,0,0,0,0,0,0.329684553128573,0,-0.18646417381705,0,0,0.060628735762607,0,0.127692415385387,0,-0.0224210932667152,0.174507607533331,0,0,0,0,0,0
X600177.SH,0,0,0.0740260164367823,0,0,0,0,0,0,0.0745934023085135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170229696076166,0.0211359957860921,0,0,0.0194433111850149,0,0,0,0.14081634884316,0,0,0,0,0.306347510776842,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0926880387707484,0,0.0269924176440104,0,0,0,0,0.00584208824990439,0,0,0,0,0,0,0,0,0.475863875696572,0,0,0,0,1.38777878078145e-17,0,0.0919533467545436,0,0.0246708307551506,0,0,0,0,0,0,0,0,0,0,0,0,0.00388753349042429,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.0982991734093345,0,0,0,0.020340742646235,0,0.397973138500832,0,0,0.150296329371022,0,0,0,0,0,0.333857696828916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.331515278455187,0,0,0,0,0,0,0,-0.0250767184587529,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187417420792785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208192828226769,0,0,0,0,0,0,0,0.0731963015268895,0.0416774051346126,0,0.0626811734831127,0,0,0.0834437249761446,0,0,0,0,0.0339016271549119,0,0.0302262603510782,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0210169511960173,0,-8.67361737988404e-19,0,0,0.152961034971562,0,0,0,0,0.186983162415113,0,0,0,0,0,0,0,0,0,0.224854618109841,0,0.0753782479782651,0,0,0.123766325349953,0,0,0,0,0,0.127798208064006,0,0,0,0,0,0.0631129888894891,-0.0446204511473662,0,0,0,0,0,0
X002180.SZ,0,0,-0.0222947089976855,0,0,0,0,0,0,0,0.0621830558414968,0,0.0203165133758091,0,0,0,0,0.0123184279487037,0,0.31005456969291,0,0,0,0,0.0870656444240877,0,0,0,0.266720936416902,0,0,0,0,0.114049905819324,0,0,0,0.0310632815574957,0,0,0,0,0.102616562897595,0,0,0,0,0,0,0.0408168416523046,0.0173155525503654,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.103110121319166,0,0,0,0.0919715159320784,0,0,0,0,0.122906269292509,0,0.00745817872152165,0,0,0.103880734971594,0,0,0,0,0,0.118179291215637,0,0,0.179717185332911,0,0,0.120433938669599,0,0,0,0,0,0.0605499201839364,0,0.00421059499439368,0,0,0,0,0,0,0.0607476493915482,-0.0203948868582181,0,0,0,0,0,0
X000050.SZ,0,0,-0.210080240005226,0,0,0,0,-0.127021791220323,0,0,0,0,0.0369594539019684,0.113843470685531,0,0,0,0.136212602870309,0,0,0,0,0,0,0,0,0,0,0.41295287459981,0,0,0,0,0,0,0,3.46944695195361e-18,0.101992666896002,0,0,0,-0.0162134384776544,0,-0.108545314383512,0,0.0735130594510516,0.359306240441747,0,0,0,-0.0133357632145437,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183748654982351,0.0779992693667481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753245302066179,0.0895663279501913,0,0,0,0,0,0,0.0937660950171411,0,0,0,0,0,0,0.00838869216453409,0,0,0,0,0,0,0
X000550.SZ,0,0.442800205315349,0,0,0,0,0,0,0,0,0,0.0606082266517235,0,0,0.0220712301229805,0.0255468431642514,0,0,0,0,0,0,0,0,0,0,0,0.0724214616798138,0,0,0,0,3.46944695195361e-18,0,0,0.0262698273080383,0,0,0,0,0.154531546476166,0.0596842361238062,0,0,0,0,0,0,0,-0.0449170079070299,-0.0235874385769761,0,-0.142112296442523,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31322682310415e-05,0,0,0,0.0554871277551435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114590271936389,0,0.182209575027483,0.17512018178328,0,0.0268541059078544,0,0,0,0.218080026112176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349977738024098,0,0,0,0,0,0.0581926701167659,0,0,0,0,0,0,0,0,0.242215005072514,0,0.0495812391244279,0,0,0,0,0,0,0,0.00761475457123768,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0216587434246049,0,0,0,0,0.184067048865337,0,0,0,0.17109946725307,0.124567484036417,0,0,0,0,0,0,0,0,0.0316537189016412,0.148676311094702,0,0,0,0,0,0,0,0,0,0,0,0,0.0213262419811642,0.0842527105918796,0,0,0.0306046854063952,0.0551609776760085,0,0,0,0,0.044726545498689,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.177520630110409,0,0,0,0,0,0.091465528582386,0,0.0196280036781359,0.120230319724086,0,0,0.085740757319869,0,-0.0536787079254253,0,0,0,0,0,0,0.0174996354089039,-0.0381901811416012,0,0,0,0.027196997981548,0.0866749115098761,-0.0598352319225908,0.0688201648383117,0,0,-0.128339476515031,0,0,0,0,0,-0.0161812978541078,0,0.0575164983508151,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.201415652866376,0,0,0,0,0,0,-0.159020358763455,0,0,-0.262760609877641,0,0,0,0,0,0,0,0.560711477945152,0,0,-0.222971909281265,0,0,-0.503895258389321,0.0442358682327198,0,0.209156506745437,-0.266441250103501,0,0,0,0,0,0,0,-0.0565794112527621,0,0.0853245647956279,0.125949493319992,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107548337731735,-0.0978039046457258,0,0,0,0,0,0,0,0,0.0422631196566087,0.135039636642702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942418512409569,0,0.0300939764283063,0,-0.00529967243305916,-0.369896164515821,0,-0.449113754097926,-0.270792356386219,0,0,0.211347700345992,0,0,0,0,0,2.95934658416157,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157871413952206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100061088539178,0,0,0,0,-0.0177737537400092,0,0,0,0,0,-0.0421769265642953,0,-0.100785426772092,0,0.0298285785064663,0,0,0.244150709618836,0,0,0,0
MKreturn,0,0,0,-0.121118326367008,0,0,0,0,0,0,0,-0.170561590929935,0.00550171907712848,0,0,0,0,0.0969285616104467,0,0,0,-0.0738940804311026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0962292476150065,0,0,0.086078033181521,-0.0103562534790815,0,0,0,0,0,0,0,0.0287529043929673,0,0.890113238388453,0,0,0,0,0
MKvol,0,0,-0.00190477973357664,0,0,0,0,0,0,0,0,0,0,0.00118859867736748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218756101528845,0,-0.0030173432914849,0,0,0,0,0.00680001498844545,0,0,0,0,-0.00488418392529136,0,0.00941552453615599,-0.0138304831039242,0,-0.00239250106009915,0,0,0.195812414906546,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172224755705972,0,0,-0.00946177863269061,0,0,0.0298159937658995,0,0,0,0,0,0,0,0,0,0,0,0,0.0178707122305802,0,0,0,-0.00788789559526127,0,-0.00607273739323803,0,0.00165522827008174,0,0.00371852186704048,0,0,-0.00411787289073609,0,0,0.00384798994849948,-0.0265048869444744,0,0,0,0,0.212688623194771,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00173408395455969,0,0,0,0,0,0,0,0,0,-0.0011210381306206,0,0,0,0,0,0,0,0,0,0,0,0.00604573316342848,0,0.00493193416398117,0,0,0,0,0,0.000308803617602353,0,0,0.0031192392012198,0,0,-0.00705732175912207,0.000787047586946797,0,0,0,0,0,0,0,0.01081097950106,-0.0106956285254406,0,0,0,0,-0.018945828722322,0
