,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X600372.SH,X000157.SZ,X000338.SZ,X600089.SH,X002241.SZ,X002475.SZ,X002292.SZ,X002236.SZ,X600741.SH,X600066.SH,X000559.SZ,X300124.SZ,X002129.SZ,X600582.SH,X600177.SH,X601877.SH,X300003.SZ,X600839.SH,X000016.SZ,X000568.SZ,X600435.SH,X002456.SZ,X002294.SZ,X002465.SZ,X000550.SZ,X002008.SZ,X000623.SZ,X002276.SZ,X000800.SZ,X000869.SZ,X000977.SZ,X600498.SH,X000581.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.0325888408038601,0,0,0.240940283267963,0,0,0,0,0,0.01016989476202,0,0,0,0,0.0531067898793441,0,0,0,0,0,0,0,0,0.0257675615352169,0.0170379811992381,0,0,0,0,0,0,0,0,0,0,0,0,0.0713864025725,0,0,0,0.116887682970738,0,0,0,0,0,0,-0.0019803390497553,0.0189384286390305,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04717320545636,0.0201177020719069,0,0,0,0,0,0,0,0,0,0,0,0.30450969275401,0,0,0,0,0,0.0998549581129828,0,0,0,0.14095500988447,0,0,0,0,0,0,0,0,0.0925407169769709,0,0,0,0,-0.0104484416573741,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.043696486085792,0,0,0.189331431465149,0,0,0.0983497331793452,0,0,0,0.0412505212027077,0,0,0.148425407556486,0,0,0,0,0,0.133317179296908,0,0,0.117087663541811,0,0,0,0,0,0,0.199285252957534,0.00102672167751846,0,0,0.0179089699546301,0,0,0,0,0,0,-0.00533173807671013,-0.00225759525512843,0,0,0,0,0,0
X600271.SH,0,0,0,0.0474042808411898,0,0,0,0,0,0.0943517644708975,0,0,0,0,0,0.0785840779045164,0,0,0,0.0199871684277946,0,0,0,0,0,0,0.307536606172817,0,0,0,0,0,3.46944695195361e-18,3.46944695195361e-18,0,0,0,0,0,0.0766009548192413,0,0,0,0,0,0,0,0,0,0,0,-0.0231759503060677,-0.013153866227762,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0535541861832787,0.158566495082889,0.010864399861747,0,0,0,0,0,0,0.167358646379796,0,0.182596592839781,-2.71050543121376e-20,0,0,0,0,0.0216616091172823,0,0,0,0.0793891236964593,0,0,0,0,0,0,0,0.0175731988596839,0,0,0,0,0,0,-0.00178866102843479,0,0,0,0,0,0,0
X600118.SH,0,0,0.144009124608922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725444347063696,0,0,0,0,0.0736615443468207,0,0,0,0,0,0.0610737572446272,0,0.0553336193415439,0,0,0,0.0724551071619645,0,0,0.606554675093734,0,0,0,0,0.00307868120749396,0,0,0.0563710183021871,0,0,0,0,0,0,0.0250002077529954,-0.0277356242474033,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159805028561113,0,0,0,0,0,0,0,0,0,0,0.219233579823982,0,0,0,0,0,0,0.106194955938669,0,0,0.133178385833821,0,0,0.0174683750730874,0,0,0,0,1.73472347597681e-18,0,0.00771378443405553,0,0,0,0,-0.0244285123944797,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.129044881548722,0,0.185347411346504,0,0,0.0580617383911992,0,0,0,0,0,0.446838662606348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175638141342165,0,0,0.0456078660099277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407146922234497,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0730195851703916,0,0.0824714609311638,0,0,0,0,0,0.0216155289458101,0,0,0.0697013762797908,0,0.0390920420271303,0.305894860082865,0,0,0,0,0,0,0.00747424837710149,0,0.142289306226319,0,0,0,0,0,0,0.0416481025464238,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0138009133005548,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.341548425774775,0,0,0.0224346676448358,0.00808560981591023,0,0,0.0940966731322355,0,0,0,0,0,0,0,0,0.0309055368639981,0,0,0,0,0,0,0,0,0,0.100915735562567,0.0486165546007259,0,0,0.0297221689283792,0,0.0304571501397639,0,0,0,0,0,0,0,0,0,-0.0102772716535297,-0.00829904603159749,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0265922227861565,0,0,0,0,0.219990269786768,0,0,0,0,0,0.0101463034929626,0,0,0,0,0,0,0,0,0,0,0,0,0.00690434865655351,0,0,0,0,0,0,0,0.108785594818272,0,0,0.135693416116372,0.0353878582502114,0.00689590104881554,0,0,0,0.123395457036559,0,0.0646100367455175,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.143544106064668,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.254158826204616,0,0,0,0,0,0,0,0,0,0.101293868638607,0,0,0,0,0,0.148023670704283,0,0,0,-8.67361737988404e-19,0,0.0845491906419106,0,0,0,0,0.0122100175349861,0,0,-0.00130505847846965,0,0.126941810631244,0,-0.0172258024637988,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.0374569865581388,0,0,0,0,0,-0.0801226890843849,0.0110972729835026,0,0,0,0,0,0,0,0.00833400111054866,0,0.0495408991722134,0,0,0,0,0,0,0,0,0,0,0.00603721444219655,0,0,0,0,0,0,0,0,-0.0834069238276105,0,0.00681276242145592,0,0,0,0,0,0.0154211465103108,-0.0186524129049481,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00556147697823077,0,0.0402838702463262,0,0.164321302741268,0.0152191845950952,0,0,0,0,0,0,0,0,0,0,0,0.0259195743669436,0,0,0,0.164977416702295,0.0849108855078261,0,0,0,0,0,0,0,0,0,0,0.0164473471141656,0,0,0.114806083792165,0,0,0,0,0.00930540572891331,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.289376647907319,0,0,0,0,0,0,0.00700231509361173,-3.46944695195361e-18,0,0.0483243752060331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.12119434069487,0,0,0,0.273343643543518,0,0,0,0,0.0317801868967511,0,0.010304851740943,-0.0203118366509733,0,0,0,0,0,0
X600066.SH,0,0.184380614698518,0,0,0,4.33680868994202e-19,0,0,0,0.121214319609222,0,0,0.367674946148187,0,0,0,0,0,0,0.113538278854085,0,0,0,0,0.0524674081486765,0,0,0,0,0,0.0153289649277224,0,0,0,0,0,0.0705966599101742,0,0,0,0,0,0,0,0,0,-0.10414774855239,0,0,0,0,-0.0150574325147455,0.0247139633891097,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480669932393062,0.201062241553763,0,0,0,0,0,0,-0.0282756776825218,0,0,0,0,0,0,0,0,0,0.437640724998204,0,0,0.0855117872431879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00827384386860289,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415724064812192,0,0.293772384878805,0,0,0,0,0.139718033321729,0.11798775656541,0,0,0,0,0,0,0,0,0,0,0.0435898567515013,0,0.0407969424606721,0,0,0,0,0,0,0,0,0,0,0,0.0586503586853457,0.0556866207055228,0,0,0,-0.011390108476236,0.0245159874040669,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543033823414502,0,0,0,0,0,0,0.0989355374415896,0,0,0,0,0,0.242921677356478,0,0.0100516184261734,0,0,0,0,0,0,0,0,0,0,0,0.156627927913936,0,0,0,-0.0151516194540858,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,-0.0194086751733551,0,0,0,0,0.0702586437174899,0,0,0,0,0,0,0,0,0,0,0,0,0.236980312956875,0,0,0,0.212850512806128,0.00712885899009598,0,0,-4.33680868994202e-19,-0.196022964612892,0,0,0,0,0.0796606885863496,0,-8.67361737988404e-19,0,0.201329603684024,-0.0241554856956761,0,0,0,-0.000199566862753728,-0.0342924733686631,0,0,0,0,0,0
X600177.SH,0,0,0,0.0360160351924247,0.211631984012821,0,0,0.124070139226894,0,0.00204285817789814,0,0,0.139788917819455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509769947599266,0,0,0,0,0,0,-3.46944695195361e-18,0.0644122509015914,0.17545469389552,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X601877.SH,0,0,0,-0.04596731126857,0,0,0,0,0,0,0,0.023339202207656,0,0.0258936921837574,0.00303271987615026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758354748167381,0,0,0,0,0,0,0,0.024731863046237,0,0,0,-0.00497707233420732,0,0,0.0232952116948179,-0.01694193583489,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171467877490177,0.233639553882206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503611028157089,0,0,0,0,0,0,0,0,0,0.0484383576591274,0,0,0,0,0.0297369328371156,0,0.105598043496252,0,0,0.0551489403618023,0,-0.0229147723014383,8.67361737988404e-19,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.0215540953589155,0.0776912559571751,0,0,0.0889147904230363,0.070844427416458,0,0,0,0,0,0,0,0.0369139687986485,0,0.301962516127488,0,0.0608592033698556,0,0,0,0,0,0,0,0,0,0,0,0.00815515641223488,0,0,0,0,0,0,0.00714165943100409,0,0,0,-0.0212891912943919,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,-0.119596633180524,0,0,0,0.072482311785069,0,0,0,0,0,0,0,0.141110318128828,0.10813309013954,0,-0.0472010357562736,0,0,0,0.112894493358167,-0.119849205589051,0,0,0,0,0,0,0,0,-0.244741396526728,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018354807817125,-0.00974363499260532,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.466305395752524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198511588344955,0,0,0.165770258427244,-0.0408485459496155,0,0.0470896254744391,0,0,0,0,-0.0200784704669819,-0.0407729820743124,0.20817924560896,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150383013581455,0.446523982822416,0,0,0,0,0,0,0,0,0,0,0,0.015020876607694,0.0185881513356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213927250441008,0.0827407493919481,0,0,0,0.0118535909700282,-0.00425187525321074,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0606826547961273,0,0.0612571317198206,0,0,0,0,0,0,0,0,0,0.429895093780161,0,0,0,0.135356050423163,-0.0973549913673775,0,0.326397318276965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189231501554179,-0.220234522874753,0,0,0,0,0,-0.00408092942985237,0.0261581494835875,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0138009747503608,0,0,0,0.0534026818667718,0,0,0,0.222353729067088,0,0,0,0,0,0,0,0,0.0597268883893601,0,0,0.0424613242919024,0,0,0,0.000860079712373114,0,0.0996499301057343,0,0.0671567495204259,0.0659687591212981,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0840587791194433,0,-0.0232743069471925,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0.0730258689879371,0,0,0.0118367844882575,0,0,0.01307642510552,0.0478229027823196,0,0,0,0.14628401739133,0.0643409636119732,0,0,0,0,0,0,0,0,0,0,0,0.00173230295069874,0,0,0.202807986936561,0,0,0,0,0,0,0.0658134648597,0,0,0.0314386525338817,0,0,0.0736746691478084,0,-0.0395607384914852,-0.0162699860414857,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.342541548931394,0,0.00935545606881141,0,0,0.178662860541626,0,0,0,0,0,0,0.0260974827932592,0,0,0.166707166082053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214106858146395,0,0,0,0,0,0,-0.00736765444594798,-0.000818893142124578,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.00224485631986595,0,0,0,0.0166106946116493,0.181718890936803,0,0.311081430114911,0.0504087486236715,0.0296943101698141,0,0,0,0,0,0,0,0,0,0.0834401330379738,0,0,0,0,0,0,0,0,0,0,0,0.0563745471368472,0,0,0,0,0,0.00786386490118283,0,0,0,0,0,0,0.00422205425141787,-0.0142863635814745,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110294365826338,0,0.134507289300124,0,0,0,0.0404709736904055,0,0,0,0,0,0,0.0444086866017839,0,0,0,0.0567734097261001,0,0,0.0364306058747917,0,0.0589995897187186,0,0,0,0,0,0.0124300014179944,0,0,0.117563838628448,0,0,0,0,0,0,-0.017456398406496,-0.00395889106962473,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0.0616008680757612,0,0.265462456265694,0,0,0,0,-0.184248840290292,0,0,0,0,0,0,0,0,0,0,0,0.313607870912165,0,0,0,0.149849730157339,0,0,0,0,0,0,0,0.174192092414904,0,0.153284111816379,0,0,0,0,0.0188420821496212,0,-0.163796864838758,0,0,0,0,0,0,-0.0278074257612154,0.0286988180603549,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241944944730165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294176109839217,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0423514706621477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735594777347203,0,0,0,0.112205820525371,0,0,0,0,3.46944695195361e-18,0.0540751066985833,0,0,0,0,0,0.0382841694536483,0,0.163171856879124,0,0,0,0,0,0.000928138463583077,0.141597832202133,0,0,0,0,0,0,0,0,-0.0292145864363501,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.130741329341278,0,0,0,0,0.0775822508283978,0,0,0,0,0,0,0.181892995271111,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0562295929145237,0.138778919535016,0,0,0,0,0,0,0,0,0,0,0.0212960391820321,0,0,0.0463041833300033,0,0,0,-0.0193617289105358,-0.0199194542469648,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.0432594448682647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682096255144696,0,0,0,0,0,0.35745549499445,0,0,0,0,0,0.0219989760905994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259828914309606,0,0,0,0,-0.0117871749765771,-0.0319234396993648,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.195046766603504,0,0.118384705056639,0,0.0178672541739729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129457071408928,0,0,0,0,0,0,0,0,0,0.0619009920906577,0,0,0,0,0,0,0.00258060660408256,0,0,-4.33680868994202e-19,0,0,0,0,-0.020527750360101,-0.0610973886478924,0,0,0,0,0,0
X002223.SZ,0,0,-0.205663196985424,0,0,0,0.528683240204693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.121677242057167,-0.0375172777269607,0,0.169613138806403,0,0,0,0,0,0,0,0,-0.0250974287196701,0,0,0,0,0,0,0,0,-0.102325221033881,0,0.0746145134682824,-0.0772554837857322,0,0,0,0,0
Change_TY3M,0.18538266729966,0,0,0.0530962941642629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386658843703485,0,0,0,0,0,0,0,0,0,0,0,0,0.178601291129824,0,-0.20204279842285,0,-0.0813761657880788,0,0,0,0,0,0,0,0,0,-0.0518727765094418,0,0,0.0559695410209861,0,0,-0.0499556866789028,-0.0828239001320348,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0463003703654,0,0,0,0,0,0,-0.0125861613546941,0,0,0,0,0,0,0,0,-0.826308059604992,0,0,0,0,0,0
TED,0,0,-0.000319261483098922,0,0,0,0,0.140381746550007,0,-0.341902898043003,0,0,0,0,-0.221112542405155,0,0,0,0,0,0,0,0,0,0,0,-0.268225346978595,0,0,0,0,0,0,0,0,0,0,0,0,-1.00009479866689,0,0,0,0.162895579467187,0,0,0,0,0,0.939338633736069,0,-0.0426371502921267,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0351236312404426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00826420390609754,0,0,0,0,0,0,0,-0.223395950337288,0.367403379448229,0,0,0,0,0.126305175107649,0,0,-0.0887483006195363,0,0,0,0,0.0854900375294362,0,0,0,-0.0642152599754481,0,0,0,0,-0.00417435474048152,0,0,0,-0.269609011977969,0,0
MKreturn,-0.301692533531431,0,0.0525018956265851,-0.064761914599316,0,0,0,-0.221606613848046,0,0.0120735589556623,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.177682035552543,0,0,0,0,0,0,0,0,0.0859638163476937,0,0,0,0.142927491976524,0,0,0,0,0,0.0334949733744364,0,0,0,0,0.0817346073308078,0,0,0,0.114478116737954,0,-0.0815862559594758,-0.00172237356216288,0,0.00670809091157264,0,0,0,0,0
MKvol,0,0,0,0,-0.00442167759733554,0,0,0,0,0,0,0,0,0,-0.000197882863601053,0,0.00193484259634669,0,0,0,0,0,0,0,0,0,-7.53264324442549e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357793591550991,0,0,0,0,0,0,0.00248677568735865,-1.50196968496835e-05,0,0,0,0.0413334847126064,0,0
CarbonVol_Shenzhen,0,0,0,0,-3.65165853177269e-05,0,0,0,0,0,0,0,0,0,-0.0106003932131801,0,0,0,0,0,0,0,0,0,0,-0.0303243175565398,0,0,0,0,0,0,-0.00578020038924571,0.00147918672748379,0,0,0,-0.0350365101858552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723177657802244,-0.00267324491741324,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00179941643998461,0,0,0,0,0,0,0,0,-0.00158110090985275,-0.00571825244679447,0,0,0,0,0,0,6.13651939475773e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00167890672509623,0.00330970632381559,0,0,0,0,0,0.00981944092129361,0.00649994475017147,0.00317664154382413,0,0,0,0.0655854655043025,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000811433705591971,0,0.00359143546395085,0,0,0,0,0,0,0,-0.0019143053357163,0,0,1.51897433994042e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00210473422442701,0,0,0,-0.00253675535011231,0,-0.00239300369725208,-0.00223793535669252,0,0,0,0,0,0
