,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600690.SH,X600276.SH,X000063.SZ,X600703.SH,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X002292.SZ,X000338.SZ,X000157.SZ,X600089.SH,X600372.SH,X002241.SZ,X600741.SH,X600066.SH,X002236.SZ,X600177.SH,X601877.SH,X002475.SZ,X300124.SZ,X000016.SZ,X002129.SZ,X600582.SH,X000559.SZ,X002456.SZ,X300003.SZ,X000568.SZ,X600839.SH,X002276.SZ,X002294.SZ,X600435.SH,X002223.SZ,X000066.SZ,X000869.SZ,X000550.SZ,X000581.SZ,X000623.SZ,X002008.SZ,X600312.SH,X600060.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123877137000106,0.0677398979557882,0,0,0,0,0.209358770831641,0,0,0.0114895459601444,0,0,0.172719476630062,0,0,0,0,0,0,0,0.0209491416085763,0,0,0,0,0,0,0.127161279822675,0,0,0,0,0,0,0,0.0975565237904064,0,0,-0.000608003342488042,0,0,0,0,0,0,0
X600703.SH,0,0,0.122319470510707,0,0,0,0,0,0,0,0.0380453164565647,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300765395977215,0.0363484689554521,0,0,0,0.12571094990223,0,0,0,0,0,0.0898569334522102,0,0,0,0,0,0,0,0,0.0764979028026587,0,0,-0.0200992675301852,1.73472347597681e-18,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0214147616297941,0,0,0.160586153344876,0,0,0,0.150636373578301,0,0,0,0.140212153700248,0,0,0.0901773643259349,0,0,0,0,0,0,0,0.0254002384969675,0,0,0.0952894119207834,0,0,0,0,0,0,0.213440856281748,0,0,0,0,0,0,0,-0.00793077878483256,-0.000928667307016532,0,0,0,0,0,0
X600271.SH,0,0,0,0.0732594535905542,0,0,0,0,0,0,0.0323475976830006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377594082279212,0,0,0,0,0,0,0.00690752762958255,0,0.141583643491416,0,0,0,0,0,0,0,0,0,-0.0288777109496326,-0.0293561015021144,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241486286675294,0,0,0.0108120450801437,0,0.155554527417413,0,0.169663917058846,0,0,0,0,0,0.00291204954802988,0,0,0,0.203529020750013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339100998999916,0,0,-0.00382560429762307,0,0,0,0,0,0,0
X600118.SH,0,0,0.241123804805965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121573233432938,0,0,0,0,0,0,0.00657360420813165,0,0,0,0,0.109077737829326,0,0,0,0.0630469861144169,0,0,0.400724435573737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105113957360594,0.00040691440318872,0,0,0,0,0,0,0,0,0,0,0.0363779781867781,0.00143508753564445,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0847429033221207,0,0,0,0.008137383085495,0,0,0,0,0,0,0,0,0.0595989388267844,0.0163539453990734,-0.0110567760530141,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0916422631766984,0,0,0.0719168579521925,0,0,0,0,0.0181011441179267,0,0,0.0727957662064154,0.0254392449088038,0,0,0.276211848945297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182420059645306,0,0,0,0.028644481865889,0,0,0,0,0,0,0,0,0,0,0,0.000376675080775781,0,0,0,0.0138490521294637,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0559349289505529,0,0,0,0.0764311067660631,0,0,0,0,0.0361488808257542,0,0.348170002363085,0,0,0.324312498702617,0,0,0,0,0,0,0,0,0,0.0293871066294797,0,0,0,0,0,0,0,0,0,0,0.0265785799558181,0,0,0,0,0,0,0,0,0,0,-0.0739421082607212,0,-0.00416922053107506,0.0325761726036503,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0354386312906582,0,0,0.415185120283401,-0.0166870818728296,0,0,0.0442705008215604,0,0,0,0,0,0.168973488224838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0478684729445436,0,-0.0295107643268651,0,0,0,0,0,0,0,0,0,-0.0109600180897983,-0.0198284967754205,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389145141949948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23143883923009,0,0,0,0.105265705979546,0,0,0.104882804880239,0,0,0,0,0,0,0,0,0,0,0,-0.0254804882994057,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.162714992712629,0,0,0,0,0,0.255916722175582,0,0,0,0,0,0,0,0,0.0144893989791657,0.0786241642016216,0,0,0,0,0.01037985670237,0,0,0.144904628163554,0,0,0,0,0,0,0.00315303418863005,0.0570117711571883,0,0,0.0031188252159602,0,0,0,0.0225623739629891,0,0,0,0,0,-5.42101086242752e-20,0,-0.00235659435660831,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.178994897203471,0,0,0.146309480932902,0,0.0630289340010771,0,0,0,0.0181265184029422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112522466361125,0,0,0,0,0,0,0,0.0983026553893192,0,0,-8.67361737988404e-19,0,0.0414540489343183,0,0,0.0127854998350808,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.172709817561949,0,0,0,0.19780650367022,0,0.195323994308964,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0685805006411151,0,-0.00385612452168355,0,0,0,0,0,0,0,0,0,0.0798140778480833,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0146067061330049,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215788679589044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051907221867076,0,0,0,0,0,0.240268706890088,0.0183632652173174,0,0,0,0,0,0,0,0,0,0.243749371179292,0,0.0101961784311472,0.00714875397096833,0,0,0,0,0,0
X600177.SH,0,0,0,0.119410684791413,0,0,0,0.0775534736457549,0,0.206997959278897,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314873049289995,0,0,0,0,0,0,0,0,0.143860282449226,0,0,0,0,0,0,0.0933217523534773,0,0.110701895691002,0,0,0,0.0696555387516651,0,-0.00505875848977506,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238602132819535,-0.0187437942800204,0,0,0,0,0,0
X002475.SZ,0,0,0,0.235861537809471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012464005565536,0,0,0,0,0,0,0,0,0,0.0759837631113822,0,0,0,0,0.0118192024138796,0,0,0.172517675909903,0,0.247726771047271,0,0.0530720994830405,0,0,0,0,0,0,0,0,0,0,-0.0094206441285754,0.00126759611355918,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118485688520503,0,0.257347736813249,0,0,0,0,0,0.192934737767416,0,0,0,0,0,0.0909881782706072,0,0.005565570468335,0,0,0,0,0.0759841834597419,0,0,0,0,0.098067828521197,0,0,0,0,0,0,0,0,0,0,0,-0.00443358087542271,0.0360143155151197,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.128424642352917,0,0,0,0,0.0903494372979109,0,0,0,0,0,0,0,0,0,0,0,-0.0303851580277015,0,0,0.149378019597527,0.064540397735884,0,-0.106112953176679,0,0,-0.250525068944042,0,0,0,0,0,0,0,0.143920277483974,0,0,0,0,0,0.0259903888585095,0,0,0,-0.00514034837665347,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191293477377154,0,0,0,0,0,0,0.111137959948521,0,0,0,0.0610433915121655,0,0,0,0.228409936255596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275971577313655,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834806598184515,0,0,0,0,0,0,0,0,0,0,0,0.0241306941797832,0,0.0520561383820382,0.304164541181951,0,0,0,0.164213821470845,0,0,0,0,0,0,0,0,0,0,0.153903099099906,0,0,0.0141837513341709,0,0,0.00133527956484235,-0.026938123626671,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,-0.0878869897232087,0,0,0,0,0.0785390148476544,0,0,0,0,0.155273787847026,0,0,0,0,0,0,0.0327253266676083,0,0,0,0.143526851969667,0,0,0,0,0.36067931562933,0,0,0.157623850263412,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327627145252357,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0788795288035407,0,0,0,0,0,0,0.118428379473688,0,0,0,0,0,0.254287201326343,0.225996830819207,0,0,0.107207197440673,0,-0.0913522848327169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206118662423343,0,0,-0.0224111390431092,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0715408137572671,0,0,0,0,0,0,0,0,0,0,0.0771699737302192,0,0,0,0,0,0,0,0,0,0,0,0.122343539404094,0.15706027305516,0,0,0.220101176878686,0,0,0,0,0,0,0,0,0.105710259951853,0,0,0,0,0,0,0,0.218649887883232,0.034842986802783,0,-0.010352775286862,-0.0117576123870303,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0301960349220912,0,0,0.411366354200353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533779783868257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483861392929352,0,0,0,0.0675315241824883,0.0522273128307445,0,0.233770869770953,0,0,0,0,0,-0.0421484254526505,0,-0.0380995521584825,-0.068269466374409,0.108108011459461,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.0482071903427568,0,0,0,0.101649889216249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275411894700699,0,0,0,0,0,0,0,0,0,0,0.055772460052412,0,0,0,0,0.129706506355163,0,0,-0.0260577554326596,0,0,0,0,0,0,0
X002276.SZ,0,0,-0.00918744404042312,0,0,0,0,0,0,0,0,0,0,0.0261159282500679,0,0,0,0,0,0,0,0,0,0,0.331210966327914,0,0,0,0,0,0.0434830273106848,0,0,0,0,0,-0.083765740605706,0,0,0,0.191962189734252,0,0,0,0,0.254026879425053,0,0,0,0,0,-0.0242602715778452,-0.00669259306517107,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0545490732017083,0.0738993790519615,0,0,0,0,0,0,0.200555395605948,0,0,0,0,0,0,0,0,0,0.0800184127162202,0,0,0,0,0.0594811077334558,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.212737786057505,0,0,0,0,0,-0.0156332536024609,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132244641059584,0,0,0,0,0.304877427139902,0,0,0,0,0,0,0,0.0229009955945649,0,0,-8.67361737988404e-19,0.0453505429442727,0,0,0,0.0476113205871366,0,0,0,0,0,0,0,0,0,0,0,0.15317759112127,0,0,0.00487807854954859,0,0,0,0,0,0,0
X002223.SZ,0,0,-0.247030014552888,0,0,0.402161666964765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176296726824037,0,-0.035495478097193,0,0,-0.0459994704846456,0,0,0,0,0,0,0,0,0,0,-0.0897026391344369,0.0110061025257374,0.0983372482961095,0,0,0,0,0,0
X000066.SZ,0.0797472742079104,0,0,0,0,0.0426904061793807,0,0,0,0,0,0,0,0.0799224855565778,0,0,0,0,0,0,0,0,0,0,0.143059304112548,0,0,0,0,0,0,0,0,0,0.00689712043777779,0.101406375117603,-0.00214552112164578,0,0.242636332877753,0,0,0,0,0,0,0,0,0,0,0,0,-0.00975098501482432,0,0,0,0,0,0,0
X000869.SZ,0,0,0.0609597635823671,0.0895620626896103,0,0,0.0793289675688272,0,0,0,0,0,0.0226740165157894,0,0,0,0,0,0.0142018047341516,0,0,0,0.0133117975183137,0,0,0,0,0.286199214910916,0,0,0,0,0,0,0,0.182639867388789,0,0,0,0,0,0,0,0,0,0,0.016130482765547,0,0,0,0,-0.0184958729354529,-0.0166702616038349,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.325010519125918,0,0,0,0,0,0.186789384888493,0,0,0,0.0139789036093739,0,0,0.0171417428515836,0,0,0.176709792052343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00759619030012887,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.132031390265977,0.0570684392093429,0.0766881674238206,0,0,0,0,0,0,0,0.0793137416448824,-4.33680868994202e-19,0,0,0,0,0.00880808299867521,0.0512955223397335,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.115069891896137,0,0,0,0,0.0967858094182908,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122825196806534,-0.0349235589934921,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0.00232163663593829,0,0,0,0.0962187985883002,0,0,0,0,0,0,0,0,0,0,0,0.16615133222024,0,0,0,0,0,0,0.191595227145003,0,0,0.0227366565361334,0,0,0,0,0,0,0,0,0,0,0,0,0.110714794550562,0,0,0,-0.0073329500595212,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.148660291058724,0,0.301881525107247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745005237842886,0,0,0,0.142743180682129,0,0,0,0,0,0.01885195115677,0.0177502459662892,0,0,0.043887078042205,0,0,0,0,0,0.0252577619336598,0,0,0,-0.00625975658365759,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175354680041438,0,0,0,0,0,0,0,0,0,0,0.0233487637194604,0.0416647847362552,0.0297308295241999,0,0.191262824200892,0,0.0881041996238849,0,0,0,0.170459845420668,0,0,0,0,0,0,0,0,0,0,-0.0155842315540577,-0.0198269514384658,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0.0955362285498606,0,0.0932857605080003,0,0,0,0,0,0.120731873163367,0.227577363902525,0,0,0,0,0,0,0,0,0,1.4103709628629e-05,0,0.147113237920497,0,0.145603033360968,0,0.0418851960021006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413463278532967,0.0183400229192383,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391035146127072,0,0,0,0.0609233298290491,0,0,0.0143868081331082,0.0291426053297869,0,0.230156352478934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104623287356984,0.00246881914772367,0,0,0,0,0,0
Change_TY3M,0.0840430013130063,0,0,0.0770971338267604,0,0,0,0.00783573288931668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411883771752671,0,-0.173497626074012,0,0.0841795259280914,0,0,0,0,-0.0462068731914204,0.233643434982243,0,0,0,0,0,0,0.153734351655407,0,0,0,0,-0.0213113551390498,-0.048406744919661,0,0,0,0,0
Slope,0,0,0,0.153010818757156,0,0,0,0,0,0,0,0,1.31316080518123,0,0,0,-0.357829873774797,0,0.336748201110263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.765131959525456,0,-1.28348230217837,0,0,0,0,0,0,0,0,0,0,0,0,-1.03505476702779,-0.715947774779332,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-1.30881825060607,-0.401598279257496,0,-0.607185060402888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402241798303314,-0.615043238027846,0,0,-0.201392955591771,0,0,0,0,-0.0883898131687556,2.04484474607241,0,0,0,0,0,-0.08778035296953,0,0,0,0,0,-0.986541326783185,-0.376203746687169,0,0,-0.759229652055787,0,0,0,0
RealEstate_excess,0,-0.313844171746098,0,0,0,0,0,0.0257766148176308,0,0,0,0.0210710075192291,0,0.0188337485018744,0,0,0,0,0.201979511005483,0,0,0,0,0,0,1.38777878078145e-17,0,-0.072201429219719,0,-0.268760663748961,0,-0.14957446204078,0.106796708944564,0,0,0.00699645651478423,0,0,-0.178846220305683,0.14087704303961,0,0,0,0,0,0.117698632973394,0,0,0,0,0,-0.0213621043187856,-0.0360232015043461,0,0,0,0,0,0
MKreturn,2.16840434497101e-19,0,0.0292767080766246,0,0,0,0,0,0,-0.417340233472629,0,-0.0558067294641745,0,0,0,0.0775690617510021,0,0,0,0,0,-0.0732688614769919,0,0,0,0,0,0,-0.0375998467397531,0,0,0,0.0281107929303015,0,0,0,0.0524536159184083,0,0,0,0,-0.139517516704057,0,0,0.156536493574426,0,0,0,0.0943283389903342,0.00755468290884722,-0.143678081175776,-0.0106361398540824,0,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00161204535348501,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.00302599173115297,0,0,0,0,0,0,0,0,-0.00501111765620083,-0.00122015757425269,0,0,0.00319270674310589,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126654588040728,0.0105474264548969,0.00315812607732297,0.00231424422801257,0,0,0,0.0359384529340072,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00700133302018093,0,0,0,0,0,0,0,0,0,-0.00290900993241324,0,0,0,0,0,0,0,0,-0.0221164676496968,0,0,0,0,0,0,0,0,0,-0.0267044754458611,0,0,0,0,0,-0.00628924431776749,0,0,0,0,0,0,0,0,0,-0.00150827060320866,0,0.00485677310977724,-0.00111377065744489,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00587955257972833,0,0,0,0,0,-0.00278377043604679,-0.0109998952005784,0,0,0,0,0,0,0,0,-0.00401695790512396,0,0,0,0,0,0,0,0,-0.000379583289267535,-0.00259622034839025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825954963969174,0.00800941869054984,0.00284583838277711,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213868252354076,0,0,0,0,0,0,0,0,-0.0010897373634294,0,0,0,0,0,0,0,0.000468958097249413,0,-0.00020882242301291,0,0,0,0,0,-0.00289987891193682,0,0,0,0,0,0,0,0,0,0,-0.00212514167612275,-0.00179816973733784,0,0,0,0,0,0
