,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X002241.SZ,X000100.SZ,X600118.SH,X600703.SH,X601877.SH,X000623.SZ,X000568.SZ,X000581.SZ,X600066.SH,X000550.SZ,X600271.SH,X002236.SZ,X600177.SH,X000800.SZ,X000559.SZ,X000869.SZ,X002475.SZ,X002294.SZ,X300124.SZ,X600839.SH,X000400.SZ,X000050.SZ,X002129.SZ,X002456.SZ,X002465.SZ,X000977.SZ,X002292.SZ,X002007.SZ,X600809.SH,X300003.SZ,X600252.SH,X600312.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.26180875059226,0,0.0868895249466054,0,0,0,0,0,0,0,0.449012776972014,0,0,0,0,0,0,0,0,0.255998272797901,0,-0.1594824057124,0,0.00116168442358556,3.46944695195361e-18,0,0.0391108519877459,0,0,0,0.00719223922493542,0,-0.0701441032882988,0,0,0,0,0,0,0.041667712041019,0,0,0.205167871238003,0.0751226976037307,0,-0.0172231770674632,0.0264839352000526,0,0,0,0,0,0
X600519.SH,0,0,0.0523673987420594,0,0,0.417827352047451,0,0.162655696731172,0,0,0.245126886438543,0,0,0,0,0,0.00585321568325067,0,0,0,0.243994600252006,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436880649338293,0,-0.0363128514073435,0,0,0,0,0,-0.0117543917444711,0,0,-0.0708458909017965,0,0,0,0.0240040191959332,-0.0184614863522681,0,0,0,-0.0251836527294889,0,0
X000725.SZ,0,0,0,0,0,0,0.106769439806829,0,0,0,0,0,0,0,0,0,0,0,0.367722416050383,0.110587051389573,0,0,0.0972380172400577,0.00223062007075349,0,0,0,0.159865147790399,0,0.140289660449573,0,0,0,0,0,0,0,0,0,0,0,0.0194807254709673,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.035166470507622,0,0,0,0,0,0,0
X000651.SZ,0.0550293108198884,0,0.145522497364042,0,0,0,0,-0.022669564086071,-0.0812821462659648,0,0.23239351594752,0,0.181101232605057,0,0,0,0,0.369403228042468,0,0,0,0.130439753052525,1.38777878078145e-17,0,0,0,0,0,0,0.109357030492314,0,0,0,0,0,0,0,0,0,0,0,0.0610794510485892,0,0,0,0,0,0,0,0,0,-0.018436683878539,0,0,0,0,0,0,0
X002415.SZ,0,0,-0.0196000589972679,0.0808732788063766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329252690385719,0,0,0,0,0,0.0416180955946764,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160413396461736,-0.0241410055837212,-0.256341550868064,0,0,0,0,0
X000858.SZ,0,0.0477151858128475,8.67361737988404e-19,0.0164104976372566,0,0,0,0.11083105898295,0,0,0.0407330311736822,0,0,0,0,0,0,0,0.0182175689718087,0,0,0,0,0,0,0,0.0571238887698305,0,0,0,0,0,0,0,0,0.0128894266167785,0,0,0.00487626985871768,0,0,0,0,0,0,0.0764306687972621,0,0,0,0,0,-0.0243119441781377,0.0241328669590247,0,0,0,0,0,0
X000625.SZ,0.413885495920167,0,0,0,0.0268018035734286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169474807715133,0,0,0.0942741464830321,0,0,0,0,0,0.0986555979379736,0,0,0,0,0,0,0,0,0,0,0,0,0.101981283238801,0,0,0.0221157379299459,0,0,0,0,0,0,0,-0.0194750515847891,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0235438426609811,0,0,0.0235329308590526,0,0,0.0172985102027247,0,0,0,0.280248555927336,0,0,0,-0.0721126671787051,0,0,0,0,0,-0.102985422479026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414649397644882,0,0,0,0,0,0,0.0147162808736085,0.0134425026778857,0,0,0,0,0
X600031.SH,0.254768827603369,0,0,0,0,0,0,0,0,0,0.288284745701123,0,0,0.280229130348406,0,0,0,0,0.0943841861361983,0,0,0,0.0708835072238466,0,0,0,0,0,0,0,0,0,0,0,0.037846593299395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198625285538063,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0.188943584468907,0,0,0,0,0,0,0.0290725115106121,0.0187219525621511,0,0,0,0.00207972677131097,0,0,0,0,0,0,0,0.168101279314379,0,0,0,0,0,0,0,0,0.154696312692683,0,0.0543095176875163,0,0,0,0,0.0210760455723673,0,0,0,0,0,0,0,0.0393332642152992,0,0.0483580322511187,0,0,0,0,0,0,0,-0.0206008173744292,0,0,0,0
X600690.SH,0,0.28768252904803,0,0.410978953152195,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135652570823624,0.213965338530829,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0399582340512274,0,0,0,0,-0.0069645266914797,0,0,0,0,0,0.0159828154263603,0,0,0,0,0,0,0,0,0,0.0148606739389986,0.0685648423780039,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.255536733224582,0,-0.0317222872293518,0,0,0,0,0,0,0,0,0,0,0.0324268711808642,0,-0.0565822839196783,0,0,0,0,0,0,0,-0.000853134691962703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222190819781417,0,0,0,0,0,0,-0.00397463965383435,0.00182935804800962,0,0,0,-0.022959579655785,0,0
X000338.SZ,0,0.049870021212795,0,0,0,0,0,0,0,0,0.00786660211609422,0,0,0.0420753961740184,-0.0405122801802073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435577434720806,0,0,0,0,0,0,0.0435566075386439,0,0,0.0746403481537157,0.403886796383587,0,0,0.0705661257165837,0,0.0416164871844314,0,0,0,0,-0.00727360674379315,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.132133016787736,0,0,0,0,0,0,0.0344170717739811,0.0497440955717429,0,0.0379098410795625,0,0,0,0,0,0,0,0,0.147860334671087,0,0,0,0,0,0,0,0.0307283704597895,0.0349249641281633,0,0,0,0,0,0.0666670904793211,0,0.0438262320870041,0,0,0,0,0,0,-0.019631294442556,-0.00168827836702493,0,0,0,0,0,0
X600372.SH,0,0,0,-6.93889390390723e-18,0,0,0.195835324492855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219121114391032,0,0,0,0,0,-0.0451673273952008,0,0,0,-0.0227779627229907,0,0,0,0,0,0,0.0498509384702216,0,0.227141226957069,0,0,-0.164169565170908,0,0,0,0,0.229077105655821,0,-0.0295341729630985,0.0478454049794005,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0133795231610384,0,0,0,0,0.128675221665834,0,0,0.0355325137942325,0,0,0,0,0,0,0,0,0,0,0,0.245321738373092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387090607932683,0.0239010058287815,0,0.0480439347720415,0,0,0.301367151729493,0,0,-0.000652457963827665,-0.0075336750686861,0,0,0,0,0,0
X600741.SH,0.075971906108533,0,0,0,0,0,0,0,0.0543500066320935,0,0.0230858218730949,0,0,0,-0.0483039403898548,0.0777728364941994,0,0,0,0,0.0247216228026685,0,0.153085900244775,0,0,0,0,0,0,0.0239588703482606,0,0.114694461212775,0,0,0,0,0.0355846614258091,0,0,0,0,0,0.138120818682255,0,0,0,0,0,0.050631682527893,0,0,-0.0272723768370068,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501530989086787,0,0,0,0,0,0,0,0.0324822361158125,0,0,0,-0.0212536348267815,0.0872722584034148,0,0,0,0,0,0,0,0,0.172077501352048,0,0,0.0601902003974261,0,0,0.242528329625016,0,0,-0.059817699310794,0,0,0,0,0,-0.0017538992291861,-0.0143315079720075,0,0,0,0,0,0
X000100.SZ,0,0,0.19992776124083,0,0,0,0,0,0.0579493777223926,0,0,0,0.101721831415919,0,0,0,0,0,0,0,0,0,0.0129694846523513,0,0,0.100545547035521,0,0,0,0,0,0.158956932516389,0,0,0,0.104090003179985,0,0,0,0,0,0.0799555898184707,0,0.080714240864655,0,0,0,0,0,0,0,0.021923325510526,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268957052006142,0.0252240599673316,0,0,0.000903423176543287,0,0,0,0,0,0,0,0,0.213946831192659,0,0,0,0,0,0,0,0,0,0,0,0.051310019260088,0,0,0,0.267734079858411,0.00605188453368752,0,0,0,0,0.195520634214244,0,0.000405809690113888,0,0,0,0,0,0,0
