,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X000596.SZ,X002371.SZ,X002236.SZ,X300003.SZ,X300014.SZ,X002007.SZ,X601877.SH,X600183.SH,X300124.SZ,X000977.SZ,X000157.SZ,X300142.SZ,X000625.SZ,X002456.SZ,X002008.SZ,X002129.SZ,X600271.SH,X002179.SZ,X600118.SH,X300136.SZ,X600584.SH,X002180.SZ,X002414.SZ,X000066.SZ,X002463.SZ,X600177.SH,X600066.SH,X002049.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0.0129622930934888,0,0,0,0,0,0,0,0.0669192360402852,0,0,0,0.283862988196772,0,0.0256584242581686,0.024125066428144,0,0,0,0,0,0,0,0,0,0,0.0213656713954557,0,0,0,0,0,0,0,0.0334745839680446,0,0.0556481976933609,0.111191724824572,0,0.0464501607683657,0,0,0,0,0,0,0,0,0.0534077779737911,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.209577672146192,0,0,0,0,0.0343850146769991,0,0,0,0,0.111694714877958,0,0.0818596807087122,0,0,0,0,0,0,0,0,0,0.34248655957943,0,0,0,0,0,0,0,0,0,0,0,-0.008521270035323,0.0771439238237138,0,0,0,0,0,0,0,0.00507177957894091,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0278801656383418,0,0,0.103230519405685,0,0,0,0,0,0,0,0,0,0.16567686537672,0.0532153297195484,0,0.245810899857007,0.0861684224006061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025213365152872,0,0,-0.0114193168649252,-4.33680868994202e-19,0,0,0,0,0,0
X000568.SZ,0,0.396104918284366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253323207286834,0,0,0,0.037160309033371,0,0,0,0,0,0,0,0,0,0,0.0293986047128385,0,0,0,0,0,0,0,0,0.0429578439799475,0,0,0,0,0.0239296851755718,0,0,0,0,-0.0330632442818732,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.1837033458562,0,0.330062599324533,0,0,0,0,0,0,0,0,0.122521424440418,0,0,0,0,-0.0122879340203686,0.152632635807187,0,0,0,0,0.154232294028961,0,0,0,0,0,0,-0.0664536672557481,0,0,0,0,0,0.0366723375963388,0,0,0,0,0,0,-0.0736159946883076,0,0,0,0,-0.0235295550601395,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413697671140581,0,0,0.19398450576016,0,0,0.119444882155955,0,0,0,0,0,0,0,0,0.0321248166870257,0,0,0,0,0,0,0,0,0,0.189800090038412,0,0,0,0,0,0,0,0,0,0,0,0,0.0516860368943256,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.190124501765685,0,0,0,0,0,0,0,0,0.163381986584394,0,0,0.0661322150210654,0,0,0,0,0,0,0,0.0289730083048345,0,0,0,0.204608907712823,0,0,0,0,0,0,0.264855056796129,0,0,0,0.00134547854471844,0.00571512350602426,0,0,0,0,-0.0348350539264864,0.0306095210312274,0,0,0,-0.0563471903553084,0,0
X600741.SH,0,0,4.33680868994202e-19,0,0,0,0.12237366488224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251116858418261,0,0,0,0,0,0,0,0,0,0,0,0.154801947890204,-0.000396693821761461,0.0574524001764341,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0084707219727114,0.0465503368571449,0,0,0,0.0553811941588986,0,0
X600809.SH,0,0,0.0452549970946538,0,0,0,0,0,0,0,0,0,0,0.525646539014648,0,0.110242332129912,0,0,0,0.0113785418122652,0,0.102621830613451,0,0,0,0.00802753644636451,0.0152948231736145,0,0.128327189178032,0,-0.0137264689931179,0,0,0,0,0,-0.0137087572145045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449332653060471,-0.0244200822935436,0,0,0,-0.022978173580072,0,0
X002241.SZ,0,0,0,0,0,0,0.358709634017885,0,0,0,0,0,0,0,0,0.00114616456224038,0.220582762056308,0,0,0,0.106387356200287,0,0,0,0,0,0,0,0,0,0.164723197496692,0,0,0,0,0.217326486004632,0.0809742069522466,0,0,0,0.000861953663148868,0,0.0197492264627598,0,0,0,0,0,0,0,0,0.00695596014379319,-0.0404247021004965,0,0,0,-0.0480841816023313,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.409069843433291,0,0,0,0.174292353958372,0,0,0,0,0,0,0,0,0,0,0.0422558454819742,0,0,0,0,0,0,0,-0.16454640766882,0,0,0.0118378743734396,0,0,0,0,0,0,-0.0400903738108211,0,0,0,0,0,0.448985400962542,0,0,0.0401653250434565,0,0,0,0,0,0
X000596.SZ,0.0443061991878959,0,0,0,0,0,0,0,0,0.0519260814213838,0,0.239723215384249,0,0,0,0.0712946918025776,0,0,0.136393303590877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542655818119061,0,0,0,0,0,0,0,0,-0.0487645997484257,0,0,0,0.213399580646973,0,0,0,-0.0214176985536081,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223031086464196,0,0.018052451772152,0,0,0,0,0,0,0.0335569549289055,0,0,0.0740314627654877,0,0.0889772649205715,0,0.00722889599808813,0,0,0,0.214105940847855,0,0.0197827198126864,0,0,0,0.145565757447462,0,0.0210332917318851,0,0.217857105165188,0,0,0,0.135542559937611,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0353625112335323,0,0,0,0,0,0,0,0,0,0,0,0,0.0674632540943953,0,0.00839961847880812,0.0595939613567616,0,0,0.0560754590479794,0,0,0.0701411054696142,0,0,0,0,0,0.0697654636762598,0,0,0,0.155805495579986,0,0,-4.33680868994202e-19,0.196470293802917,0,0,0.122269678638353,0,0,0,0,0,0.049305117543488,0,0,0,0,0.0777257379442136,0,0
X300003.SZ,0,0,0.10764016268028,0,0,0,0,0,0,0.22690500730488,0,0,0,0.0756620359156904,0,0,0,0,0,0,0,0.189687009535692,0,0,0,0,0,0,0,0,0,0,0,-0.073859698185592,-0.0339010478266017,0,0,0,0,-0.120250124193524,-0.217740997218476,0,0,0.247788425188851,0.178552418735925,0,0,0,0,0,0.0814145115268876,0.0520857273572605,0,0,0,0,0.154834977889068,0,0
X300014.SZ,0,0,0,0,0,0,0.220863270236857,0,0,0,0.0539607536874357,0,0.346462123448595,0,0,-0.257941833835249,0.281027448292664,0,0,0,0.343337295471446,0,0,0,0.0203780041612873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254087393860862,0,0,0,0,0,-0.0768499075762227,0,-0.0685368181153578,-0.0375943618777238,0,0,0,0,-0.163503526078129,0,0
X002007.SZ,0,0,0.0318735319494485,0,0,0,0,0,0,0,0,0,0,0,0.168779972457736,0,0,-0.444213035139677,0.321748778512279,0,0.0428529576599168,0,0.000101448452642129,0,0.384471579200695,-0.160032485621092,0,0,-0.0732563381951488,0,0,0,0.0685205596175176,0,0,0,0,0,0,0,0,0,0.151288741604562,0,0,0,0,0,0,0,0,-0.0214234456870183,-0.0208174964884753,0,0,0,-0.0295397510229594,0,0
X601877.SH,0,0,0,0,0.177441671715025,0.28215827056956,0,0,0,0,0.0414479870240123,0,0.0599526876107505,0.032526654425316,0,0,-0.07672200431413,0,0,0,-6.7762635780344e-21,0,0,0,0.0182458885245967,-0.0145721886196575,0,0,0.0977335570954931,0,0,0,0.0731575473827468,0.0260793589231262,0,0,0.0462305844543271,0,0,0.00991910783744891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725757851489034,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00905248231830232,0,0,0,0,0,0,0,0,0,0.149614386441964,0,0,-0.0308978982961587,0,0,0,0,0,0,0,0.0870907508131525,0,0,0,0,0,0,0.102137684647128,0,0,0,0,0.507827791137842,0,0,0.00633994982579059,0,0,0.0594240829841451,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.042233505414649,0,0,0,0,0,0.0611261432329739,0,0,0,0,0,0,0.0156869724825915,0,0.108801404410164,0,0,0,0,0,0.0901118843312378,0,0.128396058875872,0,0,0,0.0946901856702297,0,0,0,0,0,0,0,0.00687556586489506,0,0,0,0,0,0,0,0,0,0,0.0258488979133787,0,0
X000977.SZ,0,0,0,0,0,0,0,0.120664138003017,0,0,0,0,0,0,0,0,0.23469122477657,0,0,0,0,-0.130288602926404,0.0909255988712679,0,0,0,0,0,0.218038575337778,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0.13202545103778,0.0583973886552644,0,0.167237653491689,0,0,0,0,0,0,0,0.0514642818851563,-0.0363943197382522,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.17971060585255,0,0.227046448587453,0,0.189087186938509,0,0,0,0,0,0,0,0,0.00930369530021601,0,0.0785255231954439,0.0720460377840888,0,0,0,0,0,0.0183362598314019,0,0,0,0,0,0,0,0.00951774610444095,0,0,0,0,0,0,0,0,0,0,0,0.0849726717843249,0,-0.00974179220522682,0,0,0,0,0.00492543483783684,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218940977260599,0,0.214192131948369,0,0,0,0,0,0,0,0,0,0.0218804914165046,0.160303962282746,0,0,0,0.0183044630453491,0,0,0,0.0937341656634994,0,6.93889390390723e-18,0.412838515841345,0,0,0.00169090140857957,-0.0649742553998458,0,0,0,-0.216443070952233,0,0,0,0,0,-0.0711410775615159,0,0,0,0,-0.0349416624222294,0,0
X000625.SZ,0,0,0,0.300082250122201,0,0,0,0.0929462163000762,0,0,0,0,0.200443406468812,0,0,0,0,0,0,0,0,0,-0.260387885677404,0,0,0,0,0,0.153667983308044,0.131688888681295,0.153816008866791,0,0.0182484446460389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04086645768311,1.38777878078145e-17,0,0,0,0.140624771848042,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.161400921220296,0,0,0.0597745412315639,0,0,0,0,0,0,0,0,0,0,0.103765822481903,0,0,0,0,0.13928349651186,0,0,0.110668256973237,0,0,0,0,0.160970575232554,0,-0.0201328328031912,-0.0209695872220407,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903808347979092,0,0,0,0,0.212638568141844,0,0,0.253507595025955,0.0729004916918089,0,0,0,0,0,0,0,0,0,0,0.00914662727254632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170344551813646,0,0,0,0,0,0,-0.0144775347901764,0,0
X002129.SZ,0,0,0,0,0,0,0,0.0295118590361107,0,0,0,0,0,0,0,0,0,0,0,0,0.194904456514526,0.0147568255608248,-1.73472347597681e-18,0,0,0.0949438950609961,0,0.108553044352278,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.355521061708296,0,0,0,0,0.017279150309521,0,0,0.0453121512427636,0,0,0.00251319584007611,-0.0145813764281638,0,0,0,-0.0368349603240885,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.124155912347853,0,0,0,0,0,0,0,0,0,0,0.132056269647814,0,0,0,0,0,0,0,0,0.108191695191628,0,0.126338496967996,0,0.00253352508358847,0.08254082835874,0,0.118246954083376,0,0,0,0,0.104139605625041,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0445366570312374,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163725050160832,0,0.0805089238435927,0,0,0,0,0,0.0710431685968667,0.170187686513047,0,0.0848370739048134,0,0,0,0,-0.0735629264112876,0,0.0244267966015788,0,0,0,0,0,0,0,0,0.0256799918151226,0.0303682271851989,0,0.0366428156288388,0,0,0,0,0,0,0,0.0320229814057227,0,0,0,0,0,0
X600118.SH,0,0,0,0.123162654801047,0,0,0,0,0,0,0,0,0.000964463751005736,0,0,0,0,0,0,-0.0476852164718573,0.299308137990051,0,1.73472347597681e-18,0,0,0,0,0,0,0.107660363716019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144092624265161,0,0,0,0.0979139486246711,0,0,0,-0.03973247782523,0.0368956549166415,0,0,0,0,0,0
X300136.SZ,0,0,0,0.0512957568550792,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408178180109243,0,0,0.0986411382294031,0,0,0.0701576728459161,0,0,0,0,0,0,0,0.266032912561552,0,0.0975379692481904,0,0.0239854658252018,0,0.212141763471212,0,0,0,0,0,0,0,0.176100802736155,-0.0493373056209519,0,0,0,0,0,0,0.0218711070388654,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.0816112257092153,0,0,0,0,-0.101677282181154,0,0,0,-0.0297801501285932,0,0.542514382291237,0,0,0,0,0,0.164483204783731,0.16387859654015,0,0,0,0,0.186447851382258,0,0,0,0,0,0.167104942934535,0,0,0,0,0,0.00757343010367132,0,0.0242706555230726,0,0,0,0,0,0,0,0,0.0717927989191783,-0.0296255969925882,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0488630054688508,0,0,0,0.0171618981233781,0,0.309218473826048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342943727793575,0,0.0526831249031061,0,0,0,0.043066512610872,0,0,0,0,0,0,0.016610990975851,0,0,0,0,0.336681158843498,0,0,0,0.0290624725436169,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899824753536376,0,0,0,0.0423615805949825,0,0,0,0,0,0,0,0.11556244900276,0,0,0,0,0,0,0,0,0,0,0.191051312063921,0,0.0365053254331788,0.10670669952985,0,0,0,0,0,0,0,-0.0731773562891211,-0.00806142661650642,0.0782815962168456,0,0,0,0.0922868771721889,0,0
X000066.SZ,0,0,0,0,0,0,0,-0.107368789145989,0,0,0.132265416539308,0,0,0,0,0,0,0,0,0,0,0.0826795464337129,0,0,0,0,0,0,0,0,-0.057698150458137,0,0,0,0.0981898949075657,0,0,0,0,0,0.168554064258019,0,0,0,0,0.400777888175202,0,0,0,0,0,-0.0724171068817103,0.0930591721290101,0,0.147575665305236,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881461124548836,-0.0279902435697411,0,0,0,0,0,0.385250488808091,0,0,0,-0.0931178486570953,0,0,0,0,0,0,0,0.0887840959950544,0.149512039793763,0.0754460261964706,-1.0842021724855e-19,0.199705802441161,0,0,0,0,0,0.0311298008620727,0,0,0,0.0758089497830144,0,-0.0404980031817037,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.0493491987398742,0,0,0,0.101958242592148,0.144845911330256,0,0,0,0,0,0,0.0463662597986238,0,0,0,0,0,0,0,0,0.127544296037955,0,0,0,0,0.0301898301393258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.0768792850267227,0,0,0,0,0.05178526642989,0,0,0.304778234228019,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.138647728236329,0,0.138343888930792,0,0,0,0,0,0,0,0,0.0600338485803713,0,0,0,0,0,0,0.053667881044564,0,0,-0.00651094054841159,0,0,0,-6.7762635780344e-21,0,0
X002049.SZ,0,0,0,0,0,0,0,0.00671381836979976,0,0.103164941393419,0,0,0,0,0,0.115040652946113,0,0,0,0,0,0,-4.33680868994202e-19,-0.00775175977844348,0,0.0802387235070006,0,0,0.334015360228854,0,0.169417767490276,0,-0.0857972762299928,0,0,0,0,0,0,0,0,0.151765397809316,0.0292710510895674,0,0.0892060926358514,0,0,0,0,0,0,-0.0253507331493457,0.00415175334942908,0,0,0,-0.104707065359275,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.0882674711298577,0,0,0,0,0,0,-0.0145582790813906,0,0,0,0,0.228107948346369,0,0,0,0,-0.0287113605977659,0.0727454346557508,0.085260003514358,0,0,0,0,0,0,0.112319403625076,0.111409845119296,0,0,0,0.0534488143441845,0,0,0.00381581778760607,0,0,0.248401821784451,0,-3.46944695195361e-18,0,0,0.124541012501474,-0.00761671708408926,-0.0174175215597408,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400193492288205,0,0,0,0,-0.0563198159050717,0,0,0.0237537169791583,0,-0.0601491108607334,0,-0.0940320617318065,-0.081577507300093,0.0145432509496513,0,0,0,0,0,0,0,0,0,0,0.0710300295627637,0,0,0,0,0,0.00751798766523647,-0.159534718834026,0,0.506166750528267,0,-0.124044982498845,0,0
Slope,0,0,0,0,0,0,-0.0498828331592974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258753323496715,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.11217651512793,0,0,0,0,0,0.41089188007115,0,0.738498360559442,0,0,0,-0.110079741182911,0,0
TED,0,0,-0.271280823780154,0,0,0,0,0,0,0.178687897263046,0,0,-0.265266076774108,0,0,0,0,0,0,0,0,0,0,0,0,-0.130133904030009,0,0,0,0.361056671068305,-0.441943109225659,0,0,0,0,0,0,0,0,-0.355370236178309,0,0,-0.0190077199914542,0.0672145729502428,0.308487709488637,0.0017099638773591,0,0,0,0,-0.775511396653437,0.244672679890692,0,0,0,0,-1.19778094924033,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617560685796798,0,0,0,0,0,0,0,0,-0.0159000965137274,0,0,0.000936108710179272,0,0,0.0189510275058779,0,-0.0176139743368453,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.00854395956999543,0,0,-0.0713751057438127,0,0,0,0,0,-0.00969454934564035,0,0.100027864451425,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208790264736279,0,0,-0.120533581365918,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121791447976112,0,0,0,0.107264844471801,0,0.00427899400070111,0,0,-0.0620469270225714,0.0603099569015948,0,0,-0.0416380271418191,0,0,0,0,0,0,0.283009467280094,0,-0.00286709364192858,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000698948062085479,0,0,0,-0.000290871235677595,0,0,0,0,0,0.00148347716989149,0,0,-0.000488118004906462,0,-0.00103047397894292,0,0,0.000839178971695806,0,0,-0.000424140689990823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375181647550056,-0.00232459604018978,0,0,0,0.00388950658815009,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389461636114699,0,0,0,0,0,0,0,0,0.149722478664394,0,0,-2.16840434497101e-19,0,0,-0.350075584438978,0,0,-0.142189357146507,0.0748067068873833,0.232865161393453,0,0,0,0,0,-0.282676446464286,-0.0107606818573659,-0.633365130764316,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.000328168547752373,0,0,0,0,0,0,0.00186860560897394,0,0,0,0,0,-0.000825497920103113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121804739732872,0,0,0,0,0.00213650170490438,0,0,0,0.000444701012137711,0,0,-0.00403017781327032,0.00157912970028748,0,0,0,0.0223755342919274,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.000653512999797572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471791723505503,0,0,-0.00344467419868101,0,0.00162181313047272,-4.33680868994202e-19,0,0,0,-0.0181894016495614,0,0
