,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000596.SZ,X002049.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X300142.SZ,X000661.SZ,X600522.SH,X002241.SZ,X000733.SZ,X000100.SZ,X601877.SH,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X002414.SZ,X000799.SZ,X600487.SH,X000066.SZ,X002223.SZ,X002236.SZ,X002294.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0339566765477484,0,0,0,0,0,0.367622327814499,0,0,0,0,0,0,0,0,0.223775116387449,0,0,0.0454646346385916,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0309722633578745,0,0,0,0,-0.15756448058631,-0.0434311698470738,0,0.0356059593728769,-0.0965704773720453,0,-0.0100864611613222,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0641465424468177,0,0.0834945080227293,0,0,0,0,0,0,-0.000620953428819001,0,0,0,0.0181268033759632,0,0,0,0,0,0,0.141399100399527,0,0,0,0.164123772979441,0,0.085449550729577,0,0,0,0,0,-0.0407730817363613,0,0,0,0,0,-0.0454666291692001,0,0,-0.0179280664044895,0,-0.0190985780486797,0.0217102593540108,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.0227962780876625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117222227931909,-0.0273923806286871,-0.297445080257598,0,0,0.533459932638967,0,0,0,0,0,0,0,0.208954339048974,0,0,0,-0.101431862366943,0,0,0.167414659264349,0,0.0301681747447791,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.236988827988968,0,0,0,0,0,0,0,0.240182902716925,0,0,0,0,0,0,0,0.102582156453775,0,0,0,0,0,0,0,0,0,0.0842025617588387,0,0.0550910554216373,0,0.0410027003733441,0,0.192686246616588,0,0,0,0,0,0,-0.00616524394028975,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159493999641548,-0.0241415649437879,0,0,0,0,0,0,0,0.0148662394185003,-0.0935655687254603,0,0.0727691907068133,0,0.0123051475366519,0,0.326839038316764,0.0383188031361109,0,0,0,0,0.0305538313274168,0,0,0.0449688190213699,0.0167096818094979,0,-0.0365217225435129,0,-0.0256925182037334,0,0,-0.0174138071684117,0,0,-0.00459198386476818,0,0.0875590872775446,0,0,0,0
X003816.SZ,0,0,0,-0.0868258527204437,0,0,0,0,0,0,0,0,0,0,0,0,0.0364878675681848,0,-0.0223310839243553,0,0,0,0,0,0,0.0280300476435267,-0.0321882903149365,0,0.0211050872886861,0,0,0,0.108650517998599,0,0,0,0,0,0.0325097774339115,0,0,0.111431943703079,0,0,0,0,0,0,0,0,0,-0.0375909824919164,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,-0.0695481817274251,0,0,0,0.106938223829697,0,0,0,0.281595175870328,0,0,0,0,0.0436996126058284,0,0.0903469959621455,0,0,0.0384023708794035,0,0,0,0,0,-0.0276043081875581,0,0.413175050061947,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319248197230712,0.105236089895923,0,0,0,0.023973289670893,-8.67361737988404e-19,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.344938345339216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222065876411976,0,0,0,0,0,0,0,0,0.395716492460454,0,-0.052365016777781,0,-0.192151330106078,0,0,0,0,0,0,0,0,0,-0.163018626830887,0.24229632027211,0.482267544593061,-0.321335759335047,0,0,-0.064836802625426,-0.0807736363988089,-0.155237122790351,0,0,0,0,0
X000596.SZ,0,0,0.521385584025174,0,0.0533115471331692,0,0,0,0,0,0,0,0,0.137969390349817,0,0,0,-0.142992227988411,0,0,0.0294852786738956,0,0,0,0,0,0,0,0,0,0,0,-0.21975512906746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0963351128091402,0.0128051236835794,0,0,-0.0198667065434844,0,0,0,0,0,0
X002049.SZ,0,0,-0.0429442948514012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109574869286083,0.116741700474956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092475251649068,0,0,0,0,0,0,0.0278758660729701,0,0,0.135384603074912,0,-1.73472347597681e-18,0.110467163666826,-0.109272352021211,0,0.0214957535273763,0.269840642216513,0,0.0374364922123243,0.091854921729076,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0410684895409339,0,0,0,0,0,0.207838198285469,0,0,0,0.233916974476826,0.0163148213190942,0,0,0,0,0,0,0,0,0,0,0.0575164183501658,0.0632724427655166,0,0,0,0.0266626226192415,0.162146228109468,0,0,0,0,0,0,0.140146675151828,0,0,0,0,0,0,0,0,0,0,-0.0946398060765448,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.192441549498048,0,0,0,0.132743081139778,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0747245964815949,0,0,0,0.0443951877382665,-0.0269352032159291,0.18750861312017,0,0,0,0,0,0,0,0,0,0.105375427187409,0,0,0.121587537135394,0,0.201885355969203,0.0248934088934082,0,0,0,0,0,0.223878508359664,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642615011967285,0.0618003554344813,0,0,0,-0.0313520423419952,0,0,0.0319804801663369,0,0,0.0345952115824689,0,0.0907231517759413,0.0456486321305904,0.339307402701557,0.0286149794301428,0,0,0,0,0,0,0,0.105100896066724,0,0,0,0,0,-0.0846605500434832,0,0,0,0,-0.020271047243804,0,0.0530351249362813,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.117027046880513,0,0,0,0.0318851142315726,0,0,0,0,0,0,0,0,0.13272469903619,0,0,0.0447764072942195,0,0,0,0,0,0,0,0,0,0,0,0,0.212581637453932,0,0.0210610622131858,0,0,0,0,0,0,-0.0447460972603866,-0.0536318345675703,0.0593117341815304,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.119571046843056,0,0.0798661392232375,0,0,0,0,0,0,0,0,0,0.131229006481265,0.0745638255922974,0,0,0,0.122107439662307,0,0,0,0,0,0,0,0,0.0810239491991026,0.141575808659373,0,0.189232726501597,0,0,0,0,0,0,0,0,0.17987027930274,0,0,0,0.0544822627927186,0,0.0392498091568132,0,0,-0.0272773753577541,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0991952310602373,0.0201332883632686,0,0,0,0,0,0,0.0091616628615334,0.223780829438087,0.281914545730456,0,0,0,0,0,0,0,0,0.137207730508323,0,0,0,0,0,0.057650923886955,0.0498752641045147,0,0,0.273470548655755,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0862169427495115,0,0,0,0,-0.0129331836183989,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.13729558474224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166617484586199,0,0.284592650787975,0,0,0,-0.12729356009009,0,0,0,0.100923301637739,0,0,0,0,0.20694954818371,0,0.316279701333972,0,0,0,0,0,-0.402149535386006,0,-1.73472347597681e-18,0,0,0,0,0.0583609819392238,0,-0.0482619710657635,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.20239689550299,0,0,0,0,0,0,0,-0.0352654097109686,0,0,0,0,0,0,-0.0563510739679782,0,0.0750338852491345,0,0,0,-0.0780593829058626,0,0.0551037536686052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162886290840624,0.214798555809099,0.00316193859863159,0,0.237299025106476,0,0,-0.00508790115747246,0,0.0589247363288903,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.012552070560596,0,0,0,0,0,0,0,0.0834875589677083,0.0776327607716556,0,0,0,0,-0.466395907171668,0,0.0199063610572957,0.127161541990829,0,0,0,0,0.647012929822655,0,0,0,0,0,0.239139806963313,-0.0119341485232304,0.500472395777136,0,0,0,-0.040267802634817,0,0,0,0,0,0,-6.29458701201756e-05,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.120286249378303,0,0,-0.138459327907367,0,0,0,0,0,0,0,0,-0.193675115022786,0,0,-0.0135367207314588,0,0,0,0,0,0.228825069908258,0.0401724340650151,0,0,0,0,0.411411347154088,0,0,0,0,0,0,0,-0.0139553690179541,0,0,0,0,0.668606111770026,-0.0717542738875887,0,0,0,0.174664270369949,0,0.0245383924126108,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.080891935608449,0,0.654751932936261,0,0,0,0,0,0,0,0,0,0,0,0.126064113368297,0,0,0,0,0,0,0.0306482075738533,0.130921638734183,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.152177950352175,0,0,0,-0.0059010630025415,0.33105784720956,-0.0823260763971437,0,-0.15367423897896,0,0,0.241797361871946,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184270852144432,0,0,0,0,0.135230749307506,0,0.104241739612196,0,0,0.364832545625528,0,0,0,0,0.045992660230189,0,0.0283784439423142,-0.0521739922798863,0,0,0,0,0,0,0,-0.0852717929756783,0,0,0,0,0,0,0.107023948433503,0.0881211392178135,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0949687990763568,0,0,0,0.143274854917857,0,0.296356780912389,0,0,0,0,0,0,0,0,0,-0.0285457827141013,0,0,0,0.0196095461054227,0,0,0,0.00340132186723454,0,0,0,-0.049831206216012,0,-0.0901402209541511,0.152073364107666,0,0,0,0,0,0,0,0,0,0.0183561681650444,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,-0.248055650850856,0,0,0,0,0,0,0,0,0,0.211426711093728,0,0,0,0.0678451059330831,0,0,0,0,0.240935398137109,0,0,0.055080705577397,0,0.187592756461589,0,0,0,0,0,0,0,0.036101685945017,0.176793143893744,0,0,-0.10662401796398,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.00998258006012091,0.0342346097555431,0,0,0.392748699108711,0,0,0,0,0,0,0,0.133810921352967,0,0,0,0,0,0.193103617852399,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215613234627435,0.208505958702269,-0.182020678013641,0,0.0491862352214492,0,0,0,0.144385128988089,0.122329634504921,0,0,0,0,0,0,0,0,0
X600741.SH,0.167992593384345,0,0,0,0.0390518580972739,0,0.048260989027303,0,0,0,0,0,0.111276034140757,0,0,0,0,0,0,0,0.00376693718841921,0,0,0,0.0213792766494671,0,-0.00177734544632103,0,0,0,0,-0.0227380408462549,0,0.0609765567710772,0.0558611907718708,0,0,0,0,0,0,0,0.0280799651497029,0.0761094549041017,0,0,0.0143955371961824,0,0.0323216324066334,0,0,-0.019299988879529,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107443475012026,0,0,0,0,0,0,0.13363086891683,0,0.0505761528558176,0,0,-0.019205989942906,0.390195950119733,0,0,0,0,0,0,0,0,0.207336627109635,0,0,0.0276406873307604,0,0,0.139044092018952,0.116987077160122,0,0,0,0.117998895284784,-0.0109473901989661,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261548317193897,-0.0166856135997806,0.0043002332972594,0,0,0,0.00225365026565641,0.0437195458714428,0,0.126305248031017,0,0.0502591252831558,0,0,0,0.0399529465993496,0,0,0,0,0,0,0,0,0,0.0762273285095448,0,0,0,0.00873145337211034,0,0,-0.0200119914593888,0,0,-0.0202084676710384,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.474373876903378,0,0,0,0,0,0,0,0,0.0407627805737683,0.197857341680432,0.418989126824335,0.171175077303949,0,-0.0284931408051541,0,0,0,0,0,0,0.0674264413687737,0,0,0.0648974361062547,0,0,-0.158162740683258,0,0,0,0,0,0,0,0,0,0,0,0.269743047786786,0,0,0,0,0,0,0,-0.064979205481999,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082542303709515,-3.46944695195361e-18,0,0.0391831853636958,0,0.0272441004654369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209453995443588,0,0,0,0.00970206814802092,0,0,0,0,0.135943079341353,0,0,0.0731147962020478,0.123668158706901,0,-0.0129098312713698,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.568557299649321,0,0,0,0,0,0,0,0,0,0,0,0.0599971628055497,0,-0.0651749863372045,0,0,0,0,0,0,0.0492257867141046,0,0.0845124005640604,0,-0.0888817838895938,-0.0573446104241009,0,-0.0871976115346262,0,0,0,0,0,0.293644953689022,0,0,0.0298368185259386,0,0.0597809978450698,-0.123063518233878,0,0,0.153803752180723,0,0.0069931252265015,0.0549436552517854,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00589544197501356,0,0,0,0,0,0,0,0.174520761247419,0,0,0,0,0,0,0.0847133764382107,0,0.0938163382369448,0.000789630543571163,0,0.0402240512097254,0,0.29334683125723,0,0,0,-0.0474993331271959,0,0,0,0,0,0,0,0.0416844823413653,0,0,0,0,-0.0337220940279691,0.0837203385752761,0,0,0,0,0,0
X002414.SZ,0,0,-0.127601637899989,0,-0.0460895470832414,0,0,0,0,0,0,0,0.357037368041459,0.0411077607049329,0,0,0,-0.143246025000299,0,0,0,0,0,0,0,0,0,0,0.353945077393591,0,0,0,0.0682879877989161,0.101417067077854,0,0,0,0,0,0,0.0499408618674972,0,0,0,0,0.172384648768064,-0.16136080666809,0.205172509053374,0,0,0,-0.0512006087975841,0,0,0,0,0,0,0
X000799.SZ,0.0992545313558676,0,0,0,0.0966615120204128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602801881318838,0,0,0,0,0,0,0,0,0,0,0,0.105248431289335,0,0,0.0333490877181619,0,0,0,0,0.231049758905509,0,0,0,0.166556721419934,0,0,0,0,0,0.0742552065628247,0,0,0.0399924961101884,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208795881874611,0,0.0694845226569828,0,0,0,0,-0.237598008152049,0,0,0.0391367150898446,0,0.694112817519996,-0.0572881929611942,0,0,0,0.177743038482398,0,0.0332876278613967,0,0,0,0,0,0,0,0,0.0152320499705733,0.12278972546468,-0.289176925217519,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154093336515668,0,0.254713006955463,0,0,0,0,0,0,0,0,0.242839917105181,0,0.0446503276372826,0,0,0,-0.109640893027993,0,-0.030229067881906,0.188383439967808,0,0,0.0704126837499084,-0.160899612801162,0.0548307165115535,0,0.105183511116314,0.0941148599997625,-4.33680868994202e-19,0,0,0.0187922164561344,0,0,0,0,0,0,0
X002223.SZ,0,0,0,-0.129393167682463,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.193167936553262,0,0,0,0,-0.286945874235686,0,0.0430083188254214,0,0,0,0,0,-0.0872890154208678,0,-0.0768372092549429,0,0,0,0,0,-0.225928045332462,0.120081629590424,0.30632579842158,0,-0.0160277730526482,0,0,0,0,0,0.293268504971876,0,0,0.11853637259508,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.132148289458055,0.170342049488826,0,0,0,0,0,0,0,0,0,0,0,0.22744715058333,0.122888230630282,0,0,0,0.0929999048461141,0,0.11610156508515,0,0,0,0,0,0,0,0.166228612592071,0,0,0,0,0,0,0,0,0,0.0409740845502931,0.0593773877889058,0.0684984024074375,0,0.0285703786129624,0,0,0,0,0,-0.00538801485958106,0,0,0,0,0,0,0
X002294.SZ,0.118830045281776,0,0,0,0,0,0,0,0,0,0,0,-0.0240708935006024,0,0,0,0,0,0,0,0,0,0,0,0.0983569660282326,0,-0.118781566572972,0,0.0427890419686569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318603909361236,0,0.00961577675770312,0.0849055076025333,0.148366906793401,0,0,0,0,0.0104160414021779,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.214171084187767,0,0,0,0,0.0229158683333365,0,0.0991813045515252,0.117825101434214,0,0,0,0.0303502929392264,0,0,0,0,0,0.0501155269874187,0,0,0,0.113201102223806,0,0,0,0,0,0,0,0,0,0.213305476178688,0.0280832261248862,0,0,0,0,0,-0.0132456857561383,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.145045165830475,0,0,-0.158303572032103,0,-0.0541691211048495,-0.114359962831548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355709060901711,0,0.0490626628579578,0,0.104243777495897,0,0,-0.0223634245396313,0,-0.144023658036507,0.190705349156335,0,0,0,0,-0.120592113589373,0,0,0,0,-0.0949424116494367,0,0.0837988191002211,0,0,0,-0.10202981540497,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.0952785617763226,0,0,-0.0320338843863446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119602066591762,0,0,0,-0.185714513019144,0,0,0,0,0,0,0,0,-0.20283769968299,0,0,0,0,0,-0.0123963852598936,0,0,2.3023889351877,0,0,0,0,0,0
TED,0,0,0.0273062713264947,0,0,-0.0718877165413686,0.293628779066299,0.0887822794101611,0,0,0,0,0,-0.161033792682476,0,0,0,0.160892825544971,0,0,0,0,0,0,0,0,0.00725063504969354,0,-0.122220470363237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200063939542301,0,0,0.0807290125473873,0,0,-0.859601029443511,0.409721389011307,0,0.108677378262411,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.135395032080758,0,0,0,0,-0.117908054096556,0,0,0,0,0,0,0.0266147065355846,0,0,0,0,0,0,0,0,0,-0.0691702101671895,0,0,0,0.0155072122436288,0,0,0,0.0124886406776923,0,0.0137783042096607,-0.00882573026101944,-0.0792208648377787,0,0,0,0.105103104862453,-0.00835568480675388,0,0,0,0,0,0,0
MKreturn,0,0,-0.189846644639956,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0504936533972598,0,0,0,0,0,0,0,0.021246273806831,0,0,0.0282991645518139,0,0,0,0,0.0199376885867811,0,-0.0441780762379136,0,0,0,-4.33680868994202e-19,0,0,0.0217994108628584,0,0,0,-4.33680868994202e-19,0.000251431513140007,0.158759604473978,0,-0.093418722385487,0,-0.0123884511983037,0.0408730277380579,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000612379732120502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000656589829007584,0,0.000178587190692142,0,0,0,0,-0.00289705141728056,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0497423569247293,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0284747049250494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158155126704723,0,0,0,0,0,0,0,0,0,-0.0118448995721368,0,0,0,-0.0182150426273495,0,0,0.0186262764121516,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00171764239211191,0,0,0.00217743539584832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628477316732446,0,0,0,0,0,0,0,0,-0.000882041697797224,0,-0.00162881992357517,0,0,0,0,0,0,-0.00576823702409712,-0.0101775460667995,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.0113687755357974,0,0,0,0,-0.00931764718552695,0,0,0,0,0,-0.0102057369572388,0,0,0,0,-0.00691170578106749,0,0,0,0,-0.0111662054329062,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202986797721921,0,0,0,0,0,0,0,-0.00543575848207491,0,-0.00102036735335727,0,0,0,0,0.011561948038044,-0.00191247677274234,-0.0246536058270953,0,0,0,0,0
