,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002475.SZ,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X002179.SZ,X600089.SH,X300014.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X002129.SZ,X000661.SZ,X002463.SZ,X002049.SZ,X000977.SZ,X002028.SZ,X600584.SH,X601877.SH,X600522.SH,X601799.SH,X000800.SZ,X600066.SH,X000921.SZ,X002223.SZ,X600183.SH,X600177.SH,X002007.SZ,X002294.SZ,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0.175520021167837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327472211948446,0,0,0,0,0.0624066642056942,0.252954461727224,0,0,0,-0.0446938425014378,0,-0.075534649368765,0,0,0,0,0,0,-0.0503297776501894,0.00167632330049527,0,-0.0989689362031145,0,0,0,0,0,0,0,0,-0.00337879617999797,0.00852577914827174,0,0,0,0,0,0
X000338.SZ,0,0,-0.0503989672821195,0,0,0,0.26809221874877,0,0,0,0,0,0,0,0,0.446120565397356,0,0,0,0,0,0,0,0,0,0,-0.286229974503045,0,-0.0148869676190249,0,0,0,-0.0220266259538893,0,0,0,-0.0382189847906311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885107219458868,-0.0726431839606353,0.0871177588354728,-6.93889390390723e-18,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.201541567115657,0,0,0,0.283293595092567,0,0,0,0,0,0,0.0741553735834233,0,0.0808405143312475,0,0,0,0.0214639083911226,0,0,0,0,0,0,-0.0908594135117032,0,0.0467814959785716,0,0.392670093285571,0,0.216506064619636,0,0.0105694313225605,0,0,0,0,0.0837964917241042,0,0.0867927429295176,0.239833089759761,0,-0.00110501300416406,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.128059610423088,0,0,0,0.00334988614495593,0,0,0,0.342662599553613,0,0,0,0,0,0,0,0,0,0,0.122670462030341,0,-0.120629723520567,0,0,0.00740074119949164,0,0,0,0,0,0,0,0,0.259882929007738,0,0,0,0,0,0,0.0155261271134528,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,-0.0220022214379981,0,0.260630057165408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317978912422735,0.0148161998185084,0,0.13807253799717,0.0131080556508904,0.0535211998462828,0,0.000190374577394625,0.00645715633690039,0,0,0,0,0,0,0,0,0,0,0,0,-0.020511645516637,0.0292311842497483,0,0,0,0,0,0
X000596.SZ,0,0,0,0.45575286010007,0,0.299388610155231,0,0,0,0,0,0,0,0,0,0.0351917245382845,0,0,0,0,0.101863382765155,0,0,0,0,0,0,0,-0.150806505868506,0,-0.0222032662810036,0,0,0,0,0,0.256501420737844,0,0,0.0171244393845396,0,0,0.0318070140131925,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.00080046646794758,-0.000397493842740316,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736779326821905,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0403300503041301,0.396642551102223,0.200443074648009,0,0,0,0.0250437633771215,0,0,-0.103504923846069,0,0,0,0,0,0,0.1518673877265,0,0,-0.0144100748117201,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526406809738126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726830120194955,-0.0275428839487405,0,-6.93889390390723e-18,0,0,0.106087445790596,0.0855911435422722,0,0,0,0.13387561406167,0,0.159476702782515,0,0,0,-0.000175989498703864,0,0,0,0,0,0
X002179.SZ,0,0,0.561444447883288,-0.0286963853185214,0,0,0,0,0,0,0,0,0,0,0,0.279326582756305,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.242861471355324,0.0475562234517326,0,-0.026785962075333,0,0,0,0,0,0,0.176636461062624,0.0224409399047477,0,0.0265292166179483,0,0,0,0,0,0,-0.312569282570281,0,-0.0248946698056437,0.0445854797823457,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0433304253457005,0,0,0,0,0,0,0,0.200059011531672,0,0.00513718105358409,0,0,0,0,0,-0.0364121690231297,0,0,0,0,0,0,0,0.0393638440531519,0,0.296061017017544,0.0374344040830655,0,0,0,0.075809597901105,0,0,0,0,0,0,0,0,0.0216092111843299,-0.0140376062971397,-0.0136852419989237,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0176757462783606,0,0,3.46944695195361e-18,-0.0505218750518754,0,0,0,0,0,0,0,0,0,0,0.256560933505989,0,0,0.150245168100642,0,0,0,0,0,0,0,0.114405803140966,0,0,0,0,0,0,0,0,0,0.139407161888159,0,0,-0.0192383273780404,0.00506865645916029,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0403510556228194,0,0,0,0,0,0,0,0,0,0.118972255325025,0,0.00697317905513687,0,-8.67361737988404e-19,0,0.0559820585969994,0,0,0.0210603639798932,0,0,0,0,0,0.0281991297405084,0,0,0,0,0,0,0,0.19395245229143,0,0,0,0,-0.00493731043906743,0,-0.0983921011419971,0,0,0.00686266558188501,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.134199990092323,0,0,0,0,0,0,0,0,0,0,0.108783487991279,0,0,0.0235743138805457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185952146283169,0.120181298795023,0,0,0,0,-0.00110269881713742,0,0,0,0.37532153415058,0,0,0,0,0,0,-0.111729251899346,-0.0897753938427933,0.0394953318096218,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0842108410166184,0,0,0,0,0.286475854077506,0,0.236178381710661,0,0,0,0.0492663222180654,0,0,0,0,0,0,0,0.110599154993346,0,0,0,0,0.0388982046440299,0,0.0889010103223493,0,0,0,0,0.150766675263094,0,0,0,0,0,0,0,0,0,0,0,0.00129799366656179,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.392513129489634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0382816991160077,0.02350540418907,0,0.0448483968487645,0,0,0,0,0,0,0,0,0,0.069506424304665,0,0,0,0,0.0271486150443174,0,-0.0363781417072062,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098062142223902,0,0,0,0,0,0,0,0,0.0661774635779882,0,0,0,0.114433341130077,0,0.135267234193621,0,0,0,-0.000262814317054589,0,0,0,0,0,0,0,0,0,0,-0.0127083385891138,-0.0308808029255079,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0977348273784112,0,0,0,0,0.0687091458831655,0,0,0,0,0.199499901266892,0.0149253611597402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902921052571744,0,0,0,0,0,0.03559644943916,0.168630987191906,0.00039150384085979,0,0,0,0,0,0,-0.000848955685259907,0,0,0.00995716852938168,0.123126904952349,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885076152120602,0.235158316657542,0,0,0,0,0.028416337547424,0,0.506710568868061,0,0,0,0,0,0,0,0,0,0.572182510894995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018855701620804,0,-0.059005647152638,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.121236249088619,0,0.0883912458368701,0,0,0,0,0,0,0.024621804654071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155624884725994,0,0,0,0,0.0811324304609394,0,0,0,0,0,0,-0.311471427779082,0,0,0,0,0,0,0.168272748006776,0.206684193449223,0,0,0,-0.0639369181577686,0.0331265588836981,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0155087830703384,0,0,0,0.000986470943290091,0,0,0,0,-0.10614215178638,0.197455859214548,0,0,0,0,0.161787569988769,-1.0842021724855e-19,0,0,0.406876076866938,0,0,0,0,0,0,0,0,-0.0598164961028396,0,0,-0.370901710353605,0,0,0,0,0,0,0.322120887237883,0,0.0167712802865249,-0.00837432977251959,-0.0966538724317768,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747203569845301,0,0,0,0.128461575507343,0,0.0216873206536913,0,0,0,0,0,0,0,0,0.318558814514963,0,0,0,0.0524427537002202,0,0.033671825612186,0,0.0645630779356657,0,0.0386742476808085,0,0,0,0,0,0,0,0,0.109053727982856,0,-2.70767279063749e-05,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.224265994906302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413682333630696,0.558916429657715,0.125552071047861,0,0,0.166928835389124,0,0,0.0972908914831862,0,0,0,0,0,0,0,0,0.130637040513241,0,0,0,0,0,0,-0.000488251431751141,0,0,0.014019071555585,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146990585090015,0,0,0,-0.118922696229499,0.409084508302344,0,0,0,-0.257162252699606,0,0,0,0.202831491642624,0,0,-0.0719811210075943,0,-0.103910988591945,0,0,0,0,0,0,-0.199158306228767,0,0.35250128613724,0,0,0,0,0,0,0,0,-0.175128256159878,-0.0347806714634334,0.0185153528838384,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495182356269902,0,0,0,0,0,0,0,-0.0288999225683659,0,0,0,0.146234828627364,0,0,0,0,0,0,0.179081011646073,0,0,0,0,0,0,0,-0.0624159248698866,0,0,0,0,0,0,0.0919717203588466,0,-0.0471126086340315,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462162738069266,0.0710061921325928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136530946242177,0,0.00207199903633856,-0.00942754740370261,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,-0.148160199295063,0,0,0,0,0,0,0,0.195963514694317,-0.0665513948035499,0,0,0,0.0379429235559861,0,0,0,0,0,0,0,0.248870792259939,0,0.130738088514005,0,0,0,0.0150538629343667,0,0.0846614772114042,0,0,0,0,0,0.084513880538146,0,0,0,0,0,0.14088639370919,0,0,0,0.0168580239961988,0,0,0,0,0,0
X601799.SH,0,0,0.124371790668854,0,0,0,0,0,0.06499566264794,0,0,0,0,0,0,0.0767957178989562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153291699089841,0,0.00289696817255721,0,-0.0641028733778222,0,0,0,0,0,0,0,0,0,0.0158421769006072,0,0,-0.00583599984667474,0.00624450122182269,0.0588164319643361,0.133541964178384,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407653001217763,0,0,-0.137034635998119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165044747915588,0,0,0,0,0,0,-0.00410907369126835,0.0891825141621942,0,0,0,0,0,0.0233105037022566,0,-0.0726289498757082,0.00205327308835142,0.0216411259113664,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112523741762881,0.0462214799071458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255371279988809,0.073129453504072,0,0,0,0,0,0,0.0605749188013632,0.271766216218695,0,0,0,0.242688905373275,0,-0.0812365282818663,0,-0.00551171816620196,-0.00981345426577586,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0,0.1519426382831,0,0,0,0,0,0,0.0350855896268562,0,0,0,0,0,0,0,0,0.182877679483965,0,-0.0323082081202468,0,0.00277288437361587,0,0,0,0,0,0,0.23416105469347,0,0,0,0,0,0,0,0,0,0,0,0,0.0449915720544829,0.0824450965321728,0,0,0.00215672091528363,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0284304762440217,0,0,0,0.0255470806454499,0,0,0,0.0890419804025421,0.151500025466178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212622451356694,0,0,0,0,0.11854059276307,0,0,0,-0.0209933614628052,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.251583702486316,5.42101086242752e-20,0,0,0,0,0,0,0.177036549815766,0.0194092888005773,0,0,0,0.0478937378546772,-0.0416886336922928,0,0,0,0.135546725108064,0.107887998155049,0,0,0,0.165622661085581,0,0,0,-0.0328975357704048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229507690958014,0,0,0.00844811922672044,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.119874647138582,0,0,0,0,0,0,0,0,-0.037056775758905,0,0,3.46944695195361e-18,0,0.056568353395119,0,0,0,0,0,0,0,0,-0.0342389848472807,0,0.0891882461108633,0,0,0,0,0,0,0,0,0,0.225477376980443,0,0.0746559646771858,0,0.12729357997757,0.00445706611608573,0.0616445325386662,-0.0561867116007806,0,0.0116588772751821,0.00298783802081544,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0576209057412925,0,0,0,0,0.0905280666237519,0,0,0,0,0,0,0,0,0,0.047546633125682,0.159292694830299,0.171569378929706,0,0,0,0,0,0,0,0,0,0,0,0,0.0201503604131893,0,0,0,0,0,0,0,0,0,0.0122156351974252,0,0,0.223781394124209,0,0,0,0.102939018823816,-0.0833863533019153,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175291488030881,0,0,0,0,0,0,0,0,0,0,0.0869016968342436,0.210058152775188,0,0,-0.0144651540795548,0,0.0645076133111556,0,0.10563643432554,0,0,0,0,0,0,0.192360976914555,0,0,0,0,0.181772011837194,0,0,0.0875960697814187,0.0867289488276289,0.00564624369895398,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212109775757339,0,0,0,0,0,-0.107440978080521,0,0.488480850302784,0,0,0,0,0.0899242007340248,0,0,0,0,0,-0.0283274991898111,0.0360579939528695,0,0,0,0,0,0,0.0456749911617646,0,0.109861008205082,0,0,0,0,0,0,0.0238800230968272,-0.00667618202979581,0,0.32899856352432,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0.0897111663650845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285878259016626,0,0.639162267704125,0,0,0,0.282157962582196,0,0,0,-0.0095020324082811,0,0,0,0.180505087744725,0,0,0,0,0,-0.0676715998937954,0,0.000887085425332627,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0616238763135148,-0.08239588832387,0,0,0.362406681170785,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384653228297627,0,0,0,-0.206513241038309,0,0,0,0,0,0,-0.116821693562597,0.119048152701088,0,0,0,0,0,0,0,0,0,0,0,0.0299605717142602,-0.109953348417659,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439153264553286,0,-0.73227226336436,0,0,0,0,0,-1.02857140327527,0,0,-0.231792912797506,0,0,0,0,0,0,0,0,0,0.616566858807201,0,0,0,0,0,0,-0.0662588328809077,0,0,1.74918046473662,0,0.854797946213292,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319505372604393,0,0,0,0,0,0,0,0.590017952956607,0,0,0.237834654883659,0,0,0,0,-6.93889390390723e-18,0.300267495763501,0,0,0,0,0,0,0,-0.203170969094235,0,0,0,0,0,0,0,0,0,0,1.224431369914,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0305194406112158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12090438947747,0,0,0,0,0,0,0,0,0.00969658531064598,0,-0.209236558350765,0,0,0,0,0,-0.15223409284738,0.125645288156408,0,0,0,0,0,0,0,-0.00567259692838894,0,0,0,-0.0429345126404344,0,0,0,0,0,0,0
MKreturn,0,-0.0310953506856349,0,0,0,0,0,-0.0712895088007384,0,0,0,0,0,0,0,0,0,0,0,-0.0159252276421084,0,0,0,0,0,0,0,0,0,0,-0.0706115987264697,0,0,0,0,0,0.147579244717511,0,0,0.0336801864709811,0,0,0,0,0,0,0,0,0,0,0,0.0124711810205857,-0.00608858588637671,0.328148911277456,0,0,0,0,0
MKvol,0,0,0,0,0,0.000754631912021321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000580757415831726,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000548175188119797,0,0.000891147876227914,-0.000617581062187138,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718096895884407,0,0,0,0,-0.0219361622207529,0,0,0,0,0,-0.0158926653707859,0,0,0,0,0,0,-0.00818181094534241,-0.0185029966215044,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0339506705990241,0.168484120403755,-0.120580391165925,0.162147594271408,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043899277210237,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.000485346774718855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230730557767495,0,0,-2.71050543121376e-20,0,0,0,-0.00259503815878826,0,0,0.000189007965304652,0,0,0,0,0,0.000183132439071738,0,0,0.00200996662267216,0,0.00355123225092944,0,0,0,0.0183558629017886,0,0
