,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X003816.SZ,X600031.SH,X002371.SZ,X002129.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X002180.SZ,X300142.SZ,X600702.SH,X600522.SH,X601877.SH,X002236.SZ,X600584.SH,X000157.SZ,X600741.SH,X002074.SZ,X600460.SH,X000733.SZ,X000977.SZ,X000066.SZ,X300003.SZ,X600183.SH,X000799.SZ,X002414.SZ,X002294.SZ,X000800.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0108870415451776,0.0635475396448504,0.130756815082671,0,0.150825477849,0,0,0.0778400584854259,0,0,0,0.0458491561394338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242513622774644,0,0,5.42101086242752e-20,0,0,-0.0641831608148869,0,0,-0.0319334630798755,0,0,0,0.07593637140467,0.039023647264221,0,0,0,0,0,-0.00695905128286724,0.0226255341526968,0,0,0,0,0,0
X000858.SZ,0,0,0.0183836500941841,0,0.054890643967677,0,0.527129573869628,0,0.137377630087275,0,0,0,0,0.0379304225742446,0,0.115845468733011,0,0,0,0,0,0,0,0,0,0,0,-0.0375386603162123,0,0,0.0165413514450512,0,0,0,0.0365651005961322,0,0,0,0,0,0.0690137066713821,0,0,-0.0667582210670764,0,0,0,0,0,0,0,-0.0260049202571138,0,0,0,0,0,0,0
X002415.SZ,0,0.031056115769005,0,0,0,0.0700791050307673,0,0,0,0,0,0,0,0,0,0,0.146787186345907,0,0,0.194549951257492,0,0,0,0,0.0301397771372718,0,0,0,-0.0575871320647187,0.0387485069842775,0,0,-0.0730221224944792,0,0.261540990219097,0,0,0,0,0,0,0.120715341076635,0,0,-0.103960972441192,0,0,0,0,0,0,1.0842021724855e-19,-0.0161911522631608,0,0,0,0,0,0
X000568.SZ,0,0.507745390392462,0,0,0,0,0.287973197504573,0.0485724003515946,0,0,0,0,0,0,0,0,0,0,0,-0.0502274897981813,0,0,0,0,-0.112858120858853,0,0,0,0,0,0,0,-0.0895142144373108,0,0,-0.0032172013296953,0,0,0,0,-0.0956673212937202,-0.0299756012516235,0,0,0.257614811110711,0,0,0,0,8.67361737988404e-19,0,0,-0.00845425919028951,0,0,0,0,0,0
X600809.SH,0,0,0,0.20617059608612,0,0,0.264638621180811,0,0,0.0580338554162453,0,0,0,0.0450267969647849,0,0,0,0,0,0.0126812433614159,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163748852884517,0,0,0,0,0,0,0,-0.0352226662670967,0,-0.0564122998757695,0,0,0.104475492693637,0,0,0,0,0,0.00526745623733534,0,0,0,0,0,0,0
X600276.SH,0,0.176962531769578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574431688730198,0,0,0,0,0,0,0,0.0673173728540122,0.0772824691116566,0.028664336418741,0,0,0.0364166580334515,0,0,0,0,0,0,0,0.273623632921681,0,0,0.0556015109365223,0.0795777529459939,0,0,-0.0345801878602702,-0.0099023162351466,-0.00900355524126287,0,0,0,0,0,0
X002304.SZ,0,0.347910714852259,0,0.342411076233684,0.0545111859503344,0,0,0,0,0,0,0,0,-0.0345697417313199,0,0,0,0,0.212468546440142,0,0,0,0,0,0,0,0,-0.0267124672444868,0.0124989618936096,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04238241806627,-0.0166588769080393,0,0.00201226392803758,0,-0.0413318926112834,0,0,0,0,-0.0034417465523112,0,0,0,0,0,0
X600690.SH,0,0,0,0.134302838942563,0,0,0,0,0.0549808494426994,0,0.0624487788019401,0,0,0,0,0.119670910294083,0,-0.0423605307303483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104699258869368,0,0,0,0.00568639430396673,0,0,0,0,0,0,0,0,0,0.00726099548191202,0,0,0,0,0,0,0
X000651.SZ,0,0.185425208260848,0,0,0,0,0.0391284196547339,0.347073361221049,0,0,0,0,0,0,0,0,0,-0.0045998689799723,0,0,0.09799260636006,0.0663200069268182,0.00226340043031256,0,0,0,0,0,0,0,0.017550285555701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00127152568862714,-0.00539819282182167,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.18069495014328,0,0,-0.0343981129195557,0,0,0,0.00989555756277263,0,0.249177389568877,0,0,0,0,0,0,0,0,0,0,0,0,0.359653711445055,0.0173968767837861,0,0,0,0,0.204117052405238,0,0,-0.0281672298591731,0,0,0,0,0,0,0,0.219414554474077,0.507864049290799,0,-0.00942851751358278,0,0,0,0,0,0
X300124.SZ,0,0,-0.107264030475587,0,0.0562953985217423,0,0,0,0,0.238917674345917,0,0,0,0,0,0.117679129191588,0,-0.0868104661417198,0,0.255502895682601,0,0,0,0,0,0,-0.153771202159764,-4.33680868994202e-19,0,0.147379423963583,-0.0591778956292422,0,0,0,0,0,0,0,0,0.0809414370459049,0,0.0734848370416094,0,0,0,0,0,0,0,0.00622500575233987,0,-0.0150619980829034,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0328450910564073,0,0,0,0,0.0494551864729123,0,0,0,0,0,0.0593462125647375,0,0,0,-0.0082368959245543,0,0.175797785504531,0,0,0,0,0,0,0,0,0,-0.0595367443755661,0,0,0,0,0,0,0.294114692810865,0,0,0,0.0795813002002747,0,0,0,0,0,0,0,-0.0282569157368203,-0.0296192622104953,0.0153248511701114,0,0,0,0,0,0,0
X000725.SZ,0,0,0.110045357122206,0.0114463186344293,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0280008839320083,0,0,0,0,0,0,0,0,0,0.0674041781159976,0,0.0374224797262592,0,0,0,0,0.0927849749492048,0.092294889691043,0.126802755822854,0,0,0,0,0,0.0417483528234643,0,0.0594632612724372,0,0,0,0,0,0.0678501067845327,0,-0.00898852793747642,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.167923913224298,0,0,0,0,0,0,0,0,0.122150047177392,0,0,0,0,0,0,0,0.0714840393000103,0,0,0,0,0.0385846278183992,-0.100712236866225,0,-0.0572634453131288,0,0.395371917661694,0,0,0,0,0,0,0.0140638059678324,0,0,0.0821927498121505,0.0646007351464933,0,0,0,0.119558041440962,0,0,-0.0050240887935851,0,0,0,0,0,0
X003816.SZ,0,0,0.0148039209952006,0,0,0,0,0,0,0,0,0.0191669158619546,0.00644476856704126,0.000335710861168547,0,0,0,0,0,-0.0319347817191329,0,0,0,0,0.0292656336075093,0.200611133478988,0,0,0,0,0,0,0.0103367905431852,0,0,-0.0320635309215707,0,0,-0.00538975731441101,0,0,0.0762130725974736,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.000397786647826839,0.0132980313071287,0,0,0,0,0,0
X600031.SH,0,0.319535201165653,0,0,0,0,0,0.173508855899517,0,0,0.108330889262298,0,0,0,0,0,0,0,0,0,0,0.0296919373269057,0,0,-0.116552027942889,0,0,0.0341127608874153,0,0.0166968728404906,0,0,0,0,0,0,0.320612853425584,0,0,0,0,0.0474426017280795,0.025746836784607,-0.0368725954930642,0,0,0,0,0,0,0,-0.0304200067732764,0.00212481890961696,0,0,0,0,0,0
X002371.SZ,0,0,0.113748052926055,0.00645762009839929,0,0,0,0,0,0,0,0,0,0.101768068770843,0,-0.00656513316811797,0,0,0,0,0,0,0,0,0.40569499899697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342096236974917,0,0,0,0,0,0,0,0,0,0,0,-0.0181927154350009,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103806247141213,0,0,0.23493865989532,0,0,8.67361737988404e-19,0,0,0,0.181714492999828,0,0,0,0,0,0,0,-0.103885273690395,0.405629679951812,0.118947986465,0,-0.0525258983311644,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0139013298725028,0,0,-0.0297974403243417,0.108248471266092,-0.0799258295478624,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.246108658962263,0,-0.0461605039351302,0,0,0,0,0.119680185841206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688750708455217,0.221761805942306,0,0,0,0,0,0,0,0,0,0,0,-0.113817497827675,0.0161842598648776,-0.034687236731678,0,0,0.178643897646182,0,0,0,0,0,0,-0.00547088176037075,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0193349530097294,0,0,0,0.0239659833864286,0,0,0,0,0,0,0.0123702864899636,0,0,0,0.0542894333747624,0,0,0.224109983490667,0,0,0,0,0,0.119570478580491,0,0,0,0,0,-0.472515930941822,-0.228429723512278,0,0.387668056516255,0,0,0,0.0986852276807891,0,0,0,0,0,0,0.0457509696521213,0,0,0.0153483510849409,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787577564762144,0,0.0311123334486038,0,0.323339328622402,0,0,0.0430166749823818,0,0,0,0,0,0,-0.079418440960274,0,0,0,-0.117485373163224,0,0,0,0.648813294376233,0.106046163277522,0,0,0,-0.00704817444121061,-0.0974946175018774,0.219022504793529,0,0,-0.061203327020152,0,0,0,0.0372537126485182,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.100371108363921,0,0,0,0,-0.0433457581521233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415215280871142,0,0,0,0,0,0,0,0,0.144540333087126,-3.46944695195361e-18,0,0,0,0.0704320198091812,0,0,0,-0.0146482282827566,0,0,0.0568945112567676,0,-0.235981937456294,0.018680726137048,0.00699616931140314,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.177145000584594,0.0965574230358839,0,0,0,0,0,0,0,0,0,0,-0.0176773300894832,0,0,0.167895762362608,0,0,0,0.118932441658644,0,0.0585066469266391,0.0306318688993158,0,0,0,0,0,0,0,0.0834765768377598,0,0,0,0.231264869203183,0,0,0.00051333584029817,0,0,0,0,0.0459415814931233,0,0,0,0,0.00619830425924945,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0611047823489741,0,0,0.0691840156653495,0,0,0,0,0,0.0366920016056922,0.214174332146094,0,0,0,0.0286313591402226,0.245695957574113,0,0,0,0.0310358968744656,0,0,0,-0.00829561333652004,0,0,0,0,0,0,0.0470708049583965,0.0118089053288472,0.00906974616729989,0,0,0,0.0690011541275359,0,0,0,0,0,-0.0292416593895255,0,0,0,0,0,0
X002049.SZ,0,0,0.130833777316147,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.141993564162767,0,-0.0648344479179914,0,0,0,0,0,0,0,0,0,0,0,0.267510305179461,0,0,0,0,0,-0.215029303418606,0,0,0,0,0,0,0.18678517495533,0,0.0202157339253675,0.308741940474875,0,-0.0143541700640305,0,0,0,0.0825160068692674,0,-0.0276252814675575,-0.00160760006952842,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839797649567592,0.0947790336777193,0,0,0,0,0,0,0,0,0,-0.00117834322550609,0,0,0,0,0.108421849832127,0.0658354030361303,0,0,0,0,0,0,0,0.00361427390928131,0.0406885473744693,0,0,0,0,0,0.132892975196407,0,0,0.0399991041833984,0.00500905696894256,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0232413555478957,0,0,0.134256913541695,0.0649678375755758,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0573374177394253,0,0.00183383524751737,0.00217724798433529,0,0,0,0,0,0.0425009385243249,0,0,0.0828958064145883,0,0,0,0,0,0,4.33680868994202e-19,0.0452945746820429,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0125404824117357,0,0,0,-0.0332980846036999,0,0,0,0,0,0,0.0900108466055587,0,0,0.237517834282536,0,0,0,0,0,0,0,0,0.091160768768691,0.100543644894977,0,0.347918074472124,0.0235377303103403,0,0,0,0.0160406666607601,0,0.080917762350594,0,0,0,0,0,0,0,0,-0.00668034664563861,-0.0209239859099626,0,0,0,0,0,0
X000661.SZ,0,0.151545896868217,-0.399351542198842,0.0955961879592227,0,0,0.150088608590934,0,0,0,0.00374528640710971,0,0,0,0,0,0,0,0.385203298169177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220156838015401,-0.00357729039028128,0,0,0,0,0.138835952438091,0,0,0,-0.0454191217330507,0.179317464785159,0,0,0,0.345642825607881,0,0.0626377040739254,-0.0221764426716328,0,0,0,0,0,0
X002180.SZ,0,0,0.106777624507029,0,0,0,0,0,0,0,0,0,0,0.0565549939069125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352692597057982,0,8.67361737988404e-19,0.267026057225602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517196667448923,-0.0332903762762092,0,0,0,0,0,0
