,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X000100.SZ,X002241.SZ,X002475.SZ,X000338.SZ,X002456.SZ,X002236.SZ,X600118.SH,X600271.SH,X002085.SZ,X600177.SH,X000157.SZ,X600372.SH,X002007.SZ,X300003.SZ,X300124.SZ,X000559.SZ,X600867.SH,X002292.SZ,X002294.SZ,X600089.SH,X002426.SZ,X002180.SZ,X601877.SH,X002506.SZ,X600522.SH,X002074.SZ,X000623.SZ,X002508.SZ,X000981.SZ,X000536.SZ,X600498.SH,X300136.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.0264621099346969,0.0411907999782452,0,0,0,0,0,0,0.0818875387125537,0,0,0,0,0,0,0,0,0,0,0,0.0100632500789856,0,0.174555239871252,0,0.4667051497339,0,0,0,0,0,0,0,0,0,0,-0.0553490581695854,0,0,0,0,-0.0295507009946161,0,-0.10956182208946,0.355480694537509,0,0,0,0,0,0.00815878587349763,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.42460596071526,0,0.0669397197996221,0,0,0,0,0,0,0,0,0,0,0,0,0.0107490874090148,0.10368844286077,0,0,0,0.0790750429640824,0,0,0,0,0.0205192105172417,0,0,0,0,0,0,0,0.0503721403681443,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121033268395806,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.132750314628848,0,0,0,0,0.204028496359753,-0.0971093326465988,0,0,0,0.0584328792905954,0,0.150744644140653,0.0410248086909684,0,0,0,0.0143124691441162,0,0,0,0,0,0,0,0,0,0,0,0.170282311259678,0,0,0,0.307711714481144,0,0.0965696684498465,0,0,0.09284528360648,0,0.0582978637799442,0,0,-0.0243592472080942,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029649675774572,0,0,0,0,0,0
X002241.SZ,0.207508271757361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108566294473434,0,0,0,0.0979026077738193,0.211643435969206,0,0,0,0,0,0,0,0,0,0,0,0.034376040539845,0,0,0,0,0,-0.324226473037044,0,0,0,-0.0635710458604019,0,0,0,0,0.273859469642825,0,0,0,-0.0171716666372954,0,0,0,0,0,0
X002475.SZ,0,0.184723717013642,-0.0162407282783501,0,0,0,0,-0.0187237749039571,0,0,0,0,0,0,0,0,0,0.167577538655033,0,-0.0208631768351967,0,-0.04986655171645,0,0,0.12283442543424,0,0,0,0,0,0,0,0,0,0,0,0,0.0339565331474233,0,0,0,0,0.0310319763933877,0,0,0,0.266734906153677,0.0337352014468678,0,0,-0.0138062591809443,0,0.059171643742595,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.232615151556496,0,0,0.0797011362125787,0,0,0,0,0,0,0,0.253215387275731,0,0,0,0,0,0,0,0,0,0,0.432216311784356,0.0662728146019487,0,0.190485610562956,-0.0929394425234898,0.407863869241505,0,0,0,0,0,0,-0.0996840041175595,0.103820339922276,0,0,0,0,0,0,0,0,0,0,-0.115430231746,0.0826383294572024,0,0,0,0,0,0
X002456.SZ,0,0.0574461462512833,0,0,0,0,0,0,0,0,0,0,0,0,0.261762668050374,0,0,0,0.330588546105991,0,0,0,0,0,0,0,0,0,0,0,0,0.0399088556895076,0,0,0,0,0,0,0,0,0.241161255611788,0,0,0,0.0424858033457957,0,0.0277083516413674,0.0173935197367938,0,0,0,-0.0103276519850021,0,0,0,0,0,0
X002236.SZ,0,0,0.0979872010225615,0,0,0,0,0,0,0,0,0,-0.017962456362274,0,0,0,0,0.123959274234718,0,0,0.0724415447259971,0,0,0,0,0,0,0,0,0.0925635233913049,0,0,0,0.295964639516797,0,0,0,0,0,0,0,-0.247507282207423,0,-0.139949988602997,0,0,0,0.0859525900044828,0,0,0.0394003049586772,-0.0297555806123767,0,0,0,0,0,0
X600118.SH,0,0,0,0.170021208831882,0,0,0,0,0,0,0,0.107957468325962,0,0.0336783533852754,0,0,0,0,0,0.113776479257514,0,0.00538952506204703,0,0,0,0,0,0.100509580229998,0,0,0.00910623047893904,0,0.0892449978715771,0,0,0.128566998808894,0,0,0,0,0,0.17360663794033,0,0,0,0.0594295205145178,0.0549437627228585,0,0,0,0,-0.00147657008876797,0,0,0,0,0,0
X600271.SH,0,0,-0.0212728375972175,0,0,0,0,0,0,0,0,0,0,0,-0.055036155305248,0,0,0,0.00605795180391782,0,0,0,0,0,-0.0233071251798254,0,0,0,0,0,0,0,0.0786712648132166,0,0,0,0.00697962312144504,0,0,0.115292497864212,0.0576142025115773,0,0,0,-0.00342894032581332,0,0,0.033632566222066,0,0,0,0.0474871329383406,0.155238444714932,0,0,0,0,0
X002085.SZ,0,0,-0.151766921105594,0,0,0,0,0,0.0963230343416958,0,0,0,0,0.0650015985752567,0,0,0,0,0,0,0.0878533048544769,0,0,0,0,0,0,0,0,0,0,0,-0.0710111190858874,0,0,0,0,0,0.247345022765717,0,0,0,-0.00795923930206262,0.235574088184013,0,0,0.0273596579034791,0.0465719428755141,0,0,0,0.00667458291255642,0,0,0,0,0,0
X600177.SH,0,0.0769203646108901,0,0,0.0939503671113227,0,0,0,0,0.0980359029994908,0.216643083295466,0,0,0.0674152176402583,0,0,0,0.0246772904601429,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303159568350844,0,0,0,0,0,0,0.0511636264977515,0,0,0,0,0
X000157.SZ,0,-0.0611405906824762,0.137710352894902,0,0,0,0,0,0,0,0,0.0487216186649911,0,0.492095116732758,0,0,0,0,0,0.0349535624808081,0,0,0,0,0,0,0,0,0,0.0236100616103787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518655394579644,0,0,0,0,0,0,0,-0.00116983390910698,0,0,0,0.158194019695101,0,0
X600372.SH,0,0.08810328395252,0,0,0,0,0,-0.00751927076903424,0,0,0,0,0,0,0,0,0,0.0390141606808413,0,0.0499164613311889,0.0014323484948669,0,0.252759657115307,0,0,0,0,0,0,0,0,0,0,0,0,0.00565784690987147,0,0,0,0,0.203249140657009,0,0,0,0,0,0.0734266502673624,0,0,-0.0224022189008821,0.017159578032538,0.00584170077223548,0,0,0,0,0,0
X002007.SZ,0,0,0.108627443288557,0,0,0,0,-0.0523682159508922,0,0,0,0,0,0,0,0,0,0.0800233741118603,-0.0458663648924971,0,0,0,0,0,0.115030961685979,0,0,-0.0199006864398725,0,4.33680868994202e-19,0,0,0,0,0.233715547696848,0,0.0943968199633072,0,0,0,0,-0.0507248970366949,0,0,0,0.214545323137653,0,0.0689196007323405,0,0,0,-0.0170818513780631,0,0,0,0,0,0
X300003.SZ,0,0,0.00554968708833836,0.243549979440392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875126075287467,0.0123485612892132,0,0,0,0.135723500333469,0,0,0,0,0,0,0.186780579989808,0,0.316399935968659,0,0,0,0,0,0,0,0,0.0839859939607234,0,0,0,0,0,0,0,-0.00454436084287821,0.00534586918046049,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811898614390603,0,0,0.109174591713743,0,0.116317237732068,0,0,0,0,0,0,0,0,0,0,0.0140380072657723,0,0,0.0317178879345183,0,0,0,0,0,0.0948921939135599,0,0.124383291468299,0,0,0.134966180462468,0,0,0.00175686159214013,0,0,0,0,0,0,0
X000559.SZ,0,0,0.0678560311351657,0,0.00461680315818955,0,0,0,0,0,0,0,0,0.00907999256632476,0,0,0,0,0,0.0498034861994183,0.0946189497444206,0,0.0878253897982082,0,0,0,0,0,0,0.303472307336692,0.0811803110103067,0,0,0.102350920933315,0,0,0,0,0,0.0659312988336349,0.0403180394955082,0,0,0,0,0,0.0199240335391586,0.0284239573030628,0,0,0.0209027988268029,0,0,0,0,0,0,0
X600867.SH,0,0,-5.42101086242752e-20,0,0.124695563650765,0,0,0,0,0,0,0,0,0,0,0,0,0.0955301748591848,0,0.096950387866152,0.0492321054028952,0,0,0,0.0335931778729998,0,0,0,0,0.0246935048810939,0,0,0,0.0156262463532443,0,0,0,0,0,0,0.0610063616319237,0,0,0,0,0,0,0,0,0,0,-0.0019597946811389,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146332893762324,0.173411060749261,0,0,0,0,0,0,0,0,0,0.0716378538845467,0.0533905823747628,0.511351581896111,0,0,0,0,0,0,0,0.0398375475415435,0,0.134213430764166,0,0,0,0,0,0.0983534281757368,0,0,-8.67361737988404e-19,-0.00230006889682524,0,0,0,0,0,0
X002294.SZ,0,0.14812893603112,0,0,0,0.207318066616051,0,-0.0779458299618665,0,0,0,0,0,0,0.0205622895904228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196869153191049,0,0,0,0,0,0,0,0,0.0336115163103304,0,0,0,0,0.130773696345815,0,0,0,-0.0907304277256247,0,0,0.046233497778166,0.0022401133282013,-0.00615995866916191,0.0334445294450684,0,0,0,0,0
X600089.SH,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.249081230702183,0,0.0841665414202363,0,0,0,0,0,0,0,0,0.0856459323404179,0,0,0,0.00188006174177473,0,0.101373334146208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369582545706294,0.192143616063713,0,0,0,-0.0409642642778599,0,0,0,0,0,0,0,0.00909544876922493
X002426.SZ,0,-0.121786659682078,0,0,0,0,0,0,0,0,0,0,0,0,-0.10832329306092,0,0,0,0,0,0,0,0,0,0.294629763136213,0,0,0,0,-0.0160194328144547,0,0,0,0,-0.0244598972625197,0,0,0,0.169143688808527,0,0,0,0.104461675731962,0,0.176369516285279,-0.338047468534708,0,0.0974225798237491,0,0,-0.0766453790747552,0.0615393043338876,0,0,0,-0.0464415472635381,0,0
X002180.SZ,0,0,0.188672784264338,0,0,0,0,0,0,-0.51135154038852,0,0,0,-0.351058768713535,0,0,0,0,0.191429315133403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269869802558683,0.332543390910125,0.0469548286756743,0,0.0955886878842321,0,0,0,0,-0.0650188765926977,0.016183287704785,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.340583246325227,0,0,0.101105586907513,0,0,-0.105459535929436,0,0,-0.157196569902401,0,0,0,0.217257816158557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190680044754865,0,0,0.0340575308697079,0.335635463585761,0,0,0,0.0262581457139022,0,0.0956394949762799,-0.0614789943702694,0,0,0,-0.00537566715013276,0,0,0,0.184462348587943,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127858463585103,0,0,0,0,0,0.11863634312205,0,0,0.126364052632324,0,-0.0828191369485949,0,0,0,0,0,0,0.234174195717202,0,0.261865636439611,0,0,0.0983054086925488,0,0.0612043229954683,0,0,0.00622121087450307,0,0,0,0,0,0,0,0,0,0.00305462642605512,0.0270550565464973,0,0,0,0,0
X600522.SH,0,0,0.168577053489521,0,0.138688051734483,0,0,0,0,0,0,0,0,0,0,0.102085028746293,0,0,0,0,0,0,0,0,0,0.0197515311363629,0,0,0,0,0,0,0.0470577590880191,0,0,0,0,0,0.236926016308651,0,0,0,0,0,0,0,0,0.104491288760366,0,0.0845271594662295,-0.0183071395024949,0.00524199924766453,0,0,0,0,0,0
X002074.SZ,0,0,-0.0249310042939898,0,0,0,0,0.14449276883717,0,0,0,0,0,0,0.0592307598977126,0,0,0,-0.0764449981602102,0.134101861317881,0.17455764657408,0,0.298651800500939,0,0,0,0,0,0,0,0,0,0,0.236417125017578,0,0,0,0,0,0,0,0,-0.022825546497407,0,-0.0644353510448527,0,0.0592346683900068,0,0,0,-0.0250068169037761,0,0,0,0,0,0,0
X000623.SZ,0,0,0.527411618828335,0,0,0,0,0.155761873361003,0,0,0,0,0,0.161825861078991,0,0,0,0,0,-0.468402515924683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681209283276859,0,0.240044305676736,0,0,0,0.0782397523971915,-0.0220848572484728,0,0,0,0,0,0.896840654046808
X002508.SZ,0,0.0672400456160336,0.143005463383811,0,0,-0.142446590651262,0,0,0,0,0,0,0.0125400743618869,0,0,0,0,0,0,0,0.0911798861793229,0,0,0,0.068502067079425,0,0,-0.0438028005737438,0,0,0,0,-0.0819702465451957,0,-0.191383677064145,0,0,0.0408731410288285,0,0,0,0,0.0432657536153561,0,0,0,0,0,0,0,0,0.0179533275762678,0,0,0,0,0,0
X000981.SZ,0,0,-0.0896996326679783,0,0,0,0,0.0743521850648406,0,0.169811577508937,0,0,0,0,0,0,0,0,0,0.203930592168636,0,0,-0.138488162369352,0,0,0,0,0,0,0,0,0,0,0,0,0.074682090790826,0,0,0,0,0,0,0.136150182544115,0,0,0.100978178742364,0,-0.0608056243410621,0,0.0622976768036056,0,-0.0120906233578528,0,0,0,0,0,0
X000536.SZ,0,-0.0110629386731171,0,0,0,0,0,-0.0600142369301003,0,0,0,0,0,0,0,0,0,0.104824898776032,0,0.042412937782415,0,0,0,0,0,0,-0.0768166706845714,0,0,0.0179028554260833,0,0,0,0,0,0,-0.257928020751174,0,0,0.217671986350689,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0346712248947312,0.000177346259219532,0,0,0,0,0,0
X600498.SH,0.461122188685295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748972835002223,0,0,0,0,0,0.0962845110906745,0,0,0.295822612046355,0,0,0,0,0,0,0,0,0,0.00296678886347427,0,0.0258238664618205,0,0,-0.239707107445975,0,0,0,0,3.46944695195361e-18,0,-0.108019003169566,0,-0.0203615295039118,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.0524754203965467,0,0,0,0,0,0,0,0,0,0.0365318241304965,0.397957722490755,0,0,0.0933395228939615,0,0,0.0457568181460816,0,0,0,0.0800053457170363,-0.300124940076892,0.3028594921749,0,0,0.0565760131460375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486729389737192,0,0.0665969756585881,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.00627715490199597,0,0,0,0.0765476709717287,0,0,0,0.175061257172394,0.00319785793845543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327040403048551,0,0.176195078841089,0,0,0,0,0.184792689469744,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206685705050192,0,0,0,0,0,0
Change_TY3M,0,0.044417421979742,0,0,0,0,0,0,0.0900906307055442,0,0,0,0,0,0,0.0786383537562867,0,0,0,0,0,0.333945892278775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181584186465418,0,0,0,0,0,0,0.0525281460015795,0,0,-0.0267114835743597,0,0,0,0,0,0,0
Slope,0,0,-0.202425414565232,0,0,0,0,0,0,0,0,0,0,0,-0.109649729667635,0,0,0,0,-0.00739306391460817,0,-0.237044696789801,0,0,-0.294029913831493,0,0,0,0,0,-0.0222986516313671,0,0,0,0,0,0,0,0,0,-0.11719540464225,0,0,0,0,0,0,-0.130351315069587,0,0,0,0.7125841825296,0,0,0,0,0,0
TED,0,0.471342465681328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272675042457981,0,0,0,0,0,0,0,0,0,-0.239280974309415,0,0,-1.98806156439581,0,0,0,0,0,-0.258939685224598,0,0,0.629570930832448,0,0.700646808049421,0,0,0,0,0,0,-0.135477600855063,1.31929234493688,0,-0.66362743318066,0,0,-2.39174214209221,0,0
RealEstate_excess,0,0,0,0,0,0,-0.273788638285751,0,0,0,0.040567466538325,0,0,0,0,0,0,0,0.0698381158280715,0,0,0,0,0.0166858194322393,0,0,0,0,0,-0.0352286763899652,0,0,0,0,0,0,0.0959672689949327,-0.187180589831219,0,0,0,0,0,0.171104205626227,0,3.46944695195361e-18,0,0,0,0,0.0481468335208635,0.0055737185927041,0,0,0,0,0,0
MKreturn,0,0,-0.011545110903143,0,0,0,0,0.0663296887786155,0,0,0,0,0,0,0,0,0,0.0923100132147235,0,-0.0878371944696934,0,-0.065221257795075,0,0,0,0,-0.0418741094190762,0,0,0,0,-0.0390385924536649,0,0,0,0,0,0,0,0.0916681446091322,0,0,0.023413368975146,0,0,0,-0.254655760007264,0,0,-0.0119039293649764,-0.0362244866494146,0.0244726212451855,0.151151703718505,0,0,0,0,0
MKvol,0,-0.00127268532476294,0,0,0,0,0,0,0,0.000858295314401749,0,0,0,0.0009985858688962,0,0,0,0,0,0,-0.00273190089592147,0,-0.00475584897818854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00300036348102723,0,0.00253221658720253,0,0.00538650957068964,-1.6940658945086e-21,0,-0.00276961340537527,0,-0.00126284005576393,0,0,0,0,0,0.0379060278600887
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410979977092263,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552048022845993,0,0,0,0,0,0.0695374806166729,0,0.0464663425961342,0.00529513035663016,-0.0710989928331091,0,0,0,0,0,0,0,0.0533948111161296,-0.00623815147654946,0,0,0,0,0,-0.978582926579789
CarbonVol_Guangdong,0,0,0,0,-0.00177170988010695,0,0,0,0,0,0,0,0,0,-0.00302477221955571,0,0,0,0,0,0,0,0,0,-0.0116141846910605,0,0,0,0,0,0,0,0,0,0,0,-0.00173613933606599,0,0,0.00392245071382648,0,0,0,-0.00654241403434707,0,0,0,0,0,0.017782490800793,0,0,0,0,0,0.0514358102174561,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113111245833658,0,0,0,0,0.0385021705940141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160182333066847,-0.00328948663250723,0,0,0,-0.00605881633192944,0,0,0,0,2.71050543121376e-20,0,0,0.0207496613765324,-0.0173930211533041,0,0,0,-0.312689170855919,0,0
