,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000100.SZ,X000338.SZ,X600118.SH,X600271.SH,X002236.SZ,X601877.SH,X002085.SZ,X000157.SZ,X600177.SH,X600372.SH,X002456.SZ,X002007.SZ,X300124.SZ,X600699.SH,X300003.SZ,X002294.SZ,X000559.SZ,X600089.SH,X002292.SZ,X600867.SH,X600522.SH,X002180.SZ,X002074.SZ,X002426.SZ,X002508.SZ,X002506.SZ,X000536.SZ,X002465.SZ,X600498.SH,X000623.SZ,X000547.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00550866297688616,0,0,0,0,0,0.126305314652716,0.026580493228785,0,0,0,0,0.172111154995713,0,0.0883526525113595,0,0,0.0195471483202462,0,0,0,0,0,0,0,0,0,0,0,0,0.0480545639847375,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0375321881578822,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,-0.00734093943336941,0,0,0,0,0,0,0,-0.0880917446101067,0,0,1.03309257059044,0,0,0,0,0,0,0,0,0,0,-0.0614972987810711,0,0,0,0.0350114727180787,0,-0.154741596427118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134157006217938,0,-0.0349572766333166,0,0,-0.00723526991469286,0,0.0419119727708239,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.446433980182979,1.2823335182209,-0.159810995376374,0,0,0,0,0,0,0,-0.0424948033444266,0,0,0,0,0,0.0865194755886266,0,0,0,0,0,-0.123042686360482,0,0,0,0,0,0,0,0.179229798362795,0,-0.0775392020401343,0,0,0,0,0,0.214154012683771,0,-0.077562497671728,0.031772336767106,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0051067475526407,0,0,0,0,0.0933476092350663,0.0271644592277015,0.111620194039993,0,-0.0464330925559771,0,0,0.0487708981074199,0,0,0,0,0,0.0408984745663854,0,0,0,0.0177530027345828,0,0,0,0,0.175257845957241,0,0,0,0.141002849066846,0,0,0,-0.0502882189775754,0,0,0,0,0,0,0,0,0,-0.0181668255083102,0.0117265620750199,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.237559475998475,0,0,0,0.0252067566767557,0,0.432752482626898,0,0,0,0,0,0,0,0,0.121282024284698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0692498523320811,0,0,0,0,0,0,-0.0129984418423552,0.015276547450116,0,0,0,0,0,0
X000725.SZ,0,0,0.0918804073553831,0,0,0,0,0,0,0.0498413124197172,0,0,0.0362818863827422,0,0,0,0,0.0695824667169775,0,0.0921629396103483,0,0,0,0,0.176257419395971,0,0,0,-0.168870706298588,0,0,0,0,0,0,0,0,0,0,0,0.0568150756044077,0,0,0,0,0.174410826762078,0,0.0295642191659317,0,0,0.00314784150007618,-0.00960215082380213,0,0,0,0,0,0.0313052627731911
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265783644294158,0,0.086533790230408,0,0,0,0,0,0.024682385007926,0,0,0,0,0,0,0.00389608674985584,0,0,0.128468546520938,-0.071193715495564,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104673954003095,0,0,0.0273066666873265,0,0,0.0105993710577135,0,0,0,0,0,0
X002304.SZ,0,0.0262532070592686,0,0,0,0,0,0,0,0.0150428748649357,0,0,0,0.384073433897491,0.14125024774514,0,0,0.0494365591477395,0,0.0454063095238624,0,0,0,0,0,0,0,0,0,0,0.00757122129268374,0,0,0,0,0,0,0.0534692611503906,0,0,0,0,0,0,0,0,0,0,0,-0.0712299367709623,0,0.00606022762327879,0,0,0,0,0,0
X000625.SZ,0,0.129252587837268,0.143808122963601,0,0.0887662336259033,0,0,0.0370100045273295,0,0,0,0.0400511736378703,0.0832105068913506,0.0387164026993103,0,0,0,0,0,0,0,0,0,0.0306201048400694,0,0,0,0,0,0,0,-0.0563167333450286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00663118450441245,-0.00402688736291498,0,0,0,0,0,0
X000063.SZ,0,0.0352082378093417,0.220590304103373,0,0,0,0,0,0,0,0,0,0.0163904432051694,0,0,0,0,0,0,0.308864964344568,-0.105118971874036,0,0,0.036747203417186,0,0,0,0,0,0,0,0,0,0.107127742345364,0,0,0,0,0,-0.0372771087184701,0,0,0,0,-0.144867477982851,0,0,0.0620884811096856,0,0,0.0875490123720374,-0.0823988550173464,0,0,0,0,0,0
X600690.SH,0,0,0.211078584295656,0,0.104168128963864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154917876685754,0,0,0,0,0.0561216062258818,-0.100338248363168,0,0,-0.149105213919726,0,-0.0310902772847557,0,-0.0740266959513118,0,0,0,0,0,0.140817031883343,0.0213466791027543,-0.104649362812902,0,0,0.133851708112126,0,0,0,-0.06804508281236,0,0,0.00480556720102715,-0.0168592872294543,0,0,0,0,0,0
X600703.SH,0,0,0,0.189947523581084,0,0,0,0,0,0,0,0,0.09715932393189,0,0,0,0,0,0,0,0,0,0,0.104768504257586,0,0.27255113349517,0,0,-0.105076720849904,0,0,-0.0488760421888445,0,0,0,0.059215744988124,0,0.150385022451863,0,0,0,0.0403308082108444,0,0,0.109635115134179,0,0,0,0,0.187668575927887,0.0215082399378147,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.138599306158546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287044085469021,0,0,-0.0357386653132085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190015965830905,0,0,0,0,0,0,0.00829616540393895,0,0,0,0,0,0
X600741.SH,0,0.417811223821481,3.46944695195361e-18,0,0.0215053586908915,0,0,0.146630466395327,0.0399981243688084,0,0,0,0,0,0,0.0582760445154207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854232988344256,0,0,-6.93889390390723e-18,-0.00817517547748284,0.00308182844040982,0,0,0,0,0,0
X000568.SZ,0.114737609458034,0,0,0,0.427751830768124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772174544798796,0,0,0,0.105677745816434,0,0,0,0,0,0.00292885430318331,0,0,0,0,0,0,0,0,0,0,0,0,0.0074575665041432,0,0,-0.00310355715448387,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0354614805644459,0,-0.0757223466704829,0,0,0,0,0,0,-0.028427117219964,0.184638965735936,0,0,0,0.0728656677262236,0,0.0518604197339186,0,0,0,0,0.040177886329542,0,0,0,0,0,0,0.1909607808109,0,0,0,0,0,0,0.0895213068229957,0,0,0.250633237472599,0,0,0,0,0,0.134817050244416,0,0.101330158198971,-0.0270620229463526,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.144031389180794,0,0,-0.0656335718903884,0,0,0,0,0,0,0,0,0,0,0,0,-0.368279036556727,-0.0313749338328327,0,0,0,0,0.138935025038947,0,0,-0.276395377693135,0.211579413060393,0,0.308204418677017,0,0,0,0,0,0,0,0,0.127226056914889,0,0,0,0,0,0,0.0156139451318194,0.0846331728833745,1.38777878078145e-17,0,0,-0.00492384671580961,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,-0.104455986055439,-0.0642938874939359,0,0,0,0,0,0.357102311206838,0.0971294638664126,0,0,0.120823345301956,0,0,0,-0.0943305023685308,0,0,0,0,0.118362454577185,0.210447851916196,0,0,0,0,0,0,0,0,0,0.280848920742518,0,0,0,0,0,0,0,-0.0973850358387011,0,0,0.00372026141653407,0,0,0,0,0,0,0
X000100.SZ,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0439086335916771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367921859553313,0,0,0,0.0367698215529643,0,0,0,0,0,0,0,0,0.012235070702994,0,0,0,0,0,0,0,0,0,0.00499904097125645,0.0433912125798835,0,0,0,0,0,0
