,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300014.SZ,X600104.SH,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000625.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X000338.SZ,X002049.SZ,X000596.SZ,X601877.SH,X000661.SZ,X002179.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X300142.SZ,X002074.SZ,X002236.SZ,X000799.SZ,X600884.SH,X600779.SH,X601799.SH,X000157.SZ,X600702.SH,X000733.SZ,X600584.SH,X002414.SZ,X600563.SH,X600183.SH,X002007.SZ,X600522.SH,X000800.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.400502284803216,0,0.0892248926221051,0,0.142498396920158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182484518751432,0,0,-0.0537396573621348,0,0,0,0.0282655099396888,-0.038664982499781,0,0,0,0.00939917687351904,0,0
X000858.SZ,0,0,0,0.308791260466022,0,0.0568943369475669,0,0,0,0.0591130587714976,0,0,0,0,0,0,-0.0808419988929102,0,-0.052917632621579,0,0,-0.0735275503554817,0,0,0,0,0.162422355141214,0,0,0,0.0517056694582913,0,0,0,0,0.166817011366742,0,0.067359338364621,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0540362485957579,0.164225146637723,0,0,0,0,0,0,0,0,0,0,0.00923448748797874,0,0,0,0,0,-0.0404073654221981,0,0,-0.0388286779931916,0,8.67361737988404e-19,0,0.133764027000874,0,0,0,0.0754061477935052,0,0.00498512550585751,0,0,0,0,0.00272303482621543,0.0522435454028657,0,0,0,0.0990617314756642,0,0,0,0,0,0,0,0.0436830305849347,0,0
X600809.SH,0,0.0669979492341122,0,0,0,0,0,0.211255538217871,0,0,0,0,0,0,0,0,-0.117834211837655,0,0,0,0,0,0,-0.0854595774220244,0,-0.0158143970017622,0,0,0.0890224237701633,0,0,0,0,0,0,0.485614274775525,0.032234415139331,0,0.116288751604379,0,0.0966634674162613,0,0,0,0,0,0,-0.041597278106273,0,0,0,-0.0184795225216845,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.299104556827142,0,0,0,0.140658079286049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022148983137578,0,0,0,-0.0733785721669576,0,0,0,0,-0.0393741819590099,0,0,0.263739706359019,-0.264884943306914,0,-0.0100681649255126,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0314663000455365,0,0
X000568.SZ,0.100548904223895,0.247866651504075,0,0.171377856830033,0,0,0,4.33680868994202e-19,0,0.0648634776536132,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197549887733417,0.183776559795431,0,0,0,0,0,0.00413996637258951,0,0,0,0,0.108077567104185,-0.0810893920103759,0.00438257189250304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480248325958124,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.088702728237182,0,0,0,0,0.146468224392025,0,0,0,0.168956686873411,0,0,0,0,0,0,0,0,0,-0.220857600213701,0,0,0,0,0,0,0.0801428533358572,0.0839100190819206,0,0,-0.00109516629733836,0.0691157765164166,0,0,0,0,0,0,0,0,0,-0.0181922386212541,0,0,0,0.0992967521499879,0,0
X002304.SZ,0,0.119904893935371,0,0.168154884882949,0,0,0,0,0.134766511263835,-0.0146132572827065,0,0,0,0,0,0,0,0,0,0,0,-0.139064483322106,0,0,0.104851663306167,0,0,0,0,0,0,0,0.0247479576255905,0,0,0.200886386219247,0,0.00122277351095975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187229615048788,0,0,0,0,-0.0376042984827095,0,0
X600690.SH,0,0,0.156858379387057,0,0,0,0,0.0117763338302322,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585781611875154,0,0,0,0,0,0,-0.0368497217598235,0.269000034864339,0.0474167952530273,0,0,0,0,0,0,0.0722694721586829,0,0,0,0,0,0,0.0545298813410427,0,0,0,0,0,0.0470123419547791,0,0.00789921287407412,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107610362246686,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0304694002498526,0,0.0926368203824945,0,0,0.269213847700176,0,0,0,0.057740320246755,0,-0.103054408645178,0,0,0,0,0,0,0,0,0,0,0,0.0992252594323632,0,0,0,0,0.191593930042175,0,0
