,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X000100.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600066.SH,X600271.SH,X600089.SH,X600118.SH,X000581.SZ,X000550.SZ,X601877.SH,X002475.SZ,X002236.SZ,X600582.SH,X000800.SZ,X600177.SH,X000568.SZ,X600060.SH,X000623.SZ,X300124.SZ,X000559.SZ,X002129.SZ,X002294.SZ,X000977.SZ,X000050.SZ,X300146.SZ,X300003.SZ,X600839.SH,X002456.SZ,X000400.SZ,X002292.SZ,X002465.SZ,X000869.SZ,X002007.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.228176182558923,0,0,0,0.0323296051513791,0,0,0.014969759051254,0,0,0,0.227051823525522,0,0,0,0,0.270700287874299,0,0,0,0,0,0,0,0.0902399238787829,0.0138786554080073,0,0,0.153303427178127,0,0,-0.0387883949671092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360678983386609,0.0145212187104117,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,-0.10564279584953,0.00131242307142671,0.0981268392462893,0,0,0.0670216676072432,0,0.252318376097511,0,0,0,0,0,0,0,0,0,0,0.0018603093561623,0,0.074429479906086,0,0,0,0,0,0,0.0343296216866534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243449387356632,0,-0.00943151908948198,0,0,-0.00822603360413041,0,0,0,0,0,0
X000651.SZ,0.0295186459387089,0,0,0.240600992627116,0,0.164512821571819,0.015849011439259,0,0,0.0678548511117572,0,0,0,0,0,0,0,0,0,0,0.0396167653552979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831744670475067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206600930454619,0,0,0,-0.0116836922625679,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.172393149142171,0,0,0,0,0,0.176937246156795,0,0,0,0,0.0388511820125694,0,0.13987872312194,0,0,0,0,0,0,0.105659107862057,0.0955623563663286,0.0370407834678622,0,0.0435138628306439,0.0121802603924634,0,0,0,0,0,0,0,0.138744873552409,0,0,0,0.0946944385139877,0,0,0,0,0,0.00659246994639428,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.285266191073161,0,0,0,0.161906961820747,0,0,0,0,0,0,0,0,0,0.0932308973560027,0,0,0,0,0,0,0,0.171734778253179,0,0.163247071687842,-0.177309439498365,0,0,0,0.157735506224587,0,0,0,0,0,0,0,0,0,0.136327128776146,0.0902335794201215,0,0,0,0,0,-0.00782186924634661,-0.00172519300913647,0,0,0,0,0,0
X000625.SZ,0.237258879391641,0,0.135073772180284,0,0,0,0,0,0.21631745640577,0,0,0,0,0,0,0,0,0,-0.0306360967253074,0,0,0,0,0,0.0671162604013946,0,0,0,0,0,0,0,0,0.11045908861496,0,-0.0227946568006376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339410237763138,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.424154238029105,0.00136146406272602,0,0,0,0,0,0,0,0,0,0,0.159914047831423,0,0,-0.0444429700348381,0,0,0,0,0.00403490277089165,0,0,0,0,0,0,0,0.0365842029898674,0,0,0,0,0,0,0,0,0,0,0,0.184732630776401,0,0,0,0,-0.0109568041263058,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0278925141781888,0,0,0,0,0.115880251780704,0.120061979321707,0.0174421553672648,0,0,0.27998168666045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359643172399337,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145208397738494,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0743451920192266,0,0,0.207094206904118,0,0,0,0,0.0377793607038493,0,0,0,0,0,0.053226421336569,0,0,0,0,0.0330228537436419,0.0894639471455987,0,0,0.112234640608855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000100.SZ,0.0513661382030092,0,0,0.113195974196665,0,0,0,0.103724945337865,0,0,0.0999969463280484,0,0.07366953440935,0,0,0,0,0,0,0,0,0,0,0,0.0307009887472181,0,0,0,0,0,0,0,0.240681051175036,0.0539032972755392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166760535491892,0,0,0,0,0,0
X600031.SH,0.0973232288590007,0,0,0,-0.0213663038023013,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.856330636170999,0,0,0,0,0,0.0576621170392311,0,0,0,0,0,0,0,0,0.0469797946533451,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00762167873793528,0.000161963062270823,0,0,0,0,0,0
X600276.SH,0,0,0.00671281686340283,0,0.186822629232763,0,0.0266460336470958,0,-0.142743112966733,0,0,0,0,0,0,0,0,0,0.0319945164449464,0.0971148082020818,0.0442812227739023,0,0,0,0,0,0,0,0.00730437304267826,0,0,0,0,0,0,0,0.096416493627711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365323577854206,-0.0093614715567682,0,0,0,0,0,0
X600690.SH,0,0,0.166634030271133,0,0,0,0,0.0285459231962547,0,0.253488938780815,0,0,0,0.182474303085694,0,0,0,0,0,0,0,0,0,0.0105046948806876,0.0346736246075376,0,0,0,0,0,0.129242073622119,0,0.00772616518042471,0,0,0,0,0,-0.0331539077974498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818302935742026,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0726218714499661,0,0,0,0.160880586608971,0,0,0.592914924640981,0,0,0,0,0.0962045019235453,0,0,0.0107050990507332,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0122613634078593,0.0718130961249116,0,0,0,0,0,0,-0.0234907316340034,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0155149307298483,0,0,0,0,0,0
X600372.SH,0,0,0.0378573631727981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543840477818977,0,0.192750319687222,0,0,0,0.157060716559056,0,0,0,0.0220804210331839,0,0,0.112960132852372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276740786740517,0.0413089199609173,0,0,0,0,0,0
X000157.SZ,0,0,0,0.00342112913309047,0,0,0,0,0,0,0.777998942915532,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.0285551371679662,0,0,0,0.00338356247350784,0,0,0.0510339863320544,0.00639850610851771,0,0.0559983018255562,0,0,0,0,0.216632688882295,0,0,0.0354501669891515,0,0,0,0,0,0,0,0,-0.0614381473012288,0.00836409420594212,0.117782240779535,0,0,0,0,0
X600741.SH,0.426298288062035,0,0.0601170865251721,0,0,0,0,0,0,0,0,0,0.0605282535540744,0,0,0,0,0,0,0,-0.0221758650687331,0.106054871956947,0,0,0,0,0,0,0,0,0,0,0.0331417163845684,0,0.0651807333426156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X002241.SZ,0.238332937904294,0,0.0267163889702572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440079442984082,0,0,0,0,0,0,0.107574976599099,0,0.0325754572848138,0,0,0,0,0,0,0,0,0,0,0.028065409838954,0,0,0.0191444144216441,0,0.086244282085831,0.0149216954438375,0,0.0452800518186577,0,0,-0.0275797528367704,-0.019220160413375,0,-0.0802828493508557,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0260471247335986,0,-3.46944695195361e-18,0,0,0,0,0,0.152537842645345,0,0,0.119912665626765,0.0582301990879558,0,0,0.123019131719593,0,0,0,0,0,0,0,0,0.0497684323488912,0,0.0791521788434704,0,0.159837995014585,0,0,0,0,0,0.100075321038507,0,0,0,0,0,0,0,0,0,-0.0141398372780659,0,0,0,0,0,0
X600066.SH,0.0585473027771747,0,0,0.139106173015159,0,0,0,0,0,0,0.142437072946621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938639269150074,0,0,0,0,0.120827902094184,0,0,0.0393926873429116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931042449285148,-0.00194040252874751,0,0,0,0,0,0
