,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X600031.SH,X000100.SZ,X002236.SZ,X002456.SZ,X600271.SH,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X002292.SZ,X002180.SZ,X000157.SZ,X600867.SH,X002007.SZ,X600372.SH,X000559.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X002426.SZ,X600498.SH,X600089.SH,X601877.SH,X600522.SH,X600566.SH,X002508.SZ,X002465.SZ,X000981.SZ,X000050.SZ,X000550.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.157613877956562,0,0,0,0,0.0451323951831324,0.0235340558966967,0,0,0,0.00732039768888677,0,0,0,-3.46944695195361e-18,0.260837490536518,0,0,0,0,0.0312959245061444,0,0,0,0,0,0,0.12814228998895,0,0.049050886804944,0,0.0313491298436212,0,0,0,0,-0.0142346761391543,0,0,0,0,0,-0.0472727384755757,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065840846131718,0,0,0,-0.00691412489892907,0,0,-0.0164112661943792,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181353377637362,0,0,0,0,0,0,0.00253515558300666,0,0,0,0.0799083928465445,0.0146527440607227,0.0326314974162587,0,0,0.0184945538933014,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371627659815542,0,0.110437150603607,0,0,0,0,0,0,-0.30979104819498,0,0,0,0,-0.119154477172716,0,0.0501390724214812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487438140656334,0.132282518215281,0,0,0,0,-0.165177450151156,0,0,0,0,0,0
X002456.SZ,0,0,0,0.134366211524524,0,0,0,0.11480035177825,0,0,0,0,0,0,0,0.181928652205874,0.246883249004191,0,0,0,0,0,0.0173304014008115,0.137278462360975,0,0,-0.0907420880884434,0,0,0,0,0,0,0,0,0.134550252708468,0,0,0,0.126432337813539,0,0,0,0,0,0,-0.137483788856497,0,0,0,0.0118569817911113,-0.213673350813425,0.143229308777974,-0.0130433306503648,0,0,0,0,0
X600271.SH,0,0.0297496651281558,0,-0.013593060416749,0,0,0,0,0,0,0,0,0,-0.0159508307364661,0,0,0,0.0368510761616712,0,0,0,0,0,0,0,0.0232289475376801,0,0,0,0,-0.0946129198897291,0.302555427442003,0.209012408468304,0,0,0,0,0,0,0,0,0,0,-0.0116530246571809,0,0,-0.0121574949523347,0.00470148178172733,0,0,0,0.0269723098045792,0,0,0,0,0,0,0
X000338.SZ,0,-0.0578729379401398,0,0,-0.019285406621903,0,0,0,0,0,0,0,0,0,0,0,-0.029066509058265,0,0,0,0.0273429051410054,0,0,0,0,0,0,0,0,0,0.218411202913876,0,0,-0.076187318136182,0,0,0,0,0,0,0,0,0,-0.0530437981283303,0,0,0,0,0.371119125550657,0,0,0.0155635850667417,-0.0799831119964471,0.0610017014314507,0,0,0,0,0
X002085.SZ,0,0,0,0.0250892379798668,0,0,0,0,0,0,0,0,0,0,0,0,0.137688832377743,0,0,0,0,0,-0.157372494294417,0,0,0,0,0.12720972532156,0.0374313724888259,-0.290375485568013,0,0,0,-0.00484303101879664,-0.394203682514008,0,0,0,0,0,0,-0.117922566519296,0.227464816906833,0,0,0,0,0,0.289043878936829,0,0,0,-0.111041827883914,-0.0323925888739555,0,0,0,0,0
X600118.SH,0,0,0,-0.0063117916105854,0.0318290679129742,0,0,0,0,0,0,0,0,0,0,0.0538586846386046,0,0,0,0,0,0,0,0,0,0,0,-0.034101561196375,0,0.0431198413277559,0,0.4636636567409,0.0447872595546975,0,0,0.0379862449625547,0,0,0,0.112011385324628,0,0,0.11885980416381,0,0,0,0.0141551399907665,0.0200261357390312,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.177999602679668,0,0,0,0,0.164300952408194,0.0589368316934661,0,0,0,0,0,0.0348827013271199,0,0,0,0,0,0,0.0434055000331871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00431184401323138,0,0,0,0.0911792367076989,0,0,0,0,0.0384610023621951,-0.0221662119147117,0,0,0.0637592132424797,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.00488814786155375,0,0,0,0,0,0,0.135455165889571,0.124641242299938,0,0,0.00174263341466098,-0.0191727498355945,0,0,0,0,0,0,0,0,0,0,0,0.0164807977003849,0.0846067375052243,0,0,0.197101138355086,0,0.0739714685764544,0,0,0,0.00292441190968221,-0.0249408792179594,0,0,0,0,0,0,0,0,-0.0444178212507425,0,0,0,0,0,0
X002180.SZ,0,0,0.176210183934804,0,0,0.236489556686811,0,0,0,0,0,0,0.0241440410465126,0,0,0,0,0.183949152608575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133753616320017,0,-0.0740663050884555,0,0,0,0,0.11703832429529,0,0,-3.46944695195361e-18,0,0,0.232974624236949,0,0.125371010380516,0,0,0,0,0,0,0
X000157.SZ,0.170096149195787,-0.266103717132375,-0.00269633815136941,0.122481251611857,0,0,0,0,0,0,0,0,0.0566739144940012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224867575712687,0.128302467060986,0,0,0,-0.0250029922890159,0,-0.106749210858117,0,0,0,0,0,0,-0.0265396112840787,0,-0.108462560641503,0,0,0,0
X600867.SH,0,0,0.102487602538799,0,0.0187846407466424,0,0,0.0875347126572363,0,0,0.146036536185743,0,0,0,0,0,0.11496447045799,0,0,0,0,0,0,0,0,0,0,-0.024775850010716,0,0,0,0,0,0.0736775675386034,0,0,0,0,0,0,0,-0.0188726174512725,-0.0414384493150547,0.0443978672031217,0,0,0.039891744367642,0,0,0,0,-0.0170210176277592,0,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.235351709351187,0.0116443673143372,0,0,0,0,0,0,0,0,0,0,0,0.0829531124840328,0,0,0,0,0,0.302178277775367,0,0,0,0,0.365988257533653,0,0,0,0,0,0,0.0910943813084259,0,0,0,0,0.297275752596154,0,0,0.00676191506061726,0.0438983497359504,0,0,0,0,0.0755791496272899,0,0,0,0.0770909148260396,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100334097789276,0,0.187334042107525,0,0,0,0,0.149763424301746,0,0,0,0,0.107727904162364,0.0630654368766154,0,0,0,0,0.068439317769382,0.0608708871445011,0,-0.0422659234329889,0.0613767533270849,0,0,0,0,0,0.0192640167767121,0,0,-0.0060434846482222,0.00878823192921833,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505997581858051,0,0,0.0279835334000424,0.0474233716849455,0,0,0,0,0,0,0,0.500151589965362,0,0,0.0328659236563608,0,0,0.117603172566471,0.150633407152028,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.059635107329983,0,0.101227854788295,0,0,-0.0755480524106465,0.042476984022819,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0168233655561235,0,0,0,0,0,0,0,0,0,0,0,0.0913547322202769,0,0,0,0.0558872056796231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187660909553635,0.10523189305298,0,0,0,0,0,0,0,0,0,0,0,-0.035454707924723,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.100427581797341,0,0,0,0.362817899142805,0,0.0357561239232313,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0539996120248727,0,-0.00398524794490434,0,0,0,0,0,0,0,0,0,0,0,0.0158938523964142,0,0,0,-0.0113901808507418,0,0,0.00944812376843783,0,0,0,0,-0.021473603682375,-0.0125165394680071,0,0,0,0,0,0
X002294.SZ,0,0.014516081511322,0,0,0.0206721259673391,0.12532405360774,0,0,0,0,0.0152031967166885,0,0,0,0,0,-0.00223443906322422,0,0,-0.0497923403261265,0,0,0,0,0.0429820167441785,0,0,0,0,0,0.120033276401387,0,0,0,0,0,0,0,0,0.0693298992843218,0,0,0,0,0.100998552610118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0603229373525139,0,0,0,0,0,0,0.123343502991892,0,0,0.0155604057742325,0,0,0,0,0,0.0229770938762902,0.211804491575618,0,0,0,0,0,0,0.0777979896139088,0,0,0.057282237296482,0,0.144772228425357,0,0,0,0,0,0.0666218414392018,0,0,0.103131408266193,0,0,0,0,0,0,0,0,0,-0.135848967641236,0.111800027478832,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228088568837908,0,0.0262254147324192,0,0.108657583114608,0,0,0,0,0,-0.0567152968262934,0.0130653627958454,0,0.108732867201332,0,0,0,0,0,0.185764422060903,0,0,0,0,0,0,0.166263593451586,0,0,0,0,0,0,0,0,0,0,0,-0.00150012923457371,0,0,0,0,0,0,0
X002426.SZ,0,0,0,-0.0388473385414912,0,0,0,0,0,0,0,0,0,-0.178211777333956,0,0,0,0,0,0,0,0,0,0.176532740155058,0,0,0.245036881167796,0.0413113944239691,0,0,0,0.429454383078722,0,0.107063998075297,0,-0.28513365648159,0.0984726246747622,0.0186382761263969,0,0,0,0,0,-0.0835360509043159,0,0,0,0,0.120540812782428,0,0,-0.0442549802984352,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.0738099344460563,0,0.138867806363618,0.279502007672119,0,0,0,0.049192161767328,0,0,0,0.039948722540068,0,0,0,0,0,0,0,0,0,0,0.517640338099417,0.0716315184555273,0.082760477006415,0,0,0,0,0,0,0,0,0,0.119348189863224,0,0,0,0,0.0407256620859573,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.116849387201161,0.0211170844997363,0,0,0,0,0,0.0108855772324652,0,0,0,0,0,-0.00491882156700581,0,0.0621497683929681,0,0,0,0,0.0596410265870197,0.0583356071945335,0.0515442383670189,0,0,0.142165907528369,0,0,0,0.0173528538905978,0,0.023831854022313,0,0.078670516742506,0,0,0.0211172436631221,0.013827816772333,0,0,0,0,0.0351633591538923,0,0,0,0,0,0
X601877.SH,0,0.00391965746883893,0,0.271165436312857,0,0,0,0,0,0,0,0,0,-0.132801876216176,0,0,-0.175699417754932,0,0,0,0,0,0,0,0,0.387210996361483,0,0.0932682164069573,0,0,0,0,0,0,0,0,0.269001362055395,0,0,0,0,0,0.0872228176482168,0.0261616074410855,0,0,0,0,0,0,0,-0.100833320251454,0.119827931423324,0,0,0,0,0,0
X600522.SH,0,0,0.240500269123441,0,0.0552781091069221,-0.152924320979863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37293009681846,0,0,0,0,0.283219824953051,0,0,0,0,0,0,0,0,0,0,0.0406830139318725,0,0,0.117408027804837,0,0,0,0,0,0.096457547811318,0.083178496735838,0.0439695775747574,0,0,0,0,0,0
X600566.SH,0,0,0.211382094220136,-0.0373413345981338,0.0738157724992933,0,0,0,-0.204600662372764,0,0,0,0.355017793282865,0,0,0,0,-0.28039900403454,0,0,0,0,0.14968252386864,0,0,0,0,-0.0824553040467717,0,0,0.0512355977952943,0,0,0,0,0,0,0,0,0.0720266760950707,0,0,0,0,0,0,0.0975459326959115,0,0.157005282659724,0,0,0,-0.0256945747023124,0,0,0,0,0,0
X002508.SZ,0,0,0.382382494022083,0.0545100199353797,0,-0.000290279182569297,0,-0.206820514381611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773623872143218,0,0,0,0.127276112461652,0,0,0,0,0,0,-0.0942657825747745,-0.0602021159569264,0,-0.0472933242739893,0.146567182649033,0.0908059411624836,0,0.126563980835773,0,0,0,0,0.00485214114946982,0,0,0,0,0.0319178393108118,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0.0462397163246542,-0.136462950654237,-0.0340621326066792,0,0,0,0,0,0,0,-0.0557923472646174,0,0,0,0,0,0.064557222874634,0,0,0,0.0244626090077425,0,0,0,-0.0636909919973958,0,-0.0202346753570544,0,0,0,0.0888122767205646,0,0,0,0.151618391282722,0,0,0,0.0379618440018479,0,0,0,0,0,0,0.0752095190415759,0,0,0,-0.0998711646556598,-0.0263524946218208,0,0,0,0,0
X000981.SZ,0,0.483244927984368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552339639738639,0,0.0648514640749017,-1.18415131218876,0,0,0.44410993296613,0,0,-0.224597108980864,0,0,0.0871494469220022,0,0,0.418353325773889,0,0,0,0,0,0,0,0,0.183212234828815,0,0.482108695275356,0,0,0,0,0,0,0,-0.177665357932743,0,0,0,0,0,0,0
X000050.SZ,0,0,0.17512478040077,0,0,0,0,0,0,0,0,0,0,0,0.0343414529239241,0.123921118550698,0,0,0,0.0675613618391902,0,0,0,0,0.322282009661402,0,0,0,-0.0114291711855304,0,0,0,0.259330881782452,0,0,0,0,0,0.0635626445197885,0,0,0.016781677843716,0,0,0,0,0.0648254073675631,0,0.0125376039262117,0,0,0,0.0308135530592607,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.0416924136231707,0,0,0,0,0,0,0.208730256453516,0.113139444419583,0,0,0,0.149478725062762,0,0.313024427572235,0.102054784147472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105621037043303,0,0,0.179426456023897,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.165201542537131,0,0.119128678399925,0,0.399464600517585,0,0,0,0,0,0,0.0201961337179111,0,0,0,0,0,0,0,0,0,0.00899565629137087,0,0,0,0.126340918262458,0,0,0,0,0,0,0,0,0.243218498125984,0,0,0,0,-0.00875701758217263,0,0,0,0,0,0,0,0,0,0.025695209984865,0.00978117019782467,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.221394451638391,0,0,0,0,0,0,0.130961042371222,0,0,-1.35525271560688e-20,0,0,0,-0.0369859680213157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680802866929673,0,-0.15378058079043,0,0,0.0607640180583468,0,0.0277784505212346,0,0,-0.023672766484128,-0.0144331325389701,-0.119550707803861,0,0,0,0,0
Slope,0,0,0,0,-0.2882518682374,0.159346411871002,0,0,0,0,0,0,0,0,0,0.0924733936895892,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.360475470816024,0.139526082145292,0,-0.0816977632474545,0,-0.469368487266979,0,0,-0.189883786339917,-0.625876522147436,0,0,0,0.244318687397372,0.217660670185794,0,0,-0.182838048963549,0,0,0,0,0,0.6649062567628,-2.16840434497101e-19,-0.893653019641613,0,0,0,0
TED,0,0,0,0.180414989287363,0,0,0,0,0,0,0,0,0,0.279476017052737,0,0,0.434523460145302,0,0,0,-0.0774272917270887,0,0,0,0,0,0,-0.196570554570934,-0.206321694349847,-0.608697977542508,0,0,0,0,0,0,0,0,-0.0363791779017845,0,0,0,0,0,-0.472811160074706,0,0,0,0.106428674389391,0,0,0.509193781928311,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.120273978574138,0,0,0,0,0,0,0,0,0,0,0,0.113668793818712,0,0,0,0.0643593934503216,-0.0018242540887369,0,0.155697005610238,0,0,0,0,-0.0996534231712736,0,0,0.0249731460993694,0,0,0,0,-0.218303450600022,0,0,0,0,0,0,-0.0096758833877316,0,0.0942620216995711,0,0.0398532604087847,0,0,0,0,0.0520486650298141,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.04441921908368,0,0.0666170407570365,0,0,0,0,0,0,0,0,0,-0.0270468690407207,0,0,0,0,0,0,0,0,0,0,0,-0.0324761551112379,-0.0334989035000184,-0.111838300773407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211536691652404,-0.249881062893991,0,-0.0147359640299535,0,0,0,0,-0.0478251415383439,0.0637841580338506,0.0445056419016197,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000751076185291842,0.0016117973933513,0,0,0,-0.00123411881489105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118340284609006,0,0,-0.000885833059388258,-0.00258121012440536,0,0,0,-0.009747235997244,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238368093988534,0,0,-0.0210469192337099,0,0,-0.0927324395728447,0,0.00241560693231743,0,-0.00783119861696482,0,0,0,0,0,0,0,0,0,0.0308647187318622,0,0,0,0,0.063083979357541,0,0,-0.0452170807091317,-0.0616198140188986,0,0,0,0,0,0,0.0185912316661512,0,0.138820138160829,-0.0352350084415662,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00425109913721962,0,0,0,0,0,0.00501132566219063,0,0,0,0,0,0,0,0.00055093669009265,0,0,0,0,0,0,0,0,0.00188924619508241,0,-0.00248252094786841,0,0,0,0,-0.00347834156747473,0,0,0,0,0.00370554455349043,0.0112773840653145,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0728258404488883,0,0,0,0,0,0,0,0,0,0,0,0.0794231363357069,0,0,0,0,0,0,-0.0228026190759523,0.0348518285306106,-0.0067361759501268,0,0,0,0,0,0,0,0,-0.00864918637094106,0,0,0,0,0,0,0,0,-0.00233309650746696,0,0,0,0,0,-0.00898578673970212,0,0,0.00575431718295888,-0.039967229347549,0,0,0,0,0,0
