,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X000625.SZ,X601877.SH,X000100.SZ,X002008.SZ,X600487.SH,X600066.SH,X300136.SZ,X600809.SH,X300124.SZ,X002508.SZ,X300003.SZ,X600522.SH,X600867.SH,X600089.SH,X600699.SH,X600498.SH,X002294.SZ,X600271.SH,X002085.SZ,X000981.SZ,X000050.SZ,X000596.SZ,X000157.SZ,X600177.SH,X600566.SH,X300142.SZ,X002180.SZ,X600118.SH,X600584.SH,X002179.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.110721275976895,0,0,0.0729376016244438,0.230097124628809,0,0,0.0398691055991303,0,0,-0.0853187736199555,0,0,0,0,0,0,0,0,0,0,-0.0823424573960221,0,0,0,0,0,0.122166336215802,0,0,0.0281309459893974,0,0,0,0,0,0,0,0,0,0,0,0,0.042549723104279,-0.00938256856841581,0,0.112032334989443,0,0,0.0144845811124491,0,0,0,0,0,0
X600104.SH,0,0,-0.084989252670863,0,0,0,0,0,0,0,0,0,0.338606471905572,0,0.12768090072061,0.0459805522981921,-0.0266387166681912,0.0300363820867491,0,0,0,0.0426129544909739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112146718253235,0,-0.0891016344804416,0,0,0,-0.0218252062577609,0.0199872668965562,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197366290257246,0.0779987557672529,0,0,0,0,0,0,0,0.0646849544745916,0.0372508108726502,0.0334388748053363,0,0,0.231405760099242,0,0.0180469030996246,0,0.0521288143362851,0,-0.00168785347588675,0,0,0,0,0,-0.079358240827206,0,0,0,0,0,0.040238077056426,0,0.0442278422196909,0,0,0,0.0222046178063362,0,0,0,0,0,0,0
X000858.SZ,0.0907948807155403,0,0,0,0.0934504227412365,0,0,0.0740694017973728,-0.0211812090141643,0,0,0.374652197813278,0,0,0,0,0,0,0,0,0.0452156962069837,0,0,0.0414135652821718,0,0,0.230646335578266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198288003586186,0,0,0,0.074460447285167,0,-0.0121663601087678,-0.000151032096810291,0,0,0,0,0,0
X000651.SZ,0,0.156615689110587,-0.0677321673435024,0.154784020510185,0,0,0,0.00468049214853308,0,0,0,0,0,0.0965425729883984,0,0.013054909201341,-0.0627163287915935,0,0.112012618266887,0,0,0,0,0,0,0,0,-0.00943544820830417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902064001153487,0,0,0,-0.014756439643009,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,-0.0351422277580841,0.0931529022923389,0,0,0,0,0,0.139097477533949,0,0,0,0,0,0,0,-0.163613296975118,0,0,0.245822634538546,0,0,0,0,0,0.23740052629303,0,0,0,0,0,0,0,0.365548339145707,0,0,0,0,0,0,0.0703535464249047,0,0,0,0,-0.0298173012015183,0.0394237766731702,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0391549873450239,0,0,0,0,0.226779820009404,0,0,0,0,0,0,-0.189127237337592,0,0,0,0,0.0409966372471073,0,0,0,0.0114953620508253,0,0,0.0613868185310362,0,0,0,0,0,0.152928915464137,0,0,0,0,0,0,0,0,0,-0.0229344535597516,0,0,0,-0.0958684407250702,0,0,0.0165956242747369,0,0,0,0,0,0
X002304.SZ,0.0474065211814948,0,0,0.30408004016532,0,0,0,0,0,0,0.0818183893605525,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487744113964404,0,0,0.0629231826039006,0,0,-0.124724595429142,0,0,0,-0.00884277916216717,0,0.144453422906745,0,0,0,0,0,0,0,0,0.0467939922183738,-0.0693565821271789,0,-0.0585102923341441,0,0.0462140843622096,0,-0.0418233215889966,0.0472556232853855,0,0,0,0,0,0
X000063.SZ,-0.248856876114994,0,0,0,0,0.373272691906114,-0.0526618533705662,-0.232672894763794,0,0,0,0,-0.174268160007126,0.0689906597726078,0,0,0.0180226379768115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308195488327376,0,0,0,0,0,0,0,0.0756624157072606,0,0,0,0,0.00970983384881255,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0189151030190552,0,0,0.0418546244532076,0,0,0.141845979281846,0,0,0.0851842158107181,0,0.160551538720471,0,0,0,0,0,0,0.0600908228672515,0,0,0.0514643408696364,0,0,0,0,0.106260206528498,0,0,-0.0680829059151078,0,0,0,0,0,0,0,0,0,0,0,-0.0155771641106079,0,-0.198654011782711,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.109679998782816,0,0,0.219789600963134,0.105479104334413,0,0,0.0998220272243421,0,0,0,0,0,0,0,0,0,0,0,0.0675272667135941,0,0,0,0,0,0,0,0,0,0,0,0.0551473107120516,0.277062508346053,0.174176776210561,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0.0402404786408909,0.00972423299562225,0,0,0,0,0,0
X000568.SZ,0,0,0,0.651435063081925,0.122546337370883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347499250055762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0716625014018202,0,0,0.00469127203978263,0,0,0,0,0,0,0
X600741.SH,0,0.159465226406303,0,0,0,0.0014892165411455,0,0,-0.00385003088638454,0.090821770499949,0.144100865303259,0,0,0,0,0,0,0,0,0,0,0,0.0144662601371222,0,0,0,-0.100557519352267,0.145132465969539,0,0,0,0.024586674157724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549175688222867,0,0,0,-0.030010964106843,0.0313033268588512,0,0,0,0,0,0
X002236.SZ,-0.0893052179059968,0,0.197533920386276,0,0,0,0,0.122094498395888,0.245546808143494,0,0,0,-0.0578501237615616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331618519371634,0,0,0,0,0,0,0,0,0,-0.158899008921794,0,0,0,0,0,0,0.00365088091212526,0,-0.0872920283414593,0,-0.0260473823373522,0,0,0,0,0,0,0
X002475.SZ,0,0.0327674014816154,0,0,0,0.0103022998811658,0.0836302730185406,-0.0833628231036678,0,0,0.0185242434243933,0.0320864682626,0,0,0,0.0578848626597755,0,0.167416263394742,0,0,-0.0221293255596073,0,0.198317232140096,0,0,0.119130457271863,0,0,0,0,0,0,0,0,0,0.121109756875333,0,0,0,0,0,0,0,0,0,0,0,-0.0924085249298735,0,0,0,-0.0553417835919034,-1.73472347597681e-18,0,0,0,0,0,0
X002241.SZ,0,0,0.00297740484233829,0,0,0,0,0,0,0,-0.0165086437674589,0,0,0,0.156425584029278,0,0,0.493739402908372,0,0,-0.0616101366076983,0,0.0509798018356869,0,0,0,0,0,0,0,0,0,0,0,-0.0746707652605534,0,0,0.0817751412428002,0,0,0,0,0,-0.109086719388937,0,0.123530432177839,0,0,0,0,0,0.00326379037580976,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,-0.0276580672787873,0,0,0.0604316307206312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13757586932715,-0.162842581104901,0,-4.33680868994202e-19,0.238048346966501,0,0,0,0,0,0,0,0,0,0,0.0551601476622244,0,0.143825539146208,0,0.00844795497096126,0,0.00442319245271733,0.016644467492345,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311168486935729,0.149199158583657,0,0,0,0,0,0.153441801167221,0,0,0,0,0,0,0,0,0,0,0,0,0.12092526186736,0,0,0,0,0.116556485195887,0,0,0,0,0,0.108056563142781,0,0.181984544003995,0.0956460579388587,0,0,0.00624809482323171,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.00129321991080025,0,0.036194667080763,-0.0468730592547936,0,0,-0.572796976282233,0.032700963894942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147913321075925,0,0,0,0.00858750071555572,0,0,0.195742254843131,0,0,-0.130668531753827,0,-0.0196695296393549,0,0,0,0,0,0
X000625.SZ,-0.0895152908036104,0,0,0,0,0,0,0,0,0,0,0,0.124810855620032,0,0,0,0,0,0,0,0,0,0.036862994618463,0,0,0,-0.00823432368726298,0.000421412611982309,0.0747381214899171,0,0,0.088489606478504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112083380456613,0,0,0,0,0,0.0212214211711325,0.00442019106081176,0,0,0,0,0,0
X601877.SH,0,0,0.0554461085154695,0,0,0,0,0,0,0,0,0,0,0.0100849554526304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669368765901199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381609222392225,0,0.178875498274234,0,0,0,0.0244572601643463,0.0140941454487367,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,-0.0296173269529866,0,0.13888370585664,0,0,0,0,0,0,0.176218906471569,0,0,0,0,0,-0.0441737001317328,0,0,0,0,0,0,0,0,0,0.0262812485585106,-0.020085937028745,0,0,0,0,0.0026656580825963,0,0,0,0,0,0.0691144107635634,0,0,0.123210855415752,0,0,0.0115504837665364,0.00259027436185945,0,0,0,0,0,0
X002008.SZ,0,0,0.0113124211515114,0,0,0,0.0489233068264171,0,0,0,0,0,0.251888866636707,0,0,0,0.0308209977587507,0.0630796079982397,0,0,0,0,0,0.143861206626947,0,0,0,0.0339870227568584,0.26784713776236,0,0.0190898336948554,0,0,0.0275585860290035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134736043330242,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,-0.106054334226239,0,0,0,0,0,0,0,0,0.240514227231933,0,0.092426340611384,0,0,-0.0157844329816714,0,0,0.236420544352041,0,0,0.0473285329293342,0,0,0.206210385398003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889192218948133,0,0,0.0867501322902675,0,0,0,-0.0196916383759582,-0.000315869212594105,0,0,0,0,0,0
X600066.SH,0,0.404312587603313,0,0,0,0,0,0,0.0342467008787048,0,0,0,0,0,0,0,0,0.142043267256492,0.129457322208989,0,-0.160695358047741,-0.0696731633850615,0.234544163826526,0,0,-0.114324479589807,0,0.284638322375237,0,0,0,0,0,0,0,-0.0757006698683964,0,0,0,-0.34727484059108,0,0,0,0,0,-0.0149776879526316,0,0.158145717391913,0,0,0,-0.0425957838475134,0.0301811449008441,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.05219810099726,0,0,0.042344267000095,0,-1.73472347597681e-18,0,0,0,0.268225988934688,0,0,0,0,0,0,0,0.0865383050115552,-0.105529678533885,0,0,-0.0416362316772252,0.0125307460547678,0.0820665272212345,0,0,0,0,0,0.169006204116507,0,0,0,0,8.67361737988404e-19,0.0551902724714021,0,0,0,0,0,0,0,0,0,0,0.0361746711694978,-0.0307556934454479,0,0,0,0,0,0
X600809.SH,0,0,0,0.348666144578897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753538190250084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721934475344013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018420012755017,0,0,0,0,0,0
X300124.SZ,0,0,0.321963928544203,0,0,0,0.247547516752208,0,0,0,0,0,0,0.0232574233420471,0,0,0,0,0,0,0.196195003484357,0,0,0.0197099340087687,0,0,0,0,0,0.0838642063918621,0,0,0,0,0,0,0,0,0,0,-0.0541114318098626,0,0,0,0,0,0,0.28494933806355,0,0,0,0,0.0318184964634274,0,0,0,0,0,0
X002508.SZ,-0.0874594142023113,0,0,0,0,0,0,0,0,0.280704607539338,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0530641741625669,0.103947746665748,0,0,0,0,0.013922874138888,0,0,0,0,0,0,0,0,0.097029806332109,0,0,-0.0839268381722049,0,0,0,0,0,0,0.109468620332605,0,0,0,0,0,0,0,0.00821972829918393,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.204869142850013,0,-0.0136618544204289,0,0,0,0,0,0,0,0,-0.0420331131519043,0.0522644478917944,0,0,0,0,0,0,0,0,0,0.155980617262604,0,0,0,0,0,-0.262697639497486,0,0,0,0,0,0,-0.0553234911834111,0,0,0.540765271093657,0,0.0547387182571565,0,0.0230489070946556,0,0,0,0.0726146676914713,-0.0648378065661336,0,0,0,0,0,0
X600522.SH,0.0712863588274346,0,0,0,0,0,0,0,0,0.154809994915227,0.116604565793695,0,0,0,0,0,0,0,0,0,0,0,0.333815672279132,0.0896447809333805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162620399356922,0,0,0,0,0,0,-0.0697617624471534,0,0.1011134810074,0,0.0390009651810652,0,0,0,0,0,0,0
X600867.SH,0,0,0.161411263223604,0,0,0.0865351173733445,0,-0.0258182598676436,0,0,0,0,0,0,0,0.0293464994623431,0,0,0,0,0,0,0,0,0,0.224729542970751,0,0,0,0,0.0277853138941575,0,0,0,0,0,0,0,0,0,0,0,0,-0.023803513292476,0,0.0303367692357174,0,-0.167874305089656,0.0480656085756477,0,0,0,0.0143244608059311,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119113758345956,0,0,0,0.117572729535472,0,0,0.072912625637889,0,0,-2.71050543121376e-20,0,0,0,0.0564384790993271,0,0,0,0,0,0.0148824560591268,0,0,0,0,0,0,0.02146152646158,0,0,0,0,0.0539542868931726,0,0.0867202689344222,0,0,0,0.0294072256787938,-0.0215564079318156,0,0,0,0,0,0
X600699.SH,0,-0.111725786729912,0.043374283310524,0,0,0,0,-0.0662777546027862,0,0,0,0,0,0,-0.0973568051124554,0.0153706247778817,0,0,0,0,0.0265435715997276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107691918655768,0,0.0524912118427174,0.0544422482004472,0,0,0,0.00550773047618283,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.107946246468662,0,0,0,0,0.0306015316936794,0,0,0.139924728626662,0,0,0.113975780301648,0,0,-0.220326111336385,0,0,0,0,0,0.0332825198276679,0,0,0,0,-0.0145293507881241,0,0,0,0,0,0.0148211601320246,0,0,0,0,0.108096766352284,0,0,0,0,0.0010555916389597,0,3.85375362161821e-05,0.0318102276052824,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0986711656002631,0.201161690651175,0,0,0.175505593885591,0,0,0.0207228268254218,0.143599524341681,0,0,0,0,0,0.134406048352042,0,0,0.190538785467733,0,0,0,0,0,0,0,0,0,0,-0.129419162338796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606919618705454,0,0,0,0,0,0,0
X600271.SH,0.0608687953359724,0,0,0,0,0,0,0,0,0,-0.0186837278556874,0,0,0,0,0,0.0944818885005541,0,0,0,0,0,0,0.0267781361463072,0,0,0,0,0,0,0,0,0,0.0372604885981057,0,0,0,0,0,0.0243704386726903,0,0,0,0,0,0,0.363740206650429,0,0.050041188027599,0.013140468857227,0,-0.0117653913615967,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.124254565942772,0,0,0,0,0,-0.0930493109614491,0,0,-0.0342687442470826,0,0,-0.170052670884447,0,0,0,0.0394351314060954,0,0,0.125892794033097,0,-0.121063226272636,0,0,0,0,-0.0345143118544343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266158255117252,0,0,0.28220679902784,-0.176596984563479,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.0587034909955527,0,0,0,0,0,0,0,0.0915612970517268,0,0.028522636291553,0,0.0151750629141585,0.00843160238302339,0,0.0272489236721774,0,0,-0.0161762778267951,0.118553796246782,0,0,0,-0.00522525908544056,0.037955793014194,0.0168255275867291,0,0,0,0,0,0,0,0.0386844782848831,0.0317662180677262,-0.00569135158274151,0,0.00919885333315746,0,0,0,0,0.0156447429411756,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.208260415670648,0,0,0,0,-0.210432504439299,-0.385323484803843,0,0,0,0,0,0.179692402403289,0,0,0.260392949861971,0,0.326433283277616,0,0,0,0,0,0,0,0,0,0,0.0432115986897501,0,0,0,0,0,0,0,0,0,0,0,-0.0605870951375507,0,0.0459006314797404,0,0.0729996213499236,0,0,0.00158107421089661,0,0,0,0,0,0
X000596.SZ,0.419525185633526,0,0,0,0,0.0339889087524249,0,0.113387735436528,0,0.290382110224786,0,0,0,-0.0586392509360542,0,0,0,0,0,0,0,0,0,0,0,0,0.262292186081101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190118040124498,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,-0.0461127956554654,0,0,0,-0.0521249058783695,0,-0.00931731826504585,0,0,0,0,0.104666142225993,0,0,0,-0.0191354270124568,0,0,0,0,3.46944695195361e-18,0.0626580049182308,0,0,0,0,0.00994405736061967,0.0601371258095998,0,0,0,0,0.122324007755525,0,0,0,0,0,0,0,0,0,0,0,0.012029944244247,0,0,0,0,0,0,0
