,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600031.SH,X002236.SZ,X000100.SZ,X600271.SH,X002456.SZ,X002085.SZ,X000338.SZ,X600118.SH,X600177.SH,X002292.SZ,X002180.SZ,X000157.SZ,X600867.SH,X600372.SH,X000559.SZ,X002007.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X002506.SZ,X002074.SZ,X002426.SZ,X600498.SH,X600089.SH,X600522.SH,X601877.SH,X002508.SZ,X002465.SZ,X600566.SH,X000050.SZ,X000869.SZ,X000981.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.0776992240987161,0,0,0.00739646298671459,0.26908589225023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239108443400821,0,0,0,0,-0.0236894881852183,0,0.0583541705282384,0,0.0902437743743446,0.114973544483576,0,0,0,0,0,0,0,0,-0.0454191769732985,-0.111173754949591,0.108543326065141,0,0,0,0,0,0,0,0,0.00827641696746854,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0718573121048684,0,0,0.208321171663513,0,0,0,0,0,-0.165528667531701,0.0132802893148119,0,0,0.0211390922841053,0,0.0705104858056477,0,0,0,0,0,0,0,0,0,6.10171833636142e-05,0,0,0,0.147516776144406,0.10716090658913,0,0,0,0,0,0,-0.246487031997414,0,0,0,0.0151076080707297,0,0.00651553378611022,0.033514055313475,-0.331228387913693,0,0,0,0,0
X002241.SZ,0,0,0,0.0919675795040957,0,0,0,0.285308933113917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543328991270943,0.0629162414448058,0,0,0,0,0,0,0,0,0.170741081886245,0,0.349242805114058,0,0,0,0,0,0.364957425747965,0,0,-0.376291546024935,0,0,0,0.192371071540649,0,0,-0.0627692039720328,-0.157405649829485,0,0.0639887033621031,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-0.0191720117749413,0,0,0,0.298520012207888,0,3.46944695195361e-18,0,0,-0.0207517824150181,0,0.114251208031241,0,0,0,0,0,0.277338547041954,0,-0.0925875615298383,0.143344664855219,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106117497983499,0,0,0,0,0,0,0,0,0,-0.00413431246419975,0,0,0.0221931161962097,0.00519301685460694,0.0126699787218712,0,0,0,0,0
X600031.SH,0.0723602657257021,0,0,0,0,0,0,0,0,0,0,0,0.0440111542444693,0,0,0,0.158769205536634,0,0,0,0,0.0426672850952298,0,0,0.104187609475365,0,0,0,0,0,0,0.0735506367461915,0.0214477458111432,0,0,0,0,0,0,0.0948517094360641,0,0,0.0215280531293153,0,0,0,0,0,0,0,0,-0.0454686044920004,-0.00393547106439372,0,0,0,0,0,0
X002236.SZ,0,0,0,0,-0.102860073474971,0,0,0,0,0,0,0,0,0,0,0.0167724672166537,0,0,0,0,0,0.179916707448657,-0.0127956776212967,0,0,0,0.142642717527265,0,-0.636798838123636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263044069256654,0,0,0,0.377082876033722,0,0,0,-0.0194552471317771,0,-0.121865437053589,0.0128331668466143,0,0,0,0,0
X000100.SZ,0,0,0,-2.71050543121376e-20,0.00194904369609929,0,0,0,0,0,0,0,-0.00865325474743364,0,-0.0466926423898701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205829102225695,0.00946584627334499,0,0,0,0,0,0,0,0,0,0.00666440574974799,0,0,0.00426857883409959,0.159416377114246,0.0541282452701135,0,0,0,0.00194520291040182,0.0352920875096314,0.0446180281185247,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0427886934888321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211898443164056,-0.0678723254562709,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0473168951463042,0.0742966797292572,0,-0.0253739725046889,0,0,0.0192358780203532,0.0309537589632842,0.0293212488833357,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209545498080536,0.200927574313786,0.157237597774807,0.153842040736654,0,0,0,0.278329821028048,0,0,0,0.00980409683786243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638096062042668,0,0,0,0.154484074387766,0,0,0,0,-0.100144635869053,0.0980498339961028,0,0,0,0,0,0
X002085.SZ,0,0,-0.00205449706275261,0,0,0,0.0272088712167085,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.196050011974109,0,0.0872352952317394,0.157709671330681,0,0,0,0,0,0,0.134610938783312,0,0,0.0743845422291488,0,0.0691910841940948,0,0,0,0,0,0,0,0,-0.0280736102713049,-0.0438024135557409,0,0,0,0,0
X000338.SZ,0,-0.247352094306554,0,0,0,0,0,0,0,0,0,0,0,0.226356115581183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101204019151818,-0.0863527961462967,0,0,0,0.39292262820307,0,0,0,0,-0.0552009583389826,0,0,-0.149388661931011,0,0,0,0,0,0.017997632988277,-0.0722154107546143,0,0,0,0,0,0
X600118.SH,0,0,1.73472347597681e-18,0,0.0469671662226783,0,0,0,0,0,0,0,0,0,0,0,0.0473613493134656,0,0,0,0,0.0354292921938199,0,0,0,0,0,-0.00542470206207468,0,0,0.0489137846323738,0.0917192490572801,-8.67361737988404e-19,0,0,0,0,0,0,0.173967852861106,0,0.137411863859189,0,0,0,0,0,0,0.00632926879671424,0.0914724327478218,0,0,0.0111129039514301,0,0,0,0,0,0
X600177.SH,0,0.264530251743297,0.0595724193605392,0,0.0235892016537567,0,0,0,0,0,0.0671915705404714,0,0,0,0,0,0,0,0,0,0,0,0.0370272267034898,0,0,0,0,0,0,0,0,0.0577620901106964,0,0,0,0,0,0,0,0.0388641985109002,0.174832720661993,0.0575062513888365,0,0,0,0,0,0.0418776119007272,0,0,0,0.0615781746987254,0.0232523414670572,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111350533025421,0,0,0.00750779176155454,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815120042623675,0.157810158256619,0,0,0.133114929636737,0,0.0483048212349339,0.0590719492145196,0,0.0712514498555812,0,0,0,0,0.543170989094598,0.0823999545694352,0.0230871160115359,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0.256899468352873,0,0,0.0884505234199349,0,0,0,0,0,0,0,0,0,0,0,0.0522504054733195,0,0,0,0.0694389108335987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355536052560785,0,0,0,0,0.103267665243445,0,0,0.0917266272026262,0,0,0,0,0,0.014606267516364,0,0,0,0,0,0,0
X000157.SZ,0,-0.169522636916372,0,0.0800178902408274,0,0,0,0,0,0,0,0,0.134914305190267,0,0,0,0,0.0381501283072358,0,0,0,0,-0.0139932709136494,0.138506163987181,0,0,0.0396531278324678,0,0,0,0,0,0,0,0,0,0,0,0,0.0424255751758647,0,0,0.00398002202030239,0,-0.053990557375768,0,0,0,0,0.00876457725465792,0,0,0,0,-0.349141276142241,0,0,0,0
X600867.SH,0.171802904565483,0,0.10458378469163,0,0.00738120489197286,0,0,0,0,0,0,0,0,0.0652438278839652,0,0.0954992468827115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066768465866651,0,0,0,0,0,0.0634748931661349,0,-0.108343093554401,-0.0162379465049353,0,0,0.0178361841434768,0,0,0.0289847542017942,0,0,-0.0631861575820431,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172538125284964,0,0.0352823653496884,0.0360334290337438,0,0,0.00832101125041956,0,0,0,0.170899114804488,0,0,0,0,0,0.104537095383151,0.149396509427082,0,0,0,-0.0124211083755428,0,0,0,0,0,0.0576915610798336,0.0699237759820222,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0439892302653682,0,0,0,0,0,0,0.0398283006445122,0.0769954690224104,0,0,0,0,0,0,0,0.126526178266175,0,0.0944315939905872,0,0,0,0.35017086851099,0,0.0225263436077469,0,0,0,0,0,0.0250513291702071,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572073580473051,0,0,0,0,0,0,0
X002007.SZ,0,0,0.135558929563631,-0.125416805431742,0,0,0,0,0,0,0,0,0,0,0,0.0913474897453279,0.0983498331432273,0,0,0,0,0,0,0.243306001418302,0.0399071123811654,0,0,0.226132970580442,0,0,0,0,0,0,0,0.221131918955145,0,0,0,0,0,0,0,0,0,0.152023534716533,0,0,0,0,0,0.0180008089141149,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989860443706137,0,0,0.0135004223678296,0,0,0.0571300216779487,0,0,0,0,0.0788141325538272,0,0,0,0,0,0,0,0,0,0,0.0444402255736875,0.159490989322597,0.0612728117986341,0,0.0190450661443903,0,0,0,0,0.114792863792324,0,0,0,0,-0.00908795765024796,-0.0183643959809772,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067627943527702,0.0544740746456397,0,0,0,0,0,0.00396075481990359,0,0.082346280110461,0,-0.0683797710507055,0.0461629397120672,0,0,0,0,0,0,0,0,0,0,0,0,0.0628296559273941,0,0.187641011993535,0.0928275183216639,0,0,-0.0690911253678071,0,0,5.42101086242752e-20,0,0,0,0.00199471390261011,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.088767733078302,0,0,0,0,-0.00696500629978034,0,0,-0.033304779113491,0,0,0,0,0,0.0159977092577324,0,0,0,0,0,0,0,0.103734399856519,0,0,0,0,0,0,0.0802834039432207,0,0,0.021378640262411,0.0876992967003198,0,-8.67361737988404e-19,0,0,0,-5.42101086242752e-20,0,0,-0.00444231009925036,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914634954528161,0,0,0,0,0,0,0,0,0.214529592535691,0,0,0,0,0.166714290921464,0,0,0,0,0,0.0184952163995037,0,0.190373004804675,0,0,0.040653353619536,0,0,0,0,0,0.0130730304791323,0,0,0,0.0181480961601797,0,0,0,0,0,0
X002074.SZ,0,0,0,0.136380548370363,0,0,0,0,0,0,0.14568271740547,0,0,0,0,0.00534870165946604,0,0,0.20266194698482,0,0,0.200113934663793,0,0,0,0,0,0.0414826467439337,0,0,0,0.061425799074336,0.0783061496130352,0,0,0,0,0,0.0648559740884401,0,0,0,0.0656188758158244,0,0,0,0,0,0,0,0,-0.138217896553734,0.064203355032337,0,0,0,0,0,0
X002426.SZ,0,0,0.157572729119693,0,0,-0.12165832100558,0,0,0,0,0,0,0,-0.140981836999697,0,0.00893109029165034,0,0,0,0,0,0,0.192891337947907,0,0,0,0.0434069152881495,0,0,0,0.424581407462067,0,0,0,0,-0.112212250094828,0,0.151084108868785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715253537343775,-0.00903801971762166,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.128451324550662,0.0910375283782327,0,0,0.0263264471335715,0,0,0,0,0,0,0.0325239668046855,0,0.0597821909122218,0,0,0,0,0,0.530298933270604,0.146147690245318,2.71050543121376e-20,0.170091868333686,0,0,0,0,0,0,0,0,0,0,0,0.0958487255380872,0,0,0,0,0,0,0.00354226587309725,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.130444086810177,0.0352086964835159,0,0,0,0,0,0.0241556993687191,0,0,0,0,-0.00309545521092575,0,0,0.0451469964995181,0,0,0,0,0.0491296929304358,0.0378032244631491,0.0673187359900657,0,0,0.169751596120575,0,0,0,0.0226420512010809,0,0,0.0255755999536166,0,0,0.0658090491889873,0.0104088640719446,0,0.0202314958211696,0,0,0,0.0342138718821721,0,0,0,0,0,0
X600522.SH,0,0,0.115411105583886,-0.0891549898359813,0,0,0.0705603100464396,0,0.00147852076663937,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246644071057119,0.132392313155976,0.219159563793605,0,0,0,0,0,0.301200066817005,0,0,0,0,0,0,0,0,0,0.0901314974672863,0,0,0,0,0,0,0.133560313187527,0,0.0709698950452761,0.060795590779442,-0.343950055393987,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.039681821184745,0.384803885406519,0.190713379970258,0,-0.0842774511565659,-0.0602361319678044,0,-0.266546768731077,0,0,0,0,0,0,0,0,0,0,0.0855028818741893,0.236905675792661,0,0,0.144149074222172,0,0,0,0,0,0,0.529482374399094,0,0,0,0.120724924792823,0,0.0599982326701354,0,0,0,0,0.0677002712292909,0,0,8.67361737988404e-19,0.0338923337619972,0,0,0,0,0,0
X002508.SZ,0,0,0.330995693847453,0.0443861613664116,0.103225168695898,0,0,-0.061463460887472,0,0,0,0,0,0,0,-0.0371871064835609,0,0,0,0,0,0,0.0981715051009995,0,0,0,0,0.132763191126016,0,0,0,0,0,0,0,-0.116498550262544,-0.0584993988712955,0,0,0,0,0,0.0957789652243893,0,0,0,0,0,0,0,0,0.013003731384645,-0.00201734856064577,0,0,0,0,0,0
X002465.SZ,0,0,0,0.0487784637597548,0,-0.0435548405150499,0,0,0,0,0,0,0,-0.0982656742844648,0,0,8.67361737988404e-19,0,0,0,0,-0.0192787144273876,0,0,0,0,0,-0.0635746681249552,0,0,0,0,0,0,0,0,0,0,0,0.0740418519874245,0,0,0.0285468620518172,0,0,0,0,0,0,0.0295156768994088,0,0,-0.147765695532621,0,0,0,0,0,0
X600566.SH,0,0,0.289760345060041,0,0.0561026053164543,0,0,0,-0.0670758231164885,0,0,0,0.210425751813692,0,0,0,0,-0.358098562937206,0,0,0,0.0602702570650394,0,0.17433090136,0,0,0,-0.0770634001175325,0,0,0,0,0.117297728158425,0,0,0,0,0,0,0.0609733514658873,0,0,0,0,0,0,0,0,0.0811240889823032,-0.000539420991298415,0,0,-0.0328824689498893,0,0,0,0,0,0
X000050.SZ,0,0,0.0238649147928117,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0389193454862455,0,0,0.104764505310592,0.0870534950417685,0,0,0,0,0.197508927214272,0,0.187473456955009,0,0,0,0,0.314974301765764,0,0.0768743383503778,0,-0.135224470617292,0,0,0.0813957273011102,0,0,0,0.10411650487769,0,0,0,0,0,0.0880186778223483,0,0,0.021849704791432,0.0631741270390208,0.229851563481079,0,0,0,0,0
X000869.SZ,0,0,0.291460506885254,0,0.0798140525315764,0,0.266667051774475,0,0,0,0,0,0,0.179341936756309,0,0.0358331571481778,0,0,0,0,0,0,0.0373858301970266,0,0,0,0,0.082585401843199,0,0,0,0,0,0,0,0,0,0.0739180542763229,0,0,0,0,-0.0150183624577842,0,0,0,0,0,0,0,0,0.00434925699930288,0,0,0,0,0,0,0
X000981.SZ,0,0,0.323378673891635,0,0,0,0,0,0,0,-0.0694262475905056,0,0,0,0,0,0,0,0,0,0,-0.767771622432931,0.394923132796665,0,0,0,0,0,0,0,0,0.271134596330288,0,0,0,0,0,0,0,0,0,0,0.261432987839372,0,0,0.200670149184998,0.773702299905821,0,0,-0.52811415094339,0,-0.283196268636157,-0.00797140689686973,0,0,0,0,0,0
X300115.SZ,0,0.114156943116298,0,-0.069066149052737,0,0,0,0,0,0,-0.0587033705498025,0,-0.0893857428172835,0,0,0.25353637176935,0.045962350003218,0,0.123752465959585,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705634829022037,0,0,0,0,0,0,-0.103824926823792,0.39738362182649,0,0,0,0,0,0,0,0,0,0,0,-0.0914946014451922,0.067474743398066,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0693106491364771,0,-0.135618681135397,0,0,0,0,0,0,0.0662637509713106,0,0,0,0.041053254454203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889046453405761,0,0,-0.142303594953596,0,0,0.0747048950948295,-0.0361156718530418,0,-0.0350204960277174,-0.0221570444792791,-0.135823006310508,0,0,0,0,0
Slope,0,0,0,0,-0.0902428940166223,0,0,0,0,0,0,0,0,0,0,0,0.186307575832656,0,0,0,0,0,0,0,0,-0.147628662563864,0,0,0,-0.189806451445829,0,0,0.0925820839334235,0,-0.606325795993185,0,0,0,-0.516235209649289,0,0,0.240378045672709,0,0,0,0.250428912380164,0,0,-0.13260545011542,0,0,0,0.618542477783018,0,-0.978496362807443,0,0,0,0
TED,0,0,0,0.132019287130079,0,0,0,0,0,0,0,0,0,0,0,0.40507095156044,0.0866740740941765,0,0,0,0,0,0.0702246794666439,0,0,0,0,-0.240707209136437,-0.0771183489468204,-0.279823618179145,0,0,0,0,0,0,0,0,-0.0620840132444494,0,0,0,0,-0.206099501340205,0,0,0,0,0,0.125582634837823,0,0.456255094239597,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.078434583040757,0.130135451270212,0,0,0,-0.0541551846945429,0,-0.19625995535863,0,0,0,0,0.0490508486569129,0.253448541964375,0,0,0,0,-0.0793973126874016,0,0,0,0,0.0548718306481446,-0.0756975721400027,0,0,0,0,0,0,0,-0.0737375807426342,0,0,0,0,-0.0383442449117781,0,0,0,0,0,0,0,0.0254387892501679,0,0,0.0609475565458613,0.0205148531087663,0,0,0,0,0,0
MKreturn,0,0,0,-0.0174107861150101,0,0.0647932371676839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830351215343855,0,0,0,0,-0.101752208042996,-0.0611244585529864,-0.212696510371338,0,0,0.0196138915657543,0,0,0,0,0,0,0,0,0,-0.0335888143399808,-0.169208342530213,0,0,0,0,-0.0147919848713027,0,0,-0.0457284487081304,0.0110891184001809,0.102942999838154,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00265197166484399,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0507518902443228,0,0,0,0,0,0,0,0,0,-0.0554805932638697,0,0,-0.00549245656541519,0,0,0,0,0,0.0412645208431196,0,0,0,0,-0.0358074939521986,0.0235339983167864,0,0,0,0,0,-0.0204943060707063,0,0,0,0.00357659837290971,0,0,0.0652869879813934,0,0,-0.0331425138975678,0,0,-0.0663785203997931,0,0,0,0,0,0,0.156702900202044,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234914902297502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481633654354579,0.00554355220685904,0,0,-0.00252107738511506,0,0,0,0,0,-0.00347122601448724,-0.0021304884076265,0,0.00466462236680298,0.0149532244487749,0,0,0,0,0,0
CarbonVol_Hubei,-0.00758680279304358,0,0,0.0543707290896771,-0.0129678482545277,0,0,0,0,-0.0208129470968965,0,0,0,0,0,0,0,0,0,0,0,0,0.0036214502600054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0141818119170512,0,0,0,0,0,0,0,0,0,0.0169146607051547,0,0.0137686593756477,-0.0190893608719531,0,0,0,0,0,0
